id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Captain;value_TeamFormation;value_Involved;value_TeamKit;value_JerseyNumber;value_TeamPlayerFormation;value_Resume;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_PassEndY;value_Angle;value_KickOff;value_Length;value_Zone;value_Chipped;value_LongBall;value_HighGkIntervention;value_KeeperThrow;value_OverArm;value_OppositeRelatedEventId;value_Offensive;value_TakeOnOvertake;value_Defensive;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_DeletedEventType;value_TouchTypeControl;value_RightFooted;value_Cross;value_InSwinger;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_LayOff;value_BlockedPass;value_OutOfPlay;value_Head;value_HeadPass;value_LeftFooted;value_OutSwinger;value_Left;value_CornerTaken;value_AttemptedTackle;value_TakeOnSpace;value_TouchTypeClearance;value_SwitchOfPlay;value_NextEventGoalKick;value_Low;value_NotVisible;value_GoalKick;value_Straight;value_IntentionalAssist;value_DrivenCross;value_Assist;value_RegularPlay;value_GoalmouthZ;value_GkX;value_BoxCentre;value_GkY;value_Assisted;value_GoalShotGameClock;value_GkYTimeOfGoal;value_HighCentre;value_RelatedEventId;value_GoalShotTimestamp;value_FirstTouch;value_GoalmouthY;value_GkXTimeOfGoal;value_Strong;value_LowLeft;value_NotAssisted;value_BlockedY;value_BlockedX;value_OutOfBoxCentre;value_Blocked;value_IndividualPlay;value_DefBlock;value_LowRight;value_Standing;value_Fumble;value_Hands;value_MediumGkIntervention;value_ParriedDanger;value_LowGkIntervention;value_HighRight;value_Volley;value_High;value_SetPiece;value_LeadingToGoal;value_SmallBoxCentre;value_RelatedError1Id;value_BigChance;value_LowCentre;value_PlayersCaughtOffside;value_Indirect;value_BoxRight;value_Defensive1V1;value_Collected;value_BlockedCross;value_Right;value_HighClaim;value_Overrun;value_FromCorner;value_YellowCard;value_TacticalFoul;value_Launch;value_Shove/Push;value_NotRetreating;value_CloseRight;value_Diving;value_ThrowInSetPiece;value_Feet;value_ParriedSafe;value_Deflection;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_FlickOn;value_OverhitCross;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistType;value_IncorrectOutOfPlayDecision;value_CloseLeft;value_NotPastGoalLine;value_RecklessOffence;value_FastBreak;value_Stooping;value_Dissent;value_OutOfBoxDeepLeft;value_SmallBoxRight;value_SixYardBlocked;value_PullBack;value_GkKickFromHands;value_DangerousPlay;value_HighLeft;value_SmallBoxLeft;value_Penalty;value_PenaltyTakerId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2721211319;436;1;2;56;23;4gymgvqmve0m2vh89v84tt3x0;0;99,5;0,5;2024-09-15T20:23:18.179Z;2024-09-19T11:44:52Z;[{'id': 5215838525, 'qualifierId': 155}, {'id': 5215838527, 'qualifierId': 224}, {'id': 5215838537, 'qualifierId': 213, 'value': '1.75'}, {'id': 5215838535, 'qualifierId': 212, 'value': '29.3'}, {'id': 5222982269, 'qualifierId': 20}, {'id': 5215838529, 'qualifierId': 56, 'value': 'Center'}, {'id': 5215838521, 'qualifierId': 2}, {'id': 5215838523, 'qualifierId': 6}, {'id': 5215838533, 'qualifierId': 141, 'value': '42.8'}, {'id': 5215838531, 'qualifierId': 140, 'value': '94.4'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;94,4;42,8;1,75;;29,3;;1,0;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;94,4;42,8;;;;;;;;0;56;23;Atlanta United II;3383;AMC;1,0
2721211341;498;44;2;56;26;erwnez7ksfkns4dqmyr1fhbe;1;6,0;56,9;2024-09-15T20:23:21.134Z;2024-09-19T11:47:15Z;[{'id': 5215838619, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215838807, 'qualifierId': 233, 'value': '437'}, {'id': 5215838623, 'qualifierId': 285}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;5eiwin6m1ptykc4p4mdkzt3o;Aerial;;;;;;;;;;;;;;;;;;;;;437,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;56;26;Huntsville City;3386;DL;1,0
2721211365;437;44;2;56;26;4gymgvqmve0m2vh89v84tt3x0;0;94,0;43,1;2024-09-15T20:23:21.135Z;2024-09-19T11:47:23Z;[{'id': 5215838811, 'qualifierId': 233, 'value': '498'}, {'id': 5215838775, 'qualifierId': 56, 'value': 'Center'}, {'id': 5215838777, 'qualifierId': 286}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;;5eiwin6m1ptykc4p4mdkzt3o;Aerial;;;;;;;;;;;;;;;;;;;;;498,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;56;26;Atlanta United II;3386;DC;1,0
2721211345;499;12;2;56;26;erwnez7ksfkns4dqmyr1fhbe;1;6,5;57,3;2024-09-15T20:23:21.269Z;2024-09-19T13:35:21Z;[{'id': 5215838651, 'qualifierId': 213, 'value': '0.16'}, {'id': 5215838643, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215838649, 'qualifierId': 212, 'value': '22.4'}, {'id': 5215839419, 'qualifierId': 15}, {'id': 5215838647, 'qualifierId': 141, 'value': '62.6'}, {'id': 5215838645, 'qualifierId': 140, 'value': '27.6'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;5eiwin6m1ptykc4p4mdkzt3o;Clearance;;;;;;;;;;27,6;62,6;0,16;;22,4;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;27,6;62,6;;;;;;;;0;56;26;Huntsville City;3386;DL;1,0
2721211399;500;43;2;56;28;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-09-15T20:23:23.213Z;2024-09-15T20:23:35Z;[{'id': 5215838957, 'qualifierId': 213, 'value': '3.51'}, {'id': 5215838955, 'qualifierId': 212, 'value': '3.4'}, {'id': 5215838947, 'qualifierId': 3, 'value': '0'}, {'id': 5215839489, 'qualifierId': 144, 'value': '1'}, {'id': 5215838949, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215838953, 'qualifierId': 141, 'value': '54.8'}, {'id': 5215838951, 'qualifierId': 140, 'value': '3.6'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;5eiwin6m1ptykc4p4mdkzt3o;Deleted event;;;;;;;;;;3,6;54,8;3,51;;3,4;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;3,6;54,8;;;;;;;;0;56;28;Huntsville City;3388;MC;1,0
2722501169;850;12;2;56;29;erwnez7ksfkns4dqmyr1fhbe;1;4,6;58,5;2024-09-15T20:23:24.286Z;2024-09-19T11:47:44Z;[{'id': 5222984595, 'qualifierId': 56, 'value': 'Back'}, {'id': 5222984597, 'qualifierId': 140, 'value': '21.7'}, {'id': 5222984599, 'qualifierId': 141, 'value': '67.4'}, {'id': 5222984603, 'qualifierId': 213, 'value': '0.33'}, {'id': 5222984601, 'qualifierId': 212, 'value': '18.9'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;5eiwin6m1ptykc4p4mdkzt3o;Clearance;;;;;;;;;;21,7;67,4;0,33;;18,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;21,7;67,4;;;;;;;;0;56;29;Huntsville City;3389;DL;1,0
2721211411;501;3;2;56;32;erwnez7ksfkns4dqmyr1fhbe;0;29,2;74,4;2024-09-15T20:23:27.598Z;2024-09-19T11:51:59Z;[{'id': 5222985131, 'qualifierId': 465}, {'id': 5215838983, 'qualifierId': 285}, {'id': 5222987967, 'qualifierId': 233, 'value': '438'}, {'id': 5215838981, 'qualifierId': 56, 'value': 'Back'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;5eiwin6m1ptykc4p4mdkzt3o;Take On;;;;;;;;;;;;;;;;;;;;;438,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;56;32;Huntsville City;3392;FWR;1,0
2721211423;438;7;2;56;32;4gymgvqmve0m2vh89v84tt3x0;0;70,8;25,6;2024-09-15T20:23:27.599Z;2024-09-19T11:49:34Z;[{'id': 5222986295, 'qualifierId': 385}, {'id': 5215839057, 'qualifierId': 286}, {'id': 5215839055, 'qualifierId': 56, 'value': 'Center'}, {'id': 5215839091, 'qualifierId': 233, 'value': '501'}];5iy3sz4b3mokizd2qlcskl5d6;J. Pérez;;;5eiwin6m1ptykc4p4mdkzt3o;Tackle;;;;;;;;;;;;;;;;;;;;;501,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;56;32;Atlanta United II;3392;Sub;1,0
2721211477;502;1;2;56;34;erwnez7ksfkns4dqmyr1fhbe;0;21,4;67,5;2024-09-15T20:23:29.709Z;2024-09-15T20:23:31Z;[{'id': 5215839291, 'qualifierId': 1}, {'id': 5215839287, 'qualifierId': 212, 'value': '40.1'}, {'id': 5215839285, 'qualifierId': 141, 'value': '78.2'}, {'id': 5215839281, 'qualifierId': 56, 'value': 'Center'}, {'id': 5215839279, 'qualifierId': 157}, {'id': 5215839283, 'qualifierId': 140, 'value': '59.0'}, {'id': 5215839289, 'qualifierId': 213, 'value': '0.18'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;59,0;78,2;0,18;;40,1;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;59,0;78,2;;;;;;;;0;56;34;Huntsville City;3394;MC;1,0
2721211549;439;1;2;56;36;4gymgvqmve0m2vh89v84tt3x0;1;45,0;28,8;2024-09-15T20:23:31.730Z;2024-09-15T20:23:37Z;[{'id': 5215839663, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215839671, 'qualifierId': 213, 'value': '2.71'}, {'id': 5215839669, 'qualifierId': 212, 'value': '31.2'}, {'id': 5215839667, 'qualifierId': 141, 'value': '48.0'}, {'id': 5215839665, 'qualifierId': 140, 'value': '18.0'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;18,0;48,0;2,71;;31,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;18,0;48,0;;;;;;;;0;56;36;Atlanta United II;3396;DR;1,0
2721211627;440;1;2;56;42;4gymgvqmve0m2vh89v84tt3x0;1;22,5;62,4;2024-09-15T20:23:37.475Z;2024-09-15T20:23:43Z;[{'id': 5215840065, 'qualifierId': 155}, {'id': 5215840067, 'qualifierId': 56, 'value': 'Center'}, {'id': 5215840075, 'qualifierId': 213, 'value': '6.24'}, {'id': 5215840071, 'qualifierId': 141, 'value': '60.4'}, {'id': 5215840073, 'qualifierId': 212, 'value': '31.4'}, {'id': 5215840069, 'qualifierId': 140, 'value': '52.4'}];4r4a2d3piuh8wusw8ftrsh016;B. Dowd;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;52,4;60,4;6,24;;31,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;52,4;60,4;;;;;;;;0;56;42;Atlanta United II;3402;GK;1,0
2721211635;441;4;2;56;47;4gymgvqmve0m2vh89v84tt3x0;1;47,6;65,6;2024-09-15T20:23:42.364Z;2024-09-15T20:23:46Z;[{'id': 5215840119, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215840125, 'qualifierId': 286}, {'id': 5215840123, 'qualifierId': 265}, {'id': 5215840121, 'qualifierId': 152}, {'id': 5215840117, 'qualifierId': 13}, {'id': 5215840129, 'qualifierId': 233, 'value': '503'}];374euncv00zs2oy6ux1u519be;J. Skinner;;;5eiwin6m1ptykc4p4mdkzt3o;Foul;;;;;;;;;;;;;;;;;;;;;503,0;1,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;56;47;Atlanta United II;3407;DC;1,0
2721211609;503;4;2;56;47;erwnez7ksfkns4dqmyr1fhbe;0;52,4;34,4;2024-09-15T20:23:42.365Z;2024-09-15T20:23:47Z;[{'id': 5215840139, 'qualifierId': 233, 'value': '441'}, {'id': 5215840043, 'qualifierId': 285}, {'id': 5215840041, 'qualifierId': 265}, {'id': 5215840037, 'qualifierId': 56, 'value': 'Center'}, {'id': 5215840035, 'qualifierId': 13}, {'id': 5215840039, 'qualifierId': 152}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;5eiwin6m1ptykc4p4mdkzt3o;Foul;;;;;;;;;;;;;;;;;;;;;441,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;56;47;Huntsville City;3407;MC;1,0
2721211709;504;17;2;56;56;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-09-15T20:23:51.373Z;2024-09-15T20:23:58Z;[{'id': 5215840895, 'qualifierId': 184}, {'id': 5215840893, 'qualifierId': 31}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;5eiwin6m1ptykc4p4mdkzt3o;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;56;56;Huntsville City;3416;FWL;1,0
2721212215;442;1;2;57;34;4gymgvqmve0m2vh89v84tt3x0;1;44,2;67,1;2024-09-15T20:24:29.317Z;2024-09-15T20:24:36Z;[{'id': 5215843381, 'qualifierId': 152}, {'id': 5215843389, 'qualifierId': 212, 'value': '53.9'}, {'id': 5215843377, 'qualifierId': 155}, {'id': 5215843385, 'qualifierId': 140, 'value': '75.2'}, {'id': 5215843393, 'qualifierId': 1}, {'id': 5215843383, 'qualifierId': 56, 'value': 'Right'}, {'id': 5215843379, 'qualifierId': 196}, {'id': 5215843375, 'qualifierId': 5}, {'id': 5215843387, 'qualifierId': 141, 'value': '3.9'}, {'id': 5215843391, 'qualifierId': 213, 'value': '5.36'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;75,2;3,9;5,36;;53,9;;1,0;1,0;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;75,2;3,9;;;;;;;;0;57;34;Atlanta United II;3454;DC;1,0
2721212221;443;61;2;57;41;4gymgvqmve0m2vh89v84tt3x0;0;79,3;8,8;2024-09-15T20:24:36.788Z;2024-09-15T20:24:45Z;[{'id': 5215843411, 'qualifierId': 56, 'value': 'Right'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;5eiwin6m1ptykc4p4mdkzt3o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;57;41;Atlanta United II;3461;DR;1,0
2721212243;505;4;2;57;44;erwnez7ksfkns4dqmyr1fhbe;1;12,3;85,7;2024-09-15T20:24:39.615Z;2024-09-15T21:02:11Z;[{'id': 5215843567, 'qualifierId': 152}, {'id': 5215843565, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215843571, 'qualifierId': 285}, {'id': 5215843679, 'qualifierId': 233, 'value': '444'}, {'id': 5215843569, 'qualifierId': 265}, {'id': 5215843563, 'qualifierId': 13}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;5eiwin6m1ptykc4p4mdkzt3o;Foul;;;;;;;;;;;;;;;;;;;;;444,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;57;44;Huntsville City;3464;DC;1,0
2721212259;444;4;2;57;44;4gymgvqmve0m2vh89v84tt3x0;0;87,7;14,3;2024-09-15T20:24:39.616Z;2024-09-15T21:02:12Z;[{'id': 5215843659, 'qualifierId': 152}, {'id': 5215843663, 'qualifierId': 265}, {'id': 5215843655, 'qualifierId': 56, 'value': 'Right'}, {'id': 5215843707, 'qualifierId': 233, 'value': '505'}, {'id': 5215843665, 'qualifierId': 286}, {'id': 5215843653, 'qualifierId': 13}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;5eiwin6m1ptykc4p4mdkzt3o;Foul;;;;;;;;;;;;;;;;;;;;;505,0;1,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;57;44;Atlanta United II;3464;DR;1,0
2721212471;506;1;2;58;4;erwnez7ksfkns4dqmyr1fhbe;1;12,5;72,6;2024-09-15T20:24:59.165Z;2024-09-15T20:25:02Z;[{'id': 5215844699, 'qualifierId': 213, 'value': '5.00'}, {'id': 5215844687, 'qualifierId': 140, 'value': '20.1'}, {'id': 5215844691, 'qualifierId': 141, 'value': '32.5'}, {'id': 5215844695, 'qualifierId': 212, 'value': '28.4'}, {'id': 5215844683, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215844679, 'qualifierId': 152}, {'id': 5215844673, 'qualifierId': 5}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;20,1;32,5;5,0;;28,4;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;20,1;32,5;;;;;;;;0;58;4;Huntsville City;3484;GK;1,0
2721212481;507;1;2;58;7;erwnez7ksfkns4dqmyr1fhbe;1;21,9;31,8;2024-09-15T20:25:02.832Z;2024-09-15T20:25:04Z;[{'id': 5215844813, 'qualifierId': 212, 'value': '11.4'}, {'id': 5215844811, 'qualifierId': 141, 'value': '37.0'}, {'id': 5215844809, 'qualifierId': 140, 'value': '32.2'}, {'id': 5215844815, 'qualifierId': 213, 'value': '0.32'}, {'id': 5215844807, 'qualifierId': 56, 'value': 'Back'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;32,2;37,0;0,32;;11,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;32,2;37,0;;;;;;;;0;58;7;Huntsville City;3487;DL;1,0
2721212501;508;1;2;58;9;erwnez7ksfkns4dqmyr1fhbe;1;32,2;37,0;2024-09-15T20:25:04.383Z;2024-09-15T20:25:06Z;[{'id': 5215844947, 'qualifierId': 141, 'value': '7.1'}, {'id': 5215844955, 'qualifierId': 212, 'value': '20.6'}, {'id': 5215844937, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215844959, 'qualifierId': 213, 'value': '4.89'}, {'id': 5215844941, 'qualifierId': 140, 'value': '35.6'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;35,6;7,1;4,89;;20,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;35,6;7,1;;;;;;;;0;58;9;Huntsville City;3489;MC;1,0
2721212527;509;1;2;58;11;erwnez7ksfkns4dqmyr1fhbe;1;35,6;7,1;2024-09-15T20:25:06.688Z;2024-09-15T20:25:10Z;[{'id': 5215845087, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215845091, 'qualifierId': 140, 'value': '44.7'}, {'id': 5215845097, 'qualifierId': 212, 'value': '13.1'}, {'id': 5215845095, 'qualifierId': 141, 'value': '20.3'}, {'id': 5215845101, 'qualifierId': 213, 'value': '0.75'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;44,7;20,3;0,75;;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;44,7;20,3;;;;;;;;0;58;11;Huntsville City;3491;DR;1,0
2721212531;510;1;2;58;14;erwnez7ksfkns4dqmyr1fhbe;0;46,3;17,8;2024-09-15T20:25:09.814Z;2024-09-19T11:52:00Z;[{'id': 5222987773, 'qualifierId': 213, 'value': '0.14'}, {'id': 5222987771, 'qualifierId': 212, 'value': '1.0'}, {'id': 5222987865, 'qualifierId': 286}, {'id': 5222987769, 'qualifierId': 141, 'value': '18.0'}, {'id': 5215845125, 'qualifierId': 56, 'value': 'Back'}, {'id': 5222987989, 'qualifierId': 233, 'value': '445'}, {'id': 5222987767, 'qualifierId': 140, 'value': '47.2'}, {'id': 5222987863, 'qualifierId': 236}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;47,2;18,0;0,14;;1,0;;;;;;;445,0;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;47,2;18,0;;;;;;;;0;58;14;Huntsville City;3494;Sub;1,0
