id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Resume;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_PassEndX;value_Angle;value_Length;value_Zone;value_PassEndY;value_KickOff;value_LongBall;value_Chipped;value_HeadPass;value_FlickOn;value_LayOff;value_TouchTypePass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_NextEventGoalKick;value_Low;value_GoalKick;value_DeletedEventType;value_IntendedTackleTarget;value_Defensive;value_Offensive;value_Foul;value_NotVisible;value_Shove/Push;value_Direct;value_FreeKickTaken;value_TouchTypeControl;value_TakeOnSpace;value_DrivenCross;value_Straight;value_RightFooted;value_Cross;value_OutOfPlay;value_Assist;value_IntentionalAssist;value_Right;value_BoxRight;value_Assisted;value_GkX;value_GkY;value_Head;value_RelatedEventId;value_ThrowInSetPiece;value_FirstTouch;value_GoalmouthZ;value_GoalmouthY;value_ShirtPull/Holding;value_Defensive1V1;value_TakeOnOvertake;value_AttemptedTackle;value_InSwinger;value_BoxCentre;value_SetPiece;value_CloseHigh;value_OutOfBoxCentre;value_IndividualPlay;value_Left;value_LeftFooted;value_RegularPlay;value_SwitchOfPlay;value_MediumGkIntervention;value_KeeperThrow;value_HighRight;value_High;value_NotRetreating;value_YellowCard;value_LowGkIntervention;value_BlockedPass;value_TouchTypeClearance;value_CornerTaken;value_TempMissed;value_SmallBoxCentre;value_OutSwinger;value_FromCorner;value_LowRight;value_Blocked;value_BlockedY;value_BlockedX;value_DefBlock;value_Indirect;value_Obstruction;value_CloseLeftAndHigh;value_BoxLeft;value_Volley;value_IncorrectOutOfPlayDecision;value_LowCentre;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_2NdAssist;value_CloseLeft;value_NotPastGoalLine;value_BigChance;value_2NdRelatedEventId;value_KeeperTouched;value_HitWoodwork;value_2NdAssisted;value_HitRightPost;value_RecklessOffence;value_Overrun;value_TacticalFoul;value_HighCentre;value_Collected;value_Standing;value_Hands;value_OverArm;value_BlockedCross;value_Minutes;value_GkKickFromHands;value_EndType;value_CaptainChange;value_FastBreak;value_SecondYellow;value_OtherObstacle;value_GkHoof;value_NotAssisted;value_InjuredPlayerId;value_Injury;value_LowLeft;value_HighGkIntervention;value_PlayersCaughtOffside;value_OverhitCross;value_Unchallenged;value_Handball;value_BoxDeepRight;value_CloseRight;value_HighClaim;value_MisHit;value_GoesToPenalties;value_Diving;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Weak;value_Saved;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706844315;770;1;2;90;10;ew2zirzye0sw1txr2m33nr25y;1;65,9;85,6;2024-08-09T01:51:44.124Z;2024-08-09T01:51:47Z;[{'id': 5136943259, 'qualifierId': 141, 'value': '93.9'}, {'id': 5136943261, 'qualifierId': 212, 'value': '12.8'}, {'id': 5136943257, 'qualifierId': 140, 'value': '76.8'}, {'id': 5136943255, 'qualifierId': 56, 'value': 'Left'}, {'id': 5136943263, 'qualifierId': 213, 'value': '0.46'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;76,8;0,46;12,8;;93,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;76,8;93,9;;;;;;;;0;90;10;Minnesota United II;5410;MC;1,0
2706844323;771;1;2;90;13;ew2zirzye0sw1txr2m33nr25y;1;76,1;90,8;2024-08-09T01:51:47.489Z;2024-08-09T01:51:53Z;[{'id': 5136943315, 'qualifierId': 213, 'value': '5.43'}, {'id': 5136943309, 'qualifierId': 140, 'value': '81.1'}, {'id': 5136943311, 'qualifierId': 141, 'value': '82.0'}, {'id': 5136943313, 'qualifierId': 212, 'value': '8.0'}, {'id': 5136943307, 'qualifierId': 56, 'value': 'Left'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;81,1;5,43;8,0;;82,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;81,1;82,0;;;;;;;;0;90;13;Minnesota United II;5413;AMR;1,0
2706844325;772;1;2;90;19;ew2zirzye0sw1txr2m33nr25y;0;95,2;76,0;2024-08-09T01:51:53.574Z;2024-08-13T13:37:20Z;[{'id': 5146755879, 'qualifierId': 72}, {'id': 5136943323, 'qualifierId': 140, 'value': '94.8'}, {'id': 5136943325, 'qualifierId': 141, 'value': '73.5'}, {'id': 5136943329, 'qualifierId': 213, 'value': '4.47'}, {'id': 5136943401, 'qualifierId': 2}, {'id': 5146755875, 'qualifierId': 225}, {'id': 5136943409, 'qualifierId': 286}, {'id': 5136943321, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136943327, 'qualifierId': 212, 'value': '1.8'}, {'id': 5136943403, 'qualifierId': 236}, {'id': 5136943405, 'qualifierId': 233, 'value': '880'}, {'id': 5146755877, 'qualifierId': 386}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;94,8;4,47;1,8;;73,5;;;;;;;;880,0;;;;;;;;;;1,0;;;;;;;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;94,8;73,5;;;;;;;;0;90;19;Minnesota United II;5419;FW;1,0
2706844327;880;12;2;90;19;1pc6sx2h4rp113ldkbp5d2xas;1;12,4;23,9;2024-08-09T01:51:53.674Z;2024-08-09T01:52:04Z;[{'id': 5136943335, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136943333, 'qualifierId': 185}, {'id': 5136943411, 'qualifierId': 233, 'value': '772'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;ek1ucu60bgmb557vf6kj0du6s;Clearance;;;;;;;;;;;;;;;;;;;;;;772,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;90;19;The Town;5419;DML;1,0
2706844333;773;6;2;90;23;ew2zirzye0sw1txr2m33nr25y;1;90,4;75,2;2024-08-09T01:51:57.441Z;2024-08-09T02:05:13Z;[{'id': 5136943365, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136943367, 'qualifierId': 73}, {'id': 5136943369, 'qualifierId': 233, 'value': '881'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;ek1ucu60bgmb557vf6kj0du6s;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;881,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;90;23;Minnesota United II;5423;FW;1,0
2706844331;881;6;2;90;23;1pc6sx2h4rp113ldkbp5d2xas;0;9,6;24,8;2024-08-09T01:51:57.441Z;2024-08-13T13:38:09Z;[{'id': 5136943353, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136943375, 'qualifierId': 233, 'value': '773'}, {'id': 5136943355, 'qualifierId': 73}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;ek1ucu60bgmb557vf6kj0du6s;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;773,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;90;23;The Town;5423;DML;1,0
2706844377;774;18;2;90;39;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-08-09T01:52:13.669Z;2024-08-13T13:37:55Z;[{'id': 5136943521, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5136943519, 'qualifierId': 42}, {'id': 5136943523, 'qualifierId': 59, 'value': '72'}, {'id': 5136943561, 'qualifierId': 55, 'value': '775'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;ek1ucu60bgmb557vf6kj0du6s;Player off;;;;;;;;72,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;775,0;7b0z3s1wde3iu6vjvfbio6m8k;;0;90;39;Minnesota United II;5439;DC;1,0
2706844383;775;19;2;90;39;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-08-09T01:52:13.670Z;2024-08-13T13:37:55Z;[{'id': 5136943543, 'qualifierId': 42}, {'id': 5136943547, 'qualifierId': 145, 'value': '3'}, {'id': 5136943553, 'qualifierId': 293, 'value': '1'}, {'id': 5136943549, 'qualifierId': 59, 'value': '96'}, {'id': 5136943557, 'qualifierId': 55, 'value': '774'}, {'id': 5136943551, 'qualifierId': 292, 'value': '3'}, {'id': 5136943555, 'qualifierId': 44, 'value': 'Defender'}];7b0z3s1wde3iu6vjvfbio6m8k;T. Allen;;;ek1ucu60bgmb557vf6kj0du6s;Player on;;;;;;;;96,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;774,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;3,0;1,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;774,0;3q8dpwqkikbugz3ikwcmkbg4q;;0;90;39;Minnesota United II;5439;Sub;1,0
2706844405;776;1;2;90;56;ew2zirzye0sw1txr2m33nr25y;0;99,5;99,5;2024-08-09T01:52:29.897Z;2024-08-13T13:38:24Z;[{'id': 5136943679, 'qualifierId': 2}, {'id': 5136943683, 'qualifierId': 155}, {'id': 5136943687, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136943685, 'qualifierId': 223}, {'id': 5136943681, 'qualifierId': 6}, {'id': 5136943693, 'qualifierId': 212, 'value': '34.5'}, {'id': 5146755997, 'qualifierId': 20}, {'id': 5136943689, 'qualifierId': 140, 'value': '93.4'}, {'id': 5136943691, 'qualifierId': 141, 'value': '49.7'}, {'id': 5136943697, 'qualifierId': 1}, {'id': 5136943695, 'qualifierId': 213, 'value': '4.53'}, {'id': 5136943707, 'qualifierId': 233, 'value': '882'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;93,4;4,53;34,5;;49,7;;1,0;1,0;;;;;882,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;93,4;49,7;;;;;;;;0;90;56;Minnesota United II;5456;FW;1,0
2706844407;882;41;2;90;59;1pc6sx2h4rp113ldkbp5d2xas;0;7,4;52,0;2024-08-09T01:52:33.168Z;2024-08-13T13:38:30Z;[{'id': 5136943711, 'qualifierId': 233, 'value': '776'}, {'id': 5146756015, 'qualifierId': 378}, {'id': 5136943699, 'qualifierId': 140, 'value': '25.1'}, {'id': 5136943701, 'qualifierId': 141, 'value': '67.7'}, {'id': 5136943705, 'qualifierId': 213, 'value': '0.52'}, {'id': 5136943703, 'qualifierId': 212, 'value': '21.4'}];aij1pddtm5ch0o8dstl3mc1jp;C. Irwin;;;ek1ucu60bgmb557vf6kj0du6s;Punch;;;;;;;;;;25,1;0,52;21,4;;67,7;;;;;;;;776,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;25,1;67,7;;;;;;;;0;90;59;The Town;5459;GK;1,0
2706844425;777;1;2;91;1;ew2zirzye0sw1txr2m33nr25y;1;78,4;29,9;2024-08-09T01:52:35.514Z;2024-08-09T01:52:39Z;[{'id': 5136943809, 'qualifierId': 213, 'value': '5.69'}, {'id': 5136943803, 'qualifierId': 140, 'value': '89.9'}, {'id': 5136943807, 'qualifierId': 212, 'value': '14.6'}, {'id': 5136943801, 'qualifierId': 56, 'value': 'Right'}, {'id': 5136943805, 'qualifierId': 141, 'value': '17.8'}];3514h23j8mh5m37hsg90245ck;C. Cowell;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;89,9;5,69;14,6;;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;89,9;17,8;;;;;;;;0;91;1;Minnesota United II;5461;Sub;1,0
2706844429;778;1;2;91;5;ew2zirzye0sw1txr2m33nr25y;0;96,8;16,9;2024-08-09T01:52:39.081Z;2024-08-13T13:38:47Z;[{'id': 5136943833, 'qualifierId': 140, 'value': '95.3'}, {'id': 5146756051, 'qualifierId': 225}, {'id': 5146756055, 'qualifierId': 20}, {'id': 5146756053, 'qualifierId': 386}, {'id': 5136943835, 'qualifierId': 141, 'value': '34.2'}, {'id': 5136943837, 'qualifierId': 212, 'value': '11.9'}, {'id': 5136943831, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136943827, 'qualifierId': 2}, {'id': 5136943839, 'qualifierId': 213, 'value': '1.70'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;95,3;1,7;11,9;;34,2;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;95,3;34,2;;;;;;;;0;91;5;Minnesota United II;5465;AMR;1,0
2706844447;883;12;2;91;6;1pc6sx2h4rp113ldkbp5d2xas;1;8,8;57,6;2024-08-09T01:52:40.128Z;2024-08-09T01:52:52Z;[{'id': 5136943941, 'qualifierId': 140, 'value': '33.1'}, {'id': 5136943947, 'qualifierId': 213, 'value': '0.71'}, {'id': 5136943945, 'qualifierId': 212, 'value': '33.6'}, {'id': 5136943939, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136943943, 'qualifierId': 141, 'value': '89.8'}];7tjrziff3z2fl88t52j3rk3bp;Z. Valentin;;;ek1ucu60bgmb557vf6kj0du6s;Clearance;;;;;;;;;;33,1;0,71;33,6;;89,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;33,1;89,8;;;;;;;;0;91;6;The Town;5466;DC;1,0
2706844443;779;1;2;91;12;ew2zirzye0sw1txr2m33nr25y;1;61,8;15,5;2024-08-09T01:52:45.937Z;2024-08-09T01:52:49Z;[{'id': 5136943917, 'qualifierId': 140, 'value': '51.3'}, {'id': 5136943915, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136943921, 'qualifierId': 212, 'value': '13.3'}, {'id': 5136943923, 'qualifierId': 213, 'value': '2.55'}, {'id': 5136943919, 'qualifierId': 141, 'value': '26.5'}];3514h23j8mh5m37hsg90245ck;C. Cowell;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;51,3;2,55;13,3;;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;51,3;26,5;;;;;;;;0;91;12;Minnesota United II;5472;Sub;1,0
2706844455;780;1;2;91;16;ew2zirzye0sw1txr2m33nr25y;0;56,9;37,8;2024-08-09T01:52:50.450Z;2024-08-09T01:52:58Z;[{'id': 5136943987, 'qualifierId': 140, 'value': '84.9'}, {'id': 5136943985, 'qualifierId': 56, 'value': 'Left'}, {'id': 5136943983, 'qualifierId': 155}, {'id': 5136943991, 'qualifierId': 212, 'value': '42.8'}, {'id': 5136943995, 'qualifierId': 1}, {'id': 5136943993, 'qualifierId': 213, 'value': '0.81'}, {'id': 5136943989, 'qualifierId': 141, 'value': '83.6'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;84,9;0,81;42,8;;83,6;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;84,9;83,6;;;;;;;;0;91;16;Minnesota United II;5476;MC;1,0
2706844449;884;12;2;91;18;1pc6sx2h4rp113ldkbp5d2xas;1;19,3;20,1;2024-08-09T01:52:52.272Z;2024-08-09T01:52:54Z;[{'id': 5136943997, 'qualifierId': 15}, {'id': 5136943959, 'qualifierId': 212, 'value': '14.7'}, {'id': 5136943967, 'qualifierId': 167}, {'id': 5136943961, 'qualifierId': 213, 'value': '4.94'}, {'id': 5136943953, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136943957, 'qualifierId': 141, 'value': '0.0'}, {'id': 5136943955, 'qualifierId': 140, 'value': '22.5'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;ek1ucu60bgmb557vf6kj0du6s;Clearance;;;;;;;;;;22,5;4,94;14,7;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;22,5;0,0;;;;;;;;0;91;18;The Town;5478;FW;1,0
2706844465;781;5;2;91;19;ew2zirzye0sw1txr2m33nr25y;1;79,2;101,0;2024-08-09T01:52:52.993Z;2024-08-09T02:05:32Z;[{'id': 5136944033, 'qualifierId': 347}, {'id': 5136944045, 'qualifierId': 233, 'value': '885'}, {'id': 5136944031, 'qualifierId': 56, 'value': 'Left'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;ek1ucu60bgmb557vf6kj0du6s;Out;;;;;;;;;;;;;;;;;;;;;;885,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;91;19;Minnesota United II;5479;MC;1,0
2706844451;885;5;2;91;19;1pc6sx2h4rp113ldkbp5d2xas;0;20,8;-1,0;2024-08-09T01:52:52.993Z;2024-08-09T02:05:32Z;[{'id': 5136943963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136944057, 'qualifierId': 233, 'value': '781'}, {'id': 5136943965, 'qualifierId': 347}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;ek1ucu60bgmb557vf6kj0du6s;Out;;;;;;;;;;;;;;;;;;;;;;781,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;91;19;The Town;5479;FW;1,0
2706844489;782;1;2;91;45;ew2zirzye0sw1txr2m33nr25y;1;81,3;100,0;2024-08-09T01:53:19.393Z;2024-08-09T01:53:24Z;[{'id': 5136944173, 'qualifierId': 141, 'value': '64.3'}, {'id': 5136944169, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136944177, 'qualifierId': 213, 'value': '4.88'}, {'id': 5136944175, 'qualifierId': 212, 'value': '25.3'}, {'id': 5136944171, 'qualifierId': 140, 'value': '85.4'}, {'id': 5136944179, 'qualifierId': 1}, {'id': 5136944167, 'qualifierId': 107}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;85,4;4,88;25,3;;64,3;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;85,4;64,3;;;;;;;;0;91;45;Minnesota United II;5505;AMR;1,0
2706844491;783;44;2;91;49;ew2zirzye0sw1txr2m33nr25y;1;86,9;57,2;2024-08-09T01:53:23.311Z;2024-08-09T02:05:37Z;[{'id': 5136944185, 'qualifierId': 286}, {'id': 5136944201, 'qualifierId': 233, 'value': '886'}, {'id': 5136944183, 'qualifierId': 56, 'value': 'Center'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;ek1ucu60bgmb557vf6kj0du6s;Aerial;;;;;;;;;;;;;;;;;;;;;;886,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;91;49;Minnesota United II;5509;Sub;1,0
2706844485;886;44;2;91;49;1pc6sx2h4rp113ldkbp5d2xas;0;13,1;42,8;2024-08-09T01:53:23.312Z;2024-08-09T02:05:38Z;[{'id': 5136944205, 'qualifierId': 233, 'value': '783'}, {'id': 5136944149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136944151, 'qualifierId': 285}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;;ek1ucu60bgmb557vf6kj0du6s;Aerial;;;;;;;;;;;;;;;;;;;;;;783,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;91;49;The Town;5509;Sub;1,0
2706844493;784;1;2;91;49;ew2zirzye0sw1txr2m33nr25y;0;85,4;64,3;2024-08-09T01:53:23.770Z;2024-08-13T13:47:34Z;[{'id': 5136944195, 'qualifierId': 141, 'value': '52.1'}, {'id': 5136944197, 'qualifierId': 212, 'value': '8.4'}, {'id': 5136944191, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136944189, 'qualifierId': 168}, {'id': 5136944193, 'qualifierId': 140, 'value': '86.4'}, {'id': 5136944187, 'qualifierId': 3}, {'id': 5136944199, 'qualifierId': 213, 'value': '4.84'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;86,4;4,84;8,4;;52,1;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;86,4;52,1;;;;;;;;0;91;49;Minnesota United II;5509;Sub;1,0
2706844495;887;1;2;91;51;1pc6sx2h4rp113ldkbp5d2xas;1;20,2;63,3;2024-08-09T01:53:25.013Z;2024-08-09T01:53:27Z;[{'id': 5136944213, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136944219, 'qualifierId': 212, 'value': '19.4'}, {'id': 5136944221, 'qualifierId': 213, 'value': '0.52'}, {'id': 5136944211, 'qualifierId': 3}, {'id': 5136944217, 'qualifierId': 141, 'value': '77.6'}, {'id': 5136944215, 'qualifierId': 140, 'value': '36.2'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;36,2;0,52;19,4;;77,6;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;36,2;77,6;;;;;;;;0;91;51;The Town;5511;Sub;1,0
