id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_Involved;value_PlayerPosition;value_Resume;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_Length;value_Zone;value_Angle;value_PassEndY;value_PassEndX;value_LongBall;value_Launch;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_DeletedEventType;value_Chipped;value_TouchTypeControl;value_TakeOnSpace;value_IntendedTackleTarget;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_SwitchOfPlay;value_Cross;value_LeftFooted;value_BlockedPass;value_Straight;value_DrivenCross;value_BlockedCross;value_Left;value_RightFooted;value_InSwinger;value_CornerTaken;value_Head;value_TouchTypeClearance;value_Assist;value_Assisted;value_IndividualPlay;value_BlockedX;value_BlockedY;value_RelatedEventId;value_GoalmouthY;value_GkX;value_OutOfBoxCentre;value_LowCentre;value_GkY;value_GoalmouthZ;value_Blocked;value_RegularPlay;value_DefBlock;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_FreeKickTaken;value_Shove/Push;value_Foul;value_Direct;value_TakeOnOvertake;value_OutSwinger;value_NextEventGoalKick;value_GoalKick;value_High;value_LayOff;value_AttemptedTackle;value_LeadingToGoal;value_FantasyAssistType;value_NotAssisted;value_FantasyAssistedBy;value_BoxCentre;value_FantasyAssistTeam;value_BigChance;value_FantasyAssistId;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_FirstTouch;value_LowLeft;value_GkYTimeOfGoal;value_FlickOn;value_Low;value_Overrun;value_ShirtPull/Holding;value_LowGkIntervention;value_KeeperThrow;value_IntentionalAssist;value_HighCentre;value_Volley;value_Collected;value_HighGkIntervention;value_Standing;value_Hands;value_Defensive1V1;value_MediumGkIntervention;value_HighClaim;value_BoxDeepLeft;value_HitLeftPost;value_HitWoodwork;value_ParriedDanger;value_HitRightPost;value_Stooping;value_TacticalFoul;value_YellowCard;value_35Centre;value_OwnPlayer;value_BoxRight;value_OwnShotBlocked;value_Dissent;value_Minutes;value_FreeKick;value_SwerveRight;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_OverArm;value_HighLeft;value_CloseRightAndHigh;value_Right;value_RecklessOffence;value_FromCorner;value_ParriedSafe;value_Reaching;value_Handball;value_PullBack;value_OtherBodyPart;value_Diving;value_FastBreak;value_Feet;value_InjuredPlayerId;value_Injury;value_SecondYellow;value_CaptainChange;value_CloseLeft;value_PersistentInfringement;value_MisHit;value_SetPiece;value_ThroughBall;value_LowRight;value_BoxLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699642295;257;1;1;27;24;eo64tqkioegeb09iice2hf8bt;0;84,2;14,2;2024-07-07T03:01:12.762Z;2024-07-13T08:52:47Z;[{'id': 5102142027, 'qualifierId': 20}, {'id': 5097143055, 'qualifierId': 213, 'value': '1.24'}, {'id': 5102142025, 'qualifierId': 224}, {'id': 5097143051, 'qualifierId': 141, 'value': '46.0'}, {'id': 5097143043, 'qualifierId': 2}, {'id': 5097143053, 'qualifierId': 212, 'value': '22.9'}, {'id': 5097143047, 'qualifierId': 56, 'value': 'Center'}, {'id': 5097143049, 'qualifierId': 140, 'value': '91.3'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;22,9;;1,24;46,0;91,3;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;91,3;46,0;;;;;;;0;0;27;24;Portland Timbers II;1644;DMR;1,0
2699642317;263;12;1;27;26;5ou8b446l1sl8frblkz3xi17g;1;5,8;58,4;2024-07-07T03:01:14.872Z;2024-07-07T03:01:16Z;[{'id': 5097143179, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097143183, 'qualifierId': 141, 'value': '100.0'}, {'id': 5097143185, 'qualifierId': 212, 'value': '29.0'}, {'id': 5097143213, 'qualifierId': 167}, {'id': 5097143187, 'qualifierId': 213, 'value': '1.66'}, {'id': 5097143181, 'qualifierId': 140, 'value': '3.3'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;dwhau2armo9gk68ezjl1irqqc;Clearance;;;;;;;;;;;29,0;;1,66;100,0;3,3;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;3,3;100,0;;;;;;;0;0;27;26;Vancouver Whitecaps II;1646;DC;1,0
2699642381;258;5;1;27;27;eo64tqkioegeb09iice2hf8bt;1;95,8;-1,2;2024-07-07T03:01:15.970Z;2024-07-07T03:22:37Z;[{'id': 5097143577, 'qualifierId': 56, 'value': 'Right'}, {'id': 5097143579, 'qualifierId': 347}, {'id': 5097143587, 'qualifierId': 233, 'value': '264'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;dwhau2armo9gk68ezjl1irqqc;Out;;;;;;;;;;;;;;;;;;;264,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;27;27;Portland Timbers II;1647;DMR;1,0
2699642321;264;5;1;27;27;5ou8b446l1sl8frblkz3xi17g;0;4,2;101,2;2024-07-07T03:01:15.970Z;2024-07-07T03:01:26Z;[{'id': 5097143205, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097143607, 'qualifierId': 233, 'value': '258'}, {'id': 5097143207, 'qualifierId': 347}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;dwhau2armo9gk68ezjl1irqqc;Out;;;;;;;;;;;;;;;;;;;258,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;27;27;Vancouver Whitecaps II;1647;DC;1,0
2699642391;259;1;1;27;37;eo64tqkioegeb09iice2hf8bt;1;94,9;0,0;2024-07-07T03:01:25.307Z;2024-07-07T03:01:27Z;[{'id': 5097143653, 'qualifierId': 141, 'value': '9.7'}, {'id': 5097143647, 'qualifierId': 107}, {'id': 5097143655, 'qualifierId': 212, 'value': '7.9'}, {'id': 5097143649, 'qualifierId': 56, 'value': 'Right'}, {'id': 5097143657, 'qualifierId': 213, 'value': '1.80'}, {'id': 5097143651, 'qualifierId': 140, 'value': '93.2'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;7,9;;1,8;9,7;93,2;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;93,2;9,7;;;;;;;0;0;27;37;Portland Timbers II;1657;DMR;1,0
2699642395;260;50;1;27;39;eo64tqkioegeb09iice2hf8bt;1;91,2;10,6;2024-07-07T03:01:27.306Z;2024-07-07T03:01:31Z;[{'id': 5097143677, 'qualifierId': 56, 'value': 'Right'}, {'id': 5097143825, 'qualifierId': 233, 'value': '265'}, {'id': 5097143679, 'qualifierId': 286}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;dwhau2armo9gk68ezjl1irqqc;Dispossessed;;;;;;;;;;;;;;;;;;1,0;265,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;27;39;Portland Timbers II;1659;MC;1,0
2699642409;265;7;1;27;39;5ou8b446l1sl8frblkz3xi17g;1;8,8;89,4;2024-07-07T03:01:27.307Z;2024-07-13T08:53:39Z;[{'id': 5097143779, 'qualifierId': 285}, {'id': 5097143777, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097143793, 'qualifierId': 233, 'value': '260'}, {'id': 5102142379, 'qualifierId': 383}];5lwarg9t4o7hxcq5exe8gwydw;M. Bunbury;;;dwhau2armo9gk68ezjl1irqqc;Tackle;;;;;;;;;;;;;;;;;;;260,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;27;39;Vancouver Whitecaps II;1659;FWL;1,0
2699642411;266;4;1;27;41;5ou8b446l1sl8frblkz3xi17g;1;8,8;89,5;2024-07-07T03:01:29.833Z;2024-07-07T03:01:48Z;[{'id': 5097143893, 'qualifierId': 13}, {'id': 5097143901, 'qualifierId': 285}, {'id': 5097144189, 'qualifierId': 295}, {'id': 5097143895, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097144339, 'qualifierId': 233, 'value': '261'}, {'id': 5097143897, 'qualifierId': 152}];5lwarg9t4o7hxcq5exe8gwydw;M. Bunbury;;;dwhau2armo9gk68ezjl1irqqc;Foul;;;;;;;;;;;;;;;;;;;261,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;27;41;Vancouver Whitecaps II;1661;FWL;1,0
2699642405;261;4;1;27;41;eo64tqkioegeb09iice2hf8bt;0;91,2;10,5;2024-07-07T03:01:29.834Z;2024-07-07T03:22:49Z;[{'id': 5097143783, 'qualifierId': 13}, {'id': 5097143791, 'qualifierId': 286}, {'id': 5097144343, 'qualifierId': 233, 'value': '266'}, {'id': 5097178917, 'qualifierId': 295}, {'id': 5097143785, 'qualifierId': 56, 'value': 'Right'}, {'id': 5097143787, 'qualifierId': 152}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;dwhau2armo9gk68ezjl1irqqc;Foul;;;;;;;;;;;;;;;;;;1,0;266,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;27;41;Portland Timbers II;1661;MC;1,0
2699642565;267;1;1;28;0;5ou8b446l1sl8frblkz3xi17g;0;11,6;90,8;2024-07-07T03:01:48.647Z;2024-07-07T03:01:55Z;[{'id': 5097144571, 'qualifierId': 157}, {'id': 5097144577, 'qualifierId': 140, 'value': '86.4'}, {'id': 5097144583, 'qualifierId': 213, 'value': '5.85'}, {'id': 5097144579, 'qualifierId': 141, 'value': '36.9'}, {'id': 5097144575, 'qualifierId': 56, 'value': 'Center'}, {'id': 5097144585, 'qualifierId': 1}, {'id': 5097144581, 'qualifierId': 212, 'value': '86.7'}, {'id': 5097144569, 'qualifierId': 5}, {'id': 5097144573, 'qualifierId': 152}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;86,7;;5,85;36,9;86,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;86,4;36,9;;;;;;;0;0;28;0;Vancouver Whitecaps II;1680;DC;1,0
2699642575;262;52;1;28;8;eo64tqkioegeb09iice2hf8bt;1;9,1;62,6;2024-07-07T03:01:55.993Z;2024-07-13T08:54:02Z;[{'id': 5102142589, 'qualifierId': 376}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;;dwhau2armo9gk68ezjl1irqqc;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;28;8;Portland Timbers II;1688;GK;1,0
2699642607;263;1;1;28;10;eo64tqkioegeb09iice2hf8bt;1;10,4;56,4;2024-07-07T03:01:57.978Z;2024-07-07T03:02:00Z;[{'id': 5097144735, 'qualifierId': 213, 'value': '6.08'}, {'id': 5097144727, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097144729, 'qualifierId': 140, 'value': '28.7'}, {'id': 5097144733, 'qualifierId': 212, 'value': '19.6'}, {'id': 5097144731, 'qualifierId': 141, 'value': '50.6'}, {'id': 5097144725, 'qualifierId': 123}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;19,6;;6,08;50,6;28,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;28,7;50,6;;;;;;;0;0;28;10;Portland Timbers II;1690;GK;1,0
2699642621;264;1;1;28;11;eo64tqkioegeb09iice2hf8bt;1;26,3;49,9;2024-07-07T03:01:59.882Z;2024-07-07T03:02:03Z;[{'id': 5097144813, 'qualifierId': 141, 'value': '38.0'}, {'id': 5097144815, 'qualifierId': 212, 'value': '15.8'}, {'id': 5097144809, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097144817, 'qualifierId': 213, 'value': '3.68'}, {'id': 5097144811, 'qualifierId': 140, 'value': '13.4'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;15,8;;3,68;38,0;13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;13,4;38,0;;;;;;;0;0;28;11;Portland Timbers II;1691;AMC;1,0
2699642643;265;1;1;28;15;eo64tqkioegeb09iice2hf8bt;1;11,9;33,8;2024-07-07T03:02:03.402Z;2024-07-07T03:02:07Z;[{'id': 5097144947, 'qualifierId': 141, 'value': '10.3'}, {'id': 5097144949, 'qualifierId': 212, 'value': '17.1'}, {'id': 5097144945, 'qualifierId': 140, 'value': '17.8'}, {'id': 5097144951, 'qualifierId': 213, 'value': '5.08'}, {'id': 5097144943, 'qualifierId': 56, 'value': 'Back'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;17,1;;5,08;10,3;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;17,8;10,3;;;;;;;0;0;28;15;Portland Timbers II;1695;DC;1,0
2699642647;266;1;1;28;19;eo64tqkioegeb09iice2hf8bt;1;23,2;7,4;2024-07-07T03:02:07.098Z;2024-07-07T03:02:09Z;[{'id': 5097144989, 'qualifierId': 140, 'value': '32.1'}, {'id': 5097144987, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097144993, 'qualifierId': 212, 'value': '9.7'}, {'id': 5097144991, 'qualifierId': 141, 'value': '3.4'}, {'id': 5097144995, 'qualifierId': 213, 'value': '6.00'}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;9,7;;6,0;3,4;32,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;32,1;3,4;;;;;;;0;0;28;19;Portland Timbers II;1699;DC;1,0
2699642661;267;1;1;28;21;eo64tqkioegeb09iice2hf8bt;1;32,1;3,1;2024-07-07T03:02:09.097Z;2024-07-07T03:02:11Z;[{'id': 5097145109, 'qualifierId': 212, 'value': '13.4'}, {'id': 5097145107, 'qualifierId': 141, 'value': '13.9'}, {'id': 5097145105, 'qualifierId': 140, 'value': '42.8'}, {'id': 5097145111, 'qualifierId': 213, 'value': '0.58'}, {'id': 5097145103, 'qualifierId': 56, 'value': 'Back'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;13,4;;0,58;13,9;42,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;42,8;13,9;;;;;;;0;0;28;21;Portland Timbers II;1701;DMR;1,0
2699642685;268;1;1;28;23;eo64tqkioegeb09iice2hf8bt;1;40,9;21,2;2024-07-07T03:02:11.850Z;2024-07-07T03:02:17Z;[{'id': 5097145281, 'qualifierId': 140, 'value': '28.8'}, {'id': 5097145287, 'qualifierId': 213, 'value': '2.39'}, {'id': 5097145285, 'qualifierId': 212, 'value': '17.5'}, {'id': 5097145279, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097145283, 'qualifierId': 141, 'value': '38.8'}];5n7a8mn92t3qajms7udeolmok;M. Morgan;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;17,5;;2,39;38,8;28,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;28,8;38,8;;;;;;;0;0;28;23;Portland Timbers II;1703;FW;1,0
2699642707;269;1;1;28;28;eo64tqkioegeb09iice2hf8bt;1;29,8;43,3;2024-07-07T03:02:16.939Z;2024-07-07T03:02:23Z;[{'id': 5097145431, 'qualifierId': 56, 'value': 'Right'}, {'id': 5097145441, 'qualifierId': 1}, {'id': 5097145437, 'qualifierId': 212, 'value': '59.8'}, {'id': 5097145439, 'qualifierId': 213, 'value': '5.88'}, {'id': 5097145435, 'qualifierId': 141, 'value': '8.8'}, {'id': 5097145429, 'qualifierId': 155}, {'id': 5097145433, 'qualifierId': 140, 'value': '82.2'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;59,8;;5,88;8,8;82,2;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;82,2;8,8;;;;;;;0;0;28;28;Portland Timbers II;1708;DC;1,0
2699642713;270;1;1;28;35;eo64tqkioegeb09iice2hf8bt;1;94,1;22,0;2024-07-07T03:02:23.530Z;2024-07-13T08:54:47Z;[{'id': 5097145481, 'qualifierId': 56, 'value': 'Left'}, {'id': 5102142963, 'qualifierId': 386}, {'id': 5097145489, 'qualifierId': 213, 'value': '1.70'}, {'id': 5097145487, 'qualifierId': 212, 'value': '43.9'}, {'id': 5097145485, 'qualifierId': 141, 'value': '86.1'}, {'id': 5097145491, 'qualifierId': 1}, {'id': 5102142965, 'qualifierId': 20}, {'id': 5102142961, 'qualifierId': 225}, {'id': 5097145483, 'qualifierId': 140, 'value': '88.9'}, {'id': 5097145477, 'qualifierId': 2}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;43,9;;1,7;86,1;88,9;1,0;;;;;;;;;;;;;;;;1,0;;;1,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;88,9;86,1;;;;;;;0;0;28;35;Portland Timbers II;1715;DMR;1,0
2699642751;271;1;1;28;38;eo64tqkioegeb09iice2hf8bt;1;89,1;89,0;2024-07-07T03:02:26.729Z;2024-07-13T08:54:57Z;[{'id': 5097145715, 'qualifierId': 155}, {'id': 5102143037, 'qualifierId': 72}, {'id': 5097145717, 'qualifierId': 56, 'value': 'Center'}, {'id': 5097145719, 'qualifierId': 140, 'value': '91.0'}, {'id': 5102143035, 'qualifierId': 224}, {'id': 5097146011, 'qualifierId': 210, 'value': '15'}, {'id': 5097145723, 'qualifierId': 212, 'value': '28.5'}, {'id': 5097145727, 'qualifierId': 213, 'value': '4.78'}, {'id': 5097145721, 'qualifierId': 141, 'value': '47.2'}, {'id': 5097146013, 'qualifierId': 154}, {'id': 5097145713, 'qualifierId': 2}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;1,0;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;28,5;;4,78;47,2;91,0;;;;;;;;1,0;;;;;;;;;1,0;1,0;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;91,0;47,2;;;;;;;0;0;28;38;Portland Timbers II;1718;DML;1,0
2699642759;272;15;1;28;43;eo64tqkioegeb09iice2hf8bt;1;91,0;47,2;2024-07-07T03:02:31.177Z;2024-07-07T03:02:40Z;[{'id': 5097146029, 'qualifierId': 79}, {'id': 5097146045, 'qualifierId': 328}, {'id': 5097146035, 'qualifierId': 55, 'value': '271'}, {'id': 5097146039, 'qualifierId': 102, 'value': '49.1'}, {'id': 5097146049, 'qualifierId': 147, 'value': '49.6'}, {'id': 5097145773, 'qualifierId': 56, 'value': 'Center'}, {'id': 5097145771, 'qualifierId': 17}, {'id': 5097145813, 'qualifierId': 20}, {'id': 5097146041, 'qualifierId': 103, 'value': '24.7'}, {'id': 5097146047, 'qualifierId': 146, 'value': '98.8'}, {'id': 5097146031, 'qualifierId': 29}, {'id': 5097145769, 'qualifierId': 22}, {'id': 5097146053, 'qualifierId': 233, 'value': '268'}, {'id': 5097146033, 'qualifierId': 154}, {'id': 5097146043, 'qualifierId': 108}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;dwhau2armo9gk68ezjl1irqqc;Attempt Saved;;;;;;;;;;;;;;;;;;;268,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;98,8;49,6;271,0;49,1;;;;;24,7;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;98,8;49,6;49,1;24.7;271,0;249t35evpr3aasx0uczjs2j9w;0;0;28;43;Portland Timbers II;1723;MC;1,0
2699642753;268;10;1;28;43;5ou8b446l1sl8frblkz3xi17g;1;2,6;50,8;2024-07-07T03:02:31.277Z;2024-07-13T08:55:31Z;[{'id': 5097145851, 'qualifierId': 177}, {'id': 5102143231, 'qualifierId': 378}, {'id': 5097145741, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097145737, 'qualifierId': 178}, {'id': 5097145739, 'qualifierId': 182}, {'id': 5097145907, 'qualifierId': 233, 'value': '272'}];4wr32d93f1q1v8qjq2ywmnbze;C. Miller;;;dwhau2armo9gk68ezjl1irqqc;Save;;;;;;;;;;;;;;;;;;;272,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;28;43;Vancouver Whitecaps II;1723;GK;1,0
