id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_TeamKit;value_Involved;value_TeamFormation;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_Length;value_KickOff;value_PassEndY;value_Zone;value_PassEndX;value_Angle;value_LongBall;value_Launch;value_OutOfPlay;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_Defensive;value_FlickOn;value_HeadPass;value_Head;value_LayOff;value_DeletedEventType;value_IntendedTackleTarget;value_Chipped;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_TouchTypePass;value_NotVisible;value_InSwinger;value_Cross;value_RightFooted;value_TouchTypeClearance;value_Direct;value_AerialFoul;value_Foul;value_FreeKickTaken;value_BlockedPass;value_TakeOnOvertake;value_TakeOnSpace;value_Shove/Push;value_Assist;value_GoalmouthZ;value_GoalmouthY;value_OutOfBoxCentre;value_RelatedEventId;value_Assisted;value_RegularPlay;value_BlockedY;value_LowCentre;value_IndividualPlay;value_LeftFooted;value_BlockedX;value_Collected;value_Diving;value_Hands;value_LowGkIntervention;value_GkHoof;value_DangerousPlay;value_Indirect;value_IntentionalAssist;value_Tap;value_NotPastGoalLine;value_GkX;value_GkY;value_Right;value_FreeKick;value_FirstTouch;value_TouchTypeControl;value_LeadingToAttempt;value_RelatedError1Id;value_LowLeft;value_NotAssisted;value_BigChance;value_ParriedSafe;value_Left;value_CornerTaken;value_BoxCentre;value_FromCorner;value_ThroughBall;value_MediumGkIntervention;value_OtherBodyPart;value_Stooping;value_Blocked;value_DefBlock;value_Defensive1V1;value_ShirtPull/Holding;value_OutSwinger;value_Volley;value_HighLeft;value_LastLine;value_Feet;value_ParriedDanger;value_NextEventGoalKick;value_GoalKick;value_High;value_Low;value_SwitchOfPlay;value_PullBack;value_AttemptedTackle;value_IncorrectOutOfPlayDecision;value_PlayersCaughtOffside;value_YellowCard;value_NotRetreating;value_RecklessOffence;value_OverhitCross;value_DrivenCross;value_Straight;value_SwerveRight;value_OutOnSideline;value_Minutes;value_EndType;value_Overrun;value_Handball;value_HighRight;value_BlockedCross;value_PenaltyTakerId;value_Penalty;value_Saved;value_LowRight;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_SmallBoxCentre;value_SetPiece;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_SwerveLeft;value_Strong;value_TacticalFoul;value_CloseRight;value_Standing;value_InjuredPlayerId;value_Injury;value_SmallBoxRight;value_FastBreak;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_HighCentre;value_Reaching;value_Fingertip;value_MisHit;value_BoxRight;value_SavedOffLine;value_SixYardBlocked;value_FloatedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2692536699;3;12;1;0;18;bd0378yx50xpdcgwkt9p9bmz8;1;12,3;80,2;2024-05-26T21:02:01.148Z;2024-05-26T22:41:17Z;[{'id': 5057983423, 'qualifierId': 213, 'value': '1.55'}, {'id': 5057983421, 'qualifierId': 212, 'value': '14.6'}, {'id': 5057983419, 'qualifierId': 141, 'value': '100.0'}, {'id': 5057983415, 'qualifierId': 56, 'value': 'Back'}, {'id': 5057983417, 'qualifierId': 140, 'value': '12.6'}, {'id': 5057983445, 'qualifierId': 167}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;d24bodha971i57dt9if9d7kt0;Clearance;;;;;;;;;;14,6;;100,0;;12,6;1,55;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;12,6;100,0;;;;;;;;0;0;18;Inter Miami II;18;DC;1,0
2692536703;4;5;1;0;19;bd0378yx50xpdcgwkt9p9bmz8;0;12,4;101,5;2024-05-26T21:02:01.831Z;2024-05-26T21:55:28Z;[{'id': 5057983431, 'qualifierId': 347}, {'id': 5057983429, 'qualifierId': 56, 'value': 'Back'}, {'id': 5057983457, 'qualifierId': 233, 'value': '9'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;d24bodha971i57dt9if9d7kt0;Out;;;;;;;;;;;;;;;;;;;1,0;9,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;0;19;Inter Miami II;19;DC;1,0
2692536695;9;5;1;0;19;c7c4wwva2u1vb3rr7rwava044;1;87,6;-1,5;2024-05-26T21:02:01.831Z;2024-05-26T21:02:05Z;[{'id': 5057983387, 'qualifierId': 56, 'value': 'Right'}, {'id': 5057983447, 'qualifierId': 233, 'value': '4'}, {'id': 5057983389, 'qualifierId': 347}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;d24bodha971i57dt9if9d7kt0;Out;;;;;;;;;;;;;;;;;;;1,0;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;0;19;Cincinnati II;19;;1,0
2692536833;10;1;1;0;41;c7c4wwva2u1vb3rr7rwava044;1;88,6;0,0;2024-05-26T21:02:23.902Z;2024-05-26T21:02:27Z;[{'id': 5057984209, 'qualifierId': 141, 'value': '25.0'}, {'id': 5057984203, 'qualifierId': 107}, {'id': 5057984207, 'qualifierId': 140, 'value': '89.8'}, {'id': 5057984211, 'qualifierId': 212, 'value': '18.0'}, {'id': 5057984213, 'qualifierId': 213, 'value': '1.50'}, {'id': 5057984205, 'qualifierId': 56, 'value': 'Center'}];40za2m92ngp5og8pxyrkxl3is;I. Boatwright;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;18,0;;25,0;;89,8;1,5;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;89,8;25,0;;;;;;;;0;0;41;Cincinnati II;41;;1,0
2692536839;11;44;1;0;43;c7c4wwva2u1vb3rr7rwava044;1;90,0;29,2;2024-05-26T21:02:25.871Z;2024-05-26T21:02:28Z;[{'id': 5057984273, 'qualifierId': 233, 'value': '5'}, {'id': 5057984231, 'qualifierId': 286}, {'id': 5057984229, 'qualifierId': 56, 'value': 'Center'}];8l4bqb8gtyzqpx3pti200phqs;Y. Cohen;;;d24bodha971i57dt9if9d7kt0;Aerial;;;;;;;;;;;;;;;;;;;;5,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;0;43;Cincinnati II;43;;1,0
2692536825;5;44;1;0;43;bd0378yx50xpdcgwkt9p9bmz8;0;10,0;70,8;2024-05-26T21:02:25.872Z;2024-05-26T21:02:28Z;[{'id': 5057984283, 'qualifierId': 233, 'value': '11'}, {'id': 5057984167, 'qualifierId': 56, 'value': 'Back'}, {'id': 5057984169, 'qualifierId': 285}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;d24bodha971i57dt9if9d7kt0;Aerial;;;;;;;;;;;;;;;;;;;;11,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;0;43;Inter Miami II;43;DMC;1,0
2692536843;12;1;1;0;43;c7c4wwva2u1vb3rr7rwava044;0;89,8;25,0;2024-05-26T21:02:26.038Z;2024-05-29T09:47:48Z;[{'id': 5057984263, 'qualifierId': 213, 'value': '1.79'}, {'id': 5057984261, 'qualifierId': 212, 'value': '16.2'}, {'id': 5057984259, 'qualifierId': 141, 'value': '48.2'}, {'id': 5057984253, 'qualifierId': 168}, {'id': 5057984255, 'qualifierId': 56, 'value': 'Center'}, {'id': 5057984251, 'qualifierId': 3}, {'id': 5057984257, 'qualifierId': 140, 'value': '86.4'}];8l4bqb8gtyzqpx3pti200phqs;Y. Cohen;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;16,2;;48,2;;86,4;1,79;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;86,4;48,2;;;;;;;;0;0;43;Cincinnati II;43;;1,0
2692536851;6;12;1;0;46;bd0378yx50xpdcgwkt9p9bmz8;1;12,3;57,3;2024-05-26T21:02:28.545Z;2024-05-26T21:02:29Z;[{'id': 5057984297, 'qualifierId': 213, 'value': '0.25'}, {'id': 5057984305, 'qualifierId': 15}, {'id': 5057984289, 'qualifierId': 56, 'value': 'Back'}, {'id': 5057984295, 'qualifierId': 212, 'value': '17.6'}, {'id': 5057984291, 'qualifierId': 140, 'value': '28.5'}, {'id': 5057984293, 'qualifierId': 141, 'value': '63.7'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;d24bodha971i57dt9if9d7kt0;Clearance;;;;;;;;;;17,6;;63,7;;28,5;0,25;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;28,5;63,7;;;;;;;;0;0;46;Inter Miami II;46;DC;1,0
2692536857;13;61;1;0;47;c7c4wwva2u1vb3rr7rwava044;0;78,9;26,8;2024-05-26T21:02:29.525Z;2024-05-26T21:02:29Z;[{'id': 5057984325, 'qualifierId': 56, 'value': 'Center'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;d24bodha971i57dt9if9d7kt0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;0;47;Cincinnati II;47;;1,0
2692536885;7;1;1;0;50;bd0378yx50xpdcgwkt9p9bmz8;0;25,7;86,8;2024-05-26T21:02:32.320Z;2024-05-26T21:08:39Z;[{'id': 5057984457, 'qualifierId': 212, 'value': '48.8'}, {'id': 5057984451, 'qualifierId': 56, 'value': 'Center'}, {'id': 5057984453, 'qualifierId': 140, 'value': '69.4'}, {'id': 5057984459, 'qualifierId': 213, 'value': '5.93'}, {'id': 5057984461, 'qualifierId': 1}, {'id': 5057984455, 'qualifierId': 141, 'value': '62.3'}, {'id': 5057984449, 'qualifierId': 157}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;48,8;;62,3;;69,4;5,93;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;69,4;62,3;;;;;;;;0;0;50;Inter Miami II;50;DML;1,0
2692536927;14;1;1;0;53;c7c4wwva2u1vb3rr7rwava044;1;33,9;33,6;2024-05-26T21:02:35.918Z;2024-05-26T21:02:39Z;[{'id': 5057984695, 'qualifierId': 56, 'value': 'Back'}, {'id': 5057984703, 'qualifierId': 213, 'value': '2.82'}, {'id': 5057984701, 'qualifierId': 212, 'value': '26.1'}, {'id': 5057984699, 'qualifierId': 141, 'value': '45.8'}, {'id': 5057984697, 'qualifierId': 140, 'value': '10.3'}];cngjy2fgv7bd3262mp7onczkk;S. Garcia;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;26,1;;45,8;;10,3;2,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;10,3;45,8;;;;;;;;0;0;53;Cincinnati II;53;;1,0
2692536939;15;1;1;0;57;c7c4wwva2u1vb3rr7rwava044;1;10,3;45,8;2024-05-26T21:02:39.414Z;2024-05-26T21:02:43Z;[{'id': 5057984795, 'qualifierId': 141, 'value': '22.7'}, {'id': 5057984797, 'qualifierId': 212, 'value': '22.2'}, {'id': 5057984799, 'qualifierId': 213, 'value': '5.50'}, {'id': 5057984793, 'qualifierId': 140, 'value': '25.3'}, {'id': 5057984791, 'qualifierId': 56, 'value': 'Back'}];19igj31auu88fhwdpfz8c1coa;O. Finnerty;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;22,2;;22,7;;25,3;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;25,3;22,7;;;;;;;;0;0;57;Cincinnati II;57;;1,0
2692536947;16;1;1;1;1;c7c4wwva2u1vb3rr7rwava044;1;26,6;20,9;2024-05-26T21:02:43.598Z;2024-05-26T21:02:46Z;[{'id': 5057984845, 'qualifierId': 141, 'value': '4.9'}, {'id': 5057984847, 'qualifierId': 212, 'value': '11.7'}, {'id': 5057984843, 'qualifierId': 140, 'value': '30.8'}, {'id': 5057984849, 'qualifierId': 213, 'value': '5.10'}, {'id': 5057984841, 'qualifierId': 56, 'value': 'Back'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;11,7;;4,9;;30,8;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;30,8;4,9;;;;;;;;0;1;1;Cincinnati II;61;;1,0
2692536957;17;1;1;1;3;c7c4wwva2u1vb3rr7rwava044;1;30,8;4,9;2024-05-26T21:02:46.119Z;2024-05-26T21:02:49Z;[{'id': 5057984895, 'qualifierId': 56, 'value': 'Right'}, {'id': 5057984899, 'qualifierId': 141, 'value': '1.9'}, {'id': 5057984903, 'qualifierId': 213, 'value': '6.19'}, {'id': 5057984901, 'qualifierId': 212, 'value': '22.7'}, {'id': 5057984897, 'qualifierId': 140, 'value': '52.3'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;22,7;;1,9;;52,3;6,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;52,3;1,9;;;;;;;;0;1;3;Cincinnati II;63;;1,0
2692536959;18;1;1;1;6;c7c4wwva2u1vb3rr7rwava044;1;52,3;1,9;2024-05-26T21:02:48.934Z;2024-05-29T06:16:58Z;[{'id': 5057984907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5057984915, 'qualifierId': 213, 'value': '2.98'}, {'id': 5057984909, 'qualifierId': 140, 'value': '46.3'}, {'id': 5060462173, 'qualifierId': 156}, {'id': 5057984913, 'qualifierId': 212, 'value': '6.4'}, {'id': 5057984911, 'qualifierId': 141, 'value': '3.4'}];40za2m92ngp5og8pxyrkxl3is;I. Boatwright;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;6,4;;3,4;;46,3;2,98;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;46,3;3,4;;;;;;;;0;1;6;Cincinnati II;66;;1,0
2692536967;19;43;1;1;7;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-05-26T21:02:49.510Z;2024-05-29T06:17:18Z;[{'id': 5057984955, 'qualifierId': 141, 'value': '3.9'}, {'id': 5057984957, 'qualifierId': 212, 'value': '16.6'}, {'id': 5060462467, 'qualifierId': 144, 'value': '1'}, {'id': 5057984951, 'qualifierId': 56, 'value': 'Back'}, {'id': 5057984959, 'qualifierId': 213, 'value': '5.92'}, {'id': 5057984953, 'qualifierId': 140, 'value': '48.3'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;d24bodha971i57dt9if9d7kt0;Deleted event;;;;;;;;;;16,6;;3,9;;48,3;5,92;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;48,3;3,9;;;;;;;;0;1;7;Cincinnati II;67;;1,0
2692556933;417;43;1;1;8;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-05-26T21:02:50.177Z;2024-05-29T06:17:20Z;[{'id': 5058092085, 'qualifierId': 213, 'value': '2.37'}, {'id': 5058092077, 'qualifierId': 56, 'value': 'Back'}, {'id': 5060462497, 'qualifierId': 144, 'value': '1'}, {'id': 5058092083, 'qualifierId': 212, 'value': '6.3'}, {'id': 5058092081, 'qualifierId': 141, 'value': '8.2'}, {'id': 5058092079, 'qualifierId': 140, 'value': '45.0'}];40za2m92ngp5og8pxyrkxl3is;I. Boatwright;;;d24bodha971i57dt9if9d7kt0;Deleted event;;;;;;;;;;6,3;;8,2;;45,0;2,37;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;45,0;8,2;;;;;;;;0;1;8;Cincinnati II;68;;1,0
2692556945;418;1;1;1;8;c7c4wwva2u1vb3rr7rwava044;0;45,0;8,2;2024-05-26T21:02:50.277Z;2024-05-26T22:41:13Z;[{'id': 5058092141, 'qualifierId': 213, 'value': '6.25'}, {'id': 5058092137, 'qualifierId': 141, 'value': '7.4'}, {'id': 5058092133, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058092139, 'qualifierId': 212, 'value': '16.2'}, {'id': 5058092135, 'qualifierId': 140, 'value': '60.4'}];7uj52qs9yf21gxixhrowyvswk;D. Martinez;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;16,2;;7,4;;60,4;6,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;60,4;7,4;;;;;;;;0;1;8;Cincinnati II;68;;1,0
2692536963;8;49;1;1;8;bd0378yx50xpdcgwkt9p9bmz8;1;36,8;89,4;2024-05-26T21:02:50.688Z;2024-05-26T21:02:50Z;[];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;d24bodha971i57dt9if9d7kt0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;1;8;Inter Miami II;68;DC;1,0
2692536975;9;1;1;1;8;bd0378yx50xpdcgwkt9p9bmz8;1;36,6;89,7;2024-05-26T21:02:50.848Z;2024-05-26T21:02:52Z;[{'id': 5057985005, 'qualifierId': 56, 'value': 'Back'}, {'id': 5057985013, 'qualifierId': 141, 'value': '81.4'}, {'id': 5057985019, 'qualifierId': 213, 'value': '5.81'}, {'id': 5057985009, 'qualifierId': 140, 'value': '47.1'}, {'id': 5057985015, 'qualifierId': 212, 'value': '12.4'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;12,4;;81,4;;47,1;5,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;47,1;81,4;;;;;;;;0;1;8;Inter Miami II;68;DC;1,0
2692536991;10;1;1;1;10;bd0378yx50xpdcgwkt9p9bmz8;1;41,3;77,3;2024-05-26T21:02:52.608Z;2024-05-26T21:02:55Z;[{'id': 5057985077, 'qualifierId': 56, 'value': 'Back'}, {'id': 5057985083, 'qualifierId': 141, 'value': '58.5'}, {'id': 5057985081, 'qualifierId': 140, 'value': '41.3'}, {'id': 5057985087, 'qualifierId': 213, 'value': '4.71'}, {'id': 5057985085, 'qualifierId': 212, 'value': '12.8'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;12,8;;58,5;;41,3;4,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;41,3;58,5;;;;;;;;0;1;10;Inter Miami II;70;DML;1,0
2692536989;20;83;1;1;12;c7c4wwva2u1vb3rr7rwava044;0;60,1;35,8;2024-05-26T21:02:54.790Z;2024-05-29T06:17:58Z;[{'id': 5058108771, 'qualifierId': 399, 'value': '8sydisziijh84elb8dprtlduy'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;d24bodha971i57dt9if9d7kt0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;1;12;Cincinnati II;72;;1,0
2692537015;11;1;1;1;12;bd0378yx50xpdcgwkt9p9bmz8;1;38,9;66,6;2024-05-26T21:02:54.976Z;2024-05-29T06:17:52Z;[{'id': 5057985209, 'qualifierId': 141, 'value': '66.6'}, {'id': 5057985207, 'qualifierId': 140, 'value': '8.6'}, {'id': 5057985213, 'qualifierId': 213, 'value': '3.14'}, {'id': 5057985211, 'qualifierId': 212, 'value': '31.8'}, {'id': 5057985205, 'qualifierId': 56, 'value': 'Back'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;31,8;;66,6;;8,6;3,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;8,6;66,6;;;;;;;;0;1;12;Inter Miami II;72;DMC;1,0
2692537029;12;1;1;1;16;bd0378yx50xpdcgwkt9p9bmz8;1;7,2;60,9;2024-05-26T21:02:59.056Z;2024-05-26T21:03:03Z;[{'id': 5057985307, 'qualifierId': 212, 'value': '22.7'}, {'id': 5057985303, 'qualifierId': 140, 'value': '22.1'}, {'id': 5057985309, 'qualifierId': 213, 'value': '0.81'}, {'id': 5057985305, 'qualifierId': 141, 'value': '85.0'}, {'id': 5057985301, 'qualifierId': 56, 'value': 'Back'}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;22,7;;85,0;;22,1;0,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;22,1;85,0;;;;;;;;0;1;16;Inter Miami II;76;GK;1,0
