id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Involved;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Length;value_PassEndX;value_Zone;value_Angle;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_Chipped;value_HeadPass;value_IntendedTackleTarget;value_OutOfBoxCentre;value_GoalmouthZ;value_RelatedEventId;value_BlockedY;value_GoalmouthY;value_LowCentre;value_RegularPlay;value_BlockedX;value_RightFooted;value_IndividualPlay;value_Assisted;value_Diving;value_Collected;value_Hands;value_KeeperThrow;value_DeletedEventType;value_BlockedPass;value_Assist;value_Blocked;value_GkY;value_LowLeft;value_GkX;value_DefBlock;value_Direct;value_ShirtPull/Holding;value_Foul;value_FreeKickTaken;value_Head;value_Injury;value_InjuredPlayerId;value_NotVisible;value_AttemptedTackle;value_Shove/Push;value_Cross;value_IntentionalAssist;value_LeftFooted;value_BoxLeft;value_FirstTouch;value_ParriedDanger;value_SmallBoxLeft;value_BigChance;value_NotAssisted;value_ParriedSafe;value_Stooping;value_CloseLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_LowRight;value_Left;value_Right;value_CornerTaken;value_OutSwinger;value_BoxCentre;value_FromCorner;value_Volley;value_BoxRight;value_Feet;value_SmallBoxCentre;value_ThrowInSetPiece;value_OverArm;value_OutOfPlay;value_InSwinger;value_CloseHigh;value_High;value_Unchallenged;value_GoalShotTimestamp;value_GoalShotGameClock;value_Overrun;value_HighRight;value_HighClaim;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_PlayersCaughtOffside;value_Indirect;value_Standing;value_GkChallenge;value_Minutes;value_GkHoof;value_FlickOn;value_EndType;value_FastBreak;value_KeeperTouched;value_OverhitCross;value_HighCentre;value_Tactical;value_YellowCard;value_TimeWasting;value_Simulation;value_Strong;value_SetPiece;value_ThroughBall;value_PullBack;value_HighLeft;value_SwitchOfPlay;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704518239;171;3;1;21;12;8ijkk62897so5r3bq0wgwx4bu;1;62,6;15,2;2024-07-29T02:27:00.283Z;2024-07-29T02:27:02Z;[{'id': 5124016553, 'qualifierId': 286}, {'id': 5124016551, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124016555, 'qualifierId': 233, 'value': '207'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;ed8nywqwwu0zwv8e1g7cgopas;Take On;;;;;;;;;;;;;;;;;;207,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;21;12;The Town;1272;FWR;1,0
2704518235;207;45;1;21;12;ew2zirzye0sw1txr2m33nr25y;0;37,4;84,8;2024-07-29T02:27:00.283Z;2024-07-29T02:27:03Z;[{'id': 5124016535, 'qualifierId': 285}, {'id': 5124016533, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124016559, 'qualifierId': 233, 'value': '171'}];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;;ed8nywqwwu0zwv8e1g7cgopas;Challenge;;;;;;;;;;;;;;;;;;171,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;21;12;Ventura County;1272;DC;1,0
2704518243;172;1;1;21;14;8ijkk62897so5r3bq0wgwx4bu;1;58,4;14,7;2024-07-29T02:27:02.206Z;2024-07-29T02:27:05Z;[{'id': 5124016583, 'qualifierId': 213, 'value': '0.04'}, {'id': 5124016579, 'qualifierId': 141, 'value': '15.5'}, {'id': 5124016575, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124016577, 'qualifierId': 140, 'value': '72.2'}, {'id': 5124016581, 'qualifierId': 212, 'value': '14.5'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;15,5;;14,5;72,2;;0,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;72,2;15,5;;;;;;;0;0;21;14;The Town;1274;FWR;1,0
2704518245;173;1;1;21;17;8ijkk62897so5r3bq0wgwx4bu;0;78,3;13,1;2024-07-29T02:27:04.990Z;2024-07-29T02:27:07Z;[{'id': 5124016605, 'qualifierId': 213, 'value': '2.02'}, {'id': 5124016601, 'qualifierId': 141, 'value': '31.0'}, {'id': 5124016603, 'qualifierId': 212, 'value': '13.5'}, {'id': 5124016599, 'qualifierId': 140, 'value': '72.7'}, {'id': 5124016597, 'qualifierId': 56, 'value': 'Center'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;31,0;;13,5;72,7;;2,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;72,7;31,0;;;;;;;0;0;21;17;The Town;1277;DMR;1,0
2704518247;208;8;1;21;20;ew2zirzye0sw1txr2m33nr25y;1;26,1;72,2;2024-07-29T02:27:08.331Z;2024-07-29T02:27:08Z;[{'id': 5124016607, 'qualifierId': 56, 'value': 'Back'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;ed8nywqwwu0zwv8e1g7cgopas;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;21;20;Ventura County;1280;MC;1,0
2704518249;209;49;1;21;22;ew2zirzye0sw1txr2m33nr25y;1;26,8;75,0;2024-07-29T02:27:09.723Z;2024-07-29T02:27:09Z;[];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;ed8nywqwwu0zwv8e1g7cgopas;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;21;22;Ventura County;1282;MC;1,0
2704518255;210;1;1;21;22;ew2zirzye0sw1txr2m33nr25y;1;26,8;75,0;2024-07-29T02:27:10.075Z;2024-07-29T02:27:29Z;[{'id': 5124016649, 'qualifierId': 141, 'value': '90.9'}, {'id': 5124016651, 'qualifierId': 212, 'value': '13.5'}, {'id': 5124016647, 'qualifierId': 140, 'value': '34.5'}, {'id': 5124016645, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124016653, 'qualifierId': 213, 'value': '0.93'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;90,9;;13,5;34,5;;0,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;34,5;90,9;;;;;;;0;0;21;22;Ventura County;1282;MC;1,0
2704518259;174;27;1;21;33;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-07-29T02:27:20.468Z;2024-07-29T03:39:05Z;[{'id': 5124058209, 'qualifierId': 233, 'value': '211'}];;;;;ed8nywqwwu0zwv8e1g7cgopas;Start delay;;;;;;;;;;;;;;;;;;211,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;21;33;The Town;1293;;
2704518257;211;27;1;21;33;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-07-29T02:27:20.468Z;2024-07-29T03:39:05Z;[{'id': 5124058215, 'qualifierId': 233, 'value': '174'}, {'id': 5124016657, 'qualifierId': 41, 'value': 'Injury'}, {'id': 5124016659, 'qualifierId': 53, 'value': 'dhrxi7hj8xh15ky7q6u5wqi5m'}];;;;;ed8nywqwwu0zwv8e1g7cgopas;Start delay;;;;;;;;;;;;;;;;;;174,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;21;33;Ventura County;1293;;
2704518261;175;28;1;21;47;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-07-29T02:27:34.551Z;2024-07-29T02:27:39Z;[{'id': 5124016669, 'qualifierId': 233, 'value': '212'}, {'id': 5124016661, 'qualifierId': 55, 'value': '174'}];;;;;ed8nywqwwu0zwv8e1g7cgopas;End delay;;;;;;;;;;;;;;;;;;212,0;;;;;;;;;;174,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;174,0;;0;0;21;47;The Town;1307;;
2704518263;212;28;1;21;47;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-07-29T02:27:34.551Z;2024-07-29T02:27:40Z;[{'id': 5124016673, 'qualifierId': 233, 'value': '175'}, {'id': 5124016665, 'qualifierId': 55, 'value': '211'}];;;;;ed8nywqwwu0zwv8e1g7cgopas;End delay;;;;;;;;;;;;;;;;;;175,0;;;;;;;;;;211,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;211,0;;0;0;21;47;Ventura County;1307;;
2704518299;213;68;1;22;12;ew2zirzye0sw1txr2m33nr25y;1;48,6;90,9;2024-07-29T02:28:00.027Z;2024-07-29T02:28:00Z;[];;;;;ed8nywqwwu0zwv8e1g7cgopas;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;22;12;Ventura County;1332;;
2704518305;214;1;1;22;13;ew2zirzye0sw1txr2m33nr25y;1;46,9;93,6;2024-07-29T02:28:01.115Z;2024-07-29T02:28:05Z;[{'id': 5124016919, 'qualifierId': 140, 'value': '21.5'}, {'id': 5124016921, 'qualifierId': 141, 'value': '97.4'}, {'id': 5124016925, 'qualifierId': 213, 'value': '3.05'}, {'id': 5124016917, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124016923, 'qualifierId': 212, 'value': '26.8'}];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;97,4;;26,8;21,5;;3,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;21,5;97,4;;;;;;;0;0;22;13;Ventura County;1333;DC;1,0
2704518301;176;68;1;22;15;8ijkk62897so5r3bq0wgwx4bu;0;53,3;8,2;2024-07-29T02:28:03.037Z;2024-07-29T02:28:03Z;[];;;;;ed8nywqwwu0zwv8e1g7cgopas;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;22;15;The Town;1335;;
2704518311;215;1;1;22;17;ew2zirzye0sw1txr2m33nr25y;0;24,1;97,5;2024-07-29T02:28:05.371Z;2024-07-29T02:28:10Z;[{'id': 5124016977, 'qualifierId': 1}, {'id': 5124016965, 'qualifierId': 141, 'value': '69.9'}, {'id': 5124016961, 'qualifierId': 140, 'value': '87.1'}, {'id': 5124016955, 'qualifierId': 155}, {'id': 5124016973, 'qualifierId': 213, 'value': '6.01'}, {'id': 5124016969, 'qualifierId': 212, 'value': '68.8'}, {'id': 5124016957, 'qualifierId': 56, 'value': 'Center'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;69,9;;68,8;87,1;;6,01;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;87,1;69,9;;;;;;;0;0;22;17;Ventura County;1337;DC;1,0
2704518315;177;54;1;22;24;8ijkk62897so5r3bq0wgwx4bu;1;12,9;32,2;2024-07-29T02:28:11.887Z;2024-07-29T02:28:12Z;[{'id': 5124016979, 'qualifierId': 232}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;ed8nywqwwu0zwv8e1g7cgopas;Smother;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;22;24;The Town;1344;GK;1,0
2704518319;178;52;1;22;25;8ijkk62897so5r3bq0wgwx4bu;1;12,9;32,2;2024-07-29T02:28:12.798Z;2024-07-29T02:28:12Z;[];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;ed8nywqwwu0zwv8e1g7cgopas;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;22;25;The Town;1345;GK;1,0
2704518323;179;1;1;22;27;8ijkk62897so5r3bq0wgwx4bu;1;12,9;32,7;2024-07-29T02:28:14.973Z;2024-07-29T02:28:16Z;[{'id': 5124017017, 'qualifierId': 287}, {'id': 5124017001, 'qualifierId': 123}, {'id': 5124017005, 'qualifierId': 140, 'value': '24.3'}, {'id': 5124017011, 'qualifierId': 213, 'value': '1.23'}, {'id': 5124017007, 'qualifierId': 141, 'value': '81.7'}, {'id': 5124017003, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124017013, 'qualifierId': 1}, {'id': 5124017009, 'qualifierId': 212, 'value': '35.4'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;81,7;;35,4;24,3;;1,23;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;24,3;81,7;;;;;;;0;0;22;27;The Town;1347;GK;1,0
2704518329;216;83;1;22;34;ew2zirzye0sw1txr2m33nr25y;0;70,3;13,3;2024-07-29T02:28:21.722Z;2024-07-29T03:00:10Z;[{'id': 5124035327, 'qualifierId': 399, 'value': 'e23yyl43xtcve09dx234uuj8'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;ed8nywqwwu0zwv8e1g7cgopas;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;22;34;Ventura County;1354;MC;1,0
2704518335;217;83;1;22;36;ew2zirzye0sw1txr2m33nr25y;0;76,6;17,6;2024-07-29T02:28:23.642Z;2024-07-29T03:00:10Z;[{'id': 5124035311, 'qualifierId': 399, 'value': 'e23yyl43xtcve09dx234uuj8'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;ed8nywqwwu0zwv8e1g7cgopas;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;22;36;Ventura County;1356;MC;1,0
2704518341;180;1;1;22;40;8ijkk62897so5r3bq0wgwx4bu;0;17,1;83,5;2024-07-29T02:28:27.550Z;2024-07-29T03:06:14Z;[{'id': 5124017097, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124017107, 'qualifierId': 1}, {'id': 5124017111, 'qualifierId': 233, 'value': '218'}, {'id': 5124017115, 'qualifierId': 286}, {'id': 5124017105, 'qualifierId': 213, 'value': '0.26'}, {'id': 5124017101, 'qualifierId': 141, 'value': '84.4'}, {'id': 5124017095, 'qualifierId': 157}, {'id': 5124017099, 'qualifierId': 140, 'value': '19.3'}, {'id': 5124017109, 'qualifierId': 236}, {'id': 5124017103, 'qualifierId': 212, 'value': '2.4'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;84,4;;2,4;19,3;;0,26;1,0;1,0;218,0;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;19,3;84,4;;;;;;;0;0;22;40;The Town;1360;DC;1,0
2704518339;218;74;1;22;40;ew2zirzye0sw1txr2m33nr25y;1;84,5;11,9;2024-07-29T02:28:27.551Z;2024-07-29T02:28:29Z;[{'id': 5124017091, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124017119, 'qualifierId': 233, 'value': '180'}, {'id': 5124017093, 'qualifierId': 285}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;ed8nywqwwu0zwv8e1g7cgopas;Blocked Pass;;;;;;;;;;;;;;;;;;180,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;22;40;Ventura County;1360;MC;1,0
2704518347;181;49;1;22;44;8ijkk62897so5r3bq0wgwx4bu;1;22,9;86,0;2024-07-29T02:28:31.726Z;2024-07-29T02:28:31Z;[];e23yyl43xtcve09dx234uuj8;A. Essengue;;;ed8nywqwwu0zwv8e1g7cgopas;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;22;44;The Town;1364;DC;1,0
2704518353;182;1;1;22;46;8ijkk62897so5r3bq0wgwx4bu;1;23,3;86,6;2024-07-29T02:28:33.845Z;2024-07-29T04:21:33Z;[{'id': 5124017171, 'qualifierId': 140, 'value': '43.1'}, {'id': 5124017175, 'qualifierId': 212, 'value': '21.5'}, {'id': 5124017177, 'qualifierId': 213, 'value': '0.26'}, {'id': 5124017169, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124017173, 'qualifierId': 141, 'value': '94.8'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;94,8;;21,5;43,1;;0,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;43,1;94,8;;;;;;;0;0;22;46;The Town;1366;DC;1,0
2704518355;183;61;1;22;47;8ijkk62897so5r3bq0wgwx4bu;0;43,1;94,7;2024-07-29T02:28:34.749Z;2024-07-29T04:21:29Z;[{'id': 5124017181, 'qualifierId': 56, 'value': 'Back'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;ed8nywqwwu0zwv8e1g7cgopas;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;22;47;The Town;1367;FW;1,0
2704518359;184;5;1;22;47;8ijkk62897so5r3bq0wgwx4bu;0;46,0;101,5;2024-07-29T02:28:35.338Z;2024-07-29T03:38:55Z;[{'id': 5124017195, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124017369, 'qualifierId': 233, 'value': '219'}, {'id': 5124017197, 'qualifierId': 347}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;ed8nywqwwu0zwv8e1g7cgopas;Out;;;;;;;;;;;;;;;;;;219,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;22;47;The Town;1367;FW;1,0
2704518389;219;5;1;22;47;ew2zirzye0sw1txr2m33nr25y;1;54,0;-1,5;2024-07-29T02:28:35.338Z;2024-07-29T02:28:58Z;[{'id': 5124017345, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124017363, 'qualifierId': 233, 'value': '184'}, {'id': 5124017347, 'qualifierId': 347}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;ed8nywqwwu0zwv8e1g7cgopas;Out;;;;;;;;;;;;;;;;;;184,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;22;47;Ventura County;1367;MC;1,0
2704518395;220;1;1;23;10;ew2zirzye0sw1txr2m33nr25y;1;53,3;0,0;2024-07-29T02:28:58.139Z;2024-07-29T02:29:00Z;[{'id': 5124017385, 'qualifierId': 107}, {'id': 5124017395, 'qualifierId': 213, 'value': '2.24'}, {'id': 5124017391, 'qualifierId': 141, 'value': '10.7'}, {'id': 5124017387, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124017393, 'qualifierId': 212, 'value': '10.4'}, {'id': 5124017389, 'qualifierId': 140, 'value': '47.1'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;10,7;;10,4;47,1;;2,24;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;47,1;10,7;;;;;;;0;0;23;10;Ventura County;1390;DR;1,0
2704518401;221;1;1;23;12;ew2zirzye0sw1txr2m33nr25y;1;47,1;10,7;2024-07-29T02:29:00.026Z;2024-07-29T02:29:01Z;[{'id': 5124017425, 'qualifierId': 140, 'value': '53.8'}, {'id': 5124017423, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124017431, 'qualifierId': 213, 'value': '5.68'}, {'id': 5124017429, 'qualifierId': 212, 'value': '8.6'}, {'id': 5124017427, 'qualifierId': 141, 'value': '3.5'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;3,5;;8,6;53,8;;5,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;53,8;3,5;;;;;;;0;0;23;12;Ventura County;1392;MC;1,0
2704518405;222;1;1;23;14;ew2zirzye0sw1txr2m33nr25y;0;53,8;3,5;2024-07-29T02:29:01.834Z;2024-07-29T02:29:02Z;[{'id': 5124017451, 'qualifierId': 140, 'value': '66.8'}, {'id': 5124017455, 'qualifierId': 212, 'value': '33.6'}, {'id': 5124017457, 'qualifierId': 213, 'value': '1.15'}, {'id': 5124017449, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124017453, 'qualifierId': 141, 'value': '48.7'}, {'id': 5124017447, 'qualifierId': 155}, {'id': 5124017459, 'qualifierId': 1}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;48,7;;33,6;66,8;;1,15;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;66,8;48,7;;;;;;;0;0;23;14;Ventura County;1394;DR;1,0
