id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_Captain;value_JerseyNumber;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_PassEndY;value_Zone;value_Angle;value_Length;value_KickOff;value_LongBall;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Defensive;value_TakeOnOvertake;value_TouchTypeClearance;value_Offensive;value_OutOfPlay;value_IntendedTackleTarget;value_TouchTypePass;value_Chipped;value_RightFooted;value_OutSwinger;value_Cross;value_Head;value_HeadPass;value_SwitchOfPlay;value_DeletedEventType;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_NotVisible;value_ShirtPull/Holding;value_LayOff;value_TakeOnSpace;value_BlockedPass;value_IntentionalAssist;value_Assist;value_GoalmouthY;value_GkX;value_GoalmouthZ;value_Blocked;value_GkY;value_BlockedY;value_BlockedX;value_LowRight;value_RegularPlay;value_SixYardBlocked;value_FirstTouch;value_Assisted;value_BoxCentre;value_DefBlock;value_LeftFooted;value_LastLine;value_FastBreak;value_NotAssisted;value_ParriedSafe;value_LowGkIntervention;value_Hands;value_Diving;value_Right;value_Left;value_CornerTaken;value_FromCorner;value_IndividualPlay;value_BoxLeft;value_LowCentre;value_BlockedCross;value_InSwinger;value_NextEventGoalKick;value_GoalKick;value_Low;value_Defensive1V1;value_Shove/Push;value_KeeperThrow;value_VideoCoverageLost;value_TouchTypeControl;value_OutOfBoxCentre;value_CloseRight;value_BigChance;value_SetPiece;value_Overrun;value_FlickOn;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_HighCentre;value_GkYTimeOfGoal;value_GoalShotGameClock;value_LowLeft;value_Collected;value_PlayersCaughtOffside;value_Indirect;value_HighGkIntervention;value_Minutes;value_EndType;value_Standing;value_MediumGkIntervention;value_OtherObstacle;value_Deflection;value_Weak;value_Feet;value_ThroughBall;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_DrivenCross;value_Straight;value_InjuredPlayerId;value_Injury;value_SwerveLeft;value_FollowsShotRebound;value_GoalDisallowed;value_PullBack;value_ParriedDanger;value_RedCard;value_SeriousFoul;value_FloatedCross;value_MisHit;value_HighRight;value_HighLeft;value_NotPastGoalLine;value_CloseLeft;value_35Right;value_GkHoof;value_BoxRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2700349427;10;49;1;0;56;7pmw399vh2v44cjle4fkklp1w;1;57,4;12,8;2024-07-12T00:07:09.178Z;2024-07-12T00:07:09Z;[];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;dzj0cfmo3nsbmujxbseqt711w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;0;56;Austin II;56;DR;1,0
2700349435;11;1;1;0;56;7pmw399vh2v44cjle4fkklp1w;1;58,4;6,4;2024-07-12T00:07:09.661Z;2024-07-16T02:58:58Z;[{'id': 5100955891, 'qualifierId': 141, 'value': '1.5'}, {'id': 5100955893, 'qualifierId': 212, 'value': '9.8'}, {'id': 5100955895, 'qualifierId': 213, 'value': '5.94'}, {'id': 5100955887, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100955889, 'qualifierId': 140, 'value': '67.2'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;67,2;1,5;;5,94;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;67,2;1,5;;;;;;;0;0;0;56;Austin II;56;DR;1,0
2700349443;12;1;1;0;59;7pmw399vh2v44cjle4fkklp1w;1;68,7;10,5;2024-07-12T00:07:12.234Z;2024-07-16T02:59:05Z;[{'id': 5100955935, 'qualifierId': 213, 'value': '5.66'}, {'id': 5100955927, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100955931, 'qualifierId': 141, 'value': '1.7'}, {'id': 5100955933, 'qualifierId': 212, 'value': '10.2'}, {'id': 5100955929, 'qualifierId': 140, 'value': '76.6'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;76,6;1,7;;5,66;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;76,6;1,7;;;;;;;0;0;0;59;Austin II;59;AMR;1,0
2700349451;13;1;1;1;1;7pmw399vh2v44cjle4fkklp1w;0;82,9;4,3;2024-07-12T00:07:14.474Z;2024-07-16T02:59:12Z;[{'id': 5100955963, 'qualifierId': 140, 'value': '89.3'}, {'id': 5100955959, 'qualifierId': 155}, {'id': 5106084831, 'qualifierId': 20}, {'id': 5100955967, 'qualifierId': 212, 'value': '30.3'}, {'id': 5106084829, 'qualifierId': 224}, {'id': 5100955965, 'qualifierId': 141, 'value': '47.7'}, {'id': 5100955969, 'qualifierId': 213, 'value': '1.35'}, {'id': 5100955957, 'qualifierId': 2}, {'id': 5100955961, 'qualifierId': 56, 'value': 'Center'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;89,3;47,7;;1,35;30,3;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;89,3;47,7;;;;;;;0;0;1;1;Austin II;61;AMC;1,0
2700349453;15;12;1;1;2;d0c07im4a6oj8qa7f1zlt3pqs;1;11,4;55,8;2024-07-12T00:07:15.871Z;2024-07-16T02:59:17Z;[{'id': 5100955985, 'qualifierId': 15}, {'id': 5100955977, 'qualifierId': 140, 'value': '16.8'}, {'id': 5100955983, 'qualifierId': 213, 'value': '4.91'}, {'id': 5100955981, 'qualifierId': 212, 'value': '28.6'}, {'id': 5100955975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100955979, 'qualifierId': 141, 'value': '14.6'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;dzj0cfmo3nsbmujxbseqt711w;Clearance;;;;;;;;;;16,8;14,6;;4,91;28,6;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;16,8;14,6;;;;;;;0;0;1;2;Houston Dynamo II;62;DL;1,0
2700349479;14;1;1;1;10;7pmw399vh2v44cjle4fkklp1w;1;82,2;87,9;2024-07-12T00:07:23.985Z;2024-07-16T02:59:21Z;[{'id': 5100956171, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100956173, 'qualifierId': 140, 'value': '69.2'}, {'id': 5100956175, 'qualifierId': 141, 'value': '79.1'}, {'id': 5100956179, 'qualifierId': 213, 'value': '3.55'}, {'id': 5100956177, 'qualifierId': 212, 'value': '14.9'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;69,2;79,1;;3,55;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;69,2;79,1;;;;;;;0;0;1;10;Austin II;70;DC;1,0
2700349481;15;1;1;1;15;7pmw399vh2v44cjle4fkklp1w;1;61,5;73,2;2024-07-12T00:07:29.018Z;2024-07-16T02:59:24Z;[{'id': 5100956203, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100956211, 'qualifierId': 213, 'value': '3.85'}, {'id': 5100956205, 'qualifierId': 140, 'value': '47.0'}, {'id': 5100956209, 'qualifierId': 212, 'value': '20.1'}, {'id': 5100956207, 'qualifierId': 141, 'value': '54.0'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;47,0;54,0;;3,85;20,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;47,0;54,0;;;;;;;0;0;1;15;Austin II;75;MC;1,0
2700349485;16;1;1;1;17;7pmw399vh2v44cjle4fkklp1w;1;46,6;53,2;2024-07-12T00:07:30.138Z;2024-07-16T02:59:30Z;[{'id': 5100956227, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100956229, 'qualifierId': 140, 'value': '59.8'}, {'id': 5100956233, 'qualifierId': 212, 'value': '17.4'}, {'id': 5100956231, 'qualifierId': 141, 'value': '68.7'}, {'id': 5100956235, 'qualifierId': 213, 'value': '0.65'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;59,8;68,7;;0,65;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;59,8;68,7;;;;;;;0;0;1;17;Austin II;77;DL;1,0
2700349487;17;1;1;1;17;7pmw399vh2v44cjle4fkklp1w;1;60,1;66,0;2024-07-12T00:07:30.938Z;2024-07-12T00:07:31Z;[{'id': 5100956243, 'qualifierId': 141, 'value': '37.1'}, {'id': 5100956241, 'qualifierId': 140, 'value': '59.3'}, {'id': 5100956239, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100956245, 'qualifierId': 212, 'value': '19.7'}, {'id': 5100956247, 'qualifierId': 213, 'value': '4.67'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;59,3;37,1;;4,67;19,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;59,3;37,1;;;;;;;0;0;1;17;Austin II;77;MC;1,0
2700349511;18;1;1;1;18;7pmw399vh2v44cjle4fkklp1w;1;59,3;37,1;2024-07-12T00:07:31.865Z;2024-07-12T00:07:39Z;[{'id': 5100956379, 'qualifierId': 212, 'value': '26.5'}, {'id': 5100956375, 'qualifierId': 140, 'value': '75.5'}, {'id': 5100956381, 'qualifierId': 213, 'value': '5.41'}, {'id': 5100956377, 'qualifierId': 141, 'value': '7.3'}, {'id': 5100956373, 'qualifierId': 56, 'value': 'Right'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;75,5;7,3;;5,41;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;75,5;7,3;;;;;;;0;0;1;18;Austin II;78;MC;1,0
2700349515;19;1;1;1;25;7pmw399vh2v44cjle4fkklp1w;0;87,6;32,1;2024-07-12T00:07:38.290Z;2024-07-16T02:59:42Z;[{'id': 5101010683, 'qualifierId': 213, 'value': '2.70'}, {'id': 5101010681, 'qualifierId': 212, 'value': '9.3'}, {'id': 5101010677, 'qualifierId': 140, 'value': '79.6'}, {'id': 5101010679, 'qualifierId': 141, 'value': '38.0'}, {'id': 5100956387, 'qualifierId': 56, 'value': 'Center'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;79,6;38,0;;2,7;9,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;79,6;38,0;;;;;;;0;0;1;25;Austin II;85;AMR;1,0
2700358887;386;8;1;1;26;d0c07im4a6oj8qa7f1zlt3pqs;1;22,7;56,1;2024-07-12T00:07:39.059Z;2024-07-16T02:59:55Z;[{'id': 5106084833, 'qualifierId': 385}, {'id': 5101010571, 'qualifierId': 56, 'value': 'Back'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;dzj0cfmo3nsbmujxbseqt711w;Interception;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;1;26;Houston Dynamo II;86;FW;1,0
2700349527;20;61;1;1;28;7pmw399vh2v44cjle4fkklp1w;1;76,5;41,8;2024-07-12T00:07:41.322Z;2024-07-12T01:08:10Z;[{'id': 5100956443, 'qualifierId': 56, 'value': 'Center'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;dzj0cfmo3nsbmujxbseqt711w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;1;28;Austin II;88;MC;1,0
2700349535;21;1;1;1;34;7pmw399vh2v44cjle4fkklp1w;1;65,4;27,4;2024-07-12T00:07:47.066Z;2024-07-16T03:00:00Z;[{'id': 5100956493, 'qualifierId': 213, 'value': '5.28'}, {'id': 5100956487, 'qualifierId': 140, 'value': '75.5'}, {'id': 5100956489, 'qualifierId': 141, 'value': '2.7'}, {'id': 5100956485, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100956491, 'qualifierId': 212, 'value': '19.9'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;75,5;2,7;;5,28;19,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;75,5;2,7;;;;;;;0;0;1;34;Austin II;94;MC;1,0
2700349539;22;1;1;1;37;7pmw399vh2v44cjle4fkklp1w;0;77,1;4,4;2024-07-12T00:07:51.002Z;2024-07-16T03:00:16Z;[{'id': 5106084839, 'qualifierId': 224}, {'id': 5100956513, 'qualifierId': 213, 'value': '1.22'}, {'id': 5100956501, 'qualifierId': 2}, {'id': 5100956507, 'qualifierId': 140, 'value': '86.5'}, {'id': 5100956505, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100956509, 'qualifierId': 141, 'value': '44.0'}, {'id': 5106084841, 'qualifierId': 20}, {'id': 5100956511, 'qualifierId': 212, 'value': '28.7'}, {'id': 5100956503, 'qualifierId': 155}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;86,5;44,0;;1,22;28,7;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;86,5;44,0;;;;;;;0;0;1;37;Austin II;97;AMC;1,0
2700349541;16;12;1;1;38;d0c07im4a6oj8qa7f1zlt3pqs;1;11,5;60,7;2024-07-12T00:07:51.433Z;2024-07-16T03:00:22Z;[{'id': 5100956523, 'qualifierId': 141, 'value': '61.3'}, {'id': 5100956527, 'qualifierId': 213, 'value': '0.03'}, {'id': 5100956525, 'qualifierId': 212, 'value': '14.0'}, {'id': 5100956519, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100956521, 'qualifierId': 140, 'value': '24.8'}, {'id': 5100956533, 'qualifierId': 15}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;dzj0cfmo3nsbmujxbseqt711w;Clearance;;;;;;;;;;24,8;61,3;;0,03;14,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;24,8;61,3;;;;;;;0;0;1;38;Houston Dynamo II;98;DC;1,0
2700349553;17;61;1;1;39;d0c07im4a6oj8qa7f1zlt3pqs;0;29,5;58,1;2024-07-12T00:07:53.026Z;2024-07-12T00:07:58Z;[{'id': 5100956599, 'qualifierId': 56, 'value': 'Back'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;dzj0cfmo3nsbmujxbseqt711w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;1;39;Houston Dynamo II;99;FW;1,0
2700349559;23;1;1;1;42;7pmw399vh2v44cjle4fkklp1w;1;72,9;35,6;2024-07-12T00:07:55.961Z;2024-07-16T03:00:33Z;[{'id': 5100956611, 'qualifierId': 140, 'value': '79.2'}, {'id': 5100956609, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100956607, 'qualifierId': 155}, {'id': 5100956613, 'qualifierId': 141, 'value': '10.5'}, {'id': 5100956617, 'qualifierId': 213, 'value': '5.08'}, {'id': 5100956615, 'qualifierId': 212, 'value': '18.3'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;79,2;10,5;;5,08;18,3;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;79,2;10,5;;;;;;;0;0;1;42;Austin II;102;MC;1,0
2700349563;24;1;1;1;44;7pmw399vh2v44cjle4fkklp1w;1;78,4;13,5;2024-07-12T00:07:57.434Z;2024-07-16T03:00:37Z;[{'id': 5100956643, 'qualifierId': 3}, {'id': 5100956647, 'qualifierId': 140, 'value': '66.0'}, {'id': 5100956645, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100956651, 'qualifierId': 212, 'value': '13.0'}, {'id': 5100956649, 'qualifierId': 141, 'value': '13.7'}, {'id': 5100956653, 'qualifierId': 213, 'value': '3.13'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;66,0;13,7;;3,13;13,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;66,0;13,7;;;;;;;0;0;1;44;Austin II;104;AMC;1,0
2700349571;25;1;1;1;46;7pmw399vh2v44cjle4fkklp1w;1;68,5;13,9;2024-07-12T00:07:59.306Z;2024-07-16T03:00:41Z;[{'id': 5100956707, 'qualifierId': 213, 'value': '5.60'}, {'id': 5100956705, 'qualifierId': 212, 'value': '10.3'}, {'id': 5100956699, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100956703, 'qualifierId': 141, 'value': '4.3'}, {'id': 5100956701, 'qualifierId': 140, 'value': '76.1'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;76,1;4,3;;5,6;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;76,1;4,3;;;;;;;0;0;1;46;Austin II;106;DR;1,0
2700349575;26;1;1;1;50;7pmw399vh2v44cjle4fkklp1w;1;76,4;5,4;2024-07-12T00:08:03.434Z;2024-07-12T00:57:30Z;[{'id': 5100956727, 'qualifierId': 141, 'value': '9.4'}, {'id': 5100956729, 'qualifierId': 212, 'value': '11.6'}, {'id': 5100956725, 'qualifierId': 140, 'value': '65.7'}, {'id': 5100956731, 'qualifierId': 213, 'value': '2.90'}, {'id': 5100956723, 'qualifierId': 56, 'value': 'Right'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;65,7;9,4;;2,9;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;65,7;9,4;;;;;;;0;0;1;50;Austin II;110;AMC;1,0
2700349585;27;1;1;1;51;7pmw399vh2v44cjle4fkklp1w;1;68,9;16,4;2024-07-12T00:08:04.682Z;2024-07-16T03:00:46Z;[{'id': 5100956805, 'qualifierId': 213, 'value': '1.92'}, {'id': 5100956797, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100956799, 'qualifierId': 140, 'value': '62.4'}, {'id': 5100956803, 'qualifierId': 212, 'value': '19.7'}, {'id': 5100956801, 'qualifierId': 141, 'value': '43.6'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;62,4;43,6;;1,92;19,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;62,4;43,6;;;;;;;0;0;1;51;Austin II;111;DR;1,0
2700349589;28;1;1;1;55;7pmw399vh2v44cjle4fkklp1w;1;62,8;53,6;2024-07-12T00:08:08.937Z;2024-07-12T00:08:35Z;[{'id': 5100956825, 'qualifierId': 212, 'value': '27.1'}, {'id': 5100956827, 'qualifierId': 213, 'value': '1.34'}, {'id': 5100956821, 'qualifierId': 140, 'value': '68.6'}, {'id': 5100956823, 'qualifierId': 141, 'value': '92.4'}, {'id': 5100956819, 'qualifierId': 56, 'value': 'Left'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;68,6;92,4;;1,34;27,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;68,6;92,4;;;;;;;0;0;1;55;Austin II;115;MC;1,0
2700349609;29;1;1;1;57;7pmw399vh2v44cjle4fkklp1w;1;69,1;92,8;2024-07-12T00:08:10.330Z;2024-07-16T03:01:01Z;[{'id': 5100956919, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100956921, 'qualifierId': 140, 'value': '55.6'}, {'id': 5100956923, 'qualifierId': 141, 'value': '81.8'}, {'id': 5100956927, 'qualifierId': 213, 'value': '3.63'}, {'id': 5100956925, 'qualifierId': 212, 'value': '16.0'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;55,6;81,8;;3,63;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;55,6;81,8;;;;;;;0;0;1;57;Austin II;117;DC;1,0
