id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Involved;value_PlayerPosition;value_TeamFormation;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_Captain;value_DirectionOfPlay;value_Length;value_KickOff;value_Angle;value_PassEndY;value_PassEndX;value_Zone;value_LongBall;value_Chipped;value_Launch;value_HeadPass;value_OutOfPlay;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_BlockedPass;value_Defensive;value_TakeOnOvertake;value_GoalmouthZ;value_RegularPlay;value_BlockedY;value_GkY;value_LeftFooted;value_BlockedX;value_NotAssisted;value_Blocked;value_LowCentre;value_GoalmouthY;value_OutOfBoxCentre;value_IndividualPlay;value_GkX;value_DefBlock;value_DeletedEventType;value_TouchTypeClearance;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_IntendedTackleTarget;value_NextEventGoalKick;value_GoalKick;value_Low;value_AttemptedTackle;value_MediumGkIntervention;value_OverArm;value_KeeperThrow;value_TouchTypePass;value_Cross;value_InSwinger;value_RightFooted;value_NotVisible;value_ThroughBall;value_OutSwinger;value_FlickOn;value_PlayersCaughtOffside;value_Indirect;value_TakeOnSpace;value_HighGkIntervention;value_Left;value_Head;value_SetPiece;value_SwerveLeft;value_High;value_Assisted;value_RelatedEventId;value_FirstTouch;value_BoxRight;value_Assist;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_SoloRun;value_BigChance;value_GoalShotGameClock;value_GoalShotTimestamp;value_SmallBoxLeft;value_FollowsADribble;value_LowRight;value_Overrun;value_LowGkIntervention;value_GkKickFromHands;value_MisHit;value_HighRight;value_FreeKick;value_Weak;value_Hands;value_Collected;value_Standing;value_SwitchOfPlay;value_CloseRight;value_Defensive1V1;value_DrinksBreak;value_RefereeDelay;value_CornerTaken;value_TouchTypeControl;value_IntentionalAssist;value_LowLeft;value_BoxCentre;value_Stooping;value_OtherObstacle;value_OtherReason;value_BallHitsReferee;value_LayOff;value_Right;value_Shove/Push;value_Minutes;value_PersistentInfringement;value_YellowCard;value_BoxLeft;value_SixYardBlocked;value_FromCorner;value_SavedOffLine;value_LastLine;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_HitWoodwork;value_Volley;value_HitLeftPost;value_BlockedCross;value_SwerveRight;value_CloseRightAndHigh;value_CloseLeft;value_PullBack;value_Strong;value_RecklessOffence;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistType;value_Injury;value_InjuredPlayerId;value_TacticalFoul;value_TimeWasting;value_GkHoof;value_Unchallenged;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680215445;9;1;1;0;22;1zgjjyruyufrkh4xjvryqsb1i;0;71,7;14,0;2024-04-28T20:04:24.339Z;2024-04-28T20:04:25Z;[{'id': 4990826165, 'qualifierId': 141, 'value': '25.6'}, {'id': 4990826161, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990826169, 'qualifierId': 213, 'value': '0.32'}, {'id': 4990826159, 'qualifierId': 3}, {'id': 4990826167, 'qualifierId': 212, 'value': '25.2'}, {'id': 4990826163, 'qualifierId': 140, 'value': '94.5'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;25,2;;0,32;25,6;94,5;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;94,5;25,6;;;;;;;0;0;0;22;Cincinnati II;22;FW;1,0
2680215457;3;12;1;0;23;bd0378yx50xpdcgwkt9p9bmz8;1;6,9;69,4;2024-04-28T20:04:25.311Z;2024-04-28T20:04:26Z;[{'id': 4990826207, 'qualifierId': 141, 'value': '100.0'}, {'id': 4990826203, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990826221, 'qualifierId': 167}, {'id': 4990826205, 'qualifierId': 140, 'value': '20.8'}, {'id': 4990826211, 'qualifierId': 213, 'value': '0.98'}, {'id': 4990826209, 'qualifierId': 212, 'value': '26.3'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;cha4ml3i0szuhl7b9n5fm8sus;Clearance;;;;;;;;;;26,3;;0,98;100,0;20,8;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;20,8;100,0;;;;;;;0;0;0;23;Philadelphia Union II;23;DC;1,0
2680215459;4;5;1;0;24;bd0378yx50xpdcgwkt9p9bmz8;0;18,6;101,8;2024-04-28T20:04:26.353Z;2024-04-28T20:04:34Z;[{'id': 4990826503, 'qualifierId': 233, 'value': '10'}, {'id': 4990826215, 'qualifierId': 347}, {'id': 4990826213, 'qualifierId': 56, 'value': 'Back'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;cha4ml3i0szuhl7b9n5fm8sus;Out;;;;;;;;;;;;;;;;;;;;;10,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;0;24;Philadelphia Union II;24;DC;1,0
2680215507;10;5;1;0;24;1zgjjyruyufrkh4xjvryqsb1i;1;81,4;-1,8;2024-04-28T20:04:26.353Z;2024-04-28T21:00:00Z;[{'id': 4990826447, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990826477, 'qualifierId': 233, 'value': '4'}, {'id': 4990826449, 'qualifierId': 347}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;cha4ml3i0szuhl7b9n5fm8sus;Out;;;;;;;;;;;;;;;;;;;;;4,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;0;24;Cincinnati II;24;FW;1,0
2680215541;11;1;1;0;32;1zgjjyruyufrkh4xjvryqsb1i;1;86,5;0,0;2024-04-28T20:04:34.250Z;2024-05-03T10:06:21Z;[{'id': 4990826593, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990826597, 'qualifierId': 141, 'value': '16.5'}, {'id': 4990826601, 'qualifierId': 213, 'value': '2.02'}, {'id': 4990826599, 'qualifierId': 212, 'value': '14.0'}, {'id': 4990826591, 'qualifierId': 107}, {'id': 4990826595, 'qualifierId': 140, 'value': '80.7'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;14,0;;2,02;16,5;80,7;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;80,7;16,5;;;;;;;0;0;0;32;Cincinnati II;32;DR;1,0
2680253305;362;1;1;0;33;1zgjjyruyufrkh4xjvryqsb1i;0;78,4;21,0;2024-04-28T20:04:35.555Z;2024-05-03T10:06:42Z;[{'id': 4991042779, 'qualifierId': 286}, {'id': 4991042757, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991042765, 'qualifierId': 212, 'value': '3.4'}, {'id': 4991042761, 'qualifierId': 140, 'value': '81.6'}, {'id': 4991042775, 'qualifierId': 233, 'value': '439'}, {'id': 4991042767, 'qualifierId': 213, 'value': '6.22'}, {'id': 4991042773, 'qualifierId': 236}, {'id': 4991042763, 'qualifierId': 141, 'value': '20.7'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;3,4;;6,22;20,7;81,6;;;;;;;439,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;81,6;20,7;;;;;;;0;0;0;33;Cincinnati II;33;AMC;1,0
2680253235;439;74;1;0;34;bd0378yx50xpdcgwkt9p9bmz8;1;19,0;80,5;2024-04-28T20:04:35.556Z;2024-05-03T10:06:39Z;[{'id': 4991042791, 'qualifierId': 233, 'value': '362'}, {'id': 4991042413, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991042415, 'qualifierId': 285}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;cha4ml3i0szuhl7b9n5fm8sus;Blocked Pass;;;;;;;;;;;;;;;;;;;;;362,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;0;34;Philadelphia Union II;34;DMC;1,0
2680215683;9;45;1;0;35;bd0378yx50xpdcgwkt9p9bmz8;0;19,4;79,0;2024-04-28T20:04:37.162Z;2024-05-03T10:11:19Z;[{'id': 4990827301, 'qualifierId': 285}, {'id': 4990827455, 'qualifierId': 233, 'value': '12'}, {'id': 4990827299, 'qualifierId': 56, 'value': 'Back'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;cha4ml3i0szuhl7b9n5fm8sus;Challenge;;;;;;;;;;;;;;;;;;;;;12,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;0;35;Philadelphia Union II;35;DMC;1,0
2680215555;12;3;1;0;35;1zgjjyruyufrkh4xjvryqsb1i;1;80,6;21,0;2024-04-28T20:04:37.162Z;2024-05-03T10:06:34Z;[{'id': 4990826677, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990827413, 'qualifierId': 233, 'value': '9'}, {'id': 4990826679, 'qualifierId': 286}, {'id': 4998452913, 'qualifierId': 465}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;cha4ml3i0szuhl7b9n5fm8sus;Take On;;;;;;;;;;;;;;;;;;;;;9,0;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;0;35;Cincinnati II;35;AMC;1,0
2680215559;13;15;1;0;36;1zgjjyruyufrkh4xjvryqsb1i;1;81,5;25,5;2024-04-28T20:04:38.394Z;2024-05-03T13:54:43Z;[{'id': 4990827777, 'qualifierId': 103, 'value': '19'}, {'id': 4990826687, 'qualifierId': 22}, {'id': 4990827783, 'qualifierId': 147, 'value': '29.1'}, {'id': 4990826691, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990827787, 'qualifierId': 231, 'value': '44.9'}, {'id': 4990827363, 'qualifierId': 72}, {'id': 4990827781, 'qualifierId': 146, 'value': '84.1'}, {'id': 4991043241, 'qualifierId': 458}, {'id': 4990827369, 'qualifierId': 82}, {'id': 4990827767, 'qualifierId': 78}, {'id': 4990827775, 'qualifierId': 102, 'value': '50.9'}, {'id': 4990826689, 'qualifierId': 18}, {'id': 4990827779, 'qualifierId': 215}, {'id': 4990827785, 'qualifierId': 230, 'value': '98.0'}, {'id': 4990827801, 'qualifierId': 233, 'value': '5'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;cha4ml3i0szuhl7b9n5fm8sus;Attempt Saved;;;;;;;;;;;;;;;;;;;;;5,0;;;;;;;19,0;1,0;29,1;44,9;1,0;84,1;1,0;1,0;1,0;50,9;1,0;1,0;98,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;84,1;29,1;50,9;19;;;0;0;0;36;Cincinnati II;36;AMC;1,0
2680215567;5;10;1;0;36;bd0378yx50xpdcgwkt9p9bmz8;1;15,9;70,9;2024-04-28T20:04:38.494Z;2024-05-03T17:03:30Z;[{'id': 4990826713, 'qualifierId': 94}, {'id': 4990827809, 'qualifierId': 233, 'value': '13'}, {'id': 4990826715, 'qualifierId': 56, 'value': 'Back'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;cha4ml3i0szuhl7b9n5fm8sus;Save;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;0;36;Philadelphia Union II;36;DMC;1,0
2680215593;6;49;1;0;39;bd0378yx50xpdcgwkt9p9bmz8;1;20,1;96,9;2024-04-28T20:04:41.165Z;2024-04-28T21:02:54Z;[];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;cha4ml3i0szuhl7b9n5fm8sus;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;0;39;Philadelphia Union II;39;DML;1,0
2680215629;7;1;1;0;39;bd0378yx50xpdcgwkt9p9bmz8;0;20,1;96,9;2024-04-28T20:04:41.277Z;2024-04-28T20:04:44Z;[{'id': 4990826987, 'qualifierId': 213, 'value': '0.07'}, {'id': 4990826983, 'qualifierId': 141, 'value': '100.0'}, {'id': 4990826977, 'qualifierId': 157}, {'id': 4990826979, 'qualifierId': 56, 'value': 'Left'}, {'id': 4990826985, 'qualifierId': 212, 'value': '39.8'}, {'id': 4990826981, 'qualifierId': 140, 'value': '57.9'}, {'id': 4990826989, 'qualifierId': 1}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;39,8;;0,07;100,0;57,9;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;57,9;100,0;;;;;;;0;0;0;39;Philadelphia Union II;39;DML;1,0
2680215633;8;5;1;0;43;bd0378yx50xpdcgwkt9p9bmz8;0;58,8;101,6;2024-04-28T20:04:44.685Z;2024-04-28T20:04:52Z;[{'id': 4990827381, 'qualifierId': 233, 'value': '14'}, {'id': 4990827013, 'qualifierId': 347}, {'id': 4990827011, 'qualifierId': 56, 'value': 'Left'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;cha4ml3i0szuhl7b9n5fm8sus;Out;;;;;;;;;;;;;;;;;;;;;14,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;0;43;Philadelphia Union II;43;DML;1,0
2680215693;14;5;1;0;43;1zgjjyruyufrkh4xjvryqsb1i;1;41,2;-1,6;2024-04-28T20:04:44.685Z;2024-04-28T21:00:01Z;[{'id': 4990827375, 'qualifierId': 233, 'value': '8'}, {'id': 4990827339, 'qualifierId': 347}, {'id': 4990827337, 'qualifierId': 56, 'value': 'Back'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;cha4ml3i0szuhl7b9n5fm8sus;Out;;;;;;;;;;;;;;;;;;;;;8,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;0;43;Cincinnati II;43;AMC;1,0
2680215793;15;1;1;1;0;1zgjjyruyufrkh4xjvryqsb1i;0;40,2;0,0;2024-04-28T20:05:01.884Z;2024-05-03T10:14:16Z;[{'id': 4990827963, 'qualifierId': 212, 'value': '24.4'}, {'id': 4990827959, 'qualifierId': 140, 'value': '62.3'}, {'id': 4990827967, 'qualifierId': 1}, {'id': 4990827965, 'qualifierId': 213, 'value': '0.31'}, {'id': 4990827961, 'qualifierId': 141, 'value': '9.1'}, {'id': 4990827955, 'qualifierId': 107}, {'id': 4990827957, 'qualifierId': 56, 'value': 'Right'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;24,4;;0,31;9,1;62,3;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;62,3;9,1;;;;;;;0;0;1;0;Cincinnati II;60;DR;1,0
2680215769;10;44;1;1;1;bd0378yx50xpdcgwkt9p9bmz8;1;41,4;96,4;2024-04-28T20:05:02.717Z;2024-05-03T10:17:29Z;[{'id': 4990827829, 'qualifierId': 285}, {'id': 4990828045, 'qualifierId': 233, 'value': '16'}, {'id': 4990827827, 'qualifierId': 56, 'value': 'Back'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;cha4ml3i0szuhl7b9n5fm8sus;Aerial;;;;;;;;;;;;;;;;;;;;;16,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;1;1;Philadelphia Union II;61;DMC;1,0
2680215801;16;44;1;1;1;1zgjjyruyufrkh4xjvryqsb1i;0;58,6;3,6;2024-04-28T20:05:02.718Z;2024-05-03T10:17:24Z;[{'id': 4990827993, 'qualifierId': 286}, {'id': 4990827991, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990828077, 'qualifierId': 233, 'value': '10'}];cjhjwaelyypl3ca9gpzu61vys;G. Sequera;;;cha4ml3i0szuhl7b9n5fm8sus;Aerial;;;;;;;;;;;;;;;;;;;;;10,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;1;1;Cincinnati II;61;MR;1,0
2680215781;11;1;1;1;1;bd0378yx50xpdcgwkt9p9bmz8;0;44,3;98,5;2024-04-28T20:05:02.974Z;2024-05-03T10:17:36Z;[{'id': 4990827893, 'qualifierId': 3}, {'id': 4990827897, 'qualifierId': 140, 'value': '53.7'}, {'id': 4990827901, 'qualifierId': 212, 'value': '10.7'}, {'id': 4990827899, 'qualifierId': 141, 'value': '92.4'}, {'id': 4990827903, 'qualifierId': 213, 'value': '5.89'}, {'id': 4990827895, 'qualifierId': 56, 'value': 'Left'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;10,7;;5,89;92,4;53,7;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;53,7;92,4;;;;;;;0;0;1;1;Philadelphia Union II;61;DMC;1,0
2680215819;17;1;1;1;3;1zgjjyruyufrkh4xjvryqsb1i;0;49,3;19,4;2024-04-28T20:05:04.865Z;2024-04-28T20:05:13Z;[{'id': 4990828093, 'qualifierId': 213, 'value': '6.18'}, {'id': 4990828087, 'qualifierId': 140, 'value': '60.4'}, {'id': 4990828085, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990828091, 'qualifierId': 212, 'value': '11.7'}, {'id': 4990828089, 'qualifierId': 141, 'value': '17.6'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;11,7;;6,18;17,6;60,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;60,4;17,6;;;;;;;0;0;1;3;Cincinnati II;63;AMC;1,0
2681616001;904;49;1;1;5;bd0378yx50xpdcgwkt9p9bmz8;1;36,5;87,3;2024-04-28T20:05:06.910Z;2024-05-03T10:19:30Z;[];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;cha4ml3i0szuhl7b9n5fm8sus;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;1;5;Philadelphia Union II;65;DMC;1,0
2680215835;12;1;1;1;6;bd0378yx50xpdcgwkt9p9bmz8;1;43,4;90,9;2024-04-28T20:05:07.566Z;2024-05-03T10:19:04Z;[{'id': 4990828157, 'qualifierId': 213, 'value': '2.77'}, {'id': 4990828153, 'qualifierId': 141, 'value': '96.6'}, {'id': 4990828155, 'qualifierId': 212, 'value': '10.7'}, {'id': 4990828151, 'qualifierId': 140, 'value': '33.9'}, {'id': 4990828149, 'qualifierId': 56, 'value': 'Back'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;10,7;;2,77;96,6;33,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;33,9;96,6;;;;;;;0;0;1;6;Philadelphia Union II;66;DMC;1,0
2680215841;13;43;1;1;7;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-04-28T20:05:08.925Z;2024-05-03T10:19:24Z;[{'id': 4998468087, 'qualifierId': 144, 'value': '49'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;cha4ml3i0szuhl7b9n5fm8sus;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;1;7;Philadelphia Union II;67;DC;1,0
2680215859;14;1;1;1;7;bd0378yx50xpdcgwkt9p9bmz8;1;33,9;96,6;2024-04-28T20:05:09.166Z;2024-04-28T20:05:11Z;[{'id': 4990828255, 'qualifierId': 140, 'value': '24.7'}, {'id': 4990828259, 'qualifierId': 212, 'value': '22.4'}, {'id': 4990828257, 'qualifierId': 141, 'value': '66.9'}, {'id': 4990828261, 'qualifierId': 213, 'value': '4.27'}, {'id': 4990828253, 'qualifierId': 56, 'value': 'Back'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;22,4;;4,27;66,9;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;24,7;66,9;;;;;;;0;0;1;7;Philadelphia Union II;67;DC;1,0
