id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_Captain;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_Angle;value_Zone;value_KickOff;value_Length;value_PassEndY;value_LongBall;value_Chipped;value_HeadPass;value_FlickOn;value_Offensive;value_OppositeRelatedEventId;value_TouchTypePass;value_Defensive;value_Launch;value_DeletedEventType;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_TakeOnOvertake;value_IntendedTackleTarget;value_SwitchOfPlay;value_TouchTypeControl;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_TouchTypeClearance;value_Cross;value_LeftFooted;value_OutSwinger;value_Assist;value_BoxCentre;value_GoalmouthZ;value_Assisted;value_BlockedY;value_LowCentre;value_RelatedEventId;value_RegularPlay;value_GoalmouthY;value_BlockedX;value_LowGkIntervention;value_Hands;value_Stooping;value_ParriedSafe;value_NotVisible;value_KeeperThrow;value_Left;value_CornerTaken;value_RightFooted;value_InSwinger;value_OverhitCross;value_NextEventGoalKick;value_Injury;value_InjuredPlayerId;value_GoalKick;value_High;value_Head;value_IntentionalAssist;value_BigChance;value_SmallBoxCentre;value_FirstTouch;value_GkY;value_GkX;value_HighGkIntervention;value_OutOfPlay;value_AttemptedTackle;value_Right;value_NotPastGoalLine;value_FromCorner;value_Volley;value_MediumGkIntervention;value_BlockedCross;value_ShirtPull/Holding;value_Blocked;value_SixYardBlocked;value_DefBlock;value_HitWoodwork;value_NotAssisted;value_HitBar;value_LowLeft;value_Diving;value_ParriedDanger;value_Feet;value_TakeOnSpace;value_OutOfBoxCentre;value_Low;value_YellowCard;value_RecklessOffence;value_Overrun;value_Deflection;value_Collected;value_GkHoof;value_LayOff;value_ThroughBall;value_1On1;value_GkYTimeOfGoal;value_KeeperTouched;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_IndividualPlay;value_FollowsADribble;value_RefereeDelay;value_DrinksBreak;value_BoxRight;value_LowRight;value_TimeWasting;value_OverArm;value_BoxLeft;value_FastBreak;value_HighClaim;value_GkKickFromHands;value_SmallBoxLeft;value_Sliding;value_OtherBodyPart;value_PlayersCaughtOffside;value_Indirect;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_ThrowInSetPiece;value_Standing;value_FreeKick;value_OutOfBoxDeepLeft;value_HitLeftPost;value_Dissent;value_SetPiece;value_HighLeft;value_BoxDeepLeft;value_Reaching;value_Handball;value_TacticalFoul;value_ByWall;value_PullBack;value_SecondYellow;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699915397;3;7;1;0;11;6ddsx316t3j0z6nolrky9k4r8;1;25,0;62,1;2024-07-07T23:05:08.134Z;2024-07-12T07:43:33Z;[{'id': 5098613249, 'qualifierId': 233, 'value': '8'}, {'id': 5101090409, 'qualifierId': 384}, {'id': 5098613233, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098613235, 'qualifierId': 285}];2676930j149yvanqev61emh62;J. Rozhansky;;;dxlrw6fhkrl54dop1ktez6zv8;Tackle;;;;;;;;;;;;;;;;;;;;;8,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;0;11;Cincinnati II;11;MC;1,0
2699915399;4;49;1;0;13;6ddsx316t3j0z6nolrky9k4r8;1;20,5;55,1;2024-07-07T23:05:09.653Z;2024-07-07T23:05:10Z;[];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;dxlrw6fhkrl54dop1ktez6zv8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;0;13;Cincinnati II;13;DL;1,0
2699915413;5;1;1;0;13;6ddsx316t3j0z6nolrky9k4r8;1;20,5;55,1;2024-07-07T23:05:09.852Z;2024-07-07T23:05:12Z;[{'id': 5098613315, 'qualifierId': 141, 'value': '61.5'}, {'id': 5098613317, 'qualifierId': 212, 'value': '8.7'}, {'id': 5098613319, 'qualifierId': 213, 'value': '0.52'}, {'id': 5098613313, 'qualifierId': 140, 'value': '27.7'}, {'id': 5098613311, 'qualifierId': 56, 'value': 'Back'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;27,7;0,52;;;8,7;61,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;27,7;61,5;;;;;;;;0;0;13;Cincinnati II;13;DL;1,0
2699915421;6;1;1;0;15;6ddsx316t3j0z6nolrky9k4r8;1;29,3;47,5;2024-07-07T23:05:11.925Z;2024-07-07T23:05:14Z;[{'id': 5098613373, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098613375, 'qualifierId': 140, 'value': '21.1'}, {'id': 5098613377, 'qualifierId': 141, 'value': '26.3'}, {'id': 5098613379, 'qualifierId': 212, 'value': '16.8'}, {'id': 5098613381, 'qualifierId': 213, 'value': '4.17'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;21,1;4,17;;;16,8;26,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;21,1;26,3;;;;;;;;0;0;15;Cincinnati II;15;MC;1,0
2699915429;7;1;1;0;18;6ddsx316t3j0z6nolrky9k4r8;0;21,1;26,3;2024-07-07T23:05:14.549Z;2024-07-07T23:05:15Z;[{'id': 5098613411, 'qualifierId': 141, 'value': '29.3'}, {'id': 5098613413, 'qualifierId': 212, 'value': '38.6'}, {'id': 5098613407, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098613409, 'qualifierId': 140, 'value': '57.8'}, {'id': 5098613417, 'qualifierId': 1}, {'id': 5098613415, 'qualifierId': 213, 'value': '0.05'}, {'id': 5098613405, 'qualifierId': 157}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;57,8;0,05;;;38,6;29,3;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;57,8;29,3;;;;;;;;0;0;18;Cincinnati II;18;DR;1,0
2699915441;9;1;1;0;20;bd0378yx50xpdcgwkt9p9bmz8;1;35,4;64,2;2024-07-07T23:05:17.294Z;2024-07-07T23:05:18Z;[{'id': 5098613477, 'qualifierId': 141, 'value': '65.4'}, {'id': 5098613479, 'qualifierId': 212, 'value': '18.9'}, {'id': 5098613481, 'qualifierId': 213, 'value': '0.04'}, {'id': 5098613473, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098613475, 'qualifierId': 140, 'value': '53.4'}, {'id': 5098613471, 'qualifierId': 3}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;53,4;0,04;;;18,9;65,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;53,4;65,4;;;;;;;;0;0;20;New York City II;20;DC;1,0
2699915449;10;1;1;0;22;bd0378yx50xpdcgwkt9p9bmz8;1;53,4;65,4;2024-07-07T23:05:18.768Z;2024-07-07T23:05:19Z;[{'id': 5098613507, 'qualifierId': 140, 'value': '67.3'}, {'id': 5098613509, 'qualifierId': 141, 'value': '85.6'}, {'id': 5098613505, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098613511, 'qualifierId': 212, 'value': '20.0'}, {'id': 5098613503, 'qualifierId': 3}, {'id': 5098613513, 'qualifierId': 213, 'value': '0.76'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;67,3;0,76;;;20,0;85,6;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;67,3;85,6;;;;;;;;0;0;22;New York City II;22;DMC;1,0
2699915471;11;1;1;0;23;bd0378yx50xpdcgwkt9p9bmz8;1;67,3;85,6;2024-07-07T23:05:19.855Z;2024-07-07T23:05:24Z;[{'id': 5098613649, 'qualifierId': 140, 'value': '64.9'}, {'id': 5098613653, 'qualifierId': 212, 'value': '3.8'}, {'id': 5098613651, 'qualifierId': 141, 'value': '81.5'}, {'id': 5098613655, 'qualifierId': 213, 'value': '3.98'}, {'id': 5098613647, 'qualifierId': 56, 'value': 'Left'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;64,9;3,98;;;3,8;81,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;64,9;81,5;;;;;;;;0;0;23;New York City II;23;FW;1,0
2699915457;8;43;1;0;23;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-07-07T23:05:20.085Z;2024-07-07T23:05:25Z;[{'id': 5098613561, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098613563, 'qualifierId': 285, 'value': '0'}, {'id': 5098613709, 'qualifierId': 144, 'value': '7'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;dxlrw6fhkrl54dop1ktez6zv8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;0,0;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;0;23;Cincinnati II;23;MC;1,0
2699915475;12;4;1;0;25;bd0378yx50xpdcgwkt9p9bmz8;1;66,8;84,8;2024-07-07T23:05:21.493Z;2024-07-08T00:25:43Z;[{'id': 5098613689, 'qualifierId': 233, 'value': '9'}, {'id': 5098728969, 'qualifierId': 294}, {'id': 5098613675, 'qualifierId': 13}, {'id': 5098613679, 'qualifierId': 152}, {'id': 5098613677, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098613683, 'qualifierId': 286}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;dxlrw6fhkrl54dop1ktez6zv8;Foul;;;;;;;;;;;;;;;;;;;;1,0;9,0;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;0;25;New York City II;25;DML;1,0
2699915459;9;4;1;0;25;6ddsx316t3j0z6nolrky9k4r8;0;33,2;15,2;2024-07-07T23:05:21.494Z;2024-07-07T23:05:25Z;[{'id': 5098613637, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098613639, 'qualifierId': 152}, {'id': 5098613695, 'qualifierId': 233, 'value': '12'}, {'id': 5098613641, 'qualifierId': 285}, {'id': 5098613635, 'qualifierId': 294}, {'id': 5098613633, 'qualifierId': 13}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;dxlrw6fhkrl54dop1ktez6zv8;Foul;;;;;;;;;;;;;;;;;;;;;12,0;;1,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;0;25;Cincinnati II;25;MC;1,0
2699915493;13;1;1;0;31;bd0378yx50xpdcgwkt9p9bmz8;1;58,5;80,3;2024-07-07T23:05:28.304Z;2024-07-12T07:45:32Z;[{'id': 5098613771, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098613775, 'qualifierId': 141, 'value': '85.3'}, {'id': 5098613767, 'qualifierId': 5}, {'id': 5098613769, 'qualifierId': 152}, {'id': 5098613773, 'qualifierId': 140, 'value': '37.1'}, {'id': 5098613779, 'qualifierId': 213, 'value': '2.99'}, {'id': 5098613777, 'qualifierId': 212, 'value': '22.7'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;37,1;2,99;;;22,7;85,3;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;37,1;85,3;;;;;;;;0;0;31;New York City II;31;AMC;1,0
2699915495;14;1;1;0;33;bd0378yx50xpdcgwkt9p9bmz8;1;37,1;85,3;2024-07-07T23:05:29.392Z;2024-07-07T23:05:31Z;[{'id': 5098613801, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098613803, 'qualifierId': 140, 'value': '29.8'}, {'id': 5098613805, 'qualifierId': 141, 'value': '66.4'}, {'id': 5098613809, 'qualifierId': 213, 'value': '4.17'}, {'id': 5098613807, 'qualifierId': 212, 'value': '15.0'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;29,8;4,17;;;15,0;66,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;29,8;66,4;;;;;;;;0;0;33;New York City II;33;DC;1,0
2699915511;15;1;1;0;35;bd0378yx50xpdcgwkt9p9bmz8;1;29,7;66,7;2024-07-07T23:05:31.519Z;2024-07-07T23:05:34Z;[{'id': 5098613913, 'qualifierId': 140, 'value': '60.1'}, {'id': 5098613911, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098613921, 'qualifierId': 1}, {'id': 5098613915, 'qualifierId': 141, 'value': '92.4'}, {'id': 5098613909, 'qualifierId': 155}, {'id': 5098613917, 'qualifierId': 212, 'value': '36.4'}, {'id': 5098613919, 'qualifierId': 213, 'value': '0.50'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;60,1;0,5;;;36,4;92,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;60,1;92,4;;;;;;;;0;0;35;New York City II;35;DC;1,0
2699915529;16;1;1;0;37;bd0378yx50xpdcgwkt9p9bmz8;1;61,4;92,3;2024-07-07T23:05:34.335Z;2024-07-07T23:05:38Z;[{'id': 5098614025, 'qualifierId': 212, 'value': '19.0'}, {'id': 5098614021, 'qualifierId': 140, 'value': '43.3'}, {'id': 5098614019, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098614023, 'qualifierId': 141, 'value': '91.2'}, {'id': 5098614027, 'qualifierId': 213, 'value': '3.18'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;43,3;3,18;;;19,0;91,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;43,3;91,2;;;;;;;;0;0;37;New York City II;37;DML;1,0
2699915539;17;1;1;0;41;bd0378yx50xpdcgwkt9p9bmz8;1;42,8;86,2;2024-07-07T23:05:37.968Z;2024-07-07T23:05:42Z;[{'id': 5098614093, 'qualifierId': 141, 'value': '69.7'}, {'id': 5098614091, 'qualifierId': 140, 'value': '36.2'}, {'id': 5098614095, 'qualifierId': 212, 'value': '13.2'}, {'id': 5098614089, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098614097, 'qualifierId': 213, 'value': '4.16'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;36,2;4,16;;;13,2;69,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;36,2;69,7;;;;;;;;0;0;41;New York City II;41;DC;1,0
2699915569;18;1;1;0;45;bd0378yx50xpdcgwkt9p9bmz8;1;37,5;64,9;2024-07-07T23:05:42Z;2024-07-07T23:05:46Z;[{'id': 5098614227, 'qualifierId': 155}, {'id': 5098614229, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098614233, 'qualifierId': 141, 'value': '92.6'}, {'id': 5098614231, 'qualifierId': 140, 'value': '68.9'}, {'id': 5098614237, 'qualifierId': 213, 'value': '0.52'}, {'id': 5098614239, 'qualifierId': 1}, {'id': 5098614235, 'qualifierId': 212, 'value': '38.0'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;68,9;0,52;;;38,0;92,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;68,9;92,6;;;;;;;;0;0;45;New York City II;45;DC;1,0
2699915601;19;1;1;0;49;bd0378yx50xpdcgwkt9p9bmz8;1;72,1;88,4;2024-07-07T23:05:46.048Z;2024-07-07T23:05:50Z;[{'id': 5098614393, 'qualifierId': 213, 'value': '6.19'}, {'id': 5098614391, 'qualifierId': 212, 'value': '20.5'}, {'id': 5098614389, 'qualifierId': 141, 'value': '85.6'}, {'id': 5098614387, 'qualifierId': 140, 'value': '91.5'}, {'id': 5098614385, 'qualifierId': 56, 'value': 'Left'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;91,5;6,19;;;20,5;85,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;91,5;85,6;;;;;;;;0;0;49;New York City II;49;DML;1,0
2699915605;10;45;1;0;54;6ddsx316t3j0z6nolrky9k4r8;0;3,8;13,0;2024-07-07T23:05:50.704Z;2024-07-07T23:05:53Z;[{'id': 5098614473, 'qualifierId': 233, 'value': '20'}, {'id': 5098614411, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098614413, 'qualifierId': 285}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;dxlrw6fhkrl54dop1ktez6zv8;Challenge;;;;;;;;;;;;;;;;;;;;;20,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;0;54;Cincinnati II;54;DR;1,0
2699915615;20;3;1;0;54;bd0378yx50xpdcgwkt9p9bmz8;1;96,2;87,0;2024-07-07T23:05:50.704Z;2024-07-12T07:46:14Z;[{'id': 5098614453, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098614469, 'qualifierId': 233, 'value': '10'}, {'id': 5101090925, 'qualifierId': 465}, {'id': 5098614455, 'qualifierId': 286}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;dxlrw6fhkrl54dop1ktez6zv8;Take On;;;;;;;;;;;;;;;;;;;;1,0;10,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;0;54;New York City II;54;AMC;1,0
2700373641;894;83;1;0;55;6ddsx316t3j0z6nolrky9k4r8;1;1,6;19,9;2024-07-07T23:05:51.440Z;2024-07-12T07:47:50Z;[{'id': 5101091161, 'qualifierId': 399, 'value': 'bfm4xr4ue74v0li53slarf9t6'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;dxlrw6fhkrl54dop1ktez6zv8;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;0;55;Cincinnati II;55;DR;1,0
2699915621;21;1;1;0;56;bd0378yx50xpdcgwkt9p9bmz8;0;92,7;73,9;2024-07-07T23:05:52.912Z;2024-07-07T23:05:54Z;[{'id': 5098614485, 'qualifierId': 141, 'value': '67.6'}, {'id': 5098614481, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098614483, 'qualifierId': 140, 'value': '88.2'}, {'id': 5098614489, 'qualifierId': 213, 'value': '3.88'}, {'id': 5098614487, 'qualifierId': 212, 'value': '6.4'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;88,2;3,88;;;6,4;67,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;88,2;67,6;;;;;;;;0;0;56;New York City II;56;AMC;1,0
2699915629;11;61;1;0;58;6ddsx316t3j0z6nolrky9k4r8;1;5,7;13,4;2024-07-07T23:05:54.868Z;2024-07-07T23:06:02Z;[{'id': 5098614531, 'qualifierId': 56, 'value': 'Back'}];2676930j149yvanqev61emh62;J. Rozhansky;;;dxlrw6fhkrl54dop1ktez6zv8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;0;58;Cincinnati II;58;MC;1,0
2699915639;12;1;1;0;59;6ddsx316t3j0z6nolrky9k4r8;0;20,8;40,1;2024-07-07T23:05:56.379Z;2024-07-07T23:56:48Z;[{'id': 5098614997, 'qualifierId': 140, 'value': '33.6'}, {'id': 5098614999, 'qualifierId': 141, 'value': '32.1'}, {'id': 5098615005, 'qualifierId': 1}, {'id': 5098614995, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098614993, 'qualifierId': 157}, {'id': 5098615001, 'qualifierId': 212, 'value': '14.5'}, {'id': 5098615003, 'qualifierId': 213, 'value': '5.90'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;33,6;5,9;;;14,5;32,1;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;33,6;32,1;;;;;;;;0;0;59;Cincinnati II;59;MC;1,0
