id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_JerseyNumber;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_Resume;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_Angle;value_KickOff;value_Zone;value_PassEndY;value_PassEndX;value_Length;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_TouchTypePass;value_Offensive;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_BlockedPass;value_TouchTypeControl;value_OutOfPlay;value_LayOff;value_Assist;value_IndividualPlay;value_HighRight;value_RegularPlay;value_Assisted;value_OutOfBoxCentre;value_GoalmouthZ;value_GkY;value_GoalmouthY;value_RightFooted;value_RelatedEventId;value_GkX;value_NextEventGoalKick;value_NotVisible;value_Low;value_GoalKick;value_Defensive1V1;value_TakeOnOvertake;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_IntendedTackleTarget;value_DeletedEventType;value_FlickOn;value_Chipped;value_SwitchOfPlay;value_HeadPass;value_Shove/Push;value_Injury;value_InjuredPlayerId;value_ShirtPull/Holding;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_CaptainChange;value_OutSwinger;value_Cross;value_InSwinger;value_LeftFooted;value_Head;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_AerialFoul;value_LowGkIntervention;value_IntentionalAssist;value_GoalShotTimestamp;value_FirstTouch;value_GkXTimeOfGoal;value_GoalShotGameClock;value_LowRight;value_GkYTimeOfGoal;value_BigChance;value_SmallBoxRight;value_Left;value_CornerTaken;value_Blocked;value_BlockedY;value_BoxCentre;value_FromCorner;value_LowCentre;value_BlockedX;value_DefBlock;value_Right;value_NotPastGoalLine;value_35Centre;value_FastBreak;value_ThroughBall;value_MediumGkIntervention;value_NotAssisted;value_Deflection;value_SwerveRight;value_Standing;value_Collected;value_Hands;value_BoxRight;value_Feet;value_Stooping;value_ParriedSafe;value_BoxLeft;value_LowLeft;value_Diving;value_ParriedDanger;value_Fumble;value_OverArm;value_PlayersCaughtOffside;value_Indirect;value_Minutes;value_PullBack;value_Overrun;value_SeriousFoul;value_RedCard;value_CoachId;value_YellowCard;value_Dissent;value_EndType;value_Tactical;value_HighLeft;value_CloseRightAndHigh;value_TimeWasting;value_RecklessOffence;value_TacticalFoul;value_BlockedCross;value_SmallBoxCentre;value_CloseHigh;value_SmallBoxLeft;value_Unchallenged;value_OtherObstacle;value_High;value_Volley;value_Straight;value_FloatedCross;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_KeeperTouched;value_Saved;value_OtherReason;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2668735851;9;1;1;0;15;ew2zirzye0sw1txr2m33nr25y;1;22,0;33,0;2024-04-06T21:04:25.876Z;2024-04-06T21:04:28Z;[{'id': 4928930683, 'qualifierId': 213, 'value': '1.58'}, {'id': 4928930677, 'qualifierId': 140, 'value': '21.7'}, {'id': 4928930675, 'qualifierId': 56, 'value': 'Back'}, {'id': 4928930681, 'qualifierId': 212, 'value': '27.6'}, {'id': 4928930679, 'qualifierId': 141, 'value': '73.6'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;1,58;;;73,6;21,7;27,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;21,7;73,6;;;;;;;;0;0;15;North Texas;15;DL;1,0
2668735867;10;1;1;0;17;ew2zirzye0sw1txr2m33nr25y;1;22,0;73,6;2024-04-06T21:04:28.692Z;2024-04-06T21:04:31Z;[{'id': 4928930807, 'qualifierId': 56, 'value': 'Back'}, {'id': 4928930813, 'qualifierId': 212, 'value': '29.0'}, {'id': 4928930809, 'qualifierId': 140, 'value': '21.3'}, {'id': 4928930811, 'qualifierId': 141, 'value': '31.0'}, {'id': 4928930815, 'qualifierId': 213, 'value': '4.69'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;4,69;;;31,0;21,3;29,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;21,3;31,0;;;;;;;;0;0;17;North Texas;17;DC;1,0
2668735917;11;1;1;0;20;ew2zirzye0sw1txr2m33nr25y;1;21,3;31,0;2024-04-06T21:04:31.508Z;2024-04-06T21:04:36Z;[{'id': 4928931071, 'qualifierId': 213, 'value': '4.92'}, {'id': 4928931069, 'qualifierId': 212, 'value': '15.4'}, {'id': 4928931063, 'qualifierId': 56, 'value': 'Back'}, {'id': 4928931065, 'qualifierId': 140, 'value': '24.4'}, {'id': 4928931067, 'qualifierId': 141, 'value': '8.8'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;4,92;;;8,8;24,4;15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;24,4;8,8;;;;;;;;0;0;20;North Texas;20;DL;1,0
2668735955;12;1;1;0;25;ew2zirzye0sw1txr2m33nr25y;1;26,0;14,7;2024-04-06T21:04:36.068Z;2024-04-06T21:04:40Z;[{'id': 4928931265, 'qualifierId': 140, 'value': '17.6'}, {'id': 4928931267, 'qualifierId': 141, 'value': '17.7'}, {'id': 4928931269, 'qualifierId': 212, 'value': '9.1'}, {'id': 4928931263, 'qualifierId': 56, 'value': 'Back'}, {'id': 4928931271, 'qualifierId': 213, 'value': '2.91'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;2,91;;;17,7;17,6;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;17,6;17,7;;;;;;;;0;0;25;North Texas;25;AMC;1,0
2668735989;13;1;1;0;29;ew2zirzye0sw1txr2m33nr25y;0;16,6;18,3;2024-04-06T21:04:40.163Z;2024-04-06T21:04:44Z;[{'id': 4928931449, 'qualifierId': 212, 'value': '54.0'}, {'id': 4928931443, 'qualifierId': 56, 'value': 'Center'}, {'id': 4928931441, 'qualifierId': 157}, {'id': 4928931447, 'qualifierId': 141, 'value': '52.5'}, {'id': 4928931451, 'qualifierId': 213, 'value': '0.45'}, {'id': 4928931445, 'qualifierId': 140, 'value': '63.0'}, {'id': 4928931453, 'qualifierId': 1}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;0,45;;;52,5;63,0;54,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;63,0;52,5;;;;;;;;0;0;29;North Texas;29;DL;1,0
2668736029;3;49;1;0;34;99l7fsj6ykgbyqcb9zqqu9dgq;1;31,6;51,5;2024-04-06T21:04:45.157Z;2024-04-09T07:19:40Z;[];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;c0ar4065o7ftmt04olzs3byfo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;0;34;The Town;34;DL;1,0
2668736035;4;1;1;0;36;99l7fsj6ykgbyqcb9zqqu9dgq;1;32,1;47,2;2024-04-06T21:04:47.317Z;2024-04-09T07:20:34Z;[{'id': 4928931691, 'qualifierId': 141, 'value': '55.4'}, {'id': 4928931695, 'qualifierId': 213, 'value': '0.73'}, {'id': 4928931687, 'qualifierId': 56, 'value': 'Back'}, {'id': 4928931689, 'qualifierId': 140, 'value': '38.0'}, {'id': 4928931693, 'qualifierId': 212, 'value': '8.3'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;0,73;;;55,4;38,0;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;38,0;55,4;;;;;;;;0;0;36;The Town;36;DL;1,0
2668736047;5;1;1;0;37;99l7fsj6ykgbyqcb9zqqu9dgq;1;38,0;55,4;2024-04-06T21:04:48.262Z;2024-04-09T07:20:40Z;[{'id': 4928931757, 'qualifierId': 141, 'value': '64.2'}, {'id': 4928931755, 'qualifierId': 140, 'value': '29.6'}, {'id': 4928931753, 'qualifierId': 56, 'value': 'Back'}, {'id': 4928931759, 'qualifierId': 212, 'value': '10.7'}, {'id': 4928931761, 'qualifierId': 213, 'value': '2.55'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;2,55;;;64,2;29,6;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;29,6;64,2;;;;;;;;0;0;37;The Town;37;MC;1,0
2668736073;6;1;1;0;41;99l7fsj6ykgbyqcb9zqqu9dgq;1;29,5;68,3;2024-04-06T21:04:52.502Z;2024-04-09T07:20:49Z;[{'id': 4928931941, 'qualifierId': 141, 'value': '82.0'}, {'id': 4928931939, 'qualifierId': 140, 'value': '36.5'}, {'id': 4928931943, 'qualifierId': 212, 'value': '11.9'}, {'id': 4928931945, 'qualifierId': 213, 'value': '0.90'}, {'id': 4928931937, 'qualifierId': 56, 'value': 'Back'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;0,9;;;82,0;36,5;11,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;36,5;82,0;;;;;;;;0;0;41;The Town;41;DC;1,0
2668736089;7;1;1;0;45;99l7fsj6ykgbyqcb9zqqu9dgq;1;34,9;79,4;2024-04-06T21:04:56.422Z;2024-04-06T21:04:58Z;[{'id': 4928932027, 'qualifierId': 212, 'value': '10.2'}, {'id': 4928932029, 'qualifierId': 213, 'value': '3.54'}, {'id': 4928932023, 'qualifierId': 140, 'value': '25.9'}, {'id': 4928932021, 'qualifierId': 56, 'value': 'Back'}, {'id': 4928932025, 'qualifierId': 141, 'value': '73.6'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;3,54;;;73,6;25,9;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;25,9;73,6;;;;;;;;0;0;45;The Town;45;MC;1,0
2668736129;8;1;1;0;47;99l7fsj6ykgbyqcb9zqqu9dgq;1;25,9;73,6;2024-04-06T21:04:58.614Z;2024-04-06T21:11:44Z;[{'id': 4928932287, 'qualifierId': 141, 'value': '56.1'}, {'id': 4928932289, 'qualifierId': 212, 'value': '20.2'}, {'id': 4928932283, 'qualifierId': 56, 'value': 'Back'}, {'id': 4928932291, 'qualifierId': 213, 'value': '3.77'}, {'id': 4928932285, 'qualifierId': 140, 'value': '10.3'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;3,77;;;56,1;10,3;20,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;10,3;56,1;;;;;;;;0;0;47;The Town;47;DC;1,0
2668736149;9;1;1;0;52;99l7fsj6ykgbyqcb9zqqu9dgq;1;9,7;56,1;2024-04-06T21:05:03.662Z;2024-04-06T21:05:06Z;[{'id': 4928932401, 'qualifierId': 140, 'value': '21.4'}, {'id': 4928932405, 'qualifierId': 212, 'value': '13.4'}, {'id': 4928932399, 'qualifierId': 56, 'value': 'Back'}, {'id': 4928932407, 'qualifierId': 213, 'value': '0.41'}, {'id': 4928932403, 'qualifierId': 141, 'value': '63.9'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;0,41;;;63,9;21,4;13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;21,4;63,9;;;;;;;;0;0;52;The Town;52;GK;1,0
2668736153;10;50;1;0;55;99l7fsj6ykgbyqcb9zqqu9dgq;1;25,6;69,0;2024-04-06T21:05:06.134Z;2024-04-06T21:12:08Z;[{'id': 4928932417, 'qualifierId': 285}, {'id': 4928932629, 'qualifierId': 233, 'value': '14'}, {'id': 4928932415, 'qualifierId': 56, 'value': 'Back'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;c0ar4065o7ftmt04olzs3byfo;Dispossessed;;;;;;;;;;;;;;;;;;1,0;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;0;55;The Town;55;MC;1,0
2668736185;14;7;1;0;55;ew2zirzye0sw1txr2m33nr25y;1;74,4;31,0;2024-04-06T21:05:06.135Z;2024-04-09T07:21:27Z;[{'id': 4936377749, 'qualifierId': 384}, {'id': 4928932583, 'qualifierId': 233, 'value': '10'}, {'id': 4928932569, 'qualifierId': 286}, {'id': 4928932563, 'qualifierId': 56, 'value': 'Center'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;c0ar4065o7ftmt04olzs3byfo;Tackle;;;;;;;;;;;;;;;;;;;10,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;0;55;North Texas;55;AMC;1,0
2670125037;914;61;1;0;57;ew2zirzye0sw1txr2m33nr25y;0;74,5;28,5;2024-04-06T21:05:07.810Z;2024-04-09T07:21:57Z;[{'id': 4936378415, 'qualifierId': 56, 'value': 'Center'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;c0ar4065o7ftmt04olzs3byfo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;0;57;North Texas;57;MC;1,0
2668736235;11;1;1;0;59;99l7fsj6ykgbyqcb9zqqu9dgq;0;32,0;73,6;2024-04-06T21:05:10.030Z;2024-04-09T07:22:11Z;[{'id': 4928932887, 'qualifierId': 141, 'value': '78.9'}, {'id': 4928932889, 'qualifierId': 212, 'value': '28.4'}, {'id': 4928932883, 'qualifierId': 56, 'value': 'Left'}, {'id': 4928932891, 'qualifierId': 213, 'value': '0.13'}, {'id': 4928932885, 'qualifierId': 140, 'value': '58.8'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;0,13;;;78,9;58,8;28,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;58,8;78,9;;;;;;;;0;0;59;The Town;59;FWL;1,0
2668736237;15;8;1;1;2;ew2zirzye0sw1txr2m33nr25y;1;39,0;21,1;2024-04-06T21:05:13.436Z;2024-04-09T07:22:20Z;[{'id': 4936378963, 'qualifierId': 385}, {'id': 4928932905, 'qualifierId': 56, 'value': 'Back'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;c0ar4065o7ftmt04olzs3byfo;Interception;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;1;2;North Texas;62;DL;1,0
2668736299;12;5;1;1;4;99l7fsj6ykgbyqcb9zqqu9dgq;1;54,8;101,0;2024-04-06T21:05:15.103Z;2024-04-06T21:05:19Z;[{'id': 4928933233, 'qualifierId': 233, 'value': '16'}, {'id': 4928933217, 'qualifierId': 347}, {'id': 4928933215, 'qualifierId': 56, 'value': 'Left'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;c0ar4065o7ftmt04olzs3byfo;Out;;;;;;;;;;;;;;;;;;;16,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;1;4;The Town;64;MC;1,0
2668736259;16;5;1;1;4;ew2zirzye0sw1txr2m33nr25y;0;45,2;-1,0;2024-04-06T21:05:15.103Z;2024-04-06T22:26:35Z;[{'id': 4928933037, 'qualifierId': 56, 'value': 'Back'}, {'id': 4928933251, 'qualifierId': 233, 'value': '12'}, {'id': 4928933039, 'qualifierId': 347}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;c0ar4065o7ftmt04olzs3byfo;Out;;;;;;;;;;;;;;;;;;;12,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;1;4;North Texas;64;DL;1,0
2668736385;13;1;1;1;16;99l7fsj6ykgbyqcb9zqqu9dgq;1;52,5;100,0;2024-04-06T21:05:27.646Z;2024-04-06T21:05:29Z;[{'id': 4928933661, 'qualifierId': 213, 'value': '3.71'}, {'id': 4928933653, 'qualifierId': 56, 'value': 'Back'}, {'id': 4928933659, 'qualifierId': 212, 'value': '11.8'}, {'id': 4928933651, 'qualifierId': 107}, {'id': 4928933657, 'qualifierId': 141, 'value': '91.7'}, {'id': 4928933655, 'qualifierId': 140, 'value': '43.0'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;3,71;;;91,7;43,0;11,8;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;43,0;91,7;;;;;;;;0;1;16;The Town;76;DC;1,0
2668736403;14;1;1;1;18;99l7fsj6ykgbyqcb9zqqu9dgq;1;42,8;91,7;2024-04-06T21:05:28.942Z;2024-04-06T21:05:30Z;[{'id': 4928933735, 'qualifierId': 56, 'value': 'Back'}, {'id': 4928933741, 'qualifierId': 212, 'value': '3.8'}, {'id': 4928933739, 'qualifierId': 141, 'value': '96.6'}, {'id': 4928933737, 'qualifierId': 140, 'value': '44.5'}, {'id': 4928933743, 'qualifierId': 213, 'value': '1.08'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;1,08;;;96,6;44,5;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;44,5;96,6;;;;;;;;0;1;18;The Town;78;MC;1,0
2668736431;15;3;1;1;19;99l7fsj6ykgbyqcb9zqqu9dgq;1;44,0;96,2;2024-04-06T21:05:30.262Z;2024-04-09T07:22:47Z;[{'id': 4928933919, 'qualifierId': 233, 'value': '17'}, {'id': 4928933861, 'qualifierId': 56, 'value': 'Back'}, {'id': 4936379555, 'qualifierId': 464}, {'id': 4928933865, 'qualifierId': 286}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;c0ar4065o7ftmt04olzs3byfo;Take On;;;;;;;;;;;;;;;;;;;17,0;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;1;19;The Town;79;DC;1,0
2668736433;17;45;1;1;19;ew2zirzye0sw1txr2m33nr25y;0;56,0;3,8;2024-04-06T21:05:30.262Z;2024-04-06T21:05:33Z;[{'id': 4928933945, 'qualifierId': 56, 'value': 'Right'}, {'id': 4928933947, 'qualifierId': 233, 'value': '15'}, {'id': 4928933951, 'qualifierId': 285}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;c0ar4065o7ftmt04olzs3byfo;Challenge;;;;;;;;;;;;;;;;;;1,0;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;1;19;North Texas;79;AMC;1,0
2668736459;16;1;1;1;21;99l7fsj6ykgbyqcb9zqqu9dgq;1;41,5;96,2;2024-04-06T21:05:32.175Z;2024-04-06T21:05:35Z;[{'id': 4928934081, 'qualifierId': 141, 'value': '66.7'}, {'id': 4928934077, 'qualifierId': 56, 'value': 'Back'}, {'id': 4928934083, 'qualifierId': 212, 'value': '24.6'}, {'id': 4928934085, 'qualifierId': 213, 'value': '4.10'}, {'id': 4928934079, 'qualifierId': 140, 'value': '28.0'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;4,1;;;66,7;28,0;24,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;28,0;66,7;;;;;;;;0;1;21;The Town;81;DC;1,0
2668736497;17;1;1;1;25;99l7fsj6ykgbyqcb9zqqu9dgq;1;25,3;59,0;2024-04-06T21:05:36.471Z;2024-04-06T21:05:38Z;[{'id': 4928934239, 'qualifierId': 141, 'value': '46.0'}, {'id': 4928934237, 'qualifierId': 140, 'value': '18.3'}, {'id': 4928934243, 'qualifierId': 213, 'value': '4.02'}, {'id': 4928934241, 'qualifierId': 212, 'value': '11.5'}, {'id': 4928934235, 'qualifierId': 56, 'value': 'Back'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;4,02;;;46,0;18,3;11,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;18,3;46,0;;;;;;;;0;1;25;The Town;85;DL;1,0
