id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Involved;value_TeamFormation;value_Captain;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_JerseyNumber;value_PlayerPosition;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Zone;value_PassEndX;value_Length;value_Angle;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_IncorrectOutOfPlayDecision;value_ThrowIn;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_TakeOnOvertake;value_Defensive1V1;value_Chipped;value_Cross;value_RightFooted;value_InSwinger;value_Head;value_IntendedTackleTarget;value_BlockedPass;value_OutOfPlay;value_DeletedEventType;value_TouchTypeClearance;value_SwitchOfPlay;value_Assist;value_IntentionalAssist;value_LowRight;value_Assisted;value_SixYardBlocked;value_BlockedX;value_FirstTouch;value_GoalmouthZ;value_RelatedEventId;value_BlockedY;value_RegularPlay;value_GoalmouthY;value_GkY;value_Blocked;value_GkX;value_BoxDeepRight;value_DefBlock;value_Left;value_Right;value_LeftFooted;value_CornerTaken;value_MediumGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_OutSwinger;value_FromCorner;value_OutOfBoxCentre;value_High;value_IndividualPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_InjuredPlayerId;value_Injury;value_LayOff;value_TouchTypePass;value_TakeOnSpace;value_FlickOn;value_Handball;value_Penalty;value_PenaltyTakerId;value_GkYTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_NotAssisted;value_FantasyAssistId;value_FantasyAssistTeam;value_CausingPlayer;value_BigChance;value_GkXTimeOfGoal;value_FantasyAssistedBy;value_FantasyAssistType;value_GoalShotGameClock;value_BoxCentre;value_GoalShotTimestamp;value_Scored;value_Diving;value_ThroughBall;value_LastLine;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_Overrun;value_TimeWasting;value_LowCentre;value_Volley;value_BoxLeft;value_LowLeft;value_Hands;value_LowGkIntervention;value_Collected;value_RecklessOffence;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_OverhitCross;value_Shove/Push;value_BoxRight;value_Unchallenged;value_SwerveLeft;value_HighGkIntervention;value_HighClaim;value_CloseLeft;value_BlockedCross;value_SetPiece;value_FastBreak;value_SmallBoxCentre;value_ParriedDanger;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2677855289;190;1;1;19;58;cwnjxlibb02fuh0vwgvac6h45;1;50,1;49,9;2024-04-24T23:53:54.273Z;2024-04-24T23:53:57Z;[{'id': 4978076553, 'qualifierId': 140, 'value': '35.2'}, {'id': 4978076559, 'qualifierId': 213, 'value': '3.09'}, {'id': 4978076557, 'qualifierId': 212, 'value': '15.7'}, {'id': 4978076555, 'qualifierId': 141, 'value': '51.2'}, {'id': 4978076561, 'qualifierId': 279, 'value': 'G'}, {'id': 4978076551, 'qualifierId': 56, 'value': 'Back'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;51,2;;;35,2;15,7;3,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;35,2;51,2;;;;;;;;0;19;58;Atlanta United II;1198;MC;1,0
2677855299;191;1;1;20;1;cwnjxlibb02fuh0vwgvac6h45;1;36,8;53,7;2024-04-24T23:53:57.120Z;2024-04-24T23:53:58Z;[{'id': 4978076595, 'qualifierId': 212, 'value': '10.6'}, {'id': 4978076589, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978076597, 'qualifierId': 213, 'value': '3.08'}, {'id': 4978076591, 'qualifierId': 140, 'value': '26.7'}, {'id': 4978076593, 'qualifierId': 141, 'value': '54.6'}];at2xv960peboe9spoag2kn21g;A. McGrath;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;54,6;;;26,7;10,6;3,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;26,7;54,6;;;;;;;;0;20;1;Atlanta United II;1201;MC;1,0
2677855323;192;1;1;20;3;cwnjxlibb02fuh0vwgvac6h45;1;26,7;54,6;2024-04-24T23:53:58.529Z;2024-04-24T23:54:04Z;[{'id': 4978076685, 'qualifierId': 213, 'value': '0.50'}, {'id': 4978076683, 'qualifierId': 212, 'value': '16.2'}, {'id': 4978076681, 'qualifierId': 141, 'value': '66.0'}, {'id': 4978076679, 'qualifierId': 140, 'value': '40.2'}, {'id': 4978076677, 'qualifierId': 56, 'value': 'Back'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;66,0;;;40,2;16,2;0,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;40,2;66,0;;;;;;;;0;20;3;Atlanta United II;1203;DL;1,0
2677855349;193;1;1;20;8;cwnjxlibb02fuh0vwgvac6h45;1;61,0;67,8;2024-04-24T23:54:03.920Z;2024-04-24T23:54:07Z;[{'id': 4978076775, 'qualifierId': 56, 'value': 'Left'}, {'id': 4978076777, 'qualifierId': 140, 'value': '68.6'}, {'id': 4978076783, 'qualifierId': 213, 'value': '1.15'}, {'id': 4978076779, 'qualifierId': 141, 'value': '93.8'}, {'id': 4978076781, 'qualifierId': 212, 'value': '19.4'}];at2xv960peboe9spoag2kn21g;A. McGrath;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;93,8;;;68,6;19,4;1,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;68,6;93,8;;;;;;;;0;20;8;Atlanta United II;1208;MC;1,0
2677855355;194;1;1;20;11;cwnjxlibb02fuh0vwgvac6h45;1;73,4;90,2;2024-04-24T23:54:07.424Z;2024-04-24T23:54:08Z;[{'id': 4978076805, 'qualifierId': 56, 'value': 'Left'}, {'id': 4978076809, 'qualifierId': 141, 'value': '79.1'}, {'id': 4978076807, 'qualifierId': 140, 'value': '69.1'}, {'id': 4978076813, 'qualifierId': 213, 'value': '4.17'}, {'id': 4978076811, 'qualifierId': 212, 'value': '8.8'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;79,1;;;69,1;8,8;4,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;69,1;79,1;;;;;;;;0;20;11;Atlanta United II;1211;FWL;1,0
2677855367;195;1;1;20;12;cwnjxlibb02fuh0vwgvac6h45;1;69,1;79,1;2024-04-24T23:54:08.344Z;2024-04-24T23:54:11Z;[{'id': 4978076863, 'qualifierId': 212, 'value': '14.3'}, {'id': 4978076861, 'qualifierId': 141, 'value': '88.6'}, {'id': 4978076865, 'qualifierId': 213, 'value': '2.67'}, {'id': 4978076859, 'qualifierId': 140, 'value': '56.9'}, {'id': 4978076857, 'qualifierId': 56, 'value': 'Left'}];at2xv960peboe9spoag2kn21g;A. McGrath;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;88,6;;;56,9;14,3;2,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;56,9;88,6;;;;;;;;0;20;12;Atlanta United II;1212;MC;1,0
2677855375;196;1;1;20;15;cwnjxlibb02fuh0vwgvac6h45;1;56,9;88,6;2024-04-24T23:54:11.416Z;2024-04-24T23:54:13Z;[{'id': 4978076895, 'qualifierId': 212, 'value': '26.1'}, {'id': 4978076889, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978076897, 'qualifierId': 213, 'value': '4.15'}, {'id': 4978076893, 'qualifierId': 141, 'value': '56.1'}, {'id': 4978076891, 'qualifierId': 140, 'value': '43.7'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;56,1;;;43,7;26,1;4,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;43,7;56,1;;;;;;;;0;20;15;Atlanta United II;1215;DC;1,0
2677855391;197;1;1;20;18;cwnjxlibb02fuh0vwgvac6h45;1;44,5;50,6;2024-04-24T23:54:13.848Z;2024-04-24T23:54:18Z;[{'id': 4978076985, 'qualifierId': 212, 'value': '24.1'}, {'id': 4978076983, 'qualifierId': 141, 'value': '31.9'}, {'id': 4978076979, 'qualifierId': 56, 'value': 'Center'}, {'id': 4978076981, 'qualifierId': 140, 'value': '64.0'}, {'id': 4978076987, 'qualifierId': 213, 'value': '5.73'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;31,9;;;64,0;24,1;5,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;64,0;31,9;;;;;;;;0;20;18;Atlanta United II;1218;DL;1,0
2677855389;184;45;1;20;22;erwnez7ksfkns4dqmyr1fhbe;0;33,9;63,0;2024-04-24T23:54:17.790Z;2024-04-24T23:54:19Z;[{'id': 4978076977, 'qualifierId': 285}, {'id': 4978077033, 'qualifierId': 233, 'value': '198'}, {'id': 4978076975, 'qualifierId': 56, 'value': 'Back'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;c9cid1m9mtcrwzvy5nvufenmc;Challenge;;;;;;;;;;;;;;;;;;1,0;198,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;20;22;Chattanooga;1222;MC;1,0
2677855395;198;3;1;20;22;cwnjxlibb02fuh0vwgvac6h45;1;66,1;37,0;2024-04-24T23:54:17.790Z;2024-04-29T13:52:54Z;[{'id': 4992643043, 'qualifierId': 465}, {'id': 4978077003, 'qualifierId': 56, 'value': 'Center'}, {'id': 4978077005, 'qualifierId': 286}, {'id': 4978077015, 'qualifierId': 233, 'value': '184'}];246vnjq690m4ju1wkfrezlql1;C. Rivas;;c9cid1m9mtcrwzvy5nvufenmc;Take On;;;;;;;;;;;;;;;;;;;184,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;20;22;Atlanta United II;1222;FW;1,0
2677855403;199;1;1;20;23;cwnjxlibb02fuh0vwgvac6h45;0;66,6;38,6;2024-04-24T23:54:18.445Z;2024-04-29T13:53:21Z;[{'id': 4978077047, 'qualifierId': 212, 'value': '17.6'}, {'id': 4978077049, 'qualifierId': 213, 'value': '0.19'}, {'id': 4992643615, 'qualifierId': 4}, {'id': 4978077041, 'qualifierId': 56, 'value': 'Center'}, {'id': 4978077043, 'qualifierId': 140, 'value': '83.0'}, {'id': 4978077045, 'qualifierId': 141, 'value': '43.6'}];246vnjq690m4ju1wkfrezlql1;C. Rivas;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;43,6;;;83,0;17,6;0,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;83,0;43,6;;;;;;;;0;20;23;Atlanta United II;1223;FW;1,0
2677855405;185;8;1;20;24;erwnez7ksfkns4dqmyr1fhbe;1;17,7;52,5;2024-04-24T23:54:19.854Z;2024-04-29T13:53:28Z;[{'id': 4992643901, 'qualifierId': 383}, {'id': 4992643943, 'qualifierId': 14}, {'id': 4978077051, 'qualifierId': 56, 'value': 'Back'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;c9cid1m9mtcrwzvy5nvufenmc;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;20;24;Chattanooga;1224;DL;1,0
2677855409;186;1;1;20;25;erwnez7ksfkns4dqmyr1fhbe;0;15,4;64,3;2024-04-24T23:54:20.990Z;2024-04-24T23:54:23Z;[{'id': 4978077081, 'qualifierId': 212, 'value': '0.8'}, {'id': 4978077079, 'qualifierId': 141, 'value': '65.2'}, {'id': 4978077107, 'qualifierId': 233, 'value': '200'}, {'id': 4978077077, 'qualifierId': 140, 'value': '15.9'}, {'id': 4978077105, 'qualifierId': 236}, {'id': 4978077075, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978077111, 'qualifierId': 286}, {'id': 4978077083, 'qualifierId': 213, 'value': '0.86'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;65,2;;;15,9;0,8;0,86;;;;200,0;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;15,9;65,2;;;;;;;;0;20;25;Chattanooga;1225;DL;1,0
