id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Involved;value_TeamFormation;value_Captain;value_Resume;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Zone;value_KickOff;value_Angle;value_PassEndY;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_TouchTypeControl;value_Defensive;value_IntendedTackleTarget;value_TakeOnSpace;value_TouchTypePass;value_Launch;value_FlickOn;value_OutOfPlay;value_LayOff;value_SwitchOfPlay;value_DeletedEventType;value_TakeOnOvertake;value_BlockedPass;value_RightFooted;value_OutSwinger;value_Cross;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_Assist;value_IntentionalAssist;value_GoalmouthZ;value_BlockedX;value_RelatedEventId;value_LowCentre;value_FromCorner;value_BigChance;value_BlockedY;value_BoxCentre;value_FirstTouch;value_GoalmouthY;value_Assisted;value_Head;value_Standing;value_Collected;value_Hands;value_MediumGkIntervention;value_KeeperThrow;value_NotVisible;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_GkY;value_FastBreak;value_LeftFooted;value_IndividualPlay;value_Blocked;value_GkX;value_BoxLeft;value_DefBlock;value_OutOfBoxCentre;value_LowLeft;value_InSwinger;value_TouchTypeClearance;value_PlayersCaughtOffside;value_NextEventGoalKick;value_Indirect;value_AerialFoul;value_OverhitCross;value_Unchallenged;value_LowGkIntervention;value_ThroughBall;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GoalKick;value_High;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_HighClaim;value_HighGkIntervention;value_Defensive1V1;value_Shove/Push;value_RegularPlay;value_LowRight;value_Low;value_RecklessOffence;value_Stooping;value_OverArm;value_IncorrectOutOfPlayDecision;value_2NdAssist;value_CloseRight;value_BoxDeepLeft;value_NotPastGoalLine;value_2NdAssisted;value_2NdRelatedEventId;value_SmallBoxCentre;value_HighRight;value_PullBack;value_ParriedSafe;value_BoxRight;value_Diving;value_Minutes;value_EndType;value_ParriedDanger;value_InjuredPlayerId;value_Injury;value_NotAssisted;value_SwerveRight;value_FreeKick;value_ByWall;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_GkHoof;value_MisHit;value_Overrun;value_HighCentre;value_Straight;value_DrivenCross;value_Penalty;value_PenaltyTakerId;value_Handball;value_Saved;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Feet;value_GkKickFromHands;value_GoesToPenalties;value_Scored;value_KeeperTouched;value_HighLeft;value_HitWoodwork;value_HitLeftPost;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701129707;122;1;1;12;14;8ijkk62897so5r3bq0wgwx4bu;1;24,3;31,8;2024-07-15T02:16:43.254Z;2024-07-15T02:16:45Z;[{'id': 5105232349, 'qualifierId': 212, 'value': '8.9'}, {'id': 5105232343, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105232351, 'qualifierId': 213, 'value': '1.88'}, {'id': 5105232347, 'qualifierId': 141, 'value': '44.3'}, {'id': 5105232345, 'qualifierId': 140, 'value': '21.7'}];e6ocmgjfubq6qvg4wfp8zipsk;C. Tchouante;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;21,7;;;1,88;44,3;8,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;21,7;44,3;;;;;;;;0;12;14;Los Angeles II;734;DL;1,0
2701129709;123;1;1;12;17;8ijkk62897so5r3bq0wgwx4bu;1;21,2;44,6;2024-07-15T02:16:45.621Z;2024-07-15T02:16:47Z;[{'id': 5105232373, 'qualifierId': 141, 'value': '71.4'}, {'id': 5105232377, 'qualifierId': 213, 'value': '1.24'}, {'id': 5105232369, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105232375, 'qualifierId': 212, 'value': '19.2'}, {'id': 5105232371, 'qualifierId': 140, 'value': '27.1'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;27,1;;;1,24;71,4;19,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;27,1;71,4;;;;;;;;0;12;17;Los Angeles II;737;GK;1,0
2701129715;124;1;1;12;21;8ijkk62897so5r3bq0wgwx4bu;1;28,0;71,1;2024-07-15T02:16:49.637Z;2024-07-15T02:16:53Z;[{'id': 5105232389, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105232393, 'qualifierId': 141, 'value': '48.1'}, {'id': 5105232397, 'qualifierId': 213, 'value': '4.36'}, {'id': 5105232395, 'qualifierId': 212, 'value': '16.7'}, {'id': 5105232391, 'qualifierId': 140, 'value': '22.5'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;22,5;;;4,36;48,1;16,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;22,5;48,1;;;;;;;;0;12;21;Los Angeles II;741;DC;1,0
2701129717;125;1;1;12;24;8ijkk62897so5r3bq0wgwx4bu;1;23,0;47,8;2024-07-15T02:16:53.477Z;2024-07-15T02:16:56Z;[{'id': 5105232425, 'qualifierId': 213, 'value': '4.93'}, {'id': 5105232419, 'qualifierId': 140, 'value': '26.8'}, {'id': 5105232421, 'qualifierId': 141, 'value': '21.5'}, {'id': 5105232423, 'qualifierId': 212, 'value': '18.3'}, {'id': 5105232417, 'qualifierId': 56, 'value': 'Back'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;26,8;;;4,93;21,5;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;26,8;21,5;;;;;;;;0;12;24;Los Angeles II;744;GK;1,0
2701129719;126;1;1;12;32;8ijkk62897so5r3bq0wgwx4bu;0;42,7;7,2;2024-07-15T02:17:00.822Z;2024-07-20T13:40:28Z;[{'id': 5105232441, 'qualifierId': 213, 'value': '0.39'}, {'id': 5105232435, 'qualifierId': 140, 'value': '65.2'}, {'id': 5105232431, 'qualifierId': 155}, {'id': 5105232437, 'qualifierId': 141, 'value': '21.5'}, {'id': 5105232433, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105232439, 'qualifierId': 212, 'value': '25.5'}];e6ocmgjfubq6qvg4wfp8zipsk;C. Tchouante;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;65,2;;;0,39;21,5;25,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;65,2;21,5;;;;;;;;0;12;32;Los Angeles II;752;DL;1,0
2701129721;138;8;1;12;34;6gaq85erpkvbyxvivd96wuw44;1;32,6;70,0;2024-07-15T02:17:03.145Z;2024-07-20T13:40:35Z;[{'id': 5105232445, 'qualifierId': 56, 'value': 'Back'}, {'id': 5110267359, 'qualifierId': 385}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;e2wgkfzh4bywcg6tk7di384yc;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;12;34;Ventura County;754;DC;1,0
2701129723;127;1;1;12;35;8ijkk62897so5r3bq0wgwx4bu;1;51,9;26,8;2024-07-15T02:17:03.869Z;2024-07-20T13:40:45Z;[{'id': 5105232455, 'qualifierId': 213, 'value': '4.31'}, {'id': 5105232451, 'qualifierId': 141, 'value': '22.1'}, {'id': 5105232449, 'qualifierId': 140, 'value': '50.6'}, {'id': 5105232453, 'qualifierId': 212, 'value': '3.5'}, {'id': 5105232447, 'qualifierId': 56, 'value': 'Center'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;50,6;;;4,31;22,1;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;50,6;22,1;;;;;;;;0;12;35;Los Angeles II;755;MC;1,0
2701129725;128;1;1;12;37;8ijkk62897so5r3bq0wgwx4bu;1;45,4;27,7;2024-07-15T02:17:06.165Z;2024-07-15T02:17:08Z;[{'id': 5105232467, 'qualifierId': 213, 'value': '3.08'}, {'id': 5105232461, 'qualifierId': 140, 'value': '32.9'}, {'id': 5105232465, 'qualifierId': 212, 'value': '13.2'}, {'id': 5105232463, 'qualifierId': 141, 'value': '28.9'}, {'id': 5105232459, 'qualifierId': 56, 'value': 'Back'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;32,9;;;3,08;28,9;13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;32,9;28,9;;;;;;;;0;12;37;Los Angeles II;757;MC;1,0
2701129727;129;1;1;12;39;8ijkk62897so5r3bq0wgwx4bu;1;32,9;28,9;2024-07-15T02:17:08.133Z;2024-07-15T02:17:11Z;[{'id': 5105232473, 'qualifierId': 140, 'value': '19.8'}, {'id': 5105232479, 'qualifierId': 213, 'value': '2.55'}, {'id': 5105232475, 'qualifierId': 141, 'value': '42.4'}, {'id': 5105232471, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105232477, 'qualifierId': 212, 'value': '16.5'}];e6ocmgjfubq6qvg4wfp8zipsk;C. Tchouante;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;19,8;;;2,55;42,4;16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;19,8;42,4;;;;;;;;0;12;39;Los Angeles II;759;DL;1,0
2701129731;130;1;1;12;45;8ijkk62897so5r3bq0wgwx4bu;1;22,4;41,0;2024-07-15T02:17:13.829Z;2024-07-15T02:17:19Z;[{'id': 5105232499, 'qualifierId': 213, 'value': '1.26'}, {'id': 5105232493, 'qualifierId': 140, 'value': '29.5'}, {'id': 5105232497, 'qualifierId': 212, 'value': '24.6'}, {'id': 5105232491, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105232495, 'qualifierId': 141, 'value': '75.4'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;29,5;;;1,26;75,4;24,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;29,5;75,4;;;;;;;;0;12;45;Los Angeles II;765;GK;1,0
2701129739;131;1;1;12;51;8ijkk62897so5r3bq0wgwx4bu;1;31,5;71,2;2024-07-15T02:17:19.829Z;2024-07-15T02:17:23Z;[{'id': 5105232569, 'qualifierId': 212, 'value': '25.3'}, {'id': 5105232571, 'qualifierId': 213, 'value': '4.59'}, {'id': 5105232563, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105232567, 'qualifierId': 141, 'value': '34.3'}, {'id': 5105232565, 'qualifierId': 140, 'value': '28.6'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;28,6;;;4,59;34,3;25,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;28,6;34,3;;;;;;;;0;12;51;Los Angeles II;771;DC;1,0
2701129741;132;1;1;12;54;8ijkk62897so5r3bq0wgwx4bu;1;32,4;31,5;2024-07-15T02:17:23.318Z;2024-07-15T02:17:25Z;[{'id': 5105232577, 'qualifierId': 140, 'value': '39.7'}, {'id': 5105232583, 'qualifierId': 213, 'value': '5.15'}, {'id': 5105232575, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105232579, 'qualifierId': 141, 'value': '7.4'}, {'id': 5105232581, 'qualifierId': 212, 'value': '18.1'}];e6ocmgjfubq6qvg4wfp8zipsk;C. Tchouante;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;39,7;;;5,15;7,4;18,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;39,7;7,4;;;;;;;;0;12;54;Los Angeles II;774;DL;1,0
2701129743;133;1;1;12;56;8ijkk62897so5r3bq0wgwx4bu;1;39,7;7,4;2024-07-15T02:17:25.429Z;2024-07-15T02:17:27Z;[{'id': 5105232617, 'qualifierId': 212, 'value': '14.3'}, {'id': 5105232611, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105232615, 'qualifierId': 141, 'value': '4.0'}, {'id': 5105232619, 'qualifierId': 213, 'value': '6.12'}, {'id': 5105232613, 'qualifierId': 140, 'value': '53.1'}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;53,1;;;6,12;4,0;14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;53,1;4,0;;;;;;;;0;12;56;Los Angeles II;776;DR;1,0
2701129745;134;1;1;12;59;8ijkk62897so5r3bq0wgwx4bu;1;45,4;4,6;2024-07-15T02:17:27.749Z;2024-07-15T02:17:33Z;[{'id': 5105232627, 'qualifierId': 141, 'value': '15.2'}, {'id': 5105232625, 'qualifierId': 140, 'value': '8.0'}, {'id': 5105232631, 'qualifierId': 213, 'value': '2.96'}, {'id': 5105232629, 'qualifierId': 212, 'value': '39.9'}, {'id': 5105232633, 'qualifierId': 1}, {'id': 5105232623, 'qualifierId': 56, 'value': 'Back'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;8,0;;;2,96;15,2;39,9;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;8,0;15,2;;;;;;;;0;12;59;Los Angeles II;779;AMR;1,0
2701129747;135;1;1;13;4;8ijkk62897so5r3bq0wgwx4bu;1;8,6;16,2;2024-07-15T02:17:33.253Z;2024-07-15T02:17:37Z;[{'id': 5105232641, 'qualifierId': 141, 'value': '47.6'}, {'id': 5105232645, 'qualifierId': 213, 'value': '1.33'}, {'id': 5105232643, 'qualifierId': 212, 'value': '22.0'}, {'id': 5105232639, 'qualifierId': 140, 'value': '13.5'}, {'id': 5105232637, 'qualifierId': 56, 'value': 'Back'}];e6ocmgjfubq6qvg4wfp8zipsk;C. Tchouante;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;13,5;;;1,33;47,6;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;13,5;47,6;;;;;;;;0;13;4;Los Angeles II;784;DL;1,0
2701129749;136;1;1;13;8;8ijkk62897so5r3bq0wgwx4bu;1;16,4;50,0;2024-07-15T02:17:37.445Z;2024-07-15T02:17:39Z;[{'id': 5105232649, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105232657, 'qualifierId': 213, 'value': '1.23'}, {'id': 5105232651, 'qualifierId': 140, 'value': '26.7'}, {'id': 5105232655, 'qualifierId': 212, 'value': '32.6'}, {'id': 5105232659, 'qualifierId': 1}, {'id': 5105232653, 'qualifierId': 141, 'value': '95.3'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;26,7;;;1,23;95,3;32,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;26,7;95,3;;;;;;;;0;13;8;Los Angeles II;788;GK;1,0
2701129751;137;1;1;13;11;8ijkk62897so5r3bq0wgwx4bu;1;26,6;95,3;2024-07-15T02:17:39.717Z;2024-07-15T02:17:42Z;[{'id': 5105232665, 'qualifierId': 140, 'value': '29.6'}, {'id': 5105232667, 'qualifierId': 141, 'value': '78.8'}, {'id': 5105232663, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105232671, 'qualifierId': 213, 'value': '4.99'}, {'id': 5105232669, 'qualifierId': 212, 'value': '11.7'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;29,6;;;4,99;78,8;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;29,6;78,8;;;;;;;;0;13;11;Los Angeles II;791;DC;1,0
2701129753;138;1;1;13;13;8ijkk62897so5r3bq0wgwx4bu;1;29,5;79,0;2024-07-15T02:17:42.421Z;2024-07-15T02:17:47Z;[{'id': 5105232681, 'qualifierId': 212, 'value': '8.6'}, {'id': 5105232679, 'qualifierId': 141, 'value': '66.4'}, {'id': 5105232675, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105232677, 'qualifierId': 140, 'value': '28.6'}, {'id': 5105232683, 'qualifierId': 213, 'value': '4.60'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;28,6;;;4,6;66,4;8,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;28,6;66,4;;;;;;;;0;13;13;Los Angeles II;793;MC;1,0
2701129755;139;1;1;13;15;8ijkk62897so5r3bq0wgwx4bu;1;31,8;63,8;2024-07-15T02:17:44.172Z;2024-07-20T13:41:32Z;[{'id': 5105232693, 'qualifierId': 212, 'value': '31.1'}, {'id': 5105232689, 'qualifierId': 140, 'value': '39.0'}, {'id': 5105232691, 'qualifierId': 141, 'value': '19.5'}, {'id': 5105232695, 'qualifierId': 213, 'value': '4.96'}, {'id': 5105232687, 'qualifierId': 56, 'value': 'Back'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;39,0;;;4,96;19,5;31,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;39,0;19,5;;;;;;;;0;13;15;Los Angeles II;795;MC;1,0
2701129765;140;1;1;13;21;8ijkk62897so5r3bq0wgwx4bu;1;56,6;11,1;2024-07-15T02:17:50.437Z;2024-07-15T02:17:52Z;[{'id': 5105232743, 'qualifierId': 140, 'value': '66.2'}, {'id': 5105232749, 'qualifierId': 213, 'value': '5.91'}, {'id': 5105232741, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105232745, 'qualifierId': 141, 'value': '5.3'}, {'id': 5105232747, 'qualifierId': 212, 'value': '10.8'}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;66,2;;;5,91;5,3;10,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;66,2;5,3;;;;;;;;0;13;21;Los Angeles II;801;DR;1,0
2701129775;141;1;1;13;23;8ijkk62897so5r3bq0wgwx4bu;1;66,2;5,3;2024-07-15T02:17:52.134Z;2024-07-15T02:18:00Z;[{'id': 5105232777, 'qualifierId': 140, 'value': '88.3'}, {'id': 5105232783, 'qualifierId': 213, 'value': '0.12'}, {'id': 5105232775, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105232779, 'qualifierId': 141, 'value': '9.4'}, {'id': 5105232781, 'qualifierId': 212, 'value': '23.4'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;88,3;;;0,12;9,4;23,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;88,3;9,4;;;;;;;;0;13;23;Los Angeles II;803;AMR;1,0
2701129771;139;43;1;13;30;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-07-15T02:17:59.009Z;2024-07-20T13:41:53Z;[{'id': 5110268645, 'qualifierId': 144, 'value': '83'}, {'id': 5105233013, 'qualifierId': 399, 'value': '5zawuirp825t4brhaj90k9duy'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;e2wgkfzh4bywcg6tk7di384yc;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;13;30;Ventura County;810;DC;1,0
2701129777;142;1;1;13;31;8ijkk62897so5r3bq0wgwx4bu;1;94,0;12,5;2024-07-15T02:18:00.469Z;2024-07-15T02:18:03Z;[{'id': 5105232801, 'qualifierId': 212, 'value': '5.1'}, {'id': 5105232799, 'qualifierId': 141, 'value': '5.0'}, {'id': 5105232795, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105232797, 'qualifierId': 140, 'value': '94.0'}, {'id': 5105232803, 'qualifierId': 213, 'value': '4.71'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;94,0;;;4,71;5,0;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;94,0;5,0;;;;;;;;0;13;31;Los Angeles II;811;AMC;1,0
