id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamFormation;value_Involved;value_JerseyNumber;value_TeamKit;value_Captain;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_Length;value_KickOff;value_Zone;value_PassEndY;value_Angle;value_Chipped;value_LongBall;value_TouchTypePass;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_DeletedEventType;value_BlockedPass;value_AttemptedTackle;value_Launch;value_HeadPass;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_IntentionalAssist;value_ThroughBall;value_Assist;value_IndividualPlay;value_RegularPlay;value_GoalmouthY;value_BigChance;value_BoxCentre;value_RightFooted;value_GoalmouthZ;value_BlockedX;value_RelatedEventId;value_BlockedY;value_LowRight;value_Assisted;value_ParriedDanger;value_OtherBodyPart;value_Sliding;value_LowGkIntervention;value_TouchTypeClearance;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypeControl;value_TakeOnSpace;value_PlayersCaughtOffside;value_Indirect;value_LayOff;value_ShirtPull/Holding;value_Cross;value_InSwinger;value_LeftFooted;value_OutOfPlay;value_Head;value_Left;value_CornerTaken;value_OutSwinger;value_TakeOnOvertake;value_NotAssisted;value_OutOfBoxCentre;value_HighLeft;value_GkY;value_GkX;value_KeeperThrow;value_HighGkIntervention;value_HighClaim;value_FlickOn;value_1On1;value_NotPastGoalLine;value_CloseRight;value_MisHit;value_Right;value_FromCorner;value_FirstTouch;value_NotVisible;value_MediumGkIntervention;value_SwitchOfPlay;value_Blocked;value_LowCentre;value_DefBlock;value_Overrun;value_InjuredPlayerId;value_Injury;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Hands;value_Diving;value_BlockedClearance;value_BoxRight;value_CloseLeft;value_SwerveRight;value_Minutes;value_EndType;value_YellowCard;value_RecklessOffence;value_OverhitCross;value_SmallBoxCentre;value_High;value_OverArm;value_BlockedCross;value_Penalty;value_PenaltyTakerId;value_Scored;value_CausingPlayer;value_GkYTimeOfGoal;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistTeam;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_FreeKick;value_Tactical;value_LowLeft;value_BoxLeft;value_Feet;value_ParriedSafe;value_Stooping;value_FastBreak;value_TacticalFoul;value_HighRight;value_35Centre;value_GkHoof;value_Straight;value_DrivenCross;value_Volley;value_Defensive1V1;value_Handball;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2725304665;128;1;1;15;5;6gaq85erpkvbyxvivd96wuw44;0;45,2;81,7;2024-09-24T02:48:37.685Z;2024-09-24T02:48:38Z;[{'id': 5238208417, 'qualifierId': 56, 'value': 'Left'}, {'id': 5238208423, 'qualifierId': 212, 'value': '16.4'}, {'id': 5238208415, 'qualifierId': 3}, {'id': 5238208419, 'qualifierId': 140, 'value': '60.0'}, {'id': 5238208421, 'qualifierId': 141, 'value': '89.3'}, {'id': 5238208425, 'qualifierId': 213, 'value': '0.32'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;60,0;16,4;;;89,3;0,32;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;60,0;89,3;;;;;;;;0;15;5;Real Monarchs;905;DC;1,0
2725304677;138;1;1;15;8;cbip96wzs3jc2xadoluhhxotl;1;32,4;10,7;2024-09-24T02:48:40.338Z;2024-09-24T02:48:43Z;[{'id': 5238208483, 'qualifierId': 212, 'value': '13.3'}, {'id': 5238208485, 'qualifierId': 213, 'value': '1.09'}, {'id': 5238208479, 'qualifierId': 140, 'value': '38.3'}, {'id': 5238208481, 'qualifierId': 141, 'value': '28.0'}, {'id': 5238208477, 'qualifierId': 56, 'value': 'Back'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;38,3;13,3;;;28,0;1,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;38,3;28,0;;;;;;;;0;15;8;Los Angeles II;908;DR;1,0
2725304673;129;83;1;15;10;6gaq85erpkvbyxvivd96wuw44;0;58,2;72,6;2024-09-24T02:48:42.598Z;2024-09-24T02:48:47Z;[{'id': 5238208537, 'qualifierId': 399, 'value': '9p86jgzpsokma52ifxswk4woa'}];3v3b0z3d5czty8zcxrhy5uyac;N. Sullivan;;dc1g7lojdap9j7xe5b3hldsk;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;15;10;Real Monarchs;910;FW;1,0
2725304681;139;1;1;15;11;cbip96wzs3jc2xadoluhhxotl;1;38,6;33,0;2024-09-24T02:48:43.778Z;2024-09-24T02:48:46Z;[{'id': 5238208509, 'qualifierId': 141, 'value': '41.5'}, {'id': 5238208513, 'qualifierId': 213, 'value': '0.35'}, {'id': 5238208507, 'qualifierId': 140, 'value': '53.6'}, {'id': 5238208505, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238208511, 'qualifierId': 212, 'value': '16.8'}];9p86jgzpsokma52ifxswk4woa;J. Orozco;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;53,6;16,8;;;41,5;0,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;53,6;41,5;;;;;;;;0;15;11;Los Angeles II;911;MC;1,0
2725304683;140;1;1;15;14;cbip96wzs3jc2xadoluhhxotl;0;53,6;41,5;2024-09-24T02:48:46.210Z;2024-09-24T02:48:48Z;[{'id': 5238208523, 'qualifierId': 140, 'value': '56.1'}, {'id': 5238208529, 'qualifierId': 213, 'value': '5.91'}, {'id': 5238208539, 'qualifierId': 236}, {'id': 5238208541, 'qualifierId': 233, 'value': '130'}, {'id': 5238208525, 'qualifierId': 141, 'value': '40.0'}, {'id': 5238208519, 'qualifierId': 168}, {'id': 5238208521, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238208545, 'qualifierId': 286}, {'id': 5238208527, 'qualifierId': 212, 'value': '2.8'}];dzo2odov052991qseshgfruju;D. Iskenderian;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;56,1;2,8;;;40,0;5,91;;;;;130,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;56,1;40,0;;;;;;;;0;15;14;Los Angeles II;914;ML;1,0
2725304685;130;74;1;15;14;6gaq85erpkvbyxvivd96wuw44;1;45,5;58,5;2024-09-24T02:48:46.211Z;2024-09-24T02:48:48Z;[{'id': 5238208533, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238208549, 'qualifierId': 233, 'value': '140'}, {'id': 5238208535, 'qualifierId': 285}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;dc1g7lojdap9j7xe5b3hldsk;Blocked Pass;;;;;;;;;;;;;;;;;;;1,0;140,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;15;14;Real Monarchs;914;DL;1,0
2725304689;131;45;1;15;17;6gaq85erpkvbyxvivd96wuw44;0;54,0;73,1;2024-09-24T02:48:48.965Z;2024-09-30T14:42:44Z;[{'id': 5238208555, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256772887, 'qualifierId': 285}, {'id': 5257000339, 'qualifierId': 233, 'value': '141'}];3fbekr02uy605ppv5pzw9321g;C. Rosenthal;;dc1g7lojdap9j7xe5b3hldsk;Challenge;;;;;;;;;;;;;;;;;;;1,0;141,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;15;17;Real Monarchs;917;FWL;1,0
2725304691;141;3;1;15;17;cbip96wzs3jc2xadoluhhxotl;1;46,0;26,9;2024-09-24T02:48:48.965Z;2024-09-30T14:42:43Z;[{'id': 5256773059, 'qualifierId': 464}, {'id': 5238208559, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256772831, 'qualifierId': 286}, {'id': 5257000329, 'qualifierId': 233, 'value': '131'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;dc1g7lojdap9j7xe5b3hldsk;Take On;;;;;;;;;;;;;;;;;;;;131,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;15;17;Los Angeles II;917;FW;1,0
2725304693;142;1;1;15;21;cbip96wzs3jc2xadoluhhxotl;1;48,3;20,9;2024-09-24T02:48:53.458Z;2024-09-30T12:22:29Z;[{'id': 5238208579, 'qualifierId': 213, 'value': '3.35'}, {'id': 5238208575, 'qualifierId': 141, 'value': '16.6'}, {'id': 5238208571, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238208577, 'qualifierId': 212, 'value': '14.5'}, {'id': 5238208573, 'qualifierId': 140, 'value': '34.8'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;34,8;14,5;;;16,6;3,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;34,8;16,6;;;;;;;;0;15;21;Los Angeles II;921;FW;1,0
2725304695;143;1;1;15;22;cbip96wzs3jc2xadoluhhxotl;1;35,1;12,0;2024-09-24T02:48:54.577Z;2024-09-24T02:48:55Z;[{'id': 5238208583, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238208585, 'qualifierId': 140, 'value': '27.1'}, {'id': 5238208587, 'qualifierId': 141, 'value': '37.1'}, {'id': 5238208589, 'qualifierId': 212, 'value': '19.0'}, {'id': 5238208591, 'qualifierId': 213, 'value': '2.03'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;27,1;19,0;;;37,1;2,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;27,1;37,1;;;;;;;;0;15;22;Los Angeles II;922;DR;1,0
2725304697;144;1;1;15;23;cbip96wzs3jc2xadoluhhxotl;1;27,1;37,1;2024-09-24T02:48:55.505Z;2024-09-24T02:49:00Z;[{'id': 5238208603, 'qualifierId': 212, 'value': '20.3'}, {'id': 5238208599, 'qualifierId': 140, 'value': '27.1'}, {'id': 5238208605, 'qualifierId': 213, 'value': '1.57'}, {'id': 5238208597, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238208601, 'qualifierId': 141, 'value': '67.0'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;27,1;20,3;;;67,0;1,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;27,1;67,0;;;;;;;;0;15;23;Los Angeles II;923;DL;1,0
2725304701;145;1;1;15;28;cbip96wzs3jc2xadoluhhxotl;1;20,5;71,8;2024-09-24T02:49:00.242Z;2024-09-24T02:49:05Z;[{'id': 5238208623, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238208625, 'qualifierId': 140, 'value': '3.6'}, {'id': 5238208629, 'qualifierId': 212, 'value': '21.3'}, {'id': 5238208627, 'qualifierId': 141, 'value': '54.6'}, {'id': 5238208631, 'qualifierId': 213, 'value': '3.72'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;3,6;21,3;;;54,6;3,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;3,6;54,6;;;;;;;;0;15;28;Los Angeles II;928;DC;1,0
2725304705;146;1;1;15;33;cbip96wzs3jc2xadoluhhxotl;0;7,5;54,8;2024-09-24T02:49:05.569Z;2024-09-24T02:49:07Z;[{'id': 5238208641, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238208647, 'qualifierId': 212, 'value': '41.3'}, {'id': 5238208645, 'qualifierId': 141, 'value': '90.3'}, {'id': 5238208649, 'qualifierId': 213, 'value': '0.62'}, {'id': 5238208651, 'qualifierId': 1}, {'id': 5238208643, 'qualifierId': 140, 'value': '39.4'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;39,4;41,3;;;90,3;0,62;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;39,4;90,3;;;;;;;;0;15;33;Los Angeles II;933;GK;1,0
2725304709;132;49;1;15;37;6gaq85erpkvbyxvivd96wuw44;1;65,2;12,2;2024-09-24T02:49:09.349Z;2024-09-24T02:49:09Z;[];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;dc1g7lojdap9j7xe5b3hldsk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;15;37;Real Monarchs;937;DR;1,0
2725304717;133;1;1;15;38;6gaq85erpkvbyxvivd96wuw44;1;65,1;11,6;2024-09-24T02:49:09.828Z;2024-09-24T02:49:12Z;[{'id': 5238208709, 'qualifierId': 213, 'value': '1.49'}, {'id': 5238208705, 'qualifierId': 141, 'value': '22.7'}, {'id': 5238208703, 'qualifierId': 140, 'value': '65.7'}, {'id': 5238208707, 'qualifierId': 212, 'value': '7.6'}, {'id': 5238208701, 'qualifierId': 56, 'value': 'Center'}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;65,7;7,6;;;22,7;1,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;65,7;22,7;;;;;;;;0;15;38;Real Monarchs;938;DR;1,0
2725304723;134;1;1;15;40;6gaq85erpkvbyxvivd96wuw44;1;65,7;23,8;2024-09-24T02:49:12.132Z;2024-09-24T02:49:13Z;[{'id': 5238208729, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238208735, 'qualifierId': 212, 'value': '6.6'}, {'id': 5238208733, 'qualifierId': 141, 'value': '24.0'}, {'id': 5238208731, 'qualifierId': 140, 'value': '72.0'}, {'id': 5238208737, 'qualifierId': 213, 'value': '0.02'}];a55do2tx3wz5tsboyf355aiok;B. Moyado;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;72,0;6,6;;;24,0;0,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;72,0;24,0;;;;;;;;0;15;40;Real Monarchs;940;MC;1,0
2725304725;135;61;1;15;41;6gaq85erpkvbyxvivd96wuw44;0;72,0;23,8;2024-09-24T02:49:12.861Z;2024-09-24T02:57:26Z;[{'id': 5238208741, 'qualifierId': 56, 'value': 'Center'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;dc1g7lojdap9j7xe5b3hldsk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;15;41;Real Monarchs;941;MC;1,0
2725304719;147;49;1;15;41;cbip96wzs3jc2xadoluhhxotl;1;28,4;74,8;2024-09-24T02:49:13.090Z;2024-09-24T02:49:13Z;[];9p86jgzpsokma52ifxswk4woa;J. Orozco;;dc1g7lojdap9j7xe5b3hldsk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;15;41;Los Angeles II;941;MC;1,0
2725304731;148;1;1;15;43;cbip96wzs3jc2xadoluhhxotl;0;34,9;70,2;2024-09-24T02:49:15.729Z;2024-09-24T02:49:17Z;[{'id': 5238208777, 'qualifierId': 141, 'value': '47.3'}, {'id': 5238208771, 'qualifierId': 155}, {'id': 5238208775, 'qualifierId': 140, 'value': '78.4'}, {'id': 5238208779, 'qualifierId': 212, 'value': '48.3'}, {'id': 5238208781, 'qualifierId': 213, 'value': '5.95'}, {'id': 5238208783, 'qualifierId': 1}, {'id': 5238208773, 'qualifierId': 56, 'value': 'Center'}];9p86jgzpsokma52ifxswk4woa;J. Orozco;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;78,4;48,3;;;47,3;5,95;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;78,4;47,3;;;;;;;;0;15;43;Los Angeles II;943;MC;1,0
2725304735;136;49;1;15;46;6gaq85erpkvbyxvivd96wuw44;1;24,3;51,2;2024-09-24T02:49:18.213Z;2024-09-24T02:49:18Z;[];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;dc1g7lojdap9j7xe5b3hldsk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;15;46;Real Monarchs;946;GK;1,0
2725304741;137;1;1;15;46;6gaq85erpkvbyxvivd96wuw44;1;24,3;51,2;2024-09-24T02:49:18.693Z;2024-09-24T02:49:21Z;[{'id': 5238208805, 'qualifierId': 213, 'value': '0.01'}, {'id': 5238208797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238208803, 'qualifierId': 212, 'value': '6.9'}, {'id': 5238208801, 'qualifierId': 141, 'value': '51.3'}, {'id': 5238208799, 'qualifierId': 140, 'value': '30.9'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;30,9;6,9;;;51,3;0,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;30,9;51,3;;;;;;;;0;15;46;Real Monarchs;946;GK;1,0
2725304747;138;1;1;15;49;6gaq85erpkvbyxvivd96wuw44;1;29,5;51,7;2024-09-24T02:49:21.155Z;2024-09-24T02:49:23Z;[{'id': 5238208835, 'qualifierId': 140, 'value': '44.4'}, {'id': 5238208841, 'qualifierId': 213, 'value': '6.01'}, {'id': 5238208837, 'qualifierId': 141, 'value': '45.3'}, {'id': 5238208839, 'qualifierId': 212, 'value': '16.2'}, {'id': 5238208833, 'qualifierId': 56, 'value': 'Back'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;44,4;16,2;;;45,3;6,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;44,4;45,3;;;;;;;;0;15;49;Real Monarchs;949;DC;1,0
2725304749;139;1;1;15;52;6gaq85erpkvbyxvivd96wuw44;1;51,7;45,3;2024-09-24T02:49:23.876Z;2024-09-24T02:49:27Z;[{'id': 5238208851, 'qualifierId': 141, 'value': '61.6'}, {'id': 5238208847, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238208855, 'qualifierId': 213, 'value': '0.76'}, {'id': 5238208849, 'qualifierId': 140, 'value': '62.8'}, {'id': 5238208853, 'qualifierId': 212, 'value': '16.1'}];a55do2tx3wz5tsboyf355aiok;B. Moyado;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;62,8;16,1;;;61,6;0,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;62,8;61,6;;;;;;;;0;15;52;Real Monarchs;952;MC;1,0
2725304751;140;1;1;15;55;6gaq85erpkvbyxvivd96wuw44;1;62,8;61,6;2024-09-24T02:49:27.268Z;2024-09-24T02:57:48Z;[{'id': 5238208861, 'qualifierId': 140, 'value': '88.4'}, {'id': 5238208867, 'qualifierId': 213, 'value': '0.27'}, {'id': 5238208859, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238208865, 'qualifierId': 212, 'value': '27.9'}, {'id': 5238208863, 'qualifierId': 141, 'value': '72.7'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;88,4;27,9;;;72,7;0,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;88,4;72,7;;;;;;;;0;15;55;Real Monarchs;955;MC;1,0
2725304755;141;1;1;15;59;6gaq85erpkvbyxvivd96wuw44;1;90,7;68,7;2024-09-24T02:49:31.492Z;2024-09-30T12:25:55Z;[{'id': 5238208889, 'qualifierId': 140, 'value': '92.3'}, {'id': 5238208891, 'qualifierId': 141, 'value': '36.4'}, {'id': 5238208887, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238208895, 'qualifierId': 213, 'value': '4.79'}, {'id': 5238208893, 'qualifierId': 212, 'value': '22.0'}];3fbekr02uy605ppv5pzw9321g;C. Rosenthal;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;92,3;22,0;;;36,4;4,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;92,3;36,4;;;;;;;;0;15;59;Real Monarchs;959;FWL;1,0
