id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_TeamFormation;value_JerseyNumber;value_Captain;value_Resume;value_TeamKit;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Zone;value_Angle;value_Length;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_LayOff;value_Direct;value_Foul;value_Shove/Push;value_DeletedEventType;value_FreeKickTaken;value_TouchTypeControl;value_LowGkIntervention;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_IntendedTackleTarget;value_RightFooted;value_OutSwinger;value_Cross;value_Head;value_FlickOn;value_BlockedPass;value_TakeOnOvertake;value_OutOfPlay;value_TouchTypeClearance;value_TakeOnSpace;value_KeeperThrow;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_LeftFooted;value_AttemptedTackle;value_Overrun;value_ShirtPull/Holding;value_Assist;value_RegularPlay;value_GoalmouthZ;value_GoalShotGameClock;value_Assisted;value_GoalmouthY;value_LowRight;value_GkX;value_IndividualPlay;value_GkY;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_BoxLeft;value_LastLine;value_TouchTypePass;value_OutOfBoxCentre;value_NotAssisted;value_BlockedY;value_BlockedX;value_LowLeft;value_ParriedDanger;value_Stooping;value_Hands;value_Fumble;value_Unchallenged;value_OverArm;value_ThroughBall;value_NotVisible;value_Left;value_IntentionalAssist;value_CornerTaken;value_InSwinger;value_FromCorner;value_FirstTouch;value_High;value_SmallBoxRight;value_NextEventGoalKick;value_GoalKick;value_BoxCentre;value_Blocked;value_LowCentre;value_DefBlock;value_Right;value_NotPastGoalLine;value_Volley;value_Low;value_SwitchOfPlay;value_HighLeft;value_LeadingToGoal;value_BigChance;value_FollowsADribble;value_RelatedError1Id;value_35Centre;value_Collected;value_Standing;value_GkKickFromHands;value_CloseRightAndHigh;value_PullBack;value_SmallBoxLeft;value_MisHit;value_Deflection;value_FreeKick;value_Minutes;value_Dissent;value_PlayersCaughtOffside;value_Indirect;value_EndType;value_Handball;value_CloseRight;value_FloatedCross;value_OverhitCross;value_Straight;value_MediumGkIntervention;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_HighGkIntervention;value_HighClaim;value_AerialFoul;value_BlockedClearance;value_PenaltyTakerId;value_Penalty;value_FantasyAssistType;value_FantasyAssistedBy;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistId;value_FantasyAssistTeam;value_Scored;value_Diving;value_BlockedCross;value_Injury;value_TacticalFoul;value_CloseLeft;value_DeniedGoalScoringOpp;value_GkHoof;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2676694213;115;1;1;10;1;1pc6sx2h4rp113ldkbp5d2xas;1;27,3;32,7;2024-04-21T21:13:42.188Z;2024-04-21T21:13:44Z;[{'id': 4971775423, 'qualifierId': 212, 'value': '14.5'}, {'id': 4971775417, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971775421, 'qualifierId': 141, 'value': '28.8'}, {'id': 4971775419, 'qualifierId': 140, 'value': '40.9'}, {'id': 4971775425, 'qualifierId': 213, 'value': '6.10'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;28,8;;;6,1;14,5;40,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;40,9;28,8;;;;;;;;0;10;1;Portland Timbers II;601;DL;1,0
2676694217;116;1;1;10;3;1pc6sx2h4rp113ldkbp5d2xas;1;40,9;29,7;2024-04-21T21:13:43.954Z;2024-04-21T21:13:45Z;[{'id': 4971775447, 'qualifierId': 213, 'value': '2.08'}, {'id': 4971775445, 'qualifierId': 212, 'value': '12.2'}, {'id': 4971775443, 'qualifierId': 141, 'value': '45.4'}, {'id': 4971775439, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971775441, 'qualifierId': 140, 'value': '35.2'}];3ybnbzd94ggt62wtqhtnbb1be;C. Harvey;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;45,4;;;2,08;12,2;35,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;35,2;45,4;;;;;;;;0;10;3;Portland Timbers II;603;MC;1,0
2676694227;117;1;1;10;4;1pc6sx2h4rp113ldkbp5d2xas;1;35,2;44,8;2024-04-21T21:13:45.219Z;2024-04-21T21:13:47Z;[{'id': 4971775501, 'qualifierId': 213, 'value': '4.98'}, {'id': 4971775495, 'qualifierId': 140, 'value': '42.2'}, {'id': 4971775497, 'qualifierId': 141, 'value': '5.0'}, {'id': 4971775493, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971775499, 'qualifierId': 212, 'value': '28.0'}];69h930ebovyl7rut5dz4r2iok;M. Khan;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;5,0;;;4,98;28,0;42,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;42,2;5,0;;;;;;;;0;10;4;Portland Timbers II;604;MC;1,0
2676694237;118;1;1;10;6;1pc6sx2h4rp113ldkbp5d2xas;0;42,2;5,0;2024-04-21T21:13:46.907Z;2024-04-21T21:13:48Z;[{'id': 4971775567, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971775571, 'qualifierId': 140, 'value': '66.4'}, {'id': 4971775579, 'qualifierId': 213, 'value': '0.50'}, {'id': 4971775573, 'qualifierId': 141, 'value': '25.5'}, {'id': 4971775577, 'qualifierId': 212, 'value': '29.0'}];5g3yur7k1fvc47hjz5y2zrze;D. Dodson;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;25,5;;;0,5;29,0;66,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;66,4;25,5;;;;;;;;0;10;6;Portland Timbers II;606;DR;1,0
2676694247;105;1;1;10;8;5ou8b446l1sl8frblkz3xi17g;0;33,6;73,0;2024-04-21T21:13:49.075Z;2024-04-21T21:13:57Z;[{'id': 4971775619, 'qualifierId': 157}, {'id': 4971775627, 'qualifierId': 212, 'value': '27.9'}, {'id': 4971775631, 'qualifierId': 1}, {'id': 4971775625, 'qualifierId': 141, 'value': '100.0'}, {'id': 4971775623, 'qualifierId': 140, 'value': '52.7'}, {'id': 4971775629, 'qualifierId': 213, 'value': '0.77'}, {'id': 4971775621, 'qualifierId': 56, 'value': 'Left'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;100,0;;;0,77;27,9;52,7;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;52,7;100,0;;;;;;;;0;10;8;Minnesota United II;608;DC;1,0
2676694249;106;5;1;10;9;5ou8b446l1sl8frblkz3xi17g;0;52,1;101,6;2024-04-21T21:13:50.219Z;2024-04-21T22:02:13Z;[{'id': 4971775765, 'qualifierId': 233, 'value': '119'}, {'id': 4971775637, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971775639, 'qualifierId': 347}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;cdvxgoz7u66jq1ar2ymgr7yms;Out;;;;;;;;;;;;;;;;;;;119,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;10;9;Minnesota United II;609;DC;1,0
2676694267;119;5;1;10;9;1pc6sx2h4rp113ldkbp5d2xas;1;47,9;-1,6;2024-04-21T21:13:50.219Z;2024-04-21T21:14:00Z;[{'id': 4971775757, 'qualifierId': 233, 'value': '106'}, {'id': 4971775719, 'qualifierId': 347}, {'id': 4971775717, 'qualifierId': 56, 'value': 'Back'}];5g3yur7k1fvc47hjz5y2zrze;D. Dodson;;;cdvxgoz7u66jq1ar2ymgr7yms;Out;;;;;;;;;;;;;;;;;;;106,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;10;9;Portland Timbers II;609;DR;1,0
2676694313;120;1;1;10;15;1pc6sx2h4rp113ldkbp5d2xas;1;46,7;0,0;2024-04-21T21:13:56.219Z;2024-04-21T21:13:58Z;[{'id': 4971775935, 'qualifierId': 107}, {'id': 4971775945, 'qualifierId': 213, 'value': '1.64'}, {'id': 4971775947, 'qualifierId': 1}, {'id': 4971775937, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971775941, 'qualifierId': 141, 'value': '37.4'}, {'id': 4971775939, 'qualifierId': 140, 'value': '45.0'}, {'id': 4971775943, 'qualifierId': 212, 'value': '26.0'}];5g3yur7k1fvc47hjz5y2zrze;D. Dodson;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;37,4;;;1,64;26,0;45,0;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;45,0;37,4;;;;;;;;0;10;15;Portland Timbers II;615;DR;1,0
2676694319;121;1;1;10;18;1pc6sx2h4rp113ldkbp5d2xas;1;47,4;50,3;2024-04-21T21:13:58.531Z;2024-04-21T21:14:00Z;[{'id': 4971775989, 'qualifierId': 213, 'value': '2.13'}, {'id': 4971775983, 'qualifierId': 140, 'value': '36.5'}, {'id': 4971775981, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971775987, 'qualifierId': 212, 'value': '21.6'}, {'id': 4971775985, 'qualifierId': 141, 'value': '77.3'}];3ybnbzd94ggt62wtqhtnbb1be;C. Harvey;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;77,3;;;2,13;21,6;36,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;36,5;77,3;;;;;;;;0;10;18;Portland Timbers II;618;MC;1,0
2676694343;122;1;1;10;20;1pc6sx2h4rp113ldkbp5d2xas;1;35,3;77,2;2024-04-21T21:14:00.578Z;2024-04-21T21:14:04Z;[{'id': 4971776153, 'qualifierId': 212, 'value': '26.6'}, {'id': 4971776149, 'qualifierId': 140, 'value': '58.8'}, {'id': 4971776151, 'qualifierId': 141, 'value': '91.7'}, {'id': 4971776145, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971776155, 'qualifierId': 213, 'value': '0.38'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;91,7;;;0,38;26,6;58,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;58,8;91,7;;;;;;;;0;10;20;Portland Timbers II;620;DC;1,0
2676694345;123;3;1;10;23;1pc6sx2h4rp113ldkbp5d2xas;0;64,7;97,2;2024-04-21T21:14:03.969Z;2024-04-27T18:15:49Z;[{'id': 4985037391, 'qualifierId': 465}, {'id': 4971776161, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971776169, 'qualifierId': 211}, {'id': 4971776163, 'qualifierId': 286}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;cdvxgoz7u66jq1ar2ymgr7yms;Take On;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;10;23;Portland Timbers II;623;AML;1,0
2676694359;107;5;1;10;24;5ou8b446l1sl8frblkz3xi17g;1;28,6;-1,6;2024-04-21T21:14:04.818Z;2024-04-21T21:14:06Z;[{'id': 4971776229, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971776269, 'qualifierId': 233, 'value': '124'}, {'id': 4971776231, 'qualifierId': 347}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;cdvxgoz7u66jq1ar2ymgr7yms;Out;;;;;;;;;;;;;;;;;;;124,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;10;24;Minnesota United II;624;DR;1,0
2676694361;124;5;1;10;24;1pc6sx2h4rp113ldkbp5d2xas;0;71,4;101,6;2024-04-21T21:14:04.818Z;2024-04-21T22:02:14Z;[{'id': 4971776241, 'qualifierId': 347}, {'id': 4971776277, 'qualifierId': 233, 'value': '107'}, {'id': 4971776239, 'qualifierId': 56, 'value': 'Left'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;cdvxgoz7u66jq1ar2ymgr7yms;Out;;;;;;;;;;;;;;;;;;;107,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;10;24;Portland Timbers II;624;AML;1,0
2676694445;108;1;1;10;41;5ou8b446l1sl8frblkz3xi17g;1;25,7;0,0;2024-04-21T21:14:21.859Z;2024-04-21T21:14:24Z;[{'id': 4971776739, 'qualifierId': 140, 'value': '10.2'}, {'id': 4971776743, 'qualifierId': 141, 'value': '14.9'}, {'id': 4971776735, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971776745, 'qualifierId': 212, 'value': '19.8'}, {'id': 4971776729, 'qualifierId': 107}, {'id': 4971776747, 'qualifierId': 213, 'value': '2.54'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;14,9;;;2,54;19,8;10,2;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;10,2;14,9;;;;;;;;0;10;41;Minnesota United II;641;DR;1,0
2676694451;109;1;1;10;44;5ou8b446l1sl8frblkz3xi17g;1;9,4;14,4;2024-04-21T21:14:24.771Z;2024-04-21T21:14:27Z;[{'id': 4971776783, 'qualifierId': 213, 'value': '1.85'}, {'id': 4971776777, 'qualifierId': 140, 'value': '5.1'}, {'id': 4971776781, 'qualifierId': 212, 'value': '16.5'}, {'id': 4971776775, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971776779, 'qualifierId': 141, 'value': '37.7'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;37,7;;;1,85;16,5;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;5,1;37,7;;;;;;;;0;10;44;Minnesota United II;644;DL;1,0
2676694459;110;1;1;10;46;5ou8b446l1sl8frblkz3xi17g;1;5,1;37,7;2024-04-21T21:14:26.915Z;2024-04-21T21:14:29Z;[{'id': 4971776829, 'qualifierId': 141, 'value': '12.8'}, {'id': 4971776831, 'qualifierId': 212, 'value': '16.9'}, {'id': 4971776825, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971776827, 'qualifierId': 140, 'value': '5.0'}, {'id': 4971776833, 'qualifierId': 213, 'value': '4.71'}];4wr32d93f1q1v8qjq2ywmnbze;C. Miller;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;12,8;;;4,71;16,9;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;5,0;12,8;;;;;;;;0;10;46;Minnesota United II;646;GK;1,0
2676694479;111;1;1;10;48;5ou8b446l1sl8frblkz3xi17g;1;5,2;12,9;2024-04-21T21:14:29.186Z;2024-04-21T21:14:31Z;[{'id': 4971776965, 'qualifierId': 141, 'value': '6.4'}, {'id': 4971776961, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971776969, 'qualifierId': 213, 'value': '5.73'}, {'id': 4971776967, 'qualifierId': 212, 'value': '8.4'}, {'id': 4971776963, 'qualifierId': 140, 'value': '12.0'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;6,4;;;5,73;8,4;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;12,0;6,4;;;;;;;;0;10;48;Minnesota United II;648;DL;1,0
2676694461;125;43;1;10;49;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-04-21T21:14:29.437Z;2024-04-27T18:16:07Z;[{'id': 4985039325, 'qualifierId': 144, 'value': '83'}, {'id': 4971777985, 'qualifierId': 399, 'value': 'a89drfd4adts1cbtqa77l1boq'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;cdvxgoz7u66jq1ar2ymgr7yms;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;10;49;Portland Timbers II;649;AML;1,0
2676694495;112;1;1;10;49;5ou8b446l1sl8frblkz3xi17g;1;12,0;6,4;2024-04-21T21:14:29.858Z;2024-04-27T18:16:12Z;[{'id': 4971777065, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971777067, 'qualifierId': 140, 'value': '30.1'}, {'id': 4971777073, 'qualifierId': 213, 'value': '0.10'}, {'id': 4971777069, 'qualifierId': 141, 'value': '9.2'}, {'id': 4971777071, 'qualifierId': 212, 'value': '19.1'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;9,2;;;0,1;19,1;30,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;30,1;9,2;;;;;;;;0;10;49;Minnesota United II;649;DR;1,0
2676694517;113;1;1;10;53;5ou8b446l1sl8frblkz3xi17g;1;30,1;9,2;2024-04-21T21:14:33.746Z;2024-04-21T21:14:37Z;[{'id': 4971777177, 'qualifierId': 141, 'value': '26.8'}, {'id': 4971777181, 'qualifierId': 213, 'value': '1.44'}, {'id': 4971777175, 'qualifierId': 140, 'value': '31.6'}, {'id': 4971777173, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971777179, 'qualifierId': 212, 'value': '12.1'}];5lwarg9t4o7hxcq5exe8gwydw;M. Bunbury;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;26,8;;;1,44;12,1;31,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;31,6;26,8;;;;;;;;0;10;53;Minnesota United II;653;MR;1,0
2676694521;114;4;1;10;55;5ou8b446l1sl8frblkz3xi17g;1;32,2;21,2;2024-04-21T21:14:36.296Z;2024-04-21T22:01:04Z;[{'id': 4971777237, 'qualifierId': 152}, {'id': 4971777235, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971777839, 'qualifierId': 295}, {'id': 4971777267, 'qualifierId': 233, 'value': '126'}, {'id': 4971777231, 'qualifierId': 13}, {'id': 4971777241, 'qualifierId': 285}];3f5g2kijev81v9nzwsyxwiiju;A. Moreno;;;cdvxgoz7u66jq1ar2ymgr7yms;Foul;;;;;;;;;;;;;;;;;;;126,0;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;10;55;Minnesota United II;655;MC;1,0
2676694513;126;4;1;10;55;1pc6sx2h4rp113ldkbp5d2xas;0;67,8;78,8;2024-04-21T21:14:36.297Z;2024-04-21T21:14:39Z;[{'id': 4971777277, 'qualifierId': 233, 'value': '114'}, {'id': 4971777207, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971777205, 'qualifierId': 295}, {'id': 4971777211, 'qualifierId': 286}, {'id': 4971777209, 'qualifierId': 152}, {'id': 4971777203, 'qualifierId': 13}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;cdvxgoz7u66jq1ar2ymgr7yms;Foul;;;;;;;;;;;;;;;;;;;114,0;1,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;10;55;Portland Timbers II;655;AMC;1,0
2676694543;115;1;1;10;58;5ou8b446l1sl8frblkz3xi17g;1;31,6;26,8;2024-04-21T21:14:38.674Z;2024-04-21T21:14:40Z;[{'id': 4971777339, 'qualifierId': 212, 'value': '10.9'}, {'id': 4971777333, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971777331, 'qualifierId': 152}, {'id': 4971777341, 'qualifierId': 213, 'value': '1.93'}, {'id': 4971777329, 'qualifierId': 5}, {'id': 4971777337, 'qualifierId': 141, 'value': '41.8'}, {'id': 4971777335, 'qualifierId': 140, 'value': '28.0'}];3f5g2kijev81v9nzwsyxwiiju;A. Moreno;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;41,8;;;1,93;10,9;28,0;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;28,0;41,8;;;;;;;;0;10;58;Minnesota United II;658;MC;1,0
