id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_PlayerPosition;value_TeamPlayerFormation;value_TeamKit;value_Captain;value_Resume;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_PassEndX;value_Zone;value_Angle;value_KickOff;value_Length;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_Chipped;value_FlickOn;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Head;value_IntendedTackleTarget;value_NextEventGoalKick;value_High;value_GoalKick;value_LowGkIntervention;value_KeeperThrow;value_TouchTypeClearance;value_LayOff;value_BlockedPass;value_Offensive;value_Defensive;value_TakeOnOvertake;value_OutOfPlay;value_TouchTypePass;value_DeletedEventType;value_Cross;value_RightFooted;value_InSwinger;value_Overrun;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_AerialFoul;value_ThroughBall;value_MediumGkIntervention;value_TakeOnSpace;value_LeftFooted;value_OutSwinger;value_HighGkIntervention;value_TouchTypeControl;value_IntentionalAssist;value_Assist;value_GkY;value_BlockedY;value_GkX;value_RelatedEventId;value_LowLeft;value_Assisted;value_BoxCentre;value_BlockedX;value_RegularPlay;value_FirstTouch;value_GoalmouthY;value_GoalmouthZ;value_Blocked;value_DefBlock;value_Right;value_Left;value_CornerTaken;value_IndividualPlay;value_CloseRightAndHigh;value_NotAssisted;value_OutOfBoxCentre;value_Low;value_CloseHigh;value_BoxRight;value_Handball;value_HighClaim;value_AttemptedTackle;value_35Centre;value_ShirtPull/Holding;value_OverhitCross;value_LastLine;value_Volley;value_HighCentre;value_Collected;value_Hands;value_Standing;value_ParriedSafe;value_OverArm;value_LeadingToAttempt;value_LowRight;value_RelatedError1Id;value_Defensive1V1;value_SwitchOfPlay;value_PullBack;value_SwerveLeft;value_LowCentre;value_NotVisible;value_GkHoof;value_RefereeDelay;value_DrinksBreak;value_GkKickFromHands;value_BoxLeft;value_ParriedDanger;value_Stooping;value_Fumble;value_Minutes;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BigChance;value_EndType;value_Injury;value_InjuredPlayerId;value_BlockedCross;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Diving;value_Caught;value_YellowCard;value_TacticalFoul;value_BlockByHand;value_FromCorner;value_Penalty;value_PenaltyTakerId;value_Dissent;value_Scored;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistedBy;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_CausingPlayer;value_BlockedClearance;value_OtherReason;value_Tap;value_FreeKick;value_Deflection;value_CloseLeft;value_Unchallenged;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699551267;11;5;1;0;42;6ubc4y1v6hr63mca7ica4hp90;0;101,0;25,7;2024-07-06T23:04:40.141Z;2024-07-06T23:07:54Z;[{'id': 5096616581, 'qualifierId': 233, 'value': '12'}, {'id': 5096616557, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096616559, 'qualifierId': 346}];7bxp7ho4cmsoviw19q4bxr02c;B. Romero;;;dvcrb9b459b1qqi3gh8kpu6ms;Out;;;;;;;;;;;;;;;;;;;;;12,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;0;42;Chattanooga;42;FWR;1,0
2699551247;12;5;1;0;42;cwnjxlibb02fuh0vwgvac6h45;1;-1,0;74,3;2024-07-06T23:04:40.141Z;2024-07-06T23:04:42Z;[{'id': 5096616445, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096616447, 'qualifierId': 346}, {'id': 5096616565, 'qualifierId': 233, 'value': '11'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;dvcrb9b459b1qqi3gh8kpu6ms;Out;;;;;;;;;;;;;;;;;;;;;11,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;0;42;Crown Legacy;42;FWL;1,0
2699551381;13;1;1;1;8;cwnjxlibb02fuh0vwgvac6h45;0;3,9;51,8;2024-07-06T23:05:06.566Z;2024-07-06T23:05:12Z;[{'id': 5096617207, 'qualifierId': 141, 'value': '24.9'}, {'id': 5096617211, 'qualifierId': 213, 'value': '6.02'}, {'id': 5096617205, 'qualifierId': 140, 'value': '68.7'}, {'id': 5096617215, 'qualifierId': 74}, {'id': 5096617201, 'qualifierId': 124}, {'id': 5096617209, 'qualifierId': 212, 'value': '70.5'}, {'id': 5096617213, 'qualifierId': 1}, {'id': 5096617203, 'qualifierId': 56, 'value': 'Center'}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;68,7;;6,02;;70,5;24,9;1,0;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;68,7;24,9;;;;;;;;0;1;8;Crown Legacy;68;GK;1,0
2699551393;12;1;1;1;15;6ubc4y1v6hr63mca7ica4hp90;1;26,8;79,9;2024-07-06T23:05:13.621Z;2024-07-06T23:05:16Z;[{'id': 5096617273, 'qualifierId': 141, 'value': '73.6'}, {'id': 5096617269, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096617271, 'qualifierId': 140, 'value': '11.1'}, {'id': 5096617277, 'qualifierId': 213, 'value': '3.40'}, {'id': 5096617275, 'qualifierId': 212, 'value': '17.0'}, {'id': 5096617267, 'qualifierId': 3}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;11,1;;3,4;;17,0;73,6;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;11,1;73,6;;;;;;;;0;1;15;Chattanooga;75;DC;1,0
2699551395;13;52;1;1;18;6ubc4y1v6hr63mca7ica4hp90;1;11,4;72,9;2024-07-06T23:05:16.500Z;2024-07-14T06:59:11Z;[{'id': 5104154609, 'qualifierId': 376}];aiifscgp07zvj7thb3p3huelm;G. Marks;;;dvcrb9b459b1qqi3gh8kpu6ms;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;1;18;Chattanooga;78;GK;1,0
2699551423;14;1;1;1;21;6ubc4y1v6hr63mca7ica4hp90;1;13,2;65,4;2024-07-06T23:05:19.141Z;2024-07-06T23:05:21Z;[{'id': 5096617407, 'qualifierId': 123}, {'id': 5096617411, 'qualifierId': 140, 'value': '22.1'}, {'id': 5096617417, 'qualifierId': 213, 'value': '5.07'}, {'id': 5096617415, 'qualifierId': 212, 'value': '26.4'}, {'id': 5096617409, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096617413, 'qualifierId': 141, 'value': '29.1'}];aiifscgp07zvj7thb3p3huelm;G. Marks;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;22,1;;5,07;;26,4;29,1;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;22,1;29,1;;;;;;;;0;1;21;Chattanooga;81;GK;1,0
2699551435;15;1;1;1;23;6ubc4y1v6hr63mca7ica4hp90;1;24,4;24,6;2024-07-06T23:05:21.596Z;2024-07-06T23:05:25Z;[{'id': 5096617483, 'qualifierId': 140, 'value': '26.4'}, {'id': 5096617489, 'qualifierId': 213, 'value': '1.42'}, {'id': 5096617481, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096617485, 'qualifierId': 141, 'value': '45.1'}, {'id': 5096617487, 'qualifierId': 212, 'value': '14.1'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;26,4;;1,42;;14,1;45,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;26,4;45,1;;;;;;;;0;1;23;Chattanooga;83;DL;1,0
2699551457;16;1;1;1;27;6ubc4y1v6hr63mca7ica4hp90;1;26,4;45,1;2024-07-06T23:05:25.364Z;2024-07-06T23:05:28Z;[{'id': 5096617593, 'qualifierId': 213, 'value': '4.68'}, {'id': 5096617591, 'qualifierId': 212, 'value': '12.0'}, {'id': 5096617589, 'qualifierId': 141, 'value': '27.4'}, {'id': 5096617587, 'qualifierId': 140, 'value': '26.0'}, {'id': 5096617585, 'qualifierId': 56, 'value': 'Back'}];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;26,0;;4,68;;12,0;27,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;26,0;27,4;;;;;;;;0;1;27;Chattanooga;87;MC;1,0
2699551487;17;1;1;1;30;6ubc4y1v6hr63mca7ica4hp90;1;28,3;25,2;2024-07-06T23:05:28.037Z;2024-07-06T23:05:31Z;[{'id': 5096617759, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096617763, 'qualifierId': 141, 'value': '43.0'}, {'id': 5096617761, 'qualifierId': 140, 'value': '29.5'}, {'id': 5096617767, 'qualifierId': 213, 'value': '1.47'}, {'id': 5096617765, 'qualifierId': 212, 'value': '12.2'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;29,5;;1,47;;12,2;43,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;29,5;43,0;;;;;;;;0;1;30;Chattanooga;90;DL;1,0
2699551511;18;1;1;1;33;6ubc4y1v6hr63mca7ica4hp90;1;28,5;56,4;2024-07-06T23:05:31.620Z;2024-07-06T23:05:35Z;[{'id': 5096617909, 'qualifierId': 141, 'value': '84.2'}, {'id': 5096617911, 'qualifierId': 212, 'value': '19.4'}, {'id': 5096617905, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096617907, 'qualifierId': 140, 'value': '32.8'}, {'id': 5096617913, 'qualifierId': 213, 'value': '1.34'}];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;32,8;;1,34;;19,4;84,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;32,8;84,2;;;;;;;;0;1;33;Chattanooga;93;MC;1,0
2699551545;19;1;1;1;37;6ubc4y1v6hr63mca7ica4hp90;1;34,4;73,3;2024-07-06T23:05:35.076Z;2024-07-06T23:05:38Z;[{'id': 5096618073, 'qualifierId': 141, 'value': '44.8'}, {'id': 5096618071, 'qualifierId': 140, 'value': '27.2'}, {'id': 5096618075, 'qualifierId': 212, 'value': '20.8'}, {'id': 5096618077, 'qualifierId': 213, 'value': '4.34'}, {'id': 5096618069, 'qualifierId': 56, 'value': 'Back'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;27,2;;4,34;;20,8;44,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;27,2;44,8;;;;;;;;0;1;37;Chattanooga;97;DC;1,0
2699551571;20;1;1;1;40;6ubc4y1v6hr63mca7ica4hp90;0;31,8;37,0;2024-07-06T23:05:38.820Z;2024-07-06T23:05:42Z;[{'id': 5096618213, 'qualifierId': 56, 'value': 'Right'}, {'id': 5096618221, 'qualifierId': 213, 'value': '5.79'}, {'id': 5096618219, 'qualifierId': 212, 'value': '50.7'}, {'id': 5096618223, 'qualifierId': 1}, {'id': 5096618215, 'qualifierId': 140, 'value': '74.3'}, {'id': 5096618217, 'qualifierId': 141, 'value': '1.7'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;74,3;;5,79;;50,7;1,7;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;74,3;1,7;;;;;;;;0;1;40;Chattanooga;100;DL;1,0
2699551569;14;8;1;1;44;cwnjxlibb02fuh0vwgvac6h45;1;33,5;94,0;2024-07-06T23:05:42.308Z;2024-07-14T06:59:26Z;[{'id': 5104154747, 'qualifierId': 385}, {'id': 5096618211, 'qualifierId': 56, 'value': 'Back'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;dvcrb9b459b1qqi3gh8kpu6ms;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;1;44;Crown Legacy;104;DC;1,0
2699551573;15;5;1;1;44;cwnjxlibb02fuh0vwgvac6h45;0;33,9;101,5;2024-07-06T23:05:42.854Z;2024-07-06T23:05:49Z;[{'id': 5096618235, 'qualifierId': 347}, {'id': 5096618333, 'qualifierId': 233, 'value': '21'}, {'id': 5096618233, 'qualifierId': 56, 'value': 'Back'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;dvcrb9b459b1qqi3gh8kpu6ms;Out;;;;;;;;;;;;;;;;;;;;;21,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;1;44;Crown Legacy;104;DC;1,0
2699551595;21;5;1;1;44;6ubc4y1v6hr63mca7ica4hp90;1;66,1;-1,5;2024-07-06T23:05:42.854Z;2024-07-06T23:07:54Z;[{'id': 5096618325, 'qualifierId': 56, 'value': 'Right'}, {'id': 5096618327, 'qualifierId': 347}, {'id': 5096618329, 'qualifierId': 233, 'value': '15'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;dvcrb9b459b1qqi3gh8kpu6ms;Out;;;;;;;;;;;;;;;;;;;;;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;1;44;Chattanooga;104;DL;1,0
2699551603;22;1;1;1;51;6ubc4y1v6hr63mca7ica4hp90;1;57,8;0,0;2024-07-06T23:05:49.044Z;2024-07-14T06:59:31Z;[{'id': 5096618381, 'qualifierId': 107}, {'id': 5096618385, 'qualifierId': 140, 'value': '39.2'}, {'id': 5096618387, 'qualifierId': 141, 'value': '12.5'}, {'id': 5096618393, 'qualifierId': 1}, {'id': 5096618383, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096618391, 'qualifierId': 213, 'value': '2.70'}, {'id': 5096618389, 'qualifierId': 212, 'value': '21.6'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;39,2;;2,7;;21,6;12,5;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;39,2;12,5;;;;;;;;0;1;51;Chattanooga;111;MC;1,0
2699551619;23;1;1;1;55;6ubc4y1v6hr63mca7ica4hp90;1;31,6;13,1;2024-07-06T23:05:53.107Z;2024-07-14T06:59:44Z;[{'id': 5096618507, 'qualifierId': 213, 'value': '1.37'}, {'id': 5096618505, 'qualifierId': 212, 'value': '40.7'}, {'id': 5096618499, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096618501, 'qualifierId': 140, 'value': '39.3'}, {'id': 5096618509, 'qualifierId': 1}, {'id': 5096618503, 'qualifierId': 141, 'value': '71.8'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;39,3;;1,37;;40,7;71,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;39,3;71,8;;;;;;;;0;1;55;Chattanooga;115;DL;1,0
2699551651;24;1;1;1;57;6ubc4y1v6hr63mca7ica4hp90;1;41,6;74,1;2024-07-06T23:05:55.620Z;2024-07-06T23:06:02Z;[{'id': 5096618695, 'qualifierId': 141, 'value': '67.5'}, {'id': 5096618697, 'qualifierId': 212, 'value': '10.6'}, {'id': 5096618691, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096618699, 'qualifierId': 213, 'value': '5.84'}, {'id': 5096618693, 'qualifierId': 140, 'value': '50.7'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;50,7;;5,84;;10,6;67,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;50,7;67,5;;;;;;;;0;1;57;Chattanooga;117;DC;1,0
2699551659;25;1;1;2;4;6ubc4y1v6hr63mca7ica4hp90;1;51,5;73,5;2024-07-06T23:06:01.940Z;2024-07-06T23:58:14Z;[{'id': 5096618755, 'qualifierId': 156}, {'id': 5096618743, 'qualifierId': 213, 'value': '2.93'}, {'id': 5096618739, 'qualifierId': 141, 'value': '80.0'}, {'id': 5096618741, 'qualifierId': 212, 'value': '21.5'}, {'id': 5096618737, 'qualifierId': 140, 'value': '31.5'}, {'id': 5096618735, 'qualifierId': 56, 'value': 'Back'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;31,5;;2,93;;21,5;80,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;31,5;80,0;;;;;;;;0;2;4;Chattanooga;124;MC;1,0
2699551677;26;1;1;2;6;6ubc4y1v6hr63mca7ica4hp90;1;31,5;80,0;2024-07-06T23:06:04.659Z;2024-07-06T23:06:05Z;[{'id': 5096618839, 'qualifierId': 212, 'value': '15.3'}, {'id': 5096618833, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096618835, 'qualifierId': 140, 'value': '22.7'}, {'id': 5096618837, 'qualifierId': 141, 'value': '62.1'}, {'id': 5096618841, 'qualifierId': 213, 'value': '4.06'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;22,7;;4,06;;15,3;62,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;22,7;62,1;;;;;;;;0;2;6;Chattanooga;126;DC;1,0
2699551683;27;1;1;2;7;6ubc4y1v6hr63mca7ica4hp90;1;22,7;62,1;2024-07-06T23:06:05.604Z;2024-07-06T23:06:09Z;[{'id': 5096618865, 'qualifierId': 213, 'value': '0.82'}, {'id': 5096618857, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096618861, 'qualifierId': 141, 'value': '72.3'}, {'id': 5096618859, 'qualifierId': 140, 'value': '28.9'}, {'id': 5096618863, 'qualifierId': 212, 'value': '9.5'}];aiifscgp07zvj7thb3p3huelm;G. Marks;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;28,9;;0,82;;9,5;72,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;28,9;72,3;;;;;;;;0;2;7;Chattanooga;127;GK;1,0
2699551699;28;1;1;2;8;6ubc4y1v6hr63mca7ica4hp90;1;28,9;72,3;2024-07-06T23:06:06.227Z;2024-07-06T23:06:09Z;[{'id': 5096618947, 'qualifierId': 140, 'value': '29.9'}, {'id': 5096618945, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096618949, 'qualifierId': 141, 'value': '38.5'}, {'id': 5096618953, 'qualifierId': 213, 'value': '4.76'}, {'id': 5096618951, 'qualifierId': 212, 'value': '23.0'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;29,9;;4,76;;23,0;38,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;29,9;38,5;;;;;;;;0;2;8;Chattanooga;128;DC;1,0
2699551723;29;1;1;2;13;6ubc4y1v6hr63mca7ica4hp90;1;30,6;37,0;2024-07-06T23:06:10.932Z;2024-07-06T23:06:15Z;[{'id': 5096619109, 'qualifierId': 141, 'value': '74.1'}, {'id': 5096619113, 'qualifierId': 213, 'value': '1.43'}, {'id': 5096619111, 'qualifierId': 212, 'value': '25.5'}, {'id': 5096619105, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096619107, 'qualifierId': 140, 'value': '34.1'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;34,1;;1,43;;25,5;74,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;34,1;74,1;;;;;;;;0;2;13;Chattanooga;133;DL;1,0
2699551727;30;1;1;2;17;6ubc4y1v6hr63mca7ica4hp90;1;34,0;74,5;2024-07-06T23:06:15.028Z;2024-07-06T23:06:16Z;[{'id': 5096619133, 'qualifierId': 140, 'value': '43.2'}, {'id': 5096619139, 'qualifierId': 213, 'value': '5.92'}, {'id': 5096619131, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096619135, 'qualifierId': 141, 'value': '69.1'}, {'id': 5096619137, 'qualifierId': 212, 'value': '10.3'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;43,2;;5,92;;10,3;69,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;43,2;69,1;;;;;;;;0;2;17;Chattanooga;137;DC;1,0
