id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Resume;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_PassEndX;value_Length;value_KickOff;value_Zone;value_Angle;value_PassEndY;value_Chipped;value_LongBall;value_Launch;value_HeadPass;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_TouchTypeControl;value_IntendedTackleTarget;value_OutOfPlay;value_TouchTypeClearance;value_Left;value_InSwinger;value_RightFooted;value_CornerTaken;value_Cross;value_Head;value_OutSwinger;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_NextEventThrowIn;value_ThrowIn;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_LeftFooted;value_DeletedEventType;value_LayOff;value_SwitchOfPlay;value_NotVisible;value_AttemptedTackle;value_PlayersCaughtOffside;value_Indirect;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_InjuredPlayerId;value_Injury;value_PullBack;value_Assist;value_HighLeft;value_OutOfBoxCentre;value_BlockedY;value_GoalmouthZ;value_BlockedX;value_RegularPlay;value_GoalmouthY;value_Assisted;value_MediumGkIntervention;value_Hands;value_Fumble;value_Standing;value_ParriedDanger;value_IntentionalAssist;value_GkY;value_CloseHigh;value_BoxCentre;value_FromCorner;value_FirstTouch;value_GkX;value_NextEventGoalKick;value_High;value_GoalKick;value_LowGkIntervention;value_BlockedPass;value_Low;value_BigChance;value_Unchallenged;value_Deflection;value_IndividualPlay;value_LowCentre;value_Diving;value_TouchTypePass;value_TakeOnOvertake;value_TacticalFoul;value_SetPiece;value_CloseLeft;value_FlickOn;value_Blocked;value_BoxLeft;value_LowLeft;value_DefBlock;value_GoalShotGameClock;value_GkXTimeOfGoal;value_SwerveLeft;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_LowRight;value_NotAssisted;value_TakeOnSpace;value_BlockedCross;value_Right;value_Minutes;value_SecondYellow;value_EndType;value_OverhitCross;value_Dissent;value_Overrun;value_BlockedClearance;value_HighCentre;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_BoxDeepLeft;value_SmallBoxRight;value_Volley;value_FreeKick;value_NotPastGoalLine;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Saved;value_Feet;value_ParriedSafe;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2726657061;553;1;2;53;9;d0c07im4a6oj8qa7f1zlt3pqs;1;3,2;33,3;2024-09-28T02:18:34.498Z;2024-09-28T02:18:38Z;[{'id': 5245788701, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245788707, 'qualifierId': 212, 'value': '4.0'}, {'id': 5245788703, 'qualifierId': 140, 'value': '5.8'}, {'id': 5245788705, 'qualifierId': 141, 'value': '29.1'}, {'id': 5245788709, 'qualifierId': 213, 'value': '5.48'}];dcypf9mqtlcn5wetj1z7g3mui;A. Cervantes;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;5,8;4,0;;;5,48;29,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;5,8;29,1;;;;;;;;0;53;9;Vancouver Whitecaps II;3189;GK;1,0
2726657083;554;1;2;53;12;d0c07im4a6oj8qa7f1zlt3pqs;1;7,3;30,1;2024-09-28T02:18:37.938Z;2024-09-28T02:18:42Z;[{'id': 5245788833, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245788839, 'qualifierId': 212, 'value': '26.7'}, {'id': 5245788835, 'qualifierId': 140, 'value': '9.9'}, {'id': 5245788841, 'qualifierId': 213, 'value': '1.47'}, {'id': 5245788837, 'qualifierId': 141, 'value': '69.1'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;9,9;26,7;;;1,47;69,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;9,9;69,1;;;;;;;;0;53;12;Vancouver Whitecaps II;3192;DL;1,0
2726657091;555;1;2;53;17;d0c07im4a6oj8qa7f1zlt3pqs;1;13,0;69,6;2024-09-28T02:18:42.834Z;2024-09-28T02:18:45Z;[{'id': 5245788889, 'qualifierId': 212, 'value': '9.6'}, {'id': 5245788883, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245788887, 'qualifierId': 141, 'value': '55.8'}, {'id': 5245788891, 'qualifierId': 213, 'value': '4.94'}, {'id': 5245788885, 'qualifierId': 140, 'value': '15.1'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;15,1;9,6;;;4,94;55,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;15,1;55,8;;;;;;;;0;53;17;Vancouver Whitecaps II;3197;DC;1,0
2726657137;556;1;2;53;19;d0c07im4a6oj8qa7f1zlt3pqs;1;16,7;55,4;2024-09-28T02:18:45.122Z;2024-09-28T02:18:51Z;[{'id': 5245789129, 'qualifierId': 212, 'value': '17.9'}, {'id': 5245789133, 'qualifierId': 213, 'value': '4.81'}, {'id': 5245789123, 'qualifierId': 140, 'value': '18.3'}, {'id': 5245789121, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245789125, 'qualifierId': 141, 'value': '29.2'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;18,3;17,9;;;4,81;29,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;18,3;29,2;;;;;;;;0;53;19;Vancouver Whitecaps II;3199;MC;1,0
2726657169;557;1;2;53;26;d0c07im4a6oj8qa7f1zlt3pqs;1;25,7;26,7;2024-09-28T02:18:51.554Z;2024-09-28T02:18:57Z;[{'id': 5245789293, 'qualifierId': 140, 'value': '18.4'}, {'id': 5245789297, 'qualifierId': 212, 'value': '27.9'}, {'id': 5245789291, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245789299, 'qualifierId': 213, 'value': '1.85'}, {'id': 5245789295, 'qualifierId': 141, 'value': '66.1'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;18,4;27,9;;;1,85;66,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;18,4;66,1;;;;;;;;0;53;26;Vancouver Whitecaps II;3206;DL;1,0
2726657185;558;1;2;53;32;d0c07im4a6oj8qa7f1zlt3pqs;1;20,9;63,0;2024-09-28T02:18:57.777Z;2024-09-28T02:19:00Z;[{'id': 5245789397, 'qualifierId': 213, 'value': '0.34'}, {'id': 5245789395, 'qualifierId': 212, 'value': '10.7'}, {'id': 5245789391, 'qualifierId': 140, 'value': '30.5'}, {'id': 5245789389, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245789393, 'qualifierId': 141, 'value': '68.2'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;30,5;10,7;;;0,34;68,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;30,5;68,2;;;;;;;;0;53;32;Vancouver Whitecaps II;3212;DC;1,0
2726657207;559;1;2;53;34;d0c07im4a6oj8qa7f1zlt3pqs;1;30,2;73,8;2024-09-28T02:19:00.226Z;2024-09-28T02:19:05Z;[{'id': 5245789539, 'qualifierId': 141, 'value': '65.7'}, {'id': 5245789543, 'qualifierId': 213, 'value': '3.62'}, {'id': 5245789537, 'qualifierId': 140, 'value': '20.1'}, {'id': 5245789541, 'qualifierId': 212, 'value': '12.0'}, {'id': 5245789535, 'qualifierId': 56, 'value': 'Back'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;20,1;12,0;;;3,62;65,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;20,1;65,7;;;;;;;;0;53;34;Vancouver Whitecaps II;3214;MC;1,0
2726657221;560;1;2;53;39;d0c07im4a6oj8qa7f1zlt3pqs;1;25,3;63,4;2024-09-28T02:19:04.914Z;2024-09-28T02:19:07Z;[{'id': 5245789613, 'qualifierId': 213, 'value': '4.77'}, {'id': 5245789605, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245789607, 'qualifierId': 140, 'value': '26.1'}, {'id': 5245789611, 'qualifierId': 212, 'value': '13.7'}, {'id': 5245789609, 'qualifierId': 141, 'value': '43.3'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;26,1;13,7;;;4,77;43,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;26,1;43,3;;;;;;;;0;53;39;Vancouver Whitecaps II;3219;DC;1,0
2726657241;561;1;2;53;42;d0c07im4a6oj8qa7f1zlt3pqs;1;26,1;43,1;2024-09-28T02:19:07.522Z;2024-09-28T02:19:10Z;[{'id': 5245789697, 'qualifierId': 141, 'value': '65.7'}, {'id': 5245789691, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245789699, 'qualifierId': 212, 'value': '15.4'}, {'id': 5245789701, 'qualifierId': 213, 'value': '1.66'}, {'id': 5245789693, 'qualifierId': 140, 'value': '24.8'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;24,8;15,4;;;1,66;65,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;24,8;65,7;;;;;;;;0;53;42;Vancouver Whitecaps II;3222;DL;1,0
2726657257;562;1;2;53;44;d0c07im4a6oj8qa7f1zlt3pqs;1;23,8;65,5;2024-09-28T02:19:10.290Z;2024-09-28T02:19:13Z;[{'id': 5245789785, 'qualifierId': 141, 'value': '39.1'}, {'id': 5245789789, 'qualifierId': 213, 'value': '4.69'}, {'id': 5245789787, 'qualifierId': 212, 'value': '18.0'}, {'id': 5245789781, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245789783, 'qualifierId': 140, 'value': '23.5'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;23,5;18,0;;;4,69;39,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;23,5;39,1;;;;;;;;0;53;44;Vancouver Whitecaps II;3224;DC;1,0
2726657263;563;1;2;53;47;d0c07im4a6oj8qa7f1zlt3pqs;1;22,8;34,9;2024-09-28T02:19:12.946Z;2024-09-28T02:19:14Z;[{'id': 5245789807, 'qualifierId': 141, 'value': '26.5'}, {'id': 5245789805, 'qualifierId': 140, 'value': '24.3'}, {'id': 5245789809, 'qualifierId': 212, 'value': '5.9'}, {'id': 5245789803, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245789811, 'qualifierId': 213, 'value': '4.98'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;24,3;5,9;;;4,98;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;24,3;26,5;;;;;;;;0;53;47;Vancouver Whitecaps II;3227;DL;1,0
2726657281;564;1;2;53;48;d0c07im4a6oj8qa7f1zlt3pqs;1;23,6;25,5;2024-09-28T02:19:14.242Z;2024-09-28T02:19:19Z;[{'id': 5245789909, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245789917, 'qualifierId': 213, 'value': '0.62'}, {'id': 5245789911, 'qualifierId': 140, 'value': '32.1'}, {'id': 5245789915, 'qualifierId': 212, 'value': '10.9'}, {'id': 5245789913, 'qualifierId': 141, 'value': '34.8'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;32,1;10,9;;;0,62;34,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;32,1;34,8;;;;;;;;0;53;48;Vancouver Whitecaps II;3228;DR;1,0
2726657285;565;1;2;53;51;d0c07im4a6oj8qa7f1zlt3pqs;0;31,8;35,4;2024-09-28T02:19:17.298Z;2024-09-28T02:19:29Z;[{'id': 5245789943, 'qualifierId': 213, 'value': '5.73'}, {'id': 5245790217, 'qualifierId': 233, 'value': '382'}, {'id': 5245790183, 'qualifierId': 236}, {'id': 5245789937, 'qualifierId': 140, 'value': '34.5'}, {'id': 5245789941, 'qualifierId': 212, 'value': '3.3'}, {'id': 5245789939, 'qualifierId': 141, 'value': '32.8'}, {'id': 5245790185, 'qualifierId': 286}, {'id': 5245789935, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;34,5;3,3;;;5,73;32,8;;;;;382,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;34,5;32,8;;;;;;;;0;53;51;Vancouver Whitecaps II;3231;MC;1,0
2726657279;382;74;2;53;51;eo64tqkioegeb09iice2hf8bt;1;69,9;59,3;2024-09-28T02:19:17.299Z;2024-09-28T02:25:12Z;[{'id': 5245790221, 'qualifierId': 233, 'value': '565'}, {'id': 5245789907, 'qualifierId': 56, 'value': 'Center'}, {'id': 5245790203, 'qualifierId': 285}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;eimsr1l6zvgixknl2cs8c0lw;Blocked Pass;;;;;;;;;;;;;;;;;;;;565,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;53;51;Austin II;3231;MC;1,0
2726657291;383;49;2;53;55;eo64tqkioegeb09iice2hf8bt;1;67,1;58,7;2024-09-28T02:19:20.936Z;2024-09-28T02:19:21Z;[];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;eimsr1l6zvgixknl2cs8c0lw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;53;55;Austin II;3235;MC;1,0
2726657297;384;1;2;53;55;eo64tqkioegeb09iice2hf8bt;1;67,1;58,7;2024-09-28T02:19:21.007Z;2024-09-28T02:19:22Z;[{'id': 5245790013, 'qualifierId': 141, 'value': '57.3'}, {'id': 5245790017, 'qualifierId': 213, 'value': '3.20'}, {'id': 5245790009, 'qualifierId': 56, 'value': 'Center'}, {'id': 5245790015, 'qualifierId': 212, 'value': '16.0'}, {'id': 5245790011, 'qualifierId': 140, 'value': '51.9'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;51,9;16,0;;;3,2;57,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;51,9;57,3;;;;;;;;0;53;55;Austin II;3235;MC;1,0
2726657309;385;1;2;53;56;eo64tqkioegeb09iice2hf8bt;1;51,9;57,3;2024-09-28T02:19:21.976Z;2024-09-28T02:19:23Z;[{'id': 5245790073, 'qualifierId': 140, 'value': '60.5'}, {'id': 5245790077, 'qualifierId': 212, 'value': '9.8'}, {'id': 5245790071, 'qualifierId': 56, 'value': 'Center'}, {'id': 5245790079, 'qualifierId': 213, 'value': '0.40'}, {'id': 5245790075, 'qualifierId': 141, 'value': '62.9'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;60,5;9,8;;;0,4;62,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;60,5;62,9;;;;;;;;0;53;56;Austin II;3236;DC;1,0
2726657323;386;1;2;53;57;eo64tqkioegeb09iice2hf8bt;1;61,0;62,4;2024-09-28T02:19:23.248Z;2024-09-28T02:19:25Z;[{'id': 5245790127, 'qualifierId': 213, 'value': '0.53'}, {'id': 5245790119, 'qualifierId': 56, 'value': 'Center'}, {'id': 5245790125, 'qualifierId': 212, 'value': '11.4'}, {'id': 5245790121, 'qualifierId': 140, 'value': '70.4'}, {'id': 5245790123, 'qualifierId': 141, 'value': '70.9'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;70,4;11,4;;;0,53;70,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;70,4;70,9;;;;;;;;0;53;57;Austin II;3237;MC;1,0
2726657337;387;1;2;53;59;eo64tqkioegeb09iice2hf8bt;1;69,4;70,9;2024-09-28T02:19:25.216Z;2024-09-28T02:19:29Z;[{'id': 5245790199, 'qualifierId': 213, 'value': '0.51'}, {'id': 5245790193, 'qualifierId': 140, 'value': '91.4'}, {'id': 5245790197, 'qualifierId': 212, 'value': '26.5'}, {'id': 5245790195, 'qualifierId': 141, 'value': '89.9'}, {'id': 5245790191, 'qualifierId': 56, 'value': 'Left'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;91,4;26,5;;;0,51;89,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;91,4;89,9;;;;;;;;0;53;59;Austin II;3239;ML;1,0
2726657341;388;1;2;54;3;eo64tqkioegeb09iice2hf8bt;1;91,4;89,9;2024-09-28T02:19:29.407Z;2024-09-28T02:19:31Z;[{'id': 5245790225, 'qualifierId': 56, 'value': 'Left'}, {'id': 5245790231, 'qualifierId': 212, 'value': '4.0'}, {'id': 5245790227, 'qualifierId': 140, 'value': '87.6'}, {'id': 5245790229, 'qualifierId': 141, 'value': '88.9'}, {'id': 5245790233, 'qualifierId': 213, 'value': '3.31'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;87,6;4,0;;;3,31;88,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;87,6;88,9;;;;;;;;0;54;3;Austin II;3243;DC;1,0
2726657349;389;1;2;54;5;eo64tqkioegeb09iice2hf8bt;0;88,0;88,9;2024-09-28T02:19:30.951Z;2024-10-02T11:00:30Z;[{'id': 5245790273, 'qualifierId': 56, 'value': 'Center'}, {'id': 5245790271, 'qualifierId': 155}, {'id': 5260708939, 'qualifierId': 224}, {'id': 5245790277, 'qualifierId': 141, 'value': '59.6'}, {'id': 5245790281, 'qualifierId': 213, 'value': '5.00'}, {'id': 5245790279, 'qualifierId': 212, 'value': '20.8'}, {'id': 5260708941, 'qualifierId': 72}, {'id': 5245790275, 'qualifierId': 140, 'value': '93.7'}, {'id': 5245790269, 'qualifierId': 2}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;93,7;20,8;;;5,0;59,6;1,0;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;93,7;59,6;;;;;;;;0;54;5;Austin II;3245;ML;1,0
2726657369;566;12;2;54;6;d0c07im4a6oj8qa7f1zlt3pqs;1;8,6;38,0;2024-09-28T02:19:32.291Z;2024-09-28T02:19:37Z;[{'id': 5245790347, 'qualifierId': 140, 'value': '20.4'}, {'id': 5245790345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245790351, 'qualifierId': 212, 'value': '17.0'}, {'id': 5245790349, 'qualifierId': 141, 'value': '20.9'}, {'id': 5245790353, 'qualifierId': 213, 'value': '5.53'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;eimsr1l6zvgixknl2cs8c0lw;Clearance;;;;;;;;;;20,4;17,0;;;5,53;20,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;20,4;20,9;;;;;;;;0;54;6;Vancouver Whitecaps II;3246;DL;1,0
2726657377;390;3;2;54;11;eo64tqkioegeb09iice2hf8bt;0;71,7;69,1;2024-09-28T02:19:36.921Z;2024-10-02T11:00:51Z;[{'id': 5245790411, 'qualifierId': 233, 'value': '567'}, {'id': 5245790391, 'qualifierId': 286}, {'id': 5245790389, 'qualifierId': 56, 'value': 'Center'}, {'id': 5260709013, 'qualifierId': 464}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;eimsr1l6zvgixknl2cs8c0lw;Take On;;;;;;;;;;;;;;;;;;;;567,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;54;11;Austin II;3251;ML;1,0
2726657375;567;7;2;54;11;d0c07im4a6oj8qa7f1zlt3pqs;1;28,3;30,9;2024-09-28T02:19:36.922Z;2024-10-02T11:01:00Z;[{'id': 5245790393, 'qualifierId': 233, 'value': '390'}, {'id': 5245790379, 'qualifierId': 56, 'value': 'Back'}, {'id': 5260709041, 'qualifierId': 383}, {'id': 5245790381, 'qualifierId': 285}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;eimsr1l6zvgixknl2cs8c0lw;Tackle;;;;;;;;;;;;;;;;;;;;390,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;54;11;Vancouver Whitecaps II;3251;FW;1,0
