id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_JerseyNumber;value_TeamFormation;value_Resume;value_TeamKit;value_Involved;value_DirectionOfPlay;value_Length;value_Angle;value_KickOff;value_PassEndY;value_PassEndX;value_Zone;value_LongBall;value_Chipped;value_FlickOn;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_IntendedTackleTarget;value_Launch;value_Offensive;value_TakeOnSpace;value_TouchTypeClearance;value_Defensive;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_TouchTypePass;value_DeletedEventType;value_HeadPass;value_Assist;value_TakeOnOvertake;value_IndividualPlay;value_GoalmouthZ;value_LeftFooted;value_RegularPlay;value_RelatedEventId;value_LowRight;value_BlockedX;value_BlockedY;value_Assisted;value_GoalmouthY;value_35Centre;value_Caught;value_Hands;value_HighGkIntervention;value_Standing;value_SwitchOfPlay;value_Defensive1V1;value_NotVisible;value_BlockedPass;value_OutOfPlay;value_LayOff;value_CloseLeft;value_GkY;value_OutOfBoxCentre;value_RightFooted;value_GkX;value_NextEventGoalKick;value_GoalKick;value_Low;value_Shove/Push;value_TouchTypeControl;value_ThroughBall;value_ShirtPull/Holding;value_Handball;value_IntentionalAssist;value_GoalShotTimestamp;value_KeeperTouched;value_GoalShotGameClock;value_LowCentre;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_FirstTouch;value_BoxLeft;value_BigChance;value_1On1;value_YellowCard;value_RecklessOffence;value_InSwinger;value_Cross;value_Straight;value_FloatedCross;value_OutSwinger;value_Right;value_PlayersCaughtOffside;value_RefereeDelay;value_DrinksBreak;value_Indirect;value_Head;value_Weak;value_SetPiece;value_CloseLeftAndHigh;value_BoxRight;value_TacticalFoul;value_LowLeft;value_NotAssisted;value_Blocked;value_DefBlock;value_Left;value_CornerTaken;value_Minutes;value_OverhitCross;value_High;value_EndType;value_MediumGkIntervention;value_KeeperThrow;value_NotRetreating;value_LowGkIntervention;value_DrivenCross;value_BlockedCross;value_TimeWasting;value_FromCorner;value_SwerveLeft;value_HighRight;value_NotPastGoalLine;value_Collected;value_FromShotOffTarget;value_Stooping;value_ParriedSafe;value_Overrun;value_Strong;value_ParriedDanger;value_Fumble;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_BoxCentre;value_PullBack;value_BlockedClearance;value_MisHit;value_Volley;value_FastBreak;value_Diving;value_OtherReason;value_InjuredPlayerId;value_Injury;value_BoxDeepRight;value_Deflection;value_GkKickFromHands;value_OutOnSideline;value_IncorrectOutOfPlayDecision;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_HighCentre;value_CloseRight;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695060885;270;1;1;29;52;d0c07im4a6oj8qa7f1zlt3pqs;1;86,7;11,3;2024-06-08T01:33:42.313Z;2024-06-08T01:33:44Z;[{'id': 5071861617, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071861621, 'qualifierId': 141, 'value': '14.3'}, {'id': 5071861623, 'qualifierId': 212, 'value': '13.7'}, {'id': 5071861625, 'qualifierId': 213, 'value': '2.99'}, {'id': 5071861619, 'qualifierId': 140, 'value': '73.8'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;13,7;2,99;;14,3;73,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;73,8;14,3;;;;;;;;0;29;52;Colorado Rapids II;1792;AMR;1,0
2695060887;271;1;1;29;54;d0c07im4a6oj8qa7f1zlt3pqs;1;73,6;14,6;2024-06-08T01:33:44.681Z;2024-06-08T01:33:47Z;[{'id': 5071861637, 'qualifierId': 213, 'value': '1.97'}, {'id': 5071861631, 'qualifierId': 140, 'value': '67.7'}, {'id': 5071861633, 'qualifierId': 141, 'value': '36.1'}, {'id': 5071861635, 'qualifierId': 212, 'value': '15.9'}, {'id': 5071861629, 'qualifierId': 56, 'value': 'Center'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;15,9;1,97;;36,1;67,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;67,7;36,1;;;;;;;;0;29;54;Colorado Rapids II;1794;MC;1,0
2695060889;272;1;1;29;57;d0c07im4a6oj8qa7f1zlt3pqs;1;68,6;40,4;2024-06-08T01:33:47.674Z;2024-06-08T01:33:49Z;[{'id': 5071861641, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071861649, 'qualifierId': 213, 'value': '2.03'}, {'id': 5071861647, 'qualifierId': 212, 'value': '19.3'}, {'id': 5071861645, 'qualifierId': 141, 'value': '65.8'}, {'id': 5071861643, 'qualifierId': 140, 'value': '60.4'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;19,3;2,03;;65,8;60,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;60,4;65,8;;;;;;;;0;29;57;Colorado Rapids II;1797;DR;1,0
2695060891;273;1;1;29;59;d0c07im4a6oj8qa7f1zlt3pqs;1;60,2;66,3;2024-06-08T01:33:48.986Z;2024-06-08T01:33:52Z;[{'id': 5071861653, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071861655, 'qualifierId': 140, 'value': '52.3'}, {'id': 5071861657, 'qualifierId': 141, 'value': '38.2'}, {'id': 5071861659, 'qualifierId': 212, 'value': '20.8'}, {'id': 5071861661, 'qualifierId': 213, 'value': '4.30'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;20,8;4,3;;38,2;52,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;52,3;38,2;;;;;;;;0;29;59;Colorado Rapids II;1799;DC;1,0
2695060893;274;1;1;30;2;d0c07im4a6oj8qa7f1zlt3pqs;1;53,8;33,1;2024-06-08T01:33:52.154Z;2024-06-08T01:33:54Z;[{'id': 5071861673, 'qualifierId': 213, 'value': '5.54'}, {'id': 5071861671, 'qualifierId': 212, 'value': '10.4'}, {'id': 5071861669, 'qualifierId': 141, 'value': '22.8'}, {'id': 5071861667, 'qualifierId': 140, 'value': '61.1'}, {'id': 5071861665, 'qualifierId': 56, 'value': 'Center'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;10,4;5,54;;22,8;61,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;61,1;22,8;;;;;;;;0;30;2;Colorado Rapids II;1802;DL;1,0
2695060897;275;1;1;30;4;d0c07im4a6oj8qa7f1zlt3pqs;1;60,9;22,8;2024-06-08T01:33:54.042Z;2024-06-08T01:33:56Z;[{'id': 5071861693, 'qualifierId': 213, 'value': '2.43'}, {'id': 5071861689, 'qualifierId': 141, 'value': '35.2'}, {'id': 5071861691, 'qualifierId': 212, 'value': '13.0'}, {'id': 5071861685, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071861687, 'qualifierId': 140, 'value': '51.5'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;13,0;2,43;;35,2;51,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;51,5;35,2;;;;;;;;0;30;4;Colorado Rapids II;1804;DR;1,0
2695060901;276;1;1;30;6;d0c07im4a6oj8qa7f1zlt3pqs;1;51,5;38,3;2024-06-08T01:33:56.474Z;2024-06-08T01:33:57Z;[{'id': 5071861705, 'qualifierId': 141, 'value': '46.7'}, {'id': 5071861703, 'qualifierId': 140, 'value': '61.6'}, {'id': 5071861701, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071861707, 'qualifierId': 212, 'value': '12.0'}, {'id': 5071861709, 'qualifierId': 213, 'value': '0.49'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;12,0;0,49;;46,7;61,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;61,6;46,7;;;;;;;;0;30;6;Colorado Rapids II;1806;DL;1,0
2695060903;277;1;1;30;7;d0c07im4a6oj8qa7f1zlt3pqs;1;61,6;46,7;2024-06-08T01:33:57.738Z;2024-06-08T01:33:58Z;[{'id': 5071861725, 'qualifierId': 213, 'value': '5.16'}, {'id': 5071861721, 'qualifierId': 141, 'value': '34.3'}, {'id': 5071861723, 'qualifierId': 212, 'value': '9.4'}, {'id': 5071861719, 'qualifierId': 140, 'value': '65.5'}, {'id': 5071861717, 'qualifierId': 56, 'value': 'Center'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;9,4;5,16;;34,3;65,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;65,5;34,3;;;;;;;;0;30;7;Colorado Rapids II;1807;MC;1,0
2695060909;278;1;1;30;8;d0c07im4a6oj8qa7f1zlt3pqs;1;65,4;34,3;2024-06-08T01:33:58.281Z;2024-06-08T01:34:00Z;[{'id': 5071861733, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071861735, 'qualifierId': 140, 'value': '43.8'}, {'id': 5071861737, 'qualifierId': 141, 'value': '31.9'}, {'id': 5071861739, 'qualifierId': 212, 'value': '22.7'}, {'id': 5071861741, 'qualifierId': 213, 'value': '3.21'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;22,7;3,21;;31,9;43,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;43,8;31,9;;;;;;;;0;30;8;Colorado Rapids II;1808;MC;1,0
2695060911;279;1;1;30;10;d0c07im4a6oj8qa7f1zlt3pqs;1;41,0;32,1;2024-06-08T01:33:59.946Z;2024-06-08T01:34:02Z;[{'id': 5071861749, 'qualifierId': 141, 'value': '18.3'}, {'id': 5071861751, 'qualifierId': 212, 'value': '10.8'}, {'id': 5071861745, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071861747, 'qualifierId': 140, 'value': '46.1'}, {'id': 5071861753, 'qualifierId': 213, 'value': '5.23'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;10,8;5,23;;18,3;46,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;46,1;18,3;;;;;;;;0;30;10;Colorado Rapids II;1810;DL;1,0
2695060915;280;1;1;30;12;d0c07im4a6oj8qa7f1zlt3pqs;1;45,3;22,5;2024-06-08T01:34:02.283Z;2024-06-08T01:34:09Z;[{'id': 5071861785, 'qualifierId': 141, 'value': '89.4'}, {'id': 5071861783, 'qualifierId': 140, 'value': '85.1'}, {'id': 5071861787, 'qualifierId': 212, 'value': '61.8'}, {'id': 5071861789, 'qualifierId': 213, 'value': '0.83'}, {'id': 5071861791, 'qualifierId': 1}, {'id': 5071861777, 'qualifierId': 155}, {'id': 5071861781, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071861779, 'qualifierId': 196}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;61,8;0,83;;89,4;85,1;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;85,1;89,4;;;;;;;;0;30;12;Colorado Rapids II;1812;DR;1,0
2695060919;281;1;1;30;20;d0c07im4a6oj8qa7f1zlt3pqs;0;91,5;74,2;2024-06-08T01:34:09.786Z;2024-06-08T01:34:11Z;[{'id': 5071861799, 'qualifierId': 140, 'value': '88.1'}, {'id': 5071861805, 'qualifierId': 213, 'value': '4.43'}, {'id': 5071861801, 'qualifierId': 141, 'value': '56.1'}, {'id': 5071861803, 'qualifierId': 212, 'value': '12.8'}, {'id': 5071861797, 'qualifierId': 56, 'value': 'Center'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;12,8;4,43;;56,1;88,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;88,1;56,1;;;;;;;;0;30;20;Colorado Rapids II;1820;DC;1,0
2695060917;278;12;1;30;20;iiolvosiuokkrl5iuoxcjo4p;1;11,0;43,6;2024-06-08T01:34:10.732Z;2024-06-08T01:34:18Z;[{'id': 5071861903, 'qualifierId': 212, 'value': '33.9'}, {'id': 5071861901, 'qualifierId': 141, 'value': '27.2'}, {'id': 5071861905, 'qualifierId': 213, 'value': '5.95'}, {'id': 5071861899, 'qualifierId': 140, 'value': '41.5'}, {'id': 5071861795, 'qualifierId': 56, 'value': 'Back'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;dbl4khkyxz3wn6wrkmemwwk5w;Clearance;;;;;;;;;;33,9;5,95;;27,2;41,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;41,5;27,2;;;;;;;;0;30;20;Austin II;1820;DL;1,0
2695060933;282;1;1;30;25;d0c07im4a6oj8qa7f1zlt3pqs;1;65,6;75,3;2024-06-08T01:34:14.938Z;2024-06-08T01:34:18Z;[{'id': 5071861875, 'qualifierId': 140, 'value': '51.1'}, {'id': 5071861873, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071861881, 'qualifierId': 213, 'value': '3.80'}, {'id': 5071861877, 'qualifierId': 141, 'value': '58.1'}, {'id': 5071861879, 'qualifierId': 212, 'value': '19.2'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;19,2;3,8;;58,1;51,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;51,1;58,1;;;;;;;;0;30;25;Colorado Rapids II;1825;DC;1,0
2695060937;283;1;1;30;28;d0c07im4a6oj8qa7f1zlt3pqs;1;51,1;58,1;2024-06-08T01:34:18.171Z;2024-06-08T01:34:19Z;[{'id': 5071861907, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071861911, 'qualifierId': 141, 'value': '61.2'}, {'id': 5071861913, 'qualifierId': 212, 'value': '10.9'}, {'id': 5071861915, 'qualifierId': 213, 'value': '0.19'}, {'id': 5071861909, 'qualifierId': 140, 'value': '61.3'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;10,9;0,19;;61,2;61,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;61,3;61,2;;;;;;;;0;30;28;Colorado Rapids II;1828;DL;1,0
2695060945;284;1;1;30;29;d0c07im4a6oj8qa7f1zlt3pqs;1;61,3;61,2;2024-06-08T01:34:19.434Z;2024-06-08T01:34:21Z;[{'id': 5071861947, 'qualifierId': 213, 'value': '3.35'}, {'id': 5071861941, 'qualifierId': 141, 'value': '55.8'}, {'id': 5071861943, 'qualifierId': 212, 'value': '17.4'}, {'id': 5071861939, 'qualifierId': 140, 'value': '45.1'}, {'id': 5071861937, 'qualifierId': 56, 'value': 'Back'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;17,4;3,35;;55,8;45,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;45,1;55,8;;;;;;;;0;30;29;Colorado Rapids II;1829;MC;1,0
2695060951;285;1;1;30;32;d0c07im4a6oj8qa7f1zlt3pqs;1;44,3;53,4;2024-06-08T01:34:21.786Z;2024-06-08T01:34:24Z;[{'id': 5071861973, 'qualifierId': 212, 'value': '8.2'}, {'id': 5071861975, 'qualifierId': 213, 'value': '5.45'}, {'id': 5071861971, 'qualifierId': 141, 'value': '44.5'}, {'id': 5071861969, 'qualifierId': 140, 'value': '49.5'}, {'id': 5071861967, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;8,2;5,45;;44,5;49,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;49,5;44,5;;;;;;;;0;30;32;Colorado Rapids II;1832;DL;1,0
2695060953;286;1;1;30;34;d0c07im4a6oj8qa7f1zlt3pqs;1;44,6;47,0;2024-06-08T01:34:24.106Z;2024-06-14T08:58:00Z;[{'id': 5071862003, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076892371, 'qualifierId': 156}, {'id': 5071862005, 'qualifierId': 140, 'value': '38.1'}, {'id': 5071862015, 'qualifierId': 213, 'value': '2.16'}, {'id': 5071862009, 'qualifierId': 141, 'value': '62.0'}, {'id': 5071862011, 'qualifierId': 212, 'value': '12.3'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;12,3;2,16;;62,0;38,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;38,1;62,0;;;;;;;;0;30;34;Colorado Rapids II;1834;MC;1,0
2695060965;287;1;1;30;38;d0c07im4a6oj8qa7f1zlt3pqs;1;37,2;64,5;2024-06-08T01:34:28.394Z;2024-06-08T01:34:31Z;[{'id': 5071862069, 'qualifierId': 141, 'value': '71.5'}, {'id': 5071862071, 'qualifierId': 212, 'value': '20.8'}, {'id': 5071862073, 'qualifierId': 213, 'value': '0.23'}, {'id': 5071862065, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071862067, 'qualifierId': 140, 'value': '56.5'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;20,8;0,23;;71,5;56,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;56,5;71,5;;;;;;;;0;30;38;Colorado Rapids II;1838;DL;1,0
2695060971;288;1;1;30;41;d0c07im4a6oj8qa7f1zlt3pqs;1;55,9;70,9;2024-06-08T01:34:31.114Z;2024-06-08T01:34:32Z;[{'id': 5071862099, 'qualifierId': 140, 'value': '56.2'}, {'id': 5071862105, 'qualifierId': 213, 'value': '1.55'}, {'id': 5071862103, 'qualifierId': 212, 'value': '15.0'}, {'id': 5071862101, 'qualifierId': 141, 'value': '93.0'}, {'id': 5071862097, 'qualifierId': 56, 'value': 'Left'}];35ds2xu43z6jccyhlr8jsomzu;B. Arellano;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;15,0;1,55;;93,0;56,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;56,2;93,0;;;;;;;;0;30;41;Colorado Rapids II;1841;AMC;1,0
2695060979;289;2;1;30;43;d0c07im4a6oj8qa7f1zlt3pqs;1;50,0;87,3;2024-06-08T01:34:32.779Z;2024-06-14T08:58:15Z;[{'id': 5071862149, 'qualifierId': 141, 'value': '98.7'}, {'id': 5071862153, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071862151, 'qualifierId': 7, 'value': '3cbmr8hg3kszw5wl04p3ol27e'}, {'id': 5071862147, 'qualifierId': 140, 'value': '66.4'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;dbl4khkyxz3wn6wrkmemwwk5w;Offside Pass;;;;;;;;;;;;;98,7;66,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;66,4;98,7;;;;;;;;0;30;43;Colorado Rapids II;1843;MC;1,0
2695060981;279;55;1;30;43;iiolvosiuokkrl5iuoxcjo4p;1;32,8;11,5;2024-06-08T01:34:32.780Z;2024-06-14T08:58:20Z;[];4wu5ystem7t4d7veep83j2qne;S. Flores;;;dbl4khkyxz3wn6wrkmemwwk5w;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;30;43;Austin II;1843;DR;1,0
2695061021;280;27;1;31;7;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-06-08T01:34:57.356Z;2024-06-08T02:07:01Z;[{'id': 5071862337, 'qualifierId': 201}, {'id': 5071883697, 'qualifierId': 233, 'value': '290'}, {'id': 5071862339, 'qualifierId': 246}];;;;;dbl4khkyxz3wn6wrkmemwwk5w;Start delay;;;;;;;;;;;;;;;;;;;;290,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;31;7;Austin II;1867;;
