id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_TeamKit;value_Captain;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndY;value_Length;value_Zone;value_PassEndX;value_LongBall;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Direct;value_Offensive;value_Foul;value_Shove/Push;value_Defensive;value_Cross;value_FreeKickTaken;value_Chipped;value_OutOfPlay;value_KeeperThrow;value_SwitchOfPlay;value_NextEventGoalKick;value_GoalKick;value_Low;value_AttemptedTackle;value_BlockedPass;value_Left;value_Right;value_CornerTaken;value_InSwinger;value_Head;value_LayOff;value_Assist;value_OutOfBoxCentre;value_GkX;value_RegularPlay;value_RightFooted;value_IndividualPlay;value_CloseRight;value_GoalmouthY;value_Assisted;value_GoalmouthZ;value_GkY;value_RelatedEventId;value_IntendedTackleTarget;value_HeadPass;value_High;value_BlockedY;value_Blocked;value_HitWoodwork;value_LowCentre;value_HitBar;value_BlockedX;value_DefBlock;value_PlayersCaughtOffside;value_FollowsShotRebound;value_DeletedEventType;value_Indirect;value_TacticalFoul;value_YellowCard;value_LeftFooted;value_BoxRight;value_NotAssisted;value_Stooping;value_Collected;value_Hands;value_NotVisible;value_BoxCentre;value_CloseLeft;value_IntentionalAssist;value_SwerveLeft;value_LowLeft;value_BoxLeft;value_FirstTouch;value_Fumble;value_ParriedDanger;value_ShirtPull/Holding;value_PenaltyTakerId;value_Penalty;value_Scored;value_Diving;value_GoalShotGameClock;value_GoalShotTimestamp;value_Second(2Nd)OppositeRelatedEventId;value_BigChance;value_CausingPlayer;value_RecklessOffence;value_FlickOn;value_DrinksBreak;value_RefereeDelay;value_HighLeft;value_SmallBoxLeft;value_LowRight;value_FollowsADribble;value_CloseHigh;value_Minutes;value_PullBack;value_35Centre;value_FreeKick;value_EndType;value_GkHoof;value_OutSwinger;value_Overrun;value_InjuredPlayerId;value_Injury;value_ThroughBall;value_2NdAssist;value_2NdAssisted;value_2NdRelatedEventId;value_FastBreak;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_FromCorner;value_NotPastGoalLine;value_Feet;value_Sliding;value_ParriedSafe;value_SetPiece;value_AerialFoul;value_CloseRightAndHigh;value_BlockedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2711623979;215;10;1;22;14;1pc6sx2h4rp113ldkbp5d2xas;1;3,7;44,5;2024-08-22T00:26:27.914Z;2024-08-22T01:00:27Z;[{'id': 5163349753, 'qualifierId': 182}, {'id': 5163349755, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163349929, 'qualifierId': 381}, {'id': 5163349931, 'qualifierId': 180}, {'id': 5163349937, 'qualifierId': 233, 'value': '194'}, {'id': 5163349927, 'qualifierId': 174}];9r22tf7lu2q4un35qwfsnpw5w;K. Zeruhn;;;bzxivr33jhmizbymk316otj4k;Save;;;;;;;;;;;;;;;;;;;194,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;22;14;Houston Dynamo II;1334;GK;1,0
2711623989;216;12;1;22;18;1pc6sx2h4rp113ldkbp5d2xas;1;6,8;45,2;2024-08-22T00:26:31.679Z;2024-08-22T00:26:33Z;[{'id': 5163349801, 'qualifierId': 167}, {'id': 5163349789, 'qualifierId': 141, 'value': '0.0'}, {'id': 5163349793, 'qualifierId': 213, 'value': '5.14'}, {'id': 5163349785, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163349791, 'qualifierId': 212, 'value': '34.1'}, {'id': 5163349787, 'qualifierId': 140, 'value': '20.4'}];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;;bzxivr33jhmizbymk316otj4k;Clearance;;;;;;;;;;;5,14;0,0;34,1;;20,4;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;20,4;0,0;;;;;;;;0;22;18;Houston Dynamo II;1338;DC;1,0
2711623997;195;5;1;22;19;7pmw399vh2v44cjle4fkklp1w;1;77,4;101,0;2024-08-22T00:26:32.850Z;2024-08-22T00:27:09Z;[{'id': 5163349803, 'qualifierId': 56, 'value': 'Left'}, {'id': 5163349805, 'qualifierId': 347}, {'id': 5163349807, 'qualifierId': 233, 'value': '217'}];60ej9rpig6xzj1d80w0ki92i;G. Segal;;;bzxivr33jhmizbymk316otj4k;Out;;;;;;;;;;;;;;;;;;1,0;217,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;22;19;Minnesota United II;1339;FW;1,0
2711623991;217;5;1;22;19;1pc6sx2h4rp113ldkbp5d2xas;0;22,6;-1,0;2024-08-22T00:26:32.850Z;2024-08-22T00:26:36Z;[{'id': 5163349799, 'qualifierId': 347}, {'id': 5163349825, 'qualifierId': 233, 'value': '195'}, {'id': 5163349797, 'qualifierId': 56, 'value': 'Back'}];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;;bzxivr33jhmizbymk316otj4k;Out;;;;;;;;;;;;;;;;;;1,0;195,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;22;19;Houston Dynamo II;1339;DC;1,0
2711624073;196;1;1;22;43;7pmw399vh2v44cjle4fkklp1w;1;73,9;100,0;2024-08-22T00:26:56.174Z;2024-08-22T00:26:58Z;[{'id': 5163350331, 'qualifierId': 140, 'value': '81.8'}, {'id': 5163350337, 'qualifierId': 213, 'value': '5.90'}, {'id': 5163350329, 'qualifierId': 56, 'value': 'Left'}, {'id': 5163350327, 'qualifierId': 107}, {'id': 5163350335, 'qualifierId': 212, 'value': '8.9'}, {'id': 5163350333, 'qualifierId': 141, 'value': '96.9'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;5,9;96,9;8,9;;81,8;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;81,8;96,9;;;;;;;;0;22;43;Minnesota United II;1363;DC;1,0
2711624087;197;1;1;22;45;7pmw399vh2v44cjle4fkklp1w;1;82,6;97,4;2024-08-22T00:26:58.470Z;2024-08-22T00:27:02Z;[{'id': 5163350421, 'qualifierId': 212, 'value': '8.1'}, {'id': 5163350417, 'qualifierId': 140, 'value': '74.9'}, {'id': 5163350419, 'qualifierId': 141, 'value': '97.2'}, {'id': 5163350423, 'qualifierId': 213, 'value': '3.16'}, {'id': 5163350415, 'qualifierId': 56, 'value': 'Left'}];bp0a3bvzsxokh4nu3bq96yx3o;J. Bell;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;3,16;97,2;8,1;;74,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;74,9;97,2;;;;;;;;0;22;45;Minnesota United II;1365;AMC;1,0
2711624089;198;4;1;22;49;7pmw399vh2v44cjle4fkklp1w;1;77,0;88,8;2024-08-22T00:27:02.663Z;2024-08-22T00:27:10Z;[{'id': 5163350449, 'qualifierId': 286}, {'id': 5163350445, 'qualifierId': 152}, {'id': 5163350447, 'qualifierId': 265}, {'id': 5163350441, 'qualifierId': 13}, {'id': 5163350467, 'qualifierId': 233, 'value': '218'}, {'id': 5163350443, 'qualifierId': 56, 'value': 'Left'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;bzxivr33jhmizbymk316otj4k;Foul;;;;;;;;;;;;;;;;;;;218,0;;1,0;1,0;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;22;49;Minnesota United II;1369;DC;1,0
2711624093;218;4;1;22;49;1pc6sx2h4rp113ldkbp5d2xas;0;23,0;11,2;2024-08-22T00:27:02.664Z;2024-08-22T00:27:10Z;[{'id': 5163350471, 'qualifierId': 233, 'value': '198'}, {'id': 5163350465, 'qualifierId': 285}, {'id': 5163350459, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163350463, 'qualifierId': 265}, {'id': 5163350457, 'qualifierId': 13}, {'id': 5163350461, 'qualifierId': 152}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;bzxivr33jhmizbymk316otj4k;Foul;;;;;;;;;;;;;;;;;;;198,0;;1,0;;1,0;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;22;49;Houston Dynamo II;1369;FW;1,0
2711624195;199;1;1;23;33;7pmw399vh2v44cjle4fkklp1w;0;75,7;92,8;2024-08-22T00:27:46.422Z;2024-08-22T00:27:47Z;[{'id': 5163351099, 'qualifierId': 2}, {'id': 5163351111, 'qualifierId': 141, 'value': '47.0'}, {'id': 5163351117, 'qualifierId': 1}, {'id': 5163351101, 'qualifierId': 5}, {'id': 5163351107, 'qualifierId': 56, 'value': 'Center'}, {'id': 5163351113, 'qualifierId': 212, 'value': '38.1'}, {'id': 5163351115, 'qualifierId': 213, 'value': '5.33'}, {'id': 5163351109, 'qualifierId': 140, 'value': '96.6'}, {'id': 5163351103, 'qualifierId': 155}, {'id': 5163351105, 'qualifierId': 152}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;5,33;47,0;38,1;;96,6;1,0;;;;;1,0;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;96,6;47,0;;;;;;;;0;23;33;Minnesota United II;1413;MC;1,0
2711624207;219;52;1;23;36;1pc6sx2h4rp113ldkbp5d2xas;1;3,4;49,9;2024-08-22T00:27:49.535Z;2024-08-22T00:27:49Z;[];9r22tf7lu2q4un35qwfsnpw5w;K. Zeruhn;;;bzxivr33jhmizbymk316otj4k;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;23;36;Houston Dynamo II;1416;GK;1,0
2711624251;220;1;1;23;46;1pc6sx2h4rp113ldkbp5d2xas;1;11,6;49,4;2024-08-22T00:27:59.087Z;2024-08-22T00:28:01Z;[{'id': 5163351359, 'qualifierId': 213, 'value': '1.13'}, {'id': 5163351353, 'qualifierId': 140, 'value': '15.7'}, {'id': 5163351349, 'qualifierId': 123}, {'id': 5163351355, 'qualifierId': 141, 'value': '62.9'}, {'id': 5163351351, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163351357, 'qualifierId': 212, 'value': '10.1'}];9r22tf7lu2q4un35qwfsnpw5w;K. Zeruhn;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;1,13;62,9;10,1;;15,7;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;15,7;62,9;;;;;;;;0;23;46;Houston Dynamo II;1426;GK;1,0
2711624277;221;1;1;23;48;1pc6sx2h4rp113ldkbp5d2xas;1;15,5;63,1;2024-08-22T00:28:01.230Z;2024-08-22T00:28:06Z;[{'id': 5163351479, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163351483, 'qualifierId': 141, 'value': '95.9'}, {'id': 5163351487, 'qualifierId': 213, 'value': '0.78'}, {'id': 5163351481, 'qualifierId': 140, 'value': '37.1'}, {'id': 5163351485, 'qualifierId': 212, 'value': '31.8'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;0,78;95,9;31,8;;37,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;37,1;95,9;;;;;;;;0;23;48;Houston Dynamo II;1428;DC;1,0
2711624287;222;1;1;23;53;1pc6sx2h4rp113ldkbp5d2xas;1;43,0;93,2;2024-08-22T00:28:06.783Z;2024-08-22T00:28:08Z;[{'id': 5163351539, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163351543, 'qualifierId': 141, 'value': '78.8'}, {'id': 5163351541, 'qualifierId': 140, 'value': '42.2'}, {'id': 5163351547, 'qualifierId': 213, 'value': '4.63'}, {'id': 5163351545, 'qualifierId': 212, 'value': '9.8'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;4,63;78,8;9,8;;42,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;42,2;78,8;;;;;;;;0;23;53;Houston Dynamo II;1433;DML;1,0
2711624321;223;1;1;23;55;1pc6sx2h4rp113ldkbp5d2xas;1;42,8;78,4;2024-08-22T00:28:08.319Z;2024-08-22T00:28:11Z;[{'id': 5163351713, 'qualifierId': 141, 'value': '64.2'}, {'id': 5163351721, 'qualifierId': 213, 'value': '4.92'}, {'id': 5163351709, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163351717, 'qualifierId': 212, 'value': '9.9'}, {'id': 5163351711, 'qualifierId': 140, 'value': '44.7'}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;4,92;64,2;9,9;;44,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;44,7;64,2;;;;;;;;0;23;55;Houston Dynamo II;1435;DMC;1,0
2711624335;224;1;1;23;58;1pc6sx2h4rp113ldkbp5d2xas;1;49,1;70,6;2024-08-22T00:28:11.855Z;2024-08-22T00:28:14Z;[{'id': 5163351777, 'qualifierId': 56, 'value': 'Left'}, {'id': 5163351783, 'qualifierId': 212, 'value': '15.4'}, {'id': 5163351785, 'qualifierId': 213, 'value': '1.21'}, {'id': 5163351779, 'qualifierId': 140, 'value': '54.3'}, {'id': 5163351781, 'qualifierId': 141, 'value': '91.8'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;1,21;91,8;15,4;;54,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;54,3;91,8;;;;;;;;0;23;58;Houston Dynamo II;1438;FW;1,0
2711624353;225;1;1;24;1;1pc6sx2h4rp113ldkbp5d2xas;1;54,5;90,6;2024-08-22T00:28:14.655Z;2024-08-22T00:28:19Z;[{'id': 5163351873, 'qualifierId': 141, 'value': '82.7'}, {'id': 5163351875, 'qualifierId': 212, 'value': '20.3'}, {'id': 5163351869, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163351877, 'qualifierId': 213, 'value': '3.41'}, {'id': 5163351871, 'qualifierId': 140, 'value': '35.9'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;3,41;82,7;20,3;;35,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;35,9;82,7;;;;;;;;0;24;1;Houston Dynamo II;1441;DML;1,0
2711624369;226;1;1;24;6;1pc6sx2h4rp113ldkbp5d2xas;1;36,7;73,8;2024-08-22T00:28:19.487Z;2024-08-22T00:28:22Z;[{'id': 5163351939, 'qualifierId': 56, 'value': 'Left'}, {'id': 5163351943, 'qualifierId': 141, 'value': '95.1'}, {'id': 5163351947, 'qualifierId': 213, 'value': '0.79'}, {'id': 5163351941, 'qualifierId': 140, 'value': '50.5'}, {'id': 5163351945, 'qualifierId': 212, 'value': '20.5'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;0,79;95,1;20,5;;50,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;50,5;95,1;;;;;;;;0;24;6;Houston Dynamo II;1446;DC;1,0
2711624375;227;3;1;24;9;1pc6sx2h4rp113ldkbp5d2xas;0;56,4;96,0;2024-08-22T00:28:22.590Z;2024-08-22T00:28:26Z;[{'id': 5163351965, 'qualifierId': 286}, {'id': 5163351963, 'qualifierId': 56, 'value': 'Left'}, {'id': 5163351989, 'qualifierId': 233, 'value': '200'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;bzxivr33jhmizbymk316otj4k;Take On;;;;;;;;;;;;;;;;;;;200,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;24;9;Houston Dynamo II;1449;DML;1,0
2711624377;200;7;1;24;9;7pmw399vh2v44cjle4fkklp1w;1;43,6;4,0;2024-08-22T00:28:22.591Z;2024-08-22T00:28:26Z;[{'id': 5163351967, 'qualifierId': 167}, {'id': 5163351969, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163351983, 'qualifierId': 233, 'value': '227'}, {'id': 5163351971, 'qualifierId': 285}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;bzxivr33jhmizbymk316otj4k;Tackle;;;;;;;;;;;;;;;;;;;227,0;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;24;9;Minnesota United II;1449;DR;1,0
2711624391;201;5;1;24;11;7pmw399vh2v44cjle4fkklp1w;0;44,5;-1,3;2024-08-22T00:28:24.126Z;2024-08-22T00:50:00Z;[{'id': 5163352025, 'qualifierId': 347}, {'id': 5163352165, 'qualifierId': 233, 'value': '228'}, {'id': 5163352023, 'qualifierId': 56, 'value': 'Back'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;bzxivr33jhmizbymk316otj4k;Out;;;;;;;;;;;;;;;;;;1,0;228,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;24;11;Minnesota United II;1451;DR;1,0
2711624411;228;5;1;24;11;1pc6sx2h4rp113ldkbp5d2xas;1;55,5;101,3;2024-08-22T00:28:24.126Z;2024-08-22T00:50:00Z;[{'id': 5163352161, 'qualifierId': 233, 'value': '201'}, {'id': 5163352153, 'qualifierId': 56, 'value': 'Left'}, {'id': 5163352155, 'qualifierId': 347}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;bzxivr33jhmizbymk316otj4k;Out;;;;;;;;;;;;;;;;;;1,0;201,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;24;11;Houston Dynamo II;1451;DML;1,0
2711624425;229;1;1;24;21;1pc6sx2h4rp113ldkbp5d2xas;1;54,1;100,0;2024-08-22T00:28:34.560Z;2024-08-22T00:28:37Z;[{'id': 5163352235, 'qualifierId': 213, 'value': '5.56'}, {'id': 5163352233, 'qualifierId': 212, 'value': '18.0'}, {'id': 5163352227, 'qualifierId': 56, 'value': 'Left'}, {'id': 5163352229, 'qualifierId': 140, 'value': '67.0'}, {'id': 5163352231, 'qualifierId': 141, 'value': '83.5'}, {'id': 5163352225, 'qualifierId': 107}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;5,56;83,5;18,0;;67,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;67,0;83,5;;;;;;;;0;24;21;Houston Dynamo II;1461;DML;1,0
2711624429;230;1;1;24;24;1pc6sx2h4rp113ldkbp5d2xas;1;67,3;84,2;2024-08-22T00:28:37.519Z;2024-08-22T00:28:39Z;[{'id': 5163352245, 'qualifierId': 141, 'value': '89.9'}, {'id': 5163352241, 'qualifierId': 56, 'value': 'Left'}, {'id': 5163352247, 'qualifierId': 212, 'value': '7.4'}, {'id': 5163352243, 'qualifierId': 140, 'value': '61.3'}, {'id': 5163352249, 'qualifierId': 213, 'value': '2.59'}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;2,59;89,9;7,4;;61,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;61,3;89,9;;;;;;;;0;24;24;Houston Dynamo II;1464;DMC;1,0
2711624453;231;1;1;24;26;1pc6sx2h4rp113ldkbp5d2xas;1;60,3;88,7;2024-08-22T00:28:39.342Z;2024-08-22T00:28:47Z;[{'id': 5163352363, 'qualifierId': 212, 'value': '10.2'}, {'id': 5163352359, 'qualifierId': 140, 'value': '54.3'}, {'id': 5163352365, 'qualifierId': 213, 'value': '4.05'}, {'id': 5163352361, 'qualifierId': 141, 'value': '76.9'}, {'id': 5163352357, 'qualifierId': 56, 'value': 'Center'}];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;4,05;76,9;10,2;;54,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;54,3;76,9;;;;;;;;0;24;26;Houston Dynamo II;1466;DC;1,0
2711624487;204;83;1;24;33;7pmw399vh2v44cjle4fkklp1w;0;42,8;24,8;2024-08-22T00:28:46.390Z;2024-08-22T00:58:14Z;[{'id': 5163407615, 'qualifierId': 399, 'value': 'a4staqjshva5lhcr0dw744nze'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;bzxivr33jhmizbymk316otj4k;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;24;33;Minnesota United II;1473;MC;1,0
