id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_TeamPlayerFormation;value_TeamFormation;value_JerseyNumber;value_TeamKit;value_Resume;value_Involved;value_DirectionOfPlay;value_PassEndX;value_PassEndY;value_Angle;value_Length;value_KickOff;value_Zone;value_Launch;value_LongBall;value_LowGkIntervention;value_KeeperThrow;value_LayOff;value_FlickOn;value_DeletedEventType;value_OppositeRelatedEventId;value_Defensive;value_TouchTypeControl;value_Offensive;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_SwitchOfPlay;value_Chipped;value_Head;value_HeadPass;value_TakeOnOvertake;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_TakeOnSpace;value_Defensive1V1;value_OutOfPlay;value_Right;value_Left;value_InSwinger;value_LeftFooted;value_CornerTaken;value_Cross;value_Shove/Push;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_RightFooted;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypeClearance;value_BlockedPass;value_Assist;value_BoxRight;value_GkY;value_Assisted;value_GkX;value_GoalmouthY;value_RegularPlay;value_GoalmouthZ;value_IndividualPlay;value_DefBlock;value_ShirtPull/Holding;value_InjuredPlayerId;value_Injury;value_OverArm;value_BlockedX;value_BlockedY;value_OutOfBoxCentre;value_HighCentre;value_Reaching;value_Fingertip;value_Hands;value_HighGkIntervention;value_IntentionalAssist;value_OutSwinger;value_BoxCentre;value_FromCorner;value_Volley;value_FirstTouch;value_BigChance;value_LowCentre;value_Feet;value_Stooping;value_ParriedSafe;value_SetPiece;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_PullBack;value_Diving;value_ParriedDanger;value_MediumGkIntervention;value_PlayersCaughtOffside;value_Indirect;value_BoxLeft;value_Collected;value_NotVisible;value_ThroughBall;value_Overrun;value_NotPastGoalLine;value_FollowsShotRebound;value_Minutes;value_RecklessOffence;value_Dissent;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_LowLeft;value_LowRight;value_HighClaim;value_FastBreak;value_35Centre;value_Standing;value_GkStart;value_HighRight;value_BlockedCross;value_Blocked;value_DrivenCross;value_Straight;value_RefereeStop;value_WeatherProblem;value_ClockAffecting;value_NotAssisted;value_HighLeft;value_High;value_AerialFoul;value_1On1;value_GkKickFromHands;value_BlockedClearance;value_HitWoodwork;value_HitRightPost;value_PenaltyTakerId;value_Penalty;value_Missed;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_GoesToPenalties;value_Scored;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716866209;139;1;1;13;0;99l7fsj6ykgbyqcb9zqqu9dgq;1;55,3;41,0;2024-09-02T01:03:00.837Z;2024-09-02T01:03:02Z;[{'id': 5192062441, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192062459, 'qualifierId': 212, 'value': '13.9'}, {'id': 5192062445, 'qualifierId': 140, 'value': '61.6'}, {'id': 5192062461, 'qualifierId': 213, 'value': '5.21'}, {'id': 5192062453, 'qualifierId': 141, 'value': '23.0'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;61,6;23,0;5,21;13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;61,6;23,0;;;;;;;;0;13;0;Colorado Rapids II;780;DC;1,0
2716866219;140;1;1;13;2;99l7fsj6ykgbyqcb9zqqu9dgq;1;61,6;23,0;2024-09-02T01:03:02.006Z;2024-09-02T01:03:03Z;[{'id': 5192062513, 'qualifierId': 212, 'value': '6.0'}, {'id': 5192062517, 'qualifierId': 213, 'value': '4.07'}, {'id': 5192062505, 'qualifierId': 140, 'value': '58.2'}, {'id': 5192062501, 'qualifierId': 56, 'value': 'Right'}, {'id': 5192062509, 'qualifierId': 141, 'value': '16.0'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;58,2;16,0;4,07;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;58,2;16,0;;;;;;;;0;13;2;Colorado Rapids II;782;MC;1,0
2716866223;141;1;1;13;3;99l7fsj6ykgbyqcb9zqqu9dgq;1;58,2;16,0;2024-09-02T01:03:03.302Z;2024-09-02T01:03:06Z;[{'id': 5192062569, 'qualifierId': 141, 'value': '45.9'}, {'id': 5192062571, 'qualifierId': 212, 'value': '21.1'}, {'id': 5192062567, 'qualifierId': 140, 'value': '53.0'}, {'id': 5192062573, 'qualifierId': 213, 'value': '1.83'}, {'id': 5192062565, 'qualifierId': 56, 'value': 'Center'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;53,0;45,9;1,83;21,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;53,0;45,9;;;;;;;;0;13;3;Colorado Rapids II;783;DL;1,0
2716866233;142;1;1;13;6;99l7fsj6ykgbyqcb9zqqu9dgq;1;50,6;51,1;2024-09-02T01:03:06.166Z;2024-09-02T01:03:10Z;[{'id': 5192062649, 'qualifierId': 141, 'value': '97.4'}, {'id': 5192062653, 'qualifierId': 213, 'value': '1.07'}, {'id': 5192062651, 'qualifierId': 212, 'value': '35.9'}, {'id': 5192062645, 'qualifierId': 56, 'value': 'Left'}, {'id': 5192062647, 'qualifierId': 140, 'value': '67.0'}, {'id': 5192062655, 'qualifierId': 1}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;67,0;97,4;1,07;35,9;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;67,0;97,4;;;;;;;;0;13;6;Colorado Rapids II;786;DC;1,0
2716866245;143;1;1;13;10;99l7fsj6ykgbyqcb9zqqu9dgq;1;69,5;95,1;2024-09-02T01:03:10.470Z;2024-09-02T01:03:14Z;[{'id': 5192062763, 'qualifierId': 141, 'value': '81.4'}, {'id': 5192062759, 'qualifierId': 56, 'value': 'Left'}, {'id': 5192062767, 'qualifierId': 213, 'value': '5.39'}, {'id': 5192062761, 'qualifierId': 140, 'value': '76.6'}, {'id': 5192062765, 'qualifierId': 212, 'value': '11.9'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;76,6;81,4;5,39;11,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;76,6;81,4;;;;;;;;0;13;10;Colorado Rapids II;790;FWL;1,0
2716866251;144;61;1;13;13;99l7fsj6ykgbyqcb9zqqu9dgq;1;76,6;81,4;2024-09-02T01:03:12.863Z;2024-09-05T06:40:36Z;[{'id': 5192062789, 'qualifierId': 56, 'value': 'Left'}];6ggqe5gi2w2jjclmbjev6dd78;Pedrinho;;;f2zlw7uedqzyikhx5derov9jo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;13;13;Colorado Rapids II;793;FWR;1,0
2716866581;121;45;1;13;13;iiolvosiuokkrl5iuoxcjo4p;0;22,4;14,8;2024-09-02T01:03:13.069Z;2024-09-02T01:06:25Z;[{'id': 5192068379, 'qualifierId': 233, 'value': '181'}, {'id': 5192065191, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192065193, 'qualifierId': 285}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;f2zlw7uedqzyikhx5derov9jo;Challenge;;;;;;;;;;;;;;;;;;;;;;;181,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;13;13;North Texas;793;DL;1,0
2716867065;181;3;1;13;13;99l7fsj6ykgbyqcb9zqqu9dgq;1;77,6;85,2;2024-09-02T01:03:13.069Z;2024-09-05T06:40:47Z;[{'id': 5192068355, 'qualifierId': 56, 'value': 'Left'}, {'id': 5192068365, 'qualifierId': 233, 'value': '121'}, {'id': 5196224467, 'qualifierId': 465}, {'id': 5192068357, 'qualifierId': 286}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;f2zlw7uedqzyikhx5derov9jo;Take On;;;;;;;;;;;;;;;;;;;;;;;121,0;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;13;13;Colorado Rapids II;793;FWL;1,0
2716866253;145;61;1;13;14;99l7fsj6ykgbyqcb9zqqu9dgq;0;78,3;81,0;2024-09-02T01:03:14.510Z;2024-09-02T01:06:39Z;[{'id': 5192062801, 'qualifierId': 56, 'value': 'Left'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;f2zlw7uedqzyikhx5derov9jo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;13;14;Colorado Rapids II;794;FWL;1,0
2716866255;107;1;1;13;14;iiolvosiuokkrl5iuoxcjo4p;1;18,9;29,4;2024-09-02T01:03:14.617Z;2024-09-02T01:03:16Z;[{'id': 5192062807, 'qualifierId': 141, 'value': '44.7'}, {'id': 5192062803, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192062805, 'qualifierId': 140, 'value': '4.2'}, {'id': 5192062811, 'qualifierId': 213, 'value': '2.55'}, {'id': 5192062809, 'qualifierId': 212, 'value': '18.6'}];8qqehla9xvhut6uua4a0zcju2;S. Anderson;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;4,2;44,7;2,55;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;4,2;44,7;;;;;;;;0;13;14;North Texas;794;DR;1,0
2716866257;108;49;1;13;16;iiolvosiuokkrl5iuoxcjo4p;1;4,1;44,8;2024-09-02T01:03:16.089Z;2024-09-02T01:03:16Z;[];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;;f2zlw7uedqzyikhx5derov9jo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;13;16;North Texas;796;GK;1,0
2716866267;109;1;1;13;16;iiolvosiuokkrl5iuoxcjo4p;0;4,1;44,8;2024-09-02T01:03:16.298Z;2024-09-02T01:03:19Z;[{'id': 5192062893, 'qualifierId': 140, 'value': '43.1'}, {'id': 5192062901, 'qualifierId': 1}, {'id': 5192062897, 'qualifierId': 212, 'value': '48.0'}, {'id': 5192062889, 'qualifierId': 157}, {'id': 5192062899, 'qualifierId': 213, 'value': '5.74'}, {'id': 5192062891, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192062895, 'qualifierId': 141, 'value': '8.1'}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;43,1;8,1;5,74;48,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;43,1;8,1;;;;;;;;0;13;16;North Texas;796;GK;1,0
2716866277;146;1;1;13;20;99l7fsj6ykgbyqcb9zqqu9dgq;0;53,6;89,3;2024-09-02T01:03:20.773Z;2024-09-02T01:03:22Z;[{'id': 5192062959, 'qualifierId': 56, 'value': 'Left'}, {'id': 5192062961, 'qualifierId': 140, 'value': '75.5'}, {'id': 5192062963, 'qualifierId': 141, 'value': '100.0'}, {'id': 5192062967, 'qualifierId': 213, 'value': '0.36'}, {'id': 5192062957, 'qualifierId': 3}, {'id': 5192062965, 'qualifierId': 212, 'value': '24.6'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;75,5;100,0;0,36;24,6;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;75,5;100,0;;;;;;;;0;13;20;Colorado Rapids II;800;DC;1,0
2716866351;110;5;1;13;21;iiolvosiuokkrl5iuoxcjo4p;1;29,2;-1,7;2024-09-02T01:03:21.018Z;2024-09-02T01:05:29Z;[{'id': 5192063517, 'qualifierId': 233, 'value': '147'}, {'id': 5192063507, 'qualifierId': 347}, {'id': 5192063505, 'qualifierId': 56, 'value': 'Back'}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;;f2zlw7uedqzyikhx5derov9jo;Out;;;;;;;;;;;;;;;;;;;;;;;147,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;13;21;North Texas;801;GK;1,0
2716866279;147;5;1;13;21;99l7fsj6ykgbyqcb9zqqu9dgq;0;70,8;101,7;2024-09-02T01:03:21.018Z;2024-09-02T01:05:30Z;[{'id': 5192062971, 'qualifierId': 347}, {'id': 5192063533, 'qualifierId': 233, 'value': '110'}, {'id': 5192062969, 'qualifierId': 56, 'value': 'Left'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;f2zlw7uedqzyikhx5derov9jo;Out;;;;;;;;;;;;;;;;;;;;;;;110,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;13;21;Colorado Rapids II;801;DC;1,0
2716866361;111;1;1;13;43;iiolvosiuokkrl5iuoxcjo4p;1;35,8;0,0;2024-09-02T01:03:43.802Z;2024-09-02T01:03:45Z;[{'id': 5192063565, 'qualifierId': 212, 'value': '16.8'}, {'id': 5192063557, 'qualifierId': 107}, {'id': 5192063561, 'qualifierId': 140, 'value': '47.0'}, {'id': 5192063567, 'qualifierId': 213, 'value': '0.80'}, {'id': 5192063563, 'qualifierId': 141, 'value': '16.9'}, {'id': 5192063559, 'qualifierId': 56, 'value': 'Back'}];8qqehla9xvhut6uua4a0zcju2;S. Anderson;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;47,0;16,9;0,8;16,8;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;47,0;16,9;;;;;;;;0;13;43;North Texas;823;DR;1,0
2716866375;112;1;1;13;45;iiolvosiuokkrl5iuoxcjo4p;1;43,8;16,5;2024-09-02T01:03:45.129Z;2024-09-02T01:03:47Z;[{'id': 5192063655, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192063667, 'qualifierId': 212, 'value': '15.4'}, {'id': 5192063651, 'qualifierId': 3}, {'id': 5192063665, 'qualifierId': 141, 'value': '28.7'}, {'id': 5192063661, 'qualifierId': 140, 'value': '31.4'}, {'id': 5192063669, 'qualifierId': 213, 'value': '2.57'}];btqe4tigm004n7dj039au2sfe;D. Yapi;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;31,4;28,7;2,57;15,4;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;31,4;28,7;;;;;;;;0;13;45;North Texas;825;FW;1,0
2716866387;113;1;1;13;47;iiolvosiuokkrl5iuoxcjo4p;1;29,8;28,8;2024-09-02T01:03:47.162Z;2024-09-02T01:03:49Z;[{'id': 5192063745, 'qualifierId': 141, 'value': '67.8'}, {'id': 5192063747, 'qualifierId': 212, 'value': '26.7'}, {'id': 5192063749, 'qualifierId': 213, 'value': '1.69'}, {'id': 5192063741, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192063743, 'qualifierId': 140, 'value': '26.7'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;26,7;67,8;1,69;26,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;26,7;67,8;;;;;;;;0;13;47;North Texas;827;MC;1,0
2716866397;114;1;1;13;49;iiolvosiuokkrl5iuoxcjo4p;1;26,7;67,8;2024-09-02T01:03:48.985Z;2024-09-02T01:03:51Z;[{'id': 5192063819, 'qualifierId': 141, 'value': '58.1'}, {'id': 5192063815, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192063821, 'qualifierId': 212, 'value': '6.9'}, {'id': 5192063823, 'qualifierId': 213, 'value': '5.02'}, {'id': 5192063817, 'qualifierId': 140, 'value': '28.7'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;28,7;58,1;5,02;6,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;28,7;58,1;;;;;;;;0;13;49;North Texas;829;DC;1,0
2716866405;115;1;1;13;51;iiolvosiuokkrl5iuoxcjo4p;1;28,7;64,8;2024-09-02T01:03:51.770Z;2024-09-02T01:03:53Z;[{'id': 5192063881, 'qualifierId': 140, 'value': '24.0'}, {'id': 5192063879, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192063885, 'qualifierId': 212, 'value': '6.2'}, {'id': 5192063883, 'qualifierId': 141, 'value': '70.4'}, {'id': 5192063887, 'qualifierId': 213, 'value': '2.48'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;24,0;70,4;2,48;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;24,0;70,4;;;;;;;;0;13;51;North Texas;831;MC;1,0
2716866417;116;1;1;13;53;iiolvosiuokkrl5iuoxcjo4p;1;23,3;70,7;2024-09-02T01:03:53.737Z;2024-09-02T01:03:57Z;[{'id': 5192063987, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192063997, 'qualifierId': 212, 'value': '16.8'}, {'id': 5192063995, 'qualifierId': 141, 'value': '57.5'}, {'id': 5192063999, 'qualifierId': 213, 'value': '3.71'}, {'id': 5192063991, 'qualifierId': 140, 'value': '9.8'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;9,8;57,5;3,71;16,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;9,8;57,5;;;;;;;;0;13;53;North Texas;833;DC;1,0
2716866431;117;1;1;13;57;iiolvosiuokkrl5iuoxcjo4p;1;8,9;56,7;2024-09-02T01:03:57.354Z;2024-09-02T01:03:59Z;[{'id': 5192064083, 'qualifierId': 212, 'value': '14.1'}, {'id': 5192064077, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192064079, 'qualifierId': 140, 'value': '11.8'}, {'id': 5192064081, 'qualifierId': 141, 'value': '36.4'}, {'id': 5192064085, 'qualifierId': 213, 'value': '4.93'}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;11,8;36,4;4,93;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;11,8;36,4;;;;;;;;0;13;57;North Texas;837;GK;1,0
2716866445;118;1;1;13;59;iiolvosiuokkrl5iuoxcjo4p;1;11,0;34,3;2024-09-02T01:03:59.626Z;2024-09-02T01:04:02Z;[{'id': 5192064173, 'qualifierId': 140, 'value': '22.6'}, {'id': 5192064177, 'qualifierId': 141, 'value': '4.1'}, {'id': 5192064181, 'qualifierId': 212, 'value': '23.9'}, {'id': 5192064171, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192064185, 'qualifierId': 213, 'value': '5.25'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;22,6;4,1;5,25;23,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;22,6;4,1;;;;;;;;0;13;59;North Texas;839;DL;1,0
2716866455;119;1;1;14;2;iiolvosiuokkrl5iuoxcjo4p;0;23,4;3,9;2024-09-02T01:04:02.745Z;2024-09-02T01:04:05Z;[{'id': 5192064269, 'qualifierId': 141, 'value': '10.2'}, {'id': 5192064273, 'qualifierId': 213, 'value': '0.10'}, {'id': 5192064265, 'qualifierId': 56, 'value': 'Right'}, {'id': 5192064275, 'qualifierId': 1}, {'id': 5192064263, 'qualifierId': 155}, {'id': 5192064271, 'qualifierId': 212, 'value': '42.4'}, {'id': 5192064267, 'qualifierId': 140, 'value': '63.6'}];8qqehla9xvhut6uua4a0zcju2;S. Anderson;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;63,6;10,2;0,1;42,4;;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;63,6;10,2;;;;;;;;0;14;2;North Texas;842;DR;1,0
