id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Resume;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Angle;value_Length;value_PassEndY;value_KickOff;value_Zone;value_Chipped;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_Launch;value_DeletedEventType;value_LayOff;value_TouchTypePass;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_IntendedTackleTarget;value_BlockedPass;value_Assist;value_IntentionalAssist;value_LowLeft;value_BlockedY;value_Blocked;value_GoalmouthZ;value_RightFooted;value_Assisted;value_RelatedEventId;value_RegularPlay;value_GkY;value_FirstTouch;value_BoxCentre;value_BlockedX;value_GoalmouthY;value_GkX;value_DefBlock;value_Left;value_InSwinger;value_Cross;value_CornerTaken;value_Head;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_TouchTypeClearance;value_TakeOnSpace;value_TakeOnOvertake;value_OutOfPlay;value_FlickOn;value_Shove/Push;value_HighCentre;value_NotAssisted;value_FreeKick;value_OutOfBoxCentre;value_Collected;value_Reaching;value_HighGkIntervention;value_Hands;value_MediumGkIntervention;value_KeeperThrow;value_BoxRight;value_FastBreak;value_IndividualPlay;value_NextEventGoalKick;value_GoalKick;value_High;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_NotVisible;value_Low;value_Volley;value_LeadingToAttempt;value_LowCentre;value_RelatedError1Id;value_Stooping;value_OverArm;value_YellowCard;value_TacticalFoul;value_35Right;value_LowGkIntervention;value_DrivenCross;value_Straight;value_ShirtPull/Holding;value_ThroughBall;value_GkKickFromHands;value_HighClaim;value_FloatedCross;value_LeftFooted;value_GkHoof;value_OutSwinger;value_DrinksBreak;value_RefereeDelay;value_OutOfBoxDeepRight;value_OverhitCross;value_BigChance;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_Minutes;value_EndType;value_Overrun;value_Right;value_LowRight;value_InjuredPlayerId;value_Injury;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_PullBack;value_Diving;value_ParriedSafe;value_SmallBoxLeft;value_FromCorner;value_HighRight;value_RecklessOffence;value_BlockedCross;value_OutOfBoxDeepLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718504355;7;1;1;0;17;5b4ccd62yeeqdl2qk6jzsmjv8;0;32,2;21,6;2024-09-08T19:06:27.994Z;2024-09-11T13:24:52Z;[{'id': 5201121153, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201121159, 'qualifierId': 212, 'value': '12.2'}, {'id': 5201121161, 'qualifierId': 213, 'value': '0.27'}, {'id': 5201121157, 'qualifierId': 141, 'value': '26.4'}, {'id': 5201121151, 'qualifierId': 3}, {'id': 5201121155, 'qualifierId': 140, 'value': '43.4'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;43,4;0,27;12,2;26,4;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;43,4;26,4;;;;;;;0;0;0;17;Chattanooga;17;DC;1,0
2718504377;8;43;1;0;21;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-09-08T19:06:32.008Z;2024-09-08T20:01:39Z;[{'id': 5201121321, 'qualifierId': 141, 'value': '28.1'}, {'id': 5201121317, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201121325, 'qualifierId': 213, 'value': '2.13'}, {'id': 5201217391, 'qualifierId': 144, 'value': '1'}, {'id': 5201121323, 'qualifierId': 212, 'value': '3.5'}, {'id': 5201121319, 'qualifierId': 140, 'value': '40.8'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;f4x8tfkk8t2z8xl8euz0kyfbo;Deleted event;;;;;;;;;;40,8;2,13;3,5;28,1;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;40,8;28,1;;;;;;;0;0;0;21;Chattanooga;21;FWR;1,0
2718522459;399;1;1;0;22;cwnjxlibb02fuh0vwgvac6h45;1;63,9;72,6;2024-09-08T19:06:32.649Z;2024-09-08T20:01:54Z;[{'id': 5201217959, 'qualifierId': 213, 'value': '1.95'}, {'id': 5201217953, 'qualifierId': 140, 'value': '59.4'}, {'id': 5201217955, 'qualifierId': 141, 'value': '90.2'}, {'id': 5201217957, 'qualifierId': 212, 'value': '12.9'}, {'id': 5201217951, 'qualifierId': 56, 'value': 'Left'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;59,4;1,95;12,9;90,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;59,4;90,2;;;;;;;0;0;0;22;Columbus Crew II;22;MC;1,0
2718504373;8;1;1;0;23;cwnjxlibb02fuh0vwgvac6h45;1;60,5;85,0;2024-09-08T19:06:34.542Z;2024-09-08T19:06:36Z;[{'id': 5201121285, 'qualifierId': 212, 'value': '13.7'}, {'id': 5201121279, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201121281, 'qualifierId': 140, 'value': '73.1'}, {'id': 5201121287, 'qualifierId': 213, 'value': '0.27'}, {'id': 5201121283, 'qualifierId': 141, 'value': '90.3'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;73,1;0,27;13,7;90,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;73,1;90,3;;;;;;;0;0;0;23;Columbus Crew II;23;DML;1,0
2718504383;9;1;1;0;24;cwnjxlibb02fuh0vwgvac6h45;0;73,1;90,3;2024-09-08T19:06:35.190Z;2024-09-11T05:56:57Z;[{'id': 5204520493, 'qualifierId': 156}, {'id': 5201121353, 'qualifierId': 141, 'value': '81.5'}, {'id': 5201121349, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201121355, 'qualifierId': 212, 'value': '9.2'}, {'id': 5201121357, 'qualifierId': 213, 'value': '3.85'}, {'id': 5201121351, 'qualifierId': 140, 'value': '66.5'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;66,5;3,85;9,2;81,5;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;66,5;81,5;;;;;;;0;0;0;24;Columbus Crew II;24;FW;1,0
2718522485;502;8;1;0;25;5b4ccd62yeeqdl2qk6jzsmjv8;1;38,9;11,5;2024-09-08T19:06:35.649Z;2024-09-11T05:57:54Z;[{'id': 5201218105, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204520615, 'qualifierId': 384}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;f4x8tfkk8t2z8xl8euz0kyfbo;Interception;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;0;25;Chattanooga;25;DMR;1,0
2718522569;400;43;1;0;26;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-09-08T19:06:36.649Z;2024-09-11T05:58:14Z;[{'id': 5201218507, 'qualifierId': 56, 'value': 'Left'}, {'id': 5204520655, 'qualifierId': 144, 'value': '61'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;f4x8tfkk8t2z8xl8euz0kyfbo;Deleted event;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;0;26;Columbus Crew II;26;DML;1,0
2718504387;9;49;1;0;26;5b4ccd62yeeqdl2qk6jzsmjv8;1;33,1;14,8;2024-09-08T19:06:37.256Z;2024-09-08T20:02:17Z;[];3gtqm8npkg5prbfnvqxq92dm2;I. Sy;;;f4x8tfkk8t2z8xl8euz0kyfbo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;0;26;Chattanooga;26;MC;1,0
2718504395;10;1;1;0;26;5b4ccd62yeeqdl2qk6jzsmjv8;1;33,1;14,8;2024-09-08T19:06:37.368Z;2024-09-08T20:02:15Z;[{'id': 5201121403, 'qualifierId': 141, 'value': '13.5'}, {'id': 5201121405, 'qualifierId': 212, 'value': '11.1'}, {'id': 5201121401, 'qualifierId': 140, 'value': '43.6'}, {'id': 5201121407, 'qualifierId': 213, 'value': '6.20'}, {'id': 5201121399, 'qualifierId': 56, 'value': 'Back'}];3gtqm8npkg5prbfnvqxq92dm2;I. Sy;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;43,6;6,2;11,1;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;43,6;13,5;;;;;;;0;0;0;26;Chattanooga;26;MC;1,0
2718504399;11;1;1;0;27;5b4ccd62yeeqdl2qk6jzsmjv8;1;42,0;11,6;2024-09-08T19:06:38.641Z;2024-09-08T19:06:39Z;[{'id': 5201121431, 'qualifierId': 212, 'value': '12.9'}, {'id': 5201121429, 'qualifierId': 141, 'value': '4.3'}, {'id': 5201121433, 'qualifierId': 213, 'value': '3.54'}, {'id': 5201121427, 'qualifierId': 140, 'value': '30.7'}, {'id': 5201121425, 'qualifierId': 56, 'value': 'Back'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;30,7;3,54;12,9;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;30,7;4,3;;;;;;;0;0;0;27;Chattanooga;27;FWR;1,0
2718504401;12;1;1;0;29;5b4ccd62yeeqdl2qk6jzsmjv8;1;31,7;5,1;2024-09-08T19:06:39.872Z;2024-09-08T19:06:41Z;[{'id': 5201121447, 'qualifierId': 140, 'value': '33.4'}, {'id': 5201121451, 'qualifierId': 141, 'value': '22.0'}, {'id': 5201121455, 'qualifierId': 213, 'value': '1.42'}, {'id': 5201121453, 'qualifierId': 212, 'value': '11.6'}, {'id': 5201121445, 'qualifierId': 56, 'value': 'Back'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;33,4;1,42;11,6;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;33,4;22,0;;;;;;;0;0;0;29;Chattanooga;29;DC;1,0
2718504407;13;1;1;0;30;5b4ccd62yeeqdl2qk6jzsmjv8;1;35,0;21,0;2024-09-08T19:06:41.121Z;2024-09-08T20:02:49Z;[{'id': 5201121481, 'qualifierId': 141, 'value': '4.5'}, {'id': 5201121479, 'qualifierId': 140, 'value': '43.6'}, {'id': 5201121485, 'qualifierId': 213, 'value': '5.39'}, {'id': 5201121483, 'qualifierId': 212, 'value': '14.4'}, {'id': 5201121477, 'qualifierId': 56, 'value': 'Back'}];3gtqm8npkg5prbfnvqxq92dm2;I. Sy;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;43,6;5,39;14,4;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;43,6;4,5;;;;;;;0;0;0;30;Chattanooga;30;MC;1,0
2718504421;14;1;1;0;31;5b4ccd62yeeqdl2qk6jzsmjv8;1;43,2;3,3;2024-09-08T19:06:42.265Z;2024-09-08T19:06:46Z;[{'id': 5201121573, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201121577, 'qualifierId': 141, 'value': '1.1'}, {'id': 5201121581, 'qualifierId': 213, 'value': '3.24'}, {'id': 5201121579, 'qualifierId': 212, 'value': '16.0'}, {'id': 5201121575, 'qualifierId': 140, 'value': '28.0'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;28,0;3,24;16,0;1,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;28,0;1,1;;;;;;;0;0;0;31;Chattanooga;31;DMR;1,0
2718504431;15;1;1;0;35;5b4ccd62yeeqdl2qk6jzsmjv8;1;24,5;8,0;2024-09-08T19:06:45.889Z;2024-09-08T19:06:48Z;[{'id': 5201121625, 'qualifierId': 140, 'value': '7.8'}, {'id': 5201121627, 'qualifierId': 141, 'value': '17.9'}, {'id': 5201121631, 'qualifierId': 213, 'value': '2.78'}, {'id': 5201121629, 'qualifierId': 212, 'value': '18.8'}, {'id': 5201121623, 'qualifierId': 56, 'value': 'Back'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;7,8;2,78;18,8;17,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;7,8;17,9;;;;;;;0;0;0;35;Chattanooga;35;DC;1,0
2718504455;16;1;1;0;37;5b4ccd62yeeqdl2qk6jzsmjv8;1;8,4;17,9;2024-09-08T19:06:48.216Z;2024-09-08T19:06:53Z;[{'id': 5201121763, 'qualifierId': 212, 'value': '25.3'}, {'id': 5201121759, 'qualifierId': 140, 'value': '4.6'}, {'id': 5201121757, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201121765, 'qualifierId': 213, 'value': '1.73'}, {'id': 5201121761, 'qualifierId': 141, 'value': '54.7'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;4,6;1,73;25,3;54,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;4,6;54,7;;;;;;;0;0;0;37;Chattanooga;37;DC;1,0
2718504465;17;1;1;0;42;5b4ccd62yeeqdl2qk6jzsmjv8;1;11,7;65,5;2024-09-08T19:06:53.264Z;2024-09-08T19:06:55Z;[{'id': 5201121813, 'qualifierId': 140, 'value': '13.9'}, {'id': 5201121817, 'qualifierId': 212, 'value': '12.2'}, {'id': 5201121819, 'qualifierId': 213, 'value': '1.38'}, {'id': 5201121815, 'qualifierId': 141, 'value': '83.1'}, {'id': 5201121811, 'qualifierId': 56, 'value': 'Back'}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;13,9;1,38;12,2;83,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;13,9;83,1;;;;;;;0;0;0;42;Chattanooga;42;GK;1,0
2718504503;18;1;1;0;44;5b4ccd62yeeqdl2qk6jzsmjv8;1;14,3;81,8;2024-09-08T19:06:55.552Z;2024-09-08T19:06:59Z;[{'id': 5201121983, 'qualifierId': 141, 'value': '40.8'}, {'id': 5201121979, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201121985, 'qualifierId': 212, 'value': '29.8'}, {'id': 5201121981, 'qualifierId': 140, 'value': '4.3'}, {'id': 5201121987, 'qualifierId': 213, 'value': '4.35'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;4,3;4,35;29,8;40,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;4,3;40,8;;;;;;;0;0;0;44;Chattanooga;44;DC;1,0
2718504517;19;1;1;0;49;5b4ccd62yeeqdl2qk6jzsmjv8;1;9,3;30,0;2024-09-08T19:06:59.657Z;2024-09-08T19:07:01Z;[{'id': 5201122065, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201122069, 'qualifierId': 140, 'value': '17.4'}, {'id': 5201122075, 'qualifierId': 212, 'value': '17.8'}, {'id': 5201122071, 'qualifierId': 141, 'value': '7.0'}, {'id': 5201122079, 'qualifierId': 213, 'value': '5.21'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;17,4;5,21;17,8;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;17,4;7,0;;;;;;;0;0;0;49;Chattanooga;49;DC;1,0
2718504539;20;1;1;0;51;5b4ccd62yeeqdl2qk6jzsmjv8;1;21,7;4,5;2024-09-08T19:07:01.816Z;2024-09-08T19:07:06Z;[{'id': 5201122195, 'qualifierId': 140, 'value': '31.6'}, {'id': 5201122197, 'qualifierId': 141, 'value': '20.7'}, {'id': 5201122199, 'qualifierId': 212, 'value': '15.1'}, {'id': 5201122193, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201122201, 'qualifierId': 213, 'value': '0.81'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;31,6;0,81;15,1;20,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;31,6;20,7;;;;;;;0;0;0;51;Chattanooga;51;DC;1,0
2718504553;21;1;1;0;55;5b4ccd62yeeqdl2qk6jzsmjv8;1;38,7;11,3;2024-09-08T19:07:06.048Z;2024-09-08T19:07:07Z;[{'id': 5201122259, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201122267, 'qualifierId': 213, 'value': '5.49'}, {'id': 5201122261, 'qualifierId': 140, 'value': '44.2'}, {'id': 5201122265, 'qualifierId': 212, 'value': '8.3'}, {'id': 5201122263, 'qualifierId': 141, 'value': '2.6'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;44,2;5,49;8,3;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;44,2;2,6;;;;;;;0;0;0;55;Chattanooga;55;MC;1,0
2718504557;22;61;1;0;56;5b4ccd62yeeqdl2qk6jzsmjv8;0;44,0;2,5;2024-09-08T19:07:07.185Z;2024-09-08T19:07:07Z;[{'id': 5201122275, 'qualifierId': 56, 'value': 'Back'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;f4x8tfkk8t2z8xl8euz0kyfbo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;0;56;Chattanooga;56;FWR;1,0
2718504617;10;5;1;0;57;cwnjxlibb02fuh0vwgvac6h45;1;54,0;101,4;2024-09-08T19:07:08.014Z;2024-09-08T20:59:42Z;[{'id': 5201122699, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201122701, 'qualifierId': 347}, {'id': 5201122717, 'qualifierId': 233, 'value': '23'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;f4x8tfkk8t2z8xl8euz0kyfbo;Out;;;;;;;;;;;;;;;;;;;23,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;0;57;Columbus Crew II;57;FW;1,0
2718504565;23;5;1;0;57;5b4ccd62yeeqdl2qk6jzsmjv8;0;46,0;-1,4;2024-09-08T19:07:08.014Z;2024-09-08T20:59:42Z;[{'id': 5201122315, 'qualifierId': 347}, {'id': 5201122735, 'qualifierId': 233, 'value': '10'}, {'id': 5201122313, 'qualifierId': 56, 'value': 'Back'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;f4x8tfkk8t2z8xl8euz0kyfbo;Out;;;;;;;;;;;;;;;;;;;10,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;0;57;Chattanooga;57;FWR;1,0
2718504633;11;1;1;1;11;cwnjxlibb02fuh0vwgvac6h45;1;55,0;100,0;2024-09-08T19:07:22.431Z;2024-09-08T19:07:25Z;[{'id': 5201122795, 'qualifierId': 213, 'value': '4.92'}, {'id': 5201122791, 'qualifierId': 141, 'value': '86.6'}, {'id': 5201122787, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201122789, 'qualifierId': 140, 'value': '57.0'}, {'id': 5201122785, 'qualifierId': 107}, {'id': 5201122793, 'qualifierId': 212, 'value': '10.0'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;57,0;4,92;10,0;86,6;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;57,0;86,6;;;;;;;0;0;1;11;Columbus Crew II;71;DML;1,0
2718504655;12;1;1;1;14;cwnjxlibb02fuh0vwgvac6h45;1;56,5;76,6;2024-09-08T19:07:25.134Z;2024-09-08T19:07:28Z;[{'id': 5201122909, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201122913, 'qualifierId': 141, 'value': '57.2'}, {'id': 5201122911, 'qualifierId': 140, 'value': '33.0'}, {'id': 5201122917, 'qualifierId': 213, 'value': '3.63'}, {'id': 5201122915, 'qualifierId': 212, 'value': '28.0'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;33,0;3,63;28,0;57,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;33,0;57,2;;;;;;;0;0;1;14;Columbus Crew II;74;FW;1,0
