id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamPlayerFormation;value_Resume;value_Captain;value_TeamFormation;value_TeamKit;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_KickOff;value_Length;value_PassEndX;value_Angle;value_Zone;value_PassEndY;value_LongBall;value_Launch;value_Foul;value_OppositeRelatedEventId;value_Defensive;value_Direct;value_Shove/Push;value_Offensive;value_FreeKickTaken;value_DeletedEventType;value_HeadPass;value_FlickOn;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_Chipped;value_TouchTypeControl;value_BlockedPass;value_IntendedTackleTarget;value_LayOff;value_Assist;value_GoalmouthY;value_IndividualPlay;value_LowRight;value_OutOfBoxCentre;value_Assisted;value_GoalmouthZ;value_LeftFooted;value_RegularPlay;value_BlockedY;value_BlockedX;value_Diving;value_LowGkIntervention;value_Hands;value_Collected;value_KeeperThrow;value_NextEventThrowIn;value_ThrowIn;value_ShirtPull/Holding;value_TouchTypePass;value_OutSwinger;value_Cross;value_RightFooted;value_Head;value_TakeOnOvertake;value_TakeOnSpace;value_Handball;value_GkX;value_BoxLeft;value_HighLeft;value_GkY;value_NextEventGoalKick;value_Low;value_GoalKick;value_SwitchOfPlay;value_OutOfPlay;value_TouchTypeClearance;value_AttemptedTackle;value_NotAssisted;value_LowCentre;value_MediumGkIntervention;value_Stooping;value_GkHoof;value_HighRight;value_Overrun;value_Standing;value_ParriedSafe;value_PlayersCaughtOffside;value_Indirect;value_TacticalFoul;value_YellowCard;value_NotVisible;value_Straight;value_FloatedCross;value_ThroughBall;value_IntentionalAssist;value_BigChance;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_1On1;value_GoalShotGameClock;value_GoalShotTimestamp;value_BoxCentre;value_Tap;value_SwerveLeft;value_High;value_Left;value_CornerTaken;value_DrivenCross;value_SmallBoxRight;value_FirstTouch;value_CloseRight;value_Minutes;value_EndType;value_BlockedCross;value_CloseLeft;value_BoxDeepLeft;value_RecklessOffence;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_PullBack;value_SmallBoxLeft;value_SetPiece;value_Blocked;value_DefBlock;value_InSwinger;value_LowLeft;value_BoxRight;value_Dissent;value_ViolentConduct;value_RedCard;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728544875;94;1;1;9;45;bd0378yx50xpdcgwkt9p9bmz8;1;39,7;68,8;2024-09-29T23:16:51.669Z;2024-10-03T07:30:02Z;[{'id': 5255996473, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255996477, 'qualifierId': 141, 'value': '96.2'}, {'id': 5255996481, 'qualifierId': 213, 'value': '0.66'}, {'id': 5255996479, 'qualifierId': 212, 'value': '30.6'}, {'id': 5255996475, 'qualifierId': 140, 'value': '62.8'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;30,6;62,8;0,66;;96,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;62,8;96,2;;;;;;;0;0;9;45;New York City II;585;;1,0
2728544901;95;1;1;9;49;bd0378yx50xpdcgwkt9p9bmz8;1;59,3;96,3;2024-09-29T23:16:56.205Z;2024-09-29T23:16:58Z;[{'id': 5255996603, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255996607, 'qualifierId': 141, 'value': '75.4'}, {'id': 5255996611, 'qualifierId': 213, 'value': '3.94'}, {'id': 5255996605, 'qualifierId': 140, 'value': '46.0'}, {'id': 5255996609, 'qualifierId': 212, 'value': '19.9'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;19,9;46,0;3,94;;75,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;46,0;75,4;;;;;;;0;0;9;49;New York City II;589;;1,0
2728545005;96;1;1;9;51;bd0378yx50xpdcgwkt9p9bmz8;1;46,0;75,4;2024-09-29T23:16:58.429Z;2024-09-29T23:17:07Z;[{'id': 5255997197, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255997201, 'qualifierId': 141, 'value': '54.2'}, {'id': 5255997205, 'qualifierId': 213, 'value': '3.70'}, {'id': 5255997199, 'qualifierId': 140, 'value': '24.1'}, {'id': 5255997203, 'qualifierId': 212, 'value': '27.1'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;27,1;24,1;3,7;;54,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;24,1;54,2;;;;;;;0;0;9;51;New York City II;591;;1,0
2728545033;97;1;1;10;1;bd0378yx50xpdcgwkt9p9bmz8;1;24,1;54,2;2024-09-29T23:17:07.676Z;2024-09-29T23:17:10Z;[{'id': 5255997361, 'qualifierId': 157}, {'id': 5255997365, 'qualifierId': 140, 'value': '64.3'}, {'id': 5255997369, 'qualifierId': 212, 'value': '51.6'}, {'id': 5255997371, 'qualifierId': 213, 'value': '0.61'}, {'id': 5255997367, 'qualifierId': 141, 'value': '97.8'}, {'id': 5255997375, 'qualifierId': 1}, {'id': 5255997363, 'qualifierId': 56, 'value': 'Left'}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;51,6;64,3;0,61;;97,8;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;64,3;97,8;;;;;;;0;0;10;1;New York City II;601;;1,0
2728545057;98;1;1;10;4;bd0378yx50xpdcgwkt9p9bmz8;0;64,3;97,8;2024-09-29T23:17:10.805Z;2024-09-29T23:17:13Z;[{'id': 5255997513, 'qualifierId': 140, 'value': '83.8'}, {'id': 5255997509, 'qualifierId': 3}, {'id': 5255997519, 'qualifierId': 212, 'value': '20.9'}, {'id': 5255997515, 'qualifierId': 141, 'value': '91.4'}, {'id': 5255997523, 'qualifierId': 213, 'value': '6.07'}, {'id': 5255997511, 'qualifierId': 56, 'value': 'Left'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;20,9;83,8;6,07;;91,4;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;83,8;91,4;;;;;;;0;0;10;4;New York City II;604;;1,0
2728545049;118;49;1;10;6;6ddsx316t3j0z6nolrky9k4r8;1;20,9;10,3;2024-09-29T23:17:12.895Z;2024-09-29T23:17:13Z;[];2676930j149yvanqev61emh62;J. Rozhansky;;;fmsuib8m4nr04g27yr07scno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;10;6;Cincinnati II;606;MC;1,0
2728545075;119;1;1;10;7;6ddsx316t3j0z6nolrky9k4r8;0;15,4;8,0;2024-09-29T23:17:14.320Z;2024-09-29T23:17:15Z;[{'id': 5255997647, 'qualifierId': 1}, {'id': 5255997643, 'qualifierId': 212, 'value': '17.7'}, {'id': 5255997637, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255997639, 'qualifierId': 140, 'value': '32.1'}, {'id': 5255997645, 'qualifierId': 213, 'value': '6.16'}, {'id': 5255997641, 'qualifierId': 141, 'value': '4.7'}, {'id': 5255997635, 'qualifierId': 157}];2676930j149yvanqev61emh62;J. Rozhansky;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;17,7;32,1;6,16;;4,7;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;32,1;4,7;;;;;;;0;0;10;7;Cincinnati II;607;MC;1,0
2728545099;99;61;1;10;11;bd0378yx50xpdcgwkt9p9bmz8;1;69,0;96,8;2024-09-29T23:17:18.259Z;2024-09-29T23:17:18Z;[{'id': 5255997751, 'qualifierId': 56, 'value': 'Left'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;fmsuib8m4nr04g27yr07scno;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;10;11;New York City II;611;;1,0
2728545103;120;44;1;10;12;6ddsx316t3j0z6nolrky9k4r8;1;36,1;9,2;2024-09-29T23:17:18.670Z;2024-10-03T13:11:49Z;[{'id': 5255997771, 'qualifierId': 285}, {'id': 5255997769, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255997891, 'qualifierId': 233, 'value': '100'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;fmsuib8m4nr04g27yr07scno;Aerial;;;;;;;;;;;;;;;;;;;100,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;10;12;Cincinnati II;612;FWR;1,0
2728545125;100;44;1;10;12;bd0378yx50xpdcgwkt9p9bmz8;0;63,9;90,8;2024-09-29T23:17:18.671Z;2024-10-03T09:08:18Z;[{'id': 5255997869, 'qualifierId': 233, 'value': '120'}, {'id': 5255997861, 'qualifierId': 286}, {'id': 5255997859, 'qualifierId': 56, 'value': 'Left'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;fmsuib8m4nr04g27yr07scno;Aerial;;;;;;;;;;;;;;;;;;;120,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;10;12;New York City II;612;;1,0
2729680107;928;1;1;10;12;6ddsx316t3j0z6nolrky9k4r8;0;35,1;10,1;2024-09-29T23:17:19.048Z;2024-10-03T09:08:33Z;[{'id': 5262228395, 'qualifierId': 3}, {'id': 5262228407, 'qualifierId': 213, 'value': '6.18'}, {'id': 5262228403, 'qualifierId': 141, 'value': '9.8'}, {'id': 5262228401, 'qualifierId': 140, 'value': '36.9'}, {'id': 5262228397, 'qualifierId': 168}, {'id': 5262228399, 'qualifierId': 56, 'value': 'Back'}, {'id': 5262228405, 'qualifierId': 212, 'value': '1.9'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;1,9;36,9;6,18;;9,8;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;36,9;9,8;;;;;;;0;0;10;12;Cincinnati II;612;FWR;1,0
2728545133;101;61;1;10;13;bd0378yx50xpdcgwkt9p9bmz8;1;64,3;92,0;2024-09-29T23:17:20.284Z;2024-10-03T09:08:37Z;[{'id': 5255997929, 'qualifierId': 56, 'value': 'Left'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;fmsuib8m4nr04g27yr07scno;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;10;13;New York City II;613;;1,0
2728545135;121;49;1;10;14;6ddsx316t3j0z6nolrky9k4r8;1;34,4;20,0;2024-09-29T23:17:21.472Z;2024-09-29T23:17:21Z;[];duj699i9620tuf3ii9z06bqsq;P. Elias;;;fmsuib8m4nr04g27yr07scno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;10;14;Cincinnati II;614;MC;1,0
2728545143;122;1;1;10;15;6ddsx316t3j0z6nolrky9k4r8;1;34,4;19,2;2024-09-29T23:17:21.664Z;2024-09-29T23:17:22Z;[{'id': 5255997987, 'qualifierId': 212, 'value': '10.0'}, {'id': 5255997983, 'qualifierId': 140, 'value': '36.8'}, {'id': 5255997989, 'qualifierId': 213, 'value': '4.97'}, {'id': 5255997985, 'qualifierId': 141, 'value': '5.0'}, {'id': 5255997981, 'qualifierId': 56, 'value': 'Back'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;10,0;36,8;4,97;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;36,8;5,0;;;;;;;0;0;10;15;Cincinnati II;615;MC;1,0
2728545145;123;3;1;10;16;6ddsx316t3j0z6nolrky9k4r8;0;34,3;6,0;2024-09-29T23:17:22.751Z;2024-10-03T09:08:49Z;[{'id': 5262228557, 'qualifierId': 465}, {'id': 5255997995, 'qualifierId': 286}, {'id': 5255998083, 'qualifierId': 233, 'value': '102'}, {'id': 5255997993, 'qualifierId': 56, 'value': 'Back'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;fmsuib8m4nr04g27yr07scno;Take On;;;;;;;;;;;;;;;;;;;102,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;10;16;Cincinnati II;616;FWR;1,0
2728545153;102;7;1;10;16;bd0378yx50xpdcgwkt9p9bmz8;1;65,7;94,0;2024-09-29T23:17:22.752Z;2024-10-03T09:08:54Z;[{'id': 5255998035, 'qualifierId': 285}, {'id': 5255998031, 'qualifierId': 167}, {'id': 5255998077, 'qualifierId': 233, 'value': '123'}, {'id': 5262228627, 'qualifierId': 385}, {'id': 5255998033, 'qualifierId': 56, 'value': 'Left'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;fmsuib8m4nr04g27yr07scno;Tackle;;;;;;;;;;;;;;;;;;;123,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;10;16;New York City II;616;;1,0
2728545165;103;5;1;10;17;bd0378yx50xpdcgwkt9p9bmz8;0;66,8;102,0;2024-09-29T23:17:23.663Z;2024-09-29T23:54:50Z;[{'id': 5255998119, 'qualifierId': 347}, {'id': 5255998831, 'qualifierId': 233, 'value': '124'}, {'id': 5255998115, 'qualifierId': 56, 'value': 'Left'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;fmsuib8m4nr04g27yr07scno;Out;;;;;;;;;;;;;;;;;;;124,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;10;17;New York City II;617;;1,0
2728545289;124;5;1;10;17;6ddsx316t3j0z6nolrky9k4r8;1;33,2;-2,0;2024-09-29T23:17:23.663Z;2024-09-29T23:54:49Z;[{'id': 5255998821, 'qualifierId': 347}, {'id': 5255998819, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255998827, 'qualifierId': 233, 'value': '103'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;fmsuib8m4nr04g27yr07scno;Out;;;;;;;;;;;;;;;;;;;103,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;10;17;Cincinnati II;617;FWR;1,0
2728545293;125;1;1;10;30;6ddsx316t3j0z6nolrky9k4r8;1;26,5;0,0;2024-09-29T23:17:37.095Z;2024-09-29T23:58:41Z;[{'id': 5255998863, 'qualifierId': 213, 'value': '0.78'}, {'id': 5255998855, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255998859, 'qualifierId': 141, 'value': '14.1'}, {'id': 5255998857, 'qualifierId': 140, 'value': '36.9'}, {'id': 5255998853, 'qualifierId': 107}, {'id': 5255998861, 'qualifierId': 212, 'value': '15.4'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;15,4;36,9;0,78;;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;36,9;14,1;;;;;;;0;0;10;30;Cincinnati II;630;DR;1,0
2728545297;126;1;1;10;31;6ddsx316t3j0z6nolrky9k4r8;0;36,8;13,7;2024-09-29T23:17:37.992Z;2024-09-29T23:58:39Z;[{'id': 5255998879, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255998885, 'qualifierId': 212, 'value': '11.6'}, {'id': 5255998881, 'qualifierId': 140, 'value': '32.3'}, {'id': 5255998883, 'qualifierId': 141, 'value': '0.0'}, {'id': 5255998887, 'qualifierId': 213, 'value': '4.29'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;11,6;32,3;4,29;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;32,3;0,0;;;;;;;0;0;10;31;Cincinnati II;631;MC;1,0
2728545415;104;5;1;10;31;bd0378yx50xpdcgwkt9p9bmz8;1;67,2;102,0;2024-09-29T23:17:38.268Z;2024-09-29T23:54:50Z;[{'id': 5255999495, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255999521, 'qualifierId': 233, 'value': '127'}, {'id': 5255999497, 'qualifierId': 347}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;fmsuib8m4nr04g27yr07scno;Out;;;;;;;;;;;;;;;;;;;127,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;10;31;New York City II;631;;1,0
2728545299;127;5;1;10;31;6ddsx316t3j0z6nolrky9k4r8;0;32,8;-2,0;2024-09-29T23:17:38.268Z;2024-09-29T23:54:50Z;[{'id': 5255998889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255999547, 'qualifierId': 233, 'value': '104'}, {'id': 5255998891, 'qualifierId': 347}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;fmsuib8m4nr04g27yr07scno;Out;;;;;;;;;;;;;;;;;;;104,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;10;31;Cincinnati II;631;MC;1,0
2728545475;105;1;1;10;42;bd0378yx50xpdcgwkt9p9bmz8;1;63,4;100,0;2024-09-29T23:17:49.028Z;2024-09-29T23:17:53Z;[{'id': 5255999787, 'qualifierId': 212, 'value': '10.1'}, {'id': 5255999783, 'qualifierId': 140, 'value': '54.6'}, {'id': 5255999789, 'qualifierId': 213, 'value': '3.56'}, {'id': 5255999779, 'qualifierId': 107}, {'id': 5255999785, 'qualifierId': 141, 'value': '95.4'}, {'id': 5255999781, 'qualifierId': 56, 'value': 'Left'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;10,1;54,6;3,56;;95,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;54,6;95,4;;;;;;;0;0;10;42;New York City II;642;;1,0
2728545477;106;4;1;10;47;bd0378yx50xpdcgwkt9p9bmz8;1;66,4;96,2;2024-09-29T23:17:53.804Z;2024-09-29T23:46:26Z;[{'id': 5255999825, 'qualifierId': 286}, {'id': 5255999813, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255999821, 'qualifierId': 265}, {'id': 5255999811, 'qualifierId': 13}, {'id': 5255999815, 'qualifierId': 152}, {'id': 5255999987, 'qualifierId': 233, 'value': '128'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;fmsuib8m4nr04g27yr07scno;Foul;;;;;;;;;;;;;;;;;;1,0;128,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;10;47;New York City II;647;;1,0
2728545493;128;4;1;10;47;6ddsx316t3j0z6nolrky9k4r8;0;33,6;3,8;2024-09-29T23:17:53.805Z;2024-09-29T23:46:26Z;[{'id': 5256000015, 'qualifierId': 233, 'value': '106'}, {'id': 5255999965, 'qualifierId': 152}, {'id': 5255999961, 'qualifierId': 13}, {'id': 5255999969, 'qualifierId': 285}, {'id': 5255999963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255999967, 'qualifierId': 265}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;fmsuib8m4nr04g27yr07scno;Foul;;;;;;;;;;;;;;;;;;1,0;106,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;10;47;Cincinnati II;647;FW;1,0
2728545533;107;1;1;10;50;bd0378yx50xpdcgwkt9p9bmz8;1;56,7;96,0;2024-09-29T23:17:57.412Z;2024-09-29T23:17:59Z;[{'id': 5256000141, 'qualifierId': 152}, {'id': 5256000145, 'qualifierId': 140, 'value': '39.5'}, {'id': 5256000149, 'qualifierId': 212, 'value': '27.3'}, {'id': 5256000139, 'qualifierId': 5}, {'id': 5256000151, 'qualifierId': 213, 'value': '3.99'}, {'id': 5256000147, 'qualifierId': 141, 'value': '65.8'}, {'id': 5256000143, 'qualifierId': 56, 'value': 'Back'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;27,3;39,5;3,99;;65,8;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;39,5;65,8;;;;;;;0;0;10;50;New York City II;650;;1,0
2728545587;108;1;1;10;53;bd0378yx50xpdcgwkt9p9bmz8;1;39,4;65,4;2024-09-29T23:17:59.772Z;2024-09-29T23:18:03Z;[{'id': 5256000455, 'qualifierId': 212, 'value': '25.2'}, {'id': 5256000451, 'qualifierId': 140, 'value': '44.5'}, {'id': 5256000449, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256000457, 'qualifierId': 213, 'value': '4.93'}, {'id': 5256000453, 'qualifierId': 141, 'value': '29.2'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;25,2;44,5;4,93;;29,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;44,5;29,2;;;;;;;0;0;10;53;New York City II;653;;1,0
