id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_Resume;value_JerseyNumber;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_PassEndY;value_Angle;value_KickOff;value_PassEndX;value_Zone;value_Length;value_Launch;value_LongBall;value_HeadPass;value_OppositeRelatedEventId;value_NextEventGoalKick;value_GoalKick;value_Low;value_IntendedTackleTarget;value_TouchTypeClearance;value_Left;value_Right;value_OutSwinger;value_RightFooted;value_Cross;value_CornerTaken;value_Chipped;value_Head;value_Offensive;value_DeletedEventType;value_Defensive;value_TakeOnSpace;value_TakeOnOvertake;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_Assist;value_LowRight;value_GoalmouthZ;value_Blocked;value_BlockedY;value_OutOfBoxCentre;value_GkX;value_GkY;value_Assisted;value_IndividualPlay;value_RelatedEventId;value_BlockedX;value_RegularPlay;value_GoalmouthY;value_DefBlock;value_TouchTypePass;value_SwitchOfPlay;value_LayOff;value_IntentionalAssist;value_BoxRight;value_Collected;value_Hands;value_LowGkIntervention;value_Stooping;value_NotVisible;value_High;value_Volley;value_BoxCentre;value_SwerveRight;value_FirstTouch;value_TouchTypeControl;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_BigChance;value_LeftFooted;value_GoalShotGameClock;value_LowCentre;value_SmallBoxCentre;value_Direct;value_Foul;value_AttemptedTackle;value_YellowCard;value_RecklessOffence;value_FreeKickTaken;value_InSwinger;value_FromCorner;value_NotAssisted;value_OutOfPlay;value_PlayersCaughtOffside;value_Indirect;value_MisHit;value_HighRight;value_BlockedCross;value_HighLeft;value_OutOfBoxRight;value_OverArm;value_Shove/Push;value_Handball;value_LeadingToGoal;value_RelatedError1Id;value_KeeperTouched;value_BoxLeft;value_CloseLeft;value_Minutes;value_EndType;value_ThroughBall;value_MediumGkIntervention;value_SetPiece;value_LowLeft;value_ShirtPull/Holding;value_CloseHigh;value_SwerveLeft;value_FreeKick;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_CloseLeftAndHigh;value_Weak;value_CloseRight;value_Diving;value_HighCentre;value_OutOfBoxDeepRight;value_Fingertip;value_Reaching;value_HitWoodwork;value_HitBar;value_ParriedDanger;value_SixYardBlocked;value_BoxDeepLeft;value_Dissent;value_FollowsADribble;value_GkKickFromHands;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_ParriedSafe;value_Standing;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2678511377;188;1;1;20;6;8ijkk62897so5r3bq0wgwx4bu;1;68,5;43,9;2024-04-27T01:24:40.987Z;2024-04-27T01:24:43Z;[{'id': 4981590661, 'qualifierId': 56, 'value': 'Center'}, {'id': 4981590669, 'qualifierId': 213, 'value': '4.73'}, {'id': 4981590665, 'qualifierId': 141, 'value': '23.3'}, {'id': 4981590663, 'qualifierId': 140, 'value': '68.8'}, {'id': 4981590667, 'qualifierId': 212, 'value': '14.0'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;23,3;4,73;;68,8;;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;68,8;23,3;;;;;;;;0;20;6;Austin II;1206;MC;1,0
2678511387;189;1;1;20;9;8ijkk62897so5r3bq0wgwx4bu;1;67,9;20,1;2024-04-27T01:24:43.820Z;2024-04-27T01:24:46Z;[{'id': 4981590727, 'qualifierId': 141, 'value': '6.1'}, {'id': 4981590731, 'qualifierId': 213, 'value': '5.63'}, {'id': 4981590729, 'qualifierId': 212, 'value': '15.7'}, {'id': 4981590725, 'qualifierId': 140, 'value': '79.8'}, {'id': 4981590723, 'qualifierId': 56, 'value': 'Right'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;6,1;5,63;;79,8;;15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;79,8;6,1;;;;;;;;0;20;9;Austin II;1209;MC;1,0
2678511395;190;1;1;20;11;8ijkk62897so5r3bq0wgwx4bu;1;77,7;10,9;2024-04-27T01:24:46.732Z;2024-04-27T01:24:49Z;[{'id': 4981590767, 'qualifierId': 212, 'value': '9.6'}, {'id': 4981590763, 'qualifierId': 140, 'value': '69.2'}, {'id': 4981590765, 'qualifierId': 141, 'value': '5.6'}, {'id': 4981590769, 'qualifierId': 213, 'value': '3.53'}, {'id': 4981590761, 'qualifierId': 56, 'value': 'Right'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;5,6;3,53;;69,2;;9,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;69,2;5,6;;;;;;;;0;20;11;Austin II;1211;DR;1,0
2678511401;191;1;1;20;14;8ijkk62897so5r3bq0wgwx4bu;1;68,8;6,5;2024-04-27T01:24:49.228Z;2024-04-27T01:24:52Z;[{'id': 4981590793, 'qualifierId': 141, 'value': '65.2'}, {'id': 4981590797, 'qualifierId': 213, 'value': '1.86'}, {'id': 4981590791, 'qualifierId': 140, 'value': '57.5'}, {'id': 4981590799, 'qualifierId': 1}, {'id': 4981590795, 'qualifierId': 212, 'value': '41.6'}, {'id': 4981590789, 'qualifierId': 56, 'value': 'Center'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;65,2;1,86;;57,5;;41,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;57,5;65,2;;;;;;;;0;20;14;Austin II;1214;MC;1,0
2678511407;192;1;1;20;17;8ijkk62897so5r3bq0wgwx4bu;1;61,9;67,6;2024-04-27T01:24:52.524Z;2024-04-27T01:24:56Z;[{'id': 4981590833, 'qualifierId': 140, 'value': '65.5'}, {'id': 4981590837, 'qualifierId': 212, 'value': '20.9'}, {'id': 4981590839, 'qualifierId': 213, 'value': '1.39'}, {'id': 4981590835, 'qualifierId': 141, 'value': '97.8'}, {'id': 4981590831, 'qualifierId': 56, 'value': 'Left'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;97,8;1,39;;65,5;;20,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;65,5;97,8;;;;;;;;0;20;17;Austin II;1217;DC;1,0
2678511417;193;1;1;20;21;8ijkk62897so5r3bq0wgwx4bu;1;66,3;97,4;2024-04-27T01:24:56.124Z;2024-04-27T01:24:58Z;[{'id': 4981590899, 'qualifierId': 141, 'value': '89.3'}, {'id': 4981590895, 'qualifierId': 56, 'value': 'Left'}, {'id': 4981590903, 'qualifierId': 213, 'value': '3.60'}, {'id': 4981590901, 'qualifierId': 212, 'value': '12.4'}, {'id': 4981590897, 'qualifierId': 140, 'value': '55.7'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;89,3;3,6;;55,7;;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;55,7;89,3;;;;;;;;0;20;21;Austin II;1221;DC;1,0
2678511419;194;1;1;20;24;8ijkk62897so5r3bq0wgwx4bu;1;53,5;82,3;2024-04-27T01:24:58.829Z;2024-04-27T01:25:01Z;[{'id': 4981590911, 'qualifierId': 140, 'value': '52.1'}, {'id': 4981590915, 'qualifierId': 212, 'value': '20.1'}, {'id': 4981590913, 'qualifierId': 141, 'value': '52.8'}, {'id': 4981590917, 'qualifierId': 213, 'value': '4.64'}, {'id': 4981590909, 'qualifierId': 56, 'value': 'Center'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;52,8;4,64;;52,1;;20,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;52,1;52,8;;;;;;;;0;20;24;Austin II;1224;DC;1,0
2678511423;195;1;1;20;26;8ijkk62897so5r3bq0wgwx4bu;1;52,8;51,2;2024-04-27T01:25:01.612Z;2024-04-27T01:25:07Z;[{'id': 4981590935, 'qualifierId': 141, 'value': '30.0'}, {'id': 4981590939, 'qualifierId': 213, 'value': '4.90'}, {'id': 4981590931, 'qualifierId': 56, 'value': 'Center'}, {'id': 4981590937, 'qualifierId': 212, 'value': '14.7'}, {'id': 4981590933, 'qualifierId': 140, 'value': '55.4'}];e7q60ne93c6289xwnt9zj65wq;M. Ferkranus;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;30,0;4,9;;55,4;;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;55,4;30,0;;;;;;;;0;20;26;Austin II;1226;DL;1,0
2678511427;196;1;1;20;32;8ijkk62897so5r3bq0wgwx4bu;1;64,2;33,0;2024-04-27T01:25:07.661Z;2024-04-27T01:25:10Z;[{'id': 4981590957, 'qualifierId': 56, 'value': 'Right'}, {'id': 4981590963, 'qualifierId': 212, 'value': '19.5'}, {'id': 4981590961, 'qualifierId': 141, 'value': '5.0'}, {'id': 4981590959, 'qualifierId': 140, 'value': '68.3'}, {'id': 4981590965, 'qualifierId': 213, 'value': '4.93'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;5,0;4,93;;68,3;;19,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;68,3;5,0;;;;;;;;0;20;32;Austin II;1232;MC;1,0
2678511431;197;1;1;20;35;8ijkk62897so5r3bq0wgwx4bu;1;68,3;5,0;2024-04-27T01:25:10.204Z;2024-04-27T01:25:12Z;[{'id': 4981590977, 'qualifierId': 140, 'value': '70.2'}, {'id': 4981590981, 'qualifierId': 212, 'value': '7.2'}, {'id': 4981590983, 'qualifierId': 213, 'value': '1.29'}, {'id': 4981590975, 'qualifierId': 56, 'value': 'Right'}, {'id': 4981590979, 'qualifierId': 141, 'value': '15.2'}];b4hm7o0o1tlssg0aa1psm704q;G. Vivi;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;15,2;1,29;;70,2;;7,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;70,2;15,2;;;;;;;;0;20;35;Austin II;1235;AMR;1,0
2678511435;198;1;1;20;37;8ijkk62897so5r3bq0wgwx4bu;1;68,1;11,0;2024-04-27T01:25:12.509Z;2024-04-27T01:25:13Z;[{'id': 4981591015, 'qualifierId': 56, 'value': 'Right'}, {'id': 4981591019, 'qualifierId': 141, 'value': '2.5'}, {'id': 4981591023, 'qualifierId': 213, 'value': '4.32'}, {'id': 4981591017, 'qualifierId': 140, 'value': '65.8'}, {'id': 4981591021, 'qualifierId': 212, 'value': '6.3'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;2,5;4,32;;65,8;;6,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;65,8;2,5;;;;;;;;0;20;37;Austin II;1237;DR;1,0
2678511437;199;1;1;20;38;8ijkk62897so5r3bq0wgwx4bu;1;65,8;2,5;2024-04-27T01:25:13.661Z;2024-04-27T01:25:17Z;[{'id': 4981591039, 'qualifierId': 141, 'value': '18.5'}, {'id': 4981591035, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981591043, 'qualifierId': 213, 'value': '2.69'}, {'id': 4981591037, 'qualifierId': 140, 'value': '44.6'}, {'id': 4981591041, 'qualifierId': 212, 'value': '24.8'}];b4hm7o0o1tlssg0aa1psm704q;G. Vivi;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;18,5;2,69;;44,6;;24,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;44,6;18,5;;;;;;;;0;20;38;Austin II;1238;AMR;1,0
2678511443;200;1;1;20;42;8ijkk62897so5r3bq0wgwx4bu;1;45,5;36,0;2024-04-27T01:25:17.564Z;2024-04-27T01:25:21Z;[{'id': 4981591091, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981591095, 'qualifierId': 141, 'value': '55.7'}, {'id': 4981591099, 'qualifierId': 213, 'value': '2.14'}, {'id': 4981591097, 'qualifierId': 212, 'value': '15.9'}, {'id': 4981591093, 'qualifierId': 140, 'value': '37.3'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;55,7;2,14;;37,3;;15,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;37,3;55,7;;;;;;;;0;20;42;Austin II;1242;MC;1,0
2678511453;201;1;1;20;46;8ijkk62897so5r3bq0wgwx4bu;1;40,5;57,5;2024-04-27T01:25:21.453Z;2024-04-27T01:25:24Z;[{'id': 4981591151, 'qualifierId': 213, 'value': '1.68'}, {'id': 4981591147, 'qualifierId': 141, 'value': '85.9'}, {'id': 4981591143, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981591145, 'qualifierId': 140, 'value': '38.5'}, {'id': 4981591149, 'qualifierId': 212, 'value': '19.4'}];e7q60ne93c6289xwnt9zj65wq;M. Ferkranus;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;85,9;1,68;;38,5;;19,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;38,5;85,9;;;;;;;;0;20;46;Austin II;1246;DL;1,0
2678511461;202;1;1;20;49;8ijkk62897so5r3bq0wgwx4bu;1;35,0;77,9;2024-04-27T01:25:24.237Z;2024-04-27T01:25:27Z;[{'id': 4981591165, 'qualifierId': 140, 'value': '18.1'}, {'id': 4981591169, 'qualifierId': 212, 'value': '26.7'}, {'id': 4981591163, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981591171, 'qualifierId': 213, 'value': '3.99'}, {'id': 4981591167, 'qualifierId': 141, 'value': '48.5'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;48,5;3,99;;18,1;;26,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;18,1;48,5;;;;;;;;0;20;49;Austin II;1249;DC;1,0
2678511475;203;1;1;20;52;8ijkk62897so5r3bq0wgwx4bu;1;18,1;47,8;2024-04-27T01:25:27.053Z;2024-04-27T01:25:37Z;[{'id': 4981591223, 'qualifierId': 213, 'value': '4.90'}, {'id': 4981591219, 'qualifierId': 141, 'value': '27.9'}, {'id': 4981591215, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981591221, 'qualifierId': 212, 'value': '13.8'}, {'id': 4981591217, 'qualifierId': 140, 'value': '20.5'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;27,9;4,9;;20,5;;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;20,5;27,9;;;;;;;;0;20;52;Austin II;1252;GK;1,0
2678511485;204;1;1;20;56;8ijkk62897so5r3bq0wgwx4bu;1;23,0;27,1;2024-04-27T01:25:31.534Z;2024-04-27T01:25:33Z;[{'id': 4981591265, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981591273, 'qualifierId': 213, 'value': '0.91'}, {'id': 4981591269, 'qualifierId': 141, 'value': '43.0'}, {'id': 4981591267, 'qualifierId': 140, 'value': '31.0'}, {'id': 4981591271, 'qualifierId': 212, 'value': '13.7'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;43,0;0,91;;31,0;;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;31,0;43,0;;;;;;;;0;20;56;Austin II;1256;MC;1,0
2678511501;205;1;1;20;58;8ijkk62897so5r3bq0wgwx4bu;1;31,0;43,0;2024-04-27T01:25:32.957Z;2024-04-27T01:25:37Z;[{'id': 4981591363, 'qualifierId': 141, 'value': '28.2'}, {'id': 4981591367, 'qualifierId': 213, 'value': '4.16'}, {'id': 4981591365, 'qualifierId': 212, 'value': '11.8'}, {'id': 4981591359, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981591361, 'qualifierId': 140, 'value': '25.1'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;28,2;4,16;;25,1;;11,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;25,1;28,2;;;;;;;;0;20;58;Austin II;1258;MC;1,0
2680570975;804;3;1;21;0;8ijkk62897so5r3bq0wgwx4bu;1;28,3;28,5;2024-04-27T01:25:34.957Z;2024-04-29T14:58:27Z;[{'id': 4992722869, 'qualifierId': 285}, {'id': 4992722865, 'qualifierId': 56, 'value': 'Back'}, {'id': 4992722871, 'qualifierId': 464}, {'id': 4992723453, 'qualifierId': 233, 'value': '808'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Take On;;;;;;;;;;;;;;;;;;;808,0;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;21;0;Austin II;1260;MC;1,0
2680570983;808;45;1;21;0;d0c07im4a6oj8qa7f1zlt3pqs;0;71,7;71,5;2024-04-27T01:25:34.957Z;2024-04-29T14:58:23Z;[{'id': 4992722909, 'qualifierId': 233, 'value': '804'}, {'id': 4992722903, 'qualifierId': 56, 'value': 'Center'}, {'id': 4992722907, 'qualifierId': 286}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Challenge;;;;;;;;;;;;;;;;;;;804,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;21;0;Ventura County;1260;MC;1,0
2678511527;206;1;1;21;3;8ijkk62897so5r3bq0wgwx4bu;1;32,7;46,4;2024-04-27T01:25:38.398Z;2024-04-27T01:25:45Z;[{'id': 4981591491, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981591497, 'qualifierId': 212, 'value': '18.4'}, {'id': 4981591499, 'qualifierId': 213, 'value': '1.77'}, {'id': 4981591495, 'qualifierId': 141, 'value': '73.0'}, {'id': 4981591493, 'qualifierId': 140, 'value': '29.3'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;73,0;1,77;;29,3;;18,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;29,3;73,0;;;;;;;;0;21;3;Austin II;1263;MC;1,0
2678511531;207;1;1;21;10;8ijkk62897so5r3bq0wgwx4bu;1;38,4;77,6;2024-04-27T01:25:45.389Z;2024-04-27T01:25:46Z;[{'id': 4981591523, 'qualifierId': 141, 'value': '63.4'}, {'id': 4981591527, 'qualifierId': 213, 'value': '5.26'}, {'id': 4981591519, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981591525, 'qualifierId': 212, 'value': '11.3'}, {'id': 4981591521, 'qualifierId': 140, 'value': '44.0'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;63,4;5,26;;44,0;;11,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;44,0;63,4;;;;;;;;0;21;10;Austin II;1270;DC;1,0
2678511537;208;1;1;21;12;8ijkk62897so5r3bq0wgwx4bu;1;44,0;63,4;2024-04-27T01:25:46.814Z;2024-04-27T01:25:47Z;[{'id': 4981591559, 'qualifierId': 141, 'value': '61.7'}, {'id': 4981591561, 'qualifierId': 212, 'value': '15.5'}, {'id': 4981591555, 'qualifierId': 56, 'value': 'Center'}, {'id': 4981591557, 'qualifierId': 140, 'value': '58.7'}, {'id': 4981591563, 'qualifierId': 213, 'value': '6.21'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;61,7;6,21;;58,7;;15,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;58,7;61,7;;;;;;;;0;21;12;Austin II;1272;MC;1,0
