id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamPlayerFormation;value_JerseyNumber;value_Captain;value_TeamKit;value_Involved;value_TeamFormation;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_Length;value_PassEndY;value_Zone;value_KickOff;value_Angle;value_LongBall;value_Launch;value_Chipped;value_OutOfPlay;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_TouchTypePass;value_LowGkIntervention;value_KeeperThrow;value_Offensive;value_TouchTypeControl;value_Defensive;value_TakeOnOvertake;value_BlockedPass;value_RightFooted;value_Cross;value_OutSwinger;value_BlockedCross;value_TakeOnSpace;value_Overrun;value_HeadPass;value_DeletedEventType;value_LayOff;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_IntendedTackleTarget;value_Assist;value_RelatedEventId;value_BlockedY;value_BlockedX;value_GoalmouthZ;value_IndividualPlay;value_GoalmouthY;value_FastBreak;value_LowCentre;value_Assisted;value_OutOfBoxCentre;value_Hands;value_Collected;value_Diving;value_NotVisible;value_LeftFooted;value_RegularPlay;value_MediumGkIntervention;value_Stooping;value_IntentionalAssist;value_BoxLeft;value_Standing;value_ParriedSafe;value_Blocked;value_GkY;value_NotAssisted;value_GkX;value_FreeKick;value_DefBlock;value_ByWall;value_Left;value_CornerTaken;value_InSwinger;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypeClearance;value_Head;value_SwerveRight;value_Right;value_High;value_SmallBoxLeft;value_CloseLeft;value_FirstTouch;value_BigChance;value_FlickOn;value_TacticalFoul;value_YellowCard;value_HighLeft;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_Shove/Push;value_Injury;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_BoxCentre;value_FromCorner;value_DrivenCross;value_Straight;value_Handball;value_Dissent;value_Minutes;value_EndType;value_HighGkIntervention;value_Volley;value_LowLeft;value_Obstruction;value_SetPiece;value_GkKickFromHands;value_BoxRight;value_LowRight;value_OtherBodyPart;value_LeadingToGoal;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_RelatedError1Id;value_GoalShotTimestamp;value_Tactical;value_SixYardBlocked;value_InjuredPlayerId;value_RecklessOffence;value_ShirtPull/Holding;value_SecondYellow;value_KeeperTouched;value_FoulAndAbusiveLanguage;value_RedCard;value_OverhitCross;value_Caught;value_CloseRight;value_PullBack;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_HighRight;value_Penalty;value_Scored;value_Strong;value_HighCentre;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2719649933;9;1;1;0;16;5icuo8utnztpsd9l03gdd68dl;1;17,0;2,8;2024-09-14T02:04:15.725Z;2024-09-14T02:04:19Z;[{'id': 5207442395, 'qualifierId': 213, 'value': '1.08'}, {'id': 5207442387, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207442389, 'qualifierId': 140, 'value': '23.7'}, {'id': 5207442391, 'qualifierId': 141, 'value': '22.1'}, {'id': 5207442393, 'qualifierId': 212, 'value': '14.9'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;23,7;14,9;22,1;;;1,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;23,7;22,1;;;;;;;;0;0;16;Real Monarchs;16;DR;1,0
2719649937;10;1;1;0;20;5icuo8utnztpsd9l03gdd68dl;1;23,3;21,5;2024-09-14T02:04:18.902Z;2024-09-14T02:04:19Z;[{'id': 5207442407, 'qualifierId': 140, 'value': '23.6'}, {'id': 5207442413, 'qualifierId': 213, 'value': '4.75'}, {'id': 5207442409, 'qualifierId': 141, 'value': '10.3'}, {'id': 5207442411, 'qualifierId': 212, 'value': '7.6'}, {'id': 5207442405, 'qualifierId': 56, 'value': 'Back'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;23,6;7,6;10,3;;;4,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;23,6;10,3;;;;;;;;0;0;20;Real Monarchs;20;MC;1,0
2719649943;11;1;1;0;20;5icuo8utnztpsd9l03gdd68dl;1;23,8;8,0;2024-09-14T02:04:19.711Z;2024-09-14T02:04:21Z;[{'id': 5207442451, 'qualifierId': 213, 'value': '1.22'}, {'id': 5207442443, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207442445, 'qualifierId': 140, 'value': '36.2'}, {'id': 5207442447, 'qualifierId': 141, 'value': '59.9'}, {'id': 5207442453, 'qualifierId': 1}, {'id': 5207442441, 'qualifierId': 157}, {'id': 5207442449, 'qualifierId': 212, 'value': '37.6'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;36,2;37,6;59,9;;;1,22;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;36,2;59,9;;;;;;;;0;0;20;Real Monarchs;20;MC;1,0
2719649951;12;1;1;0;22;5icuo8utnztpsd9l03gdd68dl;1;36,2;59,9;2024-09-14T02:04:21.510Z;2024-09-14T02:04:22Z;[{'id': 5207442499, 'qualifierId': 141, 'value': '48.8'}, {'id': 5207442503, 'qualifierId': 213, 'value': '4.45'}, {'id': 5207442501, 'qualifierId': 212, 'value': '7.8'}, {'id': 5207442497, 'qualifierId': 140, 'value': '34.3'}, {'id': 5207442495, 'qualifierId': 56, 'value': 'Back'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;34,3;7,8;48,8;;;4,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;34,3;48,8;;;;;;;;0;0;22;Real Monarchs;22;AML;1,0
2719649967;13;1;1;0;23;5icuo8utnztpsd9l03gdd68dl;0;34,3;47,0;2024-09-14T02:04:22.446Z;2024-09-14T02:04:25Z;[{'id': 5207442573, 'qualifierId': 213, 'value': '0.49'}, {'id': 5207442569, 'qualifierId': 141, 'value': '77.5'}, {'id': 5207442575, 'qualifierId': 1}, {'id': 5207442571, 'qualifierId': 212, 'value': '43.8'}, {'id': 5207442565, 'qualifierId': 56, 'value': 'Center'}, {'id': 5207442567, 'qualifierId': 140, 'value': '71.0'}, {'id': 5207442563, 'qualifierId': 155}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;71,0;43,8;77,5;;;0,49;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;71,0;77,5;;;;;;;;0;0;23;Real Monarchs;23;AMC;1,0
2719649979;3;12;1;0;28;cbip96wzs3jc2xadoluhhxotl;1;29,3;25,3;2024-09-14T02:04:27.064Z;2024-09-14T02:04:28Z;[{'id': 5207442619, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207442623, 'qualifierId': 141, 'value': '0.0'}, {'id': 5207442621, 'qualifierId': 140, 'value': '26.4'}, {'id': 5207442625, 'qualifierId': 212, 'value': '18.6'}, {'id': 5207442627, 'qualifierId': 213, 'value': '4.55'}, {'id': 5207442637, 'qualifierId': 167}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;49lsbbggtz11b7dawlayj7dg;Clearance;;;;;;;;;;26,4;18,6;0,0;;;4,55;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;26,4;0,0;;;;;;;;0;0;28;Tacoma Defiance;28;DL;1,0
2719649981;4;5;1;0;28;cbip96wzs3jc2xadoluhhxotl;0;26,1;-1,3;2024-09-14T02:04:27.127Z;2024-09-14T02:53:58Z;[{'id': 5207442635, 'qualifierId': 347}, {'id': 5207442633, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207442697, 'qualifierId': 233, 'value': '14'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;49lsbbggtz11b7dawlayj7dg;Out;;;;;;;;;;;;;;;;;;;;1,0;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;0;28;Tacoma Defiance;28;DL;1,0
2719649991;14;5;1;0;28;5icuo8utnztpsd9l03gdd68dl;1;73,9;101,3;2024-09-14T02:04:27.127Z;2024-09-14T02:53:58Z;[{'id': 5207442675, 'qualifierId': 56, 'value': 'Left'}, {'id': 5207442687, 'qualifierId': 233, 'value': '4'}, {'id': 5207442677, 'qualifierId': 347}];b0xuwec3m6rvxwx7gygv34o6i;G. Miglietti;;;49lsbbggtz11b7dawlayj7dg;Out;;;;;;;;;;;;;;;;;;;;1,0;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;0;28;Real Monarchs;28;FW;1,0
2719649999;15;1;1;0;31;5icuo8utnztpsd9l03gdd68dl;1;82,1;100,0;2024-09-14T02:04:30.703Z;2024-09-14T02:04:42Z;[{'id': 5207442715, 'qualifierId': 141, 'value': '89.5'}, {'id': 5207442717, 'qualifierId': 212, 'value': '9.5'}, {'id': 5207442709, 'qualifierId': 107}, {'id': 5207442713, 'qualifierId': 140, 'value': '77.9'}, {'id': 5207442719, 'qualifierId': 213, 'value': '4.23'}, {'id': 5207442711, 'qualifierId': 56, 'value': 'Left'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;77,9;9,5;89,5;;;4,23;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;77,9;89,5;;;;;;;;0;0;31;Real Monarchs;31;DC;1,0
2719650005;16;61;1;0;34;5icuo8utnztpsd9l03gdd68dl;0;76,2;88,1;2024-09-14T02:04:33.470Z;2024-09-14T02:52:53Z;[{'id': 5207442737, 'qualifierId': 56, 'value': 'Left'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;49lsbbggtz11b7dawlayj7dg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;0;34;Real Monarchs;34;AML;1,0
2719650009;5;49;1;0;36;cbip96wzs3jc2xadoluhhxotl;1;26,8;29,4;2024-09-14T02:04:35.799Z;2024-09-14T02:04:35Z;[];9p86jgzpsokma52ifxswk4woa;J. Orozco;;;49lsbbggtz11b7dawlayj7dg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;0;36;Tacoma Defiance;36;MC;1,0
2719650015;6;1;1;0;37;cbip96wzs3jc2xadoluhhxotl;0;26,8;29,4;2024-09-14T02:04:36.359Z;2024-09-14T02:04:39Z;[{'id': 5207442799, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207442801, 'qualifierId': 140, 'value': '37.3'}, {'id': 5207442803, 'qualifierId': 141, 'value': '42.6'}, {'id': 5207442807, 'qualifierId': 213, 'value': '0.68'}, {'id': 5207442805, 'qualifierId': 212, 'value': '14.2'}];9p86jgzpsokma52ifxswk4woa;J. Orozco;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;37,3;14,2;42,6;;;0,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;37,3;42,6;;;;;;;;0;0;37;Tacoma Defiance;37;MC;1,0
2719650013;17;8;1;0;39;5icuo8utnztpsd9l03gdd68dl;1;59,0;55,1;2024-09-14T02:04:37.998Z;2024-09-17T06:59:29Z;[{'id': 5207442793, 'qualifierId': 56, 'value': 'Center'}, {'id': 5218817237, 'qualifierId': 384}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;49lsbbggtz11b7dawlayj7dg;Interception;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;0;39;Real Monarchs;39;DC;1,0
2719650027;7;52;1;0;44;cbip96wzs3jc2xadoluhhxotl;1;10,6;49,2;2024-09-14T02:04:43.271Z;2024-09-17T07:00:05Z;[{'id': 5218817577, 'qualifierId': 376}];2ig362xub2syd45v3usgymbkk;F. Delgado;;;49lsbbggtz11b7dawlayj7dg;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;0;44;Tacoma Defiance;44;GK;1,0
2719650039;8;1;1;0;45;cbip96wzs3jc2xadoluhhxotl;1;13,0;46,6;2024-09-14T02:04:44.279Z;2024-09-14T02:04:46Z;[{'id': 5207443013, 'qualifierId': 123}, {'id': 5207443015, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207443017, 'qualifierId': 140, 'value': '14.6'}, {'id': 5207443021, 'qualifierId': 212, 'value': '10.6'}, {'id': 5207443023, 'qualifierId': 213, 'value': '1.41'}, {'id': 5207443019, 'qualifierId': 141, 'value': '62.0'}];2ig362xub2syd45v3usgymbkk;F. Delgado;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;14,6;10,6;62,0;;;1,41;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;14,6;62,0;;;;;;;;0;0;45;Tacoma Defiance;45;GK;1,0
2719650057;9;1;1;0;47;cbip96wzs3jc2xadoluhhxotl;1;14,9;62,9;2024-09-14T02:04:46.663Z;2024-09-14T02:04:50Z;[{'id': 5207443113, 'qualifierId': 213, 'value': '0.96'}, {'id': 5207443109, 'qualifierId': 141, 'value': '85.5'}, {'id': 5207443111, 'qualifierId': 212, 'value': '18.7'}, {'id': 5207443107, 'qualifierId': 140, 'value': '25.1'}, {'id': 5207443105, 'qualifierId': 56, 'value': 'Back'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;25,1;18,7;85,5;;;0,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;25,1;85,5;;;;;;;;0;0;47;Tacoma Defiance;47;DC;1,0
2719650067;10;1;1;0;51;cbip96wzs3jc2xadoluhhxotl;0;27,7;94,2;2024-09-14T02:04:50.039Z;2024-09-14T02:04:51Z;[{'id': 5207443165, 'qualifierId': 212, 'value': '33.7'}, {'id': 5207443169, 'qualifierId': 1}, {'id': 5207443167, 'qualifierId': 213, 'value': '6.21'}, {'id': 5207443159, 'qualifierId': 56, 'value': 'Left'}, {'id': 5207443163, 'qualifierId': 141, 'value': '90.4'}, {'id': 5207443161, 'qualifierId': 140, 'value': '59.7'}, {'id': 5207443157, 'qualifierId': 155}];asy97zdxk0352toy38huzk222;T. Silva;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;59,7;33,7;90,4;;;6,21;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;59,7;90,4;;;;;;;;0;0;51;Tacoma Defiance;51;DC;1,0
2719650071;18;1;1;0;51;5icuo8utnztpsd9l03gdd68dl;0;29,3;3,8;2024-09-14T02:04:50.711Z;2024-09-14T02:04:51Z;[{'id': 5207443193, 'qualifierId': 212, 'value': '16.3'}, {'id': 5207443191, 'qualifierId': 141, 'value': '24.3'}, {'id': 5207443189, 'qualifierId': 140, 'value': '37.4'}, {'id': 5207443187, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207443195, 'qualifierId': 213, 'value': '1.02'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;37,4;16,3;24,3;;;1,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;37,4;24,3;;;;;;;;0;0;51;Real Monarchs;51;DR;1,0
2719650085;11;50;1;0;55;cbip96wzs3jc2xadoluhhxotl;1;69,2;72,0;2024-09-14T02:04:54.518Z;2024-09-14T02:51:54Z;[{'id': 5207443253, 'qualifierId': 286}, {'id': 5207443251, 'qualifierId': 56, 'value': 'Center'}, {'id': 5207443275, 'qualifierId': 233, 'value': '19'}];9rgkh8j5l8n0ld96ojr47xy7e;J. Perruzza;;;49lsbbggtz11b7dawlayj7dg;Dispossessed;;;;;;;;;;;;;;;;;;;;;19,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;0;55;Tacoma Defiance;55;FW;1,0
2719650079;19;7;1;0;55;5icuo8utnztpsd9l03gdd68dl;1;30,8;28,0;2024-09-14T02:04:54.519Z;2024-09-17T07:00:53Z;[{'id': 5218817877, 'qualifierId': 383}, {'id': 5207443269, 'qualifierId': 233, 'value': '11'}, {'id': 5207443243, 'qualifierId': 285}, {'id': 5207443241, 'qualifierId': 56, 'value': 'Back'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;49lsbbggtz11b7dawlayj7dg;Tackle;;;;;;;;;;;;;;;;;;;;;11,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;0;55;Real Monarchs;55;DL;1,0
2719650083;20;49;1;0;56;5icuo8utnztpsd9l03gdd68dl;1;28,9;26,1;2024-09-14T02:04:55.054Z;2024-09-14T02:04:55Z;[];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;49lsbbggtz11b7dawlayj7dg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;0;56;Real Monarchs;56;DL;1,0
2719650103;21;1;1;0;59;5icuo8utnztpsd9l03gdd68dl;1;36,3;30,9;2024-09-14T02:04:57.887Z;2024-09-14T02:05:02Z;[{'id': 5207443349, 'qualifierId': 213, 'value': '2.02'}, {'id': 5207443347, 'qualifierId': 212, 'value': '24.2'}, {'id': 5207443345, 'qualifierId': 141, 'value': '63.0'}, {'id': 5207443343, 'qualifierId': 140, 'value': '26.4'}, {'id': 5207443341, 'qualifierId': 56, 'value': 'Back'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;26,4;24,2;63,0;;;2,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;26,4;63,0;;;;;;;;0;0;59;Real Monarchs;59;DL;1,0
2719650123;22;1;1;1;3;5icuo8utnztpsd9l03gdd68dl;1;24,8;62,7;2024-09-14T02:05:02.183Z;2024-09-14T02:05:06Z;[{'id': 5207443443, 'qualifierId': 213, 'value': '4.67'}, {'id': 5207443439, 'qualifierId': 141, 'value': '29.2'}, {'id': 5207443441, 'qualifierId': 212, 'value': '22.8'}, {'id': 5207443437, 'qualifierId': 140, 'value': '23.8'}, {'id': 5207443435, 'qualifierId': 56, 'value': 'Back'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;23,8;22,8;29,2;;;4,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;23,8;29,2;;;;;;;;0;1;3;Real Monarchs;63;DC;1,0
2719650135;23;1;1;1;7;5icuo8utnztpsd9l03gdd68dl;1;26,4;13,2;2024-09-14T02:05:06.872Z;2024-09-14T02:05:10Z;[{'id': 5207443473, 'qualifierId': 140, 'value': '33.9'}, {'id': 5207443477, 'qualifierId': 212, 'value': '11.1'}, {'id': 5207443475, 'qualifierId': 141, 'value': '24.7'}, {'id': 5207443471, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207443479, 'qualifierId': 213, 'value': '0.78'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;33,9;11,1;24,7;;;0,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;33,9;24,7;;;;;;;;0;1;7;Real Monarchs;67;DL;1,0
2719650165;24;1;1;1;11;5icuo8utnztpsd9l03gdd68dl;1;32,0;23,7;2024-09-14T02:05:09.895Z;2024-09-14T02:05:14Z;[{'id': 5207443581, 'qualifierId': 140, 'value': '28.6'}, {'id': 5207443579, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207443583, 'qualifierId': 141, 'value': '5.2'}, {'id': 5207443585, 'qualifierId': 212, 'value': '13.1'}, {'id': 5207443587, 'qualifierId': 213, 'value': '4.44'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;28,6;13,1;5,2;;;4,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;28,6;5,2;;;;;;;;0;1;11;Real Monarchs;71;MC;1,0
