id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_TeamFormation;value_JerseyNumber;value_Involved;value_TeamKit;value_DirectionOfPlay;value_Angle;value_PassEndY;value_Zone;value_KickOff;value_Length;value_PassEndX;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_TakeOnSpace;value_TouchTypeControl;value_Chipped;value_Cross;value_OutSwinger;value_RightFooted;value_TakeOnOvertake;value_SwitchOfPlay;value_LeftFooted;value_IntentionalAssist;value_Assist;value_InSwinger;value_RelatedEventId;value_Assisted;value_LowCentre;value_SmallBoxCentre;value_BlockedX;value_GoalmouthZ;value_GoalmouthY;value_BlockedY;value_RegularPlay;value_LowGkIntervention;value_ParriedSafe;value_OtherBodyPart;value_Stooping;value_BlockedPass;value_NextEventThrowIn;value_NotVisible;value_ThrowIn;value_LayOff;value_ThroughBall;value_GkY;value_GkX;value_Right;value_FirstTouch;value_BoxLeft;value_NextEventGoalKick;value_GoalKick;value_High;value_DeletedEventType;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_IntendedTackleTarget;value_KeeperThrow;value_TouchTypePass;value_OutOfPlay;value_FlickOn;value_Defensive1V1;value_Head;value_LeadingToGoal;value_GoalShotGameClock;value_LowLeft;value_GoalShotTimestamp;value_RelatedError1Id;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_BoxRight;value_BigChance;value_BoxCentre;value_Hands;value_ParriedDanger;value_Diving;value_OverArm;value_Overrun;value_TouchTypeClearance;value_CloseRight;value_Low;value_ShirtPull/Holding;value_YellowCard;value_RecklessOffence;value_BlockedCross;value_Left;value_CornerTaken;value_FromCorner;value_HighGkIntervention;value_Standing;value_Collected;value_Handball;value_PlayersCaughtOffside;value_Indirect;value_OutOfBoxCentre;value_IndividualPlay;value_NotAssisted;value_Straight;value_DrivenCross;value_Blocked;value_DefBlock;value_MediumGkIntervention;value_GkKickFromHands;value_Shove/Push;value_HighRight;value_Injury;value_InjuredPlayerId;value_IncorrectOutOfPlayDecision;value_HitWoodwork;value_HitBar;value_GoalDisallowed;value_Minutes;value_HighCentre;value_Reaching;value_Fingertip;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_HighClaim;value_LowRight;value_BlockedClearance;value_TacticalFoul;value_CloseLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718576093;189;1;1;17;15;99l7fsj6ykgbyqcb9zqqu9dgq;1;24,5;67,2;2024-09-08T23:21:46.633Z;2024-09-08T23:21:49Z;[{'id': 5201514329, 'qualifierId': 3}, {'id': 5201514339, 'qualifierId': 213, 'value': '5.50'}, {'id': 5201514333, 'qualifierId': 140, 'value': '30.0'}, {'id': 5201514337, 'qualifierId': 212, 'value': '8.1'}, {'id': 5201514331, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201514335, 'qualifierId': 141, 'value': '58.8'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;5,5;58,8;;;8,1;30,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;30,0;58,8;;;;;;;0;0;17;15;Vancouver Whitecaps II;1035;DC;1,0
2718576097;190;1;1;17;18;99l7fsj6ykgbyqcb9zqqu9dgq;0;31,3;57,3;2024-09-08T23:21:49.017Z;2024-09-11T07:10:38Z;[{'id': 5204533895, 'qualifierId': 168}, {'id': 5201514349, 'qualifierId': 140, 'value': '46.9'}, {'id': 5201514351, 'qualifierId': 141, 'value': '55.4'}, {'id': 5201514353, 'qualifierId': 212, 'value': '16.4'}, {'id': 5201514347, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201514355, 'qualifierId': 213, 'value': '6.20'}];19ckwd2oz9uyfjznuq2c41btg;T. Scott;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;6,2;55,4;;;16,4;46,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;46,9;55,4;;;;;;;0;0;17;18;Vancouver Whitecaps II;1038;FWR;1,0
2718576113;158;61;1;17;21;eo64tqkioegeb09iice2hf8bt;0;53,3;54,5;2024-09-08T23:21:52.132Z;2024-09-08T23:21:52Z;[{'id': 5201514417, 'qualifierId': 56, 'value': 'Center'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;;1xz6lq3lba2pt41td1jtwdn8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;17;21;North Texas;1041;MC;1,0
2718576115;192;49;1;17;22;99l7fsj6ykgbyqcb9zqqu9dgq;1;44,1;42,2;2024-09-08T23:21:52.761Z;2024-09-08T23:21:52Z;[];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;;1xz6lq3lba2pt41td1jtwdn8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;17;22;Vancouver Whitecaps II;1042;FW;1,0
2718576123;193;1;1;17;22;99l7fsj6ykgbyqcb9zqqu9dgq;1;44,1;42,2;2024-09-08T23:21:52.858Z;2024-09-08T23:21:55Z;[{'id': 5201514449, 'qualifierId': 140, 'value': '39.8'}, {'id': 5201514447, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201514453, 'qualifierId': 212, 'value': '5.9'}, {'id': 5201514451, 'qualifierId': 141, 'value': '36.6'}, {'id': 5201514455, 'qualifierId': 213, 'value': '3.84'}];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;3,84;36,6;;;5,9;39,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;39,8;36,6;;;;;;;0;0;17;22;Vancouver Whitecaps II;1042;FW;1,0
2719125415;950;3;1;17;22;99l7fsj6ykgbyqcb9zqqu9dgq;0;47,6;36,0;2024-09-08T23:21:53.339Z;2024-09-11T07:15:43Z;[{'id': 5204534449, 'qualifierId': 286}, {'id': 5204534447, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204534453, 'qualifierId': 467, 'value': '8hf35b309tq3wuc59xgshmbro'}, {'id': 5204534451, 'qualifierId': 465}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;1xz6lq3lba2pt41td1jtwdn8;Take On;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;17;22;Vancouver Whitecaps II;1042;DMR;1,0
2718576127;194;4;1;17;24;99l7fsj6ykgbyqcb9zqqu9dgq;1;45,8;30,5;2024-09-08T23:21:54.953Z;2024-09-08T23:33:23Z;[{'id': 5201514533, 'qualifierId': 233, 'value': '159'}, {'id': 5201514471, 'qualifierId': 265}, {'id': 5201514473, 'qualifierId': 286}, {'id': 5201514467, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201514469, 'qualifierId': 152}, {'id': 5201514465, 'qualifierId': 13}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;1xz6lq3lba2pt41td1jtwdn8;Foul;;;;;;;;;;;;;;;;;;;159,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;17;24;Vancouver Whitecaps II;1044;DMR;1,0
2718576131;159;4;1;17;24;eo64tqkioegeb09iice2hf8bt;0;54,2;69,5;2024-09-08T23:21:54.954Z;2024-09-08T23:33:24Z;[{'id': 5201514509, 'qualifierId': 285}, {'id': 5201514501, 'qualifierId': 13}, {'id': 5201514507, 'qualifierId': 265}, {'id': 5201514503, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201514505, 'qualifierId': 152}, {'id': 5201515183, 'qualifierId': 55, 'value': '160'}, {'id': 5201514537, 'qualifierId': 233, 'value': '194'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;;1xz6lq3lba2pt41td1jtwdn8;Foul;;;;;;;;;;;;;;;;;;1,0;194,0;;;;;;;;;;;;;;;160,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;160,0;8hf35b309tq3wuc59xgshmbro;0;0;17;24;North Texas;1044;MC;1,0
2718576151;160;17;1;17;35;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-09-08T23:22:05.944Z;2024-09-11T07:15:04Z;[{'id': 5201515171, 'qualifierId': 31}, {'id': 5201515173, 'qualifierId': 392}, {'id': 5201515177, 'qualifierId': 55, 'value': '159'}, {'id': 5201515175, 'qualifierId': 13, 'value': '243'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;;1xz6lq3lba2pt41td1jtwdn8;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;159,0;8hf35b309tq3wuc59xgshmbro;0;0;17;35;North Texas;1055;MC;1,0
2718576417;195;1;1;18;7;99l7fsj6ykgbyqcb9zqqu9dgq;1;50,6;29,8;2024-09-08T23:22:37.947Z;2024-09-11T07:30:21Z;[{'id': 5201516125, 'qualifierId': 196}, {'id': 5201516135, 'qualifierId': 212, 'value': '60.9'}, {'id': 5201516129, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201516123, 'qualifierId': 155}, {'id': 5201516121, 'qualifierId': 5}, {'id': 5201516127, 'qualifierId': 152}, {'id': 5201516133, 'qualifierId': 141, 'value': '90.2'}, {'id': 5201516131, 'qualifierId': 140, 'value': '93.4'}, {'id': 5201516137, 'qualifierId': 213, 'value': '0.74'}, {'id': 5201516139, 'qualifierId': 1}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;0,74;90,2;;;60,9;93,4;1,0;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;93,4;90,2;;;;;;;0;0;18;7;Vancouver Whitecaps II;1087;DC;1,0
2718576427;196;61;1;18;12;99l7fsj6ykgbyqcb9zqqu9dgq;0;94,4;89,7;2024-09-08T23:22:42.891Z;2024-09-08T23:22:43Z;[{'id': 5201516175, 'qualifierId': 56, 'value': 'Left'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;1xz6lq3lba2pt41td1jtwdn8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;18;12;Vancouver Whitecaps II;1092;FWL;1,0
2718576507;161;5;1;18;13;eo64tqkioegeb09iice2hf8bt;1;-1,0;12,9;2024-09-08T23:22:43.900Z;2024-09-09T00:06:27Z;[{'id': 5201516643, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201516645, 'qualifierId': 346}, {'id': 5201516667, 'qualifierId': 233, 'value': '197'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;1xz6lq3lba2pt41td1jtwdn8;Out;;;;;;;;;;;;;;;;;;;197,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;18;13;North Texas;1093;DC;1,0
2718576431;197;5;1;18;13;99l7fsj6ykgbyqcb9zqqu9dgq;0;101,0;87,1;2024-09-08T23:22:43.900Z;2024-09-09T00:06:27Z;[{'id': 5201516185, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201516675, 'qualifierId': 233, 'value': '161'}, {'id': 5201516187, 'qualifierId': 346}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;1xz6lq3lba2pt41td1jtwdn8;Out;;;;;;;;;;;;;;;;;;;161,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;18;13;Vancouver Whitecaps II;1093;FWL;1,0
2718576515;162;1;1;18;23;eo64tqkioegeb09iice2hf8bt;1;3,6;41,0;2024-09-08T23:22:54.717Z;2024-09-08T23:22:56Z;[{'id': 5201516705, 'qualifierId': 237}, {'id': 5201516701, 'qualifierId': 213, 'value': '1.33'}, {'id': 5201516699, 'qualifierId': 212, 'value': '21.1'}, {'id': 5201516697, 'qualifierId': 141, 'value': '71.2'}, {'id': 5201516693, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201516691, 'qualifierId': 124}, {'id': 5201516695, 'qualifierId': 140, 'value': '8.3'}];5f17sgbv50uijg07qvpnejk0k;A. Milosevic;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;1,33;71,2;;;21,1;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;8,3;71,2;;;;;;;0;0;18;23;North Texas;1103;GK;1,0
2718576521;163;1;1;18;25;eo64tqkioegeb09iice2hf8bt;1;8,3;71,2;2024-09-08T23:22:56.445Z;2024-09-08T23:22:58Z;[{'id': 5201516735, 'qualifierId': 141, 'value': '96.0'}, {'id': 5201516731, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201516737, 'qualifierId': 212, 'value': '21.9'}, {'id': 5201516733, 'qualifierId': 140, 'value': '21.6'}, {'id': 5201516739, 'qualifierId': 213, 'value': '0.88'}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;0,88;96,0;;;21,9;21,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;21,6;96,0;;;;;;;0;0;18;25;North Texas;1105;DC;1,0
2718576553;164;1;1;18;27;eo64tqkioegeb09iice2hf8bt;0;21,6;94,4;2024-09-08T23:22:58.205Z;2024-09-08T23:23:02Z;[{'id': 5201516905, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201516909, 'qualifierId': 141, 'value': '95.7'}, {'id': 5201516907, 'qualifierId': 140, 'value': '36.2'}, {'id': 5201516913, 'qualifierId': 213, 'value': '0.06'}, {'id': 5201516911, 'qualifierId': 212, 'value': '15.4'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;0,06;95,7;;;15,4;36,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;36,2;95,7;;;;;;;0;0;18;27;North Texas;1107;DML;1,0
2718576539;198;8;1;18;30;99l7fsj6ykgbyqcb9zqqu9dgq;1;59,2;7,7;2024-09-08T23:23:01.180Z;2024-09-11T07:31:25Z;[{'id': 5204536589, 'qualifierId': 385}, {'id': 5201516817, 'qualifierId': 56, 'value': 'Right'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;1xz6lq3lba2pt41td1jtwdn8;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;18;30;Vancouver Whitecaps II;1110;DC;1,0
2718576585;165;5;1;18;30;eo64tqkioegeb09iice2hf8bt;1;41,4;101,8;2024-09-08T23:23:01.644Z;2024-09-09T00:06:27Z;[{'id': 5201517121, 'qualifierId': 233, 'value': '199'}, {'id': 5201517097, 'qualifierId': 347}, {'id': 5201517095, 'qualifierId': 56, 'value': 'Back'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;1xz6lq3lba2pt41td1jtwdn8;Out;;;;;;;;;;;;;;;;;;;199,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;18;30;North Texas;1110;DML;1,0
2718576545;199;5;1;18;30;99l7fsj6ykgbyqcb9zqqu9dgq;0;58,6;-1,8;2024-09-08T23:23:01.644Z;2024-09-09T00:06:27Z;[{'id': 5201516851, 'qualifierId': 347}, {'id': 5201517141, 'qualifierId': 233, 'value': '165'}, {'id': 5201516849, 'qualifierId': 56, 'value': 'Right'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;1xz6lq3lba2pt41td1jtwdn8;Out;;;;;;;;;;;;;;;;;;;165,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;18;30;Vancouver Whitecaps II;1110;DC;1,0
2718576621;166;1;1;18;39;eo64tqkioegeb09iice2hf8bt;1;38,7;100,0;2024-09-08T23:23:09.774Z;2024-09-08T23:23:12Z;[{'id': 5201517295, 'qualifierId': 212, 'value': '26.6'}, {'id': 5201517291, 'qualifierId': 140, 'value': '62.6'}, {'id': 5201517293, 'qualifierId': 141, 'value': '89.0'}, {'id': 5201517297, 'qualifierId': 213, 'value': '5.94'}, {'id': 5201517299, 'qualifierId': 1}, {'id': 5201517289, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201517287, 'qualifierId': 107}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;5,94;89,0;;;26,6;62,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;62,6;89,0;;;;;;;0;0;18;39;North Texas;1119;DML;1,0
2718576625;167;44;1;18;42;eo64tqkioegeb09iice2hf8bt;1;66,9;92,0;2024-09-08T23:23:12.862Z;2024-09-09T00:06:49Z;[{'id': 5201517793, 'qualifierId': 233, 'value': '200'}, {'id': 5201517313, 'qualifierId': 286}, {'id': 5201517311, 'qualifierId': 56, 'value': 'Left'}];5n7a8mn92t3qajms7udeolmok;M. Morgan;;;1xz6lq3lba2pt41td1jtwdn8;Aerial;;;;;;;;;;;;;;;;;;;200,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;18;42;North Texas;1122;FW;1,0
2718576639;200;44;1;18;42;99l7fsj6ykgbyqcb9zqqu9dgq;0;33,1;8,0;2024-09-08T23:23:12.863Z;2024-09-09T00:06:49Z;[{'id': 5201517397, 'qualifierId': 285}, {'id': 5201517395, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201517797, 'qualifierId': 233, 'value': '167'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;1xz6lq3lba2pt41td1jtwdn8;Aerial;;;;;;;;;;;;;;;;;;1,0;167,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;18;42;Vancouver Whitecaps II;1122;DC;1,0
2718576629;168;61;1;18;42;eo64tqkioegeb09iice2hf8bt;0;62,6;89,0;2024-09-08T23:23:13.279Z;2024-09-08T23:23:13Z;[{'id': 5201517317, 'qualifierId': 56, 'value': 'Left'}];5n7a8mn92t3qajms7udeolmok;M. Morgan;;;1xz6lq3lba2pt41td1jtwdn8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;18;42;North Texas;1122;FW;1,0
2718576653;201;1;1;18;44;99l7fsj6ykgbyqcb9zqqu9dgq;1;34,3;15,0;2024-09-08T23:23:14.908Z;2024-09-08T23:23:16Z;[{'id': 5201517477, 'qualifierId': 140, 'value': '54.6'}, {'id': 5201517473, 'qualifierId': 3}, {'id': 5201517479, 'qualifierId': 141, 'value': '12.9'}, {'id': 5201517475, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201517483, 'qualifierId': 213, 'value': '6.22'}, {'id': 5201517481, 'qualifierId': 212, 'value': '21.4'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;6,22;12,9;;;21,4;54,6;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;54,6;12,9;;;;;;;0;0;18;44;Vancouver Whitecaps II;1124;DC;1,0
2718578049;255;83;1;18;45;99l7fsj6ykgbyqcb9zqqu9dgq;0;52,2;13,5;2024-09-08T23:23:15.829Z;2024-09-08T23:27:28Z;[{'id': 5201525413, 'qualifierId': 399, 'value': '8hf35b309tq3wuc59xgshmbro'}];19ckwd2oz9uyfjznuq2c41btg;T. Scott;;;1xz6lq3lba2pt41td1jtwdn8;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;18;45;Vancouver Whitecaps II;1125;FWR;1,0
2718576663;169;61;1;18;46;eo64tqkioegeb09iice2hf8bt;0;46,9;82,7;2024-09-08T23:23:17.599Z;2024-09-08T23:23:17Z;[{'id': 5201517517, 'qualifierId': 56, 'value': 'Back'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;;1xz6lq3lba2pt41td1jtwdn8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;18;46;North Texas;1126;MC;1,0
