id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_Resume;value_Involved;value_Captain;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_Length;value_Zone;value_KickOff;value_PassEndY;value_PassEndX;value_Angle;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_TakeOnOvertake;value_OutSwinger;value_RightFooted;value_Cross;value_BlockedPass;value_BlockedCross;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_MediumGkIntervention;value_KeeperThrow;value_LowGkIntervention;value_IntentionalAssist;value_Assist;value_Right;value_RelatedEventId;value_MisHit;value_FirstTouch;value_GoalmouthZ;value_SmallBoxRight;value_Assisted;value_RegularPlay;value_GkY;value_GoalmouthY;value_GkX;value_NextEventGoalKick;value_NotVisible;value_Low;value_GoalKick;value_IntendedTackleTarget;value_TouchTypeControl;value_DeletedEventType;value_HeadPass;value_LayOff;value_SwitchOfPlay;value_TouchTypePass;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_Shove/Push;value_OutOfBoxCentre;value_NotAssisted;value_FreeKick;value_CloseHigh;value_ShirtPull/Holding;value_Head;value_Volley;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BoxCentre;value_GoalShotGameClock;value_LowLeft;value_SetPiece;value_Tap;value_TouchTypeClearance;value_TakeOnSpace;value_LeftFooted;value_High;value_BigChance;value_Overrun;value_BlockedY;value_HighCentre;value_IndividualPlay;value_BlockedX;value_Reaching;value_Fingertip;value_HighGkIntervention;value_Hands;value_HitBar;value_LowRight;value_SmallBoxLeft;value_Sliding;value_ParriedSafe;value_VideoCoverageLost;value_YellowCard;value_RecklessOffence;value_PlayersCaughtOffside;value_Indirect;value_Left;value_CornerTaken;value_InSwinger;value_SmallBoxCentre;value_FromCorner;value_Blocked;value_DefBlock;value_LowCentre;value_InjuredPlayerId;value_Injury;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_CaptainChange;value_Minutes;value_OutOfPlay;value_Collected;value_Standing;value_EndType;value_Tactical;value_Weak;value_BoxLeft;value_TacticalFoul;value_BoxRight;value_PenaltyTakerId;value_Handball;value_Penalty;value_Dissent;value_Scored;value_Diving;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistTeam;value_CausingPlayer;value_FlickOn;value_HighClaim;value_GkChallenge;value_Stooping;value_FastBreak;value_Defensive1V1;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728524163;593;1;2;77;53;2nnef9tr9g7m2s6n873qif95g;1;9,4;56,9;2024-09-29T22:44:59.314Z;2024-09-29T22:45:02Z;[{'id': 5255889701, 'qualifierId': 213, 'value': '1.01'}, {'id': 5255889695, 'qualifierId': 141, 'value': '86.6'}, {'id': 5255889687, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255889691, 'qualifierId': 140, 'value': '21.4'}, {'id': 5255889699, 'qualifierId': 212, 'value': '23.8'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;23,8;;;86,6;21,4;1,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;21,4;86,6;;;;;;;;0;77;53;Huntsville City;4673;GK;1,0
2728524231;594;1;2;77;56;2nnef9tr9g7m2s6n873qif95g;1;21,6;85,4;2024-09-29T22:45:02.322Z;2024-09-29T22:45:09Z;[{'id': 5255889985, 'qualifierId': 140, 'value': '39.6'}, {'id': 5255889987, 'qualifierId': 141, 'value': '78.5'}, {'id': 5255889991, 'qualifierId': 213, 'value': '6.04'}, {'id': 5255889989, 'qualifierId': 212, 'value': '19.5'}, {'id': 5255889983, 'qualifierId': 56, 'value': 'Back'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;19,5;;;78,5;39,6;6,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;39,6;78,5;;;;;;;;0;77;56;Huntsville City;4676;DC;1,0
2728524247;595;1;2;78;3;2nnef9tr9g7m2s6n873qif95g;1;34,7;60,6;2024-09-29T22:45:08.899Z;2024-09-29T22:45:10Z;[{'id': 5255890065, 'qualifierId': 140, 'value': '37.7'}, {'id': 5255890067, 'qualifierId': 141, 'value': '40.7'}, {'id': 5255890063, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255890071, 'qualifierId': 213, 'value': '4.94'}, {'id': 5255890069, 'qualifierId': 212, 'value': '13.9'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;13,9;;;40,7;37,7;4,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;37,7;40,7;;;;;;;;0;78;3;Huntsville City;4683;FW;1,0
2728524271;596;1;2;78;4;2nnef9tr9g7m2s6n873qif95g;1;37,8;39,8;2024-09-29T22:45:10.578Z;2024-09-29T22:45:12Z;[{'id': 5255890197, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255890205, 'qualifierId': 213, 'value': '3.48'}, {'id': 5255890199, 'qualifierId': 140, 'value': '22.3'}, {'id': 5255890201, 'qualifierId': 141, 'value': '31.3'}, {'id': 5255890203, 'qualifierId': 212, 'value': '17.3'}];ami9xddgghvnly4mwtdj2tlyi;L. Lugo;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;17,3;;;31,3;22,3;3,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;22,3;31,3;;;;;;;;0;78;4;Huntsville City;4684;Sub;1,0
2728524295;597;1;2;78;7;2nnef9tr9g7m2s6n873qif95g;1;22,3;31,3;2024-09-29T22:45:12.754Z;2024-09-29T22:45:14Z;[{'id': 5255890313, 'qualifierId': 141, 'value': '15.5'}, {'id': 5255890309, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255890311, 'qualifierId': 140, 'value': '28.5'}, {'id': 5255890317, 'qualifierId': 213, 'value': '5.26'}, {'id': 5255890315, 'qualifierId': 212, 'value': '12.6'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;12,6;;;15,5;28,5;5,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;28,5;15,5;;;;;;;;0;78;7;Huntsville City;4687;DC;1,0
2728524313;598;1;2;78;8;2nnef9tr9g7m2s6n873qif95g;1;28,5;15,5;2024-09-29T22:45:14.321Z;2024-09-29T22:45:16Z;[{'id': 5255890415, 'qualifierId': 141, 'value': '34.8'}, {'id': 5255890417, 'qualifierId': 212, 'value': '14.0'}, {'id': 5255890419, 'qualifierId': 213, 'value': '1.21'}, {'id': 5255890411, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255890413, 'qualifierId': 140, 'value': '33.2'}];74x5zysb9qkyyxuha65102z56;D. Chica;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;14,0;;;34,8;33,2;1,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;33,2;34,8;;;;;;;;0;78;8;Huntsville City;4688;Sub;1,0
2728524333;599;1;2;78;10;2nnef9tr9g7m2s6n873qif95g;1;33,9;34,9;2024-09-29T22:45:16.162Z;2024-09-29T22:45:17Z;[{'id': 5255890489, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255890491, 'qualifierId': 140, 'value': '37.4'}, {'id': 5255890493, 'qualifierId': 141, 'value': '51.3'}, {'id': 5255890495, 'qualifierId': 212, 'value': '11.7'}, {'id': 5255890497, 'qualifierId': 213, 'value': '1.25'}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;11,7;;;51,3;37,4;1,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;37,4;51,3;;;;;;;;0;78;10;Huntsville City;4690;DMC;1,0
2728524349;600;1;2;78;12;2nnef9tr9g7m2s6n873qif95g;1;37,6;51,2;2024-09-29T22:45:17.827Z;2024-09-29T22:45:19Z;[{'id': 5255890581, 'qualifierId': 140, 'value': '47.0'}, {'id': 5255890583, 'qualifierId': 141, 'value': '34.3'}, {'id': 5255890579, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255890585, 'qualifierId': 212, 'value': '15.1'}, {'id': 5255890587, 'qualifierId': 213, 'value': '5.42'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;15,1;;;34,3;47,0;5,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;47,0;34,3;;;;;;;;0;78;12;Huntsville City;4692;FW;1,0
2728524391;601;1;2;78;13;2nnef9tr9g7m2s6n873qif95g;0;47,0;34,3;2024-09-29T22:45:19.603Z;2024-09-29T22:45:23Z;[{'id': 5255890809, 'qualifierId': 1}, {'id': 5255890797, 'qualifierId': 155}, {'id': 5255890799, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255890805, 'qualifierId': 212, 'value': '40.2'}, {'id': 5255890807, 'qualifierId': 213, 'value': '5.99'}, {'id': 5255890801, 'qualifierId': 140, 'value': '83.7'}, {'id': 5255890803, 'qualifierId': 141, 'value': '17.4'}];ami9xddgghvnly4mwtdj2tlyi;L. Lugo;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;40,2;;;17,4;83,7;5,99;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;83,7;17,4;;;;;;;;0;78;13;Huntsville City;4693;Sub;1,0
2728524441;602;4;2;78;21;2nnef9tr9g7m2s6n873qif95g;1;80,5;21,0;2024-09-29T22:45:26.909Z;2024-09-29T22:45:34Z;[{'id': 5255891185, 'qualifierId': 13}, {'id': 5255891187, 'qualifierId': 294}, {'id': 5255891199, 'qualifierId': 233, 'value': '628'}, {'id': 5255891189, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255891191, 'qualifierId': 152}, {'id': 5255891193, 'qualifierId': 286}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;h4q1i5yeer7xvambfw7l39xw;Foul;;;;;;;;;;;;;;;;;;;628,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;78;21;Huntsville City;4701;Sub;1,0
2728524429;628;4;2;78;21;4gymgvqmve0m2vh89v84tt3x0;0;19,5;79,0;2024-09-29T22:45:26.910Z;2024-09-29T22:45:34Z;[{'id': 5255891063, 'qualifierId': 285}, {'id': 5255891053, 'qualifierId': 13}, {'id': 5255891395, 'qualifierId': 294}, {'id': 5255891055, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255891057, 'qualifierId': 152}, {'id': 5255891229, 'qualifierId': 233, 'value': '602'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;h4q1i5yeer7xvambfw7l39xw;Foul;;;;;;;;;;;;;;;;;;1,0;602,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;78;21;Carolina Core;4701;DC;1,0
2729703897;776;1;2;79;21;2nnef9tr9g7m2s6n873qif95g;1;82,1;18,2;2024-09-29T22:46:27.500Z;2024-10-03T12:25:09Z;[{'id': 5262360799, 'qualifierId': 152}, {'id': 5262360805, 'qualifierId': 141, 'value': '17.3'}, {'id': 5262360807, 'qualifierId': 212, 'value': '3.6'}, {'id': 5262360801, 'qualifierId': 56, 'value': 'Right'}, {'id': 5262360803, 'qualifierId': 140, 'value': '85.5'}, {'id': 5262360809, 'qualifierId': 213, 'value': '6.11'}, {'id': 5262360797, 'qualifierId': 5}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;3,6;;;17,3;85,5;6,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;85,5;17,3;;;;;;;;0;79;21;Huntsville City;4761;FW;1,0
2728525211;603;1;2;79;23;2nnef9tr9g7m2s6n873qif95g;1;84,8;18,8;2024-09-29T22:46:29.442Z;2024-10-03T12:25:11Z;[{'id': 5255894687, 'qualifierId': 212, 'value': '0.9'}, {'id': 5255894685, 'qualifierId': 141, 'value': '19.0'}, {'id': 5255894683, 'qualifierId': 140, 'value': '84.0'}, {'id': 5255894681, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255894689, 'qualifierId': 213, 'value': '2.98'}];ami9xddgghvnly4mwtdj2tlyi;L. Lugo;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;0,9;;;19,0;84,0;2,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;84,0;19,0;;;;;;;;0;79;23;Huntsville City;4763;Sub;1,0
2728525235;604;1;2;79;25;2nnef9tr9g7m2s6n873qif95g;1;81,1;20,4;2024-09-29T22:46:31.547Z;2024-10-03T12:25:33Z;[{'id': 5255894817, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255894829, 'qualifierId': 212, 'value': '33.5'}, {'id': 5262361395, 'qualifierId': 224}, {'id': 5255894835, 'qualifierId': 1}, {'id': 5255894821, 'qualifierId': 140, 'value': '93.4'}, {'id': 5255894833, 'qualifierId': 213, 'value': '1.17'}, {'id': 5255894825, 'qualifierId': 141, 'value': '65.8'}, {'id': 5262361397, 'qualifierId': 20}, {'id': 5255894813, 'qualifierId': 155}, {'id': 5255894809, 'qualifierId': 2}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;33,5;;;65,8;93,4;1,17;1,0;;;;;;1,0;1,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;93,4;65,8;;;;;;;;0;79;25;Huntsville City;4765;FW;1,0
2728525245;605;1;2;79;27;2nnef9tr9g7m2s6n873qif95g;1;93,4;65,8;2024-09-29T22:46:32.898Z;2024-09-29T23:16:00Z;[{'id': 5255894893, 'qualifierId': 213, 'value': '4.58'}, {'id': 5255894891, 'qualifierId': 212, 'value': '13.4'}, {'id': 5255894889, 'qualifierId': 141, 'value': '46.3'}, {'id': 5255894883, 'qualifierId': 3}, {'id': 5255894887, 'qualifierId': 140, 'value': '91.7'}, {'id': 5255894885, 'qualifierId': 56, 'value': 'Center'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;13,4;;;46,3;91,7;4,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;91,7;46,3;;;;;;;;0;79;27;Huntsville City;4767;DC;1,0
2728544281;738;61;2;79;29;2nnef9tr9g7m2s6n873qif95g;1;95,1;58,8;2024-09-29T22:46:34.608Z;2024-09-29T23:16:08Z;[{'id': 5255993365, 'qualifierId': 56, 'value': 'Center'}];74x5zysb9qkyyxuha65102z56;D. Chica;1,0;h4q1i5yeer7xvambfw7l39xw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;79;29;Huntsville City;4769;Sub;1,0
2728525293;606;15;2;79;30;2nnef9tr9g7m2s6n873qif95g;1;86,2;48,5;2024-09-29T22:46:36.457Z;2024-10-03T12:26:22Z;[{'id': 5255895135, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255905689, 'qualifierId': 17}, {'id': 5255993775, 'qualifierId': 55, 'value': '738'}, {'id': 5255906057, 'qualifierId': 231, 'value': '49.1'}, {'id': 5255906047, 'qualifierId': 103, 'value': '19'}, {'id': 5255906071, 'qualifierId': 233, 'value': '629'}, {'id': 5262362955, 'qualifierId': 78}, {'id': 5255993767, 'qualifierId': 29}, {'id': 5255906053, 'qualifierId': 147, 'value': '48.7'}, {'id': 5255906051, 'qualifierId': 146, 'value': '88.8'}, {'id': 5255905701, 'qualifierId': 82}, {'id': 5255905685, 'qualifierId': 72}, {'id': 5255905681, 'qualifierId': 24}, {'id': 5255906055, 'qualifierId': 230, 'value': '99.4'}, {'id': 5255906045, 'qualifierId': 102, 'value': '49.8'}];ami9xddgghvnly4mwtdj2tlyi;L. Lugo;;h4q1i5yeer7xvambfw7l39xw;Attempt Saved;;;;;;;;;;;;;;;;;;;629,0;;;;;;;;;;;;;;;;;738,0;;;19,0;;1,0;;49,1;49,8;99,4;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;1,0;;;;48,7;;;88,8;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;88,8;48,7;49,8;19;738,0;74x5zysb9qkyyxuha65102z56;;0;79;30;Huntsville City;4770;Sub;1,0
2728525275;629;10;2;79;30;4gymgvqmve0m2vh89v84tt3x0;1;12,1;52,9;2024-09-29T22:46:36.557Z;2024-09-29T22:49:12Z;[{'id': 5255895041, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255895039, 'qualifierId': 94}, {'id': 5255906089, 'qualifierId': 233, 'value': '606'}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;h4q1i5yeer7xvambfw7l39xw;Save;;;;;;;;;;;;;;;;;;;606,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;79;30;Carolina Core;4770;DR;1,0
2728525341;630;12;2;79;33;4gymgvqmve0m2vh89v84tt3x0;1;7,5;39,4;2024-09-29T22:46:39.230Z;2024-09-29T22:46:46Z;[{'id': 5255895369, 'qualifierId': 141, 'value': '67.3'}, {'id': 5255895373, 'qualifierId': 213, 'value': '0.84'}, {'id': 5255895371, 'qualifierId': 212, 'value': '25.4'}, {'id': 5255895365, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255895367, 'qualifierId': 140, 'value': '23.6'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;h4q1i5yeer7xvambfw7l39xw;Clearance;;;;;;;;;;25,4;;;67,3;23,6;0,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;23,6;67,3;;;;;;;;0;79;33;Carolina Core;4773;Sub;1,0
2728525333;607;1;2;79;34;2nnef9tr9g7m2s6n873qif95g;0;78,5;29,7;2024-09-29T22:46:40.242Z;2024-09-29T22:46:41Z;[{'id': 5255895339, 'qualifierId': 141, 'value': '43.0'}, {'id': 5255895331, 'qualifierId': 3}, {'id': 5255895341, 'qualifierId': 212, 'value': '9.1'}, {'id': 5255895335, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255895343, 'qualifierId': 213, 'value': '1.63'}, {'id': 5255895337, 'qualifierId': 140, 'value': '78.0'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;9,1;;;43,0;78,0;1,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;78,0;43,0;;;;;;;;0;79;34;Huntsville City;4774;FW;1,0
2728525351;631;8;2;79;36;4gymgvqmve0m2vh89v84tt3x0;1;21,8;56,0;2024-09-29T22:46:42.141Z;2024-10-03T12:27:28Z;[{'id': 5255895403, 'qualifierId': 56, 'value': 'Back'}, {'id': 5262365057, 'qualifierId': 383}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;h4q1i5yeer7xvambfw7l39xw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;79;36;Carolina Core;4776;AMC;1,0
2728525425;608;1;2;79;41;2nnef9tr9g7m2s6n873qif95g;0;69,7;56,3;2024-09-29T22:46:46.978Z;2024-09-29T22:46:50Z;[{'id': 5255895767, 'qualifierId': 140, 'value': '82.3'}, {'id': 5255895765, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255895771, 'qualifierId': 212, 'value': '30.6'}, {'id': 5255895763, 'qualifierId': 155}, {'id': 5255895773, 'qualifierId': 213, 'value': '5.16'}, {'id': 5255895769, 'qualifierId': 141, 'value': '15.8'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;30,6;;;15,8;82,3;5,16;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;82,3;15,8;;;;;;;;0;79;41;Huntsville City;4781;DMC;1,0
2728525453;632;12;2;79;45;4gymgvqmve0m2vh89v84tt3x0;1;16,0;86,1;2024-09-29T22:46:51.197Z;2024-09-29T22:46:54Z;[{'id': 5255895887, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255895939, 'qualifierId': 167}, {'id': 5255895895, 'qualifierId': 213, 'value': '1.49'}, {'id': 5255896077, 'qualifierId': 15}, {'id': 5255895891, 'qualifierId': 141, 'value': '100.0'}, {'id': 5255895889, 'qualifierId': 140, 'value': '16.8'}, {'id': 5255895893, 'qualifierId': 212, 'value': '10.8'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;h4q1i5yeer7xvambfw7l39xw;Clearance;;;;;;;;;;10,8;;;100,0;16,8;1,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;16,8;100,0;;;;;;;;0;79;45;Carolina Core;4785;DC;1,0
