id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_Captain;value_TeamFormation;value_Resume;value_TeamKit;value_PlayerPosition;value_DirectionOfPlay;value_Length;value_Zone;value_KickOff;value_PassEndY;value_PassEndX;value_Angle;value_Launch;value_LongBall;value_HeadPass;value_DeletedEventType;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_OutOfPlay;value_TouchTypeClearance;value_DrivenCross;value_BlockedPass;value_Cross;value_RightFooted;value_Straight;value_BlockedCross;value_Left;value_Right;value_OutSwinger;value_CornerTaken;value_HighGkIntervention;value_HighClaim;value_LowGkIntervention;value_KeeperThrow;value_SwitchOfPlay;value_LeftFooted;value_Chipped;value_TakeOnOvertake;value_TakeOnSpace;value_TouchTypePass;value_RelatedEventId;value_GoalmouthZ;value_Blocked;value_GkX;value_LowCentre;value_BlockedX;value_BoxRight;value_GkY;value_BlockedY;value_GoalmouthY;value_Assisted;value_Deflection;value_RegularPlay;value_DefBlock;value_IntendedTackleTarget;value_Direct;value_Shove/Push;value_Foul;value_FreeKickTaken;value_LayOff;value_Handball;value_FlickOn;value_IntentionalAssist;value_Assist;value_BoxCentre;value_FirstTouch;value_HighCentre;value_Head;value_Collected;value_Hands;value_Standing;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BoxLeft;value_GkYTimeOfGoal;value_LowRight;value_KeeperTouched;value_AttemptedTackle;value_ShirtPull/Holding;value_NotVisible;value_TouchTypeControl;value_ThrowInSetPiece;value_IndividualPlay;value_BigChance;value_CloseHigh;value_SmallBoxCentre;value_NextEventGoalKick;value_Low;value_GoalKick;value_FloatedCross;value_Overrun;value_OutOfBoxCentre;value_FastBreak;value_Weak;value_Caught;value_MediumGkIntervention;value_HighLeft;value_InSwinger;value_LastLine;value_LeadingToAttempt;value_RelatedError1Id;value_SmallBoxRight;value_FromCorner;value_NotAssisted;value_Diving;value_ParriedSafe;value_High;value_CloseLeft;value_Minutes;value_ThroughBall;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_OverhitCross;value_NotPastGoalLine;value_PlayersCaughtOffside;value_Indirect;value_InjuredPlayerId;value_Injury;value_DetailedPositionId;value_TacticalFoul;value_YellowCard;value_TimeWasting;value_RecklessOffence;value_GkHoof;value_SixYardBlocked;value_LowLeft;value_Argument;value_CloseRight;value_BoxDeepRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2679330969;15;1;1;0;41;cwnjxlibb02fuh0vwgvac6h45;1;34,5;78,2;2024-04-27T23:05:38.960Z;2024-04-28T04:32:45Z;[{'id': 4986037937, 'qualifierId': 140, 'value': '58.0'}, {'id': 4986037939, 'qualifierId': 141, 'value': '96.5'}, {'id': 4986037941, 'qualifierId': 212, 'value': '27.6'}, {'id': 4986037943, 'qualifierId': 213, 'value': '0.47'}, {'id': 4986037931, 'qualifierId': 56, 'value': 'Left'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;27,6;;;96,5;58,0;0,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;58,0;96,5;;;;;;;0;0;0;41;Carolina Core;41;DC;1,0
2679330977;16;1;1;0;44;cwnjxlibb02fuh0vwgvac6h45;1;58,0;96,5;2024-04-27T23:05:42.680Z;2024-04-27T23:05:46Z;[{'id': 4986037977, 'qualifierId': 141, 'value': '90.5'}, {'id': 4986037981, 'qualifierId': 213, 'value': '4.28'}, {'id': 4986037975, 'qualifierId': 140, 'value': '56.2'}, {'id': 4986037973, 'qualifierId': 56, 'value': 'Left'}, {'id': 4986037979, 'qualifierId': 212, 'value': '4.5'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;4,5;;;90,5;56,2;4,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;56,2;90,5;;;;;;;0;0;0;44;Carolina Core;44;DC;1,0
2679331109;24;50;1;0;48;cwnjxlibb02fuh0vwgvac6h45;1;76,3;50,8;2024-04-27T23:05:46.448Z;2024-05-01T18:05:58Z;[{'id': 4986038739, 'qualifierId': 56, 'value': 'Center'}, {'id': 4995984453, 'qualifierId': 233, 'value': '8'}, {'id': 4986038787, 'qualifierId': 286}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;cfedqbo7swgejjxszdj49v28k;Dispossessed;;;;;;;;;;;;;;;;;;;;8,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;0;48;Carolina Core;48;AML;1,0
2679330999;8;7;1;0;48;2nnef9tr9g7m2s6n873qif95g;1;23,7;49,2;2024-04-27T23:05:46.449Z;2024-05-01T18:05:57Z;[{'id': 4995984431, 'qualifierId': 233, 'value': '24'}, {'id': 4986038115, 'qualifierId': 285}, {'id': 4986038113, 'qualifierId': 56, 'value': 'Back'}, {'id': 4995130503, 'qualifierId': 167}, {'id': 4995130553, 'qualifierId': 385}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;cfedqbo7swgejjxszdj49v28k;Tackle;;;;;;;;;;;;;;;;;;;;24,0;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;0;48;Chattanooga;48;AMC;1,0
2679331001;9;5;1;0;49;2nnef9tr9g7m2s6n873qif95g;0;40,2;-1,6;2024-04-27T23:05:47.313Z;2024-04-28T02:22:14Z;[{'id': 4986038267, 'qualifierId': 233, 'value': '18'}, {'id': 4986038127, 'qualifierId': 347}, {'id': 4986038125, 'qualifierId': 56, 'value': 'Back'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;cfedqbo7swgejjxszdj49v28k;Out;;;;;;;;;;;;;;;;;;;;18,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;0;49;Chattanooga;49;MR;1,0
2679331015;18;5;1;0;49;cwnjxlibb02fuh0vwgvac6h45;1;59,8;101,6;2024-04-27T23:05:47.313Z;2024-04-28T04:31:45Z;[{'id': 4986038239, 'qualifierId': 56, 'value': 'Left'}, {'id': 4986038241, 'qualifierId': 347}, {'id': 4986038247, 'qualifierId': 233, 'value': '9'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;cfedqbo7swgejjxszdj49v28k;Out;;;;;;;;;;;;;;;;;;;;9,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;0;49;Carolina Core;49;AML;1,0
2679331023;19;1;1;0;58;cwnjxlibb02fuh0vwgvac6h45;1;60,8;100,0;2024-04-27T23:05:56.319Z;2024-04-27T23:05:59Z;[{'id': 4986038299, 'qualifierId': 140, 'value': '68.6'}, {'id': 4986038295, 'qualifierId': 107}, {'id': 4986038301, 'qualifierId': 141, 'value': '87.4'}, {'id': 4986038305, 'qualifierId': 213, 'value': '5.40'}, {'id': 4986038303, 'qualifierId': 212, 'value': '12.9'}, {'id': 4986038297, 'qualifierId': 56, 'value': 'Left'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;12,9;;;87,4;68,6;5,4;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;68,6;87,4;;;;;;;0;0;0;58;Carolina Core;58;DC;1,0
2679331035;20;1;1;1;1;cwnjxlibb02fuh0vwgvac6h45;1;68,6;87,4;2024-04-27T23:05:59Z;2024-04-27T23:06:00Z;[{'id': 4986038357, 'qualifierId': 140, 'value': '60.0'}, {'id': 4986038361, 'qualifierId': 212, 'value': '11.3'}, {'id': 4986038355, 'qualifierId': 56, 'value': 'Center'}, {'id': 4986038363, 'qualifierId': 213, 'value': '3.78'}, {'id': 4986038359, 'qualifierId': 141, 'value': '77.5'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;11,3;;;77,5;60,0;3,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;60,0;77,5;;;;;;;0;0;1;1;Carolina Core;61;AML;1,0
2679331059;21;1;1;1;2;cwnjxlibb02fuh0vwgvac6h45;1;60,0;77,5;2024-04-27T23:05:59.899Z;2024-04-28T04:33:10Z;[{'id': 4986038469, 'qualifierId': 141, 'value': '47.5'}, {'id': 4986038473, 'qualifierId': 212, 'value': '21.0'}, {'id': 4986038465, 'qualifierId': 56, 'value': 'Center'}, {'id': 4986038475, 'qualifierId': 213, 'value': '4.47'}, {'id': 4986038467, 'qualifierId': 140, 'value': '55.1'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;21,0;;;47,5;55,1;4,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;55,1;47,5;;;;;;;0;0;1;2;Carolina Core;62;MC;1,0
2679331063;22;1;1;1;6;cwnjxlibb02fuh0vwgvac6h45;1;55,1;47,5;2024-04-27T23:06:03.977Z;2024-04-27T23:06:05Z;[{'id': 4986038513, 'qualifierId': 212, 'value': '24.5'}, {'id': 4986038511, 'qualifierId': 141, 'value': '13.2'}, {'id': 4986038509, 'qualifierId': 140, 'value': '62.2'}, {'id': 4986038515, 'qualifierId': 213, 'value': '5.02'}, {'id': 4986038507, 'qualifierId': 56, 'value': 'Right'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;24,5;;;13,2;62,2;5,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;62,2;13,2;;;;;;;0;0;1;6;Carolina Core;66;MC;1,0
2679331107;23;1;1;1;7;cwnjxlibb02fuh0vwgvac6h45;1;62,2;13,2;2024-04-27T23:06:05.183Z;2024-04-27T23:06:12Z;[{'id': 4986038731, 'qualifierId': 212, 'value': '14.1'}, {'id': 4986038727, 'qualifierId': 140, 'value': '75.1'}, {'id': 4986038729, 'qualifierId': 141, 'value': '7.3'}, {'id': 4986038733, 'qualifierId': 213, 'value': '6.00'}, {'id': 4986038725, 'qualifierId': 56, 'value': 'Right'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;14,1;;;7,3;75,1;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;75,1;7,3;;;;;;;0;0;1;7;Carolina Core;67;DR;1,0
2679342733;258;1;1;1;10;cwnjxlibb02fuh0vwgvac6h45;0;98,0;4,7;2024-04-27T23:06:07.846Z;2024-05-01T18:06:20Z;[{'id': 4986108497, 'qualifierId': 213, 'value': '1.61'}, {'id': 4995131351, 'qualifierId': 286}, {'id': 4995131325, 'qualifierId': 386}, {'id': 4995131347, 'qualifierId': 236}, {'id': 4995131273, 'qualifierId': 2}, {'id': 4995984983, 'qualifierId': 233, 'value': '10'}, {'id': 4986108493, 'qualifierId': 141, 'value': '9.0'}, {'id': 4986108489, 'qualifierId': 56, 'value': 'Right'}, {'id': 4995131327, 'qualifierId': 20}, {'id': 4986108491, 'qualifierId': 140, 'value': '97.9'}, {'id': 4986108495, 'qualifierId': 212, 'value': '2.9'}, {'id': 4995131323, 'qualifierId': 225}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;2,9;;;9,0;97,9;1,61;;;;;10,0;;;1,0;;;;1,0;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;97,9;9,0;;;;;;;0;0;1;10;Carolina Core;70;AMR;1,0
2679331113;10;12;1;1;10;2nnef9tr9g7m2s6n873qif95g;1;5,8;90,1;2024-04-27T23:06:07.946Z;2024-05-01T18:06:20Z;[{'id': 4986038751, 'qualifierId': 56, 'value': 'Back'}, {'id': 4995131389, 'qualifierId': 185}, {'id': 4995984991, 'qualifierId': 233, 'value': '258'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;cfedqbo7swgejjxszdj49v28k;Clearance;;;;;;;;;;;;;;;;;;;;258,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;1;10;Chattanooga;70;DC;1,0
2679331135;11;6;1;1;11;2nnef9tr9g7m2s6n873qif95g;0;5,0;81,8;2024-04-27T23:06:09.276Z;2024-05-01T09:24:03Z;[{'id': 4986043585, 'qualifierId': 73}, {'id': 4986218871, 'qualifierId': 233, 'value': '26'}, {'id': 4986038887, 'qualifierId': 56, 'value': 'Back'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;cfedqbo7swgejjxszdj49v28k;Corner Awarded;;;;;;;;;;;;;;;;;;;;26,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;1;11;Chattanooga;71;DC;1,0
2679331265;26;6;1;1;11;cwnjxlibb02fuh0vwgvac6h45;1;95,0;18,2;2024-04-27T23:06:09.276Z;2024-05-01T09:24:07Z;[{'id': 4986039543, 'qualifierId': 56, 'value': 'Right'}, {'id': 4986040603, 'qualifierId': 75}, {'id': 4986218843, 'qualifierId': 233, 'value': '11'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cfedqbo7swgejjxszdj49v28k;Corner Awarded;;;;;;;;;;;;;;;;;;;;11,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;1;11;Carolina Core;71;AMR;1,0
2679331117;25;43;1;1;15;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-04-27T23:06:12.935Z;2024-04-27T23:06:26Z;[{'id': 4986038915, 'qualifierId': 233, 'value': '11'}, {'id': 4986038825, 'qualifierId': 56, 'value': 'Right'}, {'id': 4986039167, 'qualifierId': 144, 'value': '6'}, {'id': 4986038827, 'qualifierId': 75, 'value': '0'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cfedqbo7swgejjxszdj49v28k;Deleted event;;;;;;;;;;;;;;;;;;;6,0;11,0;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;1;15;Carolina Core;75;AMR;1,0
2679331289;27;1;1;1;40;cwnjxlibb02fuh0vwgvac6h45;0;99,7;0,9;2024-04-27T23:06:38.408Z;2024-05-01T09:24:28Z;[{'id': 4986039657, 'qualifierId': 212, 'value': '38.3'}, {'id': 4986039661, 'qualifierId': 1}, {'id': 4986041949, 'qualifierId': 224}, {'id': 4986041493, 'qualifierId': 2}, {'id': 4986039653, 'qualifierId': 140, 'value': '94.2'}, {'id': 4986039659, 'qualifierId': 213, 'value': '1.72'}, {'id': 4986630153, 'qualifierId': 233, 'value': '13'}, {'id': 4986039651, 'qualifierId': 56, 'value': 'Center'}, {'id': 4995131969, 'qualifierId': 20}, {'id': 4986041637, 'qualifierId': 6}, {'id': 4986039655, 'qualifierId': 141, 'value': '56.6'}];6zbb5xiauoixj3clxdgud8lxw;C. Watson;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;38,3;;;56,6;94,2;1,72;;1,0;;;13,0;;;;;;;;;1,0;1,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;94,2;56,6;;;;;;;0;0;1;40;Carolina Core;100;AMC;1,0
2679331309;12;44;1;1;44;2nnef9tr9g7m2s6n873qif95g;1;7,8;46,1;2024-04-27T23:06:42.134Z;2024-05-01T18:06:28Z;[{'id': 4986039827, 'qualifierId': 233, 'value': '28'}, {'id': 4986039795, 'qualifierId': 285}, {'id': 4986039793, 'qualifierId': 56, 'value': 'Back'}];8qgdg40qe62yreujy7rueil0p;A. Pannenberg;;;cfedqbo7swgejjxszdj49v28k;Aerial;;;;;;;;;;;;;;;;;;;;28,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;1;44;Chattanooga;104;GK;1,0
2679331293;28;44;1;1;44;cwnjxlibb02fuh0vwgvac6h45;0;92,2;53,9;2024-04-27T23:06:42.135Z;2024-04-28T03:00:03Z;[{'id': 4986039667, 'qualifierId': 56, 'value': 'Center'}, {'id': 4986039669, 'qualifierId': 286}, {'id': 4986039849, 'qualifierId': 233, 'value': '12'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;cfedqbo7swgejjxszdj49v28k;Aerial;;;;;;;;;;;;;;;;;;;;12,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;1;44;Carolina Core;104;MC;1,0
2679331313;13;11;1;1;44;2nnef9tr9g7m2s6n873qif95g;0;10,6;48,8;2024-04-27T23:06:42.355Z;2024-05-01T18:06:28Z;[{'id': 4986039811, 'qualifierId': 56, 'value': 'Back'}, {'id': 4995132123, 'qualifierId': 378}, {'id': 4986039813, 'qualifierId': 88}, {'id': 4986630191, 'qualifierId': 233, 'value': '27'}];8qgdg40qe62yreujy7rueil0p;A. Pannenberg;;;cfedqbo7swgejjxszdj49v28k;Claim;;;;;;;;;;;;;;;;;;;;27,0;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;1;44;Chattanooga;104;GK;1,0
2679331323;14;52;1;1;45;2nnef9tr9g7m2s6n873qif95g;1;10,6;48,8;2024-04-27T23:06:43.460Z;2024-05-01T09:24:40Z;[{'id': 4995132175, 'qualifierId': 376}];8qgdg40qe62yreujy7rueil0p;A. Pannenberg;;;cfedqbo7swgejjxszdj49v28k;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;1;45;Chattanooga;105;GK;1,0
2679331395;15;1;1;1;48;2nnef9tr9g7m2s6n873qif95g;1;10,6;48,8;2024-04-27T23:06:46.812Z;2024-04-27T23:06:56Z;[{'id': 4986040185, 'qualifierId': 141, 'value': '21.5'}, {'id': 4986040179, 'qualifierId': 123}, {'id': 4986040191, 'qualifierId': 1}, {'id': 4986040189, 'qualifierId': 213, 'value': '5.79'}, {'id': 4986040183, 'qualifierId': 140, 'value': '43.7'}, {'id': 4986040187, 'qualifierId': 212, 'value': '39.4'}, {'id': 4986040181, 'qualifierId': 56, 'value': 'Back'}];8qgdg40qe62yreujy7rueil0p;A. Pannenberg;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;39,4;;;21,5;43,7;5,79;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;43,7;21,5;;;;;;;0;0;1;48;Chattanooga;108;GK;1,0
2679331407;16;1;1;1;58;2nnef9tr9g7m2s6n873qif95g;1;58,1;21,8;2024-04-27T23:06:55.867Z;2024-04-27T23:06:57Z;[{'id': 4986040255, 'qualifierId': 212, 'value': '9.8'}, {'id': 4986040257, 'qualifierId': 213, 'value': '4.90'}, {'id': 4986040253, 'qualifierId': 141, 'value': '7.6'}, {'id': 4986040251, 'qualifierId': 140, 'value': '59.8'}, {'id': 4986040249, 'qualifierId': 56, 'value': 'Right'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;9,8;;;7,6;59,8;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;59,8;7,6;;;;;;;0;0;1;58;Chattanooga;118;AMC;1,0
2679331437;17;1;1;1;59;2nnef9tr9g7m2s6n873qif95g;1;62,0;7,7;2024-04-27T23:06:57.780Z;2024-04-27T23:07:00Z;[{'id': 4986040405, 'qualifierId': 141, 'value': '28.0'}, {'id': 4986040407, 'qualifierId': 212, 'value': '14.2'}, {'id': 4986040409, 'qualifierId': 213, 'value': '1.81'}, {'id': 4986040403, 'qualifierId': 140, 'value': '58.8'}, {'id': 4986040401, 'qualifierId': 56, 'value': 'Center'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;14,2;;;28,0;58,8;1,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;58,8;28,0;;;;;;;0;0;1;59;Chattanooga;119;MR;1,0
2679331465;18;1;1;2;2;2nnef9tr9g7m2s6n873qif95g;1;59,1;27,9;2024-04-27T23:07:00.227Z;2024-04-27T23:07:04Z;[{'id': 4986040543, 'qualifierId': 212, 'value': '41.1'}, {'id': 4986040541, 'qualifierId': 141, 'value': '88.3'}, {'id': 4986040539, 'qualifierId': 140, 'value': '61.5'}, {'id': 4986040547, 'qualifierId': 1}, {'id': 4986040535, 'qualifierId': 196}, {'id': 4986040545, 'qualifierId': 213, 'value': '1.51'}, {'id': 4986040537, 'qualifierId': 56, 'value': 'Left'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;41,1;;;88,3;61,5;1,51;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;61,5;88,3;;;;;;;0;0;2;2;Chattanooga;122;MC;1,0
