id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Captain;value_PlayerPosition;value_Involved;value_TeamFormation;value_Resume;value_TeamPlayerFormation;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Zone;value_Angle;value_Length;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Direct;value_Foul;value_Shove/Push;value_Cross;value_FreeKickTaken;value_Assist;value_GoalmouthZ;value_BlockedX;value_RightFooted;value_Assisted;value_BlockedY;value_FirstTouch;value_SetPiece;value_RelatedEventId;value_GoalmouthY;value_LowLeft;value_OutOfBoxCentre;value_Hands;value_Standing;value_ParriedSafe;value_GkKickFromHands;value_VideoCoverageLost;value_NotVisible;value_GkX;value_GoalShotGameClock;value_GoalShotTimestamp;value_LowCentre;value_RegularPlay;value_GkY;value_NotAssisted;value_BoxCentre;value_AttemptedTackle;value_Blocked;value_FreeKick;value_IndividualPlay;value_DefBlock;value_NextEventGoalKick;value_Left;value_Right;value_CornerTaken;value_OutSwinger;value_IntentionalAssist;value_BigChance;value_Head;value_NotPastGoalLine;value_FromCorner;value_SwitchOfPlay;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_HitWoodwork;value_HitRightPost;value_LeftFooted;value_Diving;value_Collected;value_FlickOn;value_HighCentre;value_KeeperThrow;value_LayOff;value_BlockedPass;value_InSwinger;value_High;value_GoalKick;value_HighRight;value_RecklessOffence;value_YellowCard;value_Volley;value_Low;value_OverArm;value_CloseRightAndHigh;value_HighLeft;value_BlockedCross;value_Overrun;value_ShirtPull/Holding;value_BoxDeepRight;value_MisHit;value_SixYardBlocked;value_LowRight;value_SmallBoxRight;value_HighClaim;value_GkHoof;value_Penalty;value_PenaltyTakerId;value_CausingPlayer;value_ParriedDanger;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704566457;62;49;1;0;40;6gaq85erpkvbyxvivd96wuw44;1;26,5;79,9;2024-07-29T10:06:40.672Z;2024-07-29T11:02:17Z;[];do2o6ka25talswmmillufejqi;D. Rosales;;;ecv3jlh1dqwad74cnlv1a2bro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;0;40;Houston Dynamo II;40;DC;1,0
2704566127;59;1;1;0;41;6gaq85erpkvbyxvivd96wuw44;0;23,8;76,5;2024-07-29T10:06:41.672Z;2024-07-29T11:00:07Z;[{'id': 5124276699, 'qualifierId': 140, 'value': '75.1'}, {'id': 5124276697, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124276695, 'qualifierId': 157}, {'id': 5124276705, 'qualifierId': 213, 'value': '5.95'}, {'id': 5124276707, 'qualifierId': 1}, {'id': 5124276703, 'qualifierId': 212, 'value': '57.0'}, {'id': 5124276701, 'qualifierId': 141, 'value': '48.9'}];do2o6ka25talswmmillufejqi;D. Rosales;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;48,9;;5,95;57,0;75,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;75,1;48,9;;;;;;;;0;0;41;Houston Dynamo II;41;DC;1,0
2704566841;62;49;1;0;43;7pmw399vh2v44cjle4fkklp1w;1;40,2;60,5;2024-07-29T10:06:43.672Z;2024-07-29T11:05:17Z;[];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;ecv3jlh1dqwad74cnlv1a2bro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;0;43;Los Angeles II;43;DC;1,0
2704566893;63;1;1;0;44;7pmw399vh2v44cjle4fkklp1w;1;41,8;61,5;2024-07-29T10:06:44.672Z;2024-07-29T11:05:31Z;[{'id': 5124281181, 'qualifierId': 56, 'value': 'Left'}, {'id': 5124281183, 'qualifierId': 140, 'value': '54.4'}, {'id': 5124281189, 'qualifierId': 213, 'value': '1.01'}, {'id': 5124281185, 'qualifierId': 141, 'value': '92.4'}, {'id': 5124281187, 'qualifierId': 212, 'value': '24.8'}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;92,4;;1,01;24,8;54,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;54,4;92,4;;;;;;;;0;0;44;Los Angeles II;44;DC;1,0
2704566927;64;1;1;0;47;7pmw399vh2v44cjle4fkklp1w;1;54,4;92,1;2024-07-29T10:06:47.672Z;2024-07-29T11:05:56Z;[{'id': 5124281457, 'qualifierId': 212, 'value': '10.7'}, {'id': 5124281455, 'qualifierId': 141, 'value': '77.5'}, {'id': 5124281459, 'qualifierId': 213, 'value': '4.33'}, {'id': 5124281451, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124281453, 'qualifierId': 140, 'value': '50.6'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;77,5;;4,33;10,7;50,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;50,6;77,5;;;;;;;;0;0;47;Los Angeles II;47;DC;1,0
2704566943;65;1;1;0;51;7pmw399vh2v44cjle4fkklp1w;1;44,4;61,4;2024-07-29T10:06:51.672Z;2024-07-29T11:06:03Z;[{'id': 5124281551, 'qualifierId': 212, 'value': '6.7'}, {'id': 5124281549, 'qualifierId': 141, 'value': '55.2'}, {'id': 5124281553, 'qualifierId': 213, 'value': '3.83'}, {'id': 5124281547, 'qualifierId': 140, 'value': '39.5'}, {'id': 5124281545, 'qualifierId': 56, 'value': 'Back'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;55,2;;3,83;6,7;39,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;39,5;55,2;;;;;;;;0;0;51;Los Angeles II;51;MC;1,0
2704566969;66;1;1;0;52;7pmw399vh2v44cjle4fkklp1w;1;39,2;53,9;2024-07-29T10:06:52.672Z;2024-07-29T11:06:14Z;[{'id': 5124281651, 'qualifierId': 212, 'value': '41.5'}, {'id': 5124281655, 'qualifierId': 1}, {'id': 5124281643, 'qualifierId': 155}, {'id': 5124281649, 'qualifierId': 141, 'value': '3.5'}, {'id': 5124281647, 'qualifierId': 140, 'value': '61.5'}, {'id': 5124281653, 'qualifierId': 213, 'value': '5.31'}, {'id': 5124281645, 'qualifierId': 56, 'value': 'Right'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;3,5;;5,31;41,5;61,5;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;61,5;3,5;;;;;;;;0;0;52;Los Angeles II;52;MC;1,0
2704566995;67;1;1;0;56;7pmw399vh2v44cjle4fkklp1w;1;61,8;1,3;2024-07-29T10:06:56.672Z;2024-07-29T11:06:40Z;[{'id': 5124281815, 'qualifierId': 140, 'value': '58.2'}, {'id': 5124281817, 'qualifierId': 141, 'value': '8.8'}, {'id': 5124281819, 'qualifierId': 212, 'value': '6.3'}, {'id': 5124281813, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124281821, 'qualifierId': 213, 'value': '2.21'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;8,8;;2,21;6,3;58,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;58,2;8,8;;;;;;;;0;0;56;Los Angeles II;56;FWR;1,0
2704567001;68;1;1;0;58;7pmw399vh2v44cjle4fkklp1w;1;60,3;6,2;2024-07-29T10:06:58.672Z;2024-07-29T11:06:51Z;[{'id': 5124281907, 'qualifierId': 212, 'value': '10.9'}, {'id': 5124281905, 'qualifierId': 141, 'value': '2.0'}, {'id': 5124281903, 'qualifierId': 140, 'value': '70.3'}, {'id': 5124281909, 'qualifierId': 213, 'value': '6.02'}, {'id': 5124281901, 'qualifierId': 56, 'value': 'Right'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;2,0;;6,02;10,9;70,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;70,3;2,0;;;;;;;;0;0;58;Los Angeles II;58;MC;1,0
2704566225;60;83;1;1;1;6gaq85erpkvbyxvivd96wuw44;0;22,3;94,7;2024-07-29T10:07:01.672Z;2024-07-29T12:22:06Z;[{'id': 5124337515, 'qualifierId': 399, 'value': '7yt2ddw0yntv9xq1hrv1jx05w'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;ecv3jlh1dqwad74cnlv1a2bro;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;1;1;Houston Dynamo II;61;DC;1,0
2704567005;69;1;1;1;2;7pmw399vh2v44cjle4fkklp1w;0;72,8;2,0;2024-07-29T10:07:02.672Z;2024-07-29T11:06:57Z;[{'id': 5124281941, 'qualifierId': 212, 'value': '5.9'}, {'id': 5124281943, 'qualifierId': 213, 'value': '1.21'}, {'id': 5124281935, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124281937, 'qualifierId': 140, 'value': '74.8'}, {'id': 5124281939, 'qualifierId': 141, 'value': '10.1'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;10,1;;1,21;5,9;74,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;74,8;10,1;;;;;;;;0;1;2;Los Angeles II;62;FWR;1,0
2704566283;61;61;1;1;4;6gaq85erpkvbyxvivd96wuw44;0;31,9;92,0;2024-07-29T10:07:04.672Z;2024-07-29T11:03:08Z;[{'id': 5124277555, 'qualifierId': 56, 'value': 'Back'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;ecv3jlh1dqwad74cnlv1a2bro;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;1;4;Houston Dynamo II;64;MC;1,0
2704567039;70;1;1;1;5;7pmw399vh2v44cjle4fkklp1w;1;69,7;7,9;2024-07-29T10:07:05.672Z;2024-07-29T11:07:17Z;[{'id': 5124282127, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124282133, 'qualifierId': 212, 'value': '4.1'}, {'id': 5124282135, 'qualifierId': 213, 'value': '5.03'}, {'id': 5124282129, 'qualifierId': 140, 'value': '70.9'}, {'id': 5124282131, 'qualifierId': 141, 'value': '2.2'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;2,2;;5,03;4,1;70,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;70,9;2,2;;;;;;;;0;1;5;Los Angeles II;65;MC;1,0
2704567043;71;3;1;1;6;7pmw399vh2v44cjle4fkklp1w;0;73,7;4,2;2024-07-29T10:07:06.672Z;2024-07-29T11:07:19Z;[{'id': 5124282153, 'qualifierId': 286}, {'id': 5124282151, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124282171, 'qualifierId': 233, 'value': '63'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;ecv3jlh1dqwad74cnlv1a2bro;Take On;;;;;;;;;;;;;;;;;;;;63,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;1;6;Los Angeles II;66;FWR;1,0
2704566635;63;7;1;1;6;6gaq85erpkvbyxvivd96wuw44;1;26,3;95,8;2024-07-29T10:07:06.673Z;2024-07-29T11:07:19Z;[{'id': 5124279643, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124279645, 'qualifierId': 285}, {'id': 5124282157, 'qualifierId': 233, 'value': '71'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;ecv3jlh1dqwad74cnlv1a2bro;Tackle;;;;;;;;;;;;;;;;;;;;71,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;1;6;Houston Dynamo II;66;DC;1,0
2704566707;64;49;1;1;8;6gaq85erpkvbyxvivd96wuw44;1;25,9;94,4;2024-07-29T10:07:08.672Z;2024-07-29T11:03:55Z;[];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;ecv3jlh1dqwad74cnlv1a2bro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;1;8;Houston Dynamo II;68;DC;1,0
2704566755;65;1;1;1;11;6gaq85erpkvbyxvivd96wuw44;1;33,8;92,6;2024-07-29T10:07:11.672Z;2024-07-29T11:04:15Z;[{'id': 5124280371, 'qualifierId': 141, 'value': '88.9'}, {'id': 5124280373, 'qualifierId': 212, 'value': '11.8'}, {'id': 5124280369, 'qualifierId': 140, 'value': '22.8'}, {'id': 5124280367, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124280375, 'qualifierId': 213, 'value': '3.36'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;88,9;;3,36;11,8;22,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;22,8;88,9;;;;;;;;0;1;11;Houston Dynamo II;71;DC;1,0
2704566783;66;1;1;1;15;6gaq85erpkvbyxvivd96wuw44;1;26,4;81,2;2024-07-29T10:07:15.672Z;2024-07-29T11:04:47Z;[{'id': 5124280557, 'qualifierId': 140, 'value': '5.6'}, {'id': 5124280555, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124280559, 'qualifierId': 141, 'value': '60.3'}, {'id': 5124280561, 'qualifierId': 212, 'value': '26.1'}, {'id': 5124280563, 'qualifierId': 213, 'value': '3.72'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;60,3;;3,72;26,1;5,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;5,6;60,3;;;;;;;;0;1;15;Houston Dynamo II;75;MC;1,0
2704566849;67;1;1;1;18;6gaq85erpkvbyxvivd96wuw44;0;5,6;50,1;2024-07-29T10:07:18.672Z;2024-07-29T11:05:11Z;[{'id': 5124280975, 'qualifierId': 155}, {'id': 5124280981, 'qualifierId': 141, 'value': '0.0'}, {'id': 5124280977, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124280979, 'qualifierId': 140, 'value': '33.2'}, {'id': 5124280983, 'qualifierId': 212, 'value': '45.2'}, {'id': 5124280985, 'qualifierId': 213, 'value': '5.41'}, {'id': 5124280987, 'qualifierId': 1}];84gabnykc01v70413vehqyvah;T. Hasal;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;0,0;;5,41;45,2;33,2;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;33,2;0,0;;;;;;;;0;1;18;Houston Dynamo II;78;GK;1,0
2704566861;68;5;1;1;22;6gaq85erpkvbyxvivd96wuw44;0;27,8;-1,6;2024-07-29T10:07:22.672Z;2024-07-29T11:08:24Z;[{'id': 5124281029, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124282593, 'qualifierId': 347}, {'id': 5124282325, 'qualifierId': 233, 'value': '72'}];84gabnykc01v70413vehqyvah;T. Hasal;;;ecv3jlh1dqwad74cnlv1a2bro;Out;;;;;;;;;;;;;;;;;;;;72,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;1;22;Houston Dynamo II;82;GK;1,0
2704567065;72;5;1;1;22;7pmw399vh2v44cjle4fkklp1w;1;72,2;101,6;2024-07-29T10:07:22.672Z;2024-07-29T11:08:24Z;[{'id': 5124282591, 'qualifierId': 347}, {'id': 5124282321, 'qualifierId': 233, 'value': '68'}, {'id': 5124282317, 'qualifierId': 56, 'value': 'Left'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;ecv3jlh1dqwad74cnlv1a2bro;Out;;;;;;;;;;;;;;;;;;;;68,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;1;22;Los Angeles II;82;FWR;1,0
2704567149;73;1;1;1;44;7pmw399vh2v44cjle4fkklp1w;1;68,8;100,0;2024-07-29T10:07:44.672Z;2024-07-29T11:09:10Z;[{'id': 5124282979, 'qualifierId': 107}, {'id': 5124282821, 'qualifierId': 140, 'value': '74.8'}, {'id': 5124282819, 'qualifierId': 56, 'value': 'Left'}, {'id': 5124282825, 'qualifierId': 212, 'value': '6.8'}, {'id': 5124282827, 'qualifierId': 213, 'value': '5.88'}, {'id': 5124282823, 'qualifierId': 141, 'value': '97.4'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;97,4;;5,88;6,8;74,8;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;74,8;97,4;;;;;;;;0;1;44;Los Angeles II;104;DC;1,0
2704567151;74;1;1;1;46;7pmw399vh2v44cjle4fkklp1w;1;73,1;94,5;2024-07-29T10:07:46.672Z;2024-07-29T11:08:56Z;[{'id': 5124282851, 'qualifierId': 140, 'value': '70.5'}, {'id': 5124282853, 'qualifierId': 141, 'value': '97.7'}, {'id': 5124282849, 'qualifierId': 56, 'value': 'Left'}, {'id': 5124282857, 'qualifierId': 213, 'value': '2.47'}, {'id': 5124282855, 'qualifierId': 212, 'value': '3.5'}];azzpjrq2pndxuz0waw25p7r6y;I. Reid;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;97,7;;2,47;3,5;70,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;70,5;97,7;;;;;;;;0;1;46;Los Angeles II;106;FWL;1,0
2704567153;75;3;1;1;48;7pmw399vh2v44cjle4fkklp1w;0;50,6;50,7;2024-07-29T10:07:48.672Z;2024-07-29T11:08:59Z;[{'id': 5124282863, 'qualifierId': 286}, {'id': 5124282861, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124282871, 'qualifierId': 233, 'value': '69'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;ecv3jlh1dqwad74cnlv1a2bro;Take On;;;;;;;;;;;;;;;;;;;;69,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;1;48;Los Angeles II;108;DC;1,0
2704566911;69;7;1;1;48;6gaq85erpkvbyxvivd96wuw44;1;49,4;49,3;2024-07-29T10:07:48.673Z;2024-07-29T11:08:58Z;[{'id': 5124282869, 'qualifierId': 285}, {'id': 5124282865, 'qualifierId': 233, 'value': '75'}, {'id': 5124281301, 'qualifierId': 56, 'value': 'Back'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;;ecv3jlh1dqwad74cnlv1a2bro;Tackle;;;;;;;;;;;;;;;;;;;;75,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;1;48;Houston Dynamo II;108;MC;1,0
2704566941;70;5;1;1;49;6gaq85erpkvbyxvivd96wuw44;0;48,0;49,8;2024-07-29T10:07:49.672Z;2024-07-29T11:28:58Z;[{'id': 5124282975, 'qualifierId': 233, 'value': '76'}, {'id': 5124281541, 'qualifierId': 56, 'value': 'Back'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;;ecv3jlh1dqwad74cnlv1a2bro;Out;;;;;;;;;;;;;;;;;;;;76,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;1;49;Houston Dynamo II;109;MC;1,0
2704567163;76;5;1;1;49;7pmw399vh2v44cjle4fkklp1w;1;52,0;50,2;2024-07-29T10:07:49.672Z;2024-07-29T11:09:07Z;[{'id': 5124282963, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124282971, 'qualifierId': 233, 'value': '70'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;ecv3jlh1dqwad74cnlv1a2bro;Out;;;;;;;;;;;;;;;;;;;;70,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;1;49;Los Angeles II;109;DC;1,0
2704567199;77;1;1;1;54;7pmw399vh2v44cjle4fkklp1w;1;72,3;100,0;2024-07-29T10:07:54.672Z;2024-07-29T11:11:40Z;[{'id': 5124283261, 'qualifierId': 56, 'value': 'Left'}, {'id': 5124283269, 'qualifierId': 213, 'value': '4.58'}, {'id': 5124283263, 'qualifierId': 140, 'value': '70.7'}, {'id': 5124283267, 'qualifierId': 212, 'value': '12.4'}, {'id': 5124283265, 'qualifierId': 141, 'value': '83.3'}, {'id': 5124283293, 'qualifierId': 107}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;83,3;;4,58;12,4;70,7;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;70,7;83,3;;;;;;;;0;1;54;Los Angeles II;114;DC;1,0
