id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_Involved;value_Captain;value_Resume;value_TeamKit;value_DirectionOfPlay;value_Angle;value_KickOff;value_Length;value_PassEndX;value_PassEndY;value_Zone;value_IntendedTackleTarget;value_ThroughBall;value_LowGkIntervention;value_KeeperThrow;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Chipped;value_TouchTypePass;value_LongBall;value_Launch;value_Defensive;value_Offensive;value_HeadPass;value_TouchTypeControl;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_Left;value_Right;value_InSwinger;value_CornerTaken;value_Cross;value_OverhitCross;value_LeftFooted;value_DeletedEventType;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnSpace;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_LayOff;value_RightFooted;value_OutSwinger;value_NotVisible;value_BlockedPass;value_SwitchOfPlay;value_Straight;value_FloatedCross;value_Volley;value_GoalmouthY;value_BlockedX;value_FirstTouch;value_BoxCentre;value_NotAssisted;value_HighCentre;value_MisHit;value_GoalmouthZ;value_BlockedY;value_RegularPlay;value_ParriedSafe;value_Reaching;value_HighGkIntervention;value_Hands;value_FlickOn;value_HighClaim;value_MediumGkIntervention;value_PullBack;value_ShirtPull/Holding;value_Overrun;value_PlayersCaughtOffside;value_Indirect;value_BlockedCross;value_RelatedEventId;value_YellowCard;value_RecklessOffence;value_Assist;value_IntentionalAssist;value_GkY;value_GkX;value_BoxLeft;value_NotPastGoalLine;value_Assisted;value_SetPiece;value_Head;value_OverArm;value_High;value_Minutes;value_HighLeft;value_FromCorner;value_Standing;value_Collected;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_IndividualPlay;value_LowLeft;value_OutOfBoxCentre;value_Blocked;value_DefBlock;value_BoxRight;value_LowRight;value_GoalShotGameClock;value_GkXTimeOfGoal;value_SmallBoxRight;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_CloseHigh;value_SmallBoxCentre;value_BigChance;value_LowCentre;value_LeadingToGoal;value_RelatedError1Id;value_DrivenCross;value_OtherObstacle;value_VideoCoverageLost;value_CloseLeft;value_Shove/Push;value_RedCard;value_ViolentConduct;value_GkHoof;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728590299;15;1;1;0;56;5ou8b446l1sl8frblkz3xi17g;1;61,5;16,8;2024-09-30T01:05:39.637Z;2024-09-30T01:05:47Z;[{'id': 5256238973, 'qualifierId': 140, 'value': '44.7'}, {'id': 5256238979, 'qualifierId': 213, 'value': '2.75'}, {'id': 5256238975, 'qualifierId': 141, 'value': '27.6'}, {'id': 5256238977, 'qualifierId': 212, 'value': '19.1'}, {'id': 5256238971, 'qualifierId': 56, 'value': 'Back'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;2,75;;19,1;44,7;27,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;44,7;27,6;;;;;;;0;0;0;56;Real Monarchs;56;MC;1,0
2728590323;16;1;1;0;59;5ou8b446l1sl8frblkz3xi17g;1;43,5;29,5;2024-09-30T01:05:43.188Z;2024-09-30T01:05:47Z;[{'id': 5256239087, 'qualifierId': 212, 'value': '17.3'}, {'id': 5256239081, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256239085, 'qualifierId': 141, 'value': '54.9'}, {'id': 5256239089, 'qualifierId': 213, 'value': '1.66'}, {'id': 5256239083, 'qualifierId': 140, 'value': '42.0'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;1,66;;17,3;42,0;54,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;42,0;54,9;;;;;;;0;0;0;59;Real Monarchs;59;DC;1,0
2728590373;17;1;1;1;4;5ou8b446l1sl8frblkz3xi17g;1;44,3;52,4;2024-09-30T01:05:48.213Z;2024-09-30T01:05:51Z;[{'id': 5256239251, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256239257, 'qualifierId': 212, 'value': '18.0'}, {'id': 5256239255, 'qualifierId': 141, 'value': '30.4'}, {'id': 5256239253, 'qualifierId': 140, 'value': '53.8'}, {'id': 5256239259, 'qualifierId': 213, 'value': '5.30'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;5,3;;18,0;53,8;30,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;53,8;30,4;;;;;;;0;0;1;4;Real Monarchs;64;DC;1,0
2728590385;18;1;1;1;7;5ou8b446l1sl8frblkz3xi17g;0;53,8;30,4;2024-09-30T01:05:51.093Z;2024-09-30T01:05:52Z;[{'id': 5256239351, 'qualifierId': 213, 'value': '5.96'}, {'id': 5256239349, 'qualifierId': 212, 'value': '28.6'}, {'id': 5256239343, 'qualifierId': 56, 'value': 'Right'}, {'id': 5256239345, 'qualifierId': 140, 'value': '79.6'}, {'id': 5256239347, 'qualifierId': 141, 'value': '17.0'}, {'id': 5256239341, 'qualifierId': 155}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;5,96;;28,6;79,6;17,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;79,6;17,0;;;;;;;0;0;1;7;Real Monarchs;67;MC;1,0
2728590387;10;8;1;1;9;cbip96wzs3jc2xadoluhhxotl;1;22,2;83,8;2024-09-30T01:05:52.652Z;2024-10-04T05:48:21Z;[{'id': 5256239357, 'qualifierId': 56, 'value': 'Back'}, {'id': 5263746955, 'qualifierId': 384}];5gl31qop7zlj9mfbtolvj7xuc;L. Rivera;;;imexd1x47p0kt9dpkw6qg9hw;Interception;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;1;9;Portland Timbers II;69;DC;1,0
2728590403;11;49;1;1;11;cbip96wzs3jc2xadoluhhxotl;1;25,2;82,0;2024-09-30T01:05:55.196Z;2024-09-30T01:05:55Z;[];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;imexd1x47p0kt9dpkw6qg9hw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;1;11;Portland Timbers II;71;MC;1,0
2728590415;12;1;1;1;12;cbip96wzs3jc2xadoluhhxotl;1;25,9;82,0;2024-09-30T01:05:55.644Z;2024-09-30T01:05:57Z;[{'id': 5256239473, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256239479, 'qualifierId': 212, 'value': '13.3'}, {'id': 5256239481, 'qualifierId': 213, 'value': '5.03'}, {'id': 5256239475, 'qualifierId': 140, 'value': '29.9'}, {'id': 5256239477, 'qualifierId': 141, 'value': '63.4'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;5,03;;13,3;29,9;63,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;29,9;63,4;;;;;;;0;0;1;12;Portland Timbers II;72;MC;1,0
2728590421;13;1;1;1;13;cbip96wzs3jc2xadoluhhxotl;1;30,8;62,1;2024-09-30T01:05:57.244Z;2024-09-30T01:05:58Z;[{'id': 5256239505, 'qualifierId': 212, 'value': '17.7'}, {'id': 5256239499, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256239501, 'qualifierId': 140, 'value': '36.6'}, {'id': 5256239503, 'qualifierId': 141, 'value': '37.7'}, {'id': 5256239507, 'qualifierId': 213, 'value': '5.06'}];12ti9nxilgsj337ep2zehv7u2;N. Palacio;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;5,06;;17,7;36,6;37,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;36,6;37,7;;;;;;;0;0;1;13;Portland Timbers II;73;MC;1,0
2728590449;14;1;1;1;15;cbip96wzs3jc2xadoluhhxotl;1;36,7;37,7;2024-09-30T01:05:58.524Z;2024-09-30T01:06:02Z;[{'id': 5256239587, 'qualifierId': 140, 'value': '25.5'}, {'id': 5256239589, 'qualifierId': 141, 'value': '21.6'}, {'id': 5256239593, 'qualifierId': 213, 'value': '3.89'}, {'id': 5256239591, 'qualifierId': 212, 'value': '16.1'}, {'id': 5256239585, 'qualifierId': 56, 'value': 'Back'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;3,89;;16,1;25,5;21,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;25,5;21,6;;;;;;;0;0;1;15;Portland Timbers II;75;AMC;1,0
2728590473;15;1;1;1;20;cbip96wzs3jc2xadoluhhxotl;1;26,2;13,1;2024-09-30T01:06:03.740Z;2024-09-30T01:06:05Z;[{'id': 5256239691, 'qualifierId': 213, 'value': '5.64'}, {'id': 5256239689, 'qualifierId': 212, 'value': '10.5'}, {'id': 5256239683, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256239687, 'qualifierId': 141, 'value': '3.8'}, {'id': 5256239685, 'qualifierId': 140, 'value': '34.2'}];9p86jgzpsokma52ifxswk4woa;J. Orozco;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;5,64;;10,5;34,2;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;34,2;3,8;;;;;;;0;0;1;20;Portland Timbers II;80;DR;1,0
2728590481;16;1;1;1;21;cbip96wzs3jc2xadoluhhxotl;1;34,1;3,5;2024-09-30T01:06:04.940Z;2024-09-30T01:06:06Z;[{'id': 5256239737, 'qualifierId': 213, 'value': '1.74'}, {'id': 5256239729, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256239735, 'qualifierId': 212, 'value': '9.4'}, {'id': 5256239731, 'qualifierId': 140, 'value': '32.6'}, {'id': 5256239733, 'qualifierId': 141, 'value': '17.1'}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;1,74;;9,4;32,6;17,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;32,6;17,1;;;;;;;0;0;1;21;Portland Timbers II;81;AMR;1,0
2728590491;17;1;1;1;22;cbip96wzs3jc2xadoluhhxotl;1;32,6;17,3;2024-09-30T01:06:06.476Z;2024-09-30T01:06:07Z;[{'id': 5256239777, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256239781, 'qualifierId': 141, 'value': '9.2'}, {'id': 5256239785, 'qualifierId': 213, 'value': '4.51'}, {'id': 5256239779, 'qualifierId': 140, 'value': '31.5'}, {'id': 5256239783, 'qualifierId': 212, 'value': '5.6'}];12ti9nxilgsj337ep2zehv7u2;N. Palacio;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;4,51;;5,6;31,5;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;31,5;9,2;;;;;;;0;0;1;22;Portland Timbers II;82;MC;1,0
2728590505;18;1;1;1;23;cbip96wzs3jc2xadoluhhxotl;1;31,5;9,2;2024-09-30T01:06:07.291Z;2024-09-30T01:06:10Z;[{'id': 5256239843, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256239849, 'qualifierId': 212, 'value': '18.0'}, {'id': 5256239845, 'qualifierId': 140, 'value': '21.7'}, {'id': 5256239847, 'qualifierId': 141, 'value': '31.0'}, {'id': 5256239851, 'qualifierId': 213, 'value': '2.18'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;2,18;;18,0;21,7;31,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;21,7;31,0;;;;;;;0;0;1;23;Portland Timbers II;83;AMC;1,0
2728590521;19;1;1;1;26;cbip96wzs3jc2xadoluhhxotl;1;23,9;32,7;2024-09-30T01:06:10.188Z;2024-09-30T01:06:13Z;[{'id': 5256239921, 'qualifierId': 141, 'value': '76.6'}, {'id': 5256239925, 'qualifierId': 213, 'value': '1.54'}, {'id': 5256239923, 'qualifierId': 212, 'value': '29.9'}, {'id': 5256239917, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256239919, 'qualifierId': 140, 'value': '24.8'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;1,54;;29,9;24,8;76,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;24,8;76,6;;;;;;;0;0;1;26;Portland Timbers II;86;DL;1,0
2728590551;20;1;1;1;29;cbip96wzs3jc2xadoluhhxotl;1;25,2;74,7;2024-09-30T01:06:13.324Z;2024-09-30T01:06:16Z;[{'id': 5256240071, 'qualifierId': 213, 'value': '4.72'}, {'id': 5256240065, 'qualifierId': 140, 'value': '25.4'}, {'id': 5256240067, 'qualifierId': 141, 'value': '50.0'}, {'id': 5256240069, 'qualifierId': 212, 'value': '16.8'}, {'id': 5256240063, 'qualifierId': 56, 'value': 'Back'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;4,72;;16,8;25,4;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;25,4;50,0;;;;;;;0;0;1;29;Portland Timbers II;89;DC;1,0
2728590571;21;1;1;1;32;cbip96wzs3jc2xadoluhhxotl;1;25,4;48,2;2024-09-30T01:06:16.459Z;2024-09-30T01:06:18Z;[{'id': 5256240165, 'qualifierId': 213, 'value': '4.69'}, {'id': 5256240161, 'qualifierId': 212, 'value': '17.5'}, {'id': 5256240155, 'qualifierId': 140, 'value': '25.0'}, {'id': 5256240159, 'qualifierId': 141, 'value': '22.5'}, {'id': 5256240153, 'qualifierId': 56, 'value': 'Back'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;4,69;;17,5;25,0;22,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;25,0;22,5;;;;;;;0;0;1;32;Portland Timbers II;92;DL;1,0
2728590593;22;1;1;1;35;cbip96wzs3jc2xadoluhhxotl;1;25,0;22,5;2024-09-30T01:06:18.779Z;2024-09-30T01:06:22Z;[{'id': 5256240267, 'qualifierId': 141, 'value': '25.5'}, {'id': 5256240265, 'qualifierId': 140, 'value': '36.3'}, {'id': 5256240269, 'qualifierId': 212, 'value': '12.0'}, {'id': 5256240263, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256240271, 'qualifierId': 213, 'value': '0.17'}];9p86jgzpsokma52ifxswk4woa;J. Orozco;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;0,17;;12,0;36,3;25,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;36,3;25,5;;;;;;;0;0;1;35;Portland Timbers II;95;DR;1,0
2728590625;23;1;1;1;39;cbip96wzs3jc2xadoluhhxotl;1;30,8;11,3;2024-09-30T01:06:22.780Z;2024-09-30T01:06:26Z;[{'id': 5256240431, 'qualifierId': 213, 'value': '5.40'}, {'id': 5256240425, 'qualifierId': 140, 'value': '35.0'}, {'id': 5256240423, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256240427, 'qualifierId': 141, 'value': '3.4'}, {'id': 5256240429, 'qualifierId': 212, 'value': '7.0'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;5,4;;7,0;35,0;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;35,0;3,4;;;;;;;0;0;1;39;Portland Timbers II;99;AMC;1,0
2728590627;24;61;1;1;42;cbip96wzs3jc2xadoluhhxotl;1;32,0;8,0;2024-09-30T01:06:26.117Z;2024-09-30T01:06:26Z;[{'id': 5256240435, 'qualifierId': 56, 'value': 'Back'}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;;imexd1x47p0kt9dpkw6qg9hw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;1;42;Portland Timbers II;102;AMR;1,0
2728590679;25;1;1;1;47;cbip96wzs3jc2xadoluhhxotl;1;26,9;26,2;2024-09-30T01:06:30.828Z;2024-09-30T01:06:36Z;[{'id': 5256240645, 'qualifierId': 212, 'value': '38.5'}, {'id': 5256240641, 'qualifierId': 140, 'value': '32.5'}, {'id': 5256240643, 'qualifierId': 141, 'value': '82.1'}, {'id': 5256240639, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256240647, 'qualifierId': 213, 'value': '1.42'}, {'id': 5256240649, 'qualifierId': 1}];12ti9nxilgsj337ep2zehv7u2;N. Palacio;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;1,42;;38,5;32,5;82,1;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;32,5;82,1;;;;;;;0;0;1;47;Portland Timbers II;107;MC;1,0
2728590707;26;1;1;1;52;cbip96wzs3jc2xadoluhhxotl;0;40,5;89,1;2024-09-30T01:06:36.092Z;2024-09-30T01:06:40Z;[{'id': 5256240759, 'qualifierId': 212, 'value': '52.6'}, {'id': 5256240753, 'qualifierId': 56, 'value': 'Left'}, {'id': 5256240755, 'qualifierId': 140, 'value': '90.3'}, {'id': 5256240757, 'qualifierId': 141, 'value': '80.8'}, {'id': 5256240751, 'qualifierId': 155}, {'id': 5256240761, 'qualifierId': 213, 'value': '6.18'}, {'id': 5256240763, 'qualifierId': 1}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;6,18;;52,6;90,3;80,8;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;90,3;80,8;;;;;;;0;0;1;52;Portland Timbers II;112;DC;1,0
2728590703;19;49;1;1;56;5ou8b446l1sl8frblkz3xi17g;1;14,7;12,3;2024-09-30T01:06:39.990Z;2024-09-30T01:06:40Z;[];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;imexd1x47p0kt9dpkw6qg9hw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;1;56;Real Monarchs;116;DC;1,0
2728590713;20;1;1;1;57;5ou8b446l1sl8frblkz3xi17g;1;8,6;24,0;2024-09-30T01:06:40.646Z;2024-09-30T01:06:42Z;[{'id': 5256240785, 'qualifierId': 213, 'value': '1.88'}, {'id': 5256240781, 'qualifierId': 141, 'value': '43.7'}, {'id': 5256240777, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256240783, 'qualifierId': 212, 'value': '14.1'}, {'id': 5256240779, 'qualifierId': 140, 'value': '4.5'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;1,88;;14,1;4,5;43,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;4,5;43,7;;;;;;;0;0;1;57;Real Monarchs;117;DC;1,0
2728590743;21;1;1;1;59;5ou8b446l1sl8frblkz3xi17g;1;4,5;43,7;2024-09-30T01:06:42.677Z;2024-09-30T01:06:47Z;[{'id': 5256240889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256240887, 'qualifierId': 157}, {'id': 5256240895, 'qualifierId': 212, 'value': '33.8'}, {'id': 5256240891, 'qualifierId': 140, 'value': '22.9'}, {'id': 5256240893, 'qualifierId': 141, 'value': '2.9'}, {'id': 5256240897, 'qualifierId': 213, 'value': '5.32'}, {'id': 5256240899, 'qualifierId': 1}];c2tmm1kt6qyna4650kfy4bpm2;R. Bilichuk;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;5,32;;33,8;22,9;2,9;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;22,9;2,9;;;;;;;0;0;1;59;Real Monarchs;119;GK;1,0
2728590749;22;44;1;2;3;5ou8b446l1sl8frblkz3xi17g;1;24,2;4,0;2024-09-30T01:06:46.491Z;2024-10-04T05:58:51Z;[{'id': 5256240941, 'qualifierId': 233, 'value': '27'}, {'id': 5256240933, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256240935, 'qualifierId': 285}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;imexd1x47p0kt9dpkw6qg9hw;Aerial;;;;;;;;;;;;;;;;;;;;;27,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;2;3;Real Monarchs;123;DMR;1,0
