id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_Captain;value_Resume;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Length;value_Zone;value_Angle;value_PassEndY;value_LongBall;value_Chipped;value_Head;value_OutOfPlay;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_TakeOnOvertake;value_Defensive;value_TouchTypeClearance;value_DeletedEventType;value_IntendedTackleTarget;value_TouchTypePass;value_TouchTypeControl;value_RegularPlay;value_IndividualPlay;value_GkY;value_35Centre;value_LeftFooted;value_Right;value_NotAssisted;value_GoalmouthY;value_GkX;value_GoalmouthZ;value_MisHit;value_NextEventGoalKick;value_GoalKick;value_Low;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_Launch;value_HeadPass;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_ThroughBall;value_LastLine;value_BlockedPass;value_LeadingToGoal;value_Defensive1V1;value_Assist;value_Assisted;value_RelatedError1Id;value_GkYTimeOfGoal;value_RightFooted;value_GkXTimeOfGoal;value_RelatedEventId;value_GoalShotTimestamp;value_GoalShotGameClock;value_BoxRight;value_LowLeft;value_AttemptedTackle;value_High;value_HighCentre;value_BlockedY;value_BoxCentre;value_BlockedX;value_MediumGkIntervention;value_Hands;value_ParriedDanger;value_Standing;value_Cross;value_OutSwinger;value_BlockedCross;value_Left;value_CornerTaken;value_FastBreak;value_IntentionalAssist;value_FirstTouch;value_BigChance;value_SmallBoxCentre;value_LowCentre;value_LayOff;value_HighClaim;value_KeeperThrow;value_TakeOnSpace;value_FlickOn;value_BoxLeft;value_Blocked;value_DefBlock;value_CloseRight;value_SmallBoxRight;value_LowRight;value_LowGkIntervention;value_Diving;value_Injury;value_InjuredPlayerId;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_HighGkIntervention;value_Argument;value_YellowCard;value_OutOfBoxCentre;value_Caught;value_HitWoodwork;value_HitLeftPost;value_Overrun;value_ShirtPull/Holding;value_CloseHigh;value_SwerveLeft;value_FreeKick;value_Minutes;value_HighRight;value_EndType;value_SwitchOfPlay;value_Stooping;value_Dissent;value_Handball;value_PullBack;value_NotPastGoalLine;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistType;value_OtherObstacle;value_BallHitsReferee;value_CloseLeft;value_Tactical;value_Collected;value_OverArm;value_RecklessOffence;value_ParriedSafe;value_Volley;value_Strong;value_LeadingToAttempt;value_Feet;value_Sliding;value_SetPiece;value_SixYardBlocked;value_BoxDeepLeft;value_InSwinger;value_GkKickFromHands;value_1On1;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2672217195;60;5;1;8;12;c7c4wwva2u1vb3rr7rwava044;1;-0,8;91,2;2024-04-13T21:13:26.099Z;2024-04-13T23:22:54Z;[{'id': 4947614831, 'qualifierId': 346}, {'id': 4947956267, 'qualifierId': 233, 'value': '111'}, {'id': 4947614829, 'qualifierId': 56, 'value': 'Back'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;c4tg06bt5q3nd8ybr6vr38n4k;Out;;;;;;;;;;;;;;;;;;;;;111,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;8;12;Chattanooga;492;FW;1,0
2672217169;111;5;1;8;12;cwnjxlibb02fuh0vwgvac6h45;0;100,8;8,8;2024-04-13T21:13:26.099Z;2024-04-13T23:22:55Z;[{'id': 4947614631, 'qualifierId': 56, 'value': 'Right'}, {'id': 4947614633, 'qualifierId': 346}, {'id': 4947956277, 'qualifierId': 233, 'value': '60'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;c4tg06bt5q3nd8ybr6vr38n4k;Out;;;;;;;;;;;;;;;;;;;;;60,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;8;12;Inter Miami II;492;FW;1,0
2672217447;61;1;1;8;45;c7c4wwva2u1vb3rr7rwava044;0;5,0;50,3;2024-04-13T21:13:58.685Z;2024-04-13T21:14:02Z;[{'id': 4947616373, 'qualifierId': 212, 'value': '64.5'}, {'id': 4947616363, 'qualifierId': 124}, {'id': 4947616379, 'qualifierId': 74}, {'id': 4947616369, 'qualifierId': 140, 'value': '63.7'}, {'id': 4947616375, 'qualifierId': 213, 'value': '0.30'}, {'id': 4947616371, 'qualifierId': 141, 'value': '78.4'}, {'id': 4947616365, 'qualifierId': 155}, {'id': 4947616377, 'qualifierId': 1}, {'id': 4947616367, 'qualifierId': 56, 'value': 'Center'}];19igj31auu88fhwdpfz8c1coa;O. Finnerty;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;63,7;64,5;;0,3;78,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;63,7;78,4;;;;;;;0;0;8;45;Chattanooga;525;GK;1,0
2672217477;112;1;1;8;49;cwnjxlibb02fuh0vwgvac6h45;1;36,0;18,9;2024-04-13T21:14:02.810Z;2024-04-13T21:14:06Z;[{'id': 4947616589, 'qualifierId': 212, 'value': '24.8'}, {'id': 4947616591, 'qualifierId': 213, 'value': '5.81'}, {'id': 4947616583, 'qualifierId': 56, 'value': 'Right'}, {'id': 4947616585, 'qualifierId': 140, 'value': '57.0'}, {'id': 4947616581, 'qualifierId': 3}, {'id': 4947616587, 'qualifierId': 141, 'value': '2.2'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;57,0;24,8;;5,81;2,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;57,0;2,2;;;;;;;0;0;8;49;Inter Miami II;529;DL;1,0
2672217489;113;49;1;8;52;cwnjxlibb02fuh0vwgvac6h45;1;56,9;3,8;2024-04-13T21:14:05.963Z;2024-04-16T17:03:14Z;[];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;c4tg06bt5q3nd8ybr6vr38n4k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;8;52;Inter Miami II;532;DR;1,0
2672217497;114;1;1;8;53;cwnjxlibb02fuh0vwgvac6h45;1;56,6;3,8;2024-04-13T21:14:06.234Z;2024-04-16T17:03:16Z;[{'id': 4947616707, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947616713, 'qualifierId': 212, 'value': '17.1'}, {'id': 4947616709, 'qualifierId': 140, 'value': '44.2'}, {'id': 4947616715, 'qualifierId': 213, 'value': '2.44'}, {'id': 4947616711, 'qualifierId': 141, 'value': '20.0'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;44,2;17,1;;2,44;20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;44,2;20,0;;;;;;;0;0;8;53;Inter Miami II;533;DR;1,0
2672217507;115;1;1;8;55;cwnjxlibb02fuh0vwgvac6h45;1;44,2;20,0;2024-04-13T21:14:09.130Z;2024-04-13T21:14:10Z;[{'id': 4947616803, 'qualifierId': 141, 'value': '3.7'}, {'id': 4947616807, 'qualifierId': 213, 'value': '3.91'}, {'id': 4947616799, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947616805, 'qualifierId': 212, 'value': '15.9'}, {'id': 4947616801, 'qualifierId': 140, 'value': '33.3'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;33,3;15,9;;3,91;3,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;33,3;3,7;;;;;;;0;0;8;55;Inter Miami II;535;MC;1,0
2672217539;116;1;1;8;57;cwnjxlibb02fuh0vwgvac6h45;1;33,3;3,1;2024-04-13T21:14:10.635Z;2024-04-13T21:14:13Z;[{'id': 4947617003, 'qualifierId': 141, 'value': '16.5'}, {'id': 4947616999, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947617007, 'qualifierId': 213, 'value': '1.15'}, {'id': 4947617005, 'qualifierId': 212, 'value': '10.0'}, {'id': 4947617001, 'qualifierId': 140, 'value': '37.2'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;37,2;10,0;;1,15;16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;37,2;16,5;;;;;;;0;0;8;57;Inter Miami II;537;DL;1,0
2672217563;117;1;1;9;0;cwnjxlibb02fuh0vwgvac6h45;1;37,4;18,8;2024-04-13T21:14:13.754Z;2024-04-13T21:14:16Z;[{'id': 4947617159, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947617165, 'qualifierId': 212, 'value': '17.5'}, {'id': 4947617161, 'qualifierId': 140, 'value': '28.8'}, {'id': 4947617167, 'qualifierId': 213, 'value': '2.11'}, {'id': 4947617163, 'qualifierId': 141, 'value': '40.9'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;28,8;17,5;;2,11;40,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;28,8;40,9;;;;;;;0;0;9;0;Inter Miami II;540;MC;1,0
2672217615;118;1;1;9;3;cwnjxlibb02fuh0vwgvac6h45;1;30,1;53,4;2024-04-13T21:14:16.379Z;2024-04-13T21:14:22Z;[{'id': 4947617503, 'qualifierId': 212, 'value': '27.5'}, {'id': 4947617499, 'qualifierId': 140, 'value': '40.1'}, {'id': 4947617501, 'qualifierId': 141, 'value': '90.8'}, {'id': 4947617505, 'qualifierId': 213, 'value': '1.18'}, {'id': 4947617497, 'qualifierId': 56, 'value': 'Back'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;40,1;27,5;;1,18;90,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;40,1;90,8;;;;;;;0;0;9;3;Inter Miami II;543;DC;1,0
2672217617;62;83;1;9;7;c7c4wwva2u1vb3rr7rwava044;0;59,8;15,3;2024-04-13T21:14:20.782Z;2024-04-17T08:38:35Z;[{'id': 4947765365, 'qualifierId': 399, 'value': '1h5rgsol19v1pcl5ksstrv9t6'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;c4tg06bt5q3nd8ybr6vr38n4k;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;9;7;Chattanooga;547;MR;1,0
2672217649;119;1;1;9;9;cwnjxlibb02fuh0vwgvac6h45;1;39,5;81,8;2024-04-13T21:14:22.668Z;2024-04-13T21:14:26Z;[{'id': 4947617697, 'qualifierId': 213, 'value': '4.07'}, {'id': 4947617689, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947617691, 'qualifierId': 140, 'value': '23.9'}, {'id': 4947617695, 'qualifierId': 212, 'value': '27.3'}, {'id': 4947617693, 'qualifierId': 141, 'value': '49.7'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;23,9;27,3;;4,07;49,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;23,9;49,7;;;;;;;0;0;9;9;Inter Miami II;549;DC;1,0
2672217671;120;1;1;9;13;cwnjxlibb02fuh0vwgvac6h45;1;23,9;49,7;2024-04-13T21:14:26.586Z;2024-04-13T21:14:29Z;[{'id': 4947617811, 'qualifierId': 141, 'value': '91.7'}, {'id': 4947617815, 'qualifierId': 213, 'value': '1.10'}, {'id': 4947617809, 'qualifierId': 140, 'value': '37.8'}, {'id': 4947617813, 'qualifierId': 212, 'value': '32.1'}, {'id': 4947617807, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947617817, 'qualifierId': 1}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;37,8;32,1;;1,1;91,7;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;37,8;91,7;;;;;;;0;0;9;13;Inter Miami II;553;DL;1,0
2672217683;121;1;1;9;16;cwnjxlibb02fuh0vwgvac6h45;1;38,7;93,8;2024-04-13T21:14:29.499Z;2024-04-13T21:14:31Z;[{'id': 4947617871, 'qualifierId': 56, 'value': 'Left'}, {'id': 4947617875, 'qualifierId': 141, 'value': '80.3'}, {'id': 4947617873, 'qualifierId': 140, 'value': '54.1'}, {'id': 4947617879, 'qualifierId': 213, 'value': '5.77'}, {'id': 4947617877, 'qualifierId': 212, 'value': '18.6'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;54,1;18,6;;5,77;80,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;54,1;80,3;;;;;;;0;0;9;16;Inter Miami II;556;MC;1,0
2672217705;122;1;1;9;17;cwnjxlibb02fuh0vwgvac6h45;1;54,3;80,5;2024-04-13T21:14:31.003Z;2024-04-13T21:14:34Z;[{'id': 4947618027, 'qualifierId': 212, 'value': '14.0'}, {'id': 4947618031, 'qualifierId': 213, 'value': '3.33'}, {'id': 4947618023, 'qualifierId': 140, 'value': '41.2'}, {'id': 4947618025, 'qualifierId': 141, 'value': '76.7'}, {'id': 4947618021, 'qualifierId': 56, 'value': 'Back'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;41,2;14,0;;3,33;76,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;41,2;76,7;;;;;;;0;0;9;17;Inter Miami II;557;FW;1,0
2672217709;123;1;1;9;20;cwnjxlibb02fuh0vwgvac6h45;0;40,0;77,2;2024-04-13T21:14:34.154Z;2024-04-13T21:14:35Z;[{'id': 4947618059, 'qualifierId': 212, 'value': '2.1'}, {'id': 4947618089, 'qualifierId': 286}, {'id': 4947618083, 'qualifierId': 236}, {'id': 4947618053, 'qualifierId': 140, 'value': '38.0'}, {'id': 4947618055, 'qualifierId': 141, 'value': '76.6'}, {'id': 4947618085, 'qualifierId': 233, 'value': '63'}, {'id': 4947618051, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947618063, 'qualifierId': 213, 'value': '3.33'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;38,0;2,1;;3,33;76,6;;;;;;63,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;38,0;76,6;;;;;;;0;0;9;20;Inter Miami II;560;DC;1,0
2672217715;63;74;1;9;20;c7c4wwva2u1vb3rr7rwava044;1;58,6;22,7;2024-04-13T21:14:34.155Z;2024-04-13T22:08:22Z;[{'id': 4947618103, 'qualifierId': 233, 'value': '123'}, {'id': 4947618081, 'qualifierId': 285}, {'id': 4947618079, 'qualifierId': 56, 'value': 'Center'}];1874nj27f507jqja4e8zla1as;B. Destin;;;c4tg06bt5q3nd8ybr6vr38n4k;Blocked Pass;;;;;;;;;;;;;;;;;;;;;123,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;9;20;Chattanooga;560;ML;1,0
2672217731;64;5;1;9;22;c7c4wwva2u1vb3rr7rwava044;0;54,4;-1,0;2024-04-13T21:14:36.095Z;2024-04-13T21:14:50Z;[{'id': 4947618815, 'qualifierId': 233, 'value': '124'}, {'id': 4947618191, 'qualifierId': 56, 'value': 'Right'}, {'id': 4947618193, 'qualifierId': 347}];1874nj27f507jqja4e8zla1as;B. Destin;;;c4tg06bt5q3nd8ybr6vr38n4k;Out;;;;;;;;;;;;;;;;;;;;1,0;124,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;9;22;Chattanooga;562;ML;1,0
2672217833;124;5;1;9;22;cwnjxlibb02fuh0vwgvac6h45;1;45,6;101,0;2024-04-13T21:14:36.095Z;2024-04-13T23:22:55Z;[{'id': 4947618759, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947618761, 'qualifierId': 347}, {'id': 4947618807, 'qualifierId': 233, 'value': '64'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;c4tg06bt5q3nd8ybr6vr38n4k;Out;;;;;;;;;;;;;;;;;;;;1,0;64,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;9;22;Inter Miami II;562;DC;1,0
2672217903;125;1;1;9;36;cwnjxlibb02fuh0vwgvac6h45;1;44,4;100,0;2024-04-13T21:14:49.738Z;2024-04-13T21:15:59Z;[{'id': 4947619155, 'qualifierId': 212, 'value': '21.7'}, {'id': 4947619151, 'qualifierId': 140, 'value': '59.2'}, {'id': 4947619153, 'qualifierId': 141, 'value': '78.2'}, {'id': 4947619159, 'qualifierId': 1}, {'id': 4947619147, 'qualifierId': 107}, {'id': 4947619157, 'qualifierId': 213, 'value': '5.51'}, {'id': 4947619149, 'qualifierId': 56, 'value': 'Center'}, {'id': 4947622585, 'qualifierId': 210, 'value': '15'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;1,0;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;59,2;21,7;;5,51;78,2;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;59,2;78,2;;;;;;;0;0;9;36;Inter Miami II;576;DC;1,0
2672217907;65;45;1;9;44;c7c4wwva2u1vb3rr7rwava044;0;26,6;56,8;2024-04-13T21:14:57.723Z;2024-04-17T09:22:37Z;[{'id': 4947619183, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947619373, 'qualifierId': 233, 'value': '126'}, {'id': 4947619185, 'qualifierId': 285}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;c4tg06bt5q3nd8ybr6vr38n4k;Challenge;;;;;;;;;;;;;;;;;;;;;126,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;9;44;Chattanooga;584;DC;1,0
2672217929;126;3;1;9;44;cwnjxlibb02fuh0vwgvac6h45;1;73,4;43,2;2024-04-13T21:14:57.723Z;2024-04-17T09:22:37Z;[{'id': 4947619369, 'qualifierId': 233, 'value': '65'}, {'id': 4947619277, 'qualifierId': 56, 'value': 'Center'}, {'id': 4956341993, 'qualifierId': 465}, {'id': 4947619279, 'qualifierId': 286}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;c4tg06bt5q3nd8ybr6vr38n4k;Take On;;;;;;;;;;;;;;;;;;;;;65,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;9;44;Inter Miami II;584;FW;1,0
2672217937;127;15;1;9;46;cwnjxlibb02fuh0vwgvac6h45;1;85,3;45,6;2024-04-13T21:14:59.771Z;2024-04-16T17:04:33Z;[{'id': 4947619323, 'qualifierId': 22}, {'id': 4947622591, 'qualifierId': 79}, {'id': 4947622595, 'qualifierId': 55, 'value': '125'}, {'id': 4947622599, 'qualifierId': 102, 'value': '49.5'}, {'id': 4947622603, 'qualifierId': 215}, {'id': 4947622607, 'qualifierId': 147, 'value': '49.6'}, {'id': 4947622391, 'qualifierId': 17}, {'id': 4947622593, 'qualifierId': 29}, {'id': 4947622605, 'qualifierId': 146, 'value': '97.8'}, {'id': 4947622615, 'qualifierId': 233, 'value': '66'}, {'id': 4947622601, 'qualifierId': 103, 'value': '20.3'}, {'id': 4947619327, 'qualifierId': 56, 'value': 'Center'}, {'id': 4947622389, 'qualifierId': 20}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;c4tg06bt5q3nd8ybr6vr38n4k;Attempt Saved;;;;;;;;;;;;;;;;;;;;;66,0;;;;;;;;;;1,0;1,0;;;;;;49,5;;20,3;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;125,0;;;;;;;1,0;49,6;1,0;97,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;97,8;49,6;49,5;20.3;125,0;1h5rgsol19v1pcl5ksstrv9t6;0;0;9;46;Inter Miami II;586;FW;1,0
