id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_TeamFormation;value_Involved;value_TeamKit;value_Captain;value_JerseyNumber;value_Resume;value_DirectionOfPlay;value_Zone;value_Length;value_PassEndX;value_Tap;value_Angle;value_PassEndY;value_KickOff;value_LongBall;value_SwitchOfPlay;value_Chipped;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_DeletedEventType;value_Defensive;value_HeadPass;value_Launch;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_InSwinger;value_RightFooted;value_Cross;value_FlickOn;value_Head;value_OutOfPlay;value_TakeOnSpace;value_IntendedTackleTarget;value_LeftFooted;value_DrivenCross;value_Straight;value_LowGkIntervention;value_KeeperThrow;value_PlayersCaughtOffside;value_Indirect;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypeControl;value_LayOff;value_NotVisible;value_TouchTypePass;value_OutSwinger;value_HighGkIntervention;value_Injury;value_InjuredPlayerId;value_RelatedEventId;value_BlockedPass;value_ShirtPull/Holding;value_MediumGkIntervention;value_OverArm;value_TakeOnOvertake;value_OtherObstacle;value_BallHitsReferee;value_LeadingToGoal;value_GoalShotGameClock;value_HitWoodwork;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_RegularPlay;value_FantasyAssistType;value_GkYTimeOfGoal;value_SmallBoxCentre;value_FantasyAssistId;value_BigChance;value_GkX;value_FirstTouch;value_FantasyAssistedBy;value_HighCentre;value_HitBar;value_GoalmouthY;value_FantasyAssistTeam;value_GoalmouthZ;value_NotAssisted;value_GkY;value_IntentionalAssist;value_Assist;value_BoxCentre;value_Assisted;value_Right;value_Left;value_CornerTaken;value_TouchTypeClearance;value_BlockedCross;value_BlockedX;value_Blocked;value_LowCentre;value_BlockedY;value_DefBlock;value_FromCorner;value_OutOfBoxCentre;value_HighLeft;value_Volley;value_IndividualPlay;value_Overrun;value_GkChallenge;value_Deflection;value_HighRight;value_YellowCard;value_ExcessiveCelebration;value_GkKickFromHands;value_HighClaim;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_NotPastGoalLine;value_OutOfBoxDeepRight;value_High;value_SixYardBlocked;value_LowRight;value_CloseHigh;value_CloseLeft;value_BoxRight;value_Hands;value_Diving;value_Collected;value_Shove/Push;value_LowLeft;value_TacticalFoul;value_SetPiece;value_Handball;value_RecklessOffence;value_AdvantagePlayed;value_ParriedDanger;value_ThroughBall;value_PullBack;value_Feet;value_Stooping;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2743212175;10;1;1;0;23;5b4ccd62yeeqdl2qk6jzsmjv8;1;65,8;52,5;2024-11-02T22:04:18.347Z;2024-11-06T05:51:12Z;[{'id': 5336152629, 'qualifierId': 212, 'value': '23.9'}, {'id': 5336152625, 'qualifierId': 140, 'value': '64.6'}, {'id': 5336152631, 'qualifierId': 213, 'value': '1.62'}, {'id': 5336152627, 'qualifierId': 141, 'value': '87.6'}, {'id': 5336152623, 'qualifierId': 56, 'value': 'Left'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;23,9;64,6;;1,62;87,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;64,6;87,6;;;;;;;0;0;0;23;Philadelphia Union II;23;FWR;1,0
2743212201;11;1;1;0;28;5b4ccd62yeeqdl2qk6jzsmjv8;1;64,8;90,8;2024-11-02T22:04:24.122Z;2024-11-02T22:04:26Z;[{'id': 5336152799, 'qualifierId': 213, 'value': '3.86'}, {'id': 5336152797, 'qualifierId': 212, 'value': '9.2'}, {'id': 5336152793, 'qualifierId': 140, 'value': '58.2'}, {'id': 5336152795, 'qualifierId': 141, 'value': '81.9'}, {'id': 5336152791, 'qualifierId': 56, 'value': 'Left'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;9,2;58,2;;3,86;81,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;58,2;81,9;;;;;;;0;0;0;28;Philadelphia Union II;28;DML;1,0
2743212205;12;1;1;0;30;5b4ccd62yeeqdl2qk6jzsmjv8;1;58,2;81,9;2024-11-02T22:04:26.250Z;2024-11-02T22:04:27Z;[{'id': 5336152821, 'qualifierId': 141, 'value': '95.0'}, {'id': 5336152817, 'qualifierId': 56, 'value': 'Left'}, {'id': 5336152819, 'qualifierId': 140, 'value': '67.5'}, {'id': 5336152825, 'qualifierId': 213, 'value': '0.74'}, {'id': 5336152823, 'qualifierId': 212, 'value': '13.2'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;13,2;67,5;;0,74;95,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;67,5;95,0;;;;;;;0;0;0;30;Philadelphia Union II;30;MC;1,0
2743212215;13;1;1;0;31;5b4ccd62yeeqdl2qk6jzsmjv8;1;67,5;95,0;2024-11-02T22:04:27.018Z;2024-11-06T05:51:34Z;[{'id': 5336152883, 'qualifierId': 141, 'value': '84.0'}, {'id': 5336152887, 'qualifierId': 213, 'value': '3.70'}, {'id': 5336152885, 'qualifierId': 212, 'value': '14.1'}, {'id': 5336152879, 'qualifierId': 56, 'value': 'Left'}, {'id': 5336152881, 'qualifierId': 140, 'value': '56.1'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;14,1;56,1;;3,7;84,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;56,1;84,0;;;;;;;0;0;0;31;Philadelphia Union II;31;DML;1,0
2743212259;14;1;1;0;32;5b4ccd62yeeqdl2qk6jzsmjv8;1;55,1;82,8;2024-11-02T22:04:28.218Z;2024-11-06T05:51:47Z;[{'id': 5336153057, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336153061, 'qualifierId': 141, 'value': '36.1'}, {'id': 5336153065, 'qualifierId': 213, 'value': '4.40'}, {'id': 5336153063, 'qualifierId': 212, 'value': '33.4'}, {'id': 5336153059, 'qualifierId': 140, 'value': '45.3'}, {'id': 5336153067, 'qualifierId': 1}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;33,4;45,3;;4,4;36,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;45,3;36,1;;;;;;;0;0;0;32;Philadelphia Union II;32;MC;1,0
2743212325;15;1;1;0;39;5b4ccd62yeeqdl2qk6jzsmjv8;1;35,9;29,3;2024-11-02T22:04:34.427Z;2024-11-02T22:04:41Z;[{'id': 5336153343, 'qualifierId': 212, 'value': '17.4'}, {'id': 5336153345, 'qualifierId': 213, 'value': '2.56'}, {'id': 5336153341, 'qualifierId': 141, 'value': '43.4'}, {'id': 5336153337, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336153339, 'qualifierId': 140, 'value': '22.1'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;17,4;22,1;;2,56;43,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;22,1;43,4;;;;;;;0;0;0;39;Philadelphia Union II;39;DC;1,0
2743212347;16;1;1;0;45;5b4ccd62yeeqdl2qk6jzsmjv8;1;23,7;44,2;2024-11-02T22:04:41.050Z;2024-11-02T22:04:43Z;[{'id': 5336153423, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336153427, 'qualifierId': 141, 'value': '24.4'}, {'id': 5336153431, 'qualifierId': 213, 'value': '5.11'}, {'id': 5336153425, 'qualifierId': 140, 'value': '29.1'}, {'id': 5336153429, 'qualifierId': 212, 'value': '14.6'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;14,6;29,1;;5,11;24,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;29,1;24,4;;;;;;;0;0;0;45;Philadelphia Union II;45;GK;1,0
2743212363;17;1;1;0;48;5b4ccd62yeeqdl2qk6jzsmjv8;1;29,1;24,4;2024-11-02T22:04:43.514Z;2024-11-02T22:04:45Z;[{'id': 5336153475, 'qualifierId': 140, 'value': '37.9'}, {'id': 5336153477, 'qualifierId': 141, 'value': '26.5'}, {'id': 5336153479, 'qualifierId': 212, 'value': '9.3'}, {'id': 5336153473, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336153481, 'qualifierId': 213, 'value': '0.15'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;9,3;37,9;;0,15;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;37,9;26,5;;;;;;;0;0;0;48;Philadelphia Union II;48;DC;1,0
2743212393;18;1;1;0;49;5b4ccd62yeeqdl2qk6jzsmjv8;1;37,3;23,0;2024-11-02T22:04:45.066Z;2024-11-02T22:04:49Z;[{'id': 5336153635, 'qualifierId': 140, 'value': '45.0'}, {'id': 5336153639, 'qualifierId': 212, 'value': '16.6'}, {'id': 5336153637, 'qualifierId': 141, 'value': '1.7'}, {'id': 5336153641, 'qualifierId': 213, 'value': '5.22'}, {'id': 5336153633, 'qualifierId': 56, 'value': 'Back'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;16,6;45,0;;5,22;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;45,0;1,7;;;;;;;0;0;0;49;Philadelphia Union II;49;MC;1,0
2743212407;19;1;1;0;54;5b4ccd62yeeqdl2qk6jzsmjv8;1;44,1;8,9;2024-11-02T22:04:49.387Z;2024-11-02T22:04:51Z;[{'id': 5336153701, 'qualifierId': 213, 'value': '1.00'}, {'id': 5336153699, 'qualifierId': 212, 'value': '17.2'}, {'id': 5336153697, 'qualifierId': 141, 'value': '30.2'}, {'id': 5336153693, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336153695, 'qualifierId': 140, 'value': '52.9'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;17,2;52,9;;1,0;30,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;52,9;30,2;;;;;;;0;0;0;54;Philadelphia Union II;54;DMR;1,0
2743212413;20;61;1;0;55;5b4ccd62yeeqdl2qk6jzsmjv8;1;52,9;30,2;2024-11-02T22:04:51.258Z;2024-11-06T05:52:51Z;[{'id': 5336153727, 'qualifierId': 56, 'value': 'Center'}];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;e5v6i6d81tkksrc3ypvpa37dg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;0;55;Philadelphia Union II;55;FW;1,0
2743212423;21;1;1;0;56;5b4ccd62yeeqdl2qk6jzsmjv8;0;48,3;21,4;2024-11-02T22:04:52.058Z;2024-11-02T22:04:52Z;[{'id': 5336153781, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336153785, 'qualifierId': 141, 'value': '27.2'}, {'id': 5336153783, 'qualifierId': 140, 'value': '63.3'}, {'id': 5336153787, 'qualifierId': 212, 'value': '16.2'}, {'id': 5336153789, 'qualifierId': 213, 'value': '0.25'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;16,2;63,3;;0,25;27,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;63,3;27,2;;;;;;;0;0;0;56;Philadelphia Union II;56;MC;1,0
2743212425;7;49;1;0;58;1zgjjyruyufrkh4xjvryqsb1i;1;40,1;68,3;2024-11-02T22:04:53.370Z;2024-11-02T22:04:53Z;[];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;e5v6i6d81tkksrc3ypvpa37dg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;0;58;Columbus Crew II;58;DC;1,0
2743212493;8;1;1;0;58;1zgjjyruyufrkh4xjvryqsb1i;1;39,9;68,3;2024-11-02T22:04:53.729Z;2024-11-02T22:05:01Z;[{'id': 5336154075, 'qualifierId': 213, 'value': '3.45'}, {'id': 5336154071, 'qualifierId': 141, 'value': '56.4'}, {'id': 5336154069, 'qualifierId': 140, 'value': '15.4'}, {'id': 5336154067, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336154073, 'qualifierId': 212, 'value': '27.0'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;27,0;15,4;;3,45;56,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;15,4;56,4;;;;;;;0;0;0;58;Columbus Crew II;58;DC;1,0
2743212505;9;1;1;1;5;1zgjjyruyufrkh4xjvryqsb1i;1;23,7;57,0;2024-11-02T22:05:01.165Z;2024-11-02T22:05:03Z;[{'id': 5336154129, 'qualifierId': 155}, {'id': 5336154139, 'qualifierId': 213, 'value': '0.50'}, {'id': 5336154131, 'qualifierId': 56, 'value': 'Left'}, {'id': 5336154135, 'qualifierId': 141, 'value': '91.1'}, {'id': 5336154133, 'qualifierId': 140, 'value': '64.0'}, {'id': 5336154141, 'qualifierId': 1}, {'id': 5336154137, 'qualifierId': 212, 'value': '48.3'}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;48,3;64,0;;0,5;91,1;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;64,0;91,1;;;;;;;0;0;1;5;Columbus Crew II;65;GK;1,0
2743212507;10;44;1;1;8;1zgjjyruyufrkh4xjvryqsb1i;1;57,2;93,4;2024-11-02T22:05:03.587Z;2024-11-02T23:05:02Z;[{'id': 5336154205, 'qualifierId': 233, 'value': '22'}, {'id': 5336154167, 'qualifierId': 286}, {'id': 5336154165, 'qualifierId': 56, 'value': 'Left'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;e5v6i6d81tkksrc3ypvpa37dg;Aerial;;;;;;;;;;;;;;;;;;;;;22,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;1;8;Columbus Crew II;68;DC;1,0
2743212511;22;44;1;1;8;5b4ccd62yeeqdl2qk6jzsmjv8;0;42,8;6,6;2024-11-02T22:05:03.588Z;2024-11-02T23:05:03Z;[{'id': 5336154185, 'qualifierId': 285}, {'id': 5336154181, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336154217, 'qualifierId': 233, 'value': '10'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;e5v6i6d81tkksrc3ypvpa37dg;Aerial;;;;;;;;;;;;;;;;;;;;;10,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;1;8;Philadelphia Union II;68;DMR;1,0
2743212527;11;1;1;1;8;1zgjjyruyufrkh4xjvryqsb1i;1;63,6;91,1;2024-11-02T22:05:03.931Z;2024-11-02T22:05:07Z;[{'id': 5336154277, 'qualifierId': 213, 'value': '5.14'}, {'id': 5336154273, 'qualifierId': 141, 'value': '73.5'}, {'id': 5336154267, 'qualifierId': 3}, {'id': 5336154271, 'qualifierId': 140, 'value': '68.8'}, {'id': 5336154275, 'qualifierId': 212, 'value': '13.2'}, {'id': 5336154269, 'qualifierId': 56, 'value': 'Center'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;13,2;68,8;;5,14;73,5;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;68,8;73,5;;;;;;;0;0;1;8;Columbus Crew II;68;DC;1,0
2743212535;12;1;1;1;11;1zgjjyruyufrkh4xjvryqsb1i;0;69,2;73,7;2024-11-02T22:05:07.024Z;2024-11-02T22:53:51Z;[{'id': 5336154323, 'qualifierId': 212, 'value': '19.1'}, {'id': 5336154319, 'qualifierId': 140, 'value': '87.1'}, {'id': 5336154317, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336154321, 'qualifierId': 141, 'value': '68.4'}, {'id': 5336154325, 'qualifierId': 213, 'value': '6.09'}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;19,1;87,1;;6,09;68,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;87,1;68,4;;;;;;;0;0;1;11;Columbus Crew II;71;FW;1,0
2743212553;23;1;1;1;13;5b4ccd62yeeqdl2qk6jzsmjv8;1;15,9;25,9;2024-11-02T22:05:08.858Z;2024-11-02T22:05:10Z;[{'id': 5336154417, 'qualifierId': 140, 'value': '4.6'}, {'id': 5336154419, 'qualifierId': 141, 'value': '38.8'}, {'id': 5336154421, 'qualifierId': 212, 'value': '14.8'}, {'id': 5336154415, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336154423, 'qualifierId': 213, 'value': '2.50'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;14,8;4,6;;2,5;38,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;4,6;38,8;;;;;;;0;0;1;13;Philadelphia Union II;73;DC;1,0
2743212563;24;1;1;1;15;5b4ccd62yeeqdl2qk6jzsmjv8;0;4,5;38,8;2024-11-02T22:05:10.730Z;2024-11-02T22:05:12Z;[{'id': 5336154483, 'qualifierId': 1}, {'id': 5336154475, 'qualifierId': 140, 'value': '40.2'}, {'id': 5336154471, 'qualifierId': 157}, {'id': 5336154481, 'qualifierId': 213, 'value': '6.17'}, {'id': 5336154473, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336154479, 'qualifierId': 212, 'value': '37.7'}, {'id': 5336154477, 'qualifierId': 141, 'value': '32.5'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;37,7;40,2;;6,17;32,5;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;40,2;32,5;;;;;;;0;0;1;15;Philadelphia Union II;75;GK;1,0
2743212577;13;1;1;1;16;1zgjjyruyufrkh4xjvryqsb1i;1;68,9;67,5;2024-11-02T22:05:12.223Z;2024-11-02T22:05:14Z;[{'id': 5336154549, 'qualifierId': 213, 'value': '0.88'}, {'id': 5336154547, 'qualifierId': 212, 'value': '6.6'}, {'id': 5336154543, 'qualifierId': 140, 'value': '72.9'}, {'id': 5336154545, 'qualifierId': 141, 'value': '75.0'}, {'id': 5336154541, 'qualifierId': 56, 'value': 'Center'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;6,6;72,9;;0,88;75,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;72,9;75,0;;;;;;;0;0;1;16;Columbus Crew II;76;DMC;1,0
2743212621;14;1;1;1;18;1zgjjyruyufrkh4xjvryqsb1i;1;72,8;74,9;2024-11-02T22:05:14.082Z;2024-11-02T22:05:19Z;[{'id': 5336154753, 'qualifierId': 212, 'value': '10.9'}, {'id': 5336154747, 'qualifierId': 56, 'value': 'Left'}, {'id': 5336154751, 'qualifierId': 141, 'value': '84.2'}, {'id': 5336154755, 'qualifierId': 213, 'value': '2.53'}, {'id': 5336154749, 'qualifierId': 140, 'value': '64.3'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;10,9;64,3;;2,53;84,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;64,3;84,2;;;;;;;0;0;1;18;Columbus Crew II;78;AMC;1,0
2743212631;15;1;1;1;23;1zgjjyruyufrkh4xjvryqsb1i;1;63,7;84,3;2024-11-02T22:05:18.956Z;2024-11-02T22:05:20Z;[{'id': 5336154809, 'qualifierId': 212, 'value': '4.5'}, {'id': 5336154805, 'qualifierId': 140, 'value': '66.0'}, {'id': 5336154811, 'qualifierId': 213, 'value': '1.01'}, {'id': 5336154803, 'qualifierId': 56, 'value': 'Left'}, {'id': 5336154807, 'qualifierId': 141, 'value': '89.9'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;4,5;66,0;;1,01;89,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;66,0;89,9;;;;;;;0;0;1;23;Columbus Crew II;83;DC;1,0
