id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_JerseyNumber;value_Captain;value_Resume;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_Length;value_Zone;value_KickOff;value_Angle;value_PassEndY;value_PassEndX;value_LongBall;value_Launch;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_DeletedEventType;value_Chipped;value_Head;value_OutOfPlay;value_Left;value_Right;value_CornerTaken;value_Cross;value_OutSwinger;value_RightFooted;value_IntendedTackleTarget;value_TakeOnOvertake;value_TouchTypeControl;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_TakeOnSpace;value_AttemptedTackle;value_BlockedPass;value_IntentionalAssist;value_LeftFooted;value_Assist;value_InSwinger;value_RegularPlay;value_GoalmouthZ;value_RelatedEventId;value_Assisted;value_GoalmouthY;value_LowCentre;value_BoxCentre;value_FirstTouch;value_BlockedY;value_BlockedX;value_Collected;value_Hands;value_MediumGkIntervention;value_Standing;value_OverArm;value_KeeperThrow;value_HighClaim;value_HighGkIntervention;value_FlickOn;value_NotVisible;value_TouchTypePass;value_GkY;value_GoalShotTimestamp;value_SwerveRight;value_BoxRight;value_GkX;value_LowRight;value_GoalShotGameClock;value_GkYTimeOfGoal;value_Strong;value_GkXTimeOfGoal;value_BlockedClearance;value_Shove/Push;value_LowGkIntervention;value_SwitchOfPlay;value_BoxDeepLeft;value_IndividualPlay;value_NotAssisted;value_Sliding;value_ParriedSafe;value_FromCorner;value_NextEventGoalKick;value_High;value_GoalKick;value_GkHoof;value_AerialFoul;value_OutOfBoxCentre;value_Diving;value_PlayersCaughtOffside;value_RecklessOffence;value_YellowCard;value_Indirect;value_KeeperTouched;value_FantasyAssistedBy;value_FantasyAssistId;value_SwerveLeft;value_HighLeft;value_FantasyAssistType;value_FantasyAssistTeam;value_FreeKick;value_CloseRight;value_BlockedCross;value_Minutes;value_NotPastGoalLine;value_DefBlock;value_EndType;value_BigChance;value_BoxLeft;value_Overrun;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_LowLeft;value_Blocked;value_Low;value_MisHit;value_Volley;value_Deflection;value_GkKickFromHands;value_HitLeftPost;value_HitWoodwork;value_ThroughBall;value_SetPiece;value_TacticalFoul;value_InjuredPlayerId;value_Injury;value_PullBack;value_CloseRightAndHigh;value_TempMissed;value_IncorrectOutOfPlayDecision;value_ThrowInSetPiece;value_FastBreak;value_Dissent;value_OutOnSideline;value_TimeWasting;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2694294613;456;1;2;51;57;eo64tqkioegeb09iice2hf8bt;1;41,1;0,0;2024-06-03T00:13:08.520Z;2024-06-03T00:13:11Z;[{'id': 5067640279, 'qualifierId': 141, 'value': '5.0'}, {'id': 5067640281, 'qualifierId': 212, 'value': '18.8'}, {'id': 5067640277, 'qualifierId': 140, 'value': '58.4'}, {'id': 5067640275, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067640273, 'qualifierId': 107}, {'id': 5067640283, 'qualifierId': 213, 'value': '0.26'}];5k3ijtizx5ten8jeqlji4mvpw;G. Bovalina;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;18,8;;;0,26;5,0;58,4;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;58,4;5,0;;;;;;;0;0;51;57;The Town;3117;DR;1,0
2694294621;457;44;2;52;0;eo64tqkioegeb09iice2hf8bt;1;56,4;5,4;2024-06-03T00:13:11.012Z;2024-06-03T00:13:12Z;[{'id': 5067640327, 'qualifierId': 233, 'value': '495'}, {'id': 5067640313, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067640315, 'qualifierId': 286}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;d8l5049gro9iusk2dv69ig8pg;Aerial;;;;;;;;;;;;;;;;;;;1,0;495,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;52;0;The Town;3120;MR;1,0
2694294605;495;44;2;52;0;ew2zirzye0sw1txr2m33nr25y;0;43,6;94,6;2024-06-03T00:13:11.013Z;2024-06-03T00:13:12Z;[{'id': 5067640335, 'qualifierId': 233, 'value': '457'}, {'id': 5067640235, 'qualifierId': 285}, {'id': 5067640233, 'qualifierId': 56, 'value': 'Back'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;d8l5049gro9iusk2dv69ig8pg;Aerial;;;;;;;;;;;;;;;;;;;;457,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;52;0;Vancouver Whitecaps II;3120;DC;1,0
2694294625;458;1;2;52;1;eo64tqkioegeb09iice2hf8bt;0;58,4;5,0;2024-06-03T00:13:11.944Z;2024-06-03T00:13:13Z;[{'id': 5067640365, 'qualifierId': 212, 'value': '8.9'}, {'id': 5067640359, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067640357, 'qualifierId': 168}, {'id': 5067640361, 'qualifierId': 140, 'value': '65.9'}, {'id': 5067640367, 'qualifierId': 213, 'value': '5.80'}, {'id': 5067640355, 'qualifierId': 3}, {'id': 5067640363, 'qualifierId': 141, 'value': '0.0'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;8,9;;;5,8;0,0;65,9;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;65,9;0,0;;;;;;;0;0;52;1;The Town;3121;MR;1,0
2694294627;459;5;2;52;1;eo64tqkioegeb09iice2hf8bt;0;64,4;-1,4;2024-06-03T00:13:12.422Z;2024-06-03T00:17:42Z;[{'id': 5067640369, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067640371, 'qualifierId': 347}, {'id': 5067640707, 'qualifierId': 233, 'value': '496'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;d8l5049gro9iusk2dv69ig8pg;Out;;;;;;;;;;;;;;;;;;;;496,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;52;1;The Town;3121;MR;1,0
2694294681;496;5;2;52;1;ew2zirzye0sw1txr2m33nr25y;1;35,6;101,4;2024-06-03T00:13:12.422Z;2024-06-03T00:13:32Z;[{'id': 5067640675, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067640677, 'qualifierId': 347}, {'id': 5067640701, 'qualifierId': 233, 'value': '459'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;d8l5049gro9iusk2dv69ig8pg;Out;;;;;;;;;;;;;;;;;;;;459,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;52;1;Vancouver Whitecaps II;3121;DC;1,0
2694294687;497;1;2;52;20;ew2zirzye0sw1txr2m33nr25y;1;39,0;100,0;2024-06-03T00:13:31.606Z;2024-06-03T00:13:34Z;[{'id': 5067640729, 'qualifierId': 213, 'value': '3.46'}, {'id': 5067640727, 'qualifierId': 212, 'value': '20.6'}, {'id': 5067640721, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067640725, 'qualifierId': 141, 'value': '91.4'}, {'id': 5067640723, 'qualifierId': 140, 'value': '20.4'}, {'id': 5067640719, 'qualifierId': 107}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;20,6;;;3,46;91,4;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;20,4;91,4;;;;;;;0;0;52;20;Vancouver Whitecaps II;3140;DC;1,0
2694294695;498;1;2;52;23;ew2zirzye0sw1txr2m33nr25y;1;20,1;89,6;2024-06-03T00:13:34.502Z;2024-06-03T00:13:38Z;[{'id': 5067640807, 'qualifierId': 213, 'value': '4.29'}, {'id': 5067640801, 'qualifierId': 140, 'value': '10.5'}, {'id': 5067640803, 'qualifierId': 141, 'value': '57.0'}, {'id': 5067640799, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067640805, 'qualifierId': 212, 'value': '24.4'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;24,4;;;4,29;57,0;10,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;10,5;57,0;;;;;;;0;0;52;23;Vancouver Whitecaps II;3143;DC;1,0
2694294705;499;1;2;52;27;ew2zirzye0sw1txr2m33nr25y;1;10,5;57,0;2024-06-03T00:13:38.598Z;2024-06-03T00:13:41Z;[{'id': 5067640873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067640875, 'qualifierId': 140, 'value': '12.8'}, {'id': 5067640877, 'qualifierId': 141, 'value': '73.0'}, {'id': 5067640881, 'qualifierId': 213, 'value': '1.35'}, {'id': 5067640879, 'qualifierId': 212, 'value': '11.1'}];4ss487gmb4rf044t895o21xm2;J. Jackson;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;11,1;;;1,35;73,0;12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;12,8;73,0;;;;;;;0;0;52;27;Vancouver Whitecaps II;3147;GK;1,0
2694294715;500;1;2;52;30;ew2zirzye0sw1txr2m33nr25y;0;18,3;85,9;2024-06-03T00:13:41.478Z;2024-06-03T00:13:43Z;[{'id': 5067640949, 'qualifierId': 212, 'value': '19.5'}, {'id': 5067640947, 'qualifierId': 141, 'value': '100.0'}, {'id': 5067640943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067640951, 'qualifierId': 213, 'value': '0.56'}, {'id': 5067640945, 'qualifierId': 140, 'value': '34.1'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;19,5;;;0,56;100,0;34,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;34,1;100,0;;;;;;;0;0;52;30;Vancouver Whitecaps II;3150;DC;1,0
2694294779;460;5;2;52;32;eo64tqkioegeb09iice2hf8bt;1;66,6;-1,4;2024-06-03T00:13:43.496Z;2024-06-03T00:17:42Z;[{'id': 5067641725, 'qualifierId': 233, 'value': '501'}, {'id': 5067641305, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067641307, 'qualifierId': 347}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;d8l5049gro9iusk2dv69ig8pg;Out;;;;;;;;;;;;;;;;;;;;501,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;52;32;The Town;3152;MR;1,0
2694294717;501;5;2;52;32;ew2zirzye0sw1txr2m33nr25y;0;33,4;101,4;2024-06-03T00:13:43.496Z;2024-06-03T00:14:28Z;[{'id': 5067641747, 'qualifierId': 233, 'value': '460'}, {'id': 5067640955, 'qualifierId': 347}, {'id': 5067640953, 'qualifierId': 56, 'value': 'Back'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;d8l5049gro9iusk2dv69ig8pg;Out;;;;;;;;;;;;;;;;;;;;460,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;52;32;Vancouver Whitecaps II;3152;DC;1,0
2694294783;461;1;2;52;49;eo64tqkioegeb09iice2hf8bt;1;61,8;0,0;2024-06-03T00:14:00.570Z;2024-06-03T00:14:02Z;[{'id': 5067641327, 'qualifierId': 140, 'value': '72.7'}, {'id': 5067641329, 'qualifierId': 141, 'value': '7.7'}, {'id': 5067641333, 'qualifierId': 213, 'value': '0.52'}, {'id': 5067641325, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067641331, 'qualifierId': 212, 'value': '13.2'}, {'id': 5067641323, 'qualifierId': 107}];5k3ijtizx5ten8jeqlji4mvpw;G. Bovalina;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;13,2;;;0,52;7,7;72,7;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;72,7;7,7;;;;;;;0;0;52;49;The Town;3169;DR;1,0
2694294785;462;1;2;52;52;eo64tqkioegeb09iice2hf8bt;0;72,8;7,1;2024-06-03T00:14:02.841Z;2024-06-03T00:14:06Z;[{'id': 5067641343, 'qualifierId': 212, 'value': '2.5'}, {'id': 5067641429, 'qualifierId': 286}, {'id': 5067641425, 'qualifierId': 233, 'value': '502'}, {'id': 5067641345, 'qualifierId': 213, 'value': '1.10'}, {'id': 5067641423, 'qualifierId': 236}, {'id': 5067641337, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067641339, 'qualifierId': 140, 'value': '73.9'}, {'id': 5067641341, 'qualifierId': 141, 'value': '10.4'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;2,5;;;1,1;10,4;73,9;;;;1,0;502,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;73,9;10,4;;;;;;;0;0;52;52;The Town;3172;MR;1,0
2694294793;502;74;2;52;52;ew2zirzye0sw1txr2m33nr25y;1;25,7;91,8;2024-06-03T00:14:02.842Z;2024-06-07T18:12:30Z;[{'id': 5067641433, 'qualifierId': 233, 'value': '462'}, {'id': 5067641409, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067641411, 'qualifierId': 285}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;d8l5049gro9iusk2dv69ig8pg;Blocked Pass;;;;;;;;;;;;;;;;;;;;462,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;52;52;Vancouver Whitecaps II;3172;MC;1,0
2694294797;503;1;2;52;55;ew2zirzye0sw1txr2m33nr25y;1;21,4;91,8;2024-06-03T00:14:06.167Z;2024-06-07T18:12:26Z;[{'id': 5067641463, 'qualifierId': 213, 'value': '5.83'}, {'id': 5067641455, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067641461, 'qualifierId': 212, 'value': '14.3'}, {'id': 5067641457, 'qualifierId': 140, 'value': '33.6'}, {'id': 5067641459, 'qualifierId': 141, 'value': '82.6'}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;14,3;;;5,83;82,6;33,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;33,6;82,6;;;;;;;0;0;52;55;Vancouver Whitecaps II;3175;MC;1,0
2694294799;504;49;2;52;56;ew2zirzye0sw1txr2m33nr25y;1;36,5;80,5;2024-06-03T00:14:07.463Z;2024-06-03T00:14:07Z;[];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;d8l5049gro9iusk2dv69ig8pg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;52;56;Vancouver Whitecaps II;3176;MC;1,0
2694294809;505;1;2;52;57;ew2zirzye0sw1txr2m33nr25y;1;36,5;80,5;2024-06-03T00:14:07.768Z;2024-06-03T00:14:14Z;[{'id': 5067641567, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067641575, 'qualifierId': 213, 'value': '0.93'}, {'id': 5067641573, 'qualifierId': 212, 'value': '12.9'}, {'id': 5067641569, 'qualifierId': 140, 'value': '43.8'}, {'id': 5067641571, 'qualifierId': 141, 'value': '95.7'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;12,9;;;0,93;95,7;43,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;43,8;95,7;;;;;;;0;0;52;57;Vancouver Whitecaps II;3177;MC;1,0
2694294813;506;1;2;53;3;ew2zirzye0sw1txr2m33nr25y;0;77,5;62,8;2024-06-03T00:14:14.599Z;2024-06-07T18:12:44Z;[{'id': 5067641591, 'qualifierId': 213, 'value': '4.48'}, {'id': 5067641583, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067641611, 'qualifierId': 286}, {'id': 5067641585, 'qualifierId': 140, 'value': '76.8'}, {'id': 5067641605, 'qualifierId': 236}, {'id': 5067641587, 'qualifierId': 141, 'value': '58.3'}, {'id': 5067641589, 'qualifierId': 212, 'value': '3.1'}, {'id': 5067641607, 'qualifierId': 233, 'value': '463'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;3,1;;;4,48;58,3;76,8;;;;1,0;463,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;76,8;58,3;;;;;;;0;0;53;3;Vancouver Whitecaps II;3183;FWL;1,0
2694294815;463;74;2;53;3;eo64tqkioegeb09iice2hf8bt;1;23,2;44,0;2024-06-03T00:14:14.600Z;2024-06-07T18:12:45Z;[{'id': 5067641613, 'qualifierId': 233, 'value': '506'}, {'id': 5067641597, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067641599, 'qualifierId': 285}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;d8l5049gro9iusk2dv69ig8pg;Blocked Pass;;;;;;;;;;;;;;;;;;;;506,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;53;3;The Town;3183;MC;1,0
2694294817;464;52;2;53;6;eo64tqkioegeb09iice2hf8bt;1;4,8;49,1;2024-06-03T00:14:17.676Z;2024-06-07T18:12:49Z;[{'id': 5071446793, 'qualifierId': 376}];1g87lk1nglquvmvpowjfpcpre;I. Boehmer;;;d8l5049gro9iusk2dv69ig8pg;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;53;6;The Town;3186;GK;1,0
2694294819;507;43;2;53;8;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-06-03T00:14:19.207Z;2024-06-03T00:14:22Z;[{'id': 5067641617, 'qualifierId': 144, 'value': '49'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;d8l5049gro9iusk2dv69ig8pg;Deleted event;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;53;8;Vancouver Whitecaps II;3188;FWL;1,0
2694294825;465;1;2;53;12;eo64tqkioegeb09iice2hf8bt;1;9,1;47,2;2024-06-03T00:14:23.178Z;2024-06-03T00:14:24Z;[{'id': 5067641651, 'qualifierId': 140, 'value': '9.1'}, {'id': 5067641657, 'qualifierId': 213, 'value': '4.71'}, {'id': 5067641661, 'qualifierId': 287}, {'id': 5067641649, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067641653, 'qualifierId': 141, 'value': '34.3'}, {'id': 5067641655, 'qualifierId': 212, 'value': '8.8'}, {'id': 5067641647, 'qualifierId': 123}];1g87lk1nglquvmvpowjfpcpre;I. Boehmer;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;8,8;;;4,71;34,3;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;9,1;34,3;;;;;;;0;0;53;12;The Town;3192;GK;1,0
2694294851;466;1;2;53;18;eo64tqkioegeb09iice2hf8bt;0;21,2;21,3;2024-06-03T00:14:29.466Z;2024-06-07T18:12:55Z;[{'id': 5067641815, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067641821, 'qualifierId': 212, 'value': '56.6'}, {'id': 5067641813, 'qualifierId': 157}, {'id': 5067641823, 'qualifierId': 213, 'value': '6.25'}, {'id': 5067641817, 'qualifierId': 140, 'value': '75.1'}, {'id': 5067641819, 'qualifierId': 141, 'value': '18.3'}, {'id': 5067641825, 'qualifierId': 1}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;56,6;;;6,25;18,3;75,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;75,1;18,3;;;;;;;0;0;53;18;The Town;3198;DL;1,0
2694294887;508;49;2;53;29;ew2zirzye0sw1txr2m33nr25y;1;13,0;89,7;2024-06-03T00:14:40.248Z;2024-06-03T00:14:40Z;[];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;d8l5049gro9iusk2dv69ig8pg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;53;29;Vancouver Whitecaps II;3209;DC;1,0
