id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_PlayerPosition;value_TeamFormation;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_PassEndY;value_Zone;value_PassEndX;value_KickOff;value_Angle;value_Length;value_Launch;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_FlickOn;value_HeadPass;value_IntendedTackleTarget;value_RightFooted;value_Cross;value_Chipped;value_OutSwinger;value_Offensive;value_BlockedPass;value_BlockedCross;value_TouchTypeClearance;value_Defensive;value_FloatedCross;value_LeftFooted;value_Straight;value_TouchTypeControl;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_TouchTypePass;value_DeletedEventType;value_LayOff;value_TakeOnOvertake;value_OutOfPlay;value_Head;value_BlockedClearance;value_TakeOnSpace;value_ShirtPull/Holding;value_Assist;value_IntentionalAssist;value_ThroughBall;value_RegularPlay;value_GoalmouthZ;value_LowCentre;value_RelatedEventId;value_Assisted;value_BoxRight;value_BlockedX;value_BlockedY;value_GoalmouthY;value_Stooping;value_LowGkIntervention;value_Collected;value_Hands;value_NotVisible;value_GkStart;value_Shove/Push;value_SetPiece;value_GkY;value_NotAssisted;value_HighRight;value_IndividualPlay;value_BoxCentre;value_GkX;value_Left;value_Right;value_CornerTaken;value_InSwinger;value_CloseLeft;value_SmallBoxCentre;value_FromCorner;value_BigChance;value_FirstTouch;value_MediumGkIntervention;value_GkHoof;value_High;value_CloseHigh;value_RecklessOffence;value_YellowCard;value_OutOfBoxCentre;value_FreeKick;value_Standing;value_KeeperThrow;value_Sliding;value_OtherBodyPart;value_ParriedSafe;value_OverhitCross;value_InjuredPlayerId;value_Injury;value_PlayersCaughtOffside;value_Indirect;value_GkXTimeOfGoal;value_LowLeft;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_Tap;value_OverArm;value_Overrun;value_NotRetreating;value_Weak;value_Volley;value_NotPastGoalLine;value_CloseRight;value_HighGkIntervention;value_KeeperTouched;value_Deflection;value_Blocked;value_DefBlock;value_PullBack;value_Minutes;value_BoxLeft;value_EndType;value_PenaltyTakerId;value_Penalty;value_DeniedGoalScoringOpp;value_Diving;value_Scored;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_LowRight;value_FollowsADribble;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_FastBreak;value_35Right;value_Reaching;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2740297709;10;1;1;0;54;5b4ccd62yeeqdl2qk6jzsmjv8;0;10,2;93,0;2024-10-27T18:07:06.188Z;2024-10-27T18:07:06Z;[{'id': 5320205013, 'qualifierId': 213, 'value': '5.17'}, {'id': 5320205011, 'qualifierId': 212, 'value': '5.7'}, {'id': 5320205005, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320205003, 'qualifierId': 3}, {'id': 5320205007, 'qualifierId': 140, 'value': '12.6'}, {'id': 5320205009, 'qualifierId': 141, 'value': '85.4'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;85,4;;12,6;;5,17;5,7;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;12,6;85,4;;;;;;;;0;0;54;Chicago Fire II;54;DML;1,0
2740297749;13;50;1;0;56;8o8m08he36u0j4w08aj2iodn8;1;88,8;12,4;2024-10-27T18:07:07.594Z;2024-10-27T18:07:10Z;[{'id': 5320205325, 'qualifierId': 233, 'value': '11'}, {'id': 5320205211, 'qualifierId': 56, 'value': 'Right'}, {'id': 5320205213, 'qualifierId': 286}];acskv7krqaau05kpgbfz6f0iy;J. Reynolds;;;chgm2serr432rqnas1dmvwh78;Dispossessed;;;;;;;;;;;;;;;;;;;11,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;0;56;Columbus Crew II;56;DR;1,0
2740297759;11;7;1;0;56;5b4ccd62yeeqdl2qk6jzsmjv8;1;11,2;87,6;2024-10-27T18:07:07.595Z;2024-10-31T02:42:55Z;[{'id': 5328867269, 'qualifierId': 385}, {'id': 5320205303, 'qualifierId': 233, 'value': '13'}, {'id': 5320205255, 'qualifierId': 285}, {'id': 5320205253, 'qualifierId': 56, 'value': 'Back'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;chgm2serr432rqnas1dmvwh78;Tackle;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;56;Chicago Fire II;56;DML;1,0
2740297777;12;1;1;0;57;5b4ccd62yeeqdl2qk6jzsmjv8;0;11,1;87,7;2024-10-27T18:07:08.748Z;2024-10-27T18:07:10Z;[{'id': 5320205409, 'qualifierId': 1}, {'id': 5320205399, 'qualifierId': 141, 'value': '82.6'}, {'id': 5320205405, 'qualifierId': 213, 'value': '6.13'}, {'id': 5320205401, 'qualifierId': 212, 'value': '22.7'}, {'id': 5320205387, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320205381, 'qualifierId': 157}, {'id': 5320205393, 'qualifierId': 140, 'value': '32.5'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;82,6;;32,5;;6,13;22,7;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;32,5;82,6;;;;;;;;0;0;57;Chicago Fire II;57;DML;1,0
2740297885;14;1;1;0;59;8o8m08he36u0j4w08aj2iodn8;0;79,3;14,9;2024-10-27T18:07:11.197Z;2024-10-31T02:43:12Z;[{'id': 5320205953, 'qualifierId': 213, 'value': '1.05'}, {'id': 5328867287, 'qualifierId': 387}, {'id': 5320205949, 'qualifierId': 141, 'value': '65.5'}, {'id': 5320205945, 'qualifierId': 56, 'value': 'Center'}, {'id': 5320205941, 'qualifierId': 2}, {'id': 5320205955, 'qualifierId': 1}, {'id': 5320205947, 'qualifierId': 140, 'value': '98.2'}, {'id': 5320205951, 'qualifierId': 212, 'value': '39.7'}, {'id': 5328867281, 'qualifierId': 72}, {'id': 5328867285, 'qualifierId': 225}, {'id': 5320205943, 'qualifierId': 155}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;65,5;;98,2;;1,05;39,7;;1,0;;;;;;;;1,0;1,0;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;98,2;65,5;;;;;;;;0;0;59;Columbus Crew II;59;MC;1,0
2740297907;13;49;1;1;6;5b4ccd62yeeqdl2qk6jzsmjv8;1;6,7;34,5;2024-10-27T18:07:17.900Z;2024-10-27T18:08:03Z;[];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;chgm2serr432rqnas1dmvwh78;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;1;6;Chicago Fire II;66;DMR;1,0
2740297943;14;1;1;1;7;5b4ccd62yeeqdl2qk6jzsmjv8;0;2,3;20,9;2024-10-27T18:07:19.052Z;2024-10-27T18:08:12Z;[{'id': 5320206221, 'qualifierId': 212, 'value': '42.4'}, {'id': 5320206225, 'qualifierId': 1}, {'id': 5320206213, 'qualifierId': 157}, {'id': 5320206217, 'qualifierId': 140, 'value': '42.6'}, {'id': 5320206223, 'qualifierId': 213, 'value': '0.05'}, {'id': 5320206215, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320206219, 'qualifierId': 141, 'value': '24.0'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;24,0;;42,6;;0,05;42,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;42,6;24,0;;;;;;;;0;1;7;Chicago Fire II;67;DMR;1,0
2740298051;15;1;1;1;10;8o8m08he36u0j4w08aj2iodn8;1;59,6;73,8;2024-10-27T18:07:21.431Z;2024-10-27T18:07:26Z;[{'id': 5320206857, 'qualifierId': 141, 'value': '77.2'}, {'id': 5320206849, 'qualifierId': 56, 'value': 'Center'}, {'id': 5320206853, 'qualifierId': 140, 'value': '72.6'}, {'id': 5320206865, 'qualifierId': 213, 'value': '0.17'}, {'id': 5320206861, 'qualifierId': 212, 'value': '13.8'}, {'id': 5320206847, 'qualifierId': 3}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;77,2;;72,6;;0,17;13,8;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;72,6;77,2;;;;;;;;0;1;10;Columbus Crew II;70;DC;1,0
2740298057;16;50;1;1;14;8o8m08he36u0j4w08aj2iodn8;1;68,0;77,0;2024-10-27T18:07:26.026Z;2024-10-27T20:25:29Z;[{'id': 5320207107, 'qualifierId': 233, 'value': '15'}, {'id': 5320206881, 'qualifierId': 56, 'value': 'Center'}, {'id': 5320206883, 'qualifierId': 286}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;chgm2serr432rqnas1dmvwh78;Dispossessed;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;1;14;Columbus Crew II;74;MC;1,0
2740298079;15;7;1;1;14;5b4ccd62yeeqdl2qk6jzsmjv8;1;32,0;23,0;2024-10-27T18:07:26.027Z;2024-10-31T02:43:57Z;[{'id': 5328867315, 'qualifierId': 383}, {'id': 5320206965, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320206967, 'qualifierId': 285}, {'id': 5320207017, 'qualifierId': 233, 'value': '16'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;chgm2serr432rqnas1dmvwh78;Tackle;;;;;;;;;;;;;;;;;;;16,0;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;1;14;Chicago Fire II;74;FWR;1,0
2740298085;16;4;1;1;16;5b4ccd62yeeqdl2qk6jzsmjv8;1;33,2;25,8;2024-10-27T18:07:27.356Z;2024-10-27T19:03:55Z;[{'id': 5320207167, 'qualifierId': 13}, {'id': 5320207173, 'qualifierId': 265}, {'id': 5320207169, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320207693, 'qualifierId': 233, 'value': '17'}, {'id': 5320207171, 'qualifierId': 152}, {'id': 5320207175, 'qualifierId': 285}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;chgm2serr432rqnas1dmvwh78;Foul;;;;;;;;;;;;;;;;;;;17,0;;;;;;;;;;;;;1,0;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;1;16;Chicago Fire II;76;FWR;1,0
2740298099;17;4;1;1;16;8o8m08he36u0j4w08aj2iodn8;0;66,8;74,2;2024-10-27T18:07:27.357Z;2024-10-27T19:03:56Z;[{'id': 5320207619, 'qualifierId': 13}, {'id': 5320207633, 'qualifierId': 265}, {'id': 5320207627, 'qualifierId': 152}, {'id': 5320207727, 'qualifierId': 286}, {'id': 5320207623, 'qualifierId': 56, 'value': 'Center'}, {'id': 5320207723, 'qualifierId': 233, 'value': '16'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;chgm2serr432rqnas1dmvwh78;Foul;;;;;;;;;;;;;;;;;;;16,0;;;;;;;;;1,0;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;1;16;Columbus Crew II;76;MC;1,0
2740298493;17;1;1;1;36;5b4ccd62yeeqdl2qk6jzsmjv8;1;34,6;30,6;2024-10-27T18:07:47.676Z;2024-10-31T02:44:14Z;[{'id': 5320209339, 'qualifierId': 1}, {'id': 5328867325, 'qualifierId': 155}, {'id': 5320209335, 'qualifierId': 212, 'value': '60.2'}, {'id': 5320209331, 'qualifierId': 140, 'value': '77.0'}, {'id': 5320209329, 'qualifierId': 56, 'value': 'Left'}, {'id': 5320209323, 'qualifierId': 5}, {'id': 5320209337, 'qualifierId': 213, 'value': '0.74'}, {'id': 5320209333, 'qualifierId': 141, 'value': '90.2'}, {'id': 5320209327, 'qualifierId': 152}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;90,2;;77,0;;0,74;60,2;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;77,0;90,2;;;;;;;;0;1;36;Chicago Fire II;96;DC;1,0
2740298545;18;1;1;1;41;5b4ccd62yeeqdl2qk6jzsmjv8;1;79,9;88,7;2024-10-27T18:07:52.332Z;2024-10-27T18:07:55Z;[{'id': 5320209617, 'qualifierId': 212, 'value': '10.8'}, {'id': 5320209613, 'qualifierId': 140, 'value': '72.2'}, {'id': 5320209619, 'qualifierId': 213, 'value': '3.87'}, {'id': 5320209615, 'qualifierId': 141, 'value': '78.2'}, {'id': 5320209611, 'qualifierId': 56, 'value': 'Center'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;78,2;;72,2;;3,87;10,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;72,2;78,2;;;;;;;;0;1;41;Chicago Fire II;101;DML;1,0
2740298573;19;1;1;1;44;5b4ccd62yeeqdl2qk6jzsmjv8;0;80,6;79,3;2024-10-27T18:07:55.756Z;2024-10-27T18:07:57Z;[{'id': 5320209761, 'qualifierId': 213, 'value': '6.11'}, {'id': 5320209757, 'qualifierId': 212, 'value': '22.0'}, {'id': 5320209751, 'qualifierId': 56, 'value': 'Center'}, {'id': 5320209755, 'qualifierId': 141, 'value': '73.8'}, {'id': 5320209753, 'qualifierId': 140, 'value': '100.0'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;73,8;;100,0;;6,11;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;100,0;73,8;;;;;;;;0;1;44;Chicago Fire II;104;MC;1,0
2740298865;18;5;1;1;45;8o8m08he36u0j4w08aj2iodn8;1;-1,2;30,2;2024-10-27T18:07:57.022Z;2024-10-27T19:03:38Z;[{'id': 5320211343, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320211345, 'qualifierId': 346}, {'id': 5320211357, 'qualifierId': 233, 'value': '20'}];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;chgm2serr432rqnas1dmvwh78;Out;;;;;;;;;;;;;;;;;;;20,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;1;45;Columbus Crew II;105;MC;1,0
2740298585;20;5;1;1;45;5b4ccd62yeeqdl2qk6jzsmjv8;0;101,2;69,8;2024-10-27T18:07:57.022Z;2024-10-27T19:03:38Z;[{'id': 5320209817, 'qualifierId': 346}, {'id': 5320211421, 'qualifierId': 233, 'value': '18'}, {'id': 5320209815, 'qualifierId': 56, 'value': 'Center'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;chgm2serr432rqnas1dmvwh78;Out;;;;;;;;;;;;;;;;;;;18,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;1;45;Chicago Fire II;105;MC;1,0
2740298905;19;1;1;2;1;8o8m08he36u0j4w08aj2iodn8;1;5,7;48,8;2024-10-27T18:08:12.367Z;2024-10-27T18:08:14Z;[{'id': 5320211607, 'qualifierId': 213, 'value': '5.15'}, {'id': 5320211599, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320211603, 'qualifierId': 141, 'value': '23.3'}, {'id': 5320211597, 'qualifierId': 124}, {'id': 5320211601, 'qualifierId': 140, 'value': '13.4'}, {'id': 5320211605, 'qualifierId': 212, 'value': '19.1'}, {'id': 5320211611, 'qualifierId': 237}];4uybjezp5gdqpvkwp8qsdxrf8;P. Stechnij;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;23,3;;13,4;;5,15;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;13,4;23,3;;;;;;;;0;2;1;Columbus Crew II;121;GK;1,0
2740298947;20;1;1;2;3;8o8m08he36u0j4w08aj2iodn8;1;13,4;23,3;2024-10-27T18:08:14.555Z;2024-10-27T18:08:18Z;[{'id': 5320211831, 'qualifierId': 141, 'value': '5.0'}, {'id': 5320211835, 'qualifierId': 213, 'value': '5.54'}, {'id': 5320211829, 'qualifierId': 140, 'value': '26.4'}, {'id': 5320211833, 'qualifierId': 212, 'value': '18.5'}, {'id': 5320211827, 'qualifierId': 56, 'value': 'Back'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;5,0;;26,4;;5,54;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;26,4;5,0;;;;;;;;0;2;3;Columbus Crew II;123;DL;1,0
2740298991;21;1;1;2;6;8o8m08he36u0j4w08aj2iodn8;1;29,0;4,9;2024-10-27T18:08:17.883Z;2024-10-27T18:08:21Z;[{'id': 5320212085, 'qualifierId': 140, 'value': '17.4'}, {'id': 5320212083, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320212089, 'qualifierId': 212, 'value': '14.1'}, {'id': 5320212091, 'qualifierId': 213, 'value': '2.62'}, {'id': 5320212087, 'qualifierId': 141, 'value': '15.3'}];acskv7krqaau05kpgbfz6f0iy;J. Reynolds;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;15,3;;17,4;;2,62;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;17,4;15,3;;;;;;;;0;2;6;Columbus Crew II;126;DR;1,0
2740299051;22;1;1;2;9;8o8m08he36u0j4w08aj2iodn8;1;19,2;18,9;2024-10-27T18:08:20.867Z;2024-10-27T18:08:24Z;[{'id': 5320212451, 'qualifierId': 213, 'value': '2.08'}, {'id': 5320212447, 'qualifierId': 141, 'value': '50.9'}, {'id': 5320212443, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320212449, 'qualifierId': 212, 'value': '24.9'}, {'id': 5320212445, 'qualifierId': 140, 'value': '7.7'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;50,9;;7,7;;2,08;24,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;7,7;50,9;;;;;;;;0;2;9;Columbus Crew II;129;DL;1,0
2740299097;23;1;1;2;13;8o8m08he36u0j4w08aj2iodn8;1;8,1;51,8;2024-10-27T18:08:24.539Z;2024-10-27T18:08:27Z;[{'id': 5320212765, 'qualifierId': 1}, {'id': 5320212759, 'qualifierId': 141, 'value': '89.6'}, {'id': 5320212761, 'qualifierId': 212, 'value': '38.3'}, {'id': 5320212755, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320212757, 'qualifierId': 140, 'value': '35.2'}, {'id': 5320212763, 'qualifierId': 213, 'value': '0.73'}, {'id': 5320212753, 'qualifierId': 155}];4uybjezp5gdqpvkwp8qsdxrf8;P. Stechnij;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;89,6;;35,2;;0,73;38,3;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;35,2;89,6;;;;;;;;0;2;13;Columbus Crew II;133;GK;1,0
2740299105;24;44;1;2;16;8o8m08he36u0j4w08aj2iodn8;1;41,2;84,4;2024-10-27T18:08:27.261Z;2024-10-27T19:04:05Z;[{'id': 5320212851, 'qualifierId': 233, 'value': '21'}, {'id': 5320212807, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320212809, 'qualifierId': 285}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;chgm2serr432rqnas1dmvwh78;Aerial;;;;;;;;;;;;;;;;;;;21,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;2;16;Columbus Crew II;136;DC;1,0
2740299093;21;44;1;2;16;5b4ccd62yeeqdl2qk6jzsmjv8;0;58,8;15,6;2024-10-27T18:08:27.262Z;2024-10-31T02:45:07Z;[{'id': 5320212873, 'qualifierId': 233, 'value': '24'}, {'id': 5320212725, 'qualifierId': 286}, {'id': 5320212723, 'qualifierId': 56, 'value': 'Right'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;chgm2serr432rqnas1dmvwh78;Aerial;;;;;;;;;;;;;;;;;;;24,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;2;16;Chicago Fire II;136;DMR;1,0
