id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_JerseyNumber;value_TeamKit;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Angle;value_Length;value_PassEndX;value_KickOff;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_Launch;value_IntendedTackleTarget;value_DeletedEventType;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_FlickOn;value_LeadingToAttempt;value_RelatedError1Id;value_NotAssisted;value_IndividualPlay;value_GoalmouthZ;value_RegularPlay;value_BoxRight;value_BlockedX;value_BlockedY;value_HighCentre;value_GoalmouthY;value_RightFooted;value_Standing;value_MediumGkIntervention;value_Hands;value_ParriedSafe;value_OverArm;value_KeeperThrow;value_Cross;value_InSwinger;value_Left;value_CornerTaken;value_Right;value_IntentionalAssist;value_Assist;value_OutSwinger;value_Volley;value_MisHit;value_FirstTouch;value_GkY;value_NotPastGoalLine;value_FromCorner;value_Head;value_GkX;value_RelatedEventId;value_Assisted;value_BoxCentre;value_LowGkIntervention;value_TakeOnSpace;value_Defensive1V1;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_NotVisible;value_TouchTypePass;value_CloseLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypeControl;value_LeftFooted;value_Shove/Push;value_High;value_FastBreak;value_Blocked;value_BigChance;value_LowCentre;value_DefBlock;value_SwitchOfPlay;value_Overrun;value_BoxLeft;value_SwerveLeft;value_TakeOnOvertake;value_LayOff;value_LowLeft;value_Diving;value_Collected;value_ShirtPull/Holding;value_OutOfBoxCentre;value_HighLeft;value_HighGkIntervention;value_Caught;value_Reaching;value_HighClaim;value_CloseRight;value_PlayersCaughtOffside;value_Indirect;value_Handball;value_YellowCard;value_FreeKick;value_Fingertip;value_LowRight;value_OwnPlayer;value_SixYardBlocked;value_OwnShotBlocked;value_IncorrectOutOfPlayDecision;value_SmallBoxRight;value_Injury;value_InjuredPlayerId;value_Minutes;value_SetPiece;value_SwerveRight;value_EndType;value_PullBack;value_RecklessOffence;value_ThroughBall;value_Deflection;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_BlockedCross;value_Unchallenged;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_GkHoof;value_TacticalFoul;value_LeadingToGoal;value_HighRight;value_KeeperTouched;value_Dissent;value_CoachId;value_LastLine;value_BoxDeepLeft;value_Stooping;value_Argument;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2686715433;10;5;1;0;22;7fbej4xwoq4imaf5l39304m37;0;13,8;-1,1;2024-05-12T19:03:40.596Z;2024-05-12T19:34:36Z;[{'id': 5026385745, 'qualifierId': 233, 'value': '10'}, {'id': 5026189433, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026189435, 'qualifierId': 347}];9jczt268kcld72pk5ho4xpzsa;J. Bartlett;;;csa4z7z8fak8aqtdsug4siej8;Out;;;;;;;;;;;;;;;;;;10,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;0;22;Colorado Rapids II;22;DR;1,0
2686715373;7;43;1;0;26;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-05-12T19:03:44.628Z;2024-05-12T19:03:52Z;[{'id': 5026189167, 'qualifierId': 213, 'value': '3.14'}, {'id': 5026189989, 'qualifierId': 144, 'value': '1'}, {'id': 5026189165, 'qualifierId': 212, 'value': '0'}, {'id': 5026189163, 'qualifierId': 141, 'value': '4.6'}, {'id': 5026189161, 'qualifierId': 140, 'value': '10.3'}, {'id': 5026189159, 'qualifierId': 56, 'value': 'Back'}];9jczt268kcld72pk5ho4xpzsa;J. Bartlett;;;csa4z7z8fak8aqtdsug4siej8;Deleted event;;;;;;;;;;4,6;;3,14;0,0;10,3;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;10,3;4,6;;;;;;;0;0;0;26;Colorado Rapids II;26;DR;1,0
2686715523;12;1;1;0;27;iiolvosiuokkrl5iuoxcjo4p;1;86,7;100,0;2024-05-12T19:03:45.255Z;2024-05-12T19:54:18Z;[{'id': 5026189845, 'qualifierId': 107}, {'id': 5026189855, 'qualifierId': 213, 'value': '4.81'}, {'id': 5026189849, 'qualifierId': 140, 'value': '87.6'}, {'id': 5026189853, 'qualifierId': 212, 'value': '9.3'}, {'id': 5026189851, 'qualifierId': 141, 'value': '87.8'}, {'id': 5026189847, 'qualifierId': 56, 'value': 'Left'}];1ss7pdaxmlk0sijax5brwpkyy;L. Batiste;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;87,8;;4,81;9,3;87,6;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;87,6;87,8;;;;;;;0;0;0;27;Sporting KC II;27;DC;1,0
2686715527;13;1;1;0;28;iiolvosiuokkrl5iuoxcjo4p;0;93,6;92,0;2024-05-12T19:03:46.078Z;2024-05-12T19:54:22Z;[{'id': 5026500113, 'qualifierId': 212, 'value': '4.3'}, {'id': 5026500111, 'qualifierId': 141, 'value': '92.6'}, {'id': 5026500151, 'qualifierId': 233, 'value': '430'}, {'id': 5026500115, 'qualifierId': 213, 'value': '3.05'}, {'id': 5026500155, 'qualifierId': 286}, {'id': 5026189881, 'qualifierId': 56, 'value': 'Left'}, {'id': 5026500109, 'qualifierId': 140, 'value': '89.5'}, {'id': 5026500149, 'qualifierId': 236}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;92,6;;3,05;4,3;89,5;;;;430,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;89,5;92,6;;;;;;;0;0;0;28;Sporting KC II;28;ML;1,0
2686769909;430;74;1;0;28;7fbej4xwoq4imaf5l39304m37;1;12,3;2,6;2024-05-12T19:03:46.079Z;2024-05-12T20:36:10Z;[{'id': 5026500157, 'qualifierId': 233, 'value': '13'}, {'id': 5026495521, 'qualifierId': 285}, {'id': 5026495519, 'qualifierId': 56, 'value': 'Back'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;csa4z7z8fak8aqtdsug4siej8;Blocked Pass;;;;;;;;;;;;;;;;;;13,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;0;28;Colorado Rapids II;28;AMR;1,0
2686715419;9;43;1;0;28;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-05-12T19:03:46.236Z;2024-05-12T19:03:48Z;[{'id': 5026189625, 'qualifierId': 144, 'value': '1'}, {'id': 5026189401, 'qualifierId': 212, 'value': '0'}, {'id': 5026189399, 'qualifierId': 141, 'value': '0.0'}, {'id': 5026189395, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026189397, 'qualifierId': 140, 'value': '10.1'}, {'id': 5026189405, 'qualifierId': 213, 'value': '3.14'}, {'id': 5026189393, 'qualifierId': 168, 'value': '0'}, {'id': 5026189391, 'qualifierId': 3, 'value': '0'}];9jczt268kcld72pk5ho4xpzsa;J. Bartlett;;;csa4z7z8fak8aqtdsug4siej8;Deleted event;;;;;;;;;;0,0;;3,14;0,0;10,1;;;;;;;0,0;;;1,0;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;10,1;0,0;;;;;;;0;0;0;28;Colorado Rapids II;28;DR;1,0
2686770141;431;49;1;0;33;7fbej4xwoq4imaf5l39304m37;1;11,6;4,3;2024-05-12T19:03:51.016Z;2024-05-12T19:52:36Z;[];9jczt268kcld72pk5ho4xpzsa;J. Bartlett;;;csa4z7z8fak8aqtdsug4siej8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;0;33;Colorado Rapids II;33;DR;1,0
2686715577;11;1;1;0;35;7fbej4xwoq4imaf5l39304m37;0;19,3;6,1;2024-05-12T19:03:54.005Z;2024-05-12T19:52:47Z;[{'id': 5026190181, 'qualifierId': 213, 'value': '0.15'}, {'id': 5026190183, 'qualifierId': 1}, {'id': 5026190177, 'qualifierId': 141, 'value': '18.0'}, {'id': 5026190171, 'qualifierId': 157}, {'id': 5026190173, 'qualifierId': 56, 'value': 'Right'}, {'id': 5026190179, 'qualifierId': 212, 'value': '52.5'}, {'id': 5026190175, 'qualifierId': 140, 'value': '68.7'}];9jczt268kcld72pk5ho4xpzsa;J. Bartlett;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;18,0;;0,15;52,5;68,7;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;68,7;18,0;;;;;;;0;0;0;35;Colorado Rapids II;35;DR;1,0
2686715645;14;49;1;0;39;iiolvosiuokkrl5iuoxcjo4p;1;25,9;82,3;2024-05-12T19:03:57.917Z;2024-05-12T19:03:58Z;[];33l6xyx4nhswaphl9ha38yx9l;L. Abubakar;;;csa4z7z8fak8aqtdsug4siej8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;0;39;Sporting KC II;39;DL;1,0
2686715809;15;1;1;0;41;iiolvosiuokkrl5iuoxcjo4p;1;24,9;72,4;2024-05-12T19:03:59.422Z;2024-05-12T19:04:04Z;[{'id': 5026191363, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026191367, 'qualifierId': 141, 'value': '33.3'}, {'id': 5026191371, 'qualifierId': 213, 'value': '4.72'}, {'id': 5026191365, 'qualifierId': 140, 'value': '25.0'}, {'id': 5026191369, 'qualifierId': 212, 'value': '26.6'}];33l6xyx4nhswaphl9ha38yx9l;L. Abubakar;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;33,3;;4,72;26,6;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;25,0;33,3;;;;;;;0;0;0;41;Sporting KC II;41;DL;1,0
2686715825;16;1;1;0;46;iiolvosiuokkrl5iuoxcjo4p;1;26,5;31,5;2024-05-12T19:04:04.862Z;2024-05-12T19:04:06Z;[{'id': 5026191445, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026191449, 'qualifierId': 141, 'value': '57.5'}, {'id': 5026191447, 'qualifierId': 140, 'value': '27.7'}, {'id': 5026191453, 'qualifierId': 213, 'value': '1.50'}, {'id': 5026191451, 'qualifierId': 212, 'value': '17.7'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;57,5;;1,5;17,7;27,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;27,7;57,5;;;;;;;0;0;0;46;Sporting KC II;46;DR;1,0
2686715877;17;1;1;0;47;iiolvosiuokkrl5iuoxcjo4p;1;27,7;57,5;2024-05-12T19:04:05.901Z;2024-05-12T19:04:08Z;[{'id': 5026191711, 'qualifierId': 140, 'value': '34.3'}, {'id': 5026191715, 'qualifierId': 212, 'value': '6.9'}, {'id': 5026191713, 'qualifierId': 141, 'value': '58.1'}, {'id': 5026191709, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026191717, 'qualifierId': 213, 'value': '0.06'}];33l6xyx4nhswaphl9ha38yx9l;L. Abubakar;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;58,1;;0,06;6,9;34,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;34,3;58,1;;;;;;;0;0;0;47;Sporting KC II;47;DL;1,0
2686715941;18;1;1;0;50;iiolvosiuokkrl5iuoxcjo4p;1;34,3;58,1;2024-05-12T19:04:08.446Z;2024-05-12T19:04:12Z;[{'id': 5026192089, 'qualifierId': 212, 'value': '12.3'}, {'id': 5026192085, 'qualifierId': 140, 'value': '33.5'}, {'id': 5026192087, 'qualifierId': 141, 'value': '76.1'}, {'id': 5026192091, 'qualifierId': 213, 'value': '1.64'}, {'id': 5026192083, 'qualifierId': 56, 'value': 'Back'}];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;76,1;;1,64;12,3;33,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;33,5;76,1;;;;;;;0;0;0;50;Sporting KC II;50;MC;1,0
2686716007;19;1;1;0;53;iiolvosiuokkrl5iuoxcjo4p;1;33,5;76,1;2024-05-12T19:04:11.959Z;2024-05-12T19:04:14Z;[{'id': 5026192415, 'qualifierId': 213, 'value': '3.89'}, {'id': 5026192411, 'qualifierId': 141, 'value': '50.4'}, {'id': 5026192413, 'qualifierId': 212, 'value': '25.7'}, {'id': 5026192407, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026192409, 'qualifierId': 140, 'value': '15.5'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;50,4;;3,89;25,7;15,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;15,5;50,4;;;;;;;0;0;0;53;Sporting KC II;53;DC;1,0
2686716133;20;1;1;0;56;iiolvosiuokkrl5iuoxcjo4p;1;15,5;50,4;2024-05-12T19:04:14.814Z;2024-05-12T19:04:20Z;[{'id': 5026193127, 'qualifierId': 213, 'value': '5.32'}, {'id': 5026193113, 'qualifierId': 140, 'value': '23.1'}, {'id': 5026193123, 'qualifierId': 212, 'value': '14.0'}, {'id': 5026193117, 'qualifierId': 141, 'value': '33.4'}, {'id': 5026193109, 'qualifierId': 56, 'value': 'Back'}];3gzatxlefe9axcrqyllbtrzmc;E. Bandré;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;33,4;;5,32;14,0;23,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;23,1;33,4;;;;;;;0;0;0;56;Sporting KC II;56;GK;1,0
2686716213;21;1;1;1;2;iiolvosiuokkrl5iuoxcjo4p;1;23,3;32,7;2024-05-12T19:04:20.429Z;2024-05-12T19:04:24Z;[{'id': 5026193575, 'qualifierId': 213, 'value': '1.15'}, {'id': 5026193571, 'qualifierId': 141, 'value': '68.7'}, {'id': 5026193573, 'qualifierId': 212, 'value': '26.8'}, {'id': 5026193569, 'qualifierId': 140, 'value': '33.6'}, {'id': 5026193567, 'qualifierId': 56, 'value': 'Back'}];33l6xyx4nhswaphl9ha38yx9l;L. Abubakar;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;68,7;;1,15;26,8;33,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;33,6;68,7;;;;;;;0;0;1;2;Sporting KC II;62;DL;1,0
2686716281;22;1;1;1;5;iiolvosiuokkrl5iuoxcjo4p;1;35,4;73,6;2024-05-12T19:04:23.983Z;2024-05-12T19:04:27Z;[{'id': 5026193973, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026193981, 'qualifierId': 213, 'value': '3.44'}, {'id': 5026193977, 'qualifierId': 141, 'value': '69.7'}, {'id': 5026193975, 'qualifierId': 140, 'value': '27.3'}, {'id': 5026193979, 'qualifierId': 212, 'value': '8.9'}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;69,7;;3,44;8,9;27,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;27,3;69,7;;;;;;;0;0;1;5;Sporting KC II;65;FW;1,0
2686716305;23;1;1;1;9;iiolvosiuokkrl5iuoxcjo4p;1;26,4;69,9;2024-05-12T19:04:27.246Z;2024-05-12T19:04:28Z;[{'id': 5026194115, 'qualifierId': 141, 'value': '71.1'}, {'id': 5026194113, 'qualifierId': 140, 'value': '31.3'}, {'id': 5026194111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026194119, 'qualifierId': 213, 'value': '0.16'}, {'id': 5026194117, 'qualifierId': 212, 'value': '5.2'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;71,1;;0,16;5,2;31,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;31,3;71,1;;;;;;;0;0;1;9;Sporting KC II;69;DC;1,0
2686716369;24;1;1;1;10;iiolvosiuokkrl5iuoxcjo4p;1;31,3;71,1;2024-05-12T19:04:28.142Z;2024-05-12T19:04:30Z;[{'id': 5026194497, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026194505, 'qualifierId': 213, 'value': '1.74'}, {'id': 5026194499, 'qualifierId': 140, 'value': '29.0'}, {'id': 5026194501, 'qualifierId': 141, 'value': '92.1'}, {'id': 5026194503, 'qualifierId': 212, 'value': '14.5'}];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;92,1;;1,74;14,5;29,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;29,0;92,1;;;;;;;0;0;1;10;Sporting KC II;70;MC;1,0
2686716389;25;1;1;1;12;iiolvosiuokkrl5iuoxcjo4p;1;29,0;92,1;2024-05-12T19:04:30.733Z;2024-05-12T19:54:38Z;[{'id': 5026194653, 'qualifierId': 140, 'value': '36.3'}, {'id': 5026194651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026194657, 'qualifierId': 212, 'value': '20.3'}, {'id': 5026194655, 'qualifierId': 141, 'value': '64.5'}, {'id': 5026194649, 'qualifierId': 155}, {'id': 5026194659, 'qualifierId': 213, 'value': '5.10'}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;64,5;;5,1;20,3;36,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;36,3;64,5;;;;;;;0;0;1;12;Sporting KC II;72;FW;1,0
2686716421;26;1;1;1;13;iiolvosiuokkrl5iuoxcjo4p;0;36,3;64,5;2024-05-12T19:04:31.878Z;2024-05-12T19:04:33Z;[{'id': 5026194825, 'qualifierId': 233, 'value': '12'}, {'id': 5026194805, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026194809, 'qualifierId': 141, 'value': '65.4'}, {'id': 5026194829, 'qualifierId': 286}, {'id': 5026194823, 'qualifierId': 236}, {'id': 5026194807, 'qualifierId': 140, 'value': '37.3'}, {'id': 5026194813, 'qualifierId': 213, 'value': '0.53'}, {'id': 5026194811, 'qualifierId': 212, 'value': '1.2'}];7pegcq6kh8s6naujxky714ys4;N. Strellnauer;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;65,4;;0,53;1,2;37,3;;;;12,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;37,3;65,4;;;;;;;0;0;1;13;Sporting KC II;73;FW;1,0
2686716417;12;74;1;1;13;7fbej4xwoq4imaf5l39304m37;1;55,3;38,0;2024-05-12T19:04:31.879Z;2024-05-12T19:04:34Z;[{'id': 5026194907, 'qualifierId': 233, 'value': '26'}, {'id': 5026194791, 'qualifierId': 285}, {'id': 5026194789, 'qualifierId': 56, 'value': 'Center'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;csa4z7z8fak8aqtdsug4siej8;Blocked Pass;;;;;;;;;;;;;;;;;;26,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;1;13;Colorado Rapids II;73;DC;1,0
2686716429;13;49;1;1;15;7fbej4xwoq4imaf5l39304m37;1;55,3;38,0;2024-05-12T19:04:33.332Z;2024-05-12T19:04:33Z;[];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;csa4z7z8fak8aqtdsug4siej8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;1;15;Colorado Rapids II;75;DC;1,0
2686716519;14;1;1;1;15;7fbej4xwoq4imaf5l39304m37;1;55,3;38,0;2024-05-12T19:04:33.516Z;2024-05-12T19:04:37Z;[{'id': 5026195405, 'qualifierId': 140, 'value': '60.2'}, {'id': 5026195409, 'qualifierId': 212, 'value': '16.6'}, {'id': 5026195403, 'qualifierId': 56, 'value': 'Center'}, {'id': 5026195407, 'qualifierId': 141, 'value': '61.2'}, {'id': 5026195411, 'qualifierId': 213, 'value': '1.26'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;61,2;;1,26;16,6;60,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;60,2;61,2;;;;;;;0;0;1;15;Colorado Rapids II;75;DC;1,0
