id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_JerseyNumber;value_PlayerPosition;value_Involved;value_TeamKit;value_Resume;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_Length;value_Zone;value_Angle;value_KickOff;value_PassEndX;value_PassEndY;value_Launch;value_LongBall;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_LayOff;value_HeadPass;value_TouchTypeControl;value_Offensive;value_OppositeRelatedEventId;value_BlockedPass;value_Defensive;value_Assist;value_SwitchOfPlay;value_Chipped;value_TakeOnSpace;value_LeftFooted;value_BlockedY;value_BlockedX;value_GkX;value_GkY;value_IndividualPlay;value_OutOfBoxCentre;value_Blocked;value_GoalmouthZ;value_GoalmouthY;value_RelatedEventId;value_RegularPlay;value_LowCentre;value_Assisted;value_DefBlock;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_TouchTypeClearance;value_DeletedEventType;value_IntentionalAssist;value_BoxCentre;value_FirstTouch;value_CloseRight;value_NextEventGoalKick;value_GoalKick;value_Low;value_Direct;value_Shove/Push;value_Foul;value_AttemptedTackle;value_Straight;value_Cross;value_DrivenCross;value_RightFooted;value_Right;value_Left;value_CornerTaken;value_OutSwinger;value_Head;value_TakeOnOvertake;value_LastLine;value_Defensive1V1;value_NotVisible;value_NotAssisted;value_BoxLeft;value_High;value_FlickOn;value_TouchTypePass;value_NextEventThrowIn;value_ThrowIn;value_OverhitCross;value_OutOfPlay;value_FromCorner;value_Deflection;value_Hands;value_Collected;value_Stooping;value_GkKickFromHands;value_MediumGkIntervention;value_IntendedTackleTarget;value_ShirtPull/Holding;value_InSwinger;value_FloatedCross;value_Overrun;value_PullBack;value_BoxRight;value_InjuredPlayerId;value_Injury;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_RecklessOffence;value_YellowCard;value_BlockedCross;value_Standing;value_LowLeft;value_Diving;value_Minutes;value_EndType;value_Dissent;value_SecondYellow;value_Tactical;value_LowRight;value_OutOfBoxDeepRight;value_Unchallenged;value_ParriedSafe;value_TacticalFoul;value_Volley;value_HighCentre;value_HighGkIntervention;value_Caught;value_BigChance;value_FastBreak;value_CloseLeft;value_BoxDeepLeft;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_PersistentInfringement;value_ThroughBall;value_HighClaim;value_CloseHigh;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2703940649;10;1;1;1;7;2nnef9tr9g7m2s6n873qif95g;1;34,1;85,5;2024-07-27T23:36:26.533Z;2024-07-27T23:36:28Z;[{'id': 5120875241, 'qualifierId': 56, 'value': 'Back'}, {'id': 5120875249, 'qualifierId': 213, 'value': '3.69'}, {'id': 5120875243, 'qualifierId': 140, 'value': '30.5'}, {'id': 5120875245, 'qualifierId': 141, 'value': '82.1'}, {'id': 5120875247, 'qualifierId': 212, 'value': '4.4'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;4,4;;3,69;;30,5;82,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;30,5;82,1;;;;;;;0;0;1;7;New York City II;67;DML;1,0
2703940657;11;1;1;1;10;2nnef9tr9g7m2s6n873qif95g;0;29,6;81,9;2024-07-27T23:36:28.860Z;2024-07-31T13:33:02Z;[{'id': 5120875295, 'qualifierId': 212, 'value': '3.2'}, {'id': 5120875297, 'qualifierId': 213, 'value': '0.19'}, {'id': 5120875293, 'qualifierId': 141, 'value': '82.8'}, {'id': 5120875291, 'qualifierId': 140, 'value': '32.6'}, {'id': 5120875289, 'qualifierId': 56, 'value': 'Back'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;3,2;;0,19;;32,6;82,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;32,6;82,8;;;;;;;0;0;1;10;New York City II;70;MC;1,0
2703940675;13;8;1;1;11;6ddsx316t3j0z6nolrky9k4r8;1;68,7;18,0;2024-07-27T23:36:30.288Z;2024-07-30T05:57:42Z;[{'id': 5120875395, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124962411, 'qualifierId': 383}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;e9v6lx5magjnyabh4vma5e6ms;Interception;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;1;11;Carolina Core;71;MC;1,0
2703943127;71;1;1;1;11;6ddsx316t3j0z6nolrky9k4r8;0;63,2;12,6;2024-07-27T23:36:30.511Z;2024-07-27T23:43:26Z;[{'id': 5120890591, 'qualifierId': 212, 'value': '2.2'}, {'id': 5120890595, 'qualifierId': 213, 'value': '6.25'}, {'id': 5120890585, 'qualifierId': 56, 'value': 'Right'}, {'id': 5120891769, 'qualifierId': 286}, {'id': 5120902203, 'qualifierId': 233, 'value': '12'}, {'id': 5120890587, 'qualifierId': 140, 'value': '65.3'}, {'id': 5120890589, 'qualifierId': 141, 'value': '12.5'}, {'id': 5120891767, 'qualifierId': 236}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;2,2;;6,25;;65,3;12,5;;;;;;;;;1,0;12,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;65,3;12,5;;;;;;;0;0;1;11;Carolina Core;71;MC;1,0
2703940687;12;74;1;1;11;2nnef9tr9g7m2s6n873qif95g;1;30,3;81,6;2024-07-27T23:36:30.512Z;2024-07-28T00:14:11Z;[{'id': 5120875469, 'qualifierId': 285}, {'id': 5120875467, 'qualifierId': 56, 'value': 'Back'}, {'id': 5120902231, 'qualifierId': 233, 'value': '71'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;e9v6lx5magjnyabh4vma5e6ms;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;;;;71,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;1;11;New York City II;71;MC;1,0
2703940747;13;1;1;1;13;2nnef9tr9g7m2s6n873qif95g;1;56,6;80,6;2024-07-27T23:36:32.422Z;2024-07-27T23:36:47Z;[{'id': 5120876281, 'qualifierId': 210, 'value': '15'}, {'id': 5120875805, 'qualifierId': 56, 'value': 'Right'}, {'id': 5120875807, 'qualifierId': 140, 'value': '65.6'}, {'id': 5120875803, 'qualifierId': 196}, {'id': 5120875801, 'qualifierId': 155}, {'id': 5120875815, 'qualifierId': 1}, {'id': 5120875809, 'qualifierId': 141, 'value': '11.3'}, {'id': 5120875811, 'qualifierId': 212, 'value': '48.1'}, {'id': 5120875813, 'qualifierId': 213, 'value': '4.91'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;1,0;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;48,1;;4,91;;65,6;11,3;;1,0;;;;;;;;;;;15,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;65,6;11,3;;;;;;;0;0;1;13;New York City II;73;FWL;1,0
2704880877;751;3;1;1;16;2nnef9tr9g7m2s6n873qif95g;1;79,9;26,8;2024-07-27T23:36:35.375Z;2024-07-31T16:13:02Z;[{'id': 5126065637, 'qualifierId': 56, 'value': 'Center'}, {'id': 5126065641, 'qualifierId': 286}, {'id': 5126065643, 'qualifierId': 464}, {'id': 5126107637, 'qualifierId': 233, 'value': '881'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;e9v6lx5magjnyabh4vma5e6ms;Take On;;;;;;;;;;;;;;;;;;;;;;;;1,0;881,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;1;16;New York City II;76;DMR;1,0
2704880879;881;45;1;1;16;6ddsx316t3j0z6nolrky9k4r8;0;20,1;73,2;2024-07-27T23:36:35.375Z;2024-07-31T13:35:57Z;[{'id': 5126065645, 'qualifierId': 56, 'value': 'Back'}, {'id': 5126065651, 'qualifierId': 233, 'value': '751'}, {'id': 5126065649, 'qualifierId': 285}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;e9v6lx5magjnyabh4vma5e6ms;Challenge;;;;;;;;;;;;;;;;;;;;;;;;;751,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;1;16;Carolina Core;76;DC;1,0
2703940751;14;15;1;1;20;2nnef9tr9g7m2s6n873qif95g;1;78,4;35,0;2024-07-27T23:36:38.765Z;2024-07-31T13:36:25Z;[{'id': 5120876043, 'qualifierId': 72}, {'id': 5120876309, 'qualifierId': 147, 'value': '37.5'}, {'id': 5120876307, 'qualifierId': 146, 'value': '82.3'}, {'id': 5120876311, 'qualifierId': 230, 'value': '98.5'}, {'id': 5120876313, 'qualifierId': 231, 'value': '47.1'}, {'id': 5120876305, 'qualifierId': 215}, {'id': 5120875837, 'qualifierId': 18}, {'id': 5120876047, 'qualifierId': 82}, {'id': 5120875839, 'qualifierId': 56, 'value': 'Center'}, {'id': 5120876303, 'qualifierId': 103, 'value': '19'}, {'id': 5120876301, 'qualifierId': 102, 'value': '49.2'}, {'id': 5120876297, 'qualifierId': 55, 'value': '13'}, {'id': 5120875835, 'qualifierId': 22}, {'id': 5126065717, 'qualifierId': 78}, {'id': 5120876295, 'qualifierId': 29}, {'id': 5120876319, 'qualifierId': 233, 'value': '14'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;e9v6lx5magjnyabh4vma5e6ms;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;;;;14,0;;;;;;;1,0;37,5;82,3;98,5;47,1;1,0;1,0;1,0;19,0;49,2;13,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;82,3;37,5;49,2;19;13,0;6oia90bi52zwmgdlvcvfnj1pm;0;0;1;20;New York City II;80;DMR;1,0
2703940743;14;10;1;1;20;6ddsx316t3j0z6nolrky9k4r8;1;18,9;61,5;2024-07-27T23:36:38.865Z;2024-07-30T05:58:42Z;[{'id': 5120875779, 'qualifierId': 56, 'value': 'Back'}, {'id': 5120875777, 'qualifierId': 94}, {'id': 5120876371, 'qualifierId': 233, 'value': '14'}];2676930j149yvanqev61emh62;J. Rozhansky;;;e9v6lx5magjnyabh4vma5e6ms;Save;;;;;;;;;;;;;;;;;;;;;;;;;14,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;1;20;Carolina Core;80;MC;1,0
2703940767;15;52;1;1;23;6ddsx316t3j0z6nolrky9k4r8;1;4,1;54,4;2024-07-27T23:36:42.600Z;2024-07-30T05:58:50Z;[{'id': 5124962753, 'qualifierId': 376}];3o4uxnvpnf3cwjs3srwegxp90;W. Meyer;;;e9v6lx5magjnyabh4vma5e6ms;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;1;23;Carolina Core;83;GK;1,0
2703940833;16;1;1;1;28;6ddsx316t3j0z6nolrky9k4r8;1;10,1;55,5;2024-07-27T23:36:46.665Z;2024-07-27T23:36:48Z;[{'id': 5120876353, 'qualifierId': 123}, {'id': 5120876381, 'qualifierId': 287}, {'id': 5120876355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5120876357, 'qualifierId': 140, 'value': '22.7'}, {'id': 5120876359, 'qualifierId': 141, 'value': '92.7'}, {'id': 5120876361, 'qualifierId': 212, 'value': '28.5'}, {'id': 5120876363, 'qualifierId': 213, 'value': '1.09'}];3o4uxnvpnf3cwjs3srwegxp90;W. Meyer;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;28,5;;1,09;;22,7;92,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;22,7;92,7;;;;;;;0;0;1;28;Carolina Core;88;GK;1,0
2703940921;17;1;1;1;34;6ddsx316t3j0z6nolrky9k4r8;1;30,9;94,2;2024-07-27T23:36:53.080Z;2024-07-27T23:36:57Z;[{'id': 5120876857, 'qualifierId': 213, 'value': '3.74'}, {'id': 5120876855, 'qualifierId': 212, 'value': '22.6'}, {'id': 5120876851, 'qualifierId': 140, 'value': '13.2'}, {'id': 5120876853, 'qualifierId': 141, 'value': '75.4'}, {'id': 5120876849, 'qualifierId': 56, 'value': 'Back'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;22,6;;3,74;;13,2;75,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;13,2;75,4;;;;;;;0;0;1;34;Carolina Core;94;DC;1,0
2703940945;18;1;1;1;38;6ddsx316t3j0z6nolrky9k4r8;1;14,7;66,3;2024-07-27T23:36:57.480Z;2024-07-27T23:37:00Z;[{'id': 5120876981, 'qualifierId': 140, 'value': '9.0'}, {'id': 5120876983, 'qualifierId': 141, 'value': '48.8'}, {'id': 5120876979, 'qualifierId': 56, 'value': 'Back'}, {'id': 5120876985, 'qualifierId': 212, 'value': '13.3'}, {'id': 5120876987, 'qualifierId': 213, 'value': '4.25'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;13,3;;4,25;;9,0;48,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;9,0;48,8;;;;;;;0;0;1;38;Carolina Core;98;DC;1,0
2703940995;19;1;1;1;41;6ddsx316t3j0z6nolrky9k4r8;1;8,4;48,4;2024-07-27T23:36:59.912Z;2024-07-27T23:37:04Z;[{'id': 5120877305, 'qualifierId': 213, 'value': '1.18'}, {'id': 5120877299, 'qualifierId': 140, 'value': '13.8'}, {'id': 5120877301, 'qualifierId': 141, 'value': '68.5'}, {'id': 5120877303, 'qualifierId': 212, 'value': '14.8'}, {'id': 5120877295, 'qualifierId': 56, 'value': 'Back'}];3o4uxnvpnf3cwjs3srwegxp90;W. Meyer;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;14,8;;1,18;;13,8;68,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;13,8;68,5;;;;;;;0;0;1;41;Carolina Core;101;GK;1,0
2703941041;20;1;1;1;47;6ddsx316t3j0z6nolrky9k4r8;1;18,3;66,9;2024-07-27T23:37:05.848Z;2024-07-27T23:37:07Z;[{'id': 5120877545, 'qualifierId': 213, 'value': '3.95'}, {'id': 5120877537, 'qualifierId': 56, 'value': 'Back'}, {'id': 5120877541, 'qualifierId': 141, 'value': '49.9'}, {'id': 5120877543, 'qualifierId': 212, 'value': '16.0'}, {'id': 5120877539, 'qualifierId': 140, 'value': '7.7'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;16,0;;3,95;;7,7;49,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;7,7;49,9;;;;;;;0;0;1;47;Carolina Core;107;DC;1,0
2703941075;21;1;1;1;49;6ddsx316t3j0z6nolrky9k4r8;1;7,9;49,6;2024-07-27T23:37:07.816Z;2024-07-27T23:37:10Z;[{'id': 5120877705, 'qualifierId': 141, 'value': '72.3'}, {'id': 5120877707, 'qualifierId': 212, 'value': '16.0'}, {'id': 5120877701, 'qualifierId': 56, 'value': 'Back'}, {'id': 5120877709, 'qualifierId': 213, 'value': '1.30'}, {'id': 5120877703, 'qualifierId': 140, 'value': '12.0'}];3o4uxnvpnf3cwjs3srwegxp90;W. Meyer;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;16,0;;1,3;;12,0;72,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;12,0;72,3;;;;;;;0;0;1;49;Carolina Core;109;GK;1,0
2703941099;22;1;1;1;52;6ddsx316t3j0z6nolrky9k4r8;1;14,7;74,7;2024-07-27T23:37:10.744Z;2024-07-27T23:37:13Z;[{'id': 5120877845, 'qualifierId': 212, 'value': '24.5'}, {'id': 5120877847, 'qualifierId': 213, 'value': '0.58'}, {'id': 5120877841, 'qualifierId': 140, 'value': '34.2'}, {'id': 5120877843, 'qualifierId': 141, 'value': '94.5'}, {'id': 5120877839, 'qualifierId': 56, 'value': 'Back'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;24,5;;0,58;;34,2;94,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;34,2;94,5;;;;;;;0;0;1;52;Carolina Core;112;DC;1,0
2703941107;23;1;1;1;54;6ddsx316t3j0z6nolrky9k4r8;1;34,8;94,5;2024-07-27T23:37:13.448Z;2024-07-27T23:37:15Z;[{'id': 5120877915, 'qualifierId': 213, 'value': '6.25'}, {'id': 5120877907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5120877909, 'qualifierId': 140, 'value': '41.2'}, {'id': 5120877911, 'qualifierId': 141, 'value': '94.2'}, {'id': 5120877913, 'qualifierId': 212, 'value': '6.7'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;6,7;;6,25;;41,2;94,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;41,2;94,2;;;;;;;0;0;1;54;Carolina Core;114;DC;1,0
2703941137;24;1;1;1;56;6ddsx316t3j0z6nolrky9k4r8;1;40,0;93,6;2024-07-27T23:37:14.936Z;2024-07-27T23:37:18Z;[{'id': 5120878075, 'qualifierId': 56, 'value': 'Back'}, {'id': 5120878079, 'qualifierId': 140, 'value': '39.9'}, {'id': 5120878081, 'qualifierId': 141, 'value': '84.4'}, {'id': 5120878087, 'qualifierId': 213, 'value': '4.70'}, {'id': 5120878085, 'qualifierId': 212, 'value': '6.3'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;6,3;;4,7;;39,9;84,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;39,9;84,4;;;;;;;0;0;1;56;Carolina Core;116;FWL;1,0
2703941139;25;1;1;1;59;6ddsx316t3j0z6nolrky9k4r8;0;54,3;86,0;2024-07-27T23:37:17.929Z;2024-07-31T13:37:20Z;[{'id': 5120878101, 'qualifierId': 212, 'value': '4.8'}, {'id': 5120878097, 'qualifierId': 140, 'value': '58.4'}, {'id': 5120878095, 'qualifierId': 56, 'value': 'Left'}, {'id': 5120878105, 'qualifierId': 213, 'value': '0.46'}, {'id': 5120878099, 'qualifierId': 141, 'value': '89.1'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;4,8;;0,46;;58,4;89,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;58,4;89,1;;;;;;;0;0;1;59;Carolina Core;119;DC;1,0
2703941153;15;8;1;1;59;2nnef9tr9g7m2s6n873qif95g;1;34,4;28,6;2024-07-27T23:37:17.930Z;2024-07-31T13:37:26Z;[{'id': 5120878187, 'qualifierId': 56, 'value': 'Back'}, {'id': 5126065821, 'qualifierId': 385}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;e9v6lx5magjnyabh4vma5e6ms;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;1;59;New York City II;119;DC;1,0
2703941171;26;43;1;2;1;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-07-27T23:37:19.891Z;2024-07-27T23:37:41Z;[{'id': 5120878311, 'qualifierId': 56, 'value': 'Left'}, {'id': 5120879669, 'qualifierId': 144, 'value': '61'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;e9v6lx5magjnyabh4vma5e6ms;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;2;1;Carolina Core;121;DC;1,0
2703941185;16;61;1;2;2;2nnef9tr9g7m2s6n873qif95g;1;34,1;26,9;2024-07-27T23:37:21.430Z;2024-07-28T00:31:10Z;[{'id': 5120878385, 'qualifierId': 56, 'value': 'Back'}];6qu8uu28fk2dbbeymuu6yii38;A. Miller;;;e9v6lx5magjnyabh4vma5e6ms;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;2;2;New York City II;122;DC;1,0
2703941259;27;1;1;2;4;6ddsx316t3j0z6nolrky9k4r8;1;89,2;65,1;2024-07-27T23:37:23.288Z;2024-07-27T23:37:34Z;[{'id': 5120878779, 'qualifierId': 141, 'value': '56.9'}, {'id': 5120878783, 'qualifierId': 213, 'value': '4.32'}, {'id': 5120878781, 'qualifierId': 212, 'value': '6.0'}, {'id': 5120878775, 'qualifierId': 56, 'value': 'Center'}, {'id': 5120878777, 'qualifierId': 140, 'value': '87.0'}, {'id': 5120879263, 'qualifierId': 154}, {'id': 5120879261, 'qualifierId': 210, 'value': '13'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;1,0;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;6,0;;4,32;;87,0;56,9;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;87,0;56,9;;;;;;;0;0;2;4;Carolina Core;124;FW;1,0
