id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Resume;value_Captain;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_Zone;value_PassEndX;value_Length;value_Angle;value_KickOff;value_LongBall;value_Launch;value_HeadPass;value_IntendedTackleTarget;value_DeletedEventType;value_OutOfPlay;value_Left;value_OppositeRelatedEventId;value_Right;value_CornerTaken;value_OutSwinger;value_Cross;value_Chipped;value_IntentionalAssist;value_RightFooted;value_Assist;value_Offensive;value_Defensive;value_RelatedEventId;value_FromCorner;value_GoalmouthZ;value_BoxCentre;value_HighLeft;value_GkY;value_FirstTouch;value_Head;value_Assisted;value_GkX;value_GoalmouthY;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypeControl;value_TakeOnOvertake;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_ShirtPull/Holding;value_Direct;value_Foul;value_FreeKickTaken;value_AttemptedTackle;value_FlickOn;value_BlockedPass;value_Straight;value_DrivenCross;value_LeftFooted;value_InSwinger;value_HighGkIntervention;value_NotAssisted;value_Diving;value_Hands;value_ParriedSafe;value_IncorrectOutOfPlayDecision;value_TouchTypePass;value_TakeOnSpace;value_IndividualPlay;value_LowLeft;value_RegularPlay;value_BlockedX;value_BlockedY;value_OutOfBoxCentre;value_LowGkIntervention;value_Stooping;value_Collected;value_KeeperThrow;value_PullBack;value_LayOff;value_BlockedCross;value_HighClaim;value_BoxLeft;value_MediumGkIntervention;value_High;value_NotVisible;value_CloseRight;value_Volley;value_SwitchOfPlay;value_HighCentre;value_Standing;value_LastLine;value_Blocked;value_LowCentre;value_BoxRight;value_DefBlock;value_PlayersCaughtOffside;value_Indirect;value_OwnShotBlocked;value_OverArm;value_AerialFoul;value_CloseLeft;value_FastBreak;value_Shove/Push;value_InjuredPlayerId;value_Injury;value_BigChance;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_LowRight;value_Defensive1V1;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_YellowCard;value_RecklessOffence;value_TacticalFoul;value_SmallBoxRight;value_SetPiece;value_ParriedDanger;value_Handball;value_ThroughBall;value_KeeperTouched;value_Feet;value_SwerveRight;value_CloseHigh;value_CaptainChange;value_GoalDisallowed;value_HighRight;value_GkHoof;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2708420815;16;1;1;0;55;6gaq85erpkvbyxvivd96wuw44;1;95,1;4,3;2024-08-12T02:05:25.084Z;2024-08-12T02:05:27Z;[{'id': 5145543613, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145543621, 'qualifierId': 141, 'value': '7.6'}, {'id': 5145543623, 'qualifierId': 212, 'value': '13.3'}, {'id': 5145543625, 'qualifierId': 213, 'value': '2.97'}, {'id': 5145543617, 'qualifierId': 140, 'value': '82.6'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;7,6;;82,6;13,3;2,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;82,6;7,6;;;;;;;0;0;0;55;Ventura County;55;MC;1,0
2708420817;17;1;1;0;58;6gaq85erpkvbyxvivd96wuw44;1;82,6;7,6;2024-08-12T02:05:27.100Z;2024-08-12T02:05:40Z;[{'id': 5145543633, 'qualifierId': 141, 'value': '17.9'}, {'id': 5145543631, 'qualifierId': 140, 'value': '73.8'}, {'id': 5145543635, 'qualifierId': 212, 'value': '11.6'}, {'id': 5145543629, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145543637, 'qualifierId': 213, 'value': '2.49'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;17,9;;73,8;11,6;2,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;73,8;17,9;;;;;;;0;0;0;58;Ventura County;58;FWL;1,0
2708420823;18;1;1;0;59;6gaq85erpkvbyxvivd96wuw44;1;73,8;17,9;2024-08-12T02:05:28.557Z;2024-08-14T06:10:03Z;[{'id': 5148231813, 'qualifierId': 224}, {'id': 5145543715, 'qualifierId': 1}, {'id': 5145543701, 'qualifierId': 2}, {'id': 5145543703, 'qualifierId': 155}, {'id': 5145573445, 'qualifierId': 154}, {'id': 5145543705, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145543713, 'qualifierId': 213, 'value': '0.94'}, {'id': 5145543711, 'qualifierId': 212, 'value': '35.4'}, {'id': 5148231815, 'qualifierId': 20}, {'id': 5145543707, 'qualifierId': 140, 'value': '93.8'}, {'id': 5145543709, 'qualifierId': 141, 'value': '59.9'}, {'id': 5145573443, 'qualifierId': 210, 'value': '13'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;1,0;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;59,9;;93,8;35,4;0,94;;1,0;;;;;;;;;;1,0;1,0;1,0;1,0;1,0;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;93,8;59,9;;;;;;;0;0;0;59;Ventura County;59;MC;1,0
2708420833;19;44;1;1;2;6gaq85erpkvbyxvivd96wuw44;1;94,0;56,0;2024-08-12T02:05:31.581Z;2024-08-19T14:35:20Z;[{'id': 5145543757, 'qualifierId': 286}, {'id': 5145543755, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145543783, 'qualifierId': 233, 'value': '8'}];3v3b0z3d5czty8zcxrhy5uyac;N. Sullivan;;;enf828qtoce7ha2pttf0qa5uc;Aerial;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;1;2;Ventura County;62;FW;1,0
2708420829;8;44;1;1;2;8ijkk62897so5r3bq0wgwx4bu;0;6,0;44,0;2024-08-12T02:05:31.582Z;2024-08-12T02:20:36Z;[{'id': 5145543743, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145543801, 'qualifierId': 233, 'value': '19'}, {'id': 5145543745, 'qualifierId': 285}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;enf828qtoce7ha2pttf0qa5uc;Aerial;;;;;;;;;;;;;;;;;;;;;;;19,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;1;2;Los Angeles II;62;DL;1,0
2708420835;20;13;1;1;2;6gaq85erpkvbyxvivd96wuw44;1;92,6;53,2;2024-08-12T02:05:31.894Z;2024-08-19T14:35:21Z;[{'id': 5145573453, 'qualifierId': 55, 'value': '18'}, {'id': 5145573451, 'qualifierId': 154}, {'id': 5148231977, 'qualifierId': 25}, {'id': 5145573463, 'qualifierId': 103, 'value': '90.3'}, {'id': 5148231979, 'qualifierId': 17}, {'id': 5145573447, 'qualifierId': 77}, {'id': 5145573467, 'qualifierId': 231, 'value': '51.1'}, {'id': 5145573385, 'qualifierId': 328}, {'id': 5145573379, 'qualifierId': 15}, {'id': 5145573449, 'qualifierId': 29}, {'id': 5145573465, 'qualifierId': 230, 'value': '99.4'}, {'id': 5145543765, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145573459, 'qualifierId': 102, 'value': '56.6'}];3v3b0z3d5czty8zcxrhy5uyac;N. Sullivan;;;enf828qtoce7ha2pttf0qa5uc;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;18,0;1,0;90,3;1,0;1,0;51,1;1,0;1,0;1,0;99,4;56,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;56,6;90.3;18,0;d1w4zs63sx3cc7wnc8wshbfv8;0;0;1;2;Ventura County;62;FW;1,0
2708420857;9;5;1;1;3;8ijkk62897so5r3bq0wgwx4bu;1;-0,6;47,2;2024-08-12T02:05:32.750Z;2024-08-12T02:20:25Z;[{'id': 5145544041, 'qualifierId': 233, 'value': '21'}, {'id': 5145543909, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145543911, 'qualifierId': 346}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;enf828qtoce7ha2pttf0qa5uc;Out;;;;;;;;;;;;;;;;;;;;;;;21,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;1;3;Los Angeles II;63;AMC;1,0
2708420869;21;5;1;1;3;6gaq85erpkvbyxvivd96wuw44;0;100,6;52,8;2024-08-12T02:05:32.750Z;2024-08-12T02:20:25Z;[{'id': 5145544007, 'qualifierId': 346}, {'id': 5145544005, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145544045, 'qualifierId': 233, 'value': '9'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;enf828qtoce7ha2pttf0qa5uc;Out;;;;;;;;;;;;;;;;;;;;;;;9,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;1;3;Ventura County;63;DC;1,0
2708420873;10;1;1;1;15;8ijkk62897so5r3bq0wgwx4bu;1;5,1;61,7;2024-08-12T02:05:44.242Z;2024-08-12T02:05:49Z;[{'id': 5145544053, 'qualifierId': 124}, {'id': 5145544067, 'qualifierId': 237}, {'id': 5145544055, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145544063, 'qualifierId': 213, 'value': '4.60'}, {'id': 5145544061, 'qualifierId': 212, 'value': '5.7'}, {'id': 5145544059, 'qualifierId': 141, 'value': '53.4'}, {'id': 5145544057, 'qualifierId': 140, 'value': '4.5'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;53,4;;4,5;5,7;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;4,5;53,4;;;;;;;0;0;1;15;Los Angeles II;75;DC;1,0
2708420879;11;1;1;1;19;8ijkk62897so5r3bq0wgwx4bu;1;7,3;49,0;2024-08-12T02:05:48.211Z;2024-08-12T02:05:51Z;[{'id': 5145544115, 'qualifierId': 141, 'value': '20.4'}, {'id': 5145544113, 'qualifierId': 140, 'value': '19.8'}, {'id': 5145544111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145544117, 'qualifierId': 212, 'value': '23.5'}, {'id': 5145544119, 'qualifierId': 213, 'value': '5.31'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;20,4;;19,8;23,5;5,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;19,8;20,4;;;;;;;0;0;1;19;Los Angeles II;79;GK;1,0
2708420887;12;1;1;1;22;8ijkk62897so5r3bq0wgwx4bu;1;24,0;11,4;2024-08-12T02:05:51.757Z;2024-08-12T02:05:54Z;[{'id': 5145544193, 'qualifierId': 141, 'value': '8.5'}, {'id': 5145544191, 'qualifierId': 140, 'value': '69.4'}, {'id': 5145544195, 'qualifierId': 212, 'value': '47.7'}, {'id': 5145544187, 'qualifierId': 155}, {'id': 5145544199, 'qualifierId': 1}, {'id': 5145544197, 'qualifierId': 213, 'value': '6.24'}, {'id': 5145544189, 'qualifierId': 56, 'value': 'Right'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;8,5;;69,4;47,7;6,24;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;69,4;8,5;;;;;;;0;0;1;22;Los Angeles II;82;DL;1,0
2708420891;13;1;1;1;25;8ijkk62897so5r3bq0wgwx4bu;1;70,0;9,4;2024-08-12T02:05:54.710Z;2024-08-12T02:05:56Z;[{'id': 5145544219, 'qualifierId': 140, 'value': '65.3'}, {'id': 5145544223, 'qualifierId': 212, 'value': '6.9'}, {'id': 5145544221, 'qualifierId': 141, 'value': '2.3'}, {'id': 5145544225, 'qualifierId': 213, 'value': '3.92'}, {'id': 5145544217, 'qualifierId': 56, 'value': 'Right'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;2,3;;65,3;6,9;3,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;65,3;2,3;;;;;;;0;0;1;25;Los Angeles II;85;AMR;1,0
2708420897;14;1;1;1;27;8ijkk62897so5r3bq0wgwx4bu;1;65,6;3,1;2024-08-12T02:05:56.289Z;2024-08-12T02:05:57Z;[{'id': 5145544245, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145544251, 'qualifierId': 212, 'value': '5.9'}, {'id': 5145544253, 'qualifierId': 213, 'value': '1.26'}, {'id': 5145544249, 'qualifierId': 141, 'value': '11.4'}, {'id': 5145544247, 'qualifierId': 140, 'value': '67.3'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;11,4;;67,3;5,9;1,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;67,3;11,4;;;;;;;0;0;1;27;Los Angeles II;87;DR;1,0
2708420901;15;1;1;1;28;8ijkk62897so5r3bq0wgwx4bu;1;66,5;11,6;2024-08-12T02:05:57.351Z;2024-08-12T02:05:59Z;[{'id': 5145544299, 'qualifierId': 213, 'value': '3.14'}, {'id': 5145544297, 'qualifierId': 212, 'value': '13.1'}, {'id': 5145544293, 'qualifierId': 140, 'value': '54.0'}, {'id': 5145544291, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145544295, 'qualifierId': 141, 'value': '11.6'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;11,6;;54,0;13,1;3,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;54,0;11,6;;;;;;;0;0;1;28;Los Angeles II;88;AMR;1,0
2708420909;16;1;1;1;30;8ijkk62897so5r3bq0wgwx4bu;1;48,5;13,5;2024-08-12T02:05:59.695Z;2024-08-12T02:06:04Z;[{'id': 5145544367, 'qualifierId': 212, 'value': '30.9'}, {'id': 5145544365, 'qualifierId': 141, 'value': '51.3'}, {'id': 5145544363, 'qualifierId': 140, 'value': '32.2'}, {'id': 5145544361, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145544369, 'qualifierId': 213, 'value': '2.16'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;51,3;;32,2;30,9;2,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;32,2;51,3;;;;;;;0;0;1;30;Los Angeles II;90;MC;1,0
2708420921;17;1;1;1;34;8ijkk62897so5r3bq0wgwx4bu;1;32,6;58,5;2024-08-12T02:06:03.882Z;2024-08-12T02:06:05Z;[{'id': 5145544409, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145544413, 'qualifierId': 141, 'value': '49.1'}, {'id': 5145544411, 'qualifierId': 140, 'value': '44.2'}, {'id': 5145544415, 'qualifierId': 212, 'value': '13.8'}, {'id': 5145544417, 'qualifierId': 213, 'value': '5.80'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;49,1;;44,2;13,8;5,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;44,2;49,1;;;;;;;0;0;1;34;Los Angeles II;94;DC;1,0
2708420931;18;1;1;1;36;8ijkk62897so5r3bq0wgwx4bu;1;44,2;47,5;2024-08-12T02:06:05.663Z;2024-08-12T02:06:08Z;[{'id': 5145544469, 'qualifierId': 213, 'value': '3.94'}, {'id': 5145544463, 'qualifierId': 140, 'value': '30.4'}, {'id': 5145544461, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145544465, 'qualifierId': 141, 'value': '25.5'}, {'id': 5145544467, 'qualifierId': 212, 'value': '20.8'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;25,5;;30,4;20,8;3,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;30,4;25,5;;;;;;;0;0;1;36;Los Angeles II;96;MC;1,0
2708420935;19;1;1;1;39;8ijkk62897so5r3bq0wgwx4bu;1;31,7;26,5;2024-08-12T02:06:08.288Z;2024-08-12T02:06:09Z;[{'id': 5145544507, 'qualifierId': 213, 'value': '0.81'}, {'id': 5145544505, 'qualifierId': 212, 'value': '5.9'}, {'id': 5145544501, 'qualifierId': 140, 'value': '35.6'}, {'id': 5145544503, 'qualifierId': 141, 'value': '32.8'}, {'id': 5145544499, 'qualifierId': 56, 'value': 'Back'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;32,8;;35,6;5,9;0,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;35,6;32,8;;;;;;;0;0;1;39;Los Angeles II;99;DL;1,0
2708420947;20;1;1;1;40;8ijkk62897so5r3bq0wgwx4bu;1;34,4;29,4;2024-08-12T02:06:09.726Z;2024-08-12T02:06:14Z;[{'id': 5145544565, 'qualifierId': 212, 'value': '7.7'}, {'id': 5145544567, 'qualifierId': 213, 'value': '4.07'}, {'id': 5145544559, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145544563, 'qualifierId': 141, 'value': '20.4'}, {'id': 5145544561, 'qualifierId': 140, 'value': '30.0'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;20,4;;30,0;7,7;4,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;30,0;20,4;;;;;;;0;0;1;40;Los Angeles II;100;MC;1,0
2708420967;21;1;1;1;45;8ijkk62897so5r3bq0wgwx4bu;1;38,5;17,7;2024-08-12T02:06:14.803Z;2024-08-12T02:06:18Z;[{'id': 5145544683, 'qualifierId': 213, 'value': '0.15'}, {'id': 5145544681, 'qualifierId': 212, 'value': '34.1'}, {'id': 5145544677, 'qualifierId': 140, 'value': '70.6'}, {'id': 5145544679, 'qualifierId': 141, 'value': '25.2'}, {'id': 5145544685, 'qualifierId': 1}, {'id': 5145544675, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145544673, 'qualifierId': 155}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;25,2;;70,6;34,1;0,15;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;70,6;25,2;;;;;;;0;0;1;45;Los Angeles II;105;DL;1,0
2708420969;22;61;1;1;49;8ijkk62897so5r3bq0wgwx4bu;0;70,1;26,1;2024-08-12T02:06:18.303Z;2024-08-12T02:06:18Z;[{'id': 5145544691, 'qualifierId': 56, 'value': 'Center'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;enf828qtoce7ha2pttf0qa5uc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;1;49;Los Angeles II;109;FW;1,0
2708420975;22;1;1;1;49;6gaq85erpkvbyxvivd96wuw44;1;33,6;69,3;2024-08-12T02:06:18.366Z;2024-08-12T02:06:20Z;[{'id': 5145544721, 'qualifierId': 213, 'value': '4.36'}, {'id': 5145544719, 'qualifierId': 212, 'value': '8.1'}, {'id': 5145544717, 'qualifierId': 141, 'value': '58.1'}, {'id': 5145544713, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145544711, 'qualifierId': 3}, {'id': 5145544715, 'qualifierId': 140, 'value': '30.9'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;58,1;;30,9;8,1;4,36;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;30,9;58,1;;;;;;;0;0;1;49;Ventura County;109;DC;1,0
2708420977;23;49;1;1;51;6gaq85erpkvbyxvivd96wuw44;1;30,0;54,9;2024-08-12T02:06:20.174Z;2024-08-12T02:06:20Z;[];do2o6ka25talswmmillufejqi;D. Rosales;;;enf828qtoce7ha2pttf0qa5uc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;1;51;Ventura County;111;DL;1,0
2708420985;24;1;1;1;51;6gaq85erpkvbyxvivd96wuw44;1;30,0;54,9;2024-08-12T02:06:20.574Z;2024-08-12T02:06:23Z;[{'id': 5145544769, 'qualifierId': 140, 'value': '40.8'}, {'id': 5145544775, 'qualifierId': 213, 'value': '0.47'}, {'id': 5145544767, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145544773, 'qualifierId': 212, 'value': '12.7'}, {'id': 5145544771, 'qualifierId': 141, 'value': '63.3'}, {'id': 5145544765, 'qualifierId': 155}];do2o6ka25talswmmillufejqi;D. Rosales;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;63,3;;40,8;12,7;0,47;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;40,8;63,3;;;;;;;0;0;1;51;Ventura County;111;DL;1,0
