id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_Resume;value_Involved;value_TeamFormation;value_PlayerPosition;value_DirectionOfPlay;value_KickOff;value_Zone;value_Length;value_Angle;value_PassEndY;value_PassEndX;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_BlockedPass;value_KeeperThrow;value_OutOfPlay;value_IntendedTackleTarget;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_Chipped;value_HeadPass;value_LayOff;value_Head;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_AttemptedTackle;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_GoalmouthY;value_Left;value_FreeKick;value_RightFooted;value_GkY;value_OutOfBoxCentre;value_GoalmouthZ;value_GkX;value_NotAssisted;value_SwitchOfPlay;value_FlickOn;value_NotVisible;value_ShirtPull/Holding;value_DeletedEventType;value_OverArm;value_Cross;value_IntentionalAssist;value_Assist;value_LeftFooted;value_BigChance;value_BoxCentre;value_FirstTouch;value_Assisted;value_RegularPlay;value_CloseLeft;value_LowCentre;value_BlockedY;value_IndividualPlay;value_Deflection;value_BlockedX;value_Hands;value_Stooping;value_Collected;value_BoxLeft;value_Blocked;value_LowRight;value_DefBlock;value_Right;value_InSwinger;value_CornerTaken;value_HighClaim;value_GkKickFromHands;value_Handball;value_RecklessOffence;value_High;value_Volley;value_BoxRight;value_DrinksBreak;value_RefereeDelay;value_BlockedCross;value_FromCorner;value_SwerveLeft;value_ByWall;value_OutSwinger;value_HighLeft;value_SmallBoxLeft;value_FantasyAssistTeam;value_GoalShotTimestamp;value_FantasyAssistedBy;value_FantasyAssistType;value_GoalShotGameClock;value_LowLeft;value_FantasyAssistId;value_Minutes;value_GkHoof;value_EndType;value_OutOnSideline;value_NotPastGoalLine;value_BoxDeepRight;value_AdvantagePlayed;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_MisHit;value_HighRight;value_SmallBoxCentre;value_ThroughBall;value_Strong;value_35Centre;value_PlayersCaughtOffside;value_Indirect;value_Argument;value_AerialFoul;value_OtherReason;value_SetPiece;value_ThrowInSetPiece;value_Overrun;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Diving;value_HitWoodwork;value_Scored;value_HighCentre;value_KeeperTouched;value_Saved;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2708390291;12;8;1;0;34;dqx48fglv1l96cyrmjdod0xec;1;64,8;93,7;2024-08-12T00:08:35.632Z;2024-08-12T00:40:03Z;[{'id': 5145374215, 'qualifierId': 56, 'value': 'Left'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;en1shva47w2xa3xslyid67384;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;0;34;Houston Dynamo II;34;FWL;1,0
2708390331;10;5;1;0;34;7pmw399vh2v44cjle4fkklp1w;1;29,4;-1,8;2024-08-12T00:08:36.207Z;2024-08-12T01:07:48Z;[{'id': 5145374399, 'qualifierId': 347}, {'id': 5145473571, 'qualifierId': 233, 'value': '13'}, {'id': 5145374397, 'qualifierId': 56, 'value': 'Back'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;en1shva47w2xa3xslyid67384;Out;;;;;;;;;;;;;;;;;13,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;0;34;St. Louis City II;34;MC;1,0
2708390297;13;5;1;0;34;dqx48fglv1l96cyrmjdod0xec;0;70,6;101,8;2024-08-12T00:08:36.207Z;2024-08-12T01:07:49Z;[{'id': 5145374249, 'qualifierId': 347}, {'id': 5145473579, 'qualifierId': 233, 'value': '10'}, {'id': 5145374247, 'qualifierId': 56, 'value': 'Left'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;en1shva47w2xa3xslyid67384;Out;;;;;;;;;;;;;;;;;10,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;0;34;Houston Dynamo II;34;FWL;1,0
2708390379;11;1;1;0;43;7pmw399vh2v44cjle4fkklp1w;1;27,5;0,0;2024-08-12T00:08:44.431Z;2024-08-12T00:08:49Z;[{'id': 5145374677, 'qualifierId': 1}, {'id': 5145374671, 'qualifierId': 141, 'value': '33.8'}, {'id': 5145374675, 'qualifierId': 213, 'value': '1.94'}, {'id': 5145374667, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145374673, 'qualifierId': 212, 'value': '25.6'}, {'id': 5145374669, 'qualifierId': 140, 'value': '18.8'}, {'id': 5145374665, 'qualifierId': 107}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;25,6;1,94;33,8;18,8;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;18,8;33,8;;;;;;;;0;0;43;St. Louis City II;43;DR;1,0
2708390405;12;1;1;0;47;7pmw399vh2v44cjle4fkklp1w;1;18,8;33,8;2024-08-12T00:08:49.040Z;2024-08-12T00:59:39Z;[{'id': 5145374793, 'qualifierId': 1}, {'id': 5145374787, 'qualifierId': 141, 'value': '85.8'}, {'id': 5145374789, 'qualifierId': 212, 'value': '35.5'}, {'id': 5145374785, 'qualifierId': 140, 'value': '16.3'}, {'id': 5145374791, 'qualifierId': 213, 'value': '1.64'}, {'id': 5145374783, 'qualifierId': 56, 'value': 'Back'}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;35,5;1,64;85,8;16,3;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;16,3;85,8;;;;;;;;0;0;47;St. Louis City II;47;DC;1,0
2708390409;13;3;1;0;50;7pmw399vh2v44cjle4fkklp1w;0;18,9;88,0;2024-08-12T00:08:51.759Z;2024-08-12T01:00:09Z;[{'id': 5145374807, 'qualifierId': 285}, {'id': 5145438861, 'qualifierId': 233, 'value': '14'}, {'id': 5145374805, 'qualifierId': 56, 'value': 'Back'}];ck9v5tgscw65gsjfo00u9p0q1;T. Schmitt;;en1shva47w2xa3xslyid67384;Take On;;;;;;;;;;;;;;;;1,0;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;0;50;St. Louis City II;50;DC;1,0
2708390427;14;7;1;0;50;dqx48fglv1l96cyrmjdod0xec;1;81,1;12,0;2024-08-12T00:08:51.760Z;2024-08-12T01:00:11Z;[{'id': 5145473347, 'qualifierId': 233, 'value': '13'}, {'id': 5145374883, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145374885, 'qualifierId': 286}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;en1shva47w2xa3xslyid67384;Tackle;;;;;;;;;;;;;;;;;13,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;0;50;Houston Dynamo II;50;MC;1,0
2708390447;15;50;1;0;52;dqx48fglv1l96cyrmjdod0xec;1;81,0;18,0;2024-08-12T00:08:53.967Z;2024-08-12T01:07:38Z;[{'id': 5145374965, 'qualifierId': 233, 'value': '14'}, {'id': 5145374937, 'qualifierId': 286}, {'id': 5145374935, 'qualifierId': 56, 'value': 'Right'}];9k050zmkegfu3gdw2b4g4uwwk;C. Glover;;en1shva47w2xa3xslyid67384;Dispossessed;;;;;;;;;;;;;;;;;14,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;0;52;Houston Dynamo II;52;FW;1,0
2708390443;14;7;1;0;52;7pmw399vh2v44cjle4fkklp1w;1;19,0;82,0;2024-08-12T00:08:53.968Z;2024-08-12T01:07:38Z;[{'id': 5145374931, 'qualifierId': 285}, {'id': 5145374929, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145374951, 'qualifierId': 233, 'value': '15'}];ck9v5tgscw65gsjfo00u9p0q1;T. Schmitt;;en1shva47w2xa3xslyid67384;Tackle;;;;;;;;;;;;;;;;1,0;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;0;52;St. Louis City II;52;DC;1,0
2708390481;15;1;1;0;54;7pmw399vh2v44cjle4fkklp1w;1;20,9;59,7;2024-08-12T00:08:55.648Z;2024-08-12T00:09:00Z;[{'id': 5145375077, 'qualifierId': 212, 'value': '23.9'}, {'id': 5145375071, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145375079, 'qualifierId': 213, 'value': '2.52'}, {'id': 5145375073, 'qualifierId': 140, 'value': '2.4'}, {'id': 5145375075, 'qualifierId': 141, 'value': '80.1'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;23,9;2,52;80,1;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;2,4;80,1;;;;;;;;0;0;54;St. Louis City II;54;MC;1,0
2708390485;16;1;1;0;58;7pmw399vh2v44cjle4fkklp1w;0;2,4;80,1;2024-08-12T00:09:00.128Z;2024-08-12T00:09:01Z;[{'id': 5145375181, 'qualifierId': 236}, {'id': 5145375095, 'qualifierId': 141, 'value': '80.6'}, {'id': 5145375099, 'qualifierId': 213, 'value': '0.08'}, {'id': 5145375091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145375097, 'qualifierId': 212, 'value': '4.5'}, {'id': 5145375093, 'qualifierId': 140, 'value': '6.7'}, {'id': 5145375183, 'qualifierId': 233, 'value': '16'}, {'id': 5145375191, 'qualifierId': 286}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;4,5;0,08;80,6;6,7;;16,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;6,7;80,6;;;;;;;;0;0;58;St. Louis City II;58;DC;1,0
2708390497;16;74;1;0;58;dqx48fglv1l96cyrmjdod0xec;1;92,7;12,7;2024-08-12T00:09:00.129Z;2024-08-12T00:39:10Z;[{'id': 5145375199, 'qualifierId': 233, 'value': '16'}, {'id': 5145375171, 'qualifierId': 285}, {'id': 5145375169, 'qualifierId': 56, 'value': 'Right'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;en1shva47w2xa3xslyid67384;Blocked Pass;;;;;;;;;;;;;;;;1,0;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;0;58;Houston Dynamo II;58;FWR;1,0
2708390507;17;52;1;1;0;7pmw399vh2v44cjle4fkklp1w;1;2,9;62,9;2024-08-12T00:09:02.128Z;2024-08-12T00:09:02Z;[];e81zc97bmfjgwo978gplrx46i;X. Valdez;;en1shva47w2xa3xslyid67384;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;1;0;St. Louis City II;60;GK;1,0
2708390557;18;1;1;1;1;7pmw399vh2v44cjle4fkklp1w;1;7,0;55,1;2024-08-12T00:09:03.216Z;2024-08-12T00:09:08Z;[{'id': 5145375453, 'qualifierId': 213, 'value': '5.02'}, {'id': 5145375443, 'qualifierId': 123}, {'id': 5145375447, 'qualifierId': 140, 'value': '12.8'}, {'id': 5145375449, 'qualifierId': 141, 'value': '26.5'}, {'id': 5145375451, 'qualifierId': 212, 'value': '20.4'}, {'id': 5145375445, 'qualifierId': 56, 'value': 'Back'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;20,4;5,02;26,5;12,8;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;12,8;26,5;;;;;;;;0;1;1;St. Louis City II;61;GK;1,0
2708390571;19;1;1;1;6;7pmw399vh2v44cjle4fkklp1w;1;21,4;23,6;2024-08-12T00:09:08.145Z;2024-08-12T00:09:10Z;[{'id': 5145375505, 'qualifierId': 141, 'value': '28.3'}, {'id': 5145375509, 'qualifierId': 212, 'value': '6.0'}, {'id': 5145375497, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145375501, 'qualifierId': 140, 'value': '26.2'}, {'id': 5145375513, 'qualifierId': 213, 'value': '0.57'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;6,0;0,57;28,3;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;26,2;28,3;;;;;;;;0;1;6;St. Louis City II;66;DL;1,0
2708390583;20;1;1;1;9;7pmw399vh2v44cjle4fkklp1w;1;22,5;26,6;2024-08-12T00:09:10.640Z;2024-08-12T00:09:12Z;[{'id': 5145375575, 'qualifierId': 140, 'value': '13.7'}, {'id': 5145375579, 'qualifierId': 212, 'value': '10.9'}, {'id': 5145375577, 'qualifierId': 141, 'value': '18.1'}, {'id': 5145375581, 'qualifierId': 213, 'value': '3.70'}, {'id': 5145375573, 'qualifierId': 56, 'value': 'Back'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;10,9;3,7;18,1;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;13,7;18,1;;;;;;;;0;1;9;St. Louis City II;69;MC;1,0
2708390613;21;1;1;1;10;7pmw399vh2v44cjle4fkklp1w;1;13,7;18,1;2024-08-12T00:09:12.032Z;2024-08-12T00:09:15Z;[{'id': 5145375723, 'qualifierId': 213, 'value': '5.52'}, {'id': 5145375717, 'qualifierId': 140, 'value': '23.9'}, {'id': 5145375719, 'qualifierId': 141, 'value': '3.1'}, {'id': 5145375715, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145375721, 'qualifierId': 212, 'value': '14.8'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;14,8;5,52;3,1;23,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;23,9;3,1;;;;;;;;0;1;10;St. Louis City II;70;DL;1,0
2708390629;22;1;1;1;13;7pmw399vh2v44cjle4fkklp1w;0;23,8;3,2;2024-08-12T00:09:14.928Z;2024-08-12T00:09:16Z;[{'id': 5145375787, 'qualifierId': 140, 'value': '12.4'}, {'id': 5145375793, 'qualifierId': 213, 'value': '3.01'}, {'id': 5145375789, 'qualifierId': 141, 'value': '5.6'}, {'id': 5145375785, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145375791, 'qualifierId': 212, 'value': '12.1'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;12,1;3,01;5,6;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;12,4;5,6;;;;;;;;0;1;13;St. Louis City II;73;DR;1,0
2708390683;17;50;1;1;18;dqx48fglv1l96cyrmjdod0xec;1;89,4;93,6;2024-08-12T00:09:20.288Z;2024-08-12T01:07:38Z;[{'id': 5145376069, 'qualifierId': 286}, {'id': 5145376087, 'qualifierId': 233, 'value': '23'}, {'id': 5145376067, 'qualifierId': 56, 'value': 'Left'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;en1shva47w2xa3xslyid67384;Dispossessed;;;;;;;;;;;;;;;;;23,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;1;18;Houston Dynamo II;78;MC;1,0
2708390665;23;7;1;1;18;7pmw399vh2v44cjle4fkklp1w;1;10,6;6,4;2024-08-12T00:09:20.289Z;2024-08-12T01:07:38Z;[{'id': 5145375965, 'qualifierId': 285}, {'id': 5145375963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145376071, 'qualifierId': 233, 'value': '17'}, {'id': 5145376483, 'qualifierId': 167}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;en1shva47w2xa3xslyid67384;Tackle;;;;;;;;;;;;;;;;1,0;17,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;1;18;St. Louis City II;78;DL;1,0
2708390785;18;5;1;1;20;dqx48fglv1l96cyrmjdod0xec;1;92,9;101,2;2024-08-12T00:09:22.241Z;2024-08-12T01:07:49Z;[{'id': 5145376573, 'qualifierId': 347}, {'id': 5145376605, 'qualifierId': 233, 'value': '24'}, {'id': 5145376571, 'qualifierId': 56, 'value': 'Left'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;en1shva47w2xa3xslyid67384;Out;;;;;;;;;;;;;;;;;24,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;1;20;Houston Dynamo II;80;MC;1,0
2708390733;24;5;1;1;20;7pmw399vh2v44cjle4fkklp1w;0;7,1;-1,2;2024-08-12T00:09:22.241Z;2024-08-12T01:07:49Z;[{'id': 5145376613, 'qualifierId': 233, 'value': '18'}, {'id': 5145376281, 'qualifierId': 347}, {'id': 5145376279, 'qualifierId': 56, 'value': 'Back'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;en1shva47w2xa3xslyid67384;Out;;;;;;;;;;;;;;;;;18,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;1;20;St. Louis City II;80;DL;1,0
2708390833;19;1;1;1;37;dqx48fglv1l96cyrmjdod0xec;1;94,8;100,0;2024-08-12T00:09:38.440Z;2024-08-12T01:08:01Z;[{'id': 5145376777, 'qualifierId': 107}, {'id': 5145376787, 'qualifierId': 213, 'value': '4.63'}, {'id': 5145376781, 'qualifierId': 140, 'value': '94.0'}, {'id': 5145376785, 'qualifierId': 212, 'value': '10.2'}, {'id': 5145376779, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145376783, 'qualifierId': 141, 'value': '86.4'}];1b1vsi0l9xd0xy42q4p1bdk44;L. Demitra;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;10,2;4,63;86,4;94,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;94,0;86,4;;;;;;;;0;1;37;Houston Dynamo II;97;DC;1,0
2708390823;25;83;1;1;40;7pmw399vh2v44cjle4fkklp1w;0;13,8;8,6;2024-08-12T00:09:41.857Z;2024-08-12T00:09:44Z;[{'id': 5145376843, 'qualifierId': 399, 'value': '9k050zmkegfu3gdw2b4g4uwwk'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;en1shva47w2xa3xslyid67384;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;1;40;St. Louis City II;100;DR;1,0
2708390843;20;1;1;1;41;dqx48fglv1l96cyrmjdod0xec;1;93,7;94,3;2024-08-12T00:09:42.679Z;2024-08-12T00:09:44Z;[{'id': 5145376827, 'qualifierId': 140, 'value': '86.9'}, {'id': 5145376833, 'qualifierId': 213, 'value': '3.07'}, {'id': 5145376829, 'qualifierId': 141, 'value': '95.1'}, {'id': 5145376831, 'qualifierId': 212, 'value': '7.2'}, {'id': 5145376823, 'qualifierId': 56, 'value': 'Left'}];9k050zmkegfu3gdw2b4g4uwwk;C. Glover;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;7,2;3,07;95,1;86,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;86,9;95,1;;;;;;;;0;1;41;Houston Dynamo II;101;FW;1,0
2708390853;21;1;1;1;42;dqx48fglv1l96cyrmjdod0xec;1;86,9;95,1;2024-08-12T00:09:44.024Z;2024-08-12T00:09:45Z;[{'id': 5145376863, 'qualifierId': 140, 'value': '90.8'}, {'id': 5145376865, 'qualifierId': 141, 'value': '84.1'}, {'id': 5145376869, 'qualifierId': 213, 'value': '5.21'}, {'id': 5145376867, 'qualifierId': 212, 'value': '8.5'}, {'id': 5145376861, 'qualifierId': 56, 'value': 'Left'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;8,5;5,21;84,1;90,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;90,8;84,1;;;;;;;;0;1;42;Houston Dynamo II;102;DC;1,0
