id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_Involved;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_Resume;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Length;value_Angle;value_PassEndX;value_Zone;value_Offensive;value_OppositeRelatedEventId;value_OutOfPlay;value_Defensive;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_DeletedEventType;value_TakeOnOvertake;value_LayOff;value_Chipped;value_Head;value_TouchTypePass;value_LongBall;value_IntendedTackleTarget;value_IntentionalAssist;value_LeftFooted;value_OutSwinger;value_Assist;value_Cross;value_GoalmouthZ;value_BoxCentre;value_Assisted;value_BigChance;value_RegularPlay;value_FirstTouch;value_LowCentre;value_BlockedY;value_RelatedEventId;value_GoalmouthY;value_BlockedX;value_Hands;value_MediumGkIntervention;value_Standing;value_Collected;value_KeeperThrow;value_OverArm;value_PullBack;value_Blocked;value_GkX;value_GkY;value_NotAssisted;value_DefBlock;value_OtherObstacle;value_BallHitsReferee;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_SwitchOfPlay;value_HeadPass;value_TakeOnSpace;value_BoxRight;value_RightFooted;value_IndividualPlay;value_LowRight;value_Diving;value_BlockedPass;value_Launch;value_SwerveRight;value_CloseHigh;value_NextEventGoalKick;value_Low;value_GoalKick;value_ThroughBall;value_Volley;value_1On1;value_NotVisible;value_LowGkIntervention;value_LeadingToGoal;value_RelatedError1Id;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_ShirtPull/Holding;value_YellowCard;value_RecklessOffence;value_Defensive1V1;value_FastBreak;value_ParriedSafe;value_Left;value_Right;value_CornerTaken;value_InSwinger;value_HighClaim;value_HighGkIntervention;value_Shove/Push;value_OutOfBoxCentre;value_SmallBoxCentre;value_High;value_SwerveMoving;value_PersistentInfringement;value_Overrun;value_LastLine;value_Minutes;value_PlayersCaughtOffside;value_Indirect;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_FlickOn;value_TacticalFoul;value_HitBar;value_HitWoodwork;value_HighLeft;value_ParriedDanger;value_FromCorner;value_2NdAssist;value_2NdRelatedEventId;value_SmallBoxLeft;value_2NdAssisted;value_CoachId;value_Dissent;value_CloseRight;value_BoxLeft;value_Stooping;value_Feet;value_LowLeft;value_Caught;value_Injury;value_InjuredPlayerId;value_CaptainChange;value_Straight;value_DrivenCross;value_Deflection;value_OverhitCross;value_IncorrectOutOfPlayDecision;value_GkKickFromHands;value_AerialFoul;value_DangerousPlay;value_HighRight;value_TimeWasting;value_GkHoof;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2665955385;8;1;1;0;14;5icuo8utnztpsd9l03gdd68dl;1;35,6;64,9;2024-04-01T00:03:49.258Z;2024-04-01T00:03:53Z;[{'id': 4913853423, 'qualifierId': 212, 'value': '14.2'}, {'id': 4913853425, 'qualifierId': 213, 'value': '4.43'}, {'id': 4913853417, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913853421, 'qualifierId': 141, 'value': '44.8'}, {'id': 4913853419, 'qualifierId': 140, 'value': '31.8'}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;44,8;;14,2;4,43;31,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;31,8;44,8;;;;;;;0;0;0;14;Ventura County;14;DC;1,0
2665955407;9;1;1;0;18;5icuo8utnztpsd9l03gdd68dl;1;31,7;44,3;2024-04-01T00:03:53.435Z;2024-04-01T00:03:56Z;[{'id': 4913853511, 'qualifierId': 213, 'value': '1.66'}, {'id': 4913853507, 'qualifierId': 141, 'value': '68.9'}, {'id': 4913853509, 'qualifierId': 212, 'value': '16.8'}, {'id': 4913853505, 'qualifierId': 140, 'value': '30.3'}, {'id': 4913853503, 'qualifierId': 56, 'value': 'Back'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;68,9;;16,8;1,66;30,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;30,3;68,9;;;;;;;0;0;0;18;Ventura County;18;DL;1,0
2665955431;10;1;1;0;21;5icuo8utnztpsd9l03gdd68dl;1;30,3;68,9;2024-04-01T00:03:55.931Z;2024-04-01T00:03:59Z;[{'id': 4913853629, 'qualifierId': 213, 'value': '4.74'}, {'id': 4913853625, 'qualifierId': 141, 'value': '39.9'}, {'id': 4913853623, 'qualifierId': 140, 'value': '30.8'}, {'id': 4913853621, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913853627, 'qualifierId': 212, 'value': '19.7'}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;39,9;;19,7;4,74;30,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;30,8;39,9;;;;;;;0;0;0;21;Ventura County;21;DC;1,0
2665955465;11;1;1;0;24;5icuo8utnztpsd9l03gdd68dl;1;29,9;34,1;2024-04-01T00:03:59.195Z;2024-04-01T00:04:03Z;[{'id': 4913853793, 'qualifierId': 213, 'value': '4.93'}, {'id': 4913853785, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913853787, 'qualifierId': 140, 'value': '34.4'}, {'id': 4913853791, 'qualifierId': 212, 'value': '21.5'}, {'id': 4913853789, 'qualifierId': 141, 'value': '3.2'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;3,2;;21,5;4,93;34,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;34,4;3,2;;;;;;;0;0;0;24;Ventura County;24;DL;1,0
2665955471;12;50;1;0;27;5icuo8utnztpsd9l03gdd68dl;1;33,4;12,0;2024-04-01T00:04:02.503Z;2024-04-01T00:04:04Z;[{'id': 4913853805, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913853807, 'qualifierId': 286}, {'id': 4913853863, 'qualifierId': 233, 'value': '3'}];4s56s6f9nw96wergw7ix5zp0q;O. O'Malley;;;bz6mhqvaqwbfrycmf8navzq50;Dispossessed;;;;;;;;;;;;;;;;1,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;0;27;Ventura County;27;DR;1,0
2665955463;3;7;1;0;27;8ijkk62897so5r3bq0wgwx4bu;1;66,6;88,0;2024-04-01T00:04:02.504Z;2024-04-05T10:11:01Z;[{'id': 4922776489, 'qualifierId': 167}, {'id': 4913853839, 'qualifierId': 233, 'value': '12'}, {'id': 4913853843, 'qualifierId': 285}, {'id': 4922776491, 'qualifierId': 385}, {'id': 4913853781, 'qualifierId': 56, 'value': 'Left'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;bz6mhqvaqwbfrycmf8navzq50;Tackle;;;;;;;;;;;;;;;;;12,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;0;27;Tacoma Defiance;27;DC;1,0
2665955475;4;5;1;0;28;8ijkk62897so5r3bq0wgwx4bu;0;68,6;101,0;2024-04-01T00:04:03.688Z;2024-04-01T00:04:12Z;[{'id': 4913854007, 'qualifierId': 233, 'value': '13'}, {'id': 4913853823, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913853825, 'qualifierId': 347}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;bz6mhqvaqwbfrycmf8navzq50;Out;;;;;;;;;;;;;;;;;13,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;0;28;Tacoma Defiance;28;DC;1,0
2665955517;13;5;1;0;28;5icuo8utnztpsd9l03gdd68dl;1;31,4;-1,0;2024-04-01T00:04:03.688Z;2024-04-01T00:24:36Z;[{'id': 4913853995, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913853999, 'qualifierId': 233, 'value': '4'}, {'id': 4913853997, 'qualifierId': 347}];4s56s6f9nw96wergw7ix5zp0q;O. O'Malley;;;bz6mhqvaqwbfrycmf8navzq50;Out;;;;;;;;;;;;;;;;;4,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;0;28;Ventura County;28;DR;1,0
2665955537;14;1;1;0;36;5icuo8utnztpsd9l03gdd68dl;0;31,5;0,0;2024-04-01T00:04:11.755Z;2024-04-01T00:04:14Z;[{'id': 4913854087, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913854089, 'qualifierId': 140, 'value': '44.5'}, {'id': 4913854091, 'qualifierId': 141, 'value': '9.6'}, {'id': 4913854085, 'qualifierId': 107}, {'id': 4913854093, 'qualifierId': 212, 'value': '15.6'}, {'id': 4913854095, 'qualifierId': 213, 'value': '0.51'}];4s56s6f9nw96wergw7ix5zp0q;O. O'Malley;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;9,6;;15,6;0,51;44,5;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;44,5;9,6;;;;;;;0;0;0;36;Ventura County;36;DR;1,0
2665955543;5;8;1;0;39;8ijkk62897so5r3bq0wgwx4bu;1;56,5;79,4;2024-04-01T00:04:14.695Z;2024-04-05T10:11:23Z;[{'id': 4922777001, 'qualifierId': 383}, {'id': 4913854113, 'qualifierId': 56, 'value': 'Left'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;bz6mhqvaqwbfrycmf8navzq50;Interception;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;0;39;Tacoma Defiance;39;DC;1,0
2665955545;6;49;1;0;40;8ijkk62897so5r3bq0wgwx4bu;1;60,5;81,2;2024-04-01T00:04:15.144Z;2024-04-01T00:55:30Z;[];e23yyl43xtcve09dx234uuj8;A. Essengue;;;bz6mhqvaqwbfrycmf8navzq50;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;0;40;Tacoma Defiance;40;DC;1,0
2665955549;7;43;1;0;40;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-04-01T00:04:15.463Z;2024-04-18T11:08:13Z;[{'id': 4959258725, 'qualifierId': 144, 'value': '3'}, {'id': 4913854133, 'qualifierId': 286, 'value': '0'}, {'id': 4913854131, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913854193, 'qualifierId': 233, 'value': '15'}, {'id': 4922777205, 'qualifierId': 465, 'value': '0'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;bz6mhqvaqwbfrycmf8navzq50;Deleted event;;;;;;;;;;;;;;;;0,0;15,0;;;;;;;3,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;0;40;Tacoma Defiance;40;DC;1,0
2665955557;15;43;1;0;40;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-04-01T00:04:15.463Z;2024-04-18T11:08:14Z;[{'id': 4913854165, 'qualifierId': 285, 'value': '0'}, {'id': 4959258741, 'qualifierId': 144, 'value': '45'}, {'id': 4913854161, 'qualifierId': 56, 'value': 'Back'}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;bz6mhqvaqwbfrycmf8navzq50;Deleted event;;;;;;;;;;;;;;;;;;;0,0;;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;0;40;Ventura County;40;AMC;1,0
2665955573;8;1;1;0;41;8ijkk62897so5r3bq0wgwx4bu;1;61,6;82,9;2024-04-01T00:04:15.961Z;2024-04-01T00:55:34Z;[{'id': 4913854247, 'qualifierId': 140, 'value': '62.0'}, {'id': 4913854251, 'qualifierId': 212, 'value': '7.0'}, {'id': 4913854249, 'qualifierId': 141, 'value': '93.2'}, {'id': 4913854253, 'qualifierId': 213, 'value': '1.51'}, {'id': 4913854243, 'qualifierId': 56, 'value': 'Left'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;93,2;;7,0;1,51;62,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;62,0;93,2;;;;;;;0;0;0;41;Tacoma Defiance;41;DC;1,0
2665955583;9;1;1;0;43;8ijkk62897so5r3bq0wgwx4bu;0;66,3;92,0;2024-04-01T00:04:18.679Z;2024-04-01T00:04:19Z;[{'id': 4913854273, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913854275, 'qualifierId': 140, 'value': '62.6'}, {'id': 4913854277, 'qualifierId': 141, 'value': '84.5'}, {'id': 4913854279, 'qualifierId': 212, 'value': '6.4'}, {'id': 4913854281, 'qualifierId': 213, 'value': '4.06'}];b4hm7o0o1tlssg0aa1psm704q;G. Vivi;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;84,5;;6,4;4,06;62,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;62,6;84,5;;;;;;;0;0;0;43;Tacoma Defiance;43;ML;1,0
2665955587;16;8;1;0;46;5icuo8utnztpsd9l03gdd68dl;1;37,5;15,1;2024-04-01T00:04:21.003Z;2024-04-05T10:11:58Z;[{'id': 4922777707, 'qualifierId': 385}, {'id': 4913854297, 'qualifierId': 56, 'value': 'Back'}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;bz6mhqvaqwbfrycmf8navzq50;Interception;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;0;46;Ventura County;46;AMC;1,0
2665955609;10;1;1;0;47;8ijkk62897so5r3bq0wgwx4bu;1;65,7;82,1;2024-04-01T00:04:22.344Z;2024-04-01T00:04:23Z;[{'id': 4913854383, 'qualifierId': 141, 'value': '66.0'}, {'id': 4913854385, 'qualifierId': 212, 'value': '14.7'}, {'id': 4913854379, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913854387, 'qualifierId': 213, 'value': '3.98'}, {'id': 4913854381, 'qualifierId': 140, 'value': '56.3'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;66,0;;14,7;3,98;56,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;56,3;66,0;;;;;;;0;0;0;47;Tacoma Defiance;47;DC;1,0
2665955647;11;1;1;0;48;8ijkk62897so5r3bq0wgwx4bu;1;56,4;66,0;2024-04-01T00:04:23.688Z;2024-04-01T00:04:28Z;[{'id': 4913854505, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913854513, 'qualifierId': 213, 'value': '4.32'}, {'id': 4913854509, 'qualifierId': 141, 'value': '31.0'}, {'id': 4913854507, 'qualifierId': 140, 'value': '46.9'}, {'id': 4913854511, 'qualifierId': 212, 'value': '25.8'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;31,0;;25,8;4,32;46,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;46,9;31,0;;;;;;;0;0;0;48;Tacoma Defiance;48;MC;1,0
2665955651;12;1;1;0;53;8ijkk62897so5r3bq0wgwx4bu;1;46,7;30,6;2024-04-01T00:04:27.960Z;2024-04-01T00:04:29Z;[{'id': 4913854537, 'qualifierId': 212, 'value': '18.3'}, {'id': 4913854531, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913854535, 'qualifierId': 141, 'value': '13.2'}, {'id': 4913854533, 'qualifierId': 140, 'value': '60.0'}, {'id': 4913854539, 'qualifierId': 213, 'value': '5.58'}];7x3sqcf8wtq2qwyqcbv2itw8a;M. Cuevas;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;13,2;;18,3;5,58;60,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;60,0;13,2;;;;;;;0;0;0;53;Tacoma Defiance;53;DR;1,0
2665955657;13;1;1;0;54;8ijkk62897so5r3bq0wgwx4bu;1;60,0;13,2;2024-04-01T00:04:29.592Z;2024-04-01T00:04:30Z;[{'id': 4913854557, 'qualifierId': 212, 'value': '10.9'}, {'id': 4913854559, 'qualifierId': 213, 'value': '2.64'}, {'id': 4913854551, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913854553, 'qualifierId': 140, 'value': '50.9'}, {'id': 4913854555, 'qualifierId': 141, 'value': '20.9'}];5iy3sz4b3mokizd2qlcskl5d6;J. Pérez;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;20,9;;10,9;2,64;50,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;50,9;20,9;;;;;;;0;0;0;54;Tacoma Defiance;54;MR;1,0
2665955663;14;1;1;0;55;8ijkk62897so5r3bq0wgwx4bu;1;45,3;22,7;2024-04-01T00:04:30.297Z;2024-04-05T10:12:25Z;[{'id': 4913854589, 'qualifierId': 213, 'value': '2.22'}, {'id': 4913854585, 'qualifierId': 141, 'value': '36.4'}, {'id': 4913854583, 'qualifierId': 140, 'value': '38.5'}, {'id': 4913854587, 'qualifierId': 212, 'value': '11.7'}, {'id': 4913854581, 'qualifierId': 56, 'value': 'Back'}];7x3sqcf8wtq2qwyqcbv2itw8a;M. Cuevas;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;36,4;;11,7;2,22;38,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;38,5;36,4;;;;;;;0;0;0;55;Tacoma Defiance;55;DR;1,0
2665955675;15;1;1;0;57;8ijkk62897so5r3bq0wgwx4bu;1;39,9;37,6;2024-04-01T00:04:31.832Z;2024-04-01T00:04:32Z;[{'id': 4913854653, 'qualifierId': 212, 'value': '10.9'}, {'id': 4913854655, 'qualifierId': 213, 'value': '5.56'}, {'id': 4913854649, 'qualifierId': 140, 'value': '47.7'}, {'id': 4913854651, 'qualifierId': 141, 'value': '27.0'}, {'id': 4913854647, 'qualifierId': 56, 'value': 'Back'}];e7q60ne93c6289xwnt9zj65wq;M. Ferkranus;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;27,0;;10,9;5,56;47,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;47,7;27,0;;;;;;;0;0;0;57;Tacoma Defiance;57;DL;1,0
2665955689;16;1;1;0;57;8ijkk62897so5r3bq0wgwx4bu;1;47,9;27,7;2024-04-01T00:04:32.664Z;2024-04-18T11:10:44Z;[{'id': 4913854683, 'qualifierId': 140, 'value': '39.7'}, {'id': 4913854685, 'qualifierId': 141, 'value': '12.2'}, {'id': 4913854689, 'qualifierId': 213, 'value': '4.03'}, {'id': 4959260873, 'qualifierId': 156}, {'id': 4913854681, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913854687, 'qualifierId': 212, 'value': '13.6'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;12,2;;13,6;4,03;39,7;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;39,7;12,2;;;;;;;0;0;0;57;Tacoma Defiance;57;MC;1,0
2665955701;17;1;1;1;0;8ijkk62897so5r3bq0wgwx4bu;0;34,9;9,4;2024-04-01T00:04:35.224Z;2024-04-01T00:04:36Z;[{'id': 4913854735, 'qualifierId': 140, 'value': '64.2'}, {'id': 4913854733, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913854739, 'qualifierId': 212, 'value': '31.0'}, {'id': 4913854741, 'qualifierId': 213, 'value': '6.17'}, {'id': 4913854731, 'qualifierId': 155}, {'id': 4913854737, 'qualifierId': 141, 'value': '4.3'}];7x3sqcf8wtq2qwyqcbv2itw8a;M. Cuevas;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;4,3;;31,0;6,17;64,2;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;64,2;4,3;;;;;;;0;0;1;0;Tacoma Defiance;60;DR;1,0
