id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Resume;value_Captain;value_TeamKit;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Length;value_Angle;value_KickOff;value_PassEndY;value_LongBall;value_PlayersCaughtOffside;value_HeadPass;value_DeletedEventType;value_Indirect;value_FreeKickTaken;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_TouchTypeControl;value_Chipped;value_Offensive;value_Defensive;value_OutOfPlay;value_LowGkIntervention;value_KeeperThrow;value_BlockedPass;value_IntendedTackleTarget;value_GoalmouthY;value_OutOfBoxCentre;value_IndividualPlay;value_LowCentre;value_GoalmouthZ;value_LeftFooted;value_BlockedX;value_BlockedY;value_Assisted;value_RelatedEventId;value_RegularPlay;value_Collected;value_Diving;value_Hands;value_Launch;value_GkHoof;value_TakeOnSpace;value_TouchTypeClearance;value_Defensive1V1;value_AttemptedTackle;value_Foul;value_Direct;value_Head;value_TouchTypePass;value_GkY;value_Blocked;value_FreeKick;value_GkX;value_NotAssisted;value_DefBlock;value_FirstTouch;value_HighLeft;value_Volley;value_SetPiece;value_NextEventGoalKick;value_Low;value_GoalKick;value_Left;value_InSwinger;value_RightFooted;value_Cross;value_CornerTaken;value_LayOff;value_Assist;value_IntentionalAssist;value_BigChance;value_LowLeft;value_BoxCentre;value_ParriedSafe;value_Standing;value_Stooping;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_OutSwinger;value_Shove/Push;value_FromCorner;value_High;value_CloseRight;value_Right;value_HighGkIntervention;value_NotVisible;value_FlickOn;value_SwitchOfPlay;value_MediumGkIntervention;value_SmallBoxCentre;value_CloseLeft;value_BoxLeft;value_BoxDeepLeft;value_Feet;value_Sliding;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_BoxRight;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Tap;value_Handball;value_CloseHigh;value_MisHit;value_Dissent;value_SixYardBlocked;value_SavedOffLine;value_LastLine;value_LowRight;value_FastBreak;value_OverArm;value_Injury;value_HighClaim;value_GkKickFromHands;value_Overrun;value_TakeOnOvertake;value_ThroughBall;value_1On1;value_GkChallenge;value_HighRight;value_RedCard;value_SeriousFoul;value_Deflection;value_RecklessOffence;value_ViolentConduct;value_Argument;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728605999;11;1;1;0;49;8ijkk62897so5r3bq0wgwx4bu;1;9,9;97,2;2024-09-30T02:08:45.592Z;2024-09-30T02:08:48Z;[{'id': 5256321185, 'qualifierId': 212, 'value': '28.2'}, {'id': 5256321183, 'qualifierId': 141, 'value': '98.6'}, {'id': 5256321181, 'qualifierId': 140, 'value': '36.7'}, {'id': 5256321179, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256321177, 'qualifierId': 155}, {'id': 5256321187, 'qualifierId': 213, 'value': '0.03'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;36,7;28,2;0,03;;98,6;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;36,7;98,6;;;;;;;0;0;0;49;St. Louis City II;49;DC;1,0
2728606001;12;50;1;0;52;8ijkk62897so5r3bq0wgwx4bu;1;34,0;98,0;2024-09-30T02:08:47.911Z;2024-09-30T02:08:54Z;[{'id': 5256321191, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256321271, 'qualifierId': 233, 'value': '12'}, {'id': 5256321193, 'qualifierId': 286}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;i8vk8y0611mmh1sz7o7li0wk;Dispossessed;;;;;;;;;;;;;;;;;;;;;;;12,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;0;52;St. Louis City II;52;FW;1,0
2728606021;12;7;1;0;52;dqx48fglv1l96cyrmjdod0xec;0;66,0;2,0;2024-09-30T02:08:47.912Z;2024-10-03T05:53:27Z;[{'id': 5262160113, 'qualifierId': 383}, {'id': 5256321263, 'qualifierId': 233, 'value': '12'}, {'id': 5256321267, 'qualifierId': 285}, {'id': 5256321259, 'qualifierId': 56, 'value': 'Right'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;i8vk8y0611mmh1sz7o7li0wk;Tackle;;;;;;;;;;;;;;;;;;;;;;;12,0;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;0;52;Ventura County;52;MC;1,0
2728606015;13;50;1;0;54;8ijkk62897so5r3bq0wgwx4bu;1;32,8;96,8;2024-09-30T02:08:50.103Z;2024-09-30T02:08:56Z;[{'id': 5256321249, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256321355, 'qualifierId': 233, 'value': '13'}, {'id': 5256321251, 'qualifierId': 285}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;i8vk8y0611mmh1sz7o7li0wk;Dispossessed;;;;;;;;;;;;;;;;;;;;;;;13,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;0;54;St. Louis City II;54;FW;1,0
2728606033;13;7;1;0;54;dqx48fglv1l96cyrmjdod0xec;1;67,2;3,2;2024-09-30T02:08:50.104Z;2024-10-03T05:53:30Z;[{'id': 5256321299, 'qualifierId': 167}, {'id': 5256321301, 'qualifierId': 56, 'value': 'Right'}, {'id': 5256321313, 'qualifierId': 286}, {'id': 5256321309, 'qualifierId': 233, 'value': '13'}, {'id': 5262160121, 'qualifierId': 383}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;i8vk8y0611mmh1sz7o7li0wk;Tackle;;;;;;;;;;;;;;;;;;;;;;;13,0;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;0;54;Ventura County;54;MC;1,0
2728606049;14;5;1;0;55;dqx48fglv1l96cyrmjdod0xec;0;61,7;-1,8;2024-09-30T02:08:51.064Z;2024-09-30T02:40:42Z;[{'id': 5256321471, 'qualifierId': 233, 'value': '14'}, {'id': 5256321399, 'qualifierId': 347}, {'id': 5256321397, 'qualifierId': 56, 'value': 'Right'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;i8vk8y0611mmh1sz7o7li0wk;Out;;;;;;;;;;;;;;;;;;;;;;1,0;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;0;55;Ventura County;55;MC;1,0
2728606061;14;5;1;0;55;8ijkk62897so5r3bq0wgwx4bu;1;38,3;101,8;2024-09-30T02:08:51.064Z;2024-09-30T02:40:42Z;[{'id': 5256321447, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256321449, 'qualifierId': 347}, {'id': 5256321467, 'qualifierId': 233, 'value': '14'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;i8vk8y0611mmh1sz7o7li0wk;Out;;;;;;;;;;;;;;;;;;;;;;1,0;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;0;55;St. Louis City II;55;FW;1,0
2728606069;15;1;1;1;3;8ijkk62897so5r3bq0wgwx4bu;1;33,0;100,0;2024-09-30T02:08:58.888Z;2024-09-30T02:09:00Z;[{'id': 5256321491, 'qualifierId': 107}, {'id': 5256321495, 'qualifierId': 140, 'value': '30.9'}, {'id': 5256321493, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256321497, 'qualifierId': 141, 'value': '93.9'}, {'id': 5256321501, 'qualifierId': 213, 'value': '4.33'}, {'id': 5256321499, 'qualifierId': 212, 'value': '5.9'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;30,9;5,9;4,33;;93,9;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;30,9;93,9;;;;;;;0;0;1;3;St. Louis City II;63;DC;1,0
2728606079;16;1;1;1;4;8ijkk62897so5r3bq0wgwx4bu;1;30,9;93,9;2024-09-30T02:08:59.975Z;2024-09-30T02:09:01Z;[{'id': 5256321527, 'qualifierId': 141, 'value': '97.8'}, {'id': 5256321531, 'qualifierId': 213, 'value': '1.30'}, {'id': 5256321523, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256321529, 'qualifierId': 212, 'value': '2.8'}, {'id': 5256321525, 'qualifierId': 140, 'value': '31.6'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;31,6;2,8;1,3;;97,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;31,6;97,8;;;;;;;0;0;1;4;St. Louis City II;64;MC;1,0
2728606087;17;1;1;1;5;8ijkk62897so5r3bq0wgwx4bu;1;31,6;97,8;2024-09-30T02:09:01.671Z;2024-09-30T02:09:04Z;[{'id': 5256321557, 'qualifierId': 141, 'value': '85.4'}, {'id': 5256321559, 'qualifierId': 212, 'value': '16.2'}, {'id': 5256321555, 'qualifierId': 140, 'value': '18.4'}, {'id': 5256321561, 'qualifierId': 213, 'value': '3.69'}, {'id': 5256321553, 'qualifierId': 56, 'value': 'Back'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;18,4;16,2;3,69;;85,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;18,4;85,4;;;;;;;0;0;1;5;St. Louis City II;65;DC;1,0
2728606121;18;1;1;1;8;8ijkk62897so5r3bq0wgwx4bu;1;18,7;74,4;2024-09-30T02:09:04.183Z;2024-09-30T02:09:09Z;[{'id': 5256321715, 'qualifierId': 140, 'value': '16.5'}, {'id': 5256321713, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256321721, 'qualifierId': 213, 'value': '4.61'}, {'id': 5256321719, 'qualifierId': 212, 'value': '22.4'}, {'id': 5256321717, 'qualifierId': 141, 'value': '41.6'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;16,5;22,4;4,61;;41,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;16,5;41,6;;;;;;;0;0;1;8;St. Louis City II;68;DC;1,0
2728606133;19;1;1;1;13;8ijkk62897so5r3bq0wgwx4bu;1;19,8;30,7;2024-09-30T02:09:09.015Z;2024-09-30T02:09:11Z;[{'id': 5256321763, 'qualifierId': 141, 'value': '45.1'}, {'id': 5256321765, 'qualifierId': 212, 'value': '13.0'}, {'id': 5256321761, 'qualifierId': 140, 'value': '11.7'}, {'id': 5256321767, 'qualifierId': 213, 'value': '2.29'}, {'id': 5256321759, 'qualifierId': 56, 'value': 'Back'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;11,7;13,0;2,29;;45,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;11,7;45,1;;;;;;;0;0;1;13;St. Louis City II;73;DL;1,0
2728606143;20;1;1;1;15;8ijkk62897so5r3bq0wgwx4bu;1;11,7;45,1;2024-09-30T02:09:11.159Z;2024-09-30T02:09:14Z;[{'id': 5256321815, 'qualifierId': 213, 'value': '4.78'}, {'id': 5256321809, 'qualifierId': 140, 'value': '12.8'}, {'id': 5256321813, 'qualifierId': 212, 'value': '18.1'}, {'id': 5256321811, 'qualifierId': 141, 'value': '18.5'}, {'id': 5256321807, 'qualifierId': 56, 'value': 'Back'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;12,8;18,1;4,78;;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;12,8;18,5;;;;;;;0;0;1;15;St. Louis City II;75;GK;1,0
2728606161;21;1;1;1;18;8ijkk62897so5r3bq0wgwx4bu;1;12,8;18,5;2024-09-30T02:09:13.943Z;2024-09-30T02:09:17Z;[{'id': 5256321903, 'qualifierId': 213, 'value': '5.50'}, {'id': 5256321897, 'qualifierId': 140, 'value': '21.3'}, {'id': 5256321901, 'qualifierId': 212, 'value': '12.6'}, {'id': 5256321899, 'qualifierId': 141, 'value': '5.5'}, {'id': 5256321895, 'qualifierId': 56, 'value': 'Back'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;21,3;12,6;5,5;;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;21,3;5,5;;;;;;;0;0;1;18;St. Louis City II;78;DL;1,0
2728606175;22;1;1;1;21;8ijkk62897so5r3bq0wgwx4bu;0;25,7;3,4;2024-09-30T02:09:16.968Z;2024-09-30T02:09:21Z;[{'id': 5256321981, 'qualifierId': 140, 'value': '83.5'}, {'id': 5256321985, 'qualifierId': 212, 'value': '63.3'}, {'id': 5256321983, 'qualifierId': 141, 'value': '29.7'}, {'id': 5256321987, 'qualifierId': 213, 'value': '0.29'}, {'id': 5256321977, 'qualifierId': 155}, {'id': 5256321989, 'qualifierId': 1}, {'id': 5256321979, 'qualifierId': 56, 'value': 'Center'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;83,5;63,3;0,29;;29,7;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;83,5;29,7;;;;;;;0;0;1;21;St. Louis City II;81;DR;1,0
2728606179;15;52;1;1;26;dqx48fglv1l96cyrmjdod0xec;1;13,0;57,8;2024-09-30T02:09:22.087Z;2024-10-03T05:54:04Z;[{'id': 5262160241, 'qualifierId': 376}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;i8vk8y0611mmh1sz7o7li0wk;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;1;26;Ventura County;86;GK;1,0
2728606193;16;1;1;1;27;dqx48fglv1l96cyrmjdod0xec;1;13,0;57,8;2024-09-30T02:09:23.384Z;2024-09-30T02:09:27Z;[{'id': 5256322121, 'qualifierId': 212, 'value': '15.6'}, {'id': 5256322119, 'qualifierId': 141, 'value': '76.0'}, {'id': 5256322117, 'qualifierId': 140, 'value': '22.0'}, {'id': 5256322123, 'qualifierId': 213, 'value': '0.92'}, {'id': 5256322113, 'qualifierId': 123}, {'id': 5256322115, 'qualifierId': 56, 'value': 'Back'}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;22,0;15,6;0,92;;76,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;22,0;76,0;;;;;;;0;0;1;27;Ventura County;87;GK;1,0
2728606203;17;1;1;1;31;dqx48fglv1l96cyrmjdod0xec;1;24,3;75,0;2024-09-30T02:09:27.768Z;2024-09-30T02:09:29Z;[{'id': 5256322165, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256322173, 'qualifierId': 213, 'value': '4.70'}, {'id': 5256322169, 'qualifierId': 141, 'value': '45.7'}, {'id': 5256322171, 'qualifierId': 212, 'value': '19.9'}, {'id': 5256322167, 'qualifierId': 140, 'value': '24.1'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;24,1;19,9;4,7;;45,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;24,1;45,7;;;;;;;0;0;1;31;Ventura County;91;DC;1,0
2728606217;18;1;1;1;33;dqx48fglv1l96cyrmjdod0xec;1;24,1;45,7;2024-09-30T02:09:29.448Z;2024-09-30T02:09:33Z;[{'id': 5256322225, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256322231, 'qualifierId': 212, 'value': '26.5'}, {'id': 5256322229, 'qualifierId': 141, 'value': '10.3'}, {'id': 5256322233, 'qualifierId': 213, 'value': '5.15'}, {'id': 5256322227, 'qualifierId': 140, 'value': '34.7'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;34,7;26,5;5,15;;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;34,7;10,3;;;;;;;0;0;1;33;Ventura County;93;DL;1,0
2728606221;19;1;1;1;37;dqx48fglv1l96cyrmjdod0xec;0;34,7;10,3;2024-09-30T02:09:33.463Z;2024-09-30T03:01:30Z;[{'id': 5256322257, 'qualifierId': 212, 'value': '17.4'}, {'id': 5256322251, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256322259, 'qualifierId': 213, 'value': '0.93'}, {'id': 5256322253, 'qualifierId': 140, 'value': '44.6'}, {'id': 5256322255, 'qualifierId': 141, 'value': '30.9'}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;44,6;17,4;0,93;;30,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;44,6;30,9;;;;;;;0;0;1;37;Ventura County;97;DR;1,0
2728606241;23;61;1;1;41;8ijkk62897so5r3bq0wgwx4bu;0;65,8;65,2;2024-09-30T02:09:36.919Z;2024-09-30T03:00:04Z;[{'id': 5256380423, 'qualifierId': 56, 'value': 'Center'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;i8vk8y0611mmh1sz7o7li0wk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;1;41;St. Louis City II;101;MC;1,0
2728606267;24;43;1;1;41;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-09-30T02:09:37.367Z;2024-09-30T03:00:11Z;[{'id': 5256322441, 'qualifierId': 140, 'value': '68.1'}, {'id': 5256322439, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256322445, 'qualifierId': 212, 'value': '1.5'}, {'id': 5256322443, 'qualifierId': 141, 'value': '63.4'}, {'id': 5256322437, 'qualifierId': 155, 'value': '0'}, {'id': 5256322447, 'qualifierId': 213, 'value': '5.56'}, {'id': 5256380477, 'qualifierId': 144, 'value': '1'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;i8vk8y0611mmh1sz7o7li0wk;Deleted event;;;;;;;;;;;68,1;1,5;5,56;;63,4;;;;1,0;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;68,1;63,4;;;;;;;0;0;1;41;St. Louis City II;101;MC;1,0
2728606255;20;1;1;1;43;dqx48fglv1l96cyrmjdod0xec;0;35,1;38,5;2024-09-30T02:09:38.840Z;2024-09-30T03:02:13Z;[{'id': 5256322465, 'qualifierId': 286}, {'id': 5256322379, 'qualifierId': 213, 'value': '5.92'}, {'id': 5256322377, 'qualifierId': 212, 'value': '2.7'}, {'id': 5256322461, 'qualifierId': 233, 'value': '25'}, {'id': 5256322373, 'qualifierId': 140, 'value': '37.5'}, {'id': 5256322375, 'qualifierId': 141, 'value': '37.1'}, {'id': 5256322459, 'qualifierId': 236}, {'id': 5256322371, 'qualifierId': 56, 'value': 'Back'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;37,5;2,7;5,92;;37,1;;;;;;;;25,0;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;37,5;37,1;;;;;;;0;0;1;43;Ventura County;103;MC;1,0
2728606271;25;74;1;1;43;8ijkk62897so5r3bq0wgwx4bu;1;64,3;59,4;2024-09-30T02:09:38.841Z;2024-09-30T03:00:13Z;[{'id': 5256322455, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256322457, 'qualifierId': 285}, {'id': 5256322491, 'qualifierId': 233, 'value': '20'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;i8vk8y0611mmh1sz7o7li0wk;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;;20,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;1;43;St. Louis City II;103;MC;1,0
2728606285;26;1;1;1;45;8ijkk62897so5r3bq0wgwx4bu;1;67,0;67,5;2024-09-30T02:09:41.631Z;2024-10-03T05:55:42Z;[{'id': 5262160551, 'qualifierId': 213, 'value': '0.39'}, {'id': 5262160547, 'qualifierId': 141, 'value': '71.6'}, {'id': 5262160549, 'qualifierId': 212, 'value': '7.4'}, {'id': 5256380633, 'qualifierId': 56, 'value': 'Center'}, {'id': 5262160545, 'qualifierId': 140, 'value': '73.5'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;73,5;7,4;0,39;;71,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;73,5;71,6;;;;;;;0;0;1;45;St. Louis City II;105;FW;1,0
