id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamKit;value_JerseyNumber;value_Involved;value_Resume;value_TeamFormation;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_Length;value_PassEndY;value_Zone;value_KickOff;value_Angle;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_BlockedPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_Left;value_InSwinger;value_Cross;value_Chipped;value_CornerTaken;value_RightFooted;value_OutOfPlay;value_TouchTypeClearance;value_TakeOnSpace;value_DeletedEventType;value_TouchTypeControl;value_IntendedTackleTarget;value_LeftFooted;value_OutSwinger;value_LowGkIntervention;value_NotVisible;value_KeeperThrow;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_IntentionalAssist;value_Assist;value_GoalmouthZ;value_FirstTouch;value_GkY;value_GoalmouthY;value_RelatedEventId;value_High;value_Assisted;value_SmallBoxRight;value_FromCorner;value_GkX;value_Head;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypePass;value_Direct;value_ShirtPull/Holding;value_Foul;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_AttemptedTackle;value_BlockedCross;value_SwitchOfPlay;value_Straight;value_DrivenCross;value_LowCentre;value_Blocked;value_IndividualPlay;value_BlockedY;value_BlockedX;value_RegularPlay;value_OutOfBoxCentre;value_DefBlock;value_Shove/Push;value_MediumGkIntervention;value_TakeOnOvertake;value_BoxLeft;value_CloseLeft;value_ThroughBall;value_BoxCentre;value_GkXTimeOfGoal;value_LowLeft;value_GoalShotGameClock;value_GkYTimeOfGoal;value_OtherBodyPart;value_GoalShotTimestamp;value_BigChance;value_SmallBoxCentre;value_Right;value_NotPastGoalLine;value_HighRight;value_YellowCard;value_TacticalFoul;value_Overrun;value_HighClaim;value_OverArm;value_Hands;value_ParriedDanger;value_Diving;value_Handball;value_CloseRight;value_Minutes;value_HighCentre;value_Standing;value_Collected;value_EndType;value_RecklessOffence;value_OverhitCross;value_FastBreak;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_NotAssisted;value_BoxRight;value_TimeWasting;value_LowRight;value_Tap;value_ParriedSafe;value_Injury;value_InjuredPlayerId;value_Penalty;value_PenaltyTakerId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713818505;228;1;1;22;18;cbip96wzs3jc2xadoluhhxotl;1;33,6;25,5;2024-08-26T02:28:42.703Z;2024-08-26T02:28:49Z;[{'id': 5175343859, 'qualifierId': 212, 'value': '30.0'}, {'id': 5175343853, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175343861, 'qualifierId': 213, 'value': '1.84'}, {'id': 5175343855, 'qualifierId': 140, 'value': '26.0'}, {'id': 5175343857, 'qualifierId': 141, 'value': '68.0'}];9p86jgzpsokma52ifxswk4woa;J. Orozco;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;30,0;68,0;;;1,84;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;26,0;68,0;;;;;;;;0;22;18;Ventura County;1338;DR;1,0
2713818517;229;1;1;22;25;cbip96wzs3jc2xadoluhhxotl;1;31,4;82,0;2024-08-26T02:28:49.686Z;2024-08-26T02:28:52Z;[{'id': 5175343919, 'qualifierId': 141, 'value': '49.5'}, {'id': 5175343921, 'qualifierId': 212, 'value': '22.5'}, {'id': 5175343917, 'qualifierId': 140, 'value': '27.3'}, {'id': 5175343923, 'qualifierId': 213, 'value': '4.52'}, {'id': 5175343915, 'qualifierId': 56, 'value': 'Back'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;22,5;49,5;;;4,52;27,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;27,3;49,5;;;;;;;;0;22;25;Ventura County;1345;DC;1,0
2713818525;230;1;1;22;28;cbip96wzs3jc2xadoluhhxotl;1;27,4;48,9;2024-08-26T02:28:52.246Z;2024-08-26T02:28:55Z;[{'id': 5175343983, 'qualifierId': 212, 'value': '15.0'}, {'id': 5175343985, 'qualifierId': 213, 'value': '4.89'}, {'id': 5175343979, 'qualifierId': 140, 'value': '29.9'}, {'id': 5175343977, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175343981, 'qualifierId': 141, 'value': '27.2'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;15,0;27,2;;;4,89;29,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;29,9;27,2;;;;;;;;0;22;28;Ventura County;1348;DL;1,0
2713818537;231;1;1;22;32;cbip96wzs3jc2xadoluhhxotl;1;36,2;27,3;2024-08-26T02:28:55.823Z;2024-08-26T02:28:58Z;[{'id': 5175344055, 'qualifierId': 141, 'value': '51.9'}, {'id': 5175344059, 'qualifierId': 213, 'value': '1.00'}, {'id': 5175344053, 'qualifierId': 140, 'value': '46.4'}, {'id': 5175344051, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175344057, 'qualifierId': 212, 'value': '19.9'}];9p86jgzpsokma52ifxswk4woa;J. Orozco;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;19,9;51,9;;;1,0;46,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;46,4;51,9;;;;;;;;0;22;32;Ventura County;1352;DR;1,0
2713818545;232;1;1;22;34;cbip96wzs3jc2xadoluhhxotl;1;47,4;51,3;2024-08-26T02:28:58.615Z;2024-08-26T04:15:41Z;[{'id': 5175344113, 'qualifierId': 213, 'value': '6.21'}, {'id': 5175344105, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175344109, 'qualifierId': 141, 'value': '50.2'}, {'id': 5175344107, 'qualifierId': 140, 'value': '57.7'}, {'id': 5175344111, 'qualifierId': 212, 'value': '10.8'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;10,8;50,2;;;6,21;57,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;57,7;50,2;;;;;;;;0;22;34;Ventura County;1354;MC;1,0
2713818569;233;1;1;22;36;cbip96wzs3jc2xadoluhhxotl;1;58,3;51,3;2024-08-26T02:29:00.790Z;2024-08-26T02:29:04Z;[{'id': 5175344217, 'qualifierId': 140, 'value': '71.7'}, {'id': 5175344221, 'qualifierId': 141, 'value': '87.3'}, {'id': 5175344215, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175344223, 'qualifierId': 212, 'value': '28.2'}, {'id': 5175344225, 'qualifierId': 213, 'value': '1.05'}];9rgkh8j5l8n0ld96ojr47xy7e;J. Perruzza;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;28,2;87,3;;;1,05;71,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;71,7;87,3;;;;;;;;0;22;36;Ventura County;1356;FW;1,0
2713818591;234;1;1;22;40;cbip96wzs3jc2xadoluhhxotl;1;76,9;94,0;2024-08-26T02:29:03.950Z;2024-08-26T02:29:08Z;[{'id': 5175344357, 'qualifierId': 140, 'value': '62.2'}, {'id': 5175344363, 'qualifierId': 213, 'value': '3.26'}, {'id': 5175344355, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175344361, 'qualifierId': 212, 'value': '15.5'}, {'id': 5175344359, 'qualifierId': 141, 'value': '91.3'}];asy97zdxk0352toy38huzk222;T. Silva;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;15,5;91,3;;;3,26;62,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;62,2;91,3;;;;;;;;0;22;40;Ventura County;1360;DC;1,0
2713818605;235;1;1;22;44;cbip96wzs3jc2xadoluhhxotl;1;63,8;88,9;2024-08-26T02:29:08.423Z;2024-08-26T02:29:11Z;[{'id': 5175344433, 'qualifierId': 141, 'value': '88.8'}, {'id': 5175344435, 'qualifierId': 212, 'value': '4.4'}, {'id': 5175344429, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175344437, 'qualifierId': 213, 'value': '6.27'}, {'id': 5175344431, 'qualifierId': 140, 'value': '68.0'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;4,4;88,8;;;6,27;68,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;68,0;88,8;;;;;;;;0;22;44;Ventura County;1364;DC;1,0
2713818621;236;1;1;22;47;cbip96wzs3jc2xadoluhhxotl;1;63,2;76,1;2024-08-26T02:29:11.519Z;2024-08-26T02:29:14Z;[{'id': 5175344497, 'qualifierId': 213, 'value': '4.37'}, {'id': 5175344491, 'qualifierId': 140, 'value': '53.7'}, {'id': 5175344495, 'qualifierId': 212, 'value': '29.4'}, {'id': 5175344489, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175344493, 'qualifierId': 141, 'value': '35.5'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;29,4;35,5;;;4,37;53,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;53,7;35,5;;;;;;;;0;22;47;Ventura County;1367;MC;1,0
2713818647;237;1;1;22;50;cbip96wzs3jc2xadoluhhxotl;0;54,9;33,7;2024-08-26T02:29:14.087Z;2024-08-26T02:29:20Z;[{'id': 5175344647, 'qualifierId': 1}, {'id': 5175344641, 'qualifierId': 141, 'value': '0.0'}, {'id': 5175344637, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175344645, 'qualifierId': 213, 'value': '5.46'}, {'id': 5175344639, 'qualifierId': 140, 'value': '76.1'}, {'id': 5175344643, 'qualifierId': 212, 'value': '32.6'}];9p86jgzpsokma52ifxswk4woa;J. Orozco;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;32,6;0,0;;;5,46;76,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;76,1;0,0;;;;;;;;0;22;50;Ventura County;1370;DR;1,0
2713818669;201;5;1;22;52;8ijkk62897so5r3bq0wgwx4bu;1;22,8;101,6;2024-08-26T02:29:16.647Z;2024-08-26T04:09:53Z;[{'id': 5175344765, 'qualifierId': 347}, {'id': 5175344805, 'qualifierId': 233, 'value': '238'}, {'id': 5175344763, 'qualifierId': 56, 'value': 'Back'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;exbuhllv7rqad3umlj94s8u1g;Out;;;;;;;;;;;;;;;;;;;;;238,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;22;52;Real Monarchs;1372;AMR;1,0
2713818649;238;5;1;22;52;cbip96wzs3jc2xadoluhhxotl;0;77,2;-1,6;2024-08-26T02:29:16.647Z;2024-08-26T04:09:53Z;[{'id': 5175344813, 'qualifierId': 233, 'value': '201'}, {'id': 5175344651, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175344653, 'qualifierId': 347}];9p86jgzpsokma52ifxswk4woa;J. Orozco;;;exbuhllv7rqad3umlj94s8u1g;Out;;;;;;;;;;;;;;;;;;;;;201,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;22;52;Ventura County;1372;DR;1,0
2713818691;202;1;1;23;3;8ijkk62897so5r3bq0wgwx4bu;1;18,8;100,0;2024-08-26T02:29:27.479Z;2024-08-26T02:30:01Z;[{'id': 5175344875, 'qualifierId': 141, 'value': '81.0'}, {'id': 5175344879, 'qualifierId': 213, 'value': '4.13'}, {'id': 5175344873, 'qualifierId': 140, 'value': '10.2'}, {'id': 5175344877, 'qualifierId': 212, 'value': '16.4'}, {'id': 5175344869, 'qualifierId': 107}, {'id': 5175344871, 'qualifierId': 56, 'value': 'Back'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;16,4;81,0;;;4,13;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;10,2;81,0;;;;;;;;0;23;3;Real Monarchs;1383;DC;1,0
2713818697;203;1;1;23;4;8ijkk62897so5r3bq0wgwx4bu;1;10,2;81,0;2024-08-26T02:29:28.583Z;2024-08-26T02:30:00Z;[{'id': 5175344907, 'qualifierId': 141, 'value': '49.1'}, {'id': 5175344905, 'qualifierId': 140, 'value': '9.3'}, {'id': 5175344909, 'qualifierId': 212, 'value': '21.7'}, {'id': 5175344911, 'qualifierId': 213, 'value': '4.67'}, {'id': 5175344903, 'qualifierId': 56, 'value': 'Back'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;21,7;49,1;;;4,67;9,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;9,3;49,1;;;;;;;;0;23;4;Real Monarchs;1384;DC;1,0
2713818707;204;1;1;23;5;8ijkk62897so5r3bq0wgwx4bu;1;9,3;49,4;2024-08-26T02:29:29.702Z;2024-08-26T02:30:02Z;[{'id': 5175344969, 'qualifierId': 213, 'value': '4.97'}, {'id': 5175344963, 'qualifierId': 140, 'value': '14.1'}, {'id': 5175344965, 'qualifierId': 141, 'value': '21.0'}, {'id': 5175344961, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175344967, 'qualifierId': 212, 'value': '20.0'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;20,0;21,0;;;4,97;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;14,1;21,0;;;;;;;;0;23;5;Real Monarchs;1385;GK;1,0
2713818719;205;1;1;23;7;8ijkk62897so5r3bq0wgwx4bu;1;21,1;19,3;2024-08-26T02:29:31.751Z;2024-08-26T02:29:35Z;[{'id': 5175345053, 'qualifierId': 212, 'value': '22.8'}, {'id': 5175345047, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175345055, 'qualifierId': 213, 'value': '0.11'}, {'id': 5175345049, 'qualifierId': 140, 'value': '42.7'}, {'id': 5175345051, 'qualifierId': 141, 'value': '22.9'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;22,8;22,9;;;0,11;42,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;42,7;22,9;;;;;;;;0;23;7;Real Monarchs;1387;DL;1,0
2713818735;206;1;1;23;11;8ijkk62897so5r3bq0wgwx4bu;0;62,7;26,6;2024-08-26T02:29:35.335Z;2024-08-26T02:29:38Z;[{'id': 5175345147, 'qualifierId': 141, 'value': '33.2'}, {'id': 5175345145, 'qualifierId': 140, 'value': '88.2'}, {'id': 5175345151, 'qualifierId': 213, 'value': '0.17'}, {'id': 5175345143, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175345149, 'qualifierId': 212, 'value': '27.1'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;27,1;33,2;;;0,17;88,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;88,2;33,2;;;;;;;;0;23;11;Real Monarchs;1391;AMC;1,0
2713818741;239;12;1;23;14;cbip96wzs3jc2xadoluhhxotl;1;9,0;65,0;2024-08-26T02:29:38.670Z;2024-08-26T04:15:48Z;[{'id': 5175345163, 'qualifierId': 141, 'value': '69.3'}, {'id': 5175345159, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175345177, 'qualifierId': 167}, {'id': 5175345161, 'qualifierId': 140, 'value': '0.0'}, {'id': 5175345167, 'qualifierId': 213, 'value': '2.86'}, {'id': 5175345165, 'qualifierId': 212, 'value': '10.7'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;exbuhllv7rqad3umlj94s8u1g;Clearance;;;;;;;;;;10,7;69,3;;;2,86;0,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;0,0;69,3;;;;;;;;0;23;14;Ventura County;1394;DL;1,0
2713818739;207;6;1;23;15;8ijkk62897so5r3bq0wgwx4bu;1;96,0;31,7;2024-08-26T02:29:39.655Z;2024-08-26T04:01:47Z;[{'id': 5175345223, 'qualifierId': 233, 'value': '240'}, {'id': 5175345169, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175345171, 'qualifierId': 75}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;exbuhllv7rqad3umlj94s8u1g;Corner Awarded;;;;;;;;;;;;;;;;;;;;;240,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;23;15;Real Monarchs;1395;AMC;1,0
2713818743;240;6;1;23;15;cbip96wzs3jc2xadoluhhxotl;0;4,0;68,3;2024-08-26T02:29:39.655Z;2024-08-30T13:21:22Z;[{'id': 5175345211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175345231, 'qualifierId': 233, 'value': '207'}, {'id': 5175345213, 'qualifierId': 73}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;exbuhllv7rqad3umlj94s8u1g;Corner Awarded;;;;;;;;;;;;;;;;;;;;;207,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;23;15;Ventura County;1395;DL;1,0
2713818891;208;1;1;23;43;8ijkk62897so5r3bq0wgwx4bu;1;99,5;0,5;2024-08-26T02:30:07.366Z;2024-08-30T13:21:26Z;[{'id': 5175345963, 'qualifierId': 140, 'value': '95.6'}, {'id': 5175345969, 'qualifierId': 213, 'value': '1.70'}, {'id': 5175345965, 'qualifierId': 141, 'value': '46.2'}, {'id': 5175345953, 'qualifierId': 155}, {'id': 5181408779, 'qualifierId': 72}, {'id': 5175345961, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175345945, 'qualifierId': 2}, {'id': 5175346429, 'qualifierId': 210, 'value': '13'}, {'id': 5175346431, 'qualifierId': 154}, {'id': 5175345949, 'qualifierId': 6}, {'id': 5175345957, 'qualifierId': 223}, {'id': 5175345967, 'qualifierId': 212, 'value': '31.3'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;1,0;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;31,3;46,2;;;1,7;95,6;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;1,0;;;;;;;;1,0;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;95,6;46,2;;;;;;;;0;23;43;Real Monarchs;1423;MC;1,0
2713818895;209;44;1;23;45;8ijkk62897so5r3bq0wgwx4bu;1;95,6;44,9;2024-08-26T02:30:09.222Z;2024-08-26T04:08:58Z;[{'id': 5175345983, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175345985, 'qualifierId': 286}, {'id': 5175346113, 'qualifierId': 233, 'value': '241'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;exbuhllv7rqad3umlj94s8u1g;Aerial;;;;;;;;;;;;;;;;;;;;1,0;241,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;23;45;Real Monarchs;1425;AMR;1,0
2713818921;241;44;1;23;45;cbip96wzs3jc2xadoluhhxotl;0;4,4;55,1;2024-08-26T02:30:09.223Z;2024-08-30T13:22:54Z;[{'id': 5175346101, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175346121, 'qualifierId': 233, 'value': '209'}, {'id': 5175346103, 'qualifierId': 285}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;exbuhllv7rqad3umlj94s8u1g;Aerial;;;;;;;;;;;;;;;;;;;;;209,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;23;45;Ventura County;1425;FW;1,0
2713818897;210;13;1;23;45;8ijkk62897so5r3bq0wgwx4bu;1;95,2;44,8;2024-08-26T02:30:09.494Z;2024-08-30T13:23:34Z;[{'id': 5175346467, 'qualifierId': 154}, {'id': 5175346479, 'qualifierId': 231, 'value': '49.1'}, {'id': 5175346473, 'qualifierId': 102, 'value': '47.9'}, {'id': 5175346475, 'qualifierId': 103, 'value': '80.6'}, {'id': 5175346295, 'qualifierId': 25}, {'id': 5175345993, 'qualifierId': 16}, {'id': 5175345995, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175346297, 'qualifierId': 15}, {'id': 5175346465, 'qualifierId': 29}, {'id': 5175346301, 'qualifierId': 328}, {'id': 5175346477, 'qualifierId': 230, 'value': '99.3'}, {'id': 5175346469, 'qualifierId': 55, 'value': '208'}, {'id': 5175346463, 'qualifierId': 74}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;exbuhllv7rqad3umlj94s8u1g;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;80,6;1,0;49,1;47,9;208,0;1,0;1,0;;1,0;99,3;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;47,9;80.6;208,0;1o0ew8fp44fuo3o7c8ef8pd2i;;0;23;45;Real Monarchs;1425;AMR;1,0
2713818903;211;5;1;23;47;8ijkk62897so5r3bq0wgwx4bu;0;101,0;44,7;2024-08-26T02:30:11.127Z;2024-08-26T04:09:53Z;[{'id': 5175346021, 'qualifierId': 346}, {'id': 5175346019, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175346259, 'qualifierId': 233, 'value': '242'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;exbuhllv7rqad3umlj94s8u1g;Out;;;;;;;;;;;;;;;;;;;;;242,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;23;47;Real Monarchs;1427;AMR;1,0
