id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_PlayerPosition;value_Resume;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_Length;value_PassEndX;value_PassEndY;value_Angle;value_KickOff;value_Zone;value_Chipped;value_LayOff;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_BlockedPass;value_Defensive;value_DeletedEventType;value_TakeOnSpace;value_Overrun;value_IntendedTackleTarget;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_HeadPass;value_FlickOn;value_ThrowIn;value_NotVisible;value_Launch;value_Handball;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_TouchTypeControl;value_SwitchOfPlay;value_MediumGkIntervention;value_KeeperThrow;value_OutSwinger;value_RightFooted;value_Cross;value_PullBack;value_Assist;value_IntentionalAssist;value_Assisted;value_RegularPlay;value_HighLeft;value_FirstTouch;value_RelatedEventId;value_GkX;value_GoalmouthY;value_GoalmouthZ;value_BoxCentre;value_LeftFooted;value_GkY;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypePass;value_Head;value_High;value_LeadingToAttempt;value_OutOfBoxCentre;value_NotAssisted;value_SwerveLeft;value_CloseRight;value_RelatedError1Id;value_IndividualPlay;value_RefereeDelay;value_OtherReason;value_LowCentre;value_BlockedY;value_BlockedX;value_Stooping;value_Hands;value_Collected;value_LowGkIntervention;value_ShirtPull/Holding;value_Foul;value_FastBreak;value_Blocked;value_DefBlock;value_Deflection;value_GoalShotGameClock;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistTeam;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_FantasyAssistedBy;value_LowLeft;value_GkXTimeOfGoal;value_Shove/Push;value_InSwinger;value_Left;value_CornerTaken;value_FromCorner;value_CloseHigh;value_BoxLeft;value_Volley;value_OverArm;value_PersistentInfringement;value_YellowCard;value_Right;value_BigChance;value_SmallBoxRight;value_SixYardBlocked;value_OtherBodyPart;value_IncorrectOutOfPlayDecision;value_NotPastGoalLine;value_HighGkIntervention;value_TacticalFoul;value_Minutes;value_EndType;value_LowRight;value_CloseRightAndHigh;value_TimeWasting;value_OverhitCross;value_SwerveRight;value_ParriedSafe;value_BoxDeepRight;value_Defensive1V1;value_RecklessOffence;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Tap;value_Injury;value_InjuredPlayerId;value_BlockedCross;value_OwnPlayer;value_OwnShotBlocked;value_SmallBoxCentre;value_HighRight;value_CaptainChange;value_SetPiece;value_Standing;value_GkKickFromHands;value_FreeKick;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2666826183;269;1;1;28;15;479lsfr4cwlzewpbuda3y2xv4;1;37,1;86,8;2024-04-02T22:31:44.312Z;2024-04-02T22:31:46Z;[{'id': 4918575615, 'qualifierId': 141, 'value': '97.1'}, {'id': 4918575613, 'qualifierId': 140, 'value': '60.2'}, {'id': 4918575619, 'qualifierId': 213, 'value': '0.28'}, {'id': 4918575617, 'qualifierId': 212, 'value': '25.2'}, {'id': 4918575611, 'qualifierId': 56, 'value': 'Left'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;25,2;60,2;97,1;0,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;60,2;97,1;;;;;;;0;0;28;15;Inter Miami II;1695;DC;1,0
2666826185;223;45;1;28;17;c7c4wwva2u1vb3rr7rwava044;0;36,9;4,2;2024-04-02T22:31:46.407Z;2024-04-02T22:31:51Z;[{'id': 4918575629, 'qualifierId': 285}, {'id': 4918575627, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918575673, 'qualifierId': 233, 'value': '270'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;bzjxxv41c0mdxepl6wvw76xhw;Challenge;;;;;;;;;;;;;;;;;;;270,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;28;17;Orlando City B;1697;DR;1,0
2666826193;270;3;1;28;17;479lsfr4cwlzewpbuda3y2xv4;1;63,1;95,8;2024-04-02T22:31:46.407Z;2024-04-05T12:18:17Z;[{'id': 4918575667, 'qualifierId': 286}, {'id': 4918575669, 'qualifierId': 233, 'value': '223'}, {'id': 4922962959, 'qualifierId': 465}, {'id': 4918575665, 'qualifierId': 56, 'value': 'Left'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;bzjxxv41c0mdxepl6wvw76xhw;Take On;;;;;;;;;;;;;;;;;;;223,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;28;17;Inter Miami II;1697;AML;1,0
2666826195;271;1;1;28;22;479lsfr4cwlzewpbuda3y2xv4;0;87,3;78,9;2024-04-02T22:31:51.080Z;2024-04-05T12:18:27Z;[{'id': 4918575685, 'qualifierId': 213, 'value': '4.63'}, {'id': 4918575677, 'qualifierId': 56, 'value': 'Center'}, {'id': 4918575679, 'qualifierId': 140, 'value': '86.9'}, {'id': 4918575681, 'qualifierId': 141, 'value': '71.4'}, {'id': 4918575683, 'qualifierId': 212, 'value': '5.1'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;5,1;86,9;71,4;4,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;86,9;71,4;;;;;;;0;0;28;22;Inter Miami II;1702;AML;1,0
2666826197;224;8;1;28;23;c7c4wwva2u1vb3rr7rwava044;1;13,1;22,7;2024-04-02T22:31:52.111Z;2024-04-05T12:18:42Z;[{'id': 4918575687, 'qualifierId': 56, 'value': 'Back'}, {'id': 4922963631, 'qualifierId': 384}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;bzjxxv41c0mdxepl6wvw76xhw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;28;23;Orlando City B;1703;DR;1,0
2666826215;225;12;1;28;25;c7c4wwva2u1vb3rr7rwava044;1;8,0;36,2;2024-04-02T22:31:53.998Z;2024-04-05T12:18:49Z;[{'id': 4918575779, 'qualifierId': 213, 'value': '4.75'}, {'id': 4918575777, 'qualifierId': 212, 'value': '7.9'}, {'id': 4918575771, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918575773, 'qualifierId': 140, 'value': '8.3'}, {'id': 4918575775, 'qualifierId': 141, 'value': '24.6'}, {'id': 4918575785, 'qualifierId': 15}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;bzjxxv41c0mdxepl6wvw76xhw;Clearance;;;;;;;;;;7,9;8,3;24,6;4,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;8,3;24,6;;;;;;;0;0;28;25;Orlando City B;1705;DL;1,0
2666826227;226;12;1;28;26;c7c4wwva2u1vb3rr7rwava044;1;7,7;26,2;2024-04-02T22:31:55.710Z;2024-04-02T23:01:19Z;[{'id': 4918575795, 'qualifierId': 141, 'value': '0.0'}, {'id': 4918575805, 'qualifierId': 167}, {'id': 4918575791, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918575793, 'qualifierId': 140, 'value': '17.2'}, {'id': 4918575799, 'qualifierId': 213, 'value': '5.21'}, {'id': 4918575797, 'qualifierId': 212, 'value': '21.1'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;bzjxxv41c0mdxepl6wvw76xhw;Clearance;;;;;;;;;;21,1;17,2;0,0;5,21;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;17,2;0,0;;;;;;;0;0;28;26;Orlando City B;1706;DR;1,0
2666826229;227;5;1;28;27;c7c4wwva2u1vb3rr7rwava044;0;15,4;-1,0;2024-04-02T22:31:56.760Z;2024-04-02T23:19:51Z;[{'id': 4918576005, 'qualifierId': 233, 'value': '272'}, {'id': 4918575801, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918575803, 'qualifierId': 347}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;bzjxxv41c0mdxepl6wvw76xhw;Out;;;;;;;;;;;;;;;;;;;272,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;28;27;Orlando City B;1707;DR;1,0
2666826255;272;5;1;28;27;479lsfr4cwlzewpbuda3y2xv4;1;84,6;101,0;2024-04-02T22:31:56.760Z;2024-04-02T22:32:10Z;[{'id': 4918575983, 'qualifierId': 347}, {'id': 4918575997, 'qualifierId': 233, 'value': '227'}, {'id': 4918575981, 'qualifierId': 56, 'value': 'Left'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;bzjxxv41c0mdxepl6wvw76xhw;Out;;;;;;;;;;;;;;;;;;;227,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;28;27;Inter Miami II;1707;AMC;1,0
2666826263;273;1;1;28;41;479lsfr4cwlzewpbuda3y2xv4;1;84,8;100,0;2024-04-02T22:32:10.569Z;2024-04-02T22:32:13Z;[{'id': 4918576041, 'qualifierId': 213, 'value': '3.62'}, {'id': 4918576031, 'qualifierId': 107}, {'id': 4918576035, 'qualifierId': 140, 'value': '57.8'}, {'id': 4918576037, 'qualifierId': 141, 'value': '79.9'}, {'id': 4918576043, 'qualifierId': 1}, {'id': 4918576039, 'qualifierId': 212, 'value': '32.0'}, {'id': 4918576033, 'qualifierId': 56, 'value': 'Left'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;32,0;57,8;79,9;3,62;;;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;57,8;79,9;;;;;;;0;0;28;41;Inter Miami II;1721;DC;1,0
2666826285;274;1;1;28;44;479lsfr4cwlzewpbuda3y2xv4;1;57,4;78,5;2024-04-02T22:32:13.257Z;2024-04-02T22:32:18Z;[{'id': 4918576167, 'qualifierId': 213, 'value': '4.46'}, {'id': 4918576163, 'qualifierId': 141, 'value': '44.6'}, {'id': 4918576161, 'qualifierId': 140, 'value': '51.7'}, {'id': 4918576159, 'qualifierId': 56, 'value': 'Center'}, {'id': 4918576165, 'qualifierId': 212, 'value': '23.8'}];cqlc423f6bid2uy3togwkvlgq;A. Salim;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;23,8;51,7;44,6;4,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;51,7;44,6;;;;;;;0;0;28;44;Inter Miami II;1724;DC;1,0
2666826287;275;1;1;28;49;479lsfr4cwlzewpbuda3y2xv4;0;55,7;37,2;2024-04-02T22:32:18.201Z;2024-04-05T12:19:05Z;[{'id': 4918576173, 'qualifierId': 140, 'value': '71.4'}, {'id': 4918576171, 'qualifierId': 56, 'value': 'Center'}, {'id': 4918576177, 'qualifierId': 212, 'value': '17.3'}, {'id': 4918576179, 'qualifierId': 213, 'value': '5.98'}, {'id': 4918576175, 'qualifierId': 141, 'value': '29.7'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;17,3;71,4;29,7;5,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;71,4;29,7;;;;;;;0;0;28;49;Inter Miami II;1729;DL;1,0
2666826303;228;8;1;28;51;c7c4wwva2u1vb3rr7rwava044;1;35,6;70,0;2024-04-02T22:32:20.788Z;2024-04-05T12:19:07Z;[{'id': 4922964293, 'qualifierId': 383}, {'id': 4918576247, 'qualifierId': 56, 'value': 'Back'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;bzjxxv41c0mdxepl6wvw76xhw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;28;51;Orlando City B;1731;MC;1,0
2666826307;229;49;1;28;52;c7c4wwva2u1vb3rr7rwava044;1;39,9;68,4;2024-04-02T22:32:21.344Z;2024-04-02T22:32:21Z;[];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;bzjxxv41c0mdxepl6wvw76xhw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;28;52;Orlando City B;1732;MC;1,0
2666826335;230;1;1;28;54;c7c4wwva2u1vb3rr7rwava044;1;61,4;75,1;2024-04-02T22:32:23.647Z;2024-04-02T22:32:26Z;[{'id': 4918576311, 'qualifierId': 56, 'value': 'Left'}, {'id': 4918576313, 'qualifierId': 140, 'value': '73.1'}, {'id': 4918576317, 'qualifierId': 212, 'value': '15.8'}, {'id': 4918576319, 'qualifierId': 213, 'value': '0.68'}, {'id': 4918576315, 'qualifierId': 141, 'value': '89.6'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;15,8;73,1;89,6;0,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;73,1;89,6;;;;;;;0;0;28;54;Orlando City B;1734;MC;1,0
2667636969;896;83;1;28;56;479lsfr4cwlzewpbuda3y2xv4;1;26,1;18,7;2024-04-02T22:32:24.893Z;2024-04-05T12:19:32Z;[{'id': 4922965061, 'qualifierId': 399, 'value': 'cliiemf1ih37qhh1wi1olk9ka'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;bzjxxv41c0mdxepl6wvw76xhw;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;28;56;Inter Miami II;1736;DL;1,0
2666826339;231;61;1;28;57;c7c4wwva2u1vb3rr7rwava044;0;75,3;88,6;2024-04-02T22:32:26.144Z;2024-04-02T22:32:26Z;[{'id': 4918576335, 'qualifierId': 56, 'value': 'Left'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;bzjxxv41c0mdxepl6wvw76xhw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;28;57;Orlando City B;1737;AML;1,0
2666826343;276;49;1;28;58;479lsfr4cwlzewpbuda3y2xv4;1;27,4;27,7;2024-04-02T22:32:27.178Z;2024-04-02T22:32:27Z;[];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;bzjxxv41c0mdxepl6wvw76xhw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;28;58;Inter Miami II;1738;AMR;1,0
2666826365;277;1;1;29;2;479lsfr4cwlzewpbuda3y2xv4;1;46,8;41,0;2024-04-02T22:32:31.241Z;2024-04-02T22:32:37Z;[{'id': 4918576461, 'qualifierId': 56, 'value': 'Center'}, {'id': 4918576463, 'qualifierId': 140, 'value': '54.1'}, {'id': 4918576469, 'qualifierId': 213, 'value': '1.28'}, {'id': 4918576467, 'qualifierId': 212, 'value': '26.4'}, {'id': 4918576465, 'qualifierId': 141, 'value': '78.2'}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;26,4;54,1;78,2;1,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;54,1;78,2;;;;;;;0;0;29;2;Inter Miami II;1742;AMR;1,0
2666826395;278;1;1;29;8;479lsfr4cwlzewpbuda3y2xv4;1;72,0;67,0;2024-04-02T22:32:37.833Z;2024-04-02T22:32:55Z;[{'id': 4918576613, 'qualifierId': 213, 'value': '5.03'}, {'id': 4918576611, 'qualifierId': 212, 'value': '17.5'}, {'id': 4918576605, 'qualifierId': 56, 'value': 'Center'}, {'id': 4918576607, 'qualifierId': 140, 'value': '77.2'}, {'id': 4918576609, 'qualifierId': 141, 'value': '42.5'}, {'id': 4918576889, 'qualifierId': 210, 'value': '14'}];p99ze5cksh5tv01knf5oj33e;J. Solís;1,0;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;17,5;77,2;42,5;5,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;77,2;42,5;;;;;;;0;0;29;8;Inter Miami II;1748;AMC;1,0
2666826393;232;45;1;29;12;c7c4wwva2u1vb3rr7rwava044;0;15,8;48,5;2024-04-02T22:32:41.392Z;2024-04-05T14:36:55Z;[{'id': 4918576603, 'qualifierId': 285}, {'id': 4918576601, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918576669, 'qualifierId': 233, 'value': '279'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;bzjxxv41c0mdxepl6wvw76xhw;Challenge;;;;;;;;;;;;;;;;;;;279,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;29;12;Orlando City B;1752;MC;1,0
2666826401;279;3;1;29;12;479lsfr4cwlzewpbuda3y2xv4;1;84,2;51,5;2024-04-02T22:32:41.392Z;2024-04-05T12:19:57Z;[{'id': 4918576645, 'qualifierId': 56, 'value': 'Center'}, {'id': 4922965515, 'qualifierId': 465}, {'id': 4918576647, 'qualifierId': 286}, {'id': 4918576663, 'qualifierId': 233, 'value': '232'}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;bzjxxv41c0mdxepl6wvw76xhw;Take On;;;;;;;;;;;;;;;;;;;232,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;29;12;Inter Miami II;1752;AMR;1,0
2666826403;280;14;1;29;14;479lsfr4cwlzewpbuda3y2xv4;1;85,5;53,4;2024-04-02T22:32:42.892Z;2024-04-05T14:38:54Z;[{'id': 4918576891, 'qualifierId': 75}, {'id': 4918576903, 'qualifierId': 215}, {'id': 4918576655, 'qualifierId': 56, 'value': 'Center'}, {'id': 4918576653, 'qualifierId': 17}, {'id': 4918576905, 'qualifierId': 230, 'value': '99.3'}, {'id': 4918576901, 'qualifierId': 103, 'value': '10.8'}, {'id': 4918576651, 'qualifierId': 22}, {'id': 4918576893, 'qualifierId': 29}, {'id': 4918576907, 'qualifierId': 231, 'value': '50'}, {'id': 4918576899, 'qualifierId': 102, 'value': '44.8'}, {'id': 4918576895, 'qualifierId': 55, 'value': '278'}, {'id': 4918576765, 'qualifierId': 72}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;bzjxxv41c0mdxepl6wvw76xhw;Post;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;278,0;99,3;44,8;10,8;1,0;1,0;50,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;44,8;10.8;278,0;p99ze5cksh5tv01knf5oj33e;0;0;29;14;Inter Miami II;1754;AMR;1,0
2666826485;233;5;1;29;17;c7c4wwva2u1vb3rr7rwava044;1;14,2;101,2;2024-04-02T22:32:46.864Z;2024-04-02T22:33:11Z;[{'id': 4918577157, 'qualifierId': 347}, {'id': 4918577159, 'qualifierId': 233, 'value': '281'}, {'id': 4918577155, 'qualifierId': 56, 'value': 'Back'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;bzjxxv41c0mdxepl6wvw76xhw;Out;;;;;;;;;;;;;;;;;;;281,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;29;17;Orlando City B;1757;MC;1,0
2666826425;281;5;1;29;17;479lsfr4cwlzewpbuda3y2xv4;0;85,8;-1,2;2024-04-02T22:32:46.864Z;2024-04-02T23:19:51Z;[{'id': 4918576749, 'qualifierId': 56, 'value': 'Right'}, {'id': 4918576751, 'qualifierId': 347}, {'id': 4918577163, 'qualifierId': 233, 'value': '233'}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;bzjxxv41c0mdxepl6wvw76xhw;Out;;;;;;;;;;;;;;;;;;;233,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;29;17;Inter Miami II;1757;AMR;1,0
