id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Resume;value_PlayerPosition;value_JerseyNumber;value_Captain;value_TeamFormation;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_DirectionOfPlay;value_Zone;value_KickOff;value_PassEndX;value_Angle;value_Length;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_Chipped;value_Assist;value_IntentionalAssist;value_ThroughBall;value_RightFooted;value_LowLeft;value_GoalmouthY;value_Assisted;value_RelatedEventId;value_GoalmouthZ;value_BoxRight;value_BlockedY;value_BlockedX;value_RegularPlay;value_Diving;value_Hands;value_ParriedDanger;value_LowGkIntervention;value_SmallBoxLeft;value_CloseLeft;value_GkX;value_GkY;value_FirstTouch;value_NextEventGoalKick;value_GoalKick;value_Low;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_TakeOnOvertake;value_Overrun;value_OutOfPlay;value_BoxCentre;value_LeftFooted;value_BigChance;value_LowCentre;value_ParriedSafe;value_Feet;value_Left;value_Cross;value_CornerTaken;value_InSwinger;value_Head;value_FlickOn;value_SixYardBlocked;value_Blocked;value_DefBlock;value_Right;value_Straight;value_FloatedCross;value_High;value_TouchTypeClearance;value_PlayersCaughtOffside;value_DeletedEventType;value_GoalDisallowed;value_FreeKickTaken;value_Indirect;value_TakeOnSpace;value_SwitchOfPlay;value_BlockedPass;value_Foul;value_Direct;value_Shove/Push;value_AttemptedTackle;value_LayOff;value_OutSwinger;value_ShirtPull/Holding;value_DrivenCross;value_NotVisible;value_HighRight;value_OutOfBoxCentre;value_IndividualPlay;value_NotAssisted;value_FastBreak;value_Standing;value_Collected;value_MediumGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_OverhitCross;value_OverArm;value_RecklessOffence;value_YellowCard;value_SetPiece;value_HighCentre;value_HighGkIntervention;value_FromCorner;value_DangerousPlay;value_InjuredPlayerId;value_Injury;value_SwerveRight;value_NotPastGoalLine;value_BoxLeft;value_Volley;value_Reaching;value_HighClaim;value_TouchTypePass;value_BlockedCross;value_LowRight;value_Stooping;value_Minutes;value_EndType;value_CloseRight;value_CloseRightAndHigh;value_SmallBoxRight;value_OtherBodyPart;value_SmallBoxCentre;value_CloseHigh;value_TacticalFoul;value_HighLeft;value_PersistentInfringement;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Tactical;value_OwnPlayer;value_OwnShotBlocked;value_Weak;value_GoesToPenalties;value_Penalty;value_Scored;value_GkYTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2722629951;102;5;1;12;18;6ubc4y1v6hr63mca7ica4hp90;1;-0,9;66,1;2024-09-19T23:45:58.021Z;2024-09-20T01:50:11Z;[{'id': 5223724193, 'qualifierId': 233, 'value': '108'}, {'id': 5223724179, 'qualifierId': 346}, {'id': 5223724177, 'qualifierId': 56, 'value': 'Back'}];4ywn289r9mrs444sgkgduyivo;T. Smalls;;bwkm55i1riyf0eyg7ly7u5ono;Out;;;;;;;;;;;;;;;;;;;;108,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;12;18;Atlanta United II;738;MR;1,0
2722629883;108;5;1;12;18;erwnez7ksfkns4dqmyr1fhbe;0;100,9;33,9;2024-09-19T23:45:58.021Z;2024-09-20T01:50:11Z;[{'id': 5223724197, 'qualifierId': 233, 'value': '102'}, {'id': 5223723789, 'qualifierId': 346}, {'id': 5223723787, 'qualifierId': 56, 'value': 'Center'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;bwkm55i1riyf0eyg7ly7u5ono;Out;;;;;;;;;;;;;;;;;;;;102,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;12;18;Crown Legacy;738;DC;1,0
2722629965;103;1;1;12;30;6ubc4y1v6hr63mca7ica4hp90;1;5,1;51,6;2024-09-19T23:46:10.373Z;2024-09-19T23:46:12Z;[{'id': 5223724273, 'qualifierId': 141, 'value': '32.8'}, {'id': 5223724281, 'qualifierId': 237}, {'id': 5223724271, 'qualifierId': 140, 'value': '5.3'}, {'id': 5223724277, 'qualifierId': 213, 'value': '4.73'}, {'id': 5223724267, 'qualifierId': 124}, {'id': 5223724275, 'qualifierId': 212, 'value': '12.8'}, {'id': 5223724269, 'qualifierId': 56, 'value': 'Back'}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;5,3;4,73;12,8;32,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;5,3;32,8;;;;;;;;0;12;30;Atlanta United II;750;GK;1,0
2722630007;104;1;1;12;32;6ubc4y1v6hr63mca7ica4hp90;1;10,5;34,0;2024-09-19T23:46:12.550Z;2024-09-19T23:46:18Z;[{'id': 5223724467, 'qualifierId': 141, 'value': '68.1'}, {'id': 5223724469, 'qualifierId': 212, 'value': '23.2'}, {'id': 5223724463, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223724465, 'qualifierId': 140, 'value': '9.8'}, {'id': 5223724471, 'qualifierId': 213, 'value': '1.60'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;9,8;1,6;23,2;68,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;9,8;68,1;;;;;;;;0;12;32;Atlanta United II;752;DL;1,0
2722630017;105;1;1;12;38;6ubc4y1v6hr63mca7ica4hp90;1;24,4;73,7;2024-09-19T23:46:18.453Z;2024-09-19T23:46:20Z;[{'id': 5223724525, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223724533, 'qualifierId': 213, 'value': '1.74'}, {'id': 5223724527, 'qualifierId': 140, 'value': '22.1'}, {'id': 5223724531, 'qualifierId': 212, 'value': '14.8'}, {'id': 5223724529, 'qualifierId': 141, 'value': '95.1'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;22,1;1,74;14,8;95,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;22,1;95,1;;;;;;;;0;12;38;Atlanta United II;758;DC;1,0
2722630029;106;1;1;12;40;6ubc4y1v6hr63mca7ica4hp90;0;22,1;95,1;2024-09-19T23:46:20.485Z;2024-09-19T23:46:22Z;[{'id': 5223724607, 'qualifierId': 213, 'value': '0.22'}, {'id': 5223724605, 'qualifierId': 212, 'value': '18.6'}, {'id': 5223724601, 'qualifierId': 140, 'value': '39.4'}, {'id': 5223724599, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223724603, 'qualifierId': 141, 'value': '100.0'}];dkgv1asv2glgvoddpvxe56t5g;João Pedro;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;39,4;0,22;18,6;100,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;39,4;100,0;;;;;;;;0;12;40;Atlanta United II;760;DC;1,0
2722630037;107;5;1;12;42;6ubc4y1v6hr63mca7ica4hp90;0;37,3;101,4;2024-09-19T23:46:22.809Z;2024-09-20T01:50:12Z;[{'id': 5223724641, 'qualifierId': 347}, {'id': 5223724639, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223724783, 'qualifierId': 233, 'value': '109'}];dkgv1asv2glgvoddpvxe56t5g;João Pedro;;bwkm55i1riyf0eyg7ly7u5ono;Out;;;;;;;;;;;;;;;;;;;;109,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;12;42;Atlanta United II;762;DC;1,0
2722630067;109;5;1;12;42;erwnez7ksfkns4dqmyr1fhbe;1;62,7;-1,4;2024-09-19T23:46:22.809Z;2024-09-20T01:50:12Z;[{'id': 5223724765, 'qualifierId': 347}, {'id': 5223724763, 'qualifierId': 56, 'value': 'Right'}, {'id': 5223724775, 'qualifierId': 233, 'value': '107'}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;bwkm55i1riyf0eyg7ly7u5ono;Out;;;;;;;;;;;;;;;;;;;;107,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;12;42;Crown Legacy;762;FW;1,0
2722630087;110;1;1;12;49;erwnez7ksfkns4dqmyr1fhbe;1;58,6;0,0;2024-09-19T23:46:29.117Z;2024-09-24T06:31:01Z;[{'id': 5223724877, 'qualifierId': 213, 'value': '2.70'}, {'id': 5223724871, 'qualifierId': 140, 'value': '46.0'}, {'id': 5223724873, 'qualifierId': 141, 'value': '8.8'}, {'id': 5223724865, 'qualifierId': 107}, {'id': 5223724869, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223724875, 'qualifierId': 212, 'value': '14.7'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;46,0;2,7;14,7;8,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;46,0;8,8;;;;;;;;0;12;49;Crown Legacy;769;AMC;1,0
2722630095;111;1;1;12;51;erwnez7ksfkns4dqmyr1fhbe;1;46,0;8,9;2024-09-19T23:46:31.621Z;2024-09-24T06:31:06Z;[{'id': 5223724945, 'qualifierId': 213, 'value': '0.84'}, {'id': 5223724937, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223724939, 'qualifierId': 140, 'value': '53.9'}, {'id': 5223724941, 'qualifierId': 141, 'value': '22.5'}, {'id': 5223724943, 'qualifierId': 212, 'value': '12.4'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;53,9;0,84;12,4;22,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;53,9;22,5;;;;;;;;0;12;51;Crown Legacy;771;DR;1,0
2722630101;112;1;1;12;52;erwnez7ksfkns4dqmyr1fhbe;1;53,9;22,5;2024-09-19T23:46:31.989Z;2024-09-24T06:31:22Z;[{'id': 5223724985, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223724993, 'qualifierId': 213, 'value': '3.50'}, {'id': 5223724987, 'qualifierId': 140, 'value': '44.5'}, {'id': 5223724991, 'qualifierId': 212, 'value': '10.5'}, {'id': 5223724989, 'qualifierId': 141, 'value': '17.1'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;44,5;3,5;10,5;17,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;44,5;17,1;;;;;;;;0;12;52;Crown Legacy;772;MC;1,0
2722630107;113;1;1;12;54;erwnez7ksfkns4dqmyr1fhbe;1;44,3;15,3;2024-09-19T23:46:34.237Z;2024-09-24T06:31:28Z;[{'id': 5223725029, 'qualifierId': 212, 'value': '5.5'}, {'id': 5223725023, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223725031, 'qualifierId': 213, 'value': '0.78'}, {'id': 5223725027, 'qualifierId': 141, 'value': '21.0'}, {'id': 5223725025, 'qualifierId': 140, 'value': '48.0'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;48,0;0,78;5,5;21,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;48,0;21,0;;;;;;;;0;12;54;Crown Legacy;774;DR;1,0
2722630119;114;1;1;12;57;erwnez7ksfkns4dqmyr1fhbe;1;43,3;25,9;2024-09-19T23:46:36.885Z;2024-09-24T06:31:37Z;[{'id': 5223725081, 'qualifierId': 140, 'value': '15.2'}, {'id': 5223725087, 'qualifierId': 213, 'value': '2.83'}, {'id': 5223725085, 'qualifierId': 212, 'value': '31.0'}, {'id': 5223725079, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223725083, 'qualifierId': 141, 'value': '39.8'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;15,2;2,83;31,0;39,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;15,2;39,8;;;;;;;;0;12;57;Crown Legacy;777;MC;1,0
2722630139;115;1;1;13;0;erwnez7ksfkns4dqmyr1fhbe;1;15,4;41,5;2024-09-19T23:46:40.213Z;2024-09-24T06:31:44Z;[{'id': 5223725197, 'qualifierId': 141, 'value': '57.6'}, {'id': 5223725195, 'qualifierId': 140, 'value': '22.6'}, {'id': 5223725193, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223725199, 'qualifierId': 212, 'value': '13.3'}, {'id': 5223725201, 'qualifierId': 213, 'value': '0.97'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;22,6;0,97;13,3;57,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;22,6;57,6;;;;;;;;0;13;0;Crown Legacy;780;GK;1,0
2722630143;116;1;1;13;2;erwnez7ksfkns4dqmyr1fhbe;1;25,0;66,1;2024-09-19T23:46:41.853Z;2024-09-24T06:31:49Z;[{'id': 5223725227, 'qualifierId': 212, 'value': '13.0'}, {'id': 5223725221, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223725225, 'qualifierId': 141, 'value': '84.1'}, {'id': 5223725223, 'qualifierId': 140, 'value': '29.3'}, {'id': 5223725229, 'qualifierId': 213, 'value': '1.22'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;29,3;1,22;13,0;84,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;29,3;84,1;;;;;;;;0;13;2;Crown Legacy;782;DL;1,0
2722630153;117;1;1;13;5;erwnez7ksfkns4dqmyr1fhbe;1;29,9;86,2;2024-09-19T23:46:45.181Z;2024-09-24T06:32:04Z;[{'id': 5223725279, 'qualifierId': 140, 'value': '41.5'}, {'id': 5223725281, 'qualifierId': 141, 'value': '94.2'}, {'id': 5223725283, 'qualifierId': 212, 'value': '13.3'}, {'id': 5223725277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223725285, 'qualifierId': 213, 'value': '0.42'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;41,5;0,42;13,3;94,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;41,5;94,2;;;;;;;;0;13;5;Crown Legacy;785;DC;1,0
2722630165;118;1;1;13;7;erwnez7ksfkns4dqmyr1fhbe;1;45,8;89,0;2024-09-19T23:46:47.533Z;2024-09-24T06:32:11Z;[{'id': 5223725363, 'qualifierId': 141, 'value': '67.3'}, {'id': 5223725359, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223725367, 'qualifierId': 213, 'value': '4.31'}, {'id': 5223725365, 'qualifierId': 212, 'value': '16.0'}, {'id': 5223725361, 'qualifierId': 140, 'value': '39.9'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;39,9;4,31;16,0;67,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;39,9;67,3;;;;;;;;0;13;7;Crown Legacy;787;DC;1,0
2722630191;119;1;1;13;12;erwnez7ksfkns4dqmyr1fhbe;1;37,3;63,9;2024-09-19T23:46:52.357Z;2024-09-19T23:46:56Z;[{'id': 5223725545, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223725553, 'qualifierId': 213, 'value': '4.62'}, {'id': 5223725547, 'qualifierId': 140, 'value': '34.7'}, {'id': 5223725549, 'qualifierId': 141, 'value': '22.5'}, {'id': 5223725551, 'qualifierId': 212, 'value': '28.3'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;34,7;4,62;28,3;22,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;34,7;22,5;;;;;;;;0;13;12;Crown Legacy;792;MC;1,0
2722630207;120;1;1;13;15;erwnez7ksfkns4dqmyr1fhbe;1;38,5;14,3;2024-09-19T23:46:55.141Z;2024-09-24T06:32:25Z;[{'id': 5223725629, 'qualifierId': 141, 'value': '9.4'}, {'id': 5223725635, 'qualifierId': 213, 'value': '6.07'}, {'id': 5223725631, 'qualifierId': 212, 'value': '16.0'}, {'id': 5223725625, 'qualifierId': 56, 'value': 'Right'}, {'id': 5223725627, 'qualifierId': 140, 'value': '53.4'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;53,4;6,07;16,0;9,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;53,4;9,4;;;;;;;;0;13;15;Crown Legacy;795;DR;1,0
2722630215;121;1;1;13;17;erwnez7ksfkns4dqmyr1fhbe;1;53,9;9,4;2024-09-19T23:46:57.269Z;2024-09-24T06:32:33Z;[{'id': 5223725695, 'qualifierId': 213, 'value': '0.78'}, {'id': 5223725689, 'qualifierId': 140, 'value': '58.7'}, {'id': 5223725691, 'qualifierId': 141, 'value': '16.8'}, {'id': 5223725687, 'qualifierId': 56, 'value': 'Right'}, {'id': 5223725693, 'qualifierId': 212, 'value': '7.1'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;58,7;0,78;7,1;16,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;58,7;16,8;;;;;;;;0;13;17;Crown Legacy;797;AMC;1,0
2722630239;122;1;1;13;19;erwnez7ksfkns4dqmyr1fhbe;1;58,7;16,8;2024-09-19T23:46:59.669Z;2024-09-19T23:47:05Z;[{'id': 5223725845, 'qualifierId': 141, 'value': '10.3'}, {'id': 5223725849, 'qualifierId': 213, 'value': '3.48'}, {'id': 5223725843, 'qualifierId': 140, 'value': '46.7'}, {'id': 5223725841, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223725847, 'qualifierId': 212, 'value': '13.4'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;46,7;3,48;13,4;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;46,7;10,3;;;;;;;;0;13;19;Crown Legacy;799;AMR;1,0
2722630247;123;1;1;13;25;erwnez7ksfkns4dqmyr1fhbe;1;40,2;23,7;2024-09-19T23:47:05.573Z;2024-09-19T23:47:07Z;[{'id': 5223725895, 'qualifierId': 140, 'value': '53.3'}, {'id': 5223725897, 'qualifierId': 141, 'value': '19.2'}, {'id': 5223725901, 'qualifierId': 213, 'value': '6.06'}, {'id': 5223725899, 'qualifierId': 212, 'value': '14.1'}, {'id': 5223725893, 'qualifierId': 56, 'value': 'Right'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;53,3;6,06;14,1;19,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;53,3;19,2;;;;;;;;0;13;25;Crown Legacy;805;AMC;1,0
2722630259;124;1;1;13;27;erwnez7ksfkns4dqmyr1fhbe;1;53,3;19,2;2024-09-19T23:47:07.485Z;2024-09-24T06:34:25Z;[{'id': 5223725957, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238307427, 'qualifierId': 155}, {'id': 5223725965, 'qualifierId': 213, 'value': '4.11'}, {'id': 5223725959, 'qualifierId': 140, 'value': '47.4'}, {'id': 5223725961, 'qualifierId': 141, 'value': '5.9'}, {'id': 5223725963, 'qualifierId': 212, 'value': '11.0'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;47,4;4,11;11,0;5,9;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;47,4;5,9;;;;;;;;0;13;27;Crown Legacy;807;MC;1,0
