id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_JerseyNumber;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_Resume;value_PlayerPosition;value_TeamFormation;value_DirectionOfPlay;value_Zone;value_Angle;value_Tap;value_PassEndX;value_Length;value_KickOff;value_PassEndY;value_LongBall;value_Launch;value_BlockedPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_TouchTypeControl;value_ShirtPull/Holding;value_Foul;value_Direct;value_FreeKickTaken;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_DeletedEventType;value_HeadPass;value_LayOff;value_MediumGkIntervention;value_KeeperThrow;value_OverArm;value_IntendedTackleTarget;value_TouchTypePass;value_AttemptedTackle;value_RightFooted;value_Cross;value_OutSwinger;value_LeftFooted;value_IntentionalAssist;value_Assist;value_BlockedY;value_LowRight;value_Blocked;value_GkY;value_GkX;value_GoalmouthY;value_RegularPlay;value_OutOfBoxCentre;value_GoalmouthZ;value_BlockedX;value_Assisted;value_RelatedEventId;value_DefBlock;value_DrivenCross;value_Straight;value_BoxCentre;value_GkXTimeOfGoal;value_NotAssisted;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_Deflection;value_HighRight;value_Head;value_Left;value_InSwinger;value_CornerTaken;value_BoxDeepRight;value_High;value_FromCorner;value_FirstTouch;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnSpace;value_LowCentre;value_BoxLeft;value_Stooping;value_LowGkIntervention;value_Hands;value_Collected;value_NotVisible;value_BlockedCross;value_Right;value_FlickOn;value_HighGkIntervention;value_HighClaim;value_GkKickFromHands;value_Standing;value_ThrowInSetPiece;value_SixYardBlocked;value_BoxRight;value_Volley;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_ThroughBall;value_BigChance;value_Shove/Push;value_LowLeft;value_IndividualPlay;value_CloseHigh;value_SmallBoxCentre;value_Minutes;value_YellowCard;value_RecklessOffence;value_TacticalFoul;value_EndType;value_NotPastGoalLine;value_OverhitCross;value_Diving;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_FairPlay;value_Injury;value_FreeKick;value_HighLeft;value_SwerveRight;value_SmallBoxLeft;value_Feet;value_ParriedDanger;value_Dissent;value_Handball;value_PullBack;value_HighCentre;value_OwnPlayer;value_OwnShotBlocked;value_BlockedClearance;value_InjuredPlayerId;value_ParriedSafe;value_OtherBodyPart;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2736994583;433;5;2;46;1;5icuo8utnztpsd9l03gdd68dl;0;5,3;101,4;2024-10-21T03:10:54.159Z;2024-10-21T04:14:37Z;[{'id': 5302119111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302119201, 'qualifierId': 233, 'value': '480'}, {'id': 5302119113, 'qualifierId': 347}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;4nfcytxp4agwk4lizfxw5d78;Out;;;;;;;;;;;;;;;;;;;;480,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;46;1;Ventura County;2761;DC;1,0
2736994597;480;5;2;46;1;8ijkk62897so5r3bq0wgwx4bu;1;94,7;-1,4;2024-10-21T03:10:54.159Z;2024-10-21T04:14:37Z;[{'id': 5302119191, 'qualifierId': 56, 'value': 'Right'}, {'id': 5302119193, 'qualifierId': 347}, {'id': 5302119197, 'qualifierId': 233, 'value': '433'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;4nfcytxp4agwk4lizfxw5d78;Out;;;;;;;;;;;;;;;;;;;;433,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;46;1;Tacoma Defiance;2761;DR;1,0
2736994601;481;1;2;46;13;8ijkk62897so5r3bq0wgwx4bu;1;96,3;0,0;2024-10-21T03:11:06.430Z;2024-10-21T03:11:08Z;[{'id': 5302119219, 'qualifierId': 140, 'value': '73.8'}, {'id': 5302119215, 'qualifierId': 107}, {'id': 5302119221, 'qualifierId': 141, 'value': '6.8'}, {'id': 5302119229, 'qualifierId': 1}, {'id': 5302119223, 'qualifierId': 212, 'value': '24.3'}, {'id': 5302119217, 'qualifierId': 56, 'value': 'Right'}, {'id': 5302119227, 'qualifierId': 213, 'value': '2.90'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;2,9;;73,8;24,3;;6,8;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;73,8;6,8;;;;;;;0;0;46;13;Tacoma Defiance;2773;DR;1,0
2736994607;482;1;2;46;15;8ijkk62897so5r3bq0wgwx4bu;1;73,8;6,8;2024-10-21T03:11:08.815Z;2024-10-21T03:11:11Z;[{'id': 5302119259, 'qualifierId': 212, 'value': '9.1'}, {'id': 5302119261, 'qualifierId': 213, 'value': '0.29'}, {'id': 5302119253, 'qualifierId': 56, 'value': 'Right'}, {'id': 5302119257, 'qualifierId': 141, 'value': '10.6'}, {'id': 5302119255, 'qualifierId': 140, 'value': '82.1'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;0,29;;82,1;9,1;;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;82,1;10,6;;;;;;;0;0;46;15;Tacoma Defiance;2775;DL;1,0
2736994611;483;1;2;46;18;8ijkk62897so5r3bq0wgwx4bu;0;82,1;10,6;2024-10-21T03:11:11.248Z;2024-10-21T03:11:13Z;[{'id': 5302119281, 'qualifierId': 56, 'value': 'Right'}, {'id': 5302119279, 'qualifierId': 155}, {'id': 5302119289, 'qualifierId': 213, 'value': '6.25'}, {'id': 5302119283, 'qualifierId': 140, 'value': '93.1'}, {'id': 5302119285, 'qualifierId': 141, 'value': '10.0'}, {'id': 5302119287, 'qualifierId': 212, 'value': '11.6'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;6,25;;93,1;11,6;;10,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;93,1;10,0;;;;;;;0;0;46;18;Tacoma Defiance;2778;MC;1,0
2736994621;434;12;2;46;19;5icuo8utnztpsd9l03gdd68dl;1;7,4;82,9;2024-10-21T03:11:11.981Z;2024-10-21T04:06:58Z;[{'id': 5302119337, 'qualifierId': 212, 'value': '13.4'}, {'id': 5302119363, 'qualifierId': 167}, {'id': 5302119333, 'qualifierId': 140, 'value': '11.8'}, {'id': 5302119339, 'qualifierId': 213, 'value': '1.22'}, {'id': 5302119335, 'qualifierId': 141, 'value': '100.0'}, {'id': 5302119331, 'qualifierId': 56, 'value': 'Back'}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;4nfcytxp4agwk4lizfxw5d78;Clearance;;;;;;;;;;;1,22;;11,8;13,4;;100,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;11,8;100,0;;;;;;;0;0;46;19;Ventura County;2779;DC;1,0
2736994625;435;5;2;46;21;5icuo8utnztpsd9l03gdd68dl;0;9,3;101,2;2024-10-21T03:11:14.336Z;2024-10-21T04:14:38Z;[{'id': 5302119357, 'qualifierId': 347}, {'id': 5302119355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302119369, 'qualifierId': 233, 'value': '484'}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;4nfcytxp4agwk4lizfxw5d78;Out;;;;;;;;;;;;;;;;;;;;484,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;46;21;Ventura County;2781;DC;1,0
2736994617;484;5;2;46;21;8ijkk62897so5r3bq0wgwx4bu;1;90,7;-1,2;2024-10-21T03:11:14.336Z;2024-10-21T04:07:00Z;[{'id': 5302119319, 'qualifierId': 56, 'value': 'Right'}, {'id': 5302119321, 'qualifierId': 347}, {'id': 5302119365, 'qualifierId': 233, 'value': '435'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;4nfcytxp4agwk4lizfxw5d78;Out;;;;;;;;;;;;;;;;;;;;435,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;46;21;Tacoma Defiance;2781;MC;1,0
2736994623;485;1;2;46;23;8ijkk62897so5r3bq0wgwx4bu;1;93,2;0,0;2024-10-21T03:11:16.831Z;2024-10-21T03:11:19Z;[{'id': 5302119345, 'qualifierId': 140, 'value': '86.7'}, {'id': 5302119343, 'qualifierId': 56, 'value': 'Right'}, {'id': 5302119349, 'qualifierId': 212, 'value': '9.6'}, {'id': 5302119347, 'qualifierId': 141, 'value': '8.8'}, {'id': 5302119351, 'qualifierId': 213, 'value': '2.36'}, {'id': 5302119341, 'qualifierId': 107}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;2,36;;86,7;9,6;;8,8;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;86,7;8,8;;;;;;;0;0;46;23;Tacoma Defiance;2783;DR;1,0
2736994627;486;1;2;46;25;8ijkk62897so5r3bq0wgwx4bu;1;86,7;8,8;2024-10-21T03:11:18.559Z;2024-10-21T03:11:21Z;[{'id': 5302119393, 'qualifierId': 213, 'value': '0.58'}, {'id': 5302119389, 'qualifierId': 141, 'value': '15.8'}, {'id': 5302119385, 'qualifierId': 56, 'value': 'Right'}, {'id': 5302119391, 'qualifierId': 212, 'value': '8.7'}, {'id': 5302119387, 'qualifierId': 140, 'value': '93.6'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;0,58;;93,6;8,7;;15,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;93,6;15,8;;;;;;;0;0;46;25;Tacoma Defiance;2785;MC;1,0
2736994631;487;61;2;46;26;8ijkk62897so5r3bq0wgwx4bu;0;93,6;15,8;2024-10-21T03:11:19.568Z;2024-10-21T03:11:25Z;[{'id': 5302119415, 'qualifierId': 56, 'value': 'Right'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;4nfcytxp4agwk4lizfxw5d78;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;46;26;Tacoma Defiance;2786;FW;1,0
2736994629;436;12;2;46;28;5icuo8utnztpsd9l03gdd68dl;1;13,0;90,6;2024-10-21T03:11:21.197Z;2024-10-21T03:11:23Z;[{'id': 5302119401, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302119425, 'qualifierId': 167}, {'id': 5302119405, 'qualifierId': 141, 'value': '100.0'}, {'id': 5302119409, 'qualifierId': 213, 'value': '1.35'}, {'id': 5302119403, 'qualifierId': 140, 'value': '14.6'}, {'id': 5302119407, 'qualifierId': 212, 'value': '7.7'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;4nfcytxp4agwk4lizfxw5d78;Clearance;;;;;;;;;;;1,35;;14,6;7,7;;100,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;14,6;100,0;;;;;;;0;0;46;28;Ventura County;2788;AML;1,0
2736994635;437;5;2;46;28;5icuo8utnztpsd9l03gdd68dl;0;12,4;101,4;2024-10-21T03:11:21.736Z;2024-10-21T04:14:38Z;[{'id': 5302119423, 'qualifierId': 347}, {'id': 5302119421, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302119461, 'qualifierId': 233, 'value': '488'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;4nfcytxp4agwk4lizfxw5d78;Out;;;;;;;;;;;;;;;;;;;;488,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;46;28;Ventura County;2788;AML;1,0
2736994637;488;5;2;46;28;8ijkk62897so5r3bq0wgwx4bu;1;87,6;-1,4;2024-10-21T03:11:21.736Z;2024-10-21T04:14:38Z;[{'id': 5302119447, 'qualifierId': 347}, {'id': 5302119445, 'qualifierId': 56, 'value': 'Right'}, {'id': 5302119453, 'qualifierId': 233, 'value': '437'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;4nfcytxp4agwk4lizfxw5d78;Out;;;;;;;;;;;;;;;;;;;;437,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;46;28;Tacoma Defiance;2788;FW;1,0
2736994645;489;1;2;46;35;8ijkk62897so5r3bq0wgwx4bu;0;91,2;0,0;2024-10-21T03:11:28.784Z;2024-10-21T03:11:31Z;[{'id': 5302119487, 'qualifierId': 56, 'value': 'Center'}, {'id': 5302119497, 'qualifierId': 1}, {'id': 5302119491, 'qualifierId': 141, 'value': '34.3'}, {'id': 5302119495, 'qualifierId': 213, 'value': '1.56'}, {'id': 5302119485, 'qualifierId': 107}, {'id': 5302119493, 'qualifierId': 212, 'value': '24.1'}, {'id': 5302119489, 'qualifierId': 140, 'value': '91.5'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;1,56;;91,5;24,1;;34,3;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;91,5;34,3;;;;;;;0;0;46;35;Tacoma Defiance;2795;DR;1,0
2736994653;438;12;2;46;37;5icuo8utnztpsd9l03gdd68dl;1;14,7;75,3;2024-10-21T03:11:30.517Z;2024-10-25T12:33:15Z;[{'id': 5302119541, 'qualifierId': 212, 'value': '24.9'}, {'id': 5302119535, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302119537, 'qualifierId': 140, 'value': '23.7'}, {'id': 5302119539, 'qualifierId': 141, 'value': '41.5'}, {'id': 5302119543, 'qualifierId': 213, 'value': '5.10'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;4nfcytxp4agwk4lizfxw5d78;Clearance;;;;;;;;;;;5,1;;23,7;24,9;;41,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;23,7;41,5;;;;;;;0;0;46;37;Ventura County;2797;MC;1,0
2736994659;440;1;2;46;40;5icuo8utnztpsd9l03gdd68dl;1;25,2;41,5;2024-10-21T03:11:33.726Z;2024-10-25T12:33:18Z;[{'id': 5302119573, 'qualifierId': 212, 'value': '18.0'}, {'id': 5302119567, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302119575, 'qualifierId': 213, 'value': '0.76'}, {'id': 5302119571, 'qualifierId': 141, 'value': '59.7'}, {'id': 5302119569, 'qualifierId': 140, 'value': '37.7'}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;0,76;;37,7;18,0;;59,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;37,7;59,7;;;;;;;0;0;46;40;Ventura County;2800;AMR;1,0
