id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_Captain;value_Resume;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Zone;value_Angle;value_PassEndX;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_DeletedEventType;value_TouchTypePass;value_Launch;value_OutOfPlay;value_Defensive;value_Offensive;value_Head;value_TouchTypeClearance;value_PullBack;value_Left;value_Right;value_CornerTaken;value_Cross;value_InSwinger;value_LeftFooted;value_FromCorner;value_IntentionalAssist;value_Blocked;value_GoalmouthZ;value_GkY;value_Assisted;value_GkX;value_SmallBoxRight;value_RelatedEventId;value_GoalmouthY;value_BlockedX;value_SixYardBlocked;value_LowRight;value_FirstTouch;value_BlockedY;value_DefBlock;value_TakeOnSpace;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_TouchTypeControl;value_TakeOnOvertake;value_OutSwinger;value_OverhitCross;value_NextEventGoalKick;value_Low;value_NotVisible;value_GoalKick;value_Assist;value_RegularPlay;value_LowCentre;value_BoxCentre;value_ParriedDanger;value_Hands;value_Diving;value_LowGkIntervention;value_KeeperThrow;value_LayOff;value_SwitchOfPlay;value_AttemptedTackle;value_IndividualPlay;value_NotAssisted;value_OutOfBoxCentre;value_LowLeft;value_RightFooted;value_High;value_DrivenCross;value_Straight;value_MediumGkIntervention;value_BlockedPass;value_PlayersCaughtOffside;value_Indirect;value_GoalShotGameClock;value_GkXTimeOfGoal;value_BigChance;value_GoalShotTimestamp;value_HighLeft;value_GkYTimeOfGoal;value_FlickOn;value_Injury;value_InjuredPlayerId;value_YellowCard;value_RecklessOffence;value_GkKickFromHands;value_BlockedCross;value_OwnPlayer;value_OwnShotBlocked;value_Overrun;value_Dissent;value_ShirtPull/Holding;value_TacticalFoul;value_Volley;value_SetPiece;value_GkHoof;value_HighGkIntervention;value_HighClaim;value_OverArm;value_BoxRight;value_CloseHigh;value_FastBreak;value_Minutes;value_HighRight;value_Collected;value_Standing;value_EndType;value_Tap;value_OtherObstacle;value_RefereeDelay;value_RefereeInjury;value_Defensive1V1;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_OtherReason;value_SwerveLeft;value_CloseRight;value_BoxLeft;value_ThroughBall;value_BoxDeepRight;value_Feet;value_ParriedSafe;value_Sliding;value_HitRightPost;value_HitWoodwork;value_BlockedClearance;value_AerialFoul;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2732900645;678;3;1;24;7;1zgjjyruyufrkh4xjvryqsb1i;0;76,5;76,4;2024-10-06T17:28:29.058Z;2024-10-10T08:36:52Z;[{'id': 5279811289, 'qualifierId': 233, 'value': '841'}, {'id': 5279811205, 'qualifierId': 465}, {'id': 5279811199, 'qualifierId': 56, 'value': 'Center'}, {'id': 5279811203, 'qualifierId': 286}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;kj4sqgaxfrpsqdpn3hmwjaxg;Take On;;;;;;;;;;;;;;;;;;;841,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;24;7;Chicago Fire II;1447;ML;1,0
2732900647;841;7;1;24;7;8o8m08he36u0j4w08aj2iodn8;0;23,5;23,6;2024-10-06T17:28:29.059Z;2024-10-10T08:37:00Z;[{'id': 5279811209, 'qualifierId': 56, 'value': 'Back'}, {'id': 5279811213, 'qualifierId': 385}, {'id': 5279811211, 'qualifierId': 285}, {'id': 5279811215, 'qualifierId': 233, 'value': '678'}];acskv7krqaau05kpgbfz6f0iy;J. Reynolds;;;kj4sqgaxfrpsqdpn3hmwjaxg;Tackle;;;;;;;;;;;;;;;;;;;678,0;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;24;7;Philadelphia Union II;1447;DR;1,0
2732900653;679;61;1;24;7;1zgjjyruyufrkh4xjvryqsb1i;1;76,5;76,4;2024-10-06T17:28:29.367Z;2024-10-10T08:37:06Z;[{'id': 5279811311, 'qualifierId': 56, 'value': 'Center'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;kj4sqgaxfrpsqdpn3hmwjaxg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;24;7;Chicago Fire II;1447;ML;1,0
2731901341;218;43;1;24;8;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-10-06T17:28:29.720Z;2024-10-10T08:37:16Z;[{'id': 5274291789, 'qualifierId': 56, 'value': 'Back'}, {'id': 5279811323, 'qualifierId': 144, 'value': '8'}];acskv7krqaau05kpgbfz6f0iy;J. Reynolds;;;kj4sqgaxfrpsqdpn3hmwjaxg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;24;8;Philadelphia Union II;1448;DR;1,0
2731901367;219;49;1;24;9;8o8m08he36u0j4w08aj2iodn8;1;19,6;6,4;2024-10-06T17:28:30.985Z;2024-10-06T17:28:31Z;[];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;kj4sqgaxfrpsqdpn3hmwjaxg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;24;9;Philadelphia Union II;1449;FWR;1,0
2731901421;220;43;1;24;11;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-10-06T17:28:33.480Z;2024-10-06T17:28:36Z;[{'id': 5274292581, 'qualifierId': 144, 'value': '42'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;kj4sqgaxfrpsqdpn3hmwjaxg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;42,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;24;11;Philadelphia Union II;1451;FWR;1,0
2731901427;221;4;1;24;12;8o8m08he36u0j4w08aj2iodn8;1;25,4;4,9;2024-10-06T17:28:33.784Z;2024-10-06T17:41:16Z;[{'id': 5274292321, 'qualifierId': 13}, {'id': 5274292323, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274293581, 'qualifierId': 233, 'value': '201'}, {'id': 5274292329, 'qualifierId': 285}, {'id': 5274292325, 'qualifierId': 152}, {'id': 5274292327, 'qualifierId': 265}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;kj4sqgaxfrpsqdpn3hmwjaxg;Foul;;;;;;;;;;;;;;;;;;;201,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;24;12;Philadelphia Union II;1452;FWR;1,0
2731901557;201;4;1;24;12;1zgjjyruyufrkh4xjvryqsb1i;0;74,6;95,1;2024-10-06T17:28:33.785Z;2024-10-06T17:41:16Z;[{'id': 5274293601, 'qualifierId': 233, 'value': '221'}, {'id': 5274293193, 'qualifierId': 13}, {'id': 5274293201, 'qualifierId': 286}, {'id': 5274293195, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274293199, 'qualifierId': 265}, {'id': 5274293197, 'qualifierId': 152}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;kj4sqgaxfrpsqdpn3hmwjaxg;Foul;;;;;;;;;;;;;;;;;;;221,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;24;12;Chicago Fire II;1452;ML;1,0
2731902103;222;1;1;24;41;8o8m08he36u0j4w08aj2iodn8;1;19,4;12,6;2024-10-06T17:29:02.949Z;2024-10-06T17:29:04Z;[{'id': 5274296093, 'qualifierId': 5}, {'id': 5274296101, 'qualifierId': 141, 'value': '4.5'}, {'id': 5274296095, 'qualifierId': 152}, {'id': 5274296105, 'qualifierId': 213, 'value': '5.80'}, {'id': 5274296099, 'qualifierId': 140, 'value': '29.3'}, {'id': 5274296103, 'qualifierId': 212, 'value': '11.8'}, {'id': 5274296097, 'qualifierId': 56, 'value': 'Back'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;4,5;;5,8;29,3;11,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;29,3;4,5;;;;;;;0;0;24;41;Philadelphia Union II;1481;DL;1,0
2731902117;223;1;1;24;42;8o8m08he36u0j4w08aj2iodn8;1;29,3;4,5;2024-10-06T17:29:04.265Z;2024-10-06T17:29:05Z;[{'id': 5274296205, 'qualifierId': 213, 'value': '2.48'}, {'id': 5274296197, 'qualifierId': 141, 'value': '16.8'}, {'id': 5274296203, 'qualifierId': 212, 'value': '13.7'}, {'id': 5274296189, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274296193, 'qualifierId': 140, 'value': '19.0'}];acskv7krqaau05kpgbfz6f0iy;J. Reynolds;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;16,8;;2,48;19,0;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;19,0;16,8;;;;;;;0;0;24;42;Philadelphia Union II;1482;DR;1,0
2731902157;224;1;1;24;43;8o8m08he36u0j4w08aj2iodn8;1;20,0;18,8;2024-10-06T17:29:05.305Z;2024-10-06T17:29:07Z;[{'id': 5274296403, 'qualifierId': 141, 'value': '53.6'}, {'id': 5274296401, 'qualifierId': 140, 'value': '12.1'}, {'id': 5274296399, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274296405, 'qualifierId': 212, 'value': '25.1'}, {'id': 5274296407, 'qualifierId': 213, 'value': '1.91'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;53,6;;1,91;12,1;25,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;12,1;53,6;;;;;;;0;0;24;43;Philadelphia Union II;1483;DL;1,0
2731902207;225;1;1;24;45;8o8m08he36u0j4w08aj2iodn8;1;12,5;53,8;2024-10-06T17:29:06.936Z;2024-10-06T17:29:08Z;[{'id': 5274296715, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274296717, 'qualifierId': 140, 'value': '22.9'}, {'id': 5274296719, 'qualifierId': 141, 'value': '85.8'}, {'id': 5274296721, 'qualifierId': 212, 'value': '24.3'}, {'id': 5274296723, 'qualifierId': 213, 'value': '1.11'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;85,8;;1,11;22,9;24,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;22,9;85,8;;;;;;;0;0;24;45;Philadelphia Union II;1485;GK;1,0
2731902245;226;1;1;24;47;8o8m08he36u0j4w08aj2iodn8;1;22,7;85,8;2024-10-06T17:29:08.856Z;2024-10-06T17:29:10Z;[{'id': 5274296889, 'qualifierId': 140, 'value': '30.5'}, {'id': 5274296887, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274296895, 'qualifierId': 213, 'value': '0.72'}, {'id': 5274296893, 'qualifierId': 212, 'value': '10.9'}, {'id': 5274296891, 'qualifierId': 141, 'value': '96.4'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;96,4;;0,72;30,5;10,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;30,5;96,4;;;;;;;0;0;24;47;Philadelphia Union II;1487;DC;1,0
2731902281;227;1;1;24;48;8o8m08he36u0j4w08aj2iodn8;0;30,5;96,4;2024-10-06T17:29:10.266Z;2024-10-06T17:29:12Z;[{'id': 5274297123, 'qualifierId': 213, 'value': '6.27'}, {'id': 5274297117, 'qualifierId': 140, 'value': '41.2'}, {'id': 5274297119, 'qualifierId': 141, 'value': '96.2'}, {'id': 5274297113, 'qualifierId': 168}, {'id': 5274297121, 'qualifierId': 212, 'value': '11.2'}, {'id': 5274297115, 'qualifierId': 56, 'value': 'Back'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;96,2;;6,27;41,2;11,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;41,2;96,2;;;;;;;0;0;24;48;Philadelphia Union II;1488;DC;1,0
2731902423;202;8;1;24;52;1zgjjyruyufrkh4xjvryqsb1i;1;57,5;2,3;2024-10-06T17:29:13.909Z;2024-10-10T08:38:15Z;[{'id': 5279811519, 'qualifierId': 385}, {'id': 5274297941, 'qualifierId': 56, 'value': 'Right'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;kj4sqgaxfrpsqdpn3hmwjaxg;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;24;52;Chicago Fire II;1492;DL;1,0
2731902447;203;5;1;24;53;1zgjjyruyufrkh4xjvryqsb1i;0;59,2;-1,6;2024-10-06T17:29:15.350Z;2024-10-06T17:41:09Z;[{'id': 5274298127, 'qualifierId': 233, 'value': '228'}, {'id': 5274298065, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274298067, 'qualifierId': 347}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;kj4sqgaxfrpsqdpn3hmwjaxg;Out;;;;;;;;;;;;;;;;;;;228,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;24;53;Chicago Fire II;1493;DL;1,0
2731902389;228;5;1;24;53;8o8m08he36u0j4w08aj2iodn8;1;40,8;101,6;2024-10-06T17:29:15.350Z;2024-10-06T17:41:09Z;[{'id': 5274298107, 'qualifierId': 233, 'value': '203'}, {'id': 5274297763, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274297765, 'qualifierId': 347}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;kj4sqgaxfrpsqdpn3hmwjaxg;Out;;;;;;;;;;;;;;;;;;;203,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;24;53;Philadelphia Union II;1493;FWL;1,0
2731902569;204;17;1;24;59;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-10-06T17:29:21.245Z;2024-10-10T08:38:41Z;[{'id': 5274299521, 'qualifierId': 184}, {'id': 5274299519, 'qualifierId': 31}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;kj4sqgaxfrpsqdpn3hmwjaxg;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;24;59;Chicago Fire II;1499;DL;1,0
2731903067;229;1;1;25;25;8o8m08he36u0j4w08aj2iodn8;1;41,6;100,0;2024-10-06T17:29:47.305Z;2024-10-06T17:29:49Z;[{'id': 5274301579, 'qualifierId': 107}, {'id': 5274301581, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274301587, 'qualifierId': 212, 'value': '6.7'}, {'id': 5274301589, 'qualifierId': 213, 'value': '5.35'}, {'id': 5274301583, 'qualifierId': 140, 'value': '45.4'}, {'id': 5274301585, 'qualifierId': 141, 'value': '93.0'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;93,0;;5,35;45,4;6,7;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;45,4;93,0;;;;;;;0;0;25;25;Philadelphia Union II;1525;DC;1,0
2731903105;230;1;1;25;29;8o8m08he36u0j4w08aj2iodn8;1;47,6;92,8;2024-10-06T17:29:50.761Z;2024-10-10T08:39:02Z;[{'id': 5274301807, 'qualifierId': 212, 'value': '17.9'}, {'id': 5274301809, 'qualifierId': 213, 'value': '3.02'}, {'id': 5274301801, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274301805, 'qualifierId': 141, 'value': '96.0'}, {'id': 5279811671, 'qualifierId': 156}, {'id': 5274301803, 'qualifierId': 140, 'value': '30.7'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;96,0;;3,02;30,7;17,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;30,7;96,0;;;;;;;0;0;25;29;Philadelphia Union II;1529;FW;1,0
2731903193;231;1;1;25;29;8o8m08he36u0j4w08aj2iodn8;1;30,7;95,5;2024-10-06T17:29:51.545Z;2024-10-06T17:29:55Z;[{'id': 5274302289, 'qualifierId': 212, 'value': '12.4'}, {'id': 5274302287, 'qualifierId': 141, 'value': '80.4'}, {'id': 5274302285, 'qualifierId': 140, 'value': '37.4'}, {'id': 5274302283, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274302293, 'qualifierId': 213, 'value': '5.31'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;80,4;;5,31;37,4;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;37,4;80,4;;;;;;;0;0;25;29;Philadelphia Union II;1529;DC;1,0
2731903197;232;4;1;25;33;8o8m08he36u0j4w08aj2iodn8;1;42,2;76,0;2024-10-06T17:29:54.939Z;2024-10-06T17:29:58Z;[{'id': 5274302407, 'qualifierId': 233, 'value': '205'}, {'id': 5274302373, 'qualifierId': 13}, {'id': 5274302383, 'qualifierId': 152}, {'id': 5274302391, 'qualifierId': 286}, {'id': 5274302387, 'qualifierId': 265}, {'id': 5274302379, 'qualifierId': 56, 'value': 'Back'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;kj4sqgaxfrpsqdpn3hmwjaxg;Foul;;;;;;;;;;;;;;;;;;;205,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;25;33;Philadelphia Union II;1533;FWL;1,0
2731903187;205;4;1;25;33;1zgjjyruyufrkh4xjvryqsb1i;0;57,8;24,0;2024-10-06T17:29:54.940Z;2024-10-06T17:29:58Z;[{'id': 5274302337, 'qualifierId': 265}, {'id': 5274302339, 'qualifierId': 285}, {'id': 5274302331, 'qualifierId': 13}, {'id': 5274302501, 'qualifierId': 233, 'value': '232'}, {'id': 5274302335, 'qualifierId': 152}, {'id': 5274302333, 'qualifierId': 56, 'value': 'Center'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;kj4sqgaxfrpsqdpn3hmwjaxg;Foul;;;;;;;;;;;;;;;;;;;232,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;25;33;Chicago Fire II;1533;MR;1,0
2731903487;233;1;1;25;41;8o8m08he36u0j4w08aj2iodn8;1;41,0;77,2;2024-10-06T17:30:03.210Z;2024-10-06T17:30:09Z;[{'id': 5274303865, 'qualifierId': 213, 'value': '5.22'}, {'id': 5274303857, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274303859, 'qualifierId': 140, 'value': '66.9'}, {'id': 5274303849, 'qualifierId': 155}, {'id': 5274303863, 'qualifierId': 212, 'value': '55.7'}, {'id': 5274303855, 'qualifierId': 152}, {'id': 5274303867, 'qualifierId': 1}, {'id': 5274303861, 'qualifierId': 141, 'value': '5.7'}, {'id': 5274303853, 'qualifierId': 196}, {'id': 5274303845, 'qualifierId': 5}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;kj4sqgaxfrpsqdpn3hmwjaxg;Pass;;;;;;;;;;;5,7;;5,22;66,9;55,7;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;66,9;5,7;;;;;;;0;0;25;41;Philadelphia Union II;1541;DC;1,0
2731903495;234;50;1;25;47;8o8m08he36u0j4w08aj2iodn8;1;66,0;14,1;2024-10-06T17:30:09.242Z;2024-10-06T18:45:46Z;[{'id': 5274303891, 'qualifierId': 286}, {'id': 5274304385, 'qualifierId': 233, 'value': '206'}, {'id': 5274303889, 'qualifierId': 56, 'value': 'Right'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;kj4sqgaxfrpsqdpn3hmwjaxg;Dispossessed;;;;;;;;;;;;;;;;;;;206,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;25;47;Philadelphia Union II;1547;FWR;1,0
