id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Captain;value_Involved;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_Angle;value_KickOff;value_Length;value_Zone;value_PassEndY;value_Chipped;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_Direct;value_AttemptedTackle;value_Foul;value_Defensive;value_FreeKickTaken;value_SwitchOfPlay;value_Cross;value_HeadPass;value_FlickOn;value_IntendedTackleTarget;value_NextEventGoalKick;value_GoalKick;value_Low;value_BlockedPass;value_Launch;value_Shove/Push;value_DeletedEventType;value_PlayersCaughtOffside;value_OutOfPlay;value_LayOff;value_Head;value_KeeperThrow;value_OverArm;value_Left;value_Right;value_InSwinger;value_IntentionalAssist;value_CornerTaken;value_Assist;value_SmallBoxLeft;value_Blocked;value_SixYardBlocked;value_GoalmouthY;value_GoalmouthZ;value_BlockedX;value_GkX;value_LowLeft;value_FirstTouch;value_RelatedEventId;value_GkY;value_Assisted;value_FromCorner;value_BlockedY;value_DefBlock;value_NotAssisted;value_IndividualPlay;value_HighLeft;value_LeftFooted;value_OutOfBoxCentre;value_Overrun;value_RightFooted;value_CloseLeft;value_BoxLeft;value_RegularPlay;value_GoalShotTimestamp;value_GoalShotGameClock;value_LowCentre;value_BigChance;value_High;value_BoxCentre;value_SetPiece;value_SmallBoxCentre;value_KeeperTouched;value_Injury;value_InjuredPlayerId;value_Indirect;value_PullBack;value_Minutes;value_BlockedCross;value_GkHoof;value_EndType;value_HighClaim;value_ParriedSafe;value_Sliding;value_OtherBodyPart;value_Unchallenged;value_Dissent;value_YellowCard;value_LowRight;value_Hands;value_Diving;value_NotPastGoalLine;value_VideoCoverageLost;value_OverhitCross;value_FreeKick;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_CloseRight;value_35Centre;value_Volley;value_Standing;value_BoxRight;value_HighRight;value_SmallBoxRight;value_ShirtPull/Holding;value_TacticalFoul;value_PenaltyTakerId;value_NotVisible;value_Penalty;value_RecklessOffence;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistedBy;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Scored;value_BoxDeepLeft;value_Collected;value_HitWoodwork;value_HighCentre;value_HitBar;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2712137179;73;1;1;9;28;iiolvosiuokkrl5iuoxcjo4p;1;25,7;57,8;2024-08-24T01:14:40.724Z;2024-08-24T01:14:42Z;[{'id': 5166224865, 'qualifierId': 140, 'value': '35.8'}, {'id': 5166224869, 'qualifierId': 212, 'value': '17.4'}, {'id': 5166224863, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166224867, 'qualifierId': 141, 'value': '37.6'}, {'id': 5166224871, 'qualifierId': 213, 'value': '5.37'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;35,8;5,37;;17,4;;37,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;35,8;37,6;;;;;;;;0;9;28;Austin II;568;DC;1,0
2712137185;74;1;1;9;29;iiolvosiuokkrl5iuoxcjo4p;0;35,8;37,6;2024-08-24T01:14:42.004Z;2024-08-24T01:14:43Z;[{'id': 5166224915, 'qualifierId': 141, 'value': '54.6'}, {'id': 5166224919, 'qualifierId': 213, 'value': '1.06'}, {'id': 5166224913, 'qualifierId': 140, 'value': '41.9'}, {'id': 5166224917, 'qualifierId': 212, 'value': '13.2'}, {'id': 5166224911, 'qualifierId': 56, 'value': 'Back'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;41,9;1,06;;13,2;;54,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;41,9;54,6;;;;;;;;0;9;29;Austin II;569;MC;1,0
2712137193;122;49;1;9;32;d0c07im4a6oj8qa7f1zlt3pqs;1;60,3;57,0;2024-08-24T01:14:44.803Z;2024-08-24T01:14:44Z;[];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;eu9y74g23043z4usj838iigic;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;9;32;Colorado Rapids II;572;MC;1,0
2712137199;123;1;1;9;32;d0c07im4a6oj8qa7f1zlt3pqs;1;60,8;58,4;2024-08-24T01:14:45.012Z;2024-08-24T01:14:46Z;[{'id': 5166225005, 'qualifierId': 212, 'value': '16.5'}, {'id': 5166225001, 'qualifierId': 140, 'value': '70.6'}, {'id': 5166224999, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166225003, 'qualifierId': 141, 'value': '77.3'}, {'id': 5166225007, 'qualifierId': 213, 'value': '0.90'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;70,6;0,9;;16,5;;77,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;70,6;77,3;;;;;;;;0;9;32;Colorado Rapids II;572;MC;1,0
2712137211;124;1;1;9;34;d0c07im4a6oj8qa7f1zlt3pqs;1;70,6;77,3;2024-08-24T01:14:46.612Z;2024-08-24T01:14:47Z;[{'id': 5166225081, 'qualifierId': 141, 'value': '88.7'}, {'id': 5166225083, 'qualifierId': 212, 'value': '11.0'}, {'id': 5166225079, 'qualifierId': 140, 'value': '63.2'}, {'id': 5166225085, 'qualifierId': 213, 'value': '2.36'}, {'id': 5166225077, 'qualifierId': 56, 'value': 'Left'}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;63,2;2,36;;11,0;;88,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;63,2;88,7;;;;;;;;0;9;34;Colorado Rapids II;574;FWL;1,0
2712137217;125;1;1;9;35;d0c07im4a6oj8qa7f1zlt3pqs;1;63,2;88,7;2024-08-24T01:14:47.748Z;2024-08-24T01:14:50Z;[{'id': 5166225129, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166225135, 'qualifierId': 212, 'value': '10.6'}, {'id': 5166225131, 'qualifierId': 140, 'value': '53.4'}, {'id': 5166225137, 'qualifierId': 213, 'value': '3.40'}, {'id': 5166225133, 'qualifierId': 141, 'value': '84.7'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;53,4;3,4;;10,6;;84,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;53,4;84,7;;;;;;;;0;9;35;Colorado Rapids II;575;DC;1,0
2712137221;126;1;1;9;37;d0c07im4a6oj8qa7f1zlt3pqs;1;47,8;81,8;2024-08-24T01:14:50.371Z;2024-08-24T01:14:51Z;[{'id': 5166225179, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166225185, 'qualifierId': 212, 'value': '8.0'}, {'id': 5166225187, 'qualifierId': 213, 'value': '5.41'}, {'id': 5166225183, 'qualifierId': 141, 'value': '72.7'}, {'id': 5166225181, 'qualifierId': 140, 'value': '52.7'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;52,7;5,41;;8,0;;72,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;52,7;72,7;;;;;;;;0;9;37;Colorado Rapids II;577;MC;1,0
2712137227;127;1;1;9;38;d0c07im4a6oj8qa7f1zlt3pqs;1;52,7;72,7;2024-08-24T01:14:51.508Z;2024-08-24T01:14:52Z;[{'id': 5166225231, 'qualifierId': 213, 'value': '2.11'}, {'id': 5166225223, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166225229, 'qualifierId': 212, 'value': '10.3'}, {'id': 5166225227, 'qualifierId': 141, 'value': '85.7'}, {'id': 5166225225, 'qualifierId': 140, 'value': '47.7'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;47,7;2,11;;10,3;;85,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;47,7;85,7;;;;;;;;0;9;38;Colorado Rapids II;578;MC;1,0
2712137237;128;1;1;9;40;d0c07im4a6oj8qa7f1zlt3pqs;1;47,3;85,1;2024-08-24T01:14:52.772Z;2024-08-24T01:14:55Z;[{'id': 5166225279, 'qualifierId': 140, 'value': '38.1'}, {'id': 5166225285, 'qualifierId': 213, 'value': '4.22'}, {'id': 5166225277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166225281, 'qualifierId': 141, 'value': '58.4'}, {'id': 5166225283, 'qualifierId': 212, 'value': '20.6'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;38,1;4,22;;20,6;;58,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;38,1;58,4;;;;;;;;0;9;40;Colorado Rapids II;580;MC;1,0
2712137265;129;1;1;9;43;d0c07im4a6oj8qa7f1zlt3pqs;1;38,1;58,4;2024-08-24T01:14:55.604Z;2024-08-24T01:15:01Z;[{'id': 5166225455, 'qualifierId': 212, 'value': '14.4'}, {'id': 5166225457, 'qualifierId': 213, 'value': '5.59'}, {'id': 5166225453, 'qualifierId': 141, 'value': '44.8'}, {'id': 5166225449, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166225451, 'qualifierId': 140, 'value': '48.6'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;48,6;5,59;;14,4;;44,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;48,6;44,8;;;;;;;;0;9;43;Colorado Rapids II;583;DC;1,0
2712137269;130;1;1;9;48;d0c07im4a6oj8qa7f1zlt3pqs;1;51,9;65,8;2024-08-24T01:15:01.155Z;2024-08-24T01:15:02Z;[{'id': 5166225469, 'qualifierId': 212, 'value': '5.4'}, {'id': 5166225463, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166225471, 'qualifierId': 213, 'value': '0.30'}, {'id': 5166225467, 'qualifierId': 141, 'value': '68.1'}, {'id': 5166225465, 'qualifierId': 140, 'value': '56.8'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;56,8;0,3;;5,4;;68,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;56,8;68,1;;;;;;;;0;9;48;Colorado Rapids II;588;MC;1,0
2712137283;131;1;1;9;49;d0c07im4a6oj8qa7f1zlt3pqs;1;56,8;68,1;2024-08-24T01:15:02.083Z;2024-08-24T01:15:04Z;[{'id': 5166225553, 'qualifierId': 156}, {'id': 5166225537, 'qualifierId': 141, 'value': '69.3'}, {'id': 5166225533, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166225541, 'qualifierId': 213, 'value': '3.10'}, {'id': 5166225539, 'qualifierId': 212, 'value': '17.6'}, {'id': 5166225535, 'qualifierId': 140, 'value': '40.1'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;40,1;3,1;;17,6;;69,3;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;40,1;69,3;;;;;;;;0;9;49;Colorado Rapids II;589;MC;1,0
2712137299;132;1;1;9;52;d0c07im4a6oj8qa7f1zlt3pqs;1;40,1;69,3;2024-08-24T01:15:04.723Z;2024-08-24T01:15:06Z;[{'id': 5166225603, 'qualifierId': 140, 'value': '46.2'}, {'id': 5166225609, 'qualifierId': 213, 'value': '5.23'}, {'id': 5166225607, 'qualifierId': 212, 'value': '13.0'}, {'id': 5166225601, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166225605, 'qualifierId': 141, 'value': '52.7'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;46,2;5,23;;13,0;;52,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;46,2;52,7;;;;;;;;0;9;52;Colorado Rapids II;592;DC;1,0
2712137301;133;61;1;9;54;d0c07im4a6oj8qa7f1zlt3pqs;0;46,2;52,7;2024-08-24T01:15:06.771Z;2024-08-24T01:15:07Z;[{'id': 5166225627, 'qualifierId': 56, 'value': 'Back'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;eu9y74g23043z4usj838iigic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;9;54;Colorado Rapids II;594;MC;1,0
2712137311;75;49;1;9;57;iiolvosiuokkrl5iuoxcjo4p;1;60,6;77,7;2024-08-24T01:15:09.587Z;2024-08-24T01:15:09Z;[];f1oc42nax0yel4gblge49py7e;D. Amadou;;;eu9y74g23043z4usj838iigic;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;9;57;Austin II;597;MC;1,0
2712137321;76;3;1;9;58;iiolvosiuokkrl5iuoxcjo4p;0;62,2;85,4;2024-08-24T01:15:11.366Z;2024-08-24T01:16:46Z;[{'id': 5166225807, 'qualifierId': 233, 'value': '134'}, {'id': 5166225771, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166225773, 'qualifierId': 286}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;eu9y74g23043z4usj838iigic;Take On;;;;;;;;;;;;;;;;;;;134,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;9;58;Austin II;598;MC;1,0
2712137325;134;7;1;9;58;d0c07im4a6oj8qa7f1zlt3pqs;0;37,8;14,6;2024-08-24T01:15:11.367Z;2024-08-24T01:15:16Z;[{'id': 5166225783, 'qualifierId': 233, 'value': '76'}, {'id': 5166225781, 'qualifierId': 285}, {'id': 5166225779, 'qualifierId': 56, 'value': 'Back'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;eu9y74g23043z4usj838iigic;Tackle;;;;;;;;;;;;;;;;;;;76,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;9;58;Colorado Rapids II;598;MC;1,0
2712137367;77;5;1;10;1;iiolvosiuokkrl5iuoxcjo4p;1;50,8;101,2;2024-08-24T01:15:13.845Z;2024-08-24T01:16:44Z;[{'id': 5166227469, 'qualifierId': 233, 'value': '135'}, {'id': 5166226153, 'qualifierId': 347}, {'id': 5166226151, 'qualifierId': 56, 'value': 'Left'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;eu9y74g23043z4usj838iigic;Out;;;;;;;;;;;;;;;;;;1,0;135,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;10;1;Austin II;601;MC;1,0
2712137431;135;5;1;10;1;d0c07im4a6oj8qa7f1zlt3pqs;0;49,2;-1,2;2024-08-24T01:15:13.845Z;2024-08-24T01:16:44Z;[{'id': 5166226437, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166226439, 'qualifierId': 347}, {'id': 5166227479, 'qualifierId': 233, 'value': '77'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;eu9y74g23043z4usj838iigic;Out;;;;;;;;;;;;;;;;;;1,0;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;10;1;Colorado Rapids II;601;MC;1,0
2712137389;78;1;1;10;11;iiolvosiuokkrl5iuoxcjo4p;1;52,6;100,0;2024-08-24T01:15:23.572Z;2024-08-24T01:15:25Z;[{'id': 5166226257, 'qualifierId': 107}, {'id': 5166226261, 'qualifierId': 140, 'value': '47.4'}, {'id': 5166226267, 'qualifierId': 213, 'value': '4.37'}, {'id': 5166226263, 'qualifierId': 141, 'value': '79.1'}, {'id': 5166226259, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166226265, 'qualifierId': 212, 'value': '16.3'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;47,4;4,37;;16,3;;79,1;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;47,4;79,1;;;;;;;;0;10;11;Austin II;611;DC;1,0
2712137395;79;1;1;10;12;iiolvosiuokkrl5iuoxcjo4p;1;47,4;78,2;2024-08-24T01:15:25.476Z;2024-08-24T01:15:27Z;[{'id': 5166226295, 'qualifierId': 141, 'value': '91.7'}, {'id': 5166226297, 'qualifierId': 212, 'value': '10.1'}, {'id': 5166226299, 'qualifierId': 213, 'value': '1.13'}, {'id': 5166226293, 'qualifierId': 140, 'value': '51.5'}, {'id': 5166226291, 'qualifierId': 56, 'value': 'Left'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;51,5;1,13;;10,1;;91,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;51,5;91,7;;;;;;;;0;10;12;Austin II;612;MC;1,0
2712137419;80;1;1;10;14;iiolvosiuokkrl5iuoxcjo4p;1;51,5;91,7;2024-08-24T01:15:27.108Z;2024-08-24T01:15:28Z;[{'id': 5166226383, 'qualifierId': 141, 'value': '96.2'}, {'id': 5166226387, 'qualifierId': 213, 'value': '1.74'}, {'id': 5166226381, 'qualifierId': 140, 'value': '51.0'}, {'id': 5166226385, 'qualifierId': 212, 'value': '3.1'}, {'id': 5166226379, 'qualifierId': 56, 'value': 'Left'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;eu9y74g23043z4usj838iigic;Pass;;;;;;;;;;51,0;1,74;;3,1;;96,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;51,0;96,2;;;;;;;;0;10;14;Austin II;614;MC;1,0
2712137421;81;3;1;10;16;iiolvosiuokkrl5iuoxcjo4p;0;49,6;96,0;2024-08-24T01:15:28.756Z;2024-08-24T01:15:37Z;[{'id': 5166226579, 'qualifierId': 233, 'value': '136'}, {'id': 5166226403, 'qualifierId': 286}, {'id': 5166226401, 'qualifierId': 56, 'value': 'Back'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;eu9y74g23043z4usj838iigic;Take On;;;;;;;;;;;;;;;;;;;136,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;10;16;Austin II;616;DC;1,0
2712137455;136;7;1;10;16;d0c07im4a6oj8qa7f1zlt3pqs;0;50,4;4,0;2024-08-24T01:15:28.757Z;2024-08-24T01:15:37Z;[{'id': 5166226565, 'qualifierId': 56, 'value': 'Right'}, {'id': 5166226573, 'qualifierId': 233, 'value': '81'}, {'id': 5166226563, 'qualifierId': 167}, {'id': 5166226567, 'qualifierId': 285}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;eu9y74g23043z4usj838iigic;Tackle;;;;;;;;;;;;;;;;;;;81,0;;;;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;10;16;Colorado Rapids II;616;FWR;1,0
2712137485;138;3;1;10;19;d0c07im4a6oj8qa7f1zlt3pqs;0;51,0;2,6;2024-08-24T01:15:31.859Z;2024-08-24T01:16:27Z;[{'id': 5166226735, 'qualifierId': 286}, {'id': 5166226743, 'qualifierId': 233, 'value': '82'}, {'id': 5166226733, 'qualifierId': 56, 'value': 'Right'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;eu9y74g23043z4usj838iigic;Take On;;;;;;;;;;;;;;;;;;;82,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;10;19;Colorado Rapids II;619;FWR;1,0
2712137475;82;7;1;10;19;iiolvosiuokkrl5iuoxcjo4p;1;49,0;97,4;2024-08-24T01:15:31.860Z;2024-08-24T01:16:46Z;[{'id': 5166226675, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166226677, 'qualifierId': 285}, {'id': 5166226673, 'qualifierId': 167}, {'id': 5166226737, 'qualifierId': 233, 'value': '138'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;eu9y74g23043z4usj838iigic;Tackle;;;;;;;;;;;;;;;;;;;138,0;;;;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;10;19;Austin II;619;DC;1,0
