id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_PlayerPosition;value_TeamKit;value_Resume;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_Angle;value_PassEndY;value_PassEndX;value_Zone;value_Length;value_Foul;value_Direct;value_Offensive;value_OppositeRelatedEventId;value_Shove/Push;value_Defensive;value_FreeKickTaken;value_Chipped;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_LongBall;value_ThroughBall;value_HighGkIntervention;value_SwitchOfPlay;value_TakeOnOvertake;value_OverhitCross;value_Cross;value_OutSwinger;value_RightFooted;value_NextEventGoalKick;value_Low;value_GoalKick;value_IntendedTackleTarget;value_TakeOnSpace;value_OutOfPlay;value_NotVisible;value_LayOff;value_BlockedPass;value_PlayersCaughtOffside;value_Indirect;value_HeadPass;value_TouchTypeClearance;value_AttemptedTackle;value_IncorrectOutOfPlayDecision;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_MediumGkIntervention;value_Launch;value_Assist;value_CloseLeft;value_GkX;value_GkY;value_RegularPlay;value_GoalmouthZ;value_GoalmouthY;value_IndividualPlay;value_OutOfBoxCentre;value_Assisted;value_High;value_Defensive1V1;value_YellowCard;value_TacticalFoul;value_NotAssisted;value_FreeKick;value_CloseRight;value_IntentionalAssist;value_PullBack;value_GkYTimeOfGoal;value_GoalShotGameClock;value_BigChance;value_FirstTouch;value_BoxCentre;value_GkXTimeOfGoal;value_HighRight;value_GoalShotTimestamp;value_KickOff;value_LowCentre;value_BlockedY;value_BoxRight;value_BlockedX;value_Hands;value_Collected;value_Standing;value_KeeperThrow;value_LowGkIntervention;value_ShirtPull/Holding;value_Left;value_TouchTypeControl;value_FlickOn;value_LeftFooted;value_Head;value_DrivenCross;value_Straight;value_FloatedCross;value_Volley;value_Stooping;value_HighClaim;value_LowLeft;value_Diving;value_BlockedCross;value_LeadingToGoal;value_RelatedError1Id;value_Deflection;value_ParriedDanger;value_FollowsShotRebound;value_GoalDisallowed;value_SmallBoxCentre;value_Blocked;value_DefBlock;value_SetPiece;value_Right;value_CornerTaken;value_InSwinger;value_SmallBoxRight;value_Minutes;value_BoxLeft;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_LeadingToAttempt;value_LowRight;value_Feet;value_ParriedSafe;value_Dissent;value_Penalty;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_HitWoodwork;value_Unchallenged;value_KeeperSaved;value_NotPastGoalLine;value_FromShotOffTarget;value_SwerveLeft;value_FromCorner;value_FairPlay;value_HighCentre;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistTeam;value_Scored;value_Obstruction;value_Overrun;value_Handball;value_OverArm;value_Reaching;value_GoesToPenalties;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2688594099;242;1;1;25;23;d0c07im4a6oj8qa7f1zlt3pqs;1;7,1;67,3;2024-05-18T01:29:18.592Z;2024-05-22T07:59:37Z;[{'id': 5036487217, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036487219, 'qualifierId': 140, 'value': '11.1'}, {'id': 5036487223, 'qualifierId': 212, 'value': '4.4'}, {'id': 5036487225, 'qualifierId': 213, 'value': '5.96'}, {'id': 5036487221, 'qualifierId': 141, 'value': '65.2'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;5,96;65,2;11,1;;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;11,1;65,2;;;;;;;;0;25;23;Sporting KC II;1523;DC;1,0
2688594117;243;1;1;25;24;d0c07im4a6oj8qa7f1zlt3pqs;1;10,7;66,2;2024-05-18T01:29:20.176Z;2024-05-22T07:59:36Z;[{'id': 5036487305, 'qualifierId': 212, 'value': '7.1'}, {'id': 5036487299, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036487301, 'qualifierId': 140, 'value': '11.0'}, {'id': 5036487303, 'qualifierId': 141, 'value': '76.7'}, {'id': 5036487307, 'qualifierId': 213, 'value': '1.53'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;1,53;76,7;11,0;;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;11,0;76,7;;;;;;;;0;25;24;Sporting KC II;1524;DC;1,0
2688604319;443;1;1;25;25;d0c07im4a6oj8qa7f1zlt3pqs;1;12,9;74,7;2024-05-18T01:29:20.297Z;2024-05-22T07:59:36Z;[{'id': 5036540425, 'qualifierId': 212, 'value': '4.1'}, {'id': 5036540421, 'qualifierId': 140, 'value': '13.6'}, {'id': 5036540427, 'qualifierId': 213, 'value': '4.89'}, {'id': 5036540423, 'qualifierId': 141, 'value': '68.8'}, {'id': 5036540419, 'qualifierId': 56, 'value': 'Back'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;4,89;68,8;13,6;;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;13,6;68,8;;;;;;;;0;25;25;Sporting KC II;1525;DC;1,0
2688594123;244;1;1;25;28;d0c07im4a6oj8qa7f1zlt3pqs;0;25,5;69,7;2024-05-18T01:29:23.641Z;2024-05-22T07:59:36Z;[{'id': 5036487339, 'qualifierId': 141, 'value': '60.2'}, {'id': 5036487341, 'qualifierId': 212, 'value': '32.1'}, {'id': 5036487335, 'qualifierId': 56, 'value': 'Center'}, {'id': 5036487343, 'qualifierId': 213, 'value': '6.08'}, {'id': 5036487345, 'qualifierId': 1}, {'id': 5036487337, 'qualifierId': 140, 'value': '55.4'}, {'id': 5036487333, 'qualifierId': 155}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;6,08;60,2;55,4;;32,1;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;55,4;60,2;;;;;;;;0;25;28;Sporting KC II;1528;MC;1,0
2688594141;173;49;1;25;31;7fbej4xwoq4imaf5l39304m37;1;45,7;38,2;2024-05-18T01:29:26.570Z;2024-05-22T08:01:37Z;[];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;cuxzuvwotldz8kmzgfwac03kk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;25;31;Austin II;1531;DC;1,0
2688594163;174;1;1;25;31;7fbej4xwoq4imaf5l39304m37;1;45,7;38,2;2024-05-18T01:29:26.761Z;2024-05-22T08:01:37Z;[{'id': 5036487507, 'qualifierId': 56, 'value': 'Center'}, {'id': 5036487513, 'qualifierId': 212, 'value': '18.6'}, {'id': 5036487509, 'qualifierId': 140, 'value': '63.3'}, {'id': 5036487515, 'qualifierId': 213, 'value': '0.10'}, {'id': 5036487511, 'qualifierId': 141, 'value': '40.9'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;0,1;40,9;63,3;;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;63,3;40,9;;;;;;;;0;25;31;Austin II;1531;DC;1,0
2688594173;245;83;1;25;33;d0c07im4a6oj8qa7f1zlt3pqs;0;33,8;72,7;2024-05-18T01:29:28.448Z;2024-05-22T07:59:36Z;[{'id': 5036539085, 'qualifierId': 399, 'value': '1pm343qga3zwdbrjngpeqhtnu'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;cuxzuvwotldz8kmzgfwac03kk;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;25;33;Sporting KC II;1533;MC;1,0
2688594165;175;1;1;25;34;7fbej4xwoq4imaf5l39304m37;0;69,3;38,5;2024-05-18T01:29:30.025Z;2024-05-22T11:07:45Z;[{'id': 5036487523, 'qualifierId': 141, 'value': '38.5'}, {'id': 5048625823, 'qualifierId': 233, 'value': '924'}, {'id': 5036487519, 'qualifierId': 56, 'value': 'Center'}, {'id': 5036487527, 'qualifierId': 213, 'value': '0.00'}, {'id': 5036487521, 'qualifierId': 140, 'value': '72.2'}, {'id': 5048521245, 'qualifierId': 236}, {'id': 5048521247, 'qualifierId': 286}, {'id': 5036487525, 'qualifierId': 212, 'value': '3.0'}];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;0,0;38,5;72,2;;3,0;;;1,0;924,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;72,2;38,5;;;;;;;;0;25;34;Austin II;1534;MC;1,0
2690821223;924;74;1;25;34;d0c07im4a6oj8qa7f1zlt3pqs;1;29,5;60,5;2024-05-18T01:29:30.026Z;2024-05-22T11:07:46Z;[{'id': 5048625827, 'qualifierId': 233, 'value': '175'}, {'id': 5048521191, 'qualifierId': 285}, {'id': 5048521189, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;cuxzuvwotldz8kmzgfwac03kk;Blocked Pass;;;;;;;;;;;;;;;;;;175,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;25;34;Sporting KC II;1534;MC;1,0
2688594209;246;49;1;25;39;d0c07im4a6oj8qa7f1zlt3pqs;1;35,4;63,1;2024-05-18T01:29:35.104Z;2024-05-22T07:59:35Z;[];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;cuxzuvwotldz8kmzgfwac03kk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;25;39;Sporting KC II;1539;MC;1,0
2688594239;247;1;1;25;40;d0c07im4a6oj8qa7f1zlt3pqs;1;35,9;62,4;2024-05-18T01:29:35.544Z;2024-05-22T07:59:35Z;[{'id': 5036487855, 'qualifierId': 212, 'value': '18.0'}, {'id': 5036487853, 'qualifierId': 141, 'value': '36.0'}, {'id': 5036487857, 'qualifierId': 213, 'value': '4.71'}, {'id': 5036487851, 'qualifierId': 140, 'value': '35.9'}, {'id': 5036487849, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;4,71;36,0;35,9;;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;35,9;36,0;;;;;;;;0;25;40;Sporting KC II;1540;MC;1,0
2688594257;248;1;1;25;43;d0c07im4a6oj8qa7f1zlt3pqs;1;36,9;35,5;2024-05-18T01:29:38.504Z;2024-05-22T07:59:35Z;[{'id': 5036487945, 'qualifierId': 213, 'value': '4.74'}, {'id': 5036487941, 'qualifierId': 141, 'value': '11.1'}, {'id': 5036487937, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036487939, 'qualifierId': 140, 'value': '37.3'}, {'id': 5036487943, 'qualifierId': 212, 'value': '16.6'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;4,74;11,1;37,3;;16,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;37,3;11,1;;;;;;;;0;25;43;Sporting KC II;1543;MC;1,0
2688594289;249;1;1;25;45;d0c07im4a6oj8qa7f1zlt3pqs;1;37,0;8,5;2024-05-18T01:29:40.408Z;2024-05-22T07:59:35Z;[{'id': 5036488081, 'qualifierId': 141, 'value': '29.2'}, {'id': 5036488085, 'qualifierId': 213, 'value': '1.29'}, {'id': 5036488083, 'qualifierId': 212, 'value': '14.6'}, {'id': 5036488077, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036488079, 'qualifierId': 140, 'value': '40.8'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;1,29;29,2;40,8;;14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;40,8;29,2;;;;;;;;0;25;45;Sporting KC II;1545;DR;1,0
2688594313;250;1;1;25;48;d0c07im4a6oj8qa7f1zlt3pqs;1;41,9;33,1;2024-05-18T01:29:44.128Z;2024-05-22T07:59:34Z;[{'id': 5036488211, 'qualifierId': 141, 'value': '49.6'}, {'id': 5036488215, 'qualifierId': 213, 'value': '1.42'}, {'id': 5036488213, 'qualifierId': 212, 'value': '11.3'}, {'id': 5036488209, 'qualifierId': 140, 'value': '43.5'}, {'id': 5036488207, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;1,42;49,6;43,5;;11,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;43,5;49,6;;;;;;;;0;25;48;Sporting KC II;1548;MC;1,0
2688594333;251;1;1;25;52;d0c07im4a6oj8qa7f1zlt3pqs;1;41,1;39,7;2024-05-18T01:29:47.480Z;2024-05-22T07:59:34Z;[{'id': 5036488303, 'qualifierId': 213, 'value': '2.23'}, {'id': 5036488297, 'qualifierId': 140, 'value': '32.2'}, {'id': 5036488301, 'qualifierId': 212, 'value': '15.3'}, {'id': 5036488299, 'qualifierId': 141, 'value': '57.5'}, {'id': 5036488295, 'qualifierId': 56, 'value': 'Back'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;2,23;57,5;32,2;;15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;32,2;57,5;;;;;;;;0;25;52;Sporting KC II;1552;MC;1,0
2688594377;252;1;1;25;54;d0c07im4a6oj8qa7f1zlt3pqs;1;31,9;56,7;2024-05-18T01:29:49.983Z;2024-05-22T07:59:34Z;[{'id': 5036488499, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036488503, 'qualifierId': 141, 'value': '79.4'}, {'id': 5036488505, 'qualifierId': 212, 'value': '18.7'}, {'id': 5036488507, 'qualifierId': 213, 'value': '0.97'}, {'id': 5036488501, 'qualifierId': 140, 'value': '42.0'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;0,97;79,4;42,0;;18,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;42,0;79,4;;;;;;;;0;25;54;Sporting KC II;1554;DL;1,0
2688594387;253;1;1;25;59;d0c07im4a6oj8qa7f1zlt3pqs;0;48,0;79,1;2024-05-18T01:29:54.856Z;2024-05-22T08:36:40Z;[{'id': 5036488543, 'qualifierId': 213, 'value': '5.32'}, {'id': 5036488541, 'qualifierId': 212, 'value': '20.2'}, {'id': 5036488539, 'qualifierId': 141, 'value': '54.8'}, {'id': 5036488535, 'qualifierId': 56, 'value': 'Center'}, {'id': 5036488537, 'qualifierId': 140, 'value': '59.0'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;5,32;54,8;59,0;;20,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;59,0;54,8;;;;;;;;0;25;59;Sporting KC II;1559;DC;1,0
2688594395;176;49;1;26;2;7fbej4xwoq4imaf5l39304m37;1;45,1;47,1;2024-05-18T01:29:57.513Z;2024-05-22T08:01:36Z;[];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;cuxzuvwotldz8kmzgfwac03kk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;26;2;Austin II;1562;MC;1,0
2688594413;177;1;1;26;2;7fbej4xwoq4imaf5l39304m37;1;45,1;47,1;2024-05-18T01:29:57.977Z;2024-05-22T08:01:36Z;[{'id': 5036488669, 'qualifierId': 213, 'value': '5.59'}, {'id': 5036488665, 'qualifierId': 141, 'value': '25.2'}, {'id': 5036488661, 'qualifierId': 56, 'value': 'Center'}, {'id': 5036488667, 'qualifierId': 212, 'value': '23.2'}, {'id': 5036488663, 'qualifierId': 140, 'value': '62.1'}];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;5,59;25,2;62,1;;23,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;62,1;25,2;;;;;;;;0;26;2;Austin II;1562;MC;1,0
2688594415;178;50;1;26;4;7fbej4xwoq4imaf5l39304m37;1;63,8;17,1;2024-05-18T01:30:00.233Z;2024-05-22T08:01:36Z;[{'id': 5036488679, 'qualifierId': 286}, {'id': 5036488747, 'qualifierId': 233, 'value': '254'}, {'id': 5036488677, 'qualifierId': 56, 'value': 'Right'}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;cuxzuvwotldz8kmzgfwac03kk;Dispossessed;;;;;;;;;;;;;;;;;1,0;254,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;26;4;Austin II;1564;FWR;1,0
2688594427;254;7;1;26;4;d0c07im4a6oj8qa7f1zlt3pqs;0;36,2;82,9;2024-05-18T01:30:00.234Z;2024-05-22T08:36:53Z;[{'id': 5036488733, 'qualifierId': 56, 'value': 'Back'}, {'id': 5048521509, 'qualifierId': 385}, {'id': 5036488743, 'qualifierId': 233, 'value': '178'}, {'id': 5036488735, 'qualifierId': 285}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;cuxzuvwotldz8kmzgfwac03kk;Tackle;;;;;;;;;;;;;;;;;;178,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;26;4;Sporting KC II;1564;DC;1,0
2688594457;179;3;1;26;9;7fbej4xwoq4imaf5l39304m37;1;77,8;19,8;2024-05-18T01:30:04.969Z;2024-05-22T08:36:56Z;[{'id': 5036488873, 'qualifierId': 56, 'value': 'Right'}, {'id': 5048521557, 'qualifierId': 465}, {'id': 5036488931, 'qualifierId': 233, 'value': '255'}, {'id': 5036488875, 'qualifierId': 286}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;cuxzuvwotldz8kmzgfwac03kk;Take On;;;;;;;;;;;;;;;;;1,0;255,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;26;9;Austin II;1569;MC;1,0
2688594449;255;45;1;26;9;d0c07im4a6oj8qa7f1zlt3pqs;0;22,2;80,2;2024-05-18T01:30:04.969Z;2024-05-22T07:59:33Z;[{'id': 5036488847, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036488953, 'qualifierId': 233, 'value': '179'}, {'id': 5036488849, 'qualifierId': 285}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;cuxzuvwotldz8kmzgfwac03kk;Challenge;;;;;;;;;;;;;;;;;;179,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;26;9;Sporting KC II;1569;DL;1,0
2688594465;180;50;1;26;11;7fbej4xwoq4imaf5l39304m37;1;92,0;19,8;2024-05-18T01:30:06.905Z;2024-05-22T08:01:35Z;[{'id': 5036488911, 'qualifierId': 286}, {'id': 5036488909, 'qualifierId': 56, 'value': 'Right'}, {'id': 5036489147, 'qualifierId': 233, 'value': '256'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;cuxzuvwotldz8kmzgfwac03kk;Dispossessed;;;;;;;;;;;;;;;;;1,0;256,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;26;11;Austin II;1571;MC;1,0
