id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_Captain;value_TeamKit;value_Resume;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_DeletedEventType;value_PassEndX;value_Zone;value_PassEndY;value_Angle;value_KickOff;value_Length;value_Launch;value_LongBall;value_BlockedPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_IntendedTackleTarget;value_SwitchOfPlay;value_Cross;value_Head;value_FlickOn;value_PullBack;value_HighClaim;value_KeeperThrow;value_NotVisible;value_Assist;value_OutOfBoxCentre;value_LowRight;value_GoalmouthZ;value_LeftFooted;value_GoalmouthY;value_RegularPlay;value_BlockedX;value_BlockedY;value_Assisted;value_RelatedEventId;value_IndividualPlay;value_Hands;value_Stooping;value_Collected;value_PlayersCaughtOffside;value_Handball;value_Indirect;value_NextEventGoalKick;value_Low;value_GoalKick;value_GkX;value_RightFooted;value_Blocked;value_LowLeft;value_GkY;value_DefBlock;value_Injury;value_InjuredPlayerId;value_Penalty;value_PenaltyTakerId;value_Diving;value_Right;value_Scored;value_FantasyAssistTeam;value_GoalShotTimestamp;value_FantasyAssistId;value_NotAssisted;value_BigChance;value_FantasyAssistedBy;value_FantasyAssistType;value_BoxCentre;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_GoalShotGameClock;value_RefereeDelay;value_DrinksBreak;value_OverArm;value_ShirtPull/Holding;value_Standing;value_BallHitsReferee;value_Minutes;value_YellowCard;value_RecklessOffence;value_IncorrectOutOfPlayDecision;value_Left;value_IntentionalAssist;value_CornerTaken;value_InSwinger;value_High;value_SmallBoxCentre;value_FromCorner;value_FirstTouch;value_Shove/Push;value_EndType;value_BlockedClearance;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_LowCentre;value_LayOff;value_OutSwinger;value_BlockedCross;value_TacticalFoul;value_PersistentInfringement;value_Unchallenged;value_BoxLeft;value_FastBreak;value_SwerveLeft;value_HighRight;value_SwerveRight;value_FreeKick;value_LeadingToGoal;value_KeeperTouched;value_RelatedError1Id;value_GkKickFromHands;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2724818117;232;1;1;19;26;7pmw399vh2v44cjle4fkklp1w;1;20,4;0,0;2024-09-22T22:23:03.210Z;2024-09-22T22:23:07Z;[{'id': 5235549785, 'qualifierId': 213, 'value': '0.24'}, {'id': 5235549775, 'qualifierId': 107}, {'id': 5235549787, 'qualifierId': 1}, {'id': 5235549777, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235549783, 'qualifierId': 212, 'value': '24.5'}, {'id': 5235549779, 'qualifierId': 140, 'value': '43.1'}, {'id': 5235549781, 'qualifierId': 141, 'value': '6.8'}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;43,1;;6,8;0,24;;24,5;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;43,1;6,8;;;;;;;;0;19;26;Colorado Rapids II;1166;DC;1,0
2724818125;233;61;1;19;30;7pmw399vh2v44cjle4fkklp1w;0;43,9;8,6;2024-09-22T22:23:06.890Z;2024-09-22T22:23:07Z;[{'id': 5235549821, 'qualifierId': 56, 'value': 'Back'}];9ph8wasuz3ndre586gople49g;S. Annor Gyamfi;;;appu6wz6erst0nzrm9znazo4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;19;30;Colorado Rapids II;1170;FW;1,0
2724818145;182;1;1;19;30;iiolvosiuokkrl5iuoxcjo4p;1;63,9;94,1;2024-09-22T22:23:07.001Z;2024-09-22T22:23:09Z;[{'id': 5235549951, 'qualifierId': 212, 'value': '34.2'}, {'id': 5235549949, 'qualifierId': 141, 'value': '71.3'}, {'id': 5235549955, 'qualifierId': 1}, {'id': 5235549947, 'qualifierId': 140, 'value': '34.9'}, {'id': 5235549945, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235549953, 'qualifierId': 213, 'value': '3.61'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;34,9;;71,3;3,61;;34,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;34,9;71,3;;;;;;;;0;19;30;Houston Dynamo II;1170;DC;1,0
2724818147;183;49;1;19;32;iiolvosiuokkrl5iuoxcjo4p;1;31,7;66,6;2024-09-22T22:23:09.129Z;2024-09-22T22:23:09Z;[];at9jab3qv8j4azup6qd5ggui2;D. Chacón;;;appu6wz6erst0nzrm9znazo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;19;32;Houston Dynamo II;1172;DL;1,0
2724818213;184;1;1;19;34;iiolvosiuokkrl5iuoxcjo4p;1;30,5;56,7;2024-09-22T22:23:11.417Z;2024-09-22T22:23:15Z;[{'id': 5235550315, 'qualifierId': 141, 'value': '52.7'}, {'id': 5235550317, 'qualifierId': 212, 'value': '8.8'}, {'id': 5235550313, 'qualifierId': 140, 'value': '38.5'}, {'id': 5235550311, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235550319, 'qualifierId': 213, 'value': '5.97'}];at9jab3qv8j4azup6qd5ggui2;D. Chacón;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;38,5;;52,7;5,97;;8,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;38,5;52,7;;;;;;;;0;19;34;Houston Dynamo II;1174;DL;1,0
2724818239;185;1;1;19;38;iiolvosiuokkrl5iuoxcjo4p;1;36,0;46,8;2024-09-22T22:23:14.872Z;2024-09-22T22:23:17Z;[{'id': 5235550471, 'qualifierId': 213, 'value': '5.13'}, {'id': 5235550467, 'qualifierId': 141, 'value': '11.4'}, {'id': 5235550463, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235550465, 'qualifierId': 140, 'value': '46.1'}, {'id': 5235550469, 'qualifierId': 212, 'value': '26.3'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;46,1;;11,4;5,13;;26,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;46,1;11,4;;;;;;;;0;19;38;Houston Dynamo II;1178;MC;1,0
2724818261;186;1;1;19;40;iiolvosiuokkrl5iuoxcjo4p;1;45,4;9,4;2024-09-22T22:23:17.304Z;2024-09-22T22:23:20Z;[{'id': 5235550625, 'qualifierId': 140, 'value': '48.7'}, {'id': 5235550631, 'qualifierId': 213, 'value': '1.33'}, {'id': 5235550627, 'qualifierId': 141, 'value': '29.8'}, {'id': 5235550623, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235550629, 'qualifierId': 212, 'value': '14.3'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;48,7;;29,8;1,33;;14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;48,7;29,8;;;;;;;;0;19;40;Houston Dynamo II;1180;DR;1,0
2724818285;187;1;1;19;43;iiolvosiuokkrl5iuoxcjo4p;1;49,4;40,9;2024-09-22T22:23:20.024Z;2024-09-22T22:23:23Z;[{'id': 5235550771, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235550779, 'qualifierId': 212, 'value': '20.1'}, {'id': 5235550781, 'qualifierId': 213, 'value': '1.86'}, {'id': 5235550773, 'qualifierId': 140, 'value': '44.0'}, {'id': 5235550775, 'qualifierId': 141, 'value': '69.2'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;44,0;;69,2;1,86;;20,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;44,0;69,2;;;;;;;;0;19;43;Houston Dynamo II;1183;MC;1,0
2724818301;188;1;1;19;46;iiolvosiuokkrl5iuoxcjo4p;1;53,3;72,5;2024-09-22T22:23:23.497Z;2024-09-22T22:23:25Z;[{'id': 5235550869, 'qualifierId': 140, 'value': '74.5'}, {'id': 5235550873, 'qualifierId': 141, 'value': '92.7'}, {'id': 5235550877, 'qualifierId': 212, 'value': '26.2'}, {'id': 5235550881, 'qualifierId': 213, 'value': '0.55'}, {'id': 5235550865, 'qualifierId': 56, 'value': 'Left'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;74,5;;92,7;0,55;;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;74,5;92,7;;;;;;;;0;19;46;Houston Dynamo II;1186;DC;1,0
2724818333;189;1;1;19;49;iiolvosiuokkrl5iuoxcjo4p;0;76,2;89,9;2024-09-22T22:23:25.832Z;2024-09-22T22:23:35Z;[{'id': 5235551131, 'qualifierId': 141, 'value': '76.5'}, {'id': 5235551127, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235551129, 'qualifierId': 140, 'value': '100.0'}, {'id': 5235551133, 'qualifierId': 212, 'value': '28.0'}, {'id': 5235551135, 'qualifierId': 213, 'value': '5.95'}];7pegcq6kh8s6naujxky714ys4;N. Strellnauer;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;100,0;;76,5;5,95;;28,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;100,0;76,5;;;;;;;;0;19;49;Houston Dynamo II;1189;FWR;1,0
2724818351;234;56;1;19;52;7pmw399vh2v44cjle4fkklp1w;1;1,1;24,4;2024-09-22T22:23:29.067Z;2024-09-22T22:23:40Z;[{'id': 5235551211, 'qualifierId': 56, 'value': 'Back'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;appu6wz6erst0nzrm9znazo4;Shield ball opp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;19;52;Colorado Rapids II;1192;DC;1,0
2724818337;190;5;1;19;53;iiolvosiuokkrl5iuoxcjo4p;0;101,3;75,2;2024-09-22T22:23:29.976Z;2024-09-22T22:25:46Z;[{'id': 5235551681, 'qualifierId': 233, 'value': '235'}, {'id': 5235551153, 'qualifierId': 346}, {'id': 5235551151, 'qualifierId': 56, 'value': 'Center'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;appu6wz6erst0nzrm9znazo4;Out;;;;;;;;;;;;;;;;;;;;235,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;19;53;Houston Dynamo II;1193;DC;1,0
2724818421;235;5;1;19;53;7pmw399vh2v44cjle4fkklp1w;1;-1,3;24,8;2024-09-22T22:23:29.976Z;2024-09-22T22:25:46Z;[{'id': 5235551657, 'qualifierId': 346}, {'id': 5235551655, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235551663, 'qualifierId': 233, 'value': '190'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;appu6wz6erst0nzrm9znazo4;Out;;;;;;;;;;;;;;;;;;;;190,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;19;53;Colorado Rapids II;1193;DC;1,0
2724818551;236;1;1;20;15;7pmw399vh2v44cjle4fkklp1w;1;5,5;50,1;2024-09-22T22:23:51.900Z;2024-09-22T22:23:52Z;[{'id': 5235552337, 'qualifierId': 237}, {'id': 5235552333, 'qualifierId': 213, 'value': '4.91'}, {'id': 5235552323, 'qualifierId': 124}, {'id': 5235552331, 'qualifierId': 212, 'value': '12.7'}, {'id': 5235552327, 'qualifierId': 140, 'value': '7.9'}, {'id': 5235552325, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235552329, 'qualifierId': 141, 'value': '31.8'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;7,9;;31,8;4,91;;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;7,9;31,8;;;;;;;;0;20;15;Colorado Rapids II;1215;GK;1,0
2724818593;237;1;1;20;15;7pmw399vh2v44cjle4fkklp1w;1;7,9;31,8;2024-09-22T22:23:52.715Z;2024-09-22T22:23:58Z;[{'id': 5235552549, 'qualifierId': 140, 'value': '15.4'}, {'id': 5235552551, 'qualifierId': 141, 'value': '6.4'}, {'id': 5235552553, 'qualifierId': 212, 'value': '19.0'}, {'id': 5235552555, 'qualifierId': 213, 'value': '5.14'}, {'id': 5235552547, 'qualifierId': 56, 'value': 'Back'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;15,4;;6,4;5,14;;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;15,4;6,4;;;;;;;;0;20;15;Colorado Rapids II;1215;DC;1,0
2724818621;238;1;1;20;21;7pmw399vh2v44cjle4fkklp1w;0;25,0;2,3;2024-09-22T22:23:58.075Z;2024-09-22T22:24:01Z;[{'id': 5235552723, 'qualifierId': 1}, {'id': 5235552709, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235552711, 'qualifierId': 140, 'value': '69.0'}, {'id': 5235552717, 'qualifierId': 213, 'value': '0.32'}, {'id': 5235552713, 'qualifierId': 141, 'value': '24.9'}, {'id': 5235552705, 'qualifierId': 155}, {'id': 5235552715, 'qualifierId': 212, 'value': '48.7'}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;69,0;;24,9;0,32;;48,7;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;69,0;24,9;;;;;;;;0;20;21;Colorado Rapids II;1221;DC;1,0
2724818627;191;49;1;20;25;iiolvosiuokkrl5iuoxcjo4p;1;27,5;86,6;2024-09-22T22:24:02.537Z;2024-09-22T22:24:02Z;[];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;appu6wz6erst0nzrm9znazo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;20;25;Houston Dynamo II;1225;DC;1,0
2724818663;192;1;1;20;27;iiolvosiuokkrl5iuoxcjo4p;1;30,2;91,2;2024-09-22T22:24:04.505Z;2024-09-22T22:24:07Z;[{'id': 5235552929, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235552931, 'qualifierId': 140, 'value': '34.5'}, {'id': 5235552935, 'qualifierId': 212, 'value': '16.7'}, {'id': 5235552933, 'qualifierId': 141, 'value': '67.5'}, {'id': 5235552937, 'qualifierId': 213, 'value': '4.99'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;34,5;;67,5;4,99;;16,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;34,5;67,5;;;;;;;;0;20;27;Houston Dynamo II;1227;DC;1,0
2724818693;193;1;1;20;30;iiolvosiuokkrl5iuoxcjo4p;1;34,3;68,2;2024-09-22T22:24:07.561Z;2024-09-22T22:24:10Z;[{'id': 5235553129, 'qualifierId': 141, 'value': '61.9'}, {'id': 5235553133, 'qualifierId': 213, 'value': '5.91'}, {'id': 5235553125, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235553127, 'qualifierId': 140, 'value': '44.8'}, {'id': 5235553131, 'qualifierId': 212, 'value': '11.8'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;44,8;;61,9;5,91;;11,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;44,8;61,9;;;;;;;;0;20;30;Houston Dynamo II;1230;MC;1,0
2724818697;194;1;1;20;33;iiolvosiuokkrl5iuoxcjo4p;1;45,4;60,2;2024-09-22T22:24:10.744Z;2024-09-22T22:24:11Z;[{'id': 5235553179, 'qualifierId': 212, 'value': '10.2'}, {'id': 5235553181, 'qualifierId': 213, 'value': '2.74'}, {'id': 5235553175, 'qualifierId': 140, 'value': '36.5'}, {'id': 5235553173, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235553177, 'qualifierId': 141, 'value': '66.1'}];45nz5h9qtf9bnucuxuh3b4qhg;C. Swan;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;36,5;;66,1;2,74;;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;36,5;66,1;;;;;;;;0;20;33;Houston Dynamo II;1233;FW;1,0
2724818711;195;1;1;20;34;iiolvosiuokkrl5iuoxcjo4p;1;36,4;66,1;2024-09-22T22:24:11.352Z;2024-09-22T22:24:13Z;[{'id': 5235553253, 'qualifierId': 212, 'value': '8.4'}, {'id': 5235553245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235553255, 'qualifierId': 213, 'value': '5.31'}, {'id': 5235553249, 'qualifierId': 140, 'value': '40.9'}, {'id': 5235553251, 'qualifierId': 141, 'value': '55.8'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;40,9;;55,8;5,31;;8,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;40,9;55,8;;;;;;;;0;20;34;Houston Dynamo II;1234;MC;1,0
2724818715;196;1;1;20;36;iiolvosiuokkrl5iuoxcjo4p;1;39,1;57,1;2024-09-22T22:24:13.480Z;2024-09-22T22:24:14Z;[{'id': 5235553269, 'qualifierId': 140, 'value': '31.2'}, {'id': 5235553273, 'qualifierId': 212, 'value': '10.3'}, {'id': 5235553275, 'qualifierId': 213, 'value': '2.51'}, {'id': 5235553267, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235553271, 'qualifierId': 141, 'value': '66.0'}];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;31,2;;66,0;2,51;;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;31,2;66,0;;;;;;;;0;20;36;Houston Dynamo II;1236;MC;1,0
2724818723;197;1;1;20;37;iiolvosiuokkrl5iuoxcjo4p;1;31,2;65,8;2024-09-22T22:24:14.072Z;2024-09-22T22:24:14Z;[{'id': 5235553323, 'qualifierId': 140, 'value': '39.3'}, {'id': 5235553327, 'qualifierId': 212, 'value': '10.2'}, {'id': 5235553325, 'qualifierId': 141, 'value': '57.6'}, {'id': 5235553321, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235553329, 'qualifierId': 213, 'value': '5.70'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;39,3;;57,6;5,7;;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;39,3;57,6;;;;;;;;0;20;37;Houston Dynamo II;1237;MC;1,0
2724818755;198;1;1;20;37;iiolvosiuokkrl5iuoxcjo4p;1;39,5;57,5;2024-09-22T22:24:14.760Z;2024-09-22T22:24:16Z;[{'id': 5235553485, 'qualifierId': 141, 'value': '39.4'}, {'id': 5235553483, 'qualifierId': 140, 'value': '32.4'}, {'id': 5235553487, 'qualifierId': 212, 'value': '14.4'}, {'id': 5235553489, 'qualifierId': 213, 'value': '4.17'}, {'id': 5235553481, 'qualifierId': 56, 'value': 'Back'}];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;32,4;;39,4;4,17;;14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;32,4;39,4;;;;;;;;0;20;37;Houston Dynamo II;1237;MC;1,0
2724818775;199;1;1;20;39;iiolvosiuokkrl5iuoxcjo4p;1;32,6;33,9;2024-09-22T22:24:16.680Z;2024-09-22T22:24:19Z;[{'id': 5235553567, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235553571, 'qualifierId': 141, 'value': '4.8'}, {'id': 5235553575, 'qualifierId': 213, 'value': '5.36'}, {'id': 5235553573, 'qualifierId': 212, 'value': '24.9'}, {'id': 5235553569, 'qualifierId': 140, 'value': '47.0'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;47,0;;4,8;5,36;;24,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;47,0;4,8;;;;;;;;0;20;39;Houston Dynamo II;1239;MC;1,0
2724818787;200;1;1;20;42;iiolvosiuokkrl5iuoxcjo4p;1;46,7;8,9;2024-09-22T22:24:19.384Z;2024-09-22T22:24:20Z;[{'id': 5235553615, 'qualifierId': 213, 'value': '1.75'}, {'id': 5235553613, 'qualifierId': 212, 'value': '11.2'}, {'id': 5235553609, 'qualifierId': 140, 'value': '44.8'}, {'id': 5235553611, 'qualifierId': 141, 'value': '25.1'}, {'id': 5235553607, 'qualifierId': 56, 'value': 'Back'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;44,8;;25,1;1,75;;11,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;44,8;25,1;;;;;;;;0;20;42;Houston Dynamo II;1242;DR;1,0
