id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_Captain;value_Resume;value_Involved;value_TeamFormation;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndY;value_Zone;value_PassEndX;value_Angle;value_KickOff;value_Length;value_LongBall;value_Chipped;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Foul;value_Offensive;value_AttemptedTackle;value_Direct;value_Defensive;value_FreeKickTaken;value_NextEventGoalKick;value_GoalKick;value_High;value_HeadPass;value_FlickOn;value_TakeOnSpace;value_TouchTypeControl;value_RightFooted;value_OutSwinger;value_Cross;value_OutOfPlay;value_LeftFooted;value_TouchTypeClearance;value_Handball;value_Indirect;value_ShirtPull/Holding;value_DeletedEventType;value_LeadingToAttempt;value_RelatedError1Id;value_GoalmouthY;value_BlockedX;value_1On1;value_NotAssisted;value_GoalmouthZ;value_BlockedY;value_LowCentre;value_FirstTouch;value_BoxLeft;value_BigChance;value_RegularPlay;value_ParriedDanger;value_Feet;value_LowGkIntervention;value_Stooping;value_BlockedPass;value_IntendedTackleTarget;value_LayOff;value_TakeOnOvertake;value_Overrun;value_Assist;value_RelatedEventId;value_Assisted;value_IndividualPlay;value_BoxRight;value_ParriedSafe;value_Diving;value_Hands;value_KeeperThrow;value_Low;value_Launch;value_Head;value_Shove/Push;value_BlockedCross;value_IntentionalAssist;value_GkX;value_GkY;value_LowRight;value_Blocked;value_BoxCentre;value_DefBlock;value_CloseLeftAndHigh;value_SetPiece;value_TouchTypePass;value_Left;value_CornerTaken;value_InSwinger;value_SwitchOfPlay;value_RecklessOffence;value_YellowCard;value_Right;value_NotVisible;value_PlayersCaughtOffside;value_PullBack;value_FromCorner;value_DrinksBreak;value_RefereeDelay;value_OutOfBoxCentre;value_Sliding;value_Volley;value_HighRight;value_SixYardBlocked;value_InjuredPlayerId;value_Injury;value_Minutes;value_TacticalFoul;value_SwerveLeft;value_FreeKick;value_HighGkIntervention;value_EndType;value_CloseLeft;value_SecondYellow;value_OverhitCross;value_Defensive1V1;value_Argument;value_HighClaim;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Fingertip;value_ThroughBall;value_OutOnSideline;value_NotPastGoalLine;value_GkYTimeOfGoal;value_GoalShotGameClock;value_HighLeft;value_GoalShotTimestamp;value_SmallBoxCentre;value_GkXTimeOfGoal;value_SmallBoxRight;value_MediumGkIntervention;value_Standing;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663929745;5;1;1;0;21;d0c07im4a6oj8qa7f1zlt3pqs;1;37,2;71,8;2024-03-29T00:04:17.638Z;2024-03-29T00:04:20Z;[{'id': 4902873883, 'qualifierId': 140, 'value': '45.4'}, {'id': 4902873889, 'qualifierId': 213, 'value': '5.00'}, {'id': 4902873887, 'qualifierId': 212, 'value': '30.3'}, {'id': 4902873885, 'qualifierId': 141, 'value': '29.1'}, {'id': 4902873879, 'qualifierId': 155}, {'id': 4902873881, 'qualifierId': 56, 'value': 'Back'}];22lsn0v0bw7fd9cu6mft0j1ii;J. Santillan;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;29,1;;45,4;5,0;;30,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;45,4;29,1;;;;;;;0;0;0;21;Houston Dynamo II;21;FW;1,0
2663929781;6;1;1;0;24;d0c07im4a6oj8qa7f1zlt3pqs;0;42,6;34,3;2024-03-29T00:04:20.678Z;2024-03-29T00:04:25Z;[{'id': 4902874053, 'qualifierId': 140, 'value': '86.5'}, {'id': 4902874061, 'qualifierId': 1}, {'id': 4902874059, 'qualifierId': 213, 'value': '6.00'}, {'id': 4902874057, 'qualifierId': 212, 'value': '48.1'}, {'id': 4902874055, 'qualifierId': 141, 'value': '14.3'}, {'id': 4902874051, 'qualifierId': 56, 'value': 'Right'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;14,3;;86,5;6,0;;48,1;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;86,5;14,3;;;;;;;0;0;0;24;Houston Dynamo II;24;AMR;1,0
2663929777;7;49;1;0;28;7pmw399vh2v44cjle4fkklp1w;1;23,7;79,1;2024-03-29T00:04:25.282Z;2024-03-29T00:04:25Z;[];1d43ue54zl1o9rvnwz5zfotm;O. Grey;;;bwxlegil2n9pzyxqj1jf3jfv8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;0;28;Austin II;28;DC;1,0
2663929791;8;1;1;0;29;7pmw399vh2v44cjle4fkklp1w;1;14,6;82,3;2024-03-29T00:04:26.173Z;2024-03-29T00:04:28Z;[{'id': 4902874119, 'qualifierId': 141, 'value': '70.6'}, {'id': 4902874123, 'qualifierId': 213, 'value': '3.98'}, {'id': 4902874115, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902874121, 'qualifierId': 212, 'value': '10.7'}, {'id': 4902874117, 'qualifierId': 140, 'value': '7.8'}];1d43ue54zl1o9rvnwz5zfotm;O. Grey;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;70,6;;7,8;3,98;;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;7,8;70,6;;;;;;;0;0;0;29;Austin II;29;DC;1,0
2663929801;9;1;1;0;31;7pmw399vh2v44cjle4fkklp1w;1;7,4;70,6;2024-03-29T00:04:28.079Z;2024-03-29T00:04:30Z;[{'id': 4902874177, 'qualifierId': 140, 'value': '4.3'}, {'id': 4902874175, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902874183, 'qualifierId': 213, 'value': '1.88'}, {'id': 4902874179, 'qualifierId': 141, 'value': '85.7'}, {'id': 4902874181, 'qualifierId': 212, 'value': '10.8'}];3my8ymhvy1bysbllwpoj3qctm;N. Hansen;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;85,7;;4,3;1,88;;10,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;4,3;85,7;;;;;;;0;0;0;31;Austin II;31;GK;1,0
2663929817;10;1;1;0;33;7pmw399vh2v44cjle4fkklp1w;0;6,2;90,2;2024-03-29T00:04:29.890Z;2024-03-29T00:04:32Z;[{'id': 4902874281, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902874285, 'qualifierId': 141, 'value': '74.1'}, {'id': 4902874287, 'qualifierId': 212, 'value': '24.9'}, {'id': 4902874289, 'qualifierId': 213, 'value': '5.83'}, {'id': 4902874283, 'qualifierId': 140, 'value': '27.5'}];1d43ue54zl1o9rvnwz5zfotm;O. Grey;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;74,1;;27,5;5,83;;24,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;27,5;74,1;;;;;;;0;0;0;33;Austin II;33;DC;1,0
2663929827;7;49;1;0;38;d0c07im4a6oj8qa7f1zlt3pqs;1;65,8;25,2;2024-03-29T00:04:34.902Z;2024-03-29T00:04:35Z;[];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;bwxlegil2n9pzyxqj1jf3jfv8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;0;38;Houston Dynamo II;38;MC;1,0
2663929831;8;4;1;0;39;d0c07im4a6oj8qa7f1zlt3pqs;1;68,8;25,6;2024-03-29T00:04:35.918Z;2024-03-29T00:04:41Z;[{'id': 4902874453, 'qualifierId': 233, 'value': '11'}, {'id': 4902874355, 'qualifierId': 13}, {'id': 4902874363, 'qualifierId': 286}, {'id': 4902874357, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902874361, 'qualifierId': 265}, {'id': 4902874359, 'qualifierId': 152}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;bwxlegil2n9pzyxqj1jf3jfv8;Foul;;;;;;;;;;;;;;;;;;;11,0;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;0;39;Houston Dynamo II;39;MC;1,0
2663929841;11;4;1;0;39;7pmw399vh2v44cjle4fkklp1w;0;31,2;74,4;2024-03-29T00:04:35.919Z;2024-03-29T00:04:44Z;[{'id': 4902874437, 'qualifierId': 265}, {'id': 4902874435, 'qualifierId': 152}, {'id': 4902874431, 'qualifierId': 13}, {'id': 4902874439, 'qualifierId': 285}, {'id': 4902874457, 'qualifierId': 233, 'value': '8'}, {'id': 4902874433, 'qualifierId': 56, 'value': 'Back'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;bwxlegil2n9pzyxqj1jf3jfv8;Foul;;;;;;;;;;;;;;;;;;;8,0;;1,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;0;39;Austin II;39;DML;1,0
2663929953;9;1;1;1;15;d0c07im4a6oj8qa7f1zlt3pqs;0;68,9;31,6;2024-03-29T00:05:12.414Z;2024-03-29T00:05:14Z;[{'id': 4902875081, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902875085, 'qualifierId': 141, 'value': '65.1'}, {'id': 4902875079, 'qualifierId': 152}, {'id': 4902875083, 'qualifierId': 140, 'value': '100.0'}, {'id': 4902875089, 'qualifierId': 213, 'value': '0.59'}, {'id': 4902875075, 'qualifierId': 5}, {'id': 4902875087, 'qualifierId': 212, 'value': '40.7'}, {'id': 4902875077, 'qualifierId': 155}, {'id': 4902875091, 'qualifierId': 1}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;65,1;;100,0;0,59;;40,7;1,0;1,0;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;100,0;65,1;;;;;;;0;0;1;15;Houston Dynamo II;75;AMC;1,0
2663929955;10;5;1;1;17;d0c07im4a6oj8qa7f1zlt3pqs;0;101,2;68,6;2024-03-29T00:05:13.928Z;2024-03-29T00:35:20Z;[{'id': 4902875115, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902875145, 'qualifierId': 233, 'value': '12'}, {'id': 4902875117, 'qualifierId': 346}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;bwxlegil2n9pzyxqj1jf3jfv8;Out;;;;;;;;;;;;;;;;;;;12,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;1;17;Houston Dynamo II;77;AMC;1,0
2663929947;12;5;1;1;17;7pmw399vh2v44cjle4fkklp1w;1;-1,2;31,4;2024-03-29T00:05:13.928Z;2024-03-29T00:05:15Z;[{'id': 4902875137, 'qualifierId': 233, 'value': '10'}, {'id': 4902875053, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902875055, 'qualifierId': 346}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;bwxlegil2n9pzyxqj1jf3jfv8;Out;;;;;;;;;;;;;;;;;;;10,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;1;17;Austin II;77;MC;1,0
2663930027;13;1;1;1;42;7pmw399vh2v44cjle4fkklp1w;1;4,5;50,1;2024-03-29T00:05:39.239Z;2024-03-29T00:05:45Z;[{'id': 4902875623, 'qualifierId': 140, 'value': '40.0'}, {'id': 4902875713, 'qualifierId': 155}, {'id': 4902875629, 'qualifierId': 213, 'value': '5.84'}, {'id': 4902875619, 'qualifierId': 124}, {'id': 4902875625, 'qualifierId': 141, 'value': '24.3'}, {'id': 4902875621, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902875627, 'qualifierId': 212, 'value': '41.2'}, {'id': 4902875631, 'qualifierId': 1}, {'id': 4902875635, 'qualifierId': 74}];3my8ymhvy1bysbllwpoj3qctm;N. Hansen;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;24,3;;40,0;5,84;;41,2;1,0;1,0;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;40,0;24,3;;;;;;;0;0;1;42;Austin II;102;GK;1,0
2663930031;14;44;1;1;45;7pmw399vh2v44cjle4fkklp1w;1;38,4;28,7;2024-03-29T00:05:42.333Z;2024-03-29T00:05:43Z;[{'id': 4902875653, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902875671, 'qualifierId': 233, 'value': '11'}, {'id': 4902875655, 'qualifierId': 285}];be85jzbz3ihrpyt6jvjs56oes;P. Jackson;;;bwxlegil2n9pzyxqj1jf3jfv8;Aerial;;;;;;;;;;;;;;;;;;;11,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;1;45;Austin II;105;DMR;1,0
2663930033;11;44;1;1;45;d0c07im4a6oj8qa7f1zlt3pqs;0;61,6;71,3;2024-03-29T00:05:42.334Z;2024-03-29T00:05:43Z;[{'id': 4902875659, 'qualifierId': 286}, {'id': 4902875657, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902875687, 'qualifierId': 233, 'value': '14'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;bwxlegil2n9pzyxqj1jf3jfv8;Aerial;;;;;;;;;;;;;;;;;;;14,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;1;45;Houston Dynamo II;105;AMC;1,0
2663930041;15;1;1;1;45;7pmw399vh2v44cjle4fkklp1w;0;40,6;25,2;2024-03-29T00:05:42.489Z;2024-03-29T00:05:44Z;[{'id': 4902875701, 'qualifierId': 212, 'value': '8.9'}, {'id': 4902875691, 'qualifierId': 3}, {'id': 4902875695, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902875697, 'qualifierId': 140, 'value': '48.1'}, {'id': 4902875699, 'qualifierId': 141, 'value': '31.3'}, {'id': 4902875703, 'qualifierId': 213, 'value': '0.48'}, {'id': 4902875693, 'qualifierId': 168}];be85jzbz3ihrpyt6jvjs56oes;P. Jackson;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;31,3;;48,1;0,48;;8,9;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;48,1;31,3;;;;;;;0;0;1;45;Austin II;105;DMR;1,0
2663930043;12;49;1;1;49;d0c07im4a6oj8qa7f1zlt3pqs;1;55,4;66,4;2024-03-29T00:05:45.558Z;2024-03-29T00:05:45Z;[];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;bwxlegil2n9pzyxqj1jf3jfv8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;1;49;Houston Dynamo II;109;DC;1,0
2663930049;13;1;1;1;49;d0c07im4a6oj8qa7f1zlt3pqs;1;55,4;66,4;2024-03-29T00:05:46.063Z;2024-03-29T00:05:47Z;[{'id': 4902875737, 'qualifierId': 212, 'value': '20.9'}, {'id': 4902875731, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902875735, 'qualifierId': 141, 'value': '50.9'}, {'id': 4902875739, 'qualifierId': 213, 'value': '3.67'}, {'id': 4902875733, 'qualifierId': 140, 'value': '38.2'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;50,9;;38,2;3,67;;20,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;38,2;50,9;;;;;;;0;0;1;49;Houston Dynamo II;109;DC;1,0
2663930057;14;1;1;1;50;d0c07im4a6oj8qa7f1zlt3pqs;1;37,2;49,6;2024-03-29T00:05:47.158Z;2024-03-29T00:05:48Z;[{'id': 4902875777, 'qualifierId': 140, 'value': '41.7'}, {'id': 4902875775, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902875783, 'qualifierId': 213, 'value': '1.11'}, {'id': 4902875779, 'qualifierId': 141, 'value': '63.7'}, {'id': 4902875781, 'qualifierId': 212, 'value': '10.7'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;63,7;;41,7;1,11;;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;41,7;63,7;;;;;;;0;0;1;50;Houston Dynamo II;110;DL;1,0
2663930063;15;3;1;1;51;d0c07im4a6oj8qa7f1zlt3pqs;0;40,4;71,8;2024-03-29T00:05:48.478Z;2024-04-05T10:36:29Z;[{'id': 4902875959, 'qualifierId': 233, 'value': '16'}, {'id': 4902875801, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902875803, 'qualifierId': 286}, {'id': 4922817183, 'qualifierId': 464}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;;bwxlegil2n9pzyxqj1jf3jfv8;Take On;;;;;;;;;;;;;;;;;;;16,0;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;1;51;Houston Dynamo II;111;DC;1,0
2663930081;16;7;1;1;51;7pmw399vh2v44cjle4fkklp1w;1;59,6;28,2;2024-03-29T00:05:48.479Z;2024-04-05T10:36:31Z;[{'id': 4902875909, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902875913, 'qualifierId': 285}, {'id': 4902875933, 'qualifierId': 233, 'value': '15'}, {'id': 4922817215, 'qualifierId': 383}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;;bwxlegil2n9pzyxqj1jf3jfv8;Tackle;;;;;;;;;;;;;;;;;;;15,0;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;1;51;Austin II;111;FWR;1,0
2663930095;17;61;1;1;54;7pmw399vh2v44cjle4fkklp1w;1;61,9;23,3;2024-03-29T00:05:51.096Z;2024-03-29T00:06:07Z;[{'id': 4902876001, 'qualifierId': 56, 'value': 'Center'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;;bwxlegil2n9pzyxqj1jf3jfv8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;1;54;Austin II;114;FWR;1,0
2663930097;18;4;1;1;56;7pmw399vh2v44cjle4fkklp1w;1;58,2;29,8;2024-03-29T00:05:53.397Z;2024-03-29T00:05:57Z;[{'id': 4902876043, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902876049, 'qualifierId': 286}, {'id': 4902876041, 'qualifierId': 13}, {'id': 4902876045, 'qualifierId': 152}, {'id': 4902876051, 'qualifierId': 233, 'value': '16'}, {'id': 4902876047, 'qualifierId': 265}];be85jzbz3ihrpyt6jvjs56oes;P. Jackson;;;bwxlegil2n9pzyxqj1jf3jfv8;Foul;;;;;;;;;;;;;;;;;;;16,0;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;1;56;Austin II;116;DMR;1,0
2663930093;16;4;1;1;56;d0c07im4a6oj8qa7f1zlt3pqs;0;41,8;70,2;2024-03-29T00:05:53.398Z;2024-03-29T00:05:55Z;[{'id': 4902876013, 'qualifierId': 13}, {'id': 4902876019, 'qualifierId': 265}, {'id': 4902876021, 'qualifierId': 285}, {'id': 4902876015, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902876057, 'qualifierId': 233, 'value': '18'}, {'id': 4902876017, 'qualifierId': 152}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;;bwxlegil2n9pzyxqj1jf3jfv8;Foul;;;;;;;;;;;;;;;;;;;18,0;;1,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;1;56;Houston Dynamo II;116;DC;1,0
2663930305;19;1;1;2;34;7pmw399vh2v44cjle4fkklp1w;0;60,2;26,2;2024-03-29T00:06:30.979Z;2024-04-05T10:36:49Z;[{'id': 4902877151, 'qualifierId': 213, 'value': '0.72'}, {'id': 4902877147, 'qualifierId': 141, 'value': '72.4'}, {'id': 4902877149, 'qualifierId': 212, 'value': '47.7'}, {'id': 4902877141, 'qualifierId': 152}, {'id': 4902877145, 'qualifierId': 140, 'value': '94.4'}, {'id': 4922817755, 'qualifierId': 20}, {'id': 4902877153, 'qualifierId': 1}, {'id': 4902877137, 'qualifierId': 5}, {'id': 4902877143, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902877139, 'qualifierId': 155}, {'id': 4922817753, 'qualifierId': 224}, {'id': 4922817683, 'qualifierId': 2}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;bwxlegil2n9pzyxqj1jf3jfv8;Pass;;;;;;;;;;72,4;;94,4;0,72;;47,7;1,0;1,0;;;;;;;1,0;;1,0;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;94,4;72,4;;;;;;;0;0;2;34;Austin II;154;MC;1,0
