id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_PlayerPosition;value_Resume;value_Captain;value_TeamKit;value_TeamFormation;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_DirectionOfPlay;value_Angle;value_PassEndX;value_KickOff;value_Length;value_PassEndY;value_Zone;value_LongBall;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Chipped;value_HeadPass;value_LayOff;value_DeletedEventType;value_Offensive;value_BlockedPass;value_Defensive;value_Assist;value_RegularPlay;value_IndividualPlay;value_GkX;value_BlockedX;value_BlockedY;value_OwnPlayer;value_RelatedEventId;value_OutOfBoxCentre;value_Blocked;value_FirstTouch;value_GkY;value_GoalmouthY;value_RightFooted;value_GoalmouthZ;value_Assisted;value_LowRight;value_OwnShotBlocked;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_Left;value_CornerTaken;value_Cross;value_InSwinger;value_Shove/Push;value_OutSwinger;value_Head;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_OverhitCross;value_NextEventGoalKick;value_GoalKick;value_Low;value_YellowCard;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_IntendedTackleTarget;value_IntentionalAssist;value_MisHit;value_BoxCentre;value_LeftFooted;value_Standing;value_Collected;value_Hands;value_LowGkIntervention;value_NotVisible;value_ShirtPull/Holding;value_TakeOnSpace;value_TouchTypeControl;value_TouchTypePass;value_OverArm;value_KeeperThrow;value_Overrun;value_NotAssisted;value_High;value_FreeKick;value_SetPiece;value_LowCentre;value_DefBlock;value_TempPost;value_FlickOn;value_FantasyAssistId;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_LowLeft;value_SmallBoxLeft;value_FantasyAssistTeam;value_ThrowInSetPiece;value_FantasyAssistedBy;value_FantasyAssistType;value_GoalShotGameClock;value_Volley;value_Unchallenged;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_LeadingToAttempt;value_SixYardBlocked;value_RelatedError1Id;value_MediumGkIntervention;value_GkKickFromHands;value_Right;value_FromCorner;value_HighGkIntervention;value_HighClaim;value_BoxRight;value_HighLeft;value_NotPastGoalLine;value_Minutes;value_GkHoof;value_EndType;value_ThroughBall;value_DrivenCross;value_Straight;value_BlockedCross;value_Defensive1V1;value_Tactical;value_HighRight;value_BoxDeepRight;value_Caught;value_FloatedCross;value_BigChance;value_1On1;value_CloseRight;value_Argument;value_Handball;value_CloseLeftAndHigh;value_BoxLeft;value_Feet;value_Sliding;value_ParriedSafe;value_DangerousPlay;value_TimeWasting;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2673226977;11;5;1;0;50;cbip96wzs3jc2xadoluhhxotl;1;65,3;-2,0;2024-04-15T01:04:36.193Z;2024-04-15T01:31:39Z;[{'id': 4953063689, 'qualifierId': 56, 'value': 'Right'}, {'id': 4953063733, 'qualifierId': 233, 'value': '14'}, {'id': 4953063693, 'qualifierId': 347}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;c8lmri7qkud4qv38izu82njtg;Out;;;;;;;;;;;;;;;;;;1,0;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;0;50;The Town;50;MR;1,0
2673226943;14;5;1;0;50;ew2zirzye0sw1txr2m33nr25y;0;34,7;102,0;2024-04-15T01:04:36.193Z;2024-04-15T01:04:43Z;[{'id': 4953063749, 'qualifierId': 233, 'value': '11'}, {'id': 4953063487, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953063489, 'qualifierId': 347}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;c8lmri7qkud4qv38izu82njtg;Out;;;;;;;;;;;;;;;;;;1,0;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;0;50;Real Monarchs;50;MC;1,0
2673226987;12;1;1;0;56;cbip96wzs3jc2xadoluhhxotl;1;61,7;0,0;2024-04-15T01:04:42.865Z;2024-04-15T01:04:45Z;[{'id': 4953063779, 'qualifierId': 140, 'value': '40.0'}, {'id': 4953063785, 'qualifierId': 213, 'value': '2.45'}, {'id': 4953063777, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953063783, 'qualifierId': 212, 'value': '29.5'}, {'id': 4953063775, 'qualifierId': 107}, {'id': 4953063787, 'qualifierId': 1}, {'id': 4953063781, 'qualifierId': 141, 'value': '26.1'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;2,45;40,0;;29,5;26,1;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;40,0;26,1;;;;;;;0;0;0;56;The Town;56;DR;1,0
2673226993;13;1;1;0;58;cbip96wzs3jc2xadoluhhxotl;1;41,1;32,2;2024-04-15T01:04:44.897Z;2024-04-15T01:04:46Z;[{'id': 4953063821, 'qualifierId': 141, 'value': '57.0'}, {'id': 4953063817, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953063819, 'qualifierId': 140, 'value': '38.8'}, {'id': 4953063825, 'qualifierId': 213, 'value': '1.71'}, {'id': 4953063823, 'qualifierId': 212, 'value': '17.0'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;1,71;38,8;;17,0;57,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;38,8;57,0;;;;;;;0;0;0;58;The Town;58;DL;1,0
2673227011;14;1;1;1;0;cbip96wzs3jc2xadoluhhxotl;1;36,9;64,9;2024-04-15T01:04:46.817Z;2024-04-15T01:04:51Z;[{'id': 4953063933, 'qualifierId': 141, 'value': '93.0'}, {'id': 4953063925, 'qualifierId': 56, 'value': 'Left'}, {'id': 4953063929, 'qualifierId': 140, 'value': '58.3'}, {'id': 4953063937, 'qualifierId': 213, 'value': '0.70'}, {'id': 4953063935, 'qualifierId': 212, 'value': '29.5'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;0,7;58,3;;29,5;93,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;58,3;93,0;;;;;;;0;0;1;0;The Town;60;DC;1,0
2673227019;15;1;1;1;5;cbip96wzs3jc2xadoluhhxotl;1;57,7;86,0;2024-04-15T01:04:51.673Z;2024-04-15T01:04:55Z;[{'id': 4953064011, 'qualifierId': 213, 'value': '3.15'}, {'id': 4953064003, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953064005, 'qualifierId': 140, 'value': '39.3'}, {'id': 4953064009, 'qualifierId': 212, 'value': '19.3'}, {'id': 4953064007, 'qualifierId': 141, 'value': '85.7'}];asy97zdxk0352toy38huzk222;T. Silva;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;3,15;39,3;;19,3;85,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;39,3;85,7;;;;;;;0;0;1;5;The Town;65;DC;1,0
2673227027;16;1;1;1;8;cbip96wzs3jc2xadoluhhxotl;1;39,2;85,6;2024-04-15T01:04:54.993Z;2024-04-15T01:04:57Z;[{'id': 4953064065, 'qualifierId': 212, 'value': '9.5'}, {'id': 4953064067, 'qualifierId': 213, 'value': '5.39'}, {'id': 4953064061, 'qualifierId': 140, 'value': '44.9'}, {'id': 4953064063, 'qualifierId': 141, 'value': '74.7'}, {'id': 4953064059, 'qualifierId': 56, 'value': 'Back'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;5,39;44,9;;9,5;74,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;44,9;74,7;;;;;;;0;0;1;8;The Town;68;DC;1,0
2673227039;17;1;1;1;10;cbip96wzs3jc2xadoluhhxotl;1;44,2;74,5;2024-04-15T01:04:57.065Z;2024-04-15T01:04:59Z;[{'id': 4953064113, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953064115, 'qualifierId': 140, 'value': '28.7'}, {'id': 4953064121, 'qualifierId': 213, 'value': '3.98'}, {'id': 4953064117, 'qualifierId': 141, 'value': '47.8'}, {'id': 4953064119, 'qualifierId': 212, 'value': '24.4'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;3,98;28,7;;24,4;47,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;28,7;47,8;;;;;;;0;0;1;10;The Town;70;MC;1,0
2673227051;18;1;1;1;13;cbip96wzs3jc2xadoluhhxotl;1;28,7;44,5;2024-04-15T01:04:59.537Z;2024-04-15T01:05:02Z;[{'id': 4953064187, 'qualifierId': 213, 'value': '4.84'}, {'id': 4953064181, 'qualifierId': 140, 'value': '30.6'}, {'id': 4953064185, 'qualifierId': 212, 'value': '15.3'}, {'id': 4953064179, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953064183, 'qualifierId': 141, 'value': '22.2'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;4,84;30,6;;15,3;22,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;30,6;22,2;;;;;;;0;0;1;13;The Town;73;DL;1,0
2673227055;19;1;1;1;15;cbip96wzs3jc2xadoluhhxotl;1;32,5;22,5;2024-04-15T01:05:02.057Z;2024-04-15T01:05:03Z;[{'id': 4953064203, 'qualifierId': 141, 'value': '36.3'}, {'id': 4953064205, 'qualifierId': 212, 'value': '9.8'}, {'id': 4953064207, 'qualifierId': 213, 'value': '1.87'}, {'id': 4953064201, 'qualifierId': 140, 'value': '29.7'}, {'id': 4953064199, 'qualifierId': 56, 'value': 'Back'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;1,87;29,7;;9,8;36,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;29,7;36,3;;;;;;;0;0;1;15;The Town;75;DR;1,0
2673227067;20;1;1;1;17;cbip96wzs3jc2xadoluhhxotl;1;29,4;35,5;2024-04-15T01:05:03.506Z;2024-04-15T01:05:05Z;[{'id': 4953064277, 'qualifierId': 141, 'value': '37.4'}, {'id': 4953064279, 'qualifierId': 212, 'value': '9.6'}, {'id': 4953064281, 'qualifierId': 213, 'value': '0.13'}, {'id': 4953064275, 'qualifierId': 140, 'value': '38.5'}, {'id': 4953064273, 'qualifierId': 56, 'value': 'Back'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;0,13;38,5;;9,6;37,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;38,5;37,4;;;;;;;0;0;1;17;The Town;77;DL;1,0
2673227077;21;1;1;1;19;cbip96wzs3jc2xadoluhhxotl;1;38,1;37,7;2024-04-15T01:05:05.489Z;2024-04-18T02:17:39Z;[{'id': 4953064361, 'qualifierId': 213, 'value': '3.48'}, {'id': 4953064353, 'qualifierId': 56, 'value': 'Back'}, {'id': 4958896921, 'qualifierId': 156}, {'id': 4953064355, 'qualifierId': 140, 'value': '26.7'}, {'id': 4953064359, 'qualifierId': 212, 'value': '12.7'}, {'id': 4953064357, 'qualifierId': 141, 'value': '31.6'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;3,48;26,7;;12,7;31,6;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;26,7;31,6;;;;;;;0;0;1;19;The Town;79;MC;1,0
2673227085;22;1;1;1;22;cbip96wzs3jc2xadoluhhxotl;0;33,5;26,5;2024-04-15T01:05:08.953Z;2024-04-15T01:05:09Z;[{'id': 4953064399, 'qualifierId': 141, 'value': '10.4'}, {'id': 4953064397, 'qualifierId': 140, 'value': '68.5'}, {'id': 4953064401, 'qualifierId': 212, 'value': '38.3'}, {'id': 4953064403, 'qualifierId': 213, 'value': '5.99'}, {'id': 4953064393, 'qualifierId': 157}, {'id': 4953064395, 'qualifierId': 56, 'value': 'Right'}, {'id': 4953064405, 'qualifierId': 1}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;5,99;68,5;;38,3;10,4;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;68,5;10,4;;;;;;;0;0;1;22;The Town;82;DL;1,0
2673227087;15;1;1;1;23;ew2zirzye0sw1txr2m33nr25y;0;30,2;90,2;2024-04-15T01:05:09.254Z;2024-04-15T01:55:34Z;[{'id': 4953064417, 'qualifierId': 213, 'value': '6.16'}, {'id': 4953064411, 'qualifierId': 140, 'value': '42.1'}, {'id': 4953064415, 'qualifierId': 212, 'value': '12.6'}, {'id': 4953064413, 'qualifierId': 141, 'value': '87.9'}, {'id': 4953064407, 'qualifierId': 3}, {'id': 4953064409, 'qualifierId': 56, 'value': 'Back'}];658wqca9ctixqav113prm06ei;J. Ricketts;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;6,16;42,1;;12,6;87,9;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;42,1;87,9;;;;;;;0;0;1;23;Real Monarchs;83;DC;1,0
2673227101;16;43;1;1;27;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-04-15T01:05:13.426Z;2024-04-18T02:18:37Z;[{'id': 4958897511, 'qualifierId': 144, 'value': '61'}, {'id': 4953064483, 'qualifierId': 56, 'value': 'Back'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;c8lmri7qkud4qv38izu82njtg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;1;27;Real Monarchs;87;DC;1,0
2673227107;23;1;1;1;27;cbip96wzs3jc2xadoluhhxotl;0;49,2;7,4;2024-04-15T01:05:13.633Z;2024-04-15T01:56:51Z;[{'id': 4953167111, 'qualifierId': 3}, {'id': 4953064503, 'qualifierId': 140, 'value': '63.0'}, {'id': 4953064509, 'qualifierId': 213, 'value': '0.45'}, {'id': 4953064505, 'qualifierId': 141, 'value': '17.7'}, {'id': 4953064501, 'qualifierId': 56, 'value': 'Right'}, {'id': 4953064507, 'qualifierId': 212, 'value': '16.1'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;0,45;63,0;;16,1;17,7;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;63,0;17,7;;;;;;;0;0;1;27;The Town;87;DR;1,0
2674314431;874;61;1;1;27;ew2zirzye0sw1txr2m33nr25y;1;31,3;81,5;2024-04-15T01:05:13.791Z;2024-04-18T02:19:00Z;[{'id': 4958897713, 'qualifierId': 56, 'value': 'Back'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;c8lmri7qkud4qv38izu82njtg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;1;27;Real Monarchs;87;DC;1,0
2673227115;17;49;1;1;28;ew2zirzye0sw1txr2m33nr25y;1;36,2;70,7;2024-04-15T01:05:14.983Z;2024-04-15T01:55:42Z;[];5n1wehugx0qtun8oopg2jbndg;C. Medina;;c8lmri7qkud4qv38izu82njtg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;1;28;Real Monarchs;88;MC;1,0
2673227121;18;1;1;1;28;ew2zirzye0sw1txr2m33nr25y;1;36,2;70,7;2024-04-15T01:05:15.046Z;2024-04-15T01:55:44Z;[{'id': 4953064591, 'qualifierId': 141, 'value': '66.9'}, {'id': 4953064589, 'qualifierId': 140, 'value': '33.3'}, {'id': 4953064587, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953064593, 'qualifierId': 212, 'value': '4.0'}, {'id': 4953064595, 'qualifierId': 213, 'value': '3.85'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;3,85;33,3;;4,0;66,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;33,3;66,9;;;;;;;0;0;1;28;Real Monarchs;88;MC;1,0
2673227123;19;1;1;1;29;ew2zirzye0sw1txr2m33nr25y;0;32,7;66,2;2024-04-15T01:05:15.910Z;2024-04-15T01:05:17Z;[{'id': 4953064607, 'qualifierId': 213, 'value': '3.14'}, {'id': 4953064601, 'qualifierId': 140, 'value': '31.3'}, {'id': 4953064599, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953064649, 'qualifierId': 286}, {'id': 4953064605, 'qualifierId': 212, 'value': '1.5'}, {'id': 4953064643, 'qualifierId': 236}, {'id': 4953064645, 'qualifierId': 233, 'value': '24'}, {'id': 4953064603, 'qualifierId': 141, 'value': '66.2'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;3,14;31,3;;1,5;66,2;;;;;24,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;31,3;66,2;;;;;;;0;0;1;29;Real Monarchs;89;MC;1,0
2673227125;24;74;1;1;29;cbip96wzs3jc2xadoluhhxotl;1;60,4;27,6;2024-04-15T01:05:15.911Z;2024-04-15T02:09:53Z;[{'id': 4953064611, 'qualifierId': 285}, {'id': 4953064655, 'qualifierId': 233, 'value': '19'}, {'id': 4953064609, 'qualifierId': 56, 'value': 'Center'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;c8lmri7qkud4qv38izu82njtg;Blocked Pass;;;;;;;;;;;;;;;;;;;19,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;1;29;The Town;89;ML;1,0
2673247799;417;1;1;1;31;cbip96wzs3jc2xadoluhhxotl;0;65,1;25,6;2024-04-15T01:05:17.135Z;2024-04-18T02:22:55Z;[{'id': 4958900095, 'qualifierId': 286}, {'id': 4958899679, 'qualifierId': 212, 'value': '2.1'}, {'id': 4958899677, 'qualifierId': 141, 'value': '27.4'}, {'id': 4958900093, 'qualifierId': 236}, {'id': 4958900133, 'qualifierId': 233, 'value': '20'}, {'id': 4953167655, 'qualifierId': 56, 'value': 'Center'}, {'id': 4958899675, 'qualifierId': 140, 'value': '66.7'}, {'id': 4958899681, 'qualifierId': 213, 'value': '0.63'}];dzo2odov052991qseshgfruju;D. Iskenderian;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;0,63;66,7;;2,1;27,4;;;;;20,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;66,7;27,4;;;;;;;0;0;1;31;The Town;91;FW;1,0
2673227139;20;74;1;1;31;ew2zirzye0sw1txr2m33nr25y;1;32,2;68,5;2024-04-15T01:05:17.136Z;2024-04-18T02:22:56Z;[{'id': 4958900065, 'qualifierId': 285}, {'id': 4958900141, 'qualifierId': 233, 'value': '417'}, {'id': 4953064691, 'qualifierId': 56, 'value': 'Back'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;c8lmri7qkud4qv38izu82njtg;Blocked Pass;;;;;;;;;;;;;;;;;;;417,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;1;31;Real Monarchs;91;MC;1,0
2673227147;25;49;1;1;34;cbip96wzs3jc2xadoluhhxotl;1;68,2;31,8;2024-04-15T01:05:20.346Z;2024-04-15T01:05:20Z;[];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;c8lmri7qkud4qv38izu82njtg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;1;34;The Town;94;FW;1,0
2673227155;26;1;1;1;34;cbip96wzs3jc2xadoluhhxotl;1;68,2;31,8;2024-04-15T01:05:20.489Z;2024-04-15T01:05:21Z;[{'id': 4953064749, 'qualifierId': 141, 'value': '35.7'}, {'id': 4953064751, 'qualifierId': 212, 'value': '9.7'}, {'id': 4953064747, 'qualifierId': 140, 'value': '77.1'}, {'id': 4953064745, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953064753, 'qualifierId': 213, 'value': '0.28'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;c8lmri7qkud4qv38izu82njtg;Pass;;;;;;;;;;0,28;77,1;;9,7;35,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;77,1;35,7;;;;;;;0;0;1;34;The Town;94;FW;1,0
