id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Resume;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_TeamFormation;value_Involved;value_JerseyNumber;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Length;value_PassEndY;value_Zone;value_Angle;value_LayOff;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_Chipped;value_Direct;value_Foul;value_Shove/Push;value_Defensive;value_Offensive;value_FreeKickTaken;value_BlockedPass;value_TakeOnSpace;value_GoalmouthY;value_IndividualPlay;value_GoalmouthZ;value_RelatedEventId;value_GkY;value_LeftFooted;value_FirstTouch;value_RegularPlay;value_OutOfBoxCentre;value_GkX;value_Assisted;value_CloseRight;value_NextEventGoalKick;value_GoalKick;value_Low;value_HeadPass;value_DeletedEventType;value_Left;value_RightFooted;value_InSwinger;value_CornerTaken;value_Cross;value_Head;value_OutSwinger;value_LowGkIntervention;value_IntendedTackleTarget;value_TouchTypePass;value_TouchTypeControl;value_Assist;value_BoxCentre;value_Weak;value_MisHit;value_BlockedX;value_BlockedY;value_NotAssisted;value_NotPastGoalLine;value_TakeOnOvertake;value_OutOfPlay;value_FairPlay;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_SwitchOfPlay;value_FlickOn;value_IntentionalAssist;value_PullBack;value_Right;value_ThroughBall;value_Volley;value_BoxRight;value_High;value_Blocked;value_LowLeft;value_DefBlock;value_LowCentre;value_MediumGkIntervention;value_KeeperThrow;value_PlayersCaughtOffside;value_Indirect;value_HighLeft;value_ShirtPull/Holding;value_NotVisible;value_AttemptedTackle;value_LowRight;value_Standing;value_ParriedDanger;value_Fumble;value_Hands;value_HighGkIntervention;value_Minutes;value_GkKickFromHands;value_Overrun;value_EndType;value_CloseLeft;value_NotRetreating;value_YellowCard;value_FromCorner;value_RecklessOffence;value_BigChance;value_SmallBoxRight;value_SetPiece;value_Tactical;value_TacticalFoul;value_HighClaim;value_PenaltyTakerId;value_Penalty;value_Diving;value_Scored;value_KeeperTouched;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_CausingPlayer;value_GoalShotGameClock;value_FantasyAssistedBy;value_FantasyAssistTeam;value_GoalShotTimestamp;value_HighRight;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_FantasyAssistType;value_AerialFoul;value_Argument;value_OverArm;value_FreeKick;value_BoxDeepRight;value_ParriedSafe;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_NewStartTime;value_OfficiallyAnnounced;value_WeatherProblem;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2692617729;10;1;1;0;19;dqx48fglv1l96cyrmjdod0xec;1;43,0;4,6;2024-05-27T01:31:09.883Z;2024-05-27T01:31:12Z;[{'id': 5058420929, 'qualifierId': 212, 'value': '14.0'}, {'id': 5058420921, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058420931, 'qualifierId': 213, 'value': '0.26'}, {'id': 5058420927, 'qualifierId': 141, 'value': '10.0'}, {'id': 5058420923, 'qualifierId': 140, 'value': '55.9'}];5hxlj4ash5nuwnt40mf5af46h;J. Nerwinski;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;55,9;;14,0;10,0;;0,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;55,9;10,0;;;;;;;;0;0;19;The Town;19;DR;1,0
2692617733;11;1;1;0;22;dqx48fglv1l96cyrmjdod0xec;0;55,5;8,2;2024-05-27T01:31:12.336Z;2024-05-31T13:10:51Z;[{'id': 5058420955, 'qualifierId': 213, 'value': '6.17'}, {'id': 5058420949, 'qualifierId': 140, 'value': '68.8'}, {'id': 5058420953, 'qualifierId': 212, 'value': '14.1'}, {'id': 5058420947, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058420951, 'qualifierId': 141, 'value': '5.9'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;68,8;;14,1;5,9;;6,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;68,8;5,9;;;;;;;;0;0;22;The Town;22;FW;1,0
2692617745;3;1;1;0;23;ew2zirzye0sw1txr2m33nr25y;0;23,5;83,9;2024-05-27T01:31:14.082Z;2024-05-31T13:11:11Z;[{'id': 5058421011, 'qualifierId': 157}, {'id': 5058421023, 'qualifierId': 1}, {'id': 5058421019, 'qualifierId': 212, 'value': '45.9'}, {'id': 5058421021, 'qualifierId': 213, 'value': '0.27'}, {'id': 5058421017, 'qualifierId': 141, 'value': '100.0'}, {'id': 5058421013, 'qualifierId': 56, 'value': 'Left'}, {'id': 5058421015, 'qualifierId': 140, 'value': '65.6'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;65,6;;45,9;100,0;;0,27;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;65,6;100,0;;;;;;;;0;0;23;St. Louis City II;23;DC;1,0
2692617747;4;5;1;0;25;ew2zirzye0sw1txr2m33nr25y;0;65,4;101,9;2024-05-27T01:31:15.772Z;2024-05-27T02:32:51Z;[{'id': 5058421025, 'qualifierId': 56, 'value': 'Left'}, {'id': 5058421075, 'qualifierId': 233, 'value': '12'}, {'id': 5058421027, 'qualifierId': 347}];79z5vt08ga8prn33vi2a260kq;C. Walls;;d2v2vy5vpe9rs1h6y1a3zp8gk;Out;;;;;;;;;;;;;;;;;;;12,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;0;25;St. Louis City II;25;DC;1,0
2692617759;12;5;1;0;25;dqx48fglv1l96cyrmjdod0xec;1;34,6;-1,9;2024-05-27T01:31:15.772Z;2024-05-27T01:31:22Z;[{'id': 5058421059, 'qualifierId': 347}, {'id': 5058421065, 'qualifierId': 233, 'value': '4'}, {'id': 5058421057, 'qualifierId': 56, 'value': 'Back'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;d2v2vy5vpe9rs1h6y1a3zp8gk;Out;;;;;;;;;;;;;;;;;;;4,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;0;25;The Town;25;FW;1,0
2692617769;13;1;1;0;31;dqx48fglv1l96cyrmjdod0xec;1;38,0;0,0;2024-05-27T01:31:22.131Z;2024-05-27T01:31:25Z;[{'id': 5058421091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058421097, 'qualifierId': 212, 'value': '11.1'}, {'id': 5058421095, 'qualifierId': 141, 'value': '14.3'}, {'id': 5058421093, 'qualifierId': 140, 'value': '39.0'}, {'id': 5058421089, 'qualifierId': 107}, {'id': 5058421099, 'qualifierId': 213, 'value': '1.48'}];5hxlj4ash5nuwnt40mf5af46h;J. Nerwinski;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;39,0;;11,1;14,3;;1,48;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;39,0;14,3;;;;;;;;0;0;31;The Town;31;DR;1,0
2692617779;14;1;1;0;34;dqx48fglv1l96cyrmjdod0xec;1;40,6;17,0;2024-05-27T01:31:24.896Z;2024-05-27T01:31:27Z;[{'id': 5058421157, 'qualifierId': 213, 'value': '3.09'}, {'id': 5058421155, 'qualifierId': 212, 'value': '16.0'}, {'id': 5058421149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058421153, 'qualifierId': 141, 'value': '18.3'}, {'id': 5058421151, 'qualifierId': 140, 'value': '25.4'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;25,4;;16,0;18,3;;3,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;25,4;18,3;;;;;;;;0;0;34;The Town;34;MC;1,0
2692617805;15;1;1;0;36;dqx48fglv1l96cyrmjdod0xec;1;25,7;24,1;2024-05-27T01:31:27.177Z;2024-05-27T01:31:37Z;[{'id': 5058421263, 'qualifierId': 141, 'value': '53.4'}, {'id': 5058421265, 'qualifierId': 212, 'value': '21.1'}, {'id': 5058421267, 'qualifierId': 213, 'value': '1.90'}, {'id': 5058421261, 'qualifierId': 140, 'value': '19.2'}, {'id': 5058421259, 'qualifierId': 56, 'value': 'Back'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;19,2;;21,1;53,4;;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;19,2;53,4;;;;;;;;0;0;36;The Town;36;DL;1,0
2692617815;16;1;1;0;46;dqx48fglv1l96cyrmjdod0xec;1;41,0;83,8;2024-05-27T01:31:37.175Z;2024-05-27T01:31:40Z;[{'id': 5058421329, 'qualifierId': 213, 'value': '4.19'}, {'id': 5058421327, 'qualifierId': 212, 'value': '29.2'}, {'id': 5058421325, 'qualifierId': 141, 'value': '46.6'}, {'id': 5058421323, 'qualifierId': 140, 'value': '27.1'}, {'id': 5058421321, 'qualifierId': 56, 'value': 'Back'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;27,1;;29,2;46,6;;4,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;27,1;46,6;;;;;;;;0;0;46;The Town;46;DC;1,0
2692617823;17;1;1;0;50;dqx48fglv1l96cyrmjdod0xec;0;31,0;40,9;2024-05-27T01:31:40.736Z;2024-05-27T01:31:43Z;[{'id': 5058421361, 'qualifierId': 212, 'value': '22.9'}, {'id': 5058421359, 'qualifierId': 141, 'value': '11.1'}, {'id': 5058421355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058421363, 'qualifierId': 213, 'value': '5.19'}, {'id': 5058421357, 'qualifierId': 140, 'value': '41.1'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;41,1;;22,9;11,1;;5,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;41,1;11,1;;;;;;;;0;0;50;The Town;50;DL;1,0
2692617833;5;8;1;0;58;ew2zirzye0sw1txr2m33nr25y;1;46,2;96,8;2024-05-27T01:31:48.216Z;2024-05-31T13:12:32Z;[{'id': 5062734177, 'qualifierId': 385}, {'id': 5058421411, 'qualifierId': 56, 'value': 'Back'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;d2v2vy5vpe9rs1h6y1a3zp8gk;Interception;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;0;58;St. Louis City II;58;ML;1,0
2692617835;6;5;1;0;58;ew2zirzye0sw1txr2m33nr25y;0;52,8;101,8;2024-05-27T01:31:48.754Z;2024-05-27T01:31:56Z;[{'id': 5058421413, 'qualifierId': 56, 'value': 'Left'}, {'id': 5058421415, 'qualifierId': 347}, {'id': 5058421505, 'qualifierId': 233, 'value': '18'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;d2v2vy5vpe9rs1h6y1a3zp8gk;Out;;;;;;;;;;;;;;;;;;;18,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;0;58;St. Louis City II;58;DC;1,0
2692617855;18;5;1;0;58;dqx48fglv1l96cyrmjdod0xec;1;47,2;-1,8;2024-05-27T01:31:48.754Z;2024-05-27T02:32:51Z;[{'id': 5058421497, 'qualifierId': 233, 'value': '6'}, {'id': 5058421483, 'qualifierId': 347}, {'id': 5058421479, 'qualifierId': 56, 'value': 'Back'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;d2v2vy5vpe9rs1h6y1a3zp8gk;Out;;;;;;;;;;;;;;;;;;;6,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;0;58;The Town;58;DL;1,0
2692617863;19;1;1;1;5;dqx48fglv1l96cyrmjdod0xec;1;40,0;0,0;2024-05-27T01:31:55.765Z;2024-05-27T01:31:58Z;[{'id': 5058421545, 'qualifierId': 1}, {'id': 5058421543, 'qualifierId': 213, 'value': '0.71'}, {'id': 5058421539, 'qualifierId': 141, 'value': '20.6'}, {'id': 5058421541, 'qualifierId': 212, 'value': '23.4'}, {'id': 5058421535, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058421533, 'qualifierId': 107}, {'id': 5058421537, 'qualifierId': 140, 'value': '56.8'}];5hxlj4ash5nuwnt40mf5af46h;J. Nerwinski;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;56,8;;23,4;20,6;;0,71;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;56,8;20,6;;;;;;;;0;1;5;The Town;65;DR;1,0
2692617867;20;1;1;1;8;dqx48fglv1l96cyrmjdod0xec;1;56,7;20,6;2024-05-27T01:31:58.343Z;2024-05-27T01:32:01Z;[{'id': 5058421569, 'qualifierId': 140, 'value': '69.1'}, {'id': 5058421571, 'qualifierId': 141, 'value': '4.9'}, {'id': 5058421565, 'qualifierId': 155}, {'id': 5058421567, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058421575, 'qualifierId': 213, 'value': '5.60'}, {'id': 5058421573, 'qualifierId': 212, 'value': '16.8'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;69,1;;16,8;4,9;;5,6;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;69,1;4,9;;;;;;;;0;1;8;The Town;68;FW;1,0
2692617869;21;61;1;1;11;dqx48fglv1l96cyrmjdod0xec;0;73,0;7,9;2024-05-27T01:32:01.623Z;2024-05-27T01:32:02Z;[{'id': 5058421579, 'qualifierId': 56, 'value': 'Right'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;d2v2vy5vpe9rs1h6y1a3zp8gk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;1;11;The Town;71;MR;1,0
2692617877;7;4;1;1;12;ew2zirzye0sw1txr2m33nr25y;1;15,3;91,2;2024-05-27T01:32:02.809Z;2024-05-31T13:18:50Z;[{'id': 5058421635, 'qualifierId': 152}, {'id': 5058421641, 'qualifierId': 233, 'value': '22'}, {'id': 5058421633, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058421631, 'qualifierId': 13}, {'id': 5062734589, 'qualifierId': 294}, {'id': 5058421639, 'qualifierId': 285}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;d2v2vy5vpe9rs1h6y1a3zp8gk;Foul;;;;;;;;;;;;;;;;;;;22,0;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;1;12;St. Louis City II;72;DC;1,0
2692617871;22;4;1;1;12;dqx48fglv1l96cyrmjdod0xec;0;84,7;8,8;2024-05-27T01:32:02.810Z;2024-05-31T13:18:47Z;[{'id': 5058421617, 'qualifierId': 13}, {'id': 5058421619, 'qualifierId': 56, 'value': 'Right'}, {'id': 5062734587, 'qualifierId': 294}, {'id': 5058421621, 'qualifierId': 152}, {'id': 5058421645, 'qualifierId': 233, 'value': '7'}, {'id': 5058421625, 'qualifierId': 286}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;d2v2vy5vpe9rs1h6y1a3zp8gk;Foul;;;;;;;;;;;;;;;;;;;7,0;;;;;1,0;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;1;12;The Town;72;MR;1,0
2692617919;8;1;1;1;33;ew2zirzye0sw1txr2m33nr25y;1;15,9;94,2;2024-05-27T01:32:24.024Z;2024-05-27T01:32:25Z;[{'id': 5058421847, 'qualifierId': 213, 'value': '4.22'}, {'id': 5058421845, 'qualifierId': 212, 'value': '23.2'}, {'id': 5058421843, 'qualifierId': 141, 'value': '64.2'}, {'id': 5058421837, 'qualifierId': 152}, {'id': 5058421841, 'qualifierId': 140, 'value': '5.4'}, {'id': 5058421835, 'qualifierId': 5}, {'id': 5058421839, 'qualifierId': 56, 'value': 'Back'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;5,4;;23,2;64,2;;4,22;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;5,4;64,2;;;;;;;;0;1;33;St. Louis City II;93;DC;1,0
2692617923;9;1;1;1;35;ew2zirzye0sw1txr2m33nr25y;1;5,3;64,2;2024-05-27T01:32:25.570Z;2024-05-27T01:32:27Z;[{'id': 5058421867, 'qualifierId': 141, 'value': '72.1'}, {'id': 5058421863, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058421865, 'qualifierId': 140, 'value': '22.3'}, {'id': 5058421871, 'qualifierId': 213, 'value': '0.29'}, {'id': 5058421869, 'qualifierId': 212, 'value': '18.6'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;22,3;;18,6;72,1;;0,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;22,3;72,1;;;;;;;;0;1;35;St. Louis City II;95;GK;1,0
2692617933;10;1;1;1;36;ew2zirzye0sw1txr2m33nr25y;1;24,0;71,5;2024-05-27T01:32:26.994Z;2024-05-27T01:32:28Z;[{'id': 5058421911, 'qualifierId': 140, 'value': '15.1'}, {'id': 5058421917, 'qualifierId': 213, 'value': '2.07'}, {'id': 5058421915, 'qualifierId': 212, 'value': '19.6'}, {'id': 5058421909, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058421913, 'qualifierId': 141, 'value': '96.8'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;15,1;;19,6;96,8;;2,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;15,1;96,8;;;;;;;;0;1;36;St. Louis City II;96;DMC;1,0
2692617939;11;1;1;1;38;ew2zirzye0sw1txr2m33nr25y;0;15,1;96,8;2024-05-27T01:32:28.770Z;2024-05-27T02:22:14Z;[{'id': 5058421943, 'qualifierId': 212, 'value': '2.6'}, {'id': 5058421945, 'qualifierId': 213, 'value': '5.08'}, {'id': 5058421947, 'qualifierId': 236}, {'id': 5058421949, 'qualifierId': 233, 'value': '23'}, {'id': 5058421939, 'qualifierId': 140, 'value': '16.0'}, {'id': 5058421941, 'qualifierId': 141, 'value': '93.2'}, {'id': 5058421937, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058421953, 'qualifierId': 286}];79z5vt08ga8prn33vi2a260kq;C. Walls;;d2v2vy5vpe9rs1h6y1a3zp8gk;Pass;;;;;;;;;;16,0;;2,6;93,2;;5,08;;;;23,0;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;16,0;93,2;;;;;;;;0;1;38;St. Louis City II;98;DC;1,0
2692617935;23;74;1;1;38;dqx48fglv1l96cyrmjdod0xec;1;88,3;8,9;2024-05-27T01:32:28.771Z;2024-05-27T02:33:03Z;[{'id': 5058421923, 'qualifierId': 285}, {'id': 5058421921, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058421965, 'qualifierId': 233, 'value': '11'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;d2v2vy5vpe9rs1h6y1a3zp8gk;Blocked Pass;;;;;;;;;;;;;;;;;;;11,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;1;38;The Town;98;FW;1,0
2692617945;24;49;1;1;40;dqx48fglv1l96cyrmjdod0xec;1;87,3;31,3;2024-05-27T01:32:30.701Z;2024-05-27T01:32:30Z;[];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;d2v2vy5vpe9rs1h6y1a3zp8gk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;1;40;The Town;100;FW;1,0
2692617963;25;3;1;1;41;dqx48fglv1l96cyrmjdod0xec;0;86,6;38,6;2024-05-27T01:32:31.240Z;2024-05-31T13:19:33Z;[{'id': 5058422075, 'qualifierId': 286}, {'id': 5058422073, 'qualifierId': 56, 'value': 'Center'}, {'id': 5062734657, 'qualifierId': 464}, {'id': 5058423419, 'qualifierId': 233, 'value': '12'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;d2v2vy5vpe9rs1h6y1a3zp8gk;Take On;;;;;;;;;;;;;;;;;;;12,0;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;1;41;The Town;101;FW;1,0
