id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_Involved;value_JerseyNumber;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Angle;value_Length;value_Zone;value_PassEndY;value_LongBall;value_Chipped;value_IntendedTackleTarget;value_NextEventGoalKick;value_OppositeRelatedEventId;value_Low;value_GoalKick;value_Launch;value_HeadPass;value_Offensive;value_Defensive;value_FlickOn;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_LayOff;value_DeletedEventType;value_TouchTypeClearance;value_NotVisible;value_ThroughBall;value_Cross;value_OutSwinger;value_RightFooted;value_OverhitCross;value_LeftFooted;value_TakeOnSpace;value_TakeOnOvertake;value_Defensive1V1;value_AttemptedTackle;value_PenaltyTakerId;value_Penalty;value_BoxCentre;value_GkYTimeOfGoal;value_GkY;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GoalmouthY;value_GkX;value_GoalmouthZ;value_BigChance;value_NotAssisted;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_HighRight;value_Diving;value_Left;value_Scored;value_BlockedPass;value_BlockedCross;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_LowGkIntervention;value_HighClaim;value_OverArm;value_KeeperThrow;value_OutOfPlay;value_InSwinger;value_Head;value_HighGkIntervention;value_LastLine;value_Right;value_CornerTaken;value_TouchTypeControl;value_Handball;value_High;value_Assist;value_IndividualPlay;value_RegularPlay;value_RelatedEventId;value_Assisted;value_SwitchOfPlay;value_OutOfBoxCentre;value_IntentionalAssist;value_BlockedY;value_Blocked;value_BlockedX;value_LowCentre;value_BoxRight;value_HitLeftPost;value_HitWoodwork;value_DefBlock;value_PullBack;value_Injury;value_InjuredPlayerId;value_AerialFoul;value_1On1;value_2NdAssist;value_FirstTouch;value_2NdAssisted;value_2NdRelatedEventId;value_HighCentre;value_PlayersCaughtOffside;value_Indirect;value_LowLeft;value_SetPiece;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_FreeKick;value_Minutes;value_HighLeft;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_MediumGkIntervention;value_LowRight;value_ParriedSafe;value_Hands;value_MisHit;value_NotPastGoalLine;value_FromCorner;value_DrivenCross;value_Straight;value_FloatedCross;value_Volley;value_Weak;value_FastBreak;value_Overrun;value_RecklessOffence;value_GkKickFromHands;value_SixYardBlocked;value_SmallBoxRight;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_HitBar;value_ParriedDanger;value_SmallBoxCentre;value_GoesToPenalties;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695037769;225;1;1;20;56;7fbej4xwoq4imaf5l39304m37;1;35,4;4,8;2024-06-07T23:24:28.419Z;2024-06-14T14:27:08Z;[{'id': 5071730811, 'qualifierId': 141, 'value': '13.5'}, {'id': 5077025627, 'qualifierId': 155}, {'id': 5071730809, 'qualifierId': 140, 'value': '72.9'}, {'id': 5071730807, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071730815, 'qualifierId': 213, 'value': '0.15'}, {'id': 5071730813, 'qualifierId': 212, 'value': '39.8'}, {'id': 5071730817, 'qualifierId': 1}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;72,9;0,15;39,8;;13,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;72,9;13,5;;;;;;;;0;20;56;Houston Dynamo II;1256;FWR;1,0
2695037771;226;61;1;20;59;7fbej4xwoq4imaf5l39304m37;0;76,5;3,9;2024-06-07T23:24:31.667Z;2024-06-07T23:24:32Z;[{'id': 5071730821, 'qualifierId': 56, 'value': 'Right'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;dau7b6zlp8fz4jbrs2q4q115g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;20;59;Houston Dynamo II;1259;FW;1,0
2695037779;163;5;1;21;0;7pmw399vh2v44cjle4fkklp1w;1;20,8;100,8;2024-06-07T23:24:32.165Z;2024-06-07T23:29:07Z;[{'id': 5071730887, 'qualifierId': 347}, {'id': 5071730901, 'qualifierId': 233, 'value': '227'}, {'id': 5071730885, 'qualifierId': 56, 'value': 'Back'}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;dau7b6zlp8fz4jbrs2q4q115g;Out;;;;;;;;;;;;;;;;;;;;227,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;21;0;Sporting KC II;1260;DC;1,0
2695037773;227;5;1;21;0;7fbej4xwoq4imaf5l39304m37;0;79,2;-0,8;2024-06-07T23:24:32.165Z;2024-06-07T23:24:41Z;[{'id': 5071730823, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071730825, 'qualifierId': 347}, {'id': 5071730905, 'qualifierId': 233, 'value': '163'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;dau7b6zlp8fz4jbrs2q4q115g;Out;;;;;;;;;;;;;;;;;;;;163,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;21;0;Houston Dynamo II;1260;FW;1,0
2695037785;164;1;1;21;9;7pmw399vh2v44cjle4fkklp1w;1;17,7;100,0;2024-06-07T23:24:41.432Z;2024-06-07T23:24:42Z;[{'id': 5071730917, 'qualifierId': 107}, {'id': 5071730921, 'qualifierId': 140, 'value': '22.9'}, {'id': 5071730927, 'qualifierId': 213, 'value': '5.25'}, {'id': 5071730919, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071730923, 'qualifierId': 141, 'value': '88.3'}, {'id': 5071730925, 'qualifierId': 212, 'value': '10.7'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;22,9;5,25;10,7;;88,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;22,9;88,3;;;;;;;;0;21;9;Sporting KC II;1269;DC;1,0
2695037787;165;1;1;21;10;7pmw399vh2v44cjle4fkklp1w;1;22,9;88,3;2024-06-07T23:24:42.616Z;2024-06-07T23:24:43Z;[{'id': 5071730933, 'qualifierId': 140, 'value': '23.1'}, {'id': 5071730935, 'qualifierId': 141, 'value': '94.1'}, {'id': 5071730937, 'qualifierId': 212, 'value': '3.9'}, {'id': 5071730931, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071730939, 'qualifierId': 213, 'value': '1.52'}];1es4nynrpc8sz3enj46i9zeok;Josué;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;23,1;1,52;3,9;;94,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;23,1;94,1;;;;;;;;0;21;10;Sporting KC II;1270;MC;1,0
2695037791;166;1;1;21;11;7pmw399vh2v44cjle4fkklp1w;1;25,1;94,6;2024-06-07T23:24:43.589Z;2024-06-07T23:24:55Z;[{'id': 5071730955, 'qualifierId': 213, 'value': '4.76'}, {'id': 5071730947, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071730949, 'qualifierId': 140, 'value': '25.5'}, {'id': 5071730953, 'qualifierId': 212, 'value': '8.4'}, {'id': 5071730951, 'qualifierId': 141, 'value': '82.2'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;25,5;4,76;8,4;;82,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;25,5;82,2;;;;;;;;0;21;11;Sporting KC II;1271;DC;1,0
2695037795;167;1;1;21;14;7pmw399vh2v44cjle4fkklp1w;1;33,5;86,0;2024-06-07T23:24:46.760Z;2024-06-07T23:24:50Z;[{'id': 5071730971, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071730979, 'qualifierId': 213, 'value': '6.20'}, {'id': 5071730973, 'qualifierId': 140, 'value': '54.0'}, {'id': 5071730975, 'qualifierId': 141, 'value': '83.3'}, {'id': 5071730977, 'qualifierId': 212, 'value': '21.6'}];1es4nynrpc8sz3enj46i9zeok;Josué;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;54,0;6,2;21,6;;83,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;54,0;83,3;;;;;;;;0;21;14;Sporting KC II;1274;MC;1,0
2695037801;168;3;1;21;17;7pmw399vh2v44cjle4fkklp1w;0;45,8;80,5;2024-06-07T23:24:50.008Z;2024-06-14T14:27:55Z;[{'id': 5071731037, 'qualifierId': 233, 'value': '228'}, {'id': 5077025745, 'qualifierId': 464}, {'id': 5071731019, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071731021, 'qualifierId': 286}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;dau7b6zlp8fz4jbrs2q4q115g;Take On;;;;;;;;;;;;;;;;;;;;228,0;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;21;17;Sporting KC II;1277;FW;1,0
2695037805;228;7;1;21;17;7fbej4xwoq4imaf5l39304m37;1;54,2;19,5;2024-06-07T23:24:50.009Z;2024-06-14T14:27:58Z;[{'id': 5077025747, 'qualifierId': 384}, {'id': 5071731033, 'qualifierId': 233, 'value': '168'}, {'id': 5071731031, 'qualifierId': 285}, {'id': 5071731029, 'qualifierId': 56, 'value': 'Right'}];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;dau7b6zlp8fz4jbrs2q4q115g;Tackle;;;;;;;;;;;;;;;;;;;;168,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;21;17;Houston Dynamo II;1277;MC;1,0
2695037807;229;49;1;21;21;7fbej4xwoq4imaf5l39304m37;1;27,2;34,1;2024-06-07T23:24:53.843Z;2024-06-07T23:24:54Z;[];4sw7pq7xhnf7pqii16lhtf7ro;H. Ališah;;;dau7b6zlp8fz4jbrs2q4q115g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;21;21;Houston Dynamo II;1281;DC;1,0
2695037817;230;1;1;21;23;7fbej4xwoq4imaf5l39304m37;1;26,6;35,7;2024-06-07T23:24:55.331Z;2024-06-07T23:24:59Z;[{'id': 5071731107, 'qualifierId': 213, 'value': '0.76'}, {'id': 5071731105, 'qualifierId': 212, 'value': '10.0'}, {'id': 5071731103, 'qualifierId': 141, 'value': '45.9'}, {'id': 5071731099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071731101, 'qualifierId': 140, 'value': '33.5'}];4sw7pq7xhnf7pqii16lhtf7ro;H. Ališah;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;33,5;0,76;10,0;;45,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;33,5;45,9;;;;;;;;0;21;23;Houston Dynamo II;1283;DC;1,0
2695037819;231;1;1;21;27;7fbej4xwoq4imaf5l39304m37;1;39,0;29,5;2024-06-07T23:24:59.666Z;2024-06-07T23:25:00Z;[{'id': 5071731111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071731119, 'qualifierId': 213, 'value': '4.94'}, {'id': 5071731117, 'qualifierId': 212, 'value': '18.4'}, {'id': 5071731113, 'qualifierId': 140, 'value': '43.0'}, {'id': 5071731115, 'qualifierId': 141, 'value': '3.1'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;43,0;4,94;18,4;;3,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;43,0;3,1;;;;;;;;0;21;27;Houston Dynamo II;1287;MC;1,0
2695037827;232;1;1;21;28;7fbej4xwoq4imaf5l39304m37;1;43,0;3,1;2024-06-07T23:25:00.868Z;2024-06-07T23:25:03Z;[{'id': 5071731175, 'qualifierId': 140, 'value': '60.3'}, {'id': 5071731177, 'qualifierId': 141, 'value': '5.3'}, {'id': 5071731173, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071731181, 'qualifierId': 213, 'value': '0.08'}, {'id': 5071731179, 'qualifierId': 212, 'value': '18.2'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;60,3;0,08;18,2;;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;60,3;5,3;;;;;;;;0;21;28;Houston Dynamo II;1288;DR;1,0
2695037833;233;50;1;21;30;7fbej4xwoq4imaf5l39304m37;1;59,5;7,8;2024-06-07T23:25:02.329Z;2024-06-07T23:25:04Z;[{'id': 5071731197, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071731199, 'qualifierId': 286}, {'id': 5071731227, 'qualifierId': 233, 'value': '169'}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;dau7b6zlp8fz4jbrs2q4q115g;Dispossessed;;;;;;;;;;;;;;;;;;;;169,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;21;30;Houston Dynamo II;1290;FWR;1,0
2695037831;169;7;1;21;30;7pmw399vh2v44cjle4fkklp1w;1;40,5;92,2;2024-06-07T23:25:02.330Z;2024-06-14T14:28:22Z;[{'id': 5071731191, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071731219, 'qualifierId': 233, 'value': '233'}, {'id': 5071731193, 'qualifierId': 285}, {'id': 5077025831, 'qualifierId': 384}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dau7b6zlp8fz4jbrs2q4q115g;Tackle;;;;;;;;;;;;;;;;;;;;233,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;21;30;Sporting KC II;1290;DC;1,0
2695037837;170;61;1;21;31;7pmw399vh2v44cjle4fkklp1w;1;42,0;88,9;2024-06-07T23:25:03.730Z;2024-06-07T23:25:04Z;[{'id': 5071731217, 'qualifierId': 56, 'value': 'Back'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;dau7b6zlp8fz4jbrs2q4q115g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;21;31;Sporting KC II;1291;ML;1,0
2696003479;789;83;1;21;32;7pmw399vh2v44cjle4fkklp1w;1;61,4;87,9;2024-06-07T23:25:04.414Z;2024-06-14T14:28:43Z;[{'id': 5077025877, 'qualifierId': 399, 'value': '1yohdc0hkzkom8hlhw3rjfn8q'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;dau7b6zlp8fz4jbrs2q4q115g;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;21;32;Sporting KC II;1292;FW;1,0
2695037843;234;1;1;21;34;7fbej4xwoq4imaf5l39304m37;1;36,5;4,5;2024-06-07T23:25:06.066Z;2024-06-07T23:25:08Z;[{'id': 5071731249, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071731255, 'qualifierId': 212, 'value': '21.0'}, {'id': 5071731251, 'qualifierId': 140, 'value': '26.7'}, {'id': 5071731253, 'qualifierId': 141, 'value': '31.5'}, {'id': 5071731257, 'qualifierId': 213, 'value': '2.08'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;26,7;2,08;21,0;;31,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;26,7;31,5;;;;;;;;0;21;34;Houston Dynamo II;1294;DR;1,0
2695037851;235;1;1;21;36;7fbej4xwoq4imaf5l39304m37;1;28,0;33,5;2024-06-07T23:25:08.802Z;2024-06-07T23:25:11Z;[{'id': 5071731305, 'qualifierId': 213, 'value': '0.16'}, {'id': 5071731299, 'qualifierId': 140, 'value': '42.2'}, {'id': 5071731303, 'qualifierId': 212, 'value': '15.1'}, {'id': 5071731301, 'qualifierId': 141, 'value': '37.1'}, {'id': 5071731297, 'qualifierId': 56, 'value': 'Back'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;42,2;0,16;15,1;;37,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;42,2;37,1;;;;;;;;0;21;36;Houston Dynamo II;1296;DL;1,0
2695037857;236;1;1;21;38;7fbej4xwoq4imaf5l39304m37;1;38,3;35,6;2024-06-07T23:25:10.980Z;2024-06-14T14:28:53Z;[{'id': 5071731357, 'qualifierId': 140, 'value': '32.0'}, {'id': 5071731359, 'qualifierId': 141, 'value': '69.1'}, {'id': 5071731355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071731361, 'qualifierId': 212, 'value': '23.7'}, {'id': 5071731363, 'qualifierId': 213, 'value': '1.85'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;32,0;1,85;23,7;;69,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;32,0;69,1;;;;;;;;0;21;38;Houston Dynamo II;1298;MC;1,0
2695037869;237;1;1;21;43;7fbej4xwoq4imaf5l39304m37;1;33,1;79,8;2024-06-07T23:25:15.907Z;2024-06-07T23:25:18Z;[{'id': 5071731421, 'qualifierId': 141, 'value': '97.2'}, {'id': 5071731417, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071731419, 'qualifierId': 140, 'value': '40.0'}, {'id': 5071731425, 'qualifierId': 213, 'value': '1.02'}, {'id': 5071731423, 'qualifierId': 212, 'value': '13.9'}];4sw7pq7xhnf7pqii16lhtf7ro;H. Ališah;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;40,0;1,02;13,9;;97,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;40,0;97,2;;;;;;;;0;21;43;Houston Dynamo II;1303;DC;1,0
2695037877;238;1;1;21;46;7fbej4xwoq4imaf5l39304m37;1;42,0;96,7;2024-06-07T23:25:18.146Z;2024-06-14T14:29:03Z;[{'id': 5071731465, 'qualifierId': 140, 'value': '38.6'}, {'id': 5071731463, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071731471, 'qualifierId': 213, 'value': '4.48'}, {'id': 5071731467, 'qualifierId': 141, 'value': '74.6'}, {'id': 5071731469, 'qualifierId': 212, 'value': '15.4'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;38,6;4,48;15,4;;74,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;38,6;74,6;;;;;;;;0;21;46;Houston Dynamo II;1306;DC;1,0
2695037885;239;1;1;21;47;7fbej4xwoq4imaf5l39304m37;1;37,7;77,1;2024-06-07T23:25:19.955Z;2024-06-14T14:29:08Z;[{'id': 5071731507, 'qualifierId': 212, 'value': '16.6'}, {'id': 5071731505, 'qualifierId': 141, 'value': '58.9'}, {'id': 5071731503, 'qualifierId': 140, 'value': '27.1'}, {'id': 5071731509, 'qualifierId': 213, 'value': '3.98'}, {'id': 5071731501, 'qualifierId': 56, 'value': 'Back'}];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;27,1;3,98;16,6;;58,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;27,1;58,9;;;;;;;;0;21;47;Houston Dynamo II;1307;MC;1,0
2695037897;240;1;1;21;50;7fbej4xwoq4imaf5l39304m37;1;21,7;56,7;2024-06-07T23:25:22.339Z;2024-06-07T23:25:24Z;[{'id': 5071731571, 'qualifierId': 140, 'value': '33.7'}, {'id': 5071731569, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071731577, 'qualifierId': 213, 'value': '5.70'}, {'id': 5071731575, 'qualifierId': 212, 'value': '15.1'}, {'id': 5071731573, 'qualifierId': 141, 'value': '44.5'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;dau7b6zlp8fz4jbrs2q4q115g;Pass;;;;;;;;;;;33,7;5,7;15,1;;44,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;33,7;44,5;;;;;;;;0;21;50;Houston Dynamo II;1310;DL;1,0
