id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Involved;value_TeamKit;value_JerseyNumber;value_TeamPlayerFormation;value_PlayerPosition;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_Length;value_Angle;value_PassEndX;value_KickOff;value_PassEndY;value_Zone;value_Chipped;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_SwitchOfPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedPass;value_Offensive;value_Defensive;value_Launch;value_FlickOn;value_HeadPass;value_DeletedEventType;value_IntendedTackleTarget;value_TakeOnOvertake;value_TouchTypeControl;value_TouchTypeClearance;value_LayOff;value_Overrun;value_OutSwinger;value_Cross;value_LeftFooted;value_Head;value_RightFooted;value_Assist;value_IntentionalAssist;value_SmallBoxCentre;value_RelatedEventId;value_BigChance;value_GkY;value_FirstTouch;value_GkX;value_GoalmouthZ;value_Assisted;value_GoalmouthY;value_RegularPlay;value_CloseHigh;value_TouchTypePass;value_HighGkIntervention;value_KeeperThrow;value_NotVisible;value_OutOfPlay;value_Left;value_CornerTaken;value_InSwinger;value_Right;value_DrivenCross;value_Straight;value_Foul;value_Direct;value_AttemptedTackle;value_Dissent;value_YellowCard;value_FreeKickTaken;value_HitLeftPost;value_LowLeft;value_OutOfBoxCentre;value_HitWoodwork;value_BlockedY;value_BlockedX;value_IndividualPlay;value_LowGkIntervention;value_ParriedDanger;value_Hands;value_Diving;value_HitRightPost;value_TakeOnSpace;value_SmallBoxRight;value_HighRight;value_MediumGkIntervention;value_High;value_Volley;value_NotAssisted;value_Injury;value_InjuredPlayerId;value_HighLeft;value_CloseRight;value_LeadingToAttempt;value_ThroughBall;value_DrinksBreak;value_RefereeDelay;value_ShirtPull/Holding;value_BoxLeft;value_ParriedSafe;value_Stooping;value_MisHit;value_HighClaim;value_GkKickFromHands;value_CloseLeft;value_FromCorner;value_SmallBoxLeft;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Penalty;value_PenaltyTakerId;value_BoxCentre;value_CausingPlayer;value_LowRight;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_BlockedCross;value_IncorrectOutOfPlayDecision;value_VideoCoverageLost;value_Shove/Push;value_PullBack;value_Deflection;value_Feet;value_LowCentre;value_FantasyAssistedBy;value_FantasyAssistTeam;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_FantasyAssistId;value_GkYTimeOfGoal;value_FantasyAssistType;value_KeeperTouched;value_Unchallenged;value_PlayersCaughtOffside;value_Indirect;value_Blocked;value_DefBlock;value_FastBreak;value_SoloRun;value_Handball;value_AerialFoul;value_Standing;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699330049;6;1;1;0;40;ew2zirzye0sw1txr2m33nr25y;1;29,2;79,2;2024-07-06T01:07:14.278Z;2024-07-06T01:07:22Z;[{'id': 5095358591, 'qualifierId': 140, 'value': '17.8'}, {'id': 5095358593, 'qualifierId': 141, 'value': '49.3'}, {'id': 5095358597, 'qualifierId': 213, 'value': '4.18'}, {'id': 5095358595, 'qualifierId': 212, 'value': '23.6'}, {'id': 5095358589, 'qualifierId': 56, 'value': 'Back'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;23,6;4,18;17,8;;49,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;17,8;49,3;;;;;;;;0;0;40;Colorado Rapids II;40;DC;1,0
2699330061;7;1;1;0;48;ew2zirzye0sw1txr2m33nr25y;1;29,3;52,3;2024-07-06T01:07:22.837Z;2024-07-06T01:07:28Z;[{'id': 5095358669, 'qualifierId': 212, 'value': '23.6'}, {'id': 5095358671, 'qualifierId': 213, 'value': '1.48'}, {'id': 5095358663, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095358667, 'qualifierId': 141, 'value': '86.8'}, {'id': 5095358665, 'qualifierId': 140, 'value': '31.4'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;23,6;1,48;31,4;;86,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;31,4;86,8;;;;;;;;0;0;48;Colorado Rapids II;48;GK;1,0
2699330069;8;1;1;0;51;ew2zirzye0sw1txr2m33nr25y;1;31,4;86,8;2024-07-06T01:07:25.157Z;2024-07-06T01:07:29Z;[{'id': 5095358727, 'qualifierId': 212, 'value': '21.5'}, {'id': 5095358729, 'qualifierId': 213, 'value': '4.26'}, {'id': 5095358721, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095358725, 'qualifierId': 141, 'value': '58.3'}, {'id': 5095358723, 'qualifierId': 140, 'value': '22.5'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;21,5;4,26;22,5;;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;22,5;58,3;;;;;;;;0;0;51;Colorado Rapids II;51;DC;1,0
2699330081;9;1;1;0;55;ew2zirzye0sw1txr2m33nr25y;1;22,5;58,3;2024-07-06T01:07:29.846Z;2024-07-06T01:07:31Z;[{'id': 5095358819, 'qualifierId': 212, 'value': '24.8'}, {'id': 5095358821, 'qualifierId': 213, 'value': '1.18'}, {'id': 5095358815, 'qualifierId': 140, 'value': '31.5'}, {'id': 5095358817, 'qualifierId': 141, 'value': '92.0'}, {'id': 5095358813, 'qualifierId': 56, 'value': 'Back'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;24,8;1,18;31,5;;92,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;31,5;92,0;;;;;;;;0;0;55;Colorado Rapids II;55;GK;1,0
2699330133;10;1;1;1;0;ew2zirzye0sw1txr2m33nr25y;1;35,6;89,0;2024-07-06T01:07:33.990Z;2024-07-06T01:07:41Z;[{'id': 5095359107, 'qualifierId': 141, 'value': '95.8'}, {'id': 5095359105, 'qualifierId': 140, 'value': '61.5'}, {'id': 5095359111, 'qualifierId': 213, 'value': '0.17'}, {'id': 5095359103, 'qualifierId': 56, 'value': 'Left'}, {'id': 5095359109, 'qualifierId': 212, 'value': '27.6'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;27,6;0,17;61,5;;95,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;61,5;95,8;;;;;;;;0;1;0;Colorado Rapids II;60;DC;1,0
2699330141;11;1;1;1;7;ew2zirzye0sw1txr2m33nr25y;1;57,7;94,2;2024-07-06T01:07:40.950Z;2024-07-06T01:09:45Z;[{'id': 5095359147, 'qualifierId': 141, 'value': '65.3'}, {'id': 5095359145, 'qualifierId': 140, 'value': '53.4'}, {'id': 5095359143, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095359149, 'qualifierId': 212, 'value': '20.2'}, {'id': 5095359151, 'qualifierId': 213, 'value': '4.49'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;20,2;4,49;53,4;;65,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;53,4;65,3;;;;;;;;0;1;7;Colorado Rapids II;67;DC;1,0
2699330161;12;1;1;1;8;ew2zirzye0sw1txr2m33nr25y;1;53,4;65,3;2024-07-06T01:07:42.022Z;2024-07-06T01:07:45Z;[{'id': 5095359267, 'qualifierId': 140, 'value': '38.4'}, {'id': 5095359269, 'qualifierId': 141, 'value': '93.4'}, {'id': 5095359273, 'qualifierId': 213, 'value': '2.26'}, {'id': 5095359265, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095359271, 'qualifierId': 212, 'value': '24.8'}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;24,8;2,26;38,4;;93,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;38,4;93,4;;;;;;;;0;1;8;Colorado Rapids II;68;MC;1,0
2699330173;13;1;1;1;11;ew2zirzye0sw1txr2m33nr25y;0;38,4;93,4;2024-07-06T01:07:45.718Z;2024-07-09T08:11:16Z;[{'id': 5095359335, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095359345, 'qualifierId': 1}, {'id': 5095359337, 'qualifierId': 140, 'value': '100.0'}, {'id': 5099589985, 'qualifierId': 155}, {'id': 5095359343, 'qualifierId': 213, 'value': '5.66'}, {'id': 5099589987, 'qualifierId': 196}, {'id': 5095359339, 'qualifierId': 141, 'value': '23.8'}, {'id': 5095359341, 'qualifierId': 212, 'value': '81.6'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;81,6;5,66;100,0;;23,8;;1,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;100,0;23,8;;;;;;;;0;1;11;Colorado Rapids II;71;DC;1,0
2699330169;6;5;1;1;14;iiolvosiuokkrl5iuoxcjo4p;1;-1,6;74,4;2024-07-06T01:07:48.076Z;2024-07-06T01:07:49Z;[{'id': 5095359319, 'qualifierId': 346}, {'id': 5095359363, 'qualifierId': 233, 'value': '14'}, {'id': 5095359317, 'qualifierId': 56, 'value': 'Back'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;du7xzt1yjp3rlwivwfni8cob8;Out;;;;;;;;;;;;;;;;;;;14,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;1;14;The Town;74;DR;1,0
2699330175;14;5;1;1;14;ew2zirzye0sw1txr2m33nr25y;0;101,6;25,6;2024-07-06T01:07:48.076Z;2024-07-06T01:10:20Z;[{'id': 5095359347, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095359367, 'qualifierId': 233, 'value': '6'}, {'id': 5095359349, 'qualifierId': 346}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;du7xzt1yjp3rlwivwfni8cob8;Out;;;;;;;;;;;;;;;;;;;6,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;1;14;Colorado Rapids II;74;DC;1,0
2699330249;7;1;1;1;34;iiolvosiuokkrl5iuoxcjo4p;1;3,9;49,7;2024-07-06T01:08:07.980Z;2024-07-06T01:08:13Z;[{'id': 5095359859, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095359861, 'qualifierId': 140, 'value': '7.7'}, {'id': 5095359871, 'qualifierId': 237}, {'id': 5095359863, 'qualifierId': 141, 'value': '72.0'}, {'id': 5095359865, 'qualifierId': 212, 'value': '15.7'}, {'id': 5095359867, 'qualifierId': 213, 'value': '1.31'}, {'id': 5095359857, 'qualifierId': 124}];3gzatxlefe9axcrqyllbtrzmc;E. Bandré;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;15,7;1,31;7,7;;72,0;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;7,7;72,0;;;;;;;;0;1;34;The Town;94;GK;1,0
2699330263;8;1;1;1;39;iiolvosiuokkrl5iuoxcjo4p;1;15,3;70,9;2024-07-06T01:08:13.021Z;2024-07-06T01:08:15Z;[{'id': 5095359939, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095359941, 'qualifierId': 140, 'value': '24.9'}, {'id': 5095359947, 'qualifierId': 213, 'value': '1.02'}, {'id': 5095359945, 'qualifierId': 212, 'value': '19.4'}, {'id': 5095359943, 'qualifierId': 141, 'value': '95.3'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;19,4;1,02;24,9;;95,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;24,9;95,3;;;;;;;;0;1;39;The Town;99;DC;1,0
2699330289;9;1;1;1;41;iiolvosiuokkrl5iuoxcjo4p;0;24,9;95,3;2024-07-06T01:08:15.436Z;2024-07-06T01:08:19Z;[{'id': 5095360035, 'qualifierId': 56, 'value': 'Left'}, {'id': 5095360045, 'qualifierId': 1}, {'id': 5095360037, 'qualifierId': 140, 'value': '60.0'}, {'id': 5095360043, 'qualifierId': 213, 'value': '0.11'}, {'id': 5095360039, 'qualifierId': 141, 'value': '100.0'}, {'id': 5095360041, 'qualifierId': 212, 'value': '37.1'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;37,1;0,11;60,0;;100,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;60,0;100,0;;;;;;;;0;1;41;The Town;101;DC;1,0
2699330293;10;5;1;1;45;iiolvosiuokkrl5iuoxcjo4p;0;64,6;101,2;2024-07-06T01:08:18.914Z;2024-07-06T01:08:32Z;[{'id': 5095360397, 'qualifierId': 233, 'value': '15'}, {'id': 5095360051, 'qualifierId': 56, 'value': 'Left'}, {'id': 5095360053, 'qualifierId': 347}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;du7xzt1yjp3rlwivwfni8cob8;Out;;;;;;;;;;;;;;;;;;1,0;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;1;45;The Town;105;DC;1,0
2699330365;15;5;1;1;45;ew2zirzye0sw1txr2m33nr25y;1;35,4;-1,2;2024-07-06T01:08:18.914Z;2024-07-06T01:10:20Z;[{'id': 5095360385, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095360389, 'qualifierId': 233, 'value': '10'}, {'id': 5095360387, 'qualifierId': 347}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;du7xzt1yjp3rlwivwfni8cob8;Out;;;;;;;;;;;;;;;;;;1,0;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;1;45;Colorado Rapids II;105;FWR;1,0
2699330377;16;1;1;1;58;ew2zirzye0sw1txr2m33nr25y;1;31,8;0,0;2024-07-06T01:08:32.119Z;2024-07-06T01:08:35Z;[{'id': 5095360437, 'qualifierId': 107}, {'id': 5095360445, 'qualifierId': 212, 'value': '7.8'}, {'id': 5095360447, 'qualifierId': 213, 'value': '2.03'}, {'id': 5095360443, 'qualifierId': 141, 'value': '8.6'}, {'id': 5095360441, 'qualifierId': 140, 'value': '28.5'}, {'id': 5095360439, 'qualifierId': 56, 'value': 'Back'}];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;7,8;2,03;28,5;;8,6;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;28,5;8,6;;;;;;;;0;1;58;Colorado Rapids II;118;DR;1,0
2699330403;17;1;1;2;1;ew2zirzye0sw1txr2m33nr25y;1;28,5;8,6;2024-07-06T01:08:34.885Z;2024-07-06T01:08:38Z;[{'id': 5095360575, 'qualifierId': 140, 'value': '9.2'}, {'id': 5095360577, 'qualifierId': 141, 'value': '18.2'}, {'id': 5095360573, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095360579, 'qualifierId': 212, 'value': '21.3'}, {'id': 5095360581, 'qualifierId': 213, 'value': '2.83'}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;21,3;2,83;9,2;;18,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;9,2;18,2;;;;;;;;0;2;1;Colorado Rapids II;121;MC;1,0
2699330417;18;1;1;2;4;ew2zirzye0sw1txr2m33nr25y;1;11,7;30,9;2024-07-06T01:08:38.662Z;2024-07-06T01:08:41Z;[{'id': 5095360651, 'qualifierId': 213, 'value': '1.65'}, {'id': 5095360649, 'qualifierId': 212, 'value': '13.1'}, {'id': 5095360643, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095360645, 'qualifierId': 140, 'value': '10.7'}, {'id': 5095360647, 'qualifierId': 141, 'value': '50.1'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;13,1;1,65;10,7;;50,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;10,7;50,1;;;;;;;;0;2;4;Colorado Rapids II;124;DL;1,0
2699330459;19;1;1;2;7;ew2zirzye0sw1txr2m33nr25y;1;10,9;50,1;2024-07-06T01:08:41.269Z;2024-07-06T01:08:50Z;[{'id': 5095360891, 'qualifierId': 213, 'value': '1.07'}, {'id': 5095360885, 'qualifierId': 140, 'value': '20.6'}, {'id': 5095360889, 'qualifierId': 212, 'value': '21.3'}, {'id': 5095360887, 'qualifierId': 141, 'value': '77.6'}, {'id': 5095360883, 'qualifierId': 56, 'value': 'Back'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;21,3;1,07;20,6;;77,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;20,6;77,6;;;;;;;;0;2;7;Colorado Rapids II;127;GK;1,0
2699330465;20;1;1;2;16;ew2zirzye0sw1txr2m33nr25y;0;31,1;81,6;2024-07-06T01:08:50.118Z;2024-07-06T01:08:52Z;[{'id': 5095360971, 'qualifierId': 236}, {'id': 5095360911, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095360919, 'qualifierId': 213, 'value': '5.65'}, {'id': 5095360973, 'qualifierId': 233, 'value': '11'}, {'id': 5095360913, 'qualifierId': 140, 'value': '33.4'}, {'id': 5095360917, 'qualifierId': 212, 'value': '3.0'}, {'id': 5095360977, 'qualifierId': 286}, {'id': 5095360915, 'qualifierId': 141, 'value': '79.0'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;3,0;5,65;33,4;;79,0;;;;;11,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;33,4;79,0;;;;;;;;0;2;16;Colorado Rapids II;136;DC;1,0
2699330473;11;74;1;2;16;iiolvosiuokkrl5iuoxcjo4p;1;67,7;25,2;2024-07-06T01:08:50.119Z;2024-07-06T01:14:21Z;[{'id': 5095360967, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095360969, 'qualifierId': 285}, {'id': 5095360979, 'qualifierId': 233, 'value': '20'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;du7xzt1yjp3rlwivwfni8cob8;Blocked Pass;;;;;;;;;;;;;;;;;;;20,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;2;16;The Town;136;AMC;1,0
2699330481;21;1;1;2;19;ew2zirzye0sw1txr2m33nr25y;1;25,0;90,4;2024-07-06T01:08:53.805Z;2024-07-06T01:08:55Z;[{'id': 5095361023, 'qualifierId': 140, 'value': '7.6'}, {'id': 5095361027, 'qualifierId': 212, 'value': '22.3'}, {'id': 5095361025, 'qualifierId': 141, 'value': '71.7'}, {'id': 5095361021, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095361029, 'qualifierId': 213, 'value': '3.75'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;22,3;3,75;7,6;;71,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;7,6;71,7;;;;;;;;0;2;19;Colorado Rapids II;139;DC;1,0
2699330491;22;1;1;2;21;ew2zirzye0sw1txr2m33nr25y;1;7,6;71,7;2024-07-06T01:08:55.350Z;2024-07-06T01:08:59Z;[{'id': 5095361087, 'qualifierId': 1}, {'id': 5095361077, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095361085, 'qualifierId': 213, 'value': '0.58'}, {'id': 5095361075, 'qualifierId': 157}, {'id': 5095361083, 'qualifierId': 212, 'value': '28.2'}, {'id': 5095361081, 'qualifierId': 141, 'value': '94.6'}, {'id': 5095361079, 'qualifierId': 140, 'value': '30.0'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;du7xzt1yjp3rlwivwfni8cob8;Pass;;;;;;;;;;28,2;0,58;30,0;;94,6;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;30,0;94,6;;;;;;;;0;2;21;Colorado Rapids II;141;GK;1,0
